date,flu,flu recovery,having the flu,flu duration,remedies for the flu,influenza a and b,cure the flu,remedies for flu,flu season,dangerous fever,break a fever,flu versus cold,how long is the flu contagious,medicine for the flu,treating flu,pneumonia,flu how long,flu and cold,oklahoma flu,flu lasts,braun thermoscan,flu symptoms,cure flu,cold vs. flu,how long flu,symptoms of flu,fever reducer,cold and flu,flu contagious period,flu children,incubation period for flu,reduce a fever,how long contagious,low body,treat the flu,flu treatment,is the flu contagious,flu shot,flu 2018,cold versus flu,incubation period for the flu,flu and fever,flu type a,flu care,flu headache,human temperature,high fever,medicine for flu,flu treatments,influenza type a,fight the flu,flu a symptoms,influenza symptoms,how to treat flu,reduce fever,type a influenza,influenza incubation period,normal body temperature,how to treat the flu,flu virus,how long does the flu last,stomach flu,how long does flu last,flu in oklahoma,swine flu,flu cough,over the counter flu,contagious flu,what to do if you have the flu,signs of flu,over the counter flu medicine,normal body,flu or cold,is flu contagious,flu germs,ear thermometer,flu fever,how long is flu contagious,symptoms of the flu,tamiflu,treatment for flu,exposed to flu,flu contagious,flu length,bronchitis,stomach flu symptoms,symptoms of bronchitis,what is the flu,oscillococcinum,flu medicine,flu remedies,flu complications,signs of the flu,how to get rid of the flu,body temperature
2011-21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,7.0,7.0,0.0,0.0,10.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,17.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0
2011-22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,7.0,7.0,0.0,0.0,10.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,17.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0
2011-23,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,3.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,25.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,10.0,0.0,15.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0
2011-24,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,3.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,25.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,10.0,0.0,15.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0
2011-25,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,3.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,25.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,10.0,0.0,15.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0
2011-26,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,3.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,25.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,10.0,0.0,15.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0
2011-27,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,0.0,5.0,0.0,5.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,48.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,5.0,0.0,6.0,8.0,8.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0
2011-28,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,0.0,5.0,0.0,5.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,48.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,5.0,0.0,6.0,8.0,8.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0
2011-29,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,0.0,5.0,0.0,5.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,48.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,5.0,0.0,6.0,8.0,8.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0
2011-30,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,0.0,5.0,0.0,5.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,48.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,5.0,0.0,6.0,8.0,8.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0
2011-31,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,0.0,5.0,0.0,5.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,48.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,5.0,0.0,6.0,8.0,8.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0
2011-32,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,33.0,0.0,0.0,0.0,0.0,31.0,2.0,10.0,17.0,0.0,0.0,4.0,0.0,0.0,1.0,4.0,0.0,8.0,0.0,0.0,0.0,0.0,15.0,50.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,6.0,0.0,6.0,6.0,0.0,40.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,8.0,0.0,6.0,6.0,14.0,11.0,0.0,0.0,0.0,8.0,11.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,20.0
2011-33,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,33.0,0.0,0.0,0.0,0.0,31.0,2.0,10.0,17.0,0.0,0.0,4.0,0.0,0.0,1.0,4.0,0.0,8.0,0.0,0.0,0.0,0.0,15.0,50.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,6.0,0.0,6.0,6.0,0.0,40.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,8.0,0.0,6.0,6.0,14.0,11.0,0.0,0.0,0.0,8.0,11.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,20.0
2011-34,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,33.0,0.0,0.0,0.0,0.0,31.0,2.0,10.0,17.0,0.0,0.0,4.0,0.0,0.0,1.0,4.0,0.0,8.0,0.0,0.0,0.0,0.0,15.0,50.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,6.0,0.0,6.0,6.0,0.0,40.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,8.0,0.0,6.0,6.0,14.0,11.0,0.0,0.0,0.0,8.0,11.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,20.0
2011-35,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,33.0,0.0,0.0,0.0,0.0,31.0,2.0,10.0,17.0,0.0,0.0,4.0,0.0,0.0,1.0,4.0,0.0,8.0,0.0,0.0,0.0,0.0,15.0,50.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,6.0,0.0,6.0,6.0,0.0,40.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,8.0,0.0,6.0,6.0,14.0,11.0,0.0,0.0,0.0,8.0,11.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,20.0
2011-36,11.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,31.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,16.0,0.0,0.0,7.0,0.0,0.0,0.0,6.0,8.0,0.0,0.0,7.0,0.0,0.0,18.0,31.0,0.0,16.0,0.0,43.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,19.0,38.0,19.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,5.0,0.0,5.0,11.0,0.0,0.0,0.0,0.0,11.0,0.0,43.0,0.0,0.0,0.0,6.0,6.0,0.0,3.0,3.0,2.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,7.0,13.0,0.0,0.0,0.0,0.0,33.0
2011-37,11.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,31.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,16.0,0.0,0.0,7.0,0.0,0.0,0.0,6.0,8.0,0.0,0.0,7.0,0.0,0.0,18.0,31.0,0.0,16.0,0.0,43.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,19.0,38.0,19.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,5.0,0.0,5.0,11.0,0.0,0.0,0.0,0.0,11.0,0.0,43.0,0.0,0.0,0.0,6.0,6.0,0.0,3.0,3.0,2.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,7.0,13.0,0.0,0.0,0.0,0.0,33.0
2011-38,11.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,31.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,16.0,0.0,0.0,7.0,0.0,0.0,0.0,6.0,8.0,0.0,0.0,7.0,0.0,0.0,18.0,31.0,0.0,16.0,0.0,43.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,19.0,38.0,19.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,5.0,0.0,5.0,11.0,0.0,0.0,0.0,0.0,11.0,0.0,43.0,0.0,0.0,0.0,6.0,6.0,0.0,3.0,3.0,2.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,7.0,13.0,0.0,0.0,0.0,0.0,33.0
2011-39,11.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,31.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,16.0,0.0,0.0,7.0,0.0,0.0,0.0,6.0,8.0,0.0,0.0,7.0,0.0,0.0,18.0,31.0,0.0,16.0,0.0,43.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,19.0,38.0,19.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,5.0,0.0,5.0,11.0,0.0,0.0,0.0,0.0,11.0,0.0,43.0,0.0,0.0,0.0,6.0,6.0,0.0,3.0,3.0,2.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,7.0,13.0,0.0,0.0,0.0,0.0,33.0
2011-40,9.0,0.0,45.0,0.0,0.0,0.0,10.0,10.0,15.0,0.0,30.0,0.0,0.0,0.0,0.0,34.0,3.0,0.0,9.0,0.0,5.0,7.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,62.0,0.0,16.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,19.0,37.0,19.0,0.0,0.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,11.0,0.0,8.0,8.0,11.0,5.0,5.0,11.0,7.0,0.0,7.0,0.0,0.0,0.0,27.0,11.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0
2011-41,9.0,0.0,45.0,0.0,0.0,0.0,10.0,10.0,15.0,0.0,30.0,0.0,0.0,0.0,0.0,34.0,3.0,0.0,9.0,0.0,5.0,7.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,62.0,0.0,16.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,19.0,37.0,19.0,0.0,0.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,11.0,0.0,8.0,8.0,11.0,5.0,5.0,11.0,7.0,0.0,7.0,0.0,0.0,0.0,27.0,11.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0
2011-42,9.0,0.0,45.0,0.0,0.0,0.0,10.0,10.0,15.0,0.0,30.0,0.0,0.0,0.0,0.0,34.0,3.0,0.0,9.0,0.0,5.0,7.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,62.0,0.0,16.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,19.0,37.0,19.0,0.0,0.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,11.0,0.0,8.0,8.0,11.0,5.0,5.0,11.0,7.0,0.0,7.0,0.0,0.0,0.0,27.0,11.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0
2011-43,9.0,0.0,45.0,0.0,0.0,0.0,10.0,10.0,15.0,0.0,30.0,0.0,0.0,0.0,0.0,34.0,3.0,0.0,9.0,0.0,5.0,7.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,62.0,0.0,16.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,19.0,37.0,19.0,0.0,0.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,11.0,0.0,8.0,8.0,11.0,5.0,5.0,11.0,7.0,0.0,7.0,0.0,0.0,0.0,27.0,11.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0
2011-44,9.0,0.0,45.0,0.0,0.0,0.0,10.0,10.0,15.0,0.0,30.0,0.0,0.0,0.0,0.0,34.0,3.0,0.0,9.0,0.0,5.0,7.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,62.0,0.0,16.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,19.0,37.0,19.0,0.0,0.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,11.0,0.0,8.0,8.0,11.0,5.0,5.0,11.0,7.0,0.0,7.0,0.0,0.0,0.0,27.0,11.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0
2011-45,8.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,5.0,8.0,10.0,0.0,0.0,9.0,0.0,0.0,2.0,13.0,0.0,7.0,0.0,8.0,0.0,0.0,8.0,0.0,0.0,18.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,42.0,21.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,0.0,18.0,6.0,0.0,0.0,17.0,8.0,8.0,0.0,12.0,0.0,0.0,12.0,0.0,0.0,0.0,14.0,0.0,2.0,6.0,0.0,0.0,4.0,0.0,28.0,0.0,8.0,0.0,8.0,0.0,0.0,0.0,15.0,0.0,58.0
2011-46,8.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,5.0,8.0,10.0,0.0,0.0,9.0,0.0,0.0,2.0,13.0,0.0,7.0,0.0,8.0,0.0,0.0,8.0,0.0,0.0,18.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,42.0,21.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,0.0,18.0,6.0,0.0,0.0,17.0,8.0,8.0,0.0,12.0,0.0,0.0,12.0,0.0,0.0,0.0,14.0,0.0,2.0,6.0,0.0,0.0,4.0,0.0,28.0,0.0,8.0,0.0,8.0,0.0,0.0,0.0,15.0,0.0,58.0
2011-47,8.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,5.0,8.0,10.0,0.0,0.0,9.0,0.0,0.0,2.0,13.0,0.0,7.0,0.0,8.0,0.0,0.0,8.0,0.0,0.0,18.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,42.0,21.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,0.0,18.0,6.0,0.0,0.0,17.0,8.0,8.0,0.0,12.0,0.0,0.0,12.0,0.0,0.0,0.0,14.0,0.0,2.0,6.0,0.0,0.0,4.0,0.0,28.0,0.0,8.0,0.0,8.0,0.0,0.0,0.0,15.0,0.0,58.0
2011-48,8.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,5.0,8.0,10.0,0.0,0.0,9.0,0.0,0.0,2.0,13.0,0.0,7.0,0.0,8.0,0.0,0.0,8.0,0.0,0.0,18.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,42.0,21.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,0.0,18.0,6.0,0.0,0.0,17.0,8.0,8.0,0.0,12.0,0.0,0.0,12.0,0.0,0.0,0.0,14.0,0.0,2.0,6.0,0.0,0.0,4.0,0.0,28.0,0.0,8.0,0.0,8.0,0.0,0.0,0.0,15.0,0.0,58.0
2011-49,17.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,40.0,0.0,0.0,61.0,16.0,0.0,18.0,0.0,0.0,19.0,1.0,0.0,6.0,25.0,0.0,0.0,0.0,14.0,0.0,0.0,42.0,41.0,20.0,20.0,20.0,8.0,0.0,0.0,2.0,7.0,11.0,0.0,0.0,24.0,98.0,0.0,0.0,11.0,0.0,11.0,22.0,0.0,0.0,27.0,0.0,15.0,0.0,30.0,15.0,28.0,14.0,10.0,24.0,10.0,0.0,19.0,0.0,28.0,0.0,63.0,28.0,0.0,0.0,16.0,16.0,2.0,10.0,24.0,0.0,0.0,8.0,0.0,67.0,9.0,0.0,9.0,0.0,17.0,17.0,17.0,17.0,0.0,85.0
2011-50,17.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,40.0,0.0,0.0,61.0,16.0,0.0,18.0,0.0,0.0,19.0,1.0,0.0,6.0,25.0,0.0,0.0,0.0,14.0,0.0,0.0,42.0,41.0,20.0,20.0,20.0,8.0,0.0,0.0,2.0,7.0,11.0,0.0,0.0,24.0,98.0,0.0,0.0,11.0,0.0,11.0,22.0,0.0,0.0,27.0,0.0,15.0,0.0,30.0,15.0,28.0,14.0,10.0,24.0,10.0,0.0,19.0,0.0,28.0,0.0,63.0,28.0,0.0,0.0,16.0,16.0,2.0,10.0,24.0,0.0,0.0,8.0,0.0,67.0,9.0,0.0,9.0,0.0,17.0,17.0,17.0,17.0,0.0,85.0
2011-51,17.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,40.0,0.0,0.0,61.0,16.0,0.0,18.0,0.0,0.0,19.0,1.0,0.0,6.0,25.0,0.0,0.0,0.0,14.0,0.0,0.0,42.0,41.0,20.0,20.0,20.0,8.0,0.0,0.0,2.0,7.0,11.0,0.0,0.0,24.0,98.0,0.0,0.0,11.0,0.0,11.0,22.0,0.0,0.0,27.0,0.0,15.0,0.0,30.0,15.0,28.0,14.0,10.0,24.0,10.0,0.0,19.0,0.0,28.0,0.0,63.0,28.0,0.0,0.0,16.0,16.0,2.0,10.0,24.0,0.0,0.0,8.0,0.0,67.0,9.0,0.0,9.0,0.0,17.0,17.0,17.0,17.0,0.0,85.0
2011-52,17.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,40.0,0.0,0.0,61.0,16.0,0.0,18.0,0.0,0.0,19.0,1.0,0.0,6.0,25.0,0.0,0.0,0.0,14.0,0.0,0.0,42.0,41.0,20.0,20.0,20.0,8.0,0.0,0.0,2.0,7.0,11.0,0.0,0.0,24.0,98.0,0.0,0.0,11.0,0.0,11.0,22.0,0.0,0.0,27.0,0.0,15.0,0.0,30.0,15.0,28.0,14.0,10.0,24.0,10.0,0.0,19.0,0.0,28.0,0.0,63.0,28.0,0.0,0.0,16.0,16.0,2.0,10.0,24.0,0.0,0.0,8.0,0.0,67.0,9.0,0.0,9.0,0.0,17.0,17.0,17.0,17.0,0.0,85.0
2012-01,5.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,11.0,0.0,34.0,0.0,0.0,0.0,0.0,39.0,2.0,10.0,5.0,0.0,0.0,5.0,0.0,0.0,1.0,4.0,8.0,8.0,0.0,0.0,0.0,0.0,8.0,68.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,72.0,20.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,25.0,0.0,0.0,0.0,9.0,6.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,72.0
2012-02,5.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,11.0,0.0,34.0,0.0,0.0,0.0,0.0,39.0,2.0,10.0,5.0,0.0,0.0,5.0,0.0,0.0,1.0,4.0,8.0,8.0,0.0,0.0,0.0,0.0,8.0,68.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,72.0,20.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,25.0,0.0,0.0,0.0,9.0,6.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,72.0
