date,flu,symptoms of flu,stomach flu,the flu,bird flu,high fever,flu shot,flu how long,oscillococcinum,bronchitis,contagious flu,flu fever,cold and flu,flu contagious,normal body,flu and cold,flu medicine,how long is the flu,cure flu,flu vs cold,taking temperature,pneumonia,normal body temperature,symptoms of the flu,flu symptoms 2018,low body,flu shot side effects,reduce fever,influenza symptoms,how long contagious,i have the flu,fever flu,swine flu,how long does the flu last,cold vs flu,thermoscan,flu treatment,the flu virus,how long does flu last,human temperature,is flu contagious,cold or flu,flu symptoms,spanish flu,body temperature,fever reducer,flu cough,how long flu,fever cough,ear thermometer
2012-02,13.0,0.0,26.0,23.0,0.0,29.0,0.0,24.0,0.0,63.0,26.0,0.0,0.0,26.0,68.0,0.0,0.0,0.0,58.0,61.0,42.0,19.0,0.0,0.0,0.0,49.0,0.0,85.0,0.0,23.0,35.0,0.0,17.0,0.0,54.0,0.0,0.0,42.0,0.0,34.0,0.0,0.0,18.0,33.0,25.0,0.0,0.0,24.0,0.0,54.0
2012-03,13.0,0.0,26.0,23.0,0.0,29.0,0.0,24.0,0.0,63.0,26.0,0.0,0.0,26.0,68.0,0.0,0.0,0.0,58.0,61.0,42.0,19.0,0.0,0.0,0.0,49.0,0.0,85.0,0.0,23.0,35.0,0.0,17.0,0.0,54.0,0.0,0.0,42.0,0.0,34.0,0.0,0.0,18.0,33.0,25.0,0.0,0.0,24.0,0.0,54.0
2012-04,13.0,0.0,26.0,23.0,0.0,29.0,0.0,24.0,0.0,63.0,26.0,0.0,0.0,26.0,68.0,0.0,0.0,0.0,58.0,61.0,42.0,19.0,0.0,0.0,0.0,49.0,0.0,85.0,0.0,23.0,35.0,0.0,17.0,0.0,54.0,0.0,0.0,42.0,0.0,34.0,0.0,0.0,18.0,33.0,25.0,0.0,0.0,24.0,0.0,54.0
2012-05,13.0,0.0,26.0,23.0,0.0,29.0,0.0,24.0,0.0,63.0,26.0,0.0,0.0,26.0,68.0,0.0,0.0,0.0,58.0,61.0,42.0,19.0,0.0,0.0,0.0,49.0,0.0,85.0,0.0,23.0,35.0,0.0,17.0,0.0,54.0,0.0,0.0,42.0,0.0,34.0,0.0,0.0,18.0,33.0,25.0,0.0,0.0,24.0,0.0,54.0
2012-06,13.0,0.0,26.0,23.0,0.0,29.0,0.0,24.0,0.0,63.0,26.0,0.0,0.0,26.0,68.0,0.0,0.0,0.0,58.0,61.0,42.0,19.0,0.0,0.0,0.0,49.0,0.0,85.0,0.0,23.0,35.0,0.0,17.0,0.0,54.0,0.0,0.0,42.0,0.0,34.0,0.0,0.0,18.0,33.0,25.0,0.0,0.0,24.0,0.0,54.0
2012-07,13.0,0.0,26.0,23.0,0.0,29.0,0.0,24.0,0.0,63.0,26.0,0.0,0.0,26.0,68.0,0.0,0.0,0.0,58.0,61.0,42.0,19.0,0.0,0.0,0.0,49.0,0.0,85.0,0.0,23.0,35.0,0.0,17.0,0.0,54.0,0.0,0.0,42.0,0.0,34.0,0.0,0.0,18.0,33.0,25.0,0.0,0.0,24.0,0.0,54.0
2012-08,13.0,0.0,26.0,23.0,0.0,29.0,0.0,24.0,0.0,63.0,26.0,0.0,0.0,26.0,68.0,0.0,0.0,0.0,58.0,61.0,42.0,19.0,0.0,0.0,0.0,49.0,0.0,85.0,0.0,23.0,35.0,0.0,17.0,0.0,54.0,0.0,0.0,42.0,0.0,34.0,0.0,0.0,18.0,33.0,25.0,0.0,0.0,24.0,0.0,54.0
2012-09,13.0,0.0,26.0,23.0,0.0,29.0,0.0,24.0,0.0,63.0,26.0,0.0,0.0,26.0,68.0,0.0,0.0,0.0,58.0,61.0,42.0,19.0,0.0,0.0,0.0,49.0,0.0,85.0,0.0,23.0,35.0,0.0,17.0,0.0,54.0,0.0,0.0,42.0,0.0,34.0,0.0,0.0,18.0,33.0,25.0,0.0,0.0,24.0,0.0,54.0
2012-10,13.0,0.0,26.0,23.0,0.0,29.0,0.0,24.0,0.0,63.0,26.0,0.0,0.0,26.0,68.0,0.0,0.0,0.0,58.0,61.0,42.0,19.0,0.0,0.0,0.0,49.0,0.0,85.0,0.0,23.0,35.0,0.0,17.0,0.0,54.0,0.0,0.0,42.0,0.0,34.0,0.0,0.0,18.0,33.0,25.0,0.0,0.0,24.0,0.0,54.0
2012-11,13.0,0.0,26.0,23.0,0.0,29.0,0.0,24.0,0.0,63.0,26.0,0.0,0.0,26.0,68.0,0.0,0.0,0.0,58.0,61.0,42.0,19.0,0.0,0.0,0.0,49.0,0.0,85.0,0.0,23.0,35.0,0.0,17.0,0.0,54.0,0.0,0.0,42.0,0.0,34.0,0.0,0.0,18.0,33.0,25.0,0.0,0.0,24.0,0.0,54.0
2012-12,13.0,0.0,26.0,23.0,0.0,29.0,0.0,24.0,0.0,63.0,26.0,0.0,0.0,26.0,68.0,0.0,0.0,0.0,58.0,61.0,42.0,19.0,0.0,0.0,0.0,49.0,0.0,85.0,0.0,23.0,35.0,0.0,17.0,0.0,54.0,0.0,0.0,42.0,0.0,34.0,0.0,0.0,18.0,33.0,25.0,0.0,0.0,24.0,0.0,54.0
2012-13,13.0,0.0,26.0,23.0,0.0,29.0,0.0,24.0,0.0,63.0,26.0,0.0,0.0,26.0,68.0,0.0,0.0,0.0,58.0,61.0,42.0,19.0,0.0,0.0,0.0,49.0,0.0,85.0,0.0,23.0,35.0,0.0,17.0,0.0,54.0,0.0,0.0,42.0,0.0,34.0,0.0,0.0,18.0,33.0,25.0,0.0,0.0,24.0,0.0,54.0
2012-14,9.0,0.0,20.0,13.0,33.0,49.0,0.0,28.0,0.0,40.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,29.0,0.0,0.0,28.0,0.0,0.0,0.0,27.0,40.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,20.0,0.0,29.0,0.0,0.0,28.0,0.0,0.0
2012-15,9.0,0.0,20.0,13.0,33.0,49.0,0.0,28.0,0.0,40.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,29.0,0.0,0.0,28.0,0.0,0.0,0.0,27.0,40.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,20.0,0.0,29.0,0.0,0.0,28.0,0.0,0.0
2012-16,9.0,0.0,20.0,13.0,33.0,49.0,0.0,28.0,0.0,40.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,29.0,0.0,0.0,28.0,0.0,0.0,0.0,27.0,40.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,20.0,0.0,29.0,0.0,0.0,28.0,0.0,0.0
2012-17,9.0,0.0,20.0,13.0,33.0,49.0,0.0,28.0,0.0,40.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,29.0,0.0,0.0,28.0,0.0,0.0,0.0,27.0,40.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,20.0,0.0,29.0,0.0,0.0,28.0,0.0,0.0
2012-18,9.0,0.0,20.0,13.0,33.0,49.0,0.0,28.0,0.0,40.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,29.0,0.0,0.0,28.0,0.0,0.0,0.0,27.0,40.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,20.0,0.0,29.0,0.0,0.0,28.0,0.0,0.0
2012-19,10.0,31.0,22.0,10.0,0.0,0.0,10.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,54.0,29.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,16.0,0.0,0.0,0.0,0.0,0.0
2012-20,10.0,31.0,22.0,10.0,0.0,0.0,10.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,54.0,29.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,16.0,0.0,0.0,0.0,0.0,0.0
2012-21,10.0,31.0,22.0,10.0,0.0,0.0,10.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,54.0,29.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,16.0,0.0,0.0,0.0,0.0,0.0
2012-22,10.0,31.0,22.0,10.0,0.0,0.0,10.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,54.0,29.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,16.0,0.0,0.0,0.0,0.0,0.0
2012-23,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,67.0,0.0,0.0,56.0,51.0,0.0,0.0,0.0,0.0,11.0,39.0,30.0,0.0,0.0,0.0,0.0,0.0
2012-24,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,67.0,0.0,0.0,56.0,51.0,0.0,0.0,0.0,0.0,11.0,39.0,30.0,0.0,0.0,0.0,0.0,0.0
2012-25,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,67.0,0.0,0.0,56.0,51.0,0.0,0.0,0.0,0.0,11.0,39.0,30.0,0.0,0.0,0.0,0.0,0.0
2012-26,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,67.0,0.0,0.0,56.0,51.0,0.0,0.0,0.0,0.0,11.0,39.0,30.0,0.0,0.0,0.0,0.0,0.0
2012-27,10.0,0.0,0.0,26.0,0.0,65.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,10.0,37.0,14.0,0.0,0.0,0.0,0.0,0.0
2012-28,10.0,0.0,0.0,26.0,0.0,65.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,10.0,37.0,14.0,0.0,0.0,0.0,0.0,0.0
2012-29,10.0,0.0,0.0,26.0,0.0,65.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,10.0,37.0,14.0,0.0,0.0,0.0,0.0,0.0
2012-30,10.0,0.0,0.0,26.0,0.0,65.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,10.0,37.0,14.0,0.0,0.0,0.0,0.0,0.0
2012-31,10.0,0.0,0.0,26.0,0.0,65.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,10.0,37.0,14.0,0.0,0.0,0.0,0.0,0.0
2012-32,21.0,0.0,20.0,45.0,0.0,49.0,23.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,70.0,0.0,48.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,14.0,55.0,0.0,0.0,0.0,0.0
2012-33,21.0,0.0,20.0,45.0,0.0,49.0,23.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,70.0,0.0,48.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,14.0,55.0,0.0,0.0,0.0,0.0
2012-34,21.0,0.0,20.0,45.0,0.0,49.0,23.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,70.0,0.0,48.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,14.0,55.0,0.0,0.0,0.0,0.0
2012-35,21.0,0.0,20.0,45.0,0.0,49.0,23.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,70.0,0.0,48.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,14.0,55.0,0.0,0.0,0.0,0.0
2012-36,25.0,0.0,37.0,24.0,0.0,0.0,17.0,26.0,0.0,30.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,26.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,52.0,13.0,0.0,49.0,26.0,0.0,0.0
2012-37,25.0,0.0,37.0,24.0,0.0,0.0,17.0,26.0,0.0,30.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,26.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,52.0,13.0,0.0,49.0,26.0,0.0,0.0
2012-38,25.0,0.0,37.0,24.0,0.0,0.0,17.0,26.0,0.0,30.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,26.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,52.0,13.0,0.0,49.0,26.0,0.0,0.0
2012-39,25.0,0.0,37.0,24.0,0.0,0.0,17.0,26.0,0.0,30.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,26.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,52.0,13.0,0.0,49.0,26.0,0.0,0.0
2012-40,25.0,0.0,37.0,24.0,0.0,0.0,17.0,26.0,0.0,30.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,26.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,52.0,13.0,0.0,49.0,26.0,0.0,0.0
2012-41,39.0,39.0,38.0,62.0,32.0,0.0,21.0,26.0,0.0,45.0,28.0,48.0,0.0,28.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,28.0,0.0,0.0,0.0,40.0,92.0,46.0,50.0,75.0,48.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,37.0,0.0,0.0,24.0,0.0,41.0,50.0,0.0,26.0,0.0,0.0
2012-42,39.0,39.0,38.0,62.0,32.0,0.0,21.0,26.0,0.0,45.0,28.0,48.0,0.0,28.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,28.0,0.0,0.0,0.0,40.0,92.0,46.0,50.0,75.0,48.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,37.0,0.0,0.0,24.0,0.0,41.0,50.0,0.0,26.0,0.0,0.0
2012-43,39.0,39.0,38.0,62.0,32.0,0.0,21.0,26.0,0.0,45.0,28.0,48.0,0.0,28.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,28.0,0.0,0.0,0.0,40.0,92.0,46.0,50.0,75.0,48.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,37.0,0.0,0.0,24.0,0.0,41.0,50.0,0.0,26.0,0.0,0.0
2012-44,39.0,39.0,38.0,62.0,32.0,0.0,21.0,26.0,0.0,45.0,28.0,48.0,0.0,28.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,28.0,0.0,0.0,0.0,40.0,92.0,46.0,50.0,75.0,48.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,37.0,0.0,0.0,24.0,0.0,41.0,50.0,0.0,26.0,0.0,0.0
2012-45,32.0,58.0,62.0,14.0,0.0,0.0,19.0,58.0,0.0,100.0,0.0,0.0,41.0,0.0,40.0,41.0,58.0,0.0,0.0,0.0,100.0,68.0,0.0,0.0,0.0,29.0,44.0,0.0,100.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,55.0,0.0,56.0,0.0,0.0,0.0,42.0,0.0,15.0,0.0,0.0,58.0,29.0,0.0
2012-46,32.0,58.0,62.0,14.0,0.0,0.0,19.0,58.0,0.0,100.0,0.0,0.0,41.0,0.0,40.0,41.0,58.0,0.0,0.0,0.0,100.0,68.0,0.0,0.0,0.0,29.0,44.0,0.0,100.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,55.0,0.0,56.0,0.0,0.0,0.0,42.0,0.0,15.0,0.0,0.0,58.0,29.0,0.0
2012-47,32.0,58.0,62.0,14.0,0.0,0.0,19.0,58.0,0.0,100.0,0.0,0.0,41.0,0.0,40.0,41.0,58.0,0.0,0.0,0.0,100.0,68.0,0.0,0.0,0.0,29.0,44.0,0.0,100.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,55.0,0.0,56.0,0.0,0.0,0.0,42.0,0.0,15.0,0.0,0.0,58.0,29.0,0.0
2012-48,32.0,58.0,62.0,14.0,0.0,0.0,19.0,58.0,0.0,100.0,0.0,0.0,41.0,0.0,40.0,41.0,58.0,0.0,0.0,0.0,100.0,68.0,0.0,0.0,0.0,29.0,44.0,0.0,100.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,55.0,0.0,56.0,0.0,0.0,0.0,42.0,0.0,15.0,0.0,0.0,58.0,29.0,0.0
2012-49,22.0,28.0,20.0,17.0,33.0,32.0,18.0,28.0,0.0,47.0,30.0,0.0,0.0,30.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,14.0,0.0,0.0,28.0,27.0,0.0
2012-50,22.0,28.0,20.0,17.0,33.0,32.0,18.0,28.0,0.0,47.0,30.0,0.0,0.0,30.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,14.0,0.0,0.0,28.0,27.0,0.0
2012-51,22.0,28.0,20.0,17.0,33.0,32.0,18.0,28.0,0.0,47.0,30.0,0.0,0.0,30.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,14.0,0.0,0.0,28.0,27.0,0.0
2012-52,22.0,28.0,20.0,17.0,33.0,32.0,18.0,28.0,0.0,47.0,30.0,0.0,0.0,30.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,14.0,0.0,0.0,28.0,27.0,0.0
2013-01,18.0,0.0,76.0,19.0,71.0,56.0,0.0,24.0,0.0,68.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,25.0,0.0,0.0,0.0,0.0,0.0,41.0,23.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,17.0,0.0,37.0,0.0,0.0,24.0,0.0,52.0
2013-02,18.0,0.0,76.0,19.0,71.0,56.0,0.0,24.0,0.0,68.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,25.0,0.0,0.0,0.0,0.0,0.0,41.0,23.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,17.0,0.0,37.0,0.0,0.0,24.0,0.0,52.0
2013-03,18.0,0.0,76.0,19.0,71.0,56.0,0.0,24.0,0.0,68.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,25.0,0.0,0.0,0.0,0.0,0.0,41.0,23.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,17.0,0.0,37.0,0.0,0.0,24.0,0.0,52.0
2013-04,18.0,0.0,76.0,19.0,71.0,56.0,0.0,24.0,0.0,68.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,25.0,0.0,0.0,0.0,0.0,0.0,41.0,23.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,17.0,0.0,37.0,0.0,0.0,24.0,0.0,52.0
2013-05,18.0,0.0,76.0,19.0,71.0,56.0,0.0,24.0,0.0,68.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,25.0,0.0,0.0,0.0,0.0,0.0,41.0,23.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,17.0,0.0,37.0,0.0,0.0,24.0,0.0,52.0
2013-06,18.0,0.0,76.0,19.0,71.0,56.0,0.0,24.0,0.0,68.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,25.0,0.0,0.0,0.0,0.0,0.0,41.0,23.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,17.0,0.0,37.0,0.0,0.0,24.0,0.0,52.0
2013-07,18.0,0.0,76.0,19.0,71.0,56.0,0.0,24.0,0.0,68.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,25.0,0.0,0.0,0.0,0.0,0.0,41.0,23.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,17.0,0.0,37.0,0.0,0.0,24.0,0.0,52.0
2013-08,18.0,0.0,76.0,19.0,71.0,56.0,0.0,24.0,0.0,68.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,25.0,0.0,0.0,0.0,0.0,0.0,41.0,23.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,17.0,0.0,37.0,0.0,0.0,24.0,0.0,52.0
2013-09,18.0,0.0,76.0,19.0,71.0,56.0,0.0,24.0,0.0,68.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,25.0,0.0,0.0,0.0,0.0,0.0,41.0,23.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,17.0,0.0,37.0,0.0,0.0,24.0,0.0,52.0
2013-10,18.0,0.0,76.0,19.0,71.0,56.0,0.0,24.0,0.0,68.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,25.0,0.0,0.0,0.0,0.0,0.0,41.0,23.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,17.0,0.0,37.0,0.0,0.0,24.0,0.0,52.0
2013-11,18.0,0.0,76.0,19.0,71.0,56.0,0.0,24.0,0.0,68.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,25.0,0.0,0.0,0.0,0.0,0.0,41.0,23.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,17.0,0.0,37.0,0.0,0.0,24.0,0.0,52.0
2013-12,18.0,0.0,76.0,19.0,71.0,56.0,0.0,24.0,0.0,68.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,25.0,0.0,0.0,0.0,0.0,0.0,41.0,23.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,17.0,0.0,37.0,0.0,0.0,24.0,0.0,52.0
2013-13,18.0,0.0,76.0,19.0,71.0,56.0,0.0,24.0,0.0,68.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,25.0,0.0,0.0,0.0,0.0,0.0,41.0,23.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,17.0,0.0,37.0,0.0,0.0,24.0,0.0,52.0
2013-14,18.0,0.0,76.0,19.0,71.0,56.0,0.0,24.0,0.0,68.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,25.0,0.0,0.0,0.0,0.0,0.0,41.0,23.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,17.0,0.0,37.0,0.0,0.0,24.0,0.0,52.0
2013-15,12.0,0.0,35.0,0.0,30.0,29.0,0.0,0.0,53.0,49.0,0.0,45.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,38.0,0.0,0.0,0.0,0.0,53.0
