date,flu,flu recovery,having the flu,flu duration,remedies for the flu,influenza a and b,cure the flu,remedies for flu,flu season,break a fever,flu versus cold,how long is the flu contagious,medicine for the flu,pneumonia,flu how long,fever cough,flu arkansas,flu lasts,braun thermoscan,the flu,flu symptoms,cold vs. flu,how long flu,how long is the flu,symptoms of flu,cold and flu,flu contagious period,treating the flu,flu children,incubation period for flu,reduce a fever,how long contagious,type b flu,low body,treat the flu,flu treatment,is the flu contagious,flu shot,flu 2018,cold versus flu,incubation period for the flu,flu and fever,flu type a,flu care,flu headache,human temperature,high fever,medicine for flu,flu treatments,influenza type a,fight the flu,flu a symptoms,influenza symptoms,how to treat flu,reduce fever,type a influenza,influenza incubation period,normal body temperature,how to treat the flu,how long does the flu last,fever flu,how long does flu last,swine flu,flu vaccine,flu cough,contagious flu,what to do if you have the flu,flu report,signs of flu,over the counter flu medicine,normal body,flu or cold,get rid of the flu,flu germs,ear thermometer,flu fever,early flu symptoms,symptoms of the flu,tamiflu,treatment for flu,cdc flu,exposed to flu,flu contagious,flu length,bronchitis,stomach flu symptoms,symptoms of bronchitis,what is the flu,oscillococcinum,flu medicine,flu remedies,flu complications,signs of the flu,how to get rid of the flu,body temperature
2015-10,8.0,0.0,32.0,0.0,0.0,0.0,0.0,18.0,18.0,27.0,0.0,0.0,0.0,46.0,3.0,3.0,6.0,0.0,0.0,9.0,6.0,0.0,5.0,0.0,5.0,18.0,0.0,0.0,0.0,12.0,0.0,12.0,0.0,23.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,10.0,0.0,0.0,10.0,0.0,32.0,0.0,0.0,0.0,8.0,8.0,0.0,5.0,5.0,0.0,0.0,0.0,5.0,0.0,55.0,0.0,15.0,7.0,0.0,15.0,0.0,0.0,0.0,0.0,65.0
2015-11,8.0,0.0,32.0,0.0,0.0,0.0,0.0,18.0,18.0,27.0,0.0,0.0,0.0,46.0,3.0,3.0,6.0,0.0,0.0,9.0,6.0,0.0,5.0,0.0,5.0,18.0,0.0,0.0,0.0,12.0,0.0,12.0,0.0,23.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,10.0,0.0,0.0,10.0,0.0,32.0,0.0,0.0,0.0,8.0,8.0,0.0,5.0,5.0,0.0,0.0,0.0,5.0,0.0,55.0,0.0,15.0,7.0,0.0,15.0,0.0,0.0,0.0,0.0,65.0
2015-12,8.0,0.0,32.0,0.0,0.0,0.0,0.0,18.0,18.0,27.0,0.0,0.0,0.0,46.0,3.0,3.0,6.0,0.0,0.0,9.0,6.0,0.0,5.0,0.0,5.0,18.0,0.0,0.0,0.0,12.0,0.0,12.0,0.0,23.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,10.0,0.0,0.0,10.0,0.0,32.0,0.0,0.0,0.0,8.0,8.0,0.0,5.0,5.0,0.0,0.0,0.0,5.0,0.0,55.0,0.0,15.0,7.0,0.0,15.0,0.0,0.0,0.0,0.0,65.0
2015-13,8.0,0.0,32.0,0.0,0.0,0.0,0.0,18.0,18.0,27.0,0.0,0.0,0.0,46.0,3.0,3.0,6.0,0.0,0.0,9.0,6.0,0.0,5.0,0.0,5.0,18.0,0.0,0.0,0.0,12.0,0.0,12.0,0.0,23.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,10.0,0.0,0.0,10.0,0.0,32.0,0.0,0.0,0.0,8.0,8.0,0.0,5.0,5.0,0.0,0.0,0.0,5.0,0.0,55.0,0.0,15.0,7.0,0.0,15.0,0.0,0.0,0.0,0.0,65.0
2015-14,8.0,0.0,32.0,0.0,0.0,0.0,0.0,18.0,18.0,27.0,0.0,0.0,0.0,46.0,3.0,3.0,6.0,0.0,0.0,9.0,6.0,0.0,5.0,0.0,5.0,18.0,0.0,0.0,0.0,12.0,0.0,12.0,0.0,23.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,10.0,0.0,0.0,10.0,0.0,32.0,0.0,0.0,0.0,8.0,8.0,0.0,5.0,5.0,0.0,0.0,0.0,5.0,0.0,55.0,0.0,15.0,7.0,0.0,15.0,0.0,0.0,0.0,0.0,65.0
2015-15,3.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,28.0,0.0,0.0,0.0,35.0,0.0,3.0,6.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,16.0,0.0,0.0,0.0,0.0,12.0,0.0,24.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,15.0,0.0,0.0,0.0,13.0,0.0,0.0,13.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,8.0,0.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,25.0,17.0,0.0,0.0,9.0,9.0,9.0,2.0,2.0,0.0,0.0,0.0,5.0,0.0,43.0,8.0,8.0,8.0,0.0,16.0,16.0,0.0,0.0,0.0,23.0
2015-16,3.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,28.0,0.0,0.0,0.0,35.0,0.0,3.0,6.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,16.0,0.0,0.0,0.0,0.0,12.0,0.0,24.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,15.0,0.0,0.0,0.0,13.0,0.0,0.0,13.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,8.0,0.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,25.0,17.0,0.0,0.0,9.0,9.0,9.0,2.0,2.0,0.0,0.0,0.0,5.0,0.0,43.0,8.0,8.0,8.0,0.0,16.0,16.0,0.0,0.0,0.0,23.0
2015-17,3.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,28.0,0.0,0.0,0.0,35.0,0.0,3.0,6.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,16.0,0.0,0.0,0.0,0.0,12.0,0.0,24.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,15.0,0.0,0.0,0.0,13.0,0.0,0.0,13.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,8.0,0.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,25.0,17.0,0.0,0.0,9.0,9.0,9.0,2.0,2.0,0.0,0.0,0.0,5.0,0.0,43.0,8.0,8.0,8.0,0.0,16.0,16.0,0.0,0.0,0.0,23.0
2015-18,3.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,28.0,0.0,0.0,0.0,35.0,0.0,3.0,6.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,16.0,0.0,0.0,0.0,0.0,12.0,0.0,24.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,15.0,0.0,0.0,0.0,13.0,0.0,0.0,13.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,8.0,0.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,25.0,17.0,0.0,0.0,9.0,9.0,9.0,2.0,2.0,0.0,0.0,0.0,5.0,0.0,43.0,8.0,8.0,8.0,0.0,16.0,16.0,0.0,0.0,0.0,23.0
2015-19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,3.0,3.0,6.0,0.0,0.0,1.0,1.0,0.0,6.0,0.0,6.0,21.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,18.0,18.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,21.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0
2015-20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,3.0,3.0,6.0,0.0,0.0,1.0,1.0,0.0,6.0,0.0,6.0,21.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,18.0,18.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,21.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0
2015-21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,3.0,3.0,6.0,0.0,0.0,1.0,1.0,0.0,6.0,0.0,6.0,21.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,18.0,18.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,21.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0
2015-22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,3.0,3.0,6.0,0.0,0.0,1.0,1.0,0.0,6.0,0.0,6.0,21.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,18.0,18.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,21.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0
2015-23,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,3.0,3.0,6.0,0.0,0.0,1.0,1.0,0.0,6.0,0.0,6.0,21.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,18.0,18.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,21.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0
2015-24,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,40.0,0.0,3.0,3.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,25.0,0.0,12.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,9.0,11.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,23.0,8.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,49.0
2015-25,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,40.0,0.0,3.0,3.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,25.0,0.0,12.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,9.0,11.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,23.0,8.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,49.0
2015-26,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,40.0,0.0,3.0,3.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,25.0,0.0,12.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,9.0,11.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,23.0,8.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,49.0
2015-27,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,40.0,0.0,3.0,3.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,25.0,0.0,12.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,9.0,11.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,23.0,8.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,49.0
2015-28,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,43.0,3.0,3.0,0.0,0.0,1.0,3.0,4.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,48.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,11.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,9.0,9.0,9.0,0.0,3.0,3.0,0.0,5.0,0.0,0.0,0.0,22.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0
2015-29,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,43.0,3.0,3.0,0.0,0.0,1.0,3.0,4.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,48.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,11.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,9.0,9.0,9.0,0.0,3.0,3.0,0.0,5.0,0.0,0.0,0.0,22.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0
2015-30,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,43.0,3.0,3.0,0.0,0.0,1.0,3.0,4.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,48.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,11.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,9.0,9.0,9.0,0.0,3.0,3.0,0.0,5.0,0.0,0.0,0.0,22.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0
2015-31,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,43.0,3.0,3.0,0.0,0.0,1.0,3.0,4.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,48.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,11.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,9.0,9.0,9.0,0.0,3.0,3.0,0.0,5.0,0.0,0.0,0.0,22.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0
2015-32,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,42.0,3.0,0.0,16.0,0.0,0.0,6.0,3.0,0.0,5.0,0.0,7.0,18.0,0.0,0.0,18.0,0.0,0.0,11.0,11.0,44.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,9.0,0.0,9.0,9.0,14.0,22.0,0.0,0.0,0.0,0.0,25.0,0.0,31.0,0.0,0.0,0.0,16.0,0.0,0.0,8.0,10.0,10.0,39.0,0.0,0.0,0.0,0.0,10.0,0.0,47.0,31.0,0.0,0.0,8.0,8.0,0.0,3.0,2.0,0.0,5.0,0.0,0.0,0.0,50.0,7.0,7.0,18.0,0.0,15.0,0.0,0.0,0.0,0.0,21.0
2015-33,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,42.0,3.0,0.0,16.0,0.0,0.0,6.0,3.0,0.0,5.0,0.0,7.0,18.0,0.0,0.0,18.0,0.0,0.0,11.0,11.0,44.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,9.0,0.0,9.0,9.0,14.0,22.0,0.0,0.0,0.0,0.0,25.0,0.0,31.0,0.0,0.0,0.0,16.0,0.0,0.0,8.0,10.0,10.0,39.0,0.0,0.0,0.0,0.0,10.0,0.0,47.0,31.0,0.0,0.0,8.0,8.0,0.0,3.0,2.0,0.0,5.0,0.0,0.0,0.0,50.0,7.0,7.0,18.0,0.0,15.0,0.0,0.0,0.0,0.0,21.0
2015-34,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,42.0,3.0,0.0,16.0,0.0,0.0,6.0,3.0,0.0,5.0,0.0,7.0,18.0,0.0,0.0,18.0,0.0,0.0,11.0,11.0,44.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,9.0,0.0,9.0,9.0,14.0,22.0,0.0,0.0,0.0,0.0,25.0,0.0,31.0,0.0,0.0,0.0,16.0,0.0,0.0,8.0,10.0,10.0,39.0,0.0,0.0,0.0,0.0,10.0,0.0,47.0,31.0,0.0,0.0,8.0,8.0,0.0,3.0,2.0,0.0,5.0,0.0,0.0,0.0,50.0,7.0,7.0,18.0,0.0,15.0,0.0,0.0,0.0,0.0,21.0
2015-35,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,42.0,3.0,0.0,16.0,0.0,0.0,6.0,3.0,0.0,5.0,0.0,7.0,18.0,0.0,0.0,18.0,0.0,0.0,11.0,11.0,44.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,9.0,0.0,9.0,9.0,14.0,22.0,0.0,0.0,0.0,0.0,25.0,0.0,31.0,0.0,0.0,0.0,16.0,0.0,0.0,8.0,10.0,10.0,39.0,0.0,0.0,0.0,0.0,10.0,0.0,47.0,31.0,0.0,0.0,8.0,8.0,0.0,3.0,2.0,0.0,5.0,0.0,0.0,0.0,50.0,7.0,7.0,18.0,0.0,15.0,0.0,0.0,0.0,0.0,21.0
2015-36,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,42.0,3.0,0.0,16.0,0.0,0.0,6.0,3.0,0.0,5.0,0.0,7.0,18.0,0.0,0.0,18.0,0.0,0.0,11.0,11.0,44.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,9.0,0.0,9.0,9.0,14.0,22.0,0.0,0.0,0.0,0.0,25.0,0.0,31.0,0.0,0.0,0.0,16.0,0.0,0.0,8.0,10.0,10.0,39.0,0.0,0.0,0.0,0.0,10.0,0.0,47.0,31.0,0.0,0.0,8.0,8.0,0.0,3.0,2.0,0.0,5.0,0.0,0.0,0.0,50.0,7.0,7.0,18.0,0.0,15.0,0.0,0.0,0.0,0.0,21.0
2015-37,18.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,43.0,0.0,0.0,0.0,0.0,54.0,10.0,3.0,7.0,0.0,0.0,15.0,7.0,0.0,18.0,4.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,18.0,0.0,0.0,0.0,64.0,2.0,0.0,0.0,0.0,7.0,7.0,0.0,23.0,29.0,0.0,0.0,0.0,10.0,15.0,10.0,25.0,25.0,0.0,0.0,6.0,0.0,0.0,6.0,8.0,8.0,90.0,8.0,8.0,8.0,0.0,8.0,0.0,44.0,0.0,0.0,0.0,6.0,7.0,0.0,2.0,2.0,0.0,6.0,0.0,4.0,0.0,35.0,9.0,9.0,12.0,0.0,0.0,0.0,0.0,12.0,0.0,34.0
2015-38,18.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,43.0,0.0,0.0,0.0,0.0,54.0,10.0,3.0,7.0,0.0,0.0,15.0,7.0,0.0,18.0,4.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,18.0,0.0,0.0,0.0,64.0,2.0,0.0,0.0,0.0,7.0,7.0,0.0,23.0,29.0,0.0,0.0,0.0,10.0,15.0,10.0,25.0,25.0,0.0,0.0,6.0,0.0,0.0,6.0,8.0,8.0,90.0,8.0,8.0,8.0,0.0,8.0,0.0,44.0,0.0,0.0,0.0,6.0,7.0,0.0,2.0,2.0,0.0,6.0,0.0,4.0,0.0,35.0,9.0,9.0,12.0,0.0,0.0,0.0,0.0,12.0,0.0,34.0
2015-39,18.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,43.0,0.0,0.0,0.0,0.0,54.0,10.0,3.0,7.0,0.0,0.0,15.0,7.0,0.0,18.0,4.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,18.0,0.0,0.0,0.0,64.0,2.0,0.0,0.0,0.0,7.0,7.0,0.0,23.0,29.0,0.0,0.0,0.0,10.0,15.0,10.0,25.0,25.0,0.0,0.0,6.0,0.0,0.0,6.0,8.0,8.0,90.0,8.0,8.0,8.0,0.0,8.0,0.0,44.0,0.0,0.0,0.0,6.0,7.0,0.0,2.0,2.0,0.0,6.0,0.0,4.0,0.0,35.0,9.0,9.0,12.0,0.0,0.0,0.0,0.0,12.0,0.0,34.0
2015-40,18.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,43.0,0.0,0.0,0.0,0.0,54.0,10.0,3.0,7.0,0.0,0.0,15.0,7.0,0.0,18.0,4.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,18.0,0.0,0.0,0.0,64.0,2.0,0.0,0.0,0.0,7.0,7.0,0.0,23.0,29.0,0.0,0.0,0.0,10.0,15.0,10.0,25.0,25.0,0.0,0.0,6.0,0.0,0.0,6.0,8.0,8.0,90.0,8.0,8.0,8.0,0.0,8.0,0.0,44.0,0.0,0.0,0.0,6.0,7.0,0.0,2.0,2.0,0.0,6.0,0.0,4.0,0.0,35.0,9.0,9.0,12.0,0.0,0.0,0.0,0.0,12.0,0.0,34.0
2015-41,13.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,20.0,0.0,0.0,20.0,55.0,0.0,2.0,6.0,0.0,0.0,7.0,7.0,0.0,0.0,4.0,17.0,35.0,0.0,0.0,28.0,0.0,0.0,22.0,0.0,43.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,17.0,22.0,0.0,0.0,0.0,10.0,10.0,10.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,18.0,8.0,8.0,45.0,7.0,0.0,7.0,0.0,11.0,0.0,54.0,0.0,12.0,0.0,0.0,19.0,6.0,3.0,4.0,0.0,2.0,0.0,0.0,0.0,53.0,11.0,0.0,17.0,11.0,12.0,0.0,0.0,12.0,0.0,42.0
2015-42,13.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,20.0,0.0,0.0,20.0,55.0,0.0,2.0,6.0,0.0,0.0,7.0,7.0,0.0,0.0,4.0,17.0,35.0,0.0,0.0,28.0,0.0,0.0,22.0,0.0,43.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,17.0,22.0,0.0,0.0,0.0,10.0,10.0,10.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,18.0,8.0,8.0,45.0,7.0,0.0,7.0,0.0,11.0,0.0,54.0,0.0,12.0,0.0,0.0,19.0,6.0,3.0,4.0,0.0,2.0,0.0,0.0,0.0,53.0,11.0,0.0,17.0,11.0,12.0,0.0,0.0,12.0,0.0,42.0
2015-43,13.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,20.0,0.0,0.0,20.0,55.0,0.0,2.0,6.0,0.0,0.0,7.0,7.0,0.0,0.0,4.0,17.0,35.0,0.0,0.0,28.0,0.0,0.0,22.0,0.0,43.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,17.0,22.0,0.0,0.0,0.0,10.0,10.0,10.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,18.0,8.0,8.0,45.0,7.0,0.0,7.0,0.0,11.0,0.0,54.0,0.0,12.0,0.0,0.0,19.0,6.0,3.0,4.0,0.0,2.0,0.0,0.0,0.0,53.0,11.0,0.0,17.0,11.0,12.0,0.0,0.0,12.0,0.0,42.0
