date,flu,flu recovery,having the flu,flu duration,remedies for the flu,influenza a and b,cure the flu,remedies for flu,flu season,dangerous fever,break a fever,flu versus cold,how long is the flu contagious,treating flu,pneumonia,flu how long,fever cough,flu lasts,braun thermoscan,the flu,flu symptoms,cure flu,cold vs. flu,how long flu,how long is the flu,flu massachusetts,fever reducer,cold and flu,flu contagious period,flu children,flu 2019,incubation period for flu,reduce a fever,i have the flu,low body,treat the flu,flu treatment,do i have the flu,flu shot,flu 2018,cold versus flu,flu vs cold,flu and fever,flu care,flu boston,flu vs. cold,human temperature,high fever,medicine for flu,cold vs flu,influenza type a,fight the flu,influenza symptoms,how to treat flu,reduce fever,cdc,type a influenza,thermoscan,normal body temperature,how to treat the flu,flu virus,fever flu,stomach flu,how long does flu last,swine flu,flu cough,over the counter flu,contagious flu,what to do if you have the flu,symptoms,signs of flu,over the counter flu medicine,the flu symptoms,flu or cold,get rid of the flu,is flu contagious,flu germs,flu fever,early flu symptoms,how long is flu contagious,symptoms of the flu,cdc flu,taking temperature,exposed to flu,flu contagious,bronchitis,get over the flu,symptoms of bronchitis,what is the flu,cold or flu,flu clinic,flu medicine,flu remedies,flu complications,signs of the flu,treat flu,how to get rid of the flu
2013-29,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,14.0,0.0,0.0,0.0,0.0,28.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,10.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,5.0,25.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,32.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,24.0,0.0,0.0,17.0,0.0,10.0,3.0,9.0,3.0,1.0,0.0,0.0,2.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,2.0,0.0,4.0,0.0,2.0,21.0,0.0,3.0,1.0,0.0,4.0,6.0,4.0,11.0,0.0,11.0,0.0
2013-30,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,14.0,0.0,0.0,0.0,0.0,28.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,10.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,5.0,25.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,32.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,24.0,0.0,0.0,17.0,0.0,10.0,3.0,9.0,3.0,1.0,0.0,0.0,2.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,2.0,0.0,4.0,0.0,2.0,21.0,0.0,3.0,1.0,0.0,4.0,6.0,4.0,11.0,0.0,11.0,0.0
2013-31,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,14.0,0.0,0.0,0.0,0.0,28.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,10.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,5.0,25.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,32.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,24.0,0.0,0.0,17.0,0.0,10.0,3.0,9.0,3.0,1.0,0.0,0.0,2.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,2.0,0.0,4.0,0.0,2.0,21.0,0.0,3.0,1.0,0.0,4.0,6.0,4.0,11.0,0.0,11.0,0.0
2013-32,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,13.0,0.0,0.0,0.0,36.0,3.0,1.0,0.0,0.0,9.0,6.0,1.0,0.0,6.0,0.0,5.0,2.0,16.0,0.0,2.0,0.0,0.0,0.0,10.0,39.0,10.0,0.0,1.0,31.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,17.0,36.0,0.0,11.0,0.0,8.0,0.0,0.0,1.0,35.0,0.0,4.0,14.0,0.0,24.0,3.0,8.0,3.0,5.0,2.0,0.0,2.0,0.0,71.0,0.0,0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,2.0,11.0,13.0,0.0,0.0,2.0,30.0,1.0,2.0,3.0,3.0,24.0,4.0,0.0,11.0,11.0,0.0,0.0
2013-33,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,13.0,0.0,0.0,0.0,36.0,3.0,1.0,0.0,0.0,9.0,6.0,1.0,0.0,6.0,0.0,5.0,2.0,16.0,0.0,2.0,0.0,0.0,0.0,10.0,39.0,10.0,0.0,1.0,31.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,17.0,36.0,0.0,11.0,0.0,8.0,0.0,0.0,1.0,35.0,0.0,4.0,14.0,0.0,24.0,3.0,8.0,3.0,5.0,2.0,0.0,2.0,0.0,71.0,0.0,0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,2.0,11.0,13.0,0.0,0.0,2.0,30.0,1.0,2.0,3.0,3.0,24.0,4.0,0.0,11.0,11.0,0.0,0.0
2013-34,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,13.0,0.0,0.0,0.0,36.0,3.0,1.0,0.0,0.0,9.0,6.0,1.0,0.0,6.0,0.0,5.0,2.0,16.0,0.0,2.0,0.0,0.0,0.0,10.0,39.0,10.0,0.0,1.0,31.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,17.0,36.0,0.0,11.0,0.0,8.0,0.0,0.0,1.0,35.0,0.0,4.0,14.0,0.0,24.0,3.0,8.0,3.0,5.0,2.0,0.0,2.0,0.0,71.0,0.0,0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,2.0,11.0,13.0,0.0,0.0,2.0,30.0,1.0,2.0,3.0,3.0,24.0,4.0,0.0,11.0,11.0,0.0,0.0
2013-35,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,13.0,0.0,0.0,0.0,36.0,3.0,1.0,0.0,0.0,9.0,6.0,1.0,0.0,6.0,0.0,5.0,2.0,16.0,0.0,2.0,0.0,0.0,0.0,10.0,39.0,10.0,0.0,1.0,31.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,17.0,36.0,0.0,11.0,0.0,8.0,0.0,0.0,1.0,35.0,0.0,4.0,14.0,0.0,24.0,3.0,8.0,3.0,5.0,2.0,0.0,2.0,0.0,71.0,0.0,0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,2.0,11.0,13.0,0.0,0.0,2.0,30.0,1.0,2.0,3.0,3.0,24.0,4.0,0.0,11.0,11.0,0.0,0.0
2013-36,25.0,0.0,38.0,19.0,0.0,2.0,0.0,2.0,12.0,13.0,0.0,0.0,0.0,1.0,35.0,2.0,2.0,0.0,0.0,11.0,9.0,1.0,0.0,5.0,1.0,2.0,2.0,23.0,2.0,5.0,0.0,0.0,2.0,15.0,63.0,5.0,10.0,0.0,58.0,0.0,0.0,2.0,4.0,3.0,8.0,0.0,17.0,29.0,10.0,15.0,0.0,8.0,23.0,1.0,2.0,38.0,0.0,8.0,10.0,4.0,16.0,6.0,8.0,0.0,2.0,3.0,0.0,3.0,0.0,71.0,0.0,0.0,0.0,5.0,5.0,8.0,5.0,10.0,4.0,2.0,5.0,11.0,0.0,0.0,3.0,35.0,0.0,3.0,2.0,3.0,57.0,7.0,6.0,0.0,0.0,16.0,0.0
2013-37,25.0,0.0,38.0,19.0,0.0,2.0,0.0,2.0,12.0,13.0,0.0,0.0,0.0,1.0,35.0,2.0,2.0,0.0,0.0,11.0,9.0,1.0,0.0,5.0,1.0,2.0,2.0,23.0,2.0,5.0,0.0,0.0,2.0,15.0,63.0,5.0,10.0,0.0,58.0,0.0,0.0,2.0,4.0,3.0,8.0,0.0,17.0,29.0,10.0,15.0,0.0,8.0,23.0,1.0,2.0,38.0,0.0,8.0,10.0,4.0,16.0,6.0,8.0,0.0,2.0,3.0,0.0,3.0,0.0,71.0,0.0,0.0,0.0,5.0,5.0,8.0,5.0,10.0,4.0,2.0,5.0,11.0,0.0,0.0,3.0,35.0,0.0,3.0,2.0,3.0,57.0,7.0,6.0,0.0,0.0,16.0,0.0
2013-38,25.0,0.0,38.0,19.0,0.0,2.0,0.0,2.0,12.0,13.0,0.0,0.0,0.0,1.0,35.0,2.0,2.0,0.0,0.0,11.0,9.0,1.0,0.0,5.0,1.0,2.0,2.0,23.0,2.0,5.0,0.0,0.0,2.0,15.0,63.0,5.0,10.0,0.0,58.0,0.0,0.0,2.0,4.0,3.0,8.0,0.0,17.0,29.0,10.0,15.0,0.0,8.0,23.0,1.0,2.0,38.0,0.0,8.0,10.0,4.0,16.0,6.0,8.0,0.0,2.0,3.0,0.0,3.0,0.0,71.0,0.0,0.0,0.0,5.0,5.0,8.0,5.0,10.0,4.0,2.0,5.0,11.0,0.0,0.0,3.0,35.0,0.0,3.0,2.0,3.0,57.0,7.0,6.0,0.0,0.0,16.0,0.0
2013-39,25.0,0.0,38.0,19.0,0.0,2.0,0.0,2.0,12.0,13.0,0.0,0.0,0.0,1.0,35.0,2.0,2.0,0.0,0.0,11.0,9.0,1.0,0.0,5.0,1.0,2.0,2.0,23.0,2.0,5.0,0.0,0.0,2.0,15.0,63.0,5.0,10.0,0.0,58.0,0.0,0.0,2.0,4.0,3.0,8.0,0.0,17.0,29.0,10.0,15.0,0.0,8.0,23.0,1.0,2.0,38.0,0.0,8.0,10.0,4.0,16.0,6.0,8.0,0.0,2.0,3.0,0.0,3.0,0.0,71.0,0.0,0.0,0.0,5.0,5.0,8.0,5.0,10.0,4.0,2.0,5.0,11.0,0.0,0.0,3.0,35.0,0.0,3.0,2.0,3.0,57.0,7.0,6.0,0.0,0.0,16.0,0.0
2013-40,25.0,0.0,38.0,19.0,0.0,2.0,0.0,2.0,12.0,13.0,0.0,0.0,0.0,1.0,35.0,2.0,2.0,0.0,0.0,11.0,9.0,1.0,0.0,5.0,1.0,2.0,2.0,23.0,2.0,5.0,0.0,0.0,2.0,15.0,63.0,5.0,10.0,0.0,58.0,0.0,0.0,2.0,4.0,3.0,8.0,0.0,17.0,29.0,10.0,15.0,0.0,8.0,23.0,1.0,2.0,38.0,0.0,8.0,10.0,4.0,16.0,6.0,8.0,0.0,2.0,3.0,0.0,3.0,0.0,71.0,0.0,0.0,0.0,5.0,5.0,8.0,5.0,10.0,4.0,2.0,5.0,11.0,0.0,0.0,3.0,35.0,0.0,3.0,2.0,3.0,57.0,7.0,6.0,0.0,0.0,16.0,0.0
2013-41,15.0,0.0,0.0,40.0,0.0,0.0,0.0,3.0,11.0,0.0,14.0,0.0,0.0,0.0,40.0,2.0,1.0,0.0,0.0,10.0,7.0,1.0,0.0,4.0,2.0,8.0,6.0,4.0,0.0,2.0,0.0,0.0,0.0,10.0,40.0,5.0,10.0,0.0,33.0,0.0,0.0,3.0,1.0,2.0,3.0,0.0,20.0,25.0,8.0,23.0,0.0,8.0,0.0,1.0,0.0,34.0,0.0,0.0,29.0,0.0,12.0,6.0,15.0,3.0,1.0,7.0,0.0,7.0,0.0,69.0,0.0,0.0,0.0,11.0,5.0,0.0,5.0,10.0,2.0,0.0,8.0,7.0,4.0,0.0,7.0,48.0,1.0,2.0,5.0,6.0,13.0,9.0,6.0,0.0,17.0,22.0,0.0
2013-42,15.0,0.0,0.0,40.0,0.0,0.0,0.0,3.0,11.0,0.0,14.0,0.0,0.0,0.0,40.0,2.0,1.0,0.0,0.0,10.0,7.0,1.0,0.0,4.0,2.0,8.0,6.0,4.0,0.0,2.0,0.0,0.0,0.0,10.0,40.0,5.0,10.0,0.0,33.0,0.0,0.0,3.0,1.0,2.0,3.0,0.0,20.0,25.0,8.0,23.0,0.0,8.0,0.0,1.0,0.0,34.0,0.0,0.0,29.0,0.0,12.0,6.0,15.0,3.0,1.0,7.0,0.0,7.0,0.0,69.0,0.0,0.0,0.0,11.0,5.0,0.0,5.0,10.0,2.0,0.0,8.0,7.0,4.0,0.0,7.0,48.0,1.0,2.0,5.0,6.0,13.0,9.0,6.0,0.0,17.0,22.0,0.0
2013-43,15.0,0.0,0.0,40.0,0.0,0.0,0.0,3.0,11.0,0.0,14.0,0.0,0.0,0.0,40.0,2.0,1.0,0.0,0.0,10.0,7.0,1.0,0.0,4.0,2.0,8.0,6.0,4.0,0.0,2.0,0.0,0.0,0.0,10.0,40.0,5.0,10.0,0.0,33.0,0.0,0.0,3.0,1.0,2.0,3.0,0.0,20.0,25.0,8.0,23.0,0.0,8.0,0.0,1.0,0.0,34.0,0.0,0.0,29.0,0.0,12.0,6.0,15.0,3.0,1.0,7.0,0.0,7.0,0.0,69.0,0.0,0.0,0.0,11.0,5.0,0.0,5.0,10.0,2.0,0.0,8.0,7.0,4.0,0.0,7.0,48.0,1.0,2.0,5.0,6.0,13.0,9.0,6.0,0.0,17.0,22.0,0.0
2013-44,15.0,0.0,0.0,40.0,0.0,0.0,0.0,3.0,11.0,0.0,14.0,0.0,0.0,0.0,40.0,2.0,1.0,0.0,0.0,10.0,7.0,1.0,0.0,4.0,2.0,8.0,6.0,4.0,0.0,2.0,0.0,0.0,0.0,10.0,40.0,5.0,10.0,0.0,33.0,0.0,0.0,3.0,1.0,2.0,3.0,0.0,20.0,25.0,8.0,23.0,0.0,8.0,0.0,1.0,0.0,34.0,0.0,0.0,29.0,0.0,12.0,6.0,15.0,3.0,1.0,7.0,0.0,7.0,0.0,69.0,0.0,0.0,0.0,11.0,5.0,0.0,5.0,10.0,2.0,0.0,8.0,7.0,4.0,0.0,7.0,48.0,1.0,2.0,5.0,6.0,13.0,9.0,6.0,0.0,17.0,22.0,0.0
2013-45,18.0,0.0,0.0,19.0,20.0,0.0,0.0,2.0,11.0,13.0,13.0,14.0,14.0,0.0,50.0,6.0,3.0,0.0,1.0,16.0,13.0,2.0,0.0,14.0,2.0,15.0,5.0,22.0,2.0,3.0,0.0,0.0,2.0,15.0,40.0,5.0,5.0,1.0,16.0,0.0,0.0,2.0,1.0,1.0,5.0,0.0,12.0,32.0,5.0,19.0,0.0,15.0,8.0,1.0,1.0,29.0,0.0,4.0,10.0,4.0,22.0,10.0,40.0,9.0,5.0,10.0,2.0,9.0,2.0,67.0,0.0,0.0,0.0,16.0,5.0,21.0,0.0,17.0,2.0,5.0,7.0,8.0,3.0,2.0,9.0,45.0,1.0,3.0,6.0,9.0,10.0,15.0,9.0,0.0,22.0,22.0,22.0
2013-46,18.0,0.0,0.0,19.0,20.0,0.0,0.0,2.0,11.0,13.0,13.0,14.0,14.0,0.0,50.0,6.0,3.0,0.0,1.0,16.0,13.0,2.0,0.0,14.0,2.0,15.0,5.0,22.0,2.0,3.0,0.0,0.0,2.0,15.0,40.0,5.0,5.0,1.0,16.0,0.0,0.0,2.0,1.0,1.0,5.0,0.0,12.0,32.0,5.0,19.0,0.0,15.0,8.0,1.0,1.0,29.0,0.0,4.0,10.0,4.0,22.0,10.0,40.0,9.0,5.0,10.0,2.0,9.0,2.0,67.0,0.0,0.0,0.0,16.0,5.0,21.0,0.0,17.0,2.0,5.0,7.0,8.0,3.0,2.0,9.0,45.0,1.0,3.0,6.0,9.0,10.0,15.0,9.0,0.0,22.0,22.0,22.0
2013-47,18.0,0.0,0.0,19.0,20.0,0.0,0.0,2.0,11.0,13.0,13.0,14.0,14.0,0.0,50.0,6.0,3.0,0.0,1.0,16.0,13.0,2.0,0.0,14.0,2.0,15.0,5.0,22.0,2.0,3.0,0.0,0.0,2.0,15.0,40.0,5.0,5.0,1.0,16.0,0.0,0.0,2.0,1.0,1.0,5.0,0.0,12.0,32.0,5.0,19.0,0.0,15.0,8.0,1.0,1.0,29.0,0.0,4.0,10.0,4.0,22.0,10.0,40.0,9.0,5.0,10.0,2.0,9.0,2.0,67.0,0.0,0.0,0.0,16.0,5.0,21.0,0.0,17.0,2.0,5.0,7.0,8.0,3.0,2.0,9.0,45.0,1.0,3.0,6.0,9.0,10.0,15.0,9.0,0.0,22.0,22.0,22.0
2013-48,18.0,0.0,0.0,19.0,20.0,0.0,0.0,2.0,11.0,13.0,13.0,14.0,14.0,0.0,50.0,6.0,3.0,0.0,1.0,16.0,13.0,2.0,0.0,14.0,2.0,15.0,5.0,22.0,2.0,3.0,0.0,0.0,2.0,15.0,40.0,5.0,5.0,1.0,16.0,0.0,0.0,2.0,1.0,1.0,5.0,0.0,12.0,32.0,5.0,19.0,0.0,15.0,8.0,1.0,1.0,29.0,0.0,4.0,10.0,4.0,22.0,10.0,40.0,9.0,5.0,10.0,2.0,9.0,2.0,67.0,0.0,0.0,0.0,16.0,5.0,21.0,0.0,17.0,2.0,5.0,7.0,8.0,3.0,2.0,9.0,45.0,1.0,3.0,6.0,9.0,10.0,15.0,9.0,0.0,22.0,22.0,22.0
2013-49,12.0,0.0,0.0,0.0,20.0,2.0,3.0,0.0,14.0,0.0,41.0,0.0,0.0,1.0,49.0,7.0,3.0,0.0,1.0,9.0,9.0,2.0,0.0,16.0,3.0,9.0,8.0,13.0,0.0,2.0,0.0,0.0,2.0,20.0,45.0,0.0,5.0,1.0,3.0,0.0,0.0,2.0,1.0,1.0,5.0,0.0,15.0,33.0,5.0,20.0,0.0,0.0,12.0,0.0,1.0,36.0,0.0,12.0,17.0,4.0,17.0,9.0,24.0,4.0,3.0,7.0,0.0,8.0,0.0,74.0,0.0,0.0,0.0,11.0,5.0,5.0,11.0,15.0,2.0,3.0,9.0,8.0,3.0,2.0,8.0,47.0,0.0,3.0,3.0,6.0,6.0,12.0,3.0,11.0,11.0,17.0,0.0
2013-50,12.0,0.0,0.0,0.0,20.0,2.0,3.0,0.0,14.0,0.0,41.0,0.0,0.0,1.0,49.0,7.0,3.0,0.0,1.0,9.0,9.0,2.0,0.0,16.0,3.0,9.0,8.0,13.0,0.0,2.0,0.0,0.0,2.0,20.0,45.0,0.0,5.0,1.0,3.0,0.0,0.0,2.0,1.0,1.0,5.0,0.0,15.0,33.0,5.0,20.0,0.0,0.0,12.0,0.0,1.0,36.0,0.0,12.0,17.0,4.0,17.0,9.0,24.0,4.0,3.0,7.0,0.0,8.0,0.0,74.0,0.0,0.0,0.0,11.0,5.0,5.0,11.0,15.0,2.0,3.0,9.0,8.0,3.0,2.0,8.0,47.0,0.0,3.0,3.0,6.0,6.0,12.0,3.0,11.0,11.0,17.0,0.0
2013-51,12.0,0.0,0.0,0.0,20.0,2.0,3.0,0.0,14.0,0.0,41.0,0.0,0.0,1.0,49.0,7.0,3.0,0.0,1.0,9.0,9.0,2.0,0.0,16.0,3.0,9.0,8.0,13.0,0.0,2.0,0.0,0.0,2.0,20.0,45.0,0.0,5.0,1.0,3.0,0.0,0.0,2.0,1.0,1.0,5.0,0.0,15.0,33.0,5.0,20.0,0.0,0.0,12.0,0.0,1.0,36.0,0.0,12.0,17.0,4.0,17.0,9.0,24.0,4.0,3.0,7.0,0.0,8.0,0.0,74.0,0.0,0.0,0.0,11.0,5.0,5.0,11.0,15.0,2.0,3.0,9.0,8.0,3.0,2.0,8.0,47.0,0.0,3.0,3.0,6.0,6.0,12.0,3.0,11.0,11.0,17.0,0.0
2013-52,12.0,0.0,0.0,0.0,20.0,2.0,3.0,0.0,14.0,0.0,41.0,0.0,0.0,1.0,49.0,7.0,3.0,0.0,1.0,9.0,9.0,2.0,0.0,16.0,3.0,9.0,8.0,13.0,0.0,2.0,0.0,0.0,2.0,20.0,45.0,0.0,5.0,1.0,3.0,0.0,0.0,2.0,1.0,1.0,5.0,0.0,15.0,33.0,5.0,20.0,0.0,0.0,12.0,0.0,1.0,36.0,0.0,12.0,17.0,4.0,17.0,9.0,24.0,4.0,3.0,7.0,0.0,8.0,0.0,74.0,0.0,0.0,0.0,11.0,5.0,5.0,11.0,15.0,2.0,3.0,9.0,8.0,3.0,2.0,8.0,47.0,0.0,3.0,3.0,6.0,6.0,12.0,3.0,11.0,11.0,17.0,0.0
2014-01,12.0,0.0,0.0,0.0,20.0,2.0,3.0,0.0,14.0,0.0,41.0,0.0,0.0,1.0,49.0,7.0,3.0,0.0,1.0,9.0,9.0,2.0,0.0,16.0,3.0,9.0,8.0,13.0,0.0,2.0,0.0,0.0,2.0,20.0,45.0,0.0,5.0,1.0,3.0,0.0,0.0,2.0,1.0,1.0,5.0,0.0,15.0,33.0,5.0,20.0,0.0,0.0,12.0,0.0,1.0,36.0,0.0,12.0,17.0,4.0,17.0,9.0,24.0,4.0,3.0,7.0,0.0,8.0,0.0,74.0,0.0,0.0,0.0,11.0,5.0,5.0,11.0,15.0,2.0,3.0,9.0,8.0,3.0,2.0,8.0,47.0,0.0,3.0,3.0,6.0,6.0,12.0,3.0,11.0,11.0,17.0,0.0
2014-02,12.0,0.0,0.0,0.0,20.0,2.0,3.0,0.0,14.0,0.0,41.0,0.0,0.0,1.0,49.0,7.0,3.0,0.0,1.0,9.0,9.0,2.0,0.0,16.0,3.0,9.0,8.0,13.0,0.0,2.0,0.0,0.0,2.0,20.0,45.0,0.0,5.0,1.0,3.0,0.0,0.0,2.0,1.0,1.0,5.0,0.0,15.0,33.0,5.0,20.0,0.0,0.0,12.0,0.0,1.0,36.0,0.0,12.0,17.0,4.0,17.0,9.0,24.0,4.0,3.0,7.0,0.0,8.0,0.0,74.0,0.0,0.0,0.0,11.0,5.0,5.0,11.0,15.0,2.0,3.0,9.0,8.0,3.0,2.0,8.0,47.0,0.0,3.0,3.0,6.0,6.0,12.0,3.0,11.0,11.0,17.0,0.0
2014-03,12.0,0.0,0.0,0.0,20.0,2.0,3.0,0.0,14.0,0.0,41.0,0.0,0.0,1.0,49.0,7.0,3.0,0.0,1.0,9.0,9.0,2.0,0.0,16.0,3.0,9.0,8.0,13.0,0.0,2.0,0.0,0.0,2.0,20.0,45.0,0.0,5.0,1.0,3.0,0.0,0.0,2.0,1.0,1.0,5.0,0.0,15.0,33.0,5.0,20.0,0.0,0.0,12.0,0.0,1.0,36.0,0.0,12.0,17.0,4.0,17.0,9.0,24.0,4.0,3.0,7.0,0.0,8.0,0.0,74.0,0.0,0.0,0.0,11.0,5.0,5.0,11.0,15.0,2.0,3.0,9.0,8.0,3.0,2.0,8.0,47.0,0.0,3.0,3.0,6.0,6.0,12.0,3.0,11.0,11.0,17.0,0.0
2014-04,12.0,0.0,0.0,0.0,20.0,2.0,3.0,0.0,14.0,0.0,41.0,0.0,0.0,1.0,49.0,7.0,3.0,0.0,1.0,9.0,9.0,2.0,0.0,16.0,3.0,9.0,8.0,13.0,0.0,2.0,0.0,0.0,2.0,20.0,45.0,0.0,5.0,1.0,3.0,0.0,0.0,2.0,1.0,1.0,5.0,0.0,15.0,33.0,5.0,20.0,0.0,0.0,12.0,0.0,1.0,36.0,0.0,12.0,17.0,4.0,17.0,9.0,24.0,4.0,3.0,7.0,0.0,8.0,0.0,74.0,0.0,0.0,0.0,11.0,5.0,5.0,11.0,15.0,2.0,3.0,9.0,8.0,3.0,2.0,8.0,47.0,0.0,3.0,3.0,6.0,6.0,12.0,3.0,11.0,11.0,17.0,0.0
2014-05,12.0,0.0,0.0,0.0,20.0,2.0,3.0,0.0,14.0,0.0,41.0,0.0,0.0,1.0,49.0,7.0,3.0,0.0,1.0,9.0,9.0,2.0,0.0,16.0,3.0,9.0,8.0,13.0,0.0,2.0,0.0,0.0,2.0,20.0,45.0,0.0,5.0,1.0,3.0,0.0,0.0,2.0,1.0,1.0,5.0,0.0,15.0,33.0,5.0,20.0,0.0,0.0,12.0,0.0,1.0,36.0,0.0,12.0,17.0,4.0,17.0,9.0,24.0,4.0,3.0,7.0,0.0,8.0,0.0,74.0,0.0,0.0,0.0,11.0,5.0,5.0,11.0,15.0,2.0,3.0,9.0,8.0,3.0,2.0,8.0,47.0,0.0,3.0,3.0,6.0,6.0,12.0,3.0,11.0,11.0,17.0,0.0
2014-06,12.0,0.0,0.0,0.0,20.0,2.0,3.0,0.0,14.0,0.0,41.0,0.0,0.0,1.0,49.0,7.0,3.0,0.0,1.0,9.0,9.0,2.0,0.0,16.0,3.0,9.0,8.0,13.0,0.0,2.0,0.0,0.0,2.0,20.0,45.0,0.0,5.0,1.0,3.0,0.0,0.0,2.0,1.0,1.0,5.0,0.0,15.0,33.0,5.0,20.0,0.0,0.0,12.0,0.0,1.0,36.0,0.0,12.0,17.0,4.0,17.0,9.0,24.0,4.0,3.0,7.0,0.0,8.0,0.0,74.0,0.0,0.0,0.0,11.0,5.0,5.0,11.0,15.0,2.0,3.0,9.0,8.0,3.0,2.0,8.0,47.0,0.0,3.0,3.0,6.0,6.0,12.0,3.0,11.0,11.0,17.0,0.0
2014-07,12.0,0.0,0.0,0.0,20.0,2.0,3.0,0.0,14.0,0.0,41.0,0.0,0.0,1.0,49.0,7.0,3.0,0.0,1.0,9.0,9.0,2.0,0.0,16.0,3.0,9.0,8.0,13.0,0.0,2.0,0.0,0.0,2.0,20.0,45.0,0.0,5.0,1.0,3.0,0.0,0.0,2.0,1.0,1.0,5.0,0.0,15.0,33.0,5.0,20.0,0.0,0.0,12.0,0.0,1.0,36.0,0.0,12.0,17.0,4.0,17.0,9.0,24.0,4.0,3.0,7.0,0.0,8.0,0.0,74.0,0.0,0.0,0.0,11.0,5.0,5.0,11.0,15.0,2.0,3.0,9.0,8.0,3.0,2.0,8.0,47.0,0.0,3.0,3.0,6.0,6.0,12.0,3.0,11.0,11.0,17.0,0.0
2014-08,12.0,0.0,0.0,0.0,20.0,2.0,3.0,0.0,14.0,0.0,41.0,0.0,0.0,1.0,49.0,7.0,3.0,0.0,1.0,9.0,9.0,2.0,0.0,16.0,3.0,9.0,8.0,13.0,0.0,2.0,0.0,0.0,2.0,20.0,45.0,0.0,5.0,1.0,3.0,0.0,0.0,2.0,1.0,1.0,5.0,0.0,15.0,33.0,5.0,20.0,0.0,0.0,12.0,0.0,1.0,36.0,0.0,12.0,17.0,4.0,17.0,9.0,24.0,4.0,3.0,7.0,0.0,8.0,0.0,74.0,0.0,0.0,0.0,11.0,5.0,5.0,11.0,15.0,2.0,3.0,9.0,8.0,3.0,2.0,8.0,47.0,0.0,3.0,3.0,6.0,6.0,12.0,3.0,11.0,11.0,17.0,0.0
2014-09,12.0,0.0,0.0,0.0,20.0,2.0,3.0,0.0,14.0,0.0,41.0,0.0,0.0,1.0,49.0,7.0,3.0,0.0,1.0,9.0,9.0,2.0,0.0,16.0,3.0,9.0,8.0,13.0,0.0,2.0,0.0,0.0,2.0,20.0,45.0,0.0,5.0,1.0,3.0,0.0,0.0,2.0,1.0,1.0,5.0,0.0,15.0,33.0,5.0,20.0,0.0,0.0,12.0,0.0,1.0,36.0,0.0,12.0,17.0,4.0,17.0,9.0,24.0,4.0,3.0,7.0,0.0,8.0,0.0,74.0,0.0,0.0,0.0,11.0,5.0,5.0,11.0,15.0,2.0,3.0,9.0,8.0,3.0,2.0,8.0,47.0,0.0,3.0,3.0,6.0,6.0,12.0,3.0,11.0,11.0,17.0,0.0
2014-10,12.0,0.0,0.0,0.0,20.0,2.0,3.0,0.0,14.0,0.0,41.0,0.0,0.0,1.0,49.0,7.0,3.0,0.0,1.0,9.0,9.0,2.0,0.0,16.0,3.0,9.0,8.0,13.0,0.0,2.0,0.0,0.0,2.0,20.0,45.0,0.0,5.0,1.0,3.0,0.0,0.0,2.0,1.0,1.0,5.0,0.0,15.0,33.0,5.0,20.0,0.0,0.0,12.0,0.0,1.0,36.0,0.0,12.0,17.0,4.0,17.0,9.0,24.0,4.0,3.0,7.0,0.0,8.0,0.0,74.0,0.0,0.0,0.0,11.0,5.0,5.0,11.0,15.0,2.0,3.0,9.0,8.0,3.0,2.0,8.0,47.0,0.0,3.0,3.0,6.0,6.0,12.0,3.0,11.0,11.0,17.0,0.0
