date,flu,flu recovery,having the flu,bird flu,flu duration,flu in children,influenza,influenza a and b,cure the flu,flu season,dangerous fever,break a fever,flu versus cold,medicine for the flu,treating flu,flu in idaho,pneumonia,fever cough,flu and cold,flu lasts,braun thermoscan,flu symptoms,cure flu,cold vs. flu,how long flu,symptoms of flu,fever reducer,cold and flu,flu contagious period,flu children,incubation period for flu,reduce a fever,how long contagious,low body,treat the flu,flu treatment,is the flu contagious,flu shot,cold versus flu,incubation period for the flu,flu vs cold,flu care,flu headache,flu vs. cold,flu symptoms 2018,high fever,spanish flu,medicine for flu,flu treatments,influenza type a,dog flu,fight the flu,influenza symptoms,how to treat flu,reduce fever,type a influenza,influenza incubation period,normal body temperature,how to treat the flu,how long does the flu last,fever flu,how long does flu last,food poisoning,influenza a,swine flu,over the counter flu,contagious flu,what to do if you have the flu,flu report,over the counter flu medicine,normal body,flu or cold,get rid of the flu,flu germs,ear thermometer,flu fever,early flu symptoms,symptoms of the flu,flu map,treatment for flu,cdc flu,exposed to flu,keto flu,flu contagious,flu length,get over the flu,stomach flu symptoms,symptoms of bronchitis,oscillococcinum,flu medicine,flu remedies,flu shot side effects,flu complications,treat flu,how to get rid of the flu,body temperature,h1n1 flu
2015-10,15.0,0.0,0.0,19.0,0.0,0.0,27.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,4.0,33.0,22.0,22.0,0.0,0.0,11.0,0.0,0.0,4.0,11.0,0.0,11.0,0.0,0.0,0.0,0.0,27.0,39.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,42.0,21.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,18.0,0.0,17.0,0.0,0.0,17.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,18.0,0.0
2015-11,15.0,0.0,0.0,19.0,0.0,0.0,27.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,4.0,33.0,22.0,22.0,0.0,0.0,11.0,0.0,0.0,4.0,11.0,0.0,11.0,0.0,0.0,0.0,0.0,27.0,39.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,42.0,21.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,18.0,0.0,17.0,0.0,0.0,17.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,18.0,0.0
2015-12,15.0,0.0,0.0,19.0,0.0,0.0,27.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,4.0,33.0,22.0,22.0,0.0,0.0,11.0,0.0,0.0,4.0,11.0,0.0,11.0,0.0,0.0,0.0,0.0,27.0,39.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,42.0,21.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,18.0,0.0,17.0,0.0,0.0,17.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,18.0,0.0
2015-13,15.0,0.0,0.0,19.0,0.0,0.0,27.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,4.0,33.0,22.0,22.0,0.0,0.0,11.0,0.0,0.0,4.0,11.0,0.0,11.0,0.0,0.0,0.0,0.0,27.0,39.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,42.0,21.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,18.0,0.0,17.0,0.0,0.0,17.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,18.0,0.0
2015-14,15.0,0.0,0.0,19.0,0.0,0.0,27.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,4.0,33.0,22.0,22.0,0.0,0.0,11.0,0.0,0.0,4.0,11.0,0.0,11.0,0.0,0.0,0.0,0.0,27.0,39.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,42.0,21.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,18.0,0.0,17.0,0.0,0.0,17.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,18.0,0.0
2015-15,11.0,0.0,0.0,26.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,49.0,44.0,0.0,0.0,22.0,10.0,0.0,0.0,4.0,16.0,11.0,0.0,0.0,14.0,0.0,0.0,41.0,0.0,0.0,20.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,21.0,21.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,52.0,17.0,0.0,0.0,0.0,0.0,32.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0
2015-16,11.0,0.0,0.0,26.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,49.0,44.0,0.0,0.0,22.0,10.0,0.0,0.0,4.0,16.0,11.0,0.0,0.0,14.0,0.0,0.0,41.0,0.0,0.0,20.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,21.0,21.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,52.0,17.0,0.0,0.0,0.0,0.0,32.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0
2015-17,11.0,0.0,0.0,26.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,49.0,44.0,0.0,0.0,22.0,10.0,0.0,0.0,4.0,16.0,11.0,0.0,0.0,14.0,0.0,0.0,41.0,0.0,0.0,20.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,21.0,21.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,52.0,17.0,0.0,0.0,0.0,0.0,32.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0
2015-18,11.0,0.0,0.0,26.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,49.0,44.0,0.0,0.0,22.0,10.0,0.0,0.0,4.0,16.0,11.0,0.0,0.0,14.0,0.0,0.0,41.0,0.0,0.0,20.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,21.0,21.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,52.0,17.0,0.0,0.0,0.0,0.0,32.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0
2015-19,6.0,0.0,0.0,27.0,0.0,0.0,10.0,0.0,0.0,30.0,0.0,30.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,24.0,0.0,24.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,12.0,0.0,0.0,25.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,26.0,0.0,0.0,0.0,6.0,0.0,9.0,0.0
2015-20,6.0,0.0,0.0,27.0,0.0,0.0,10.0,0.0,0.0,30.0,0.0,30.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,24.0,0.0,24.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,12.0,0.0,0.0,25.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,26.0,0.0,0.0,0.0,6.0,0.0,9.0,0.0
2015-21,6.0,0.0,0.0,27.0,0.0,0.0,10.0,0.0,0.0,30.0,0.0,30.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,24.0,0.0,24.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,12.0,0.0,0.0,25.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,26.0,0.0,0.0,0.0,6.0,0.0,9.0,0.0
2015-22,6.0,0.0,0.0,27.0,0.0,0.0,10.0,0.0,0.0,30.0,0.0,30.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,24.0,0.0,24.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,12.0,0.0,0.0,25.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,26.0,0.0,0.0,0.0,6.0,0.0,9.0,0.0
2015-23,6.0,0.0,0.0,27.0,0.0,0.0,10.0,0.0,0.0,30.0,0.0,30.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,24.0,0.0,24.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,12.0,0.0,0.0,25.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,26.0,0.0,0.0,0.0,6.0,0.0,9.0,0.0
2015-24,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,50.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,25.0,28.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,6.0
2015-25,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,50.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,25.0,28.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,6.0
2015-26,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,50.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,25.0,28.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,6.0
2015-27,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,50.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,25.0,28.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,6.0
2015-28,8.0,0.0,12.0,12.0,0.0,0.0,4.0,0.0,4.0,27.0,0.0,27.0,0.0,0.0,0.0,0.0,29.0,21.0,0.0,0.0,0.0,5.0,0.0,0.0,7.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,38.0,37.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,5.0,8.0,0.0,22.0,0.0,0.0,0.0,14.0,28.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0
2015-29,8.0,0.0,12.0,12.0,0.0,0.0,4.0,0.0,4.0,27.0,0.0,27.0,0.0,0.0,0.0,0.0,29.0,21.0,0.0,0.0,0.0,5.0,0.0,0.0,7.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,38.0,37.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,5.0,8.0,0.0,22.0,0.0,0.0,0.0,14.0,28.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0
2015-30,8.0,0.0,12.0,12.0,0.0,0.0,4.0,0.0,4.0,27.0,0.0,27.0,0.0,0.0,0.0,0.0,29.0,21.0,0.0,0.0,0.0,5.0,0.0,0.0,7.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,38.0,37.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,5.0,8.0,0.0,22.0,0.0,0.0,0.0,14.0,28.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0
2015-31,8.0,0.0,12.0,12.0,0.0,0.0,4.0,0.0,4.0,27.0,0.0,27.0,0.0,0.0,0.0,0.0,29.0,21.0,0.0,0.0,0.0,5.0,0.0,0.0,7.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,38.0,37.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,5.0,8.0,0.0,22.0,0.0,0.0,0.0,14.0,28.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0
2015-32,20.0,0.0,0.0,12.0,0.0,0.0,15.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,3.0,23.0,20.0,20.0,0.0,20.0,18.0,0.0,0.0,7.0,10.0,10.0,10.0,0.0,24.0,0.0,0.0,36.0,18.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,19.0,0.0,0.0,20.0,0.0,20.0,46.0,46.0,0.0,0.0,15.0,0.0,0.0,0.0,10.0,29.0,10.0,5.0,0.0,21.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,22.0,0.0,0.0,0.0,5.0,0.0,19.0,0.0
2015-33,20.0,0.0,0.0,12.0,0.0,0.0,15.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,3.0,23.0,20.0,20.0,0.0,20.0,18.0,0.0,0.0,7.0,10.0,10.0,10.0,0.0,24.0,0.0,0.0,36.0,18.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,19.0,0.0,0.0,20.0,0.0,20.0,46.0,46.0,0.0,0.0,15.0,0.0,0.0,0.0,10.0,29.0,10.0,5.0,0.0,21.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,22.0,0.0,0.0,0.0,5.0,0.0,19.0,0.0
2015-34,20.0,0.0,0.0,12.0,0.0,0.0,15.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,3.0,23.0,20.0,20.0,0.0,20.0,18.0,0.0,0.0,7.0,10.0,10.0,10.0,0.0,24.0,0.0,0.0,36.0,18.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,19.0,0.0,0.0,20.0,0.0,20.0,46.0,46.0,0.0,0.0,15.0,0.0,0.0,0.0,10.0,29.0,10.0,5.0,0.0,21.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,22.0,0.0,0.0,0.0,5.0,0.0,19.0,0.0
2015-35,20.0,0.0,0.0,12.0,0.0,0.0,15.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,3.0,23.0,20.0,20.0,0.0,20.0,18.0,0.0,0.0,7.0,10.0,10.0,10.0,0.0,24.0,0.0,0.0,36.0,18.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,19.0,0.0,0.0,20.0,0.0,20.0,46.0,46.0,0.0,0.0,15.0,0.0,0.0,0.0,10.0,29.0,10.0,5.0,0.0,21.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,22.0,0.0,0.0,0.0,5.0,0.0,19.0,0.0
2015-36,20.0,0.0,0.0,12.0,0.0,0.0,15.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,3.0,23.0,20.0,20.0,0.0,20.0,18.0,0.0,0.0,7.0,10.0,10.0,10.0,0.0,24.0,0.0,0.0,36.0,18.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,19.0,0.0,0.0,20.0,0.0,20.0,46.0,46.0,0.0,0.0,15.0,0.0,0.0,0.0,10.0,29.0,10.0,5.0,0.0,21.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,22.0,0.0,0.0,0.0,5.0,0.0,19.0,0.0
2015-37,31.0,0.0,11.0,32.0,0.0,0.0,11.0,0.0,3.0,23.0,0.0,23.0,0.0,0.0,0.0,5.0,30.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,6.0,17.0,0.0,18.0,0.0,0.0,0.0,0.0,22.0,48.0,0.0,16.0,0.0,71.0,0.0,0.0,3.0,8.0,8.0,0.0,0.0,17.0,17.0,0.0,0.0,0.0,19.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,5.0,14.0,10.0,7.0,0.0,0.0,0.0,19.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,5.0,10.0
2015-38,31.0,0.0,11.0,32.0,0.0,0.0,11.0,0.0,3.0,23.0,0.0,23.0,0.0,0.0,0.0,5.0,30.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,6.0,17.0,0.0,18.0,0.0,0.0,0.0,0.0,22.0,48.0,0.0,16.0,0.0,71.0,0.0,0.0,3.0,8.0,8.0,0.0,0.0,17.0,17.0,0.0,0.0,0.0,19.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,5.0,14.0,10.0,7.0,0.0,0.0,0.0,19.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,5.0,10.0
2015-39,31.0,0.0,11.0,32.0,0.0,0.0,11.0,0.0,3.0,23.0,0.0,23.0,0.0,0.0,0.0,5.0,30.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,6.0,17.0,0.0,18.0,0.0,0.0,0.0,0.0,22.0,48.0,0.0,16.0,0.0,71.0,0.0,0.0,3.0,8.0,8.0,0.0,0.0,17.0,17.0,0.0,0.0,0.0,19.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,5.0,14.0,10.0,7.0,0.0,0.0,0.0,19.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,5.0,10.0
2015-40,31.0,0.0,11.0,32.0,0.0,0.0,11.0,0.0,3.0,23.0,0.0,23.0,0.0,0.0,0.0,5.0,30.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,6.0,17.0,0.0,18.0,0.0,0.0,0.0,0.0,22.0,48.0,0.0,16.0,0.0,71.0,0.0,0.0,3.0,8.0,8.0,0.0,0.0,17.0,17.0,0.0,0.0,0.0,19.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,5.0,14.0,10.0,7.0,0.0,0.0,0.0,19.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,5.0,10.0
2015-41,19.0,0.0,0.0,21.0,0.0,0.0,13.0,3.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,3.0,66.0,0.0,36.0,0.0,0.0,9.0,0.0,0.0,8.0,9.0,0.0,18.0,0.0,0.0,0.0,0.0,44.0,32.0,16.0,0.0,16.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,17.0,5.0,0.0,0.0,20.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,15.0,15.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,40.0,0.0,5.0,0.0,12.0,0.0
2015-42,19.0,0.0,0.0,21.0,0.0,0.0,13.0,3.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,3.0,66.0,0.0,36.0,0.0,0.0,9.0,0.0,0.0,8.0,9.0,0.0,18.0,0.0,0.0,0.0,0.0,44.0,32.0,16.0,0.0,16.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,17.0,5.0,0.0,0.0,20.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,15.0,15.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,40.0,0.0,5.0,0.0,12.0,0.0
2015-43,19.0,0.0,0.0,21.0,0.0,0.0,13.0,3.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,3.0,66.0,0.0,36.0,0.0,0.0,9.0,0.0,0.0,8.0,9.0,0.0,18.0,0.0,0.0,0.0,0.0,44.0,32.0,16.0,0.0,16.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,17.0,5.0,0.0,0.0,20.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,15.0,15.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,40.0,0.0,5.0,0.0,12.0,0.0
