date,flu,flu recovery,having the flu,bird flu,flu duration,flu in children,influenza a and b,cure the flu,remedies for flu,flu shots,dangerous fever,break a fever,flu versus cold,medicine for the flu,treating flu,pneumonia,flu how long,flu and cold,flu lasts,braun thermoscan,the flu,flu maryland,flu game,cure flu,cold vs. flu,how long is the flu,symptoms of flu,fever reducer,cold and flu,treating the flu,flu children,incubation period for flu,reduce a fever,i have the flu,low body,treat the flu,flu treatment,do i have the flu,flu shot,flu 2018,cold versus flu,flu vs cold,flu and fever,flu care,flu headache,human temperature,high fever,medicine for flu,flu treatments,influenza type a,fight the flu,influenza symptoms,the flu virus,reduce fever,cdc,type a influenza,influenza incubation period,normal body temperature,how to treat the flu,flu virus,how long does the flu last,stomach flu,how long does flu last,swine flu,flu vaccine,over the counter flu,contagious flu,what to do if you have the flu,flu report,fever,signs of flu,over the counter flu medicine,the flu symptoms,flu or cold,get rid of the flu,is flu contagious,flu germs,flu fever,early flu symptoms,stomach,how long is flu contagious,treatment for flu,cdc flu,taking temperature,exposed to flu,flu length,bronchitis,get over the flu,symptoms of bronchitis,oscillococcinum,cold or flu,flu medicine,flu remedies,signs of the flu,treat flu,how to get rid of the flu,body temperature
2017-23,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,11.0,0.0,3.0,2.0,0.0,0.0,0.0,33.0,1.0,1.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,9.0,7.0,46.0,0.0,0.0,0.0,4.0,0.0,0.0,13.0,9.0,0.0,0.0,13.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,24.0,0.0,7.0,0.0,8.0,0.0,4.0,9.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,38.0
2017-24,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,11.0,0.0,3.0,2.0,0.0,0.0,0.0,33.0,1.0,1.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,9.0,7.0,46.0,0.0,0.0,0.0,4.0,0.0,0.0,13.0,9.0,0.0,0.0,13.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,24.0,0.0,7.0,0.0,8.0,0.0,4.0,9.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,38.0
2017-25,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,11.0,0.0,3.0,2.0,0.0,0.0,0.0,33.0,1.0,1.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,9.0,7.0,46.0,0.0,0.0,0.0,4.0,0.0,0.0,13.0,9.0,0.0,0.0,13.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,24.0,0.0,7.0,0.0,8.0,0.0,4.0,9.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,38.0
2017-26,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,11.0,0.0,3.0,2.0,0.0,0.0,0.0,33.0,1.0,1.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,9.0,7.0,46.0,0.0,0.0,0.0,4.0,0.0,0.0,13.0,9.0,0.0,0.0,13.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,24.0,0.0,7.0,0.0,8.0,0.0,4.0,9.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,38.0
2017-27,8.0,0.0,0.0,5.0,2.0,0.0,0.0,10.0,0.0,11.0,0.0,2.0,0.0,0.0,0.0,32.0,3.0,1.0,0.0,0.0,3.0,3.0,10.0,6.0,0.0,2.0,10.0,0.0,5.0,0.0,0.0,0.0,0.0,6.0,25.0,0.0,6.0,0.0,8.0,0.0,0.0,0.0,8.0,12.0,16.0,25.0,19.0,0.0,6.0,0.0,0.0,0.0,11.0,0.0,32.0,0.0,0.0,8.0,0.0,8.0,4.0,9.0,2.0,3.0,14.0,3.0,3.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,7.0,5.0,0.0,0.0,28.0,0.0,1.0,0.0,0.0,8.0,0.0,3.0,0.0,0.0,42.0
2017-28,8.0,0.0,0.0,5.0,2.0,0.0,0.0,10.0,0.0,11.0,0.0,2.0,0.0,0.0,0.0,32.0,3.0,1.0,0.0,0.0,3.0,3.0,10.0,6.0,0.0,2.0,10.0,0.0,5.0,0.0,0.0,0.0,0.0,6.0,25.0,0.0,6.0,0.0,8.0,0.0,0.0,0.0,8.0,12.0,16.0,25.0,19.0,0.0,6.0,0.0,0.0,0.0,11.0,0.0,32.0,0.0,0.0,8.0,0.0,8.0,4.0,9.0,2.0,3.0,14.0,3.0,3.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,7.0,5.0,0.0,0.0,28.0,0.0,1.0,0.0,0.0,8.0,0.0,3.0,0.0,0.0,42.0
2017-29,8.0,0.0,0.0,5.0,2.0,0.0,0.0,10.0,0.0,11.0,0.0,2.0,0.0,0.0,0.0,32.0,3.0,1.0,0.0,0.0,3.0,3.0,10.0,6.0,0.0,2.0,10.0,0.0,5.0,0.0,0.0,0.0,0.0,6.0,25.0,0.0,6.0,0.0,8.0,0.0,0.0,0.0,8.0,12.0,16.0,25.0,19.0,0.0,6.0,0.0,0.0,0.0,11.0,0.0,32.0,0.0,0.0,8.0,0.0,8.0,4.0,9.0,2.0,3.0,14.0,3.0,3.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,7.0,5.0,0.0,0.0,28.0,0.0,1.0,0.0,0.0,8.0,0.0,3.0,0.0,0.0,42.0
2017-30,8.0,0.0,0.0,5.0,2.0,0.0,0.0,10.0,0.0,11.0,0.0,2.0,0.0,0.0,0.0,32.0,3.0,1.0,0.0,0.0,3.0,3.0,10.0,6.0,0.0,2.0,10.0,0.0,5.0,0.0,0.0,0.0,0.0,6.0,25.0,0.0,6.0,0.0,8.0,0.0,0.0,0.0,8.0,12.0,16.0,25.0,19.0,0.0,6.0,0.0,0.0,0.0,11.0,0.0,32.0,0.0,0.0,8.0,0.0,8.0,4.0,9.0,2.0,3.0,14.0,3.0,3.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,7.0,5.0,0.0,0.0,28.0,0.0,1.0,0.0,0.0,8.0,0.0,3.0,0.0,0.0,42.0
2017-31,8.0,0.0,0.0,5.0,2.0,0.0,0.0,10.0,0.0,11.0,0.0,2.0,0.0,0.0,0.0,32.0,3.0,1.0,0.0,0.0,3.0,3.0,10.0,6.0,0.0,2.0,10.0,0.0,5.0,0.0,0.0,0.0,0.0,6.0,25.0,0.0,6.0,0.0,8.0,0.0,0.0,0.0,8.0,12.0,16.0,25.0,19.0,0.0,6.0,0.0,0.0,0.0,11.0,0.0,32.0,0.0,0.0,8.0,0.0,8.0,4.0,9.0,2.0,3.0,14.0,3.0,3.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,7.0,5.0,0.0,0.0,28.0,0.0,1.0,0.0,0.0,8.0,0.0,3.0,0.0,0.0,42.0
2017-32,21.0,0.0,0.0,3.0,0.0,10.0,0.0,0.0,0.0,31.0,2.0,0.0,0.0,0.0,1.0,51.0,3.0,3.0,0.0,0.0,11.0,11.0,4.0,3.0,0.0,2.0,7.0,2.0,20.0,0.0,24.0,8.0,0.0,9.0,56.0,0.0,6.0,0.0,31.0,1.0,0.0,16.0,8.0,8.0,21.0,6.0,43.0,6.0,6.0,11.0,0.0,11.0,17.0,0.0,29.0,0.0,0.0,21.0,0.0,21.0,8.0,14.0,3.0,51.0,30.0,3.0,8.0,0.0,0.0,70.0,0.0,0.0,1.0,26.0,0.0,13.0,0.0,0.0,0.0,72.0,0.0,5.0,12.0,5.0,0.0,1.0,46.0,0.0,2.0,7.0,30.0,7.0,15.0,0.0,0.0,0.0,61.0
2017-33,21.0,0.0,0.0,3.0,0.0,10.0,0.0,0.0,0.0,31.0,2.0,0.0,0.0,0.0,1.0,51.0,3.0,3.0,0.0,0.0,11.0,11.0,4.0,3.0,0.0,2.0,7.0,2.0,20.0,0.0,24.0,8.0,0.0,9.0,56.0,0.0,6.0,0.0,31.0,1.0,0.0,16.0,8.0,8.0,21.0,6.0,43.0,6.0,6.0,11.0,0.0,11.0,17.0,0.0,29.0,0.0,0.0,21.0,0.0,21.0,8.0,14.0,3.0,51.0,30.0,3.0,8.0,0.0,0.0,70.0,0.0,0.0,1.0,26.0,0.0,13.0,0.0,0.0,0.0,72.0,0.0,5.0,12.0,5.0,0.0,1.0,46.0,0.0,2.0,7.0,30.0,7.0,15.0,0.0,0.0,0.0,61.0
2017-34,21.0,0.0,0.0,3.0,0.0,10.0,0.0,0.0,0.0,31.0,2.0,0.0,0.0,0.0,1.0,51.0,3.0,3.0,0.0,0.0,11.0,11.0,4.0,3.0,0.0,2.0,7.0,2.0,20.0,0.0,24.0,8.0,0.0,9.0,56.0,0.0,6.0,0.0,31.0,1.0,0.0,16.0,8.0,8.0,21.0,6.0,43.0,6.0,6.0,11.0,0.0,11.0,17.0,0.0,29.0,0.0,0.0,21.0,0.0,21.0,8.0,14.0,3.0,51.0,30.0,3.0,8.0,0.0,0.0,70.0,0.0,0.0,1.0,26.0,0.0,13.0,0.0,0.0,0.0,72.0,0.0,5.0,12.0,5.0,0.0,1.0,46.0,0.0,2.0,7.0,30.0,7.0,15.0,0.0,0.0,0.0,61.0
2017-35,21.0,0.0,0.0,3.0,0.0,10.0,0.0,0.0,0.0,31.0,2.0,0.0,0.0,0.0,1.0,51.0,3.0,3.0,0.0,0.0,11.0,11.0,4.0,3.0,0.0,2.0,7.0,2.0,20.0,0.0,24.0,8.0,0.0,9.0,56.0,0.0,6.0,0.0,31.0,1.0,0.0,16.0,8.0,8.0,21.0,6.0,43.0,6.0,6.0,11.0,0.0,11.0,17.0,0.0,29.0,0.0,0.0,21.0,0.0,21.0,8.0,14.0,3.0,51.0,30.0,3.0,8.0,0.0,0.0,70.0,0.0,0.0,1.0,26.0,0.0,13.0,0.0,0.0,0.0,72.0,0.0,5.0,12.0,5.0,0.0,1.0,46.0,0.0,2.0,7.0,30.0,7.0,15.0,0.0,0.0,0.0,61.0
2017-36,28.0,0.0,6.0,4.0,2.0,0.0,0.0,0.0,10.0,69.0,4.0,3.0,0.0,0.0,0.0,56.0,6.0,2.0,0.0,1.0,18.0,12.0,8.0,3.0,0.0,2.0,13.0,2.0,10.0,0.0,12.0,8.0,0.0,15.0,53.0,6.0,18.0,0.0,62.0,0.0,0.0,16.0,8.0,31.0,8.0,18.0,30.0,0.0,6.0,0.0,0.0,11.0,11.0,1.0,35.0,0.0,0.0,8.0,0.0,18.0,12.0,15.0,3.0,5.0,49.0,3.0,4.0,0.0,0.0,58.0,1.0,0.0,1.0,6.0,0.0,6.0,0.0,1.0,0.0,71.0,0.0,5.0,37.0,9.0,0.0,1.0,51.0,2.0,2.0,7.0,7.0,7.0,14.0,4.0,6.0,0.0,59.0
2017-37,28.0,0.0,6.0,4.0,2.0,0.0,0.0,0.0,10.0,69.0,4.0,3.0,0.0,0.0,0.0,56.0,6.0,2.0,0.0,1.0,18.0,12.0,8.0,3.0,0.0,2.0,13.0,2.0,10.0,0.0,12.0,8.0,0.0,15.0,53.0,6.0,18.0,0.0,62.0,0.0,0.0,16.0,8.0,31.0,8.0,18.0,30.0,0.0,6.0,0.0,0.0,11.0,11.0,1.0,35.0,0.0,0.0,8.0,0.0,18.0,12.0,15.0,3.0,5.0,49.0,3.0,4.0,0.0,0.0,58.0,1.0,0.0,1.0,6.0,0.0,6.0,0.0,1.0,0.0,71.0,0.0,5.0,37.0,9.0,0.0,1.0,51.0,2.0,2.0,7.0,7.0,7.0,14.0,4.0,6.0,0.0,59.0
2017-38,28.0,0.0,6.0,4.0,2.0,0.0,0.0,0.0,10.0,69.0,4.0,3.0,0.0,0.0,0.0,56.0,6.0,2.0,0.0,1.0,18.0,12.0,8.0,3.0,0.0,2.0,13.0,2.0,10.0,0.0,12.0,8.0,0.0,15.0,53.0,6.0,18.0,0.0,62.0,0.0,0.0,16.0,8.0,31.0,8.0,18.0,30.0,0.0,6.0,0.0,0.0,11.0,11.0,1.0,35.0,0.0,0.0,8.0,0.0,18.0,12.0,15.0,3.0,5.0,49.0,3.0,4.0,0.0,0.0,58.0,1.0,0.0,1.0,6.0,0.0,6.0,0.0,1.0,0.0,71.0,0.0,5.0,37.0,9.0,0.0,1.0,51.0,2.0,2.0,7.0,7.0,7.0,14.0,4.0,6.0,0.0,59.0
2017-39,28.0,0.0,6.0,4.0,2.0,0.0,0.0,0.0,10.0,69.0,4.0,3.0,0.0,0.0,0.0,56.0,6.0,2.0,0.0,1.0,18.0,12.0,8.0,3.0,0.0,2.0,13.0,2.0,10.0,0.0,12.0,8.0,0.0,15.0,53.0,6.0,18.0,0.0,62.0,0.0,0.0,16.0,8.0,31.0,8.0,18.0,30.0,0.0,6.0,0.0,0.0,11.0,11.0,1.0,35.0,0.0,0.0,8.0,0.0,18.0,12.0,15.0,3.0,5.0,49.0,3.0,4.0,0.0,0.0,58.0,1.0,0.0,1.0,6.0,0.0,6.0,0.0,1.0,0.0,71.0,0.0,5.0,37.0,9.0,0.0,1.0,51.0,2.0,2.0,7.0,7.0,7.0,14.0,4.0,6.0,0.0,59.0
2017-40,21.0,0.0,2.0,8.0,0.0,9.0,9.0,9.0,14.0,28.0,6.0,2.0,0.0,0.0,0.0,64.0,5.0,3.0,0.0,0.0,16.0,20.0,2.0,5.0,0.0,0.0,9.0,0.0,15.0,7.0,7.0,7.0,7.0,6.0,67.0,8.0,6.0,0.0,32.0,1.0,0.0,7.0,18.0,22.0,7.0,17.0,61.0,11.0,0.0,0.0,0.0,15.0,20.0,1.0,29.0,0.0,0.0,17.0,4.0,17.0,7.0,24.0,3.0,2.0,21.0,2.0,6.0,0.0,0.0,63.0,1.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,77.0,0.0,4.0,19.0,4.0,0.0,0.0,66.0,0.0,4.0,7.0,0.0,54.0,20.0,6.0,8.0,3.0,54.0
2017-41,21.0,0.0,2.0,8.0,0.0,9.0,9.0,9.0,14.0,28.0,6.0,2.0,0.0,0.0,0.0,64.0,5.0,3.0,0.0,0.0,16.0,20.0,2.0,5.0,0.0,0.0,9.0,0.0,15.0,7.0,7.0,7.0,7.0,6.0,67.0,8.0,6.0,0.0,32.0,1.0,0.0,7.0,18.0,22.0,7.0,17.0,61.0,11.0,0.0,0.0,0.0,15.0,20.0,1.0,29.0,0.0,0.0,17.0,4.0,17.0,7.0,24.0,3.0,2.0,21.0,2.0,6.0,0.0,0.0,63.0,1.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,77.0,0.0,4.0,19.0,4.0,0.0,0.0,66.0,0.0,4.0,7.0,0.0,54.0,20.0,6.0,8.0,3.0,54.0
2017-42,21.0,0.0,2.0,8.0,0.0,9.0,9.0,9.0,14.0,28.0,6.0,2.0,0.0,0.0,0.0,64.0,5.0,3.0,0.0,0.0,16.0,20.0,2.0,5.0,0.0,0.0,9.0,0.0,15.0,7.0,7.0,7.0,7.0,6.0,67.0,8.0,6.0,0.0,32.0,1.0,0.0,7.0,18.0,22.0,7.0,17.0,61.0,11.0,0.0,0.0,0.0,15.0,20.0,1.0,29.0,0.0,0.0,17.0,4.0,17.0,7.0,24.0,3.0,2.0,21.0,2.0,6.0,0.0,0.0,63.0,1.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,77.0,0.0,4.0,19.0,4.0,0.0,0.0,66.0,0.0,4.0,7.0,0.0,54.0,20.0,6.0,8.0,3.0,54.0
2017-43,21.0,0.0,2.0,8.0,0.0,9.0,9.0,9.0,14.0,28.0,6.0,2.0,0.0,0.0,0.0,64.0,5.0,3.0,0.0,0.0,16.0,20.0,2.0,5.0,0.0,0.0,9.0,0.0,15.0,7.0,7.0,7.0,7.0,6.0,67.0,8.0,6.0,0.0,32.0,1.0,0.0,7.0,18.0,22.0,7.0,17.0,61.0,11.0,0.0,0.0,0.0,15.0,20.0,1.0,29.0,0.0,0.0,17.0,4.0,17.0,7.0,24.0,3.0,2.0,21.0,2.0,6.0,0.0,0.0,63.0,1.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,77.0,0.0,4.0,19.0,4.0,0.0,0.0,66.0,0.0,4.0,7.0,0.0,54.0,20.0,6.0,8.0,3.0,54.0
2017-44,21.0,0.0,2.0,8.0,0.0,9.0,9.0,9.0,14.0,28.0,6.0,2.0,0.0,0.0,0.0,64.0,5.0,3.0,0.0,0.0,16.0,20.0,2.0,5.0,0.0,0.0,9.0,0.0,15.0,7.0,7.0,7.0,7.0,6.0,67.0,8.0,6.0,0.0,32.0,1.0,0.0,7.0,18.0,22.0,7.0,17.0,61.0,11.0,0.0,0.0,0.0,15.0,20.0,1.0,29.0,0.0,0.0,17.0,4.0,17.0,7.0,24.0,3.0,2.0,21.0,2.0,6.0,0.0,0.0,63.0,1.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,77.0,0.0,4.0,19.0,4.0,0.0,0.0,66.0,0.0,4.0,7.0,0.0,54.0,20.0,6.0,8.0,3.0,54.0
2017-45,28.0,4.0,2.0,2.0,2.0,9.0,0.0,0.0,9.0,16.0,3.0,4.0,0.0,1.0,1.0,81.0,9.0,3.0,0.0,0.0,25.0,14.0,7.0,7.0,0.0,3.0,23.0,3.0,19.0,7.0,14.0,7.0,0.0,14.0,51.0,11.0,27.0,0.0,26.0,1.0,0.0,7.0,11.0,7.0,11.0,22.0,32.0,5.0,0.0,20.0,0.0,10.0,34.0,1.0,35.0,1.0,0.0,20.0,4.0,34.0,18.0,65.0,10.0,2.0,23.0,2.0,23.0,5.0,6.0,66.0,1.0,0.0,2.0,6.0,6.0,34.0,6.0,1.0,0.0,84.0,1.0,8.0,21.0,6.0,4.0,0.0,83.0,1.0,4.0,13.0,6.0,20.0,13.0,8.0,4.0,7.0,69.0
2017-46,28.0,4.0,2.0,2.0,2.0,9.0,0.0,0.0,9.0,16.0,3.0,4.0,0.0,1.0,1.0,81.0,9.0,3.0,0.0,0.0,25.0,14.0,7.0,7.0,0.0,3.0,23.0,3.0,19.0,7.0,14.0,7.0,0.0,14.0,51.0,11.0,27.0,0.0,26.0,1.0,0.0,7.0,11.0,7.0,11.0,22.0,32.0,5.0,0.0,20.0,0.0,10.0,34.0,1.0,35.0,1.0,0.0,20.0,4.0,34.0,18.0,65.0,10.0,2.0,23.0,2.0,23.0,5.0,6.0,66.0,1.0,0.0,2.0,6.0,6.0,34.0,6.0,1.0,0.0,84.0,1.0,8.0,21.0,6.0,4.0,0.0,83.0,1.0,4.0,13.0,6.0,20.0,13.0,8.0,4.0,7.0,69.0
2017-47,28.0,4.0,2.0,2.0,2.0,9.0,0.0,0.0,9.0,16.0,3.0,4.0,0.0,1.0,1.0,81.0,9.0,3.0,0.0,0.0,25.0,14.0,7.0,7.0,0.0,3.0,23.0,3.0,19.0,7.0,14.0,7.0,0.0,14.0,51.0,11.0,27.0,0.0,26.0,1.0,0.0,7.0,11.0,7.0,11.0,22.0,32.0,5.0,0.0,20.0,0.0,10.0,34.0,1.0,35.0,1.0,0.0,20.0,4.0,34.0,18.0,65.0,10.0,2.0,23.0,2.0,23.0,5.0,6.0,66.0,1.0,0.0,2.0,6.0,6.0,34.0,6.0,1.0,0.0,84.0,1.0,8.0,21.0,6.0,4.0,0.0,83.0,1.0,4.0,13.0,6.0,20.0,13.0,8.0,4.0,7.0,69.0
2017-48,28.0,4.0,2.0,2.0,2.0,9.0,0.0,0.0,9.0,16.0,3.0,4.0,0.0,1.0,1.0,81.0,9.0,3.0,0.0,0.0,25.0,14.0,7.0,7.0,0.0,3.0,23.0,3.0,19.0,7.0,14.0,7.0,0.0,14.0,51.0,11.0,27.0,0.0,26.0,1.0,0.0,7.0,11.0,7.0,11.0,22.0,32.0,5.0,0.0,20.0,0.0,10.0,34.0,1.0,35.0,1.0,0.0,20.0,4.0,34.0,18.0,65.0,10.0,2.0,23.0,2.0,23.0,5.0,6.0,66.0,1.0,0.0,2.0,6.0,6.0,34.0,6.0,1.0,0.0,84.0,1.0,8.0,21.0,6.0,4.0,0.0,83.0,1.0,4.0,13.0,6.0,20.0,13.0,8.0,4.0,7.0,69.0
2017-49,25.0,3.0,10.0,7.0,2.0,0.0,10.0,10.0,20.0,12.0,2.0,7.0,0.0,1.0,0.0,69.0,11.0,4.0,0.0,1.0,20.0,27.0,15.0,3.0,0.0,0.0,13.0,2.0,20.0,0.0,0.0,8.0,8.0,9.0,67.0,12.0,12.0,0.0,11.0,0.0,0.0,28.0,16.0,16.0,24.0,12.0,73.0,12.0,0.0,11.0,0.0,16.0,22.0,1.0,35.0,0.0,0.0,24.0,4.0,22.0,14.0,57.0,6.0,3.0,13.0,3.0,16.0,0.0,5.0,76.0,1.0,0.0,2.0,19.0,0.0,25.0,13.0,2.0,0.0,99.0,0.0,0.0,24.0,0.0,0.0,1.0,79.0,2.0,6.0,15.0,22.0,44.0,7.0,3.0,9.0,3.0,81.0
2017-50,25.0,3.0,10.0,7.0,2.0,0.0,10.0,10.0,20.0,12.0,2.0,7.0,0.0,1.0,0.0,69.0,11.0,4.0,0.0,1.0,20.0,27.0,15.0,3.0,0.0,0.0,13.0,2.0,20.0,0.0,0.0,8.0,8.0,9.0,67.0,12.0,12.0,0.0,11.0,0.0,0.0,28.0,16.0,16.0,24.0,12.0,73.0,12.0,0.0,11.0,0.0,16.0,22.0,1.0,35.0,0.0,0.0,24.0,4.0,22.0,14.0,57.0,6.0,3.0,13.0,3.0,16.0,0.0,5.0,76.0,1.0,0.0,2.0,19.0,0.0,25.0,13.0,2.0,0.0,99.0,0.0,0.0,24.0,0.0,0.0,1.0,79.0,2.0,6.0,15.0,22.0,44.0,7.0,3.0,9.0,3.0,81.0
2017-51,25.0,3.0,10.0,7.0,2.0,0.0,10.0,10.0,20.0,12.0,2.0,7.0,0.0,1.0,0.0,69.0,11.0,4.0,0.0,1.0,20.0,27.0,15.0,3.0,0.0,0.0,13.0,2.0,20.0,0.0,0.0,8.0,8.0,9.0,67.0,12.0,12.0,0.0,11.0,0.0,0.0,28.0,16.0,16.0,24.0,12.0,73.0,12.0,0.0,11.0,0.0,16.0,22.0,1.0,35.0,0.0,0.0,24.0,4.0,22.0,14.0,57.0,6.0,3.0,13.0,3.0,16.0,0.0,5.0,76.0,1.0,0.0,2.0,19.0,0.0,25.0,13.0,2.0,0.0,99.0,0.0,0.0,24.0,0.0,0.0,1.0,79.0,2.0,6.0,15.0,22.0,44.0,7.0,3.0,9.0,3.0,81.0
2017-52,25.0,3.0,10.0,7.0,2.0,0.0,10.0,10.0,20.0,12.0,2.0,7.0,0.0,1.0,0.0,69.0,11.0,4.0,0.0,1.0,20.0,27.0,15.0,3.0,0.0,0.0,13.0,2.0,20.0,0.0,0.0,8.0,8.0,9.0,67.0,12.0,12.0,0.0,11.0,0.0,0.0,28.0,16.0,16.0,24.0,12.0,73.0,12.0,0.0,11.0,0.0,16.0,22.0,1.0,35.0,0.0,0.0,24.0,4.0,22.0,14.0,57.0,6.0,3.0,13.0,3.0,16.0,0.0,5.0,76.0,1.0,0.0,2.0,19.0,0.0,25.0,13.0,2.0,0.0,99.0,0.0,0.0,24.0,0.0,0.0,1.0,79.0,2.0,6.0,15.0,22.0,44.0,7.0,3.0,9.0,3.0,81.0
2018-01,16.0,0.0,0.0,6.0,2.0,14.0,0.0,0.0,18.0,3.0,2.0,2.0,0.0,1.0,1.0,55.0,7.0,1.0,0.0,0.0,14.0,13.0,2.0,5.0,0.0,1.0,15.0,3.0,9.0,7.0,14.0,7.0,14.0,14.0,76.0,16.0,16.0,0.0,4.0,7.0,0.0,22.0,18.0,7.0,14.0,27.0,55.0,11.0,0.0,0.0,0.0,24.0,20.0,1.0,41.0,0.0,0.0,20.0,4.0,16.0,13.0,28.0,4.0,2.0,4.0,2.0,7.0,0.0,6.0,66.0,0.0,0.0,1.0,6.0,0.0,6.0,0.0,1.0,0.0,88.0,0.0,8.0,8.0,0.0,6.0,0.0,51.0,0.0,3.0,13.0,7.0,20.0,13.0,0.0,5.0,3.0,41.0
2018-02,16.0,0.0,0.0,6.0,2.0,14.0,0.0,0.0,18.0,3.0,2.0,2.0,0.0,1.0,1.0,55.0,7.0,1.0,0.0,0.0,14.0,13.0,2.0,5.0,0.0,1.0,15.0,3.0,9.0,7.0,14.0,7.0,14.0,14.0,76.0,16.0,16.0,0.0,4.0,7.0,0.0,22.0,18.0,7.0,14.0,27.0,55.0,11.0,0.0,0.0,0.0,24.0,20.0,1.0,41.0,0.0,0.0,20.0,4.0,16.0,13.0,28.0,4.0,2.0,4.0,2.0,7.0,0.0,6.0,66.0,0.0,0.0,1.0,6.0,0.0,6.0,0.0,1.0,0.0,88.0,0.0,8.0,8.0,0.0,6.0,0.0,51.0,0.0,3.0,13.0,7.0,20.0,13.0,0.0,5.0,3.0,41.0
2018-03,16.0,0.0,0.0,6.0,2.0,14.0,0.0,0.0,18.0,3.0,2.0,2.0,0.0,1.0,1.0,55.0,7.0,1.0,0.0,0.0,14.0,13.0,2.0,5.0,0.0,1.0,15.0,3.0,9.0,7.0,14.0,7.0,14.0,14.0,76.0,16.0,16.0,0.0,4.0,7.0,0.0,22.0,18.0,7.0,14.0,27.0,55.0,11.0,0.0,0.0,0.0,24.0,20.0,1.0,41.0,0.0,0.0,20.0,4.0,16.0,13.0,28.0,4.0,2.0,4.0,2.0,7.0,0.0,6.0,66.0,0.0,0.0,1.0,6.0,0.0,6.0,0.0,1.0,0.0,88.0,0.0,8.0,8.0,0.0,6.0,0.0,51.0,0.0,3.0,13.0,7.0,20.0,13.0,0.0,5.0,3.0,41.0
2018-04,16.0,0.0,0.0,6.0,2.0,14.0,0.0,0.0,18.0,3.0,2.0,2.0,0.0,1.0,1.0,55.0,7.0,1.0,0.0,0.0,14.0,13.0,2.0,5.0,0.0,1.0,15.0,3.0,9.0,7.0,14.0,7.0,14.0,14.0,76.0,16.0,16.0,0.0,4.0,7.0,0.0,22.0,18.0,7.0,14.0,27.0,55.0,11.0,0.0,0.0,0.0,24.0,20.0,1.0,41.0,0.0,0.0,20.0,4.0,16.0,13.0,28.0,4.0,2.0,4.0,2.0,7.0,0.0,6.0,66.0,0.0,0.0,1.0,6.0,0.0,6.0,0.0,1.0,0.0,88.0,0.0,8.0,8.0,0.0,6.0,0.0,51.0,0.0,3.0,13.0,7.0,20.0,13.0,0.0,5.0,3.0,41.0
