date,flu,bird flu,cure the flu,flu season,pneumonia,flu how long,fever cough,flu and cold,braun thermoscan,the flu,flu symptoms,cure flu,how long flu,how long is the flu,symptoms of flu,fever reducer,cold and flu,flu children,incubation period for flu,how long contagious,i have the flu,low body,flu treatment,is the flu contagious,do i have the flu,flu shot,flu hawaii,flu vs cold,flu and fever,flu care,flu headache,flu symptoms 2018,human temperature,high fever,spanish flu,medicine for flu,cold vs flu,influenza symptoms,the flu virus,reduce fever,thermoscan,normal body temperature,how long does the flu last,fever flu,stomach flu,how long does flu last,food poisoning,flu symptoms 2016,swine flu,flu cough,contagious flu,flu report,signs of flu,normal body,flu or cold,is flu contagious,flu germs,ear thermometer,flu fever,how long is flu contagious,symptoms of the flu,tamiflu,flu map,cdc flu,taking temperature,flu symptoms 2019,flu shot symptoms,keto flu,flu contagious,bronchitis,stomach flu symptoms,symptoms of bronchitis,oscillococcinum,cold or flu,flu medicine,flu remedies,flu shot side effects,treat flu,body temperature,h1n1 flu
2013-04,28.0,98.0,0.0,39.0,61.0,35.0,0.0,25.0,0.0,39.0,33.0,0.0,33.0,0.0,21.0,0.0,25.0,0.0,0.0,22.0,36.0,38.0,0.0,36.0,0.0,9.0,28.0,0.0,77.0,0.0,0.0,0.0,36.0,20.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,73.0,53.0,52.0,55.0,0.0,0.0,0.0,31.0,0.0,42.0,38.0,0.0,0.0,0.0,0.0,73.0,0.0,39.0,21.0,0.0,36.0,0.0,0.0,0.0,0.0,31.0,58.0,29.0,37.0,0.0,0.0,0.0,100.0,0.0,41.0,43.0,0.0
2013-05,28.0,98.0,0.0,39.0,61.0,35.0,0.0,25.0,0.0,39.0,33.0,0.0,33.0,0.0,21.0,0.0,25.0,0.0,0.0,22.0,36.0,38.0,0.0,36.0,0.0,9.0,28.0,0.0,77.0,0.0,0.0,0.0,36.0,20.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,73.0,53.0,52.0,55.0,0.0,0.0,0.0,31.0,0.0,42.0,38.0,0.0,0.0,0.0,0.0,73.0,0.0,39.0,21.0,0.0,36.0,0.0,0.0,0.0,0.0,31.0,58.0,29.0,37.0,0.0,0.0,0.0,100.0,0.0,41.0,43.0,0.0
2013-06,28.0,98.0,0.0,39.0,61.0,35.0,0.0,25.0,0.0,39.0,33.0,0.0,33.0,0.0,21.0,0.0,25.0,0.0,0.0,22.0,36.0,38.0,0.0,36.0,0.0,9.0,28.0,0.0,77.0,0.0,0.0,0.0,36.0,20.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,73.0,53.0,52.0,55.0,0.0,0.0,0.0,31.0,0.0,42.0,38.0,0.0,0.0,0.0,0.0,73.0,0.0,39.0,21.0,0.0,36.0,0.0,0.0,0.0,0.0,31.0,58.0,29.0,37.0,0.0,0.0,0.0,100.0,0.0,41.0,43.0,0.0
2013-07,28.0,98.0,0.0,39.0,61.0,35.0,0.0,25.0,0.0,39.0,33.0,0.0,33.0,0.0,21.0,0.0,25.0,0.0,0.0,22.0,36.0,38.0,0.0,36.0,0.0,9.0,28.0,0.0,77.0,0.0,0.0,0.0,36.0,20.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,73.0,53.0,52.0,55.0,0.0,0.0,0.0,31.0,0.0,42.0,38.0,0.0,0.0,0.0,0.0,73.0,0.0,39.0,21.0,0.0,36.0,0.0,0.0,0.0,0.0,31.0,58.0,29.0,37.0,0.0,0.0,0.0,100.0,0.0,41.0,43.0,0.0
2013-08,28.0,98.0,0.0,39.0,61.0,35.0,0.0,25.0,0.0,39.0,33.0,0.0,33.0,0.0,21.0,0.0,25.0,0.0,0.0,22.0,36.0,38.0,0.0,36.0,0.0,9.0,28.0,0.0,77.0,0.0,0.0,0.0,36.0,20.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,73.0,53.0,52.0,55.0,0.0,0.0,0.0,31.0,0.0,42.0,38.0,0.0,0.0,0.0,0.0,73.0,0.0,39.0,21.0,0.0,36.0,0.0,0.0,0.0,0.0,31.0,58.0,29.0,37.0,0.0,0.0,0.0,100.0,0.0,41.0,43.0,0.0
2013-09,28.0,98.0,0.0,39.0,61.0,35.0,0.0,25.0,0.0,39.0,33.0,0.0,33.0,0.0,21.0,0.0,25.0,0.0,0.0,22.0,36.0,38.0,0.0,36.0,0.0,9.0,28.0,0.0,77.0,0.0,0.0,0.0,36.0,20.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,73.0,53.0,52.0,55.0,0.0,0.0,0.0,31.0,0.0,42.0,38.0,0.0,0.0,0.0,0.0,73.0,0.0,39.0,21.0,0.0,36.0,0.0,0.0,0.0,0.0,31.0,58.0,29.0,37.0,0.0,0.0,0.0,100.0,0.0,41.0,43.0,0.0
2013-10,28.0,98.0,0.0,39.0,61.0,35.0,0.0,25.0,0.0,39.0,33.0,0.0,33.0,0.0,21.0,0.0,25.0,0.0,0.0,22.0,36.0,38.0,0.0,36.0,0.0,9.0,28.0,0.0,77.0,0.0,0.0,0.0,36.0,20.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,73.0,53.0,52.0,55.0,0.0,0.0,0.0,31.0,0.0,42.0,38.0,0.0,0.0,0.0,0.0,73.0,0.0,39.0,21.0,0.0,36.0,0.0,0.0,0.0,0.0,31.0,58.0,29.0,37.0,0.0,0.0,0.0,100.0,0.0,41.0,43.0,0.0
2013-11,28.0,98.0,0.0,39.0,61.0,35.0,0.0,25.0,0.0,39.0,33.0,0.0,33.0,0.0,21.0,0.0,25.0,0.0,0.0,22.0,36.0,38.0,0.0,36.0,0.0,9.0,28.0,0.0,77.0,0.0,0.0,0.0,36.0,20.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,73.0,53.0,52.0,55.0,0.0,0.0,0.0,31.0,0.0,42.0,38.0,0.0,0.0,0.0,0.0,73.0,0.0,39.0,21.0,0.0,36.0,0.0,0.0,0.0,0.0,31.0,58.0,29.0,37.0,0.0,0.0,0.0,100.0,0.0,41.0,43.0,0.0
2013-12,28.0,98.0,0.0,39.0,61.0,35.0,0.0,25.0,0.0,39.0,33.0,0.0,33.0,0.0,21.0,0.0,25.0,0.0,0.0,22.0,36.0,38.0,0.0,36.0,0.0,9.0,28.0,0.0,77.0,0.0,0.0,0.0,36.0,20.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,73.0,53.0,52.0,55.0,0.0,0.0,0.0,31.0,0.0,42.0,38.0,0.0,0.0,0.0,0.0,73.0,0.0,39.0,21.0,0.0,36.0,0.0,0.0,0.0,0.0,31.0,58.0,29.0,37.0,0.0,0.0,0.0,100.0,0.0,41.0,43.0,0.0
2013-13,28.0,98.0,0.0,39.0,61.0,35.0,0.0,25.0,0.0,39.0,33.0,0.0,33.0,0.0,21.0,0.0,25.0,0.0,0.0,22.0,36.0,38.0,0.0,36.0,0.0,9.0,28.0,0.0,77.0,0.0,0.0,0.0,36.0,20.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,73.0,53.0,52.0,55.0,0.0,0.0,0.0,31.0,0.0,42.0,38.0,0.0,0.0,0.0,0.0,73.0,0.0,39.0,21.0,0.0,36.0,0.0,0.0,0.0,0.0,31.0,58.0,29.0,37.0,0.0,0.0,0.0,100.0,0.0,41.0,43.0,0.0
2013-14,28.0,98.0,0.0,39.0,61.0,35.0,0.0,25.0,0.0,39.0,33.0,0.0,33.0,0.0,21.0,0.0,25.0,0.0,0.0,22.0,36.0,38.0,0.0,36.0,0.0,9.0,28.0,0.0,77.0,0.0,0.0,0.0,36.0,20.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,73.0,53.0,52.0,55.0,0.0,0.0,0.0,31.0,0.0,42.0,38.0,0.0,0.0,0.0,0.0,73.0,0.0,39.0,21.0,0.0,36.0,0.0,0.0,0.0,0.0,31.0,58.0,29.0,37.0,0.0,0.0,0.0,100.0,0.0,41.0,43.0,0.0
2013-15,18.0,55.0,0.0,0.0,58.0,17.0,71.0,48.0,0.0,9.0,21.0,0.0,0.0,0.0,39.0,34.0,48.0,0.0,0.0,0.0,0.0,45.0,20.0,0.0,0.0,4.0,10.0,0.0,0.0,59.0,0.0,0.0,69.0,38.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,18.0,0.0,58.0,77.0,25.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,68.0,37.0,35.0,37.0,0.0,0.0,63.0,0.0,0.0,75.0,0.0
2013-16,18.0,55.0,0.0,0.0,58.0,17.0,71.0,48.0,0.0,9.0,21.0,0.0,0.0,0.0,39.0,34.0,48.0,0.0,0.0,0.0,0.0,45.0,20.0,0.0,0.0,4.0,10.0,0.0,0.0,59.0,0.0,0.0,69.0,38.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,18.0,0.0,58.0,77.0,25.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,68.0,37.0,35.0,37.0,0.0,0.0,63.0,0.0,0.0,75.0,0.0
2013-17,18.0,55.0,0.0,0.0,58.0,17.0,71.0,48.0,0.0,9.0,21.0,0.0,0.0,0.0,39.0,34.0,48.0,0.0,0.0,0.0,0.0,45.0,20.0,0.0,0.0,4.0,10.0,0.0,0.0,59.0,0.0,0.0,69.0,38.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,18.0,0.0,58.0,77.0,25.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,68.0,37.0,35.0,37.0,0.0,0.0,63.0,0.0,0.0,75.0,0.0
2013-18,18.0,55.0,0.0,0.0,58.0,17.0,71.0,48.0,0.0,9.0,21.0,0.0,0.0,0.0,39.0,34.0,48.0,0.0,0.0,0.0,0.0,45.0,20.0,0.0,0.0,4.0,10.0,0.0,0.0,59.0,0.0,0.0,69.0,38.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,18.0,0.0,58.0,77.0,25.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,68.0,37.0,35.0,37.0,0.0,0.0,63.0,0.0,0.0,75.0,0.0
2013-19,16.0,0.0,0.0,0.0,31.0,18.0,0.0,51.0,0.0,24.0,8.0,0.0,17.0,0.0,62.0,37.0,38.0,33.0,0.0,22.0,36.0,38.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,62.0,26.0,47.0,0.0,8.0,0.0,31.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,10.0,0.0,36.0,37.0,0.0,0.0,0.0,31.0,39.0,19.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0
2013-20,16.0,0.0,0.0,0.0,31.0,18.0,0.0,51.0,0.0,24.0,8.0,0.0,17.0,0.0,62.0,37.0,38.0,33.0,0.0,22.0,36.0,38.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,62.0,26.0,47.0,0.0,8.0,0.0,31.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,10.0,0.0,36.0,37.0,0.0,0.0,0.0,31.0,39.0,19.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0
2013-21,16.0,0.0,0.0,0.0,31.0,18.0,0.0,51.0,0.0,24.0,8.0,0.0,17.0,0.0,62.0,37.0,38.0,33.0,0.0,22.0,36.0,38.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,62.0,26.0,47.0,0.0,8.0,0.0,31.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,10.0,0.0,36.0,37.0,0.0,0.0,0.0,31.0,39.0,19.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0
2013-22,16.0,0.0,0.0,0.0,31.0,18.0,0.0,51.0,0.0,24.0,8.0,0.0,17.0,0.0,62.0,37.0,38.0,33.0,0.0,22.0,36.0,38.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,62.0,26.0,47.0,0.0,8.0,0.0,31.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,10.0,0.0,36.0,37.0,0.0,0.0,0.0,31.0,39.0,19.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0
2013-23,6.0,0.0,82.0,0.0,46.0,0.0,68.0,0.0,0.0,9.0,10.0,33.0,0.0,0.0,38.0,33.0,0.0,0.0,0.0,0.0,0.0,17.0,19.0,0.0,0.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,33.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,33.0,26.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,9.0,0.0,0.0,34.0,0.0,0.0,41.0,0.0,57.0,18.0,34.0,0.0,0.0,38.0,0.0,0.0,0.0,46.0,0.0
2013-24,6.0,0.0,82.0,0.0,46.0,0.0,68.0,0.0,0.0,9.0,10.0,33.0,0.0,0.0,38.0,33.0,0.0,0.0,0.0,0.0,0.0,17.0,19.0,0.0,0.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,33.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,33.0,26.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,9.0,0.0,0.0,34.0,0.0,0.0,41.0,0.0,57.0,18.0,34.0,0.0,0.0,38.0,0.0,0.0,0.0,46.0,0.0
2013-25,6.0,0.0,82.0,0.0,46.0,0.0,68.0,0.0,0.0,9.0,10.0,33.0,0.0,0.0,38.0,33.0,0.0,0.0,0.0,0.0,0.0,17.0,19.0,0.0,0.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,33.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,33.0,26.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,9.0,0.0,0.0,34.0,0.0,0.0,41.0,0.0,57.0,18.0,34.0,0.0,0.0,38.0,0.0,0.0,0.0,46.0,0.0
2013-26,6.0,0.0,82.0,0.0,46.0,0.0,68.0,0.0,0.0,9.0,10.0,33.0,0.0,0.0,38.0,33.0,0.0,0.0,0.0,0.0,0.0,17.0,19.0,0.0,0.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,33.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,33.0,26.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,9.0,0.0,0.0,34.0,0.0,0.0,41.0,0.0,57.0,18.0,34.0,0.0,0.0,38.0,0.0,0.0,0.0,46.0,0.0
2013-27,6.0,0.0,82.0,0.0,46.0,0.0,68.0,0.0,0.0,9.0,10.0,33.0,0.0,0.0,38.0,33.0,0.0,0.0,0.0,0.0,0.0,17.0,19.0,0.0,0.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,33.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,33.0,26.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,9.0,0.0,0.0,34.0,0.0,0.0,41.0,0.0,57.0,18.0,34.0,0.0,0.0,38.0,0.0,0.0,0.0,46.0,0.0
2013-28,12.0,17.0,0.0,18.0,25.0,0.0,27.0,23.0,0.0,4.0,7.0,32.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,32.0,36.0,0.0,34.0,0.0,0.0,0.0,35.0,0.0,17.0,0.0,0.0,42.0,0.0,31.0,0.0,0.0,32.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,68.0,0.0,65.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,34.0,33.0,0.0,0.0,37.0,30.0,0.0,0.0,51.0,0.0
2013-29,12.0,17.0,0.0,18.0,25.0,0.0,27.0,23.0,0.0,4.0,7.0,32.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,32.0,36.0,0.0,34.0,0.0,0.0,0.0,35.0,0.0,17.0,0.0,0.0,42.0,0.0,31.0,0.0,0.0,32.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,68.0,0.0,65.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,34.0,33.0,0.0,0.0,37.0,30.0,0.0,0.0,51.0,0.0
2013-30,12.0,17.0,0.0,18.0,25.0,0.0,27.0,23.0,0.0,4.0,7.0,32.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,32.0,36.0,0.0,34.0,0.0,0.0,0.0,35.0,0.0,17.0,0.0,0.0,42.0,0.0,31.0,0.0,0.0,32.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,68.0,0.0,65.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,34.0,33.0,0.0,0.0,37.0,30.0,0.0,0.0,51.0,0.0
2013-31,12.0,17.0,0.0,18.0,25.0,0.0,27.0,23.0,0.0,4.0,7.0,32.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,32.0,36.0,0.0,34.0,0.0,0.0,0.0,35.0,0.0,17.0,0.0,0.0,42.0,0.0,31.0,0.0,0.0,32.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,68.0,0.0,65.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,34.0,33.0,0.0,0.0,37.0,30.0,0.0,0.0,51.0,0.0
2013-32,27.0,0.0,0.0,0.0,59.0,16.0,28.0,23.0,0.0,27.0,20.0,0.0,15.0,0.0,29.0,34.0,23.0,61.0,0.0,0.0,33.0,44.0,20.0,0.0,0.0,52.0,36.0,17.0,0.0,0.0,0.0,0.0,34.0,19.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,18.0,0.0,23.0,40.0,0.0,18.0,0.0,7.0,0.0,56.0,0.0,38.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,9.0,0.0,67.0,0.0,0.0,0.0,0.0,56.0,36.0,18.0,0.0,0.0,0.0,0.0,31.0,20.0,0.0,27.0,0.0
2013-33,27.0,0.0,0.0,0.0,59.0,16.0,28.0,23.0,0.0,27.0,20.0,0.0,15.0,0.0,29.0,34.0,23.0,61.0,0.0,0.0,33.0,44.0,20.0,0.0,0.0,52.0,36.0,17.0,0.0,0.0,0.0,0.0,34.0,19.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,18.0,0.0,23.0,40.0,0.0,18.0,0.0,7.0,0.0,56.0,0.0,38.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,9.0,0.0,67.0,0.0,0.0,0.0,0.0,56.0,36.0,18.0,0.0,0.0,0.0,0.0,31.0,20.0,0.0,27.0,0.0
2013-34,27.0,0.0,0.0,0.0,59.0,16.0,28.0,23.0,0.0,27.0,20.0,0.0,15.0,0.0,29.0,34.0,23.0,61.0,0.0,0.0,33.0,44.0,20.0,0.0,0.0,52.0,36.0,17.0,0.0,0.0,0.0,0.0,34.0,19.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,18.0,0.0,23.0,40.0,0.0,18.0,0.0,7.0,0.0,56.0,0.0,38.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,9.0,0.0,67.0,0.0,0.0,0.0,0.0,56.0,36.0,18.0,0.0,0.0,0.0,0.0,31.0,20.0,0.0,27.0,0.0
2013-35,27.0,0.0,0.0,0.0,59.0,16.0,28.0,23.0,0.0,27.0,20.0,0.0,15.0,0.0,29.0,34.0,23.0,61.0,0.0,0.0,33.0,44.0,20.0,0.0,0.0,52.0,36.0,17.0,0.0,0.0,0.0,0.0,34.0,19.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,18.0,0.0,23.0,40.0,0.0,18.0,0.0,7.0,0.0,56.0,0.0,38.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,9.0,0.0,67.0,0.0,0.0,0.0,0.0,56.0,36.0,18.0,0.0,0.0,0.0,0.0,31.0,20.0,0.0,27.0,0.0
2013-36,25.0,17.0,0.0,18.0,38.0,16.0,80.0,23.0,0.0,19.0,12.0,32.0,15.0,45.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,51.0,19.0,0.0,0.0,40.0,16.0,16.0,35.0,0.0,39.0,0.0,32.0,36.0,31.0,0.0,16.0,38.0,33.0,0.0,39.0,25.0,0.0,44.0,8.0,23.0,45.0,0.0,13.0,32.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,34.0,44.0,0.0,34.0,0.0,29.0,32.0,66.0,0.0,35.0,0.0,0.0,38.0,17.0,33.0,34.0,0.0,0.0,0.0,48.0,0.0,51.0,0.0
2013-37,25.0,17.0,0.0,18.0,38.0,16.0,80.0,23.0,0.0,19.0,12.0,32.0,15.0,45.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,51.0,19.0,0.0,0.0,40.0,16.0,16.0,35.0,0.0,39.0,0.0,32.0,36.0,31.0,0.0,16.0,38.0,33.0,0.0,39.0,25.0,0.0,44.0,8.0,23.0,45.0,0.0,13.0,32.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,34.0,44.0,0.0,34.0,0.0,29.0,32.0,66.0,0.0,35.0,0.0,0.0,38.0,17.0,33.0,34.0,0.0,0.0,0.0,48.0,0.0,51.0,0.0
2013-38,25.0,17.0,0.0,18.0,38.0,16.0,80.0,23.0,0.0,19.0,12.0,32.0,15.0,45.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,51.0,19.0,0.0,0.0,40.0,16.0,16.0,35.0,0.0,39.0,0.0,32.0,36.0,31.0,0.0,16.0,38.0,33.0,0.0,39.0,25.0,0.0,44.0,8.0,23.0,45.0,0.0,13.0,32.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,34.0,44.0,0.0,34.0,0.0,29.0,32.0,66.0,0.0,35.0,0.0,0.0,38.0,17.0,33.0,34.0,0.0,0.0,0.0,48.0,0.0,51.0,0.0
2013-39,25.0,17.0,0.0,18.0,38.0,16.0,80.0,23.0,0.0,19.0,12.0,32.0,15.0,45.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,51.0,19.0,0.0,0.0,40.0,16.0,16.0,35.0,0.0,39.0,0.0,32.0,36.0,31.0,0.0,16.0,38.0,33.0,0.0,39.0,25.0,0.0,44.0,8.0,23.0,45.0,0.0,13.0,32.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,34.0,44.0,0.0,34.0,0.0,29.0,32.0,66.0,0.0,35.0,0.0,0.0,38.0,17.0,33.0,34.0,0.0,0.0,0.0,48.0,0.0,51.0,0.0
2013-40,25.0,17.0,0.0,18.0,38.0,16.0,80.0,23.0,0.0,19.0,12.0,32.0,15.0,45.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,51.0,19.0,0.0,0.0,40.0,16.0,16.0,35.0,0.0,39.0,0.0,32.0,36.0,31.0,0.0,16.0,38.0,33.0,0.0,39.0,25.0,0.0,44.0,8.0,23.0,45.0,0.0,13.0,32.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,34.0,44.0,0.0,34.0,0.0,29.0,32.0,66.0,0.0,35.0,0.0,0.0,38.0,17.0,33.0,34.0,0.0,0.0,0.0,48.0,0.0,51.0,0.0
2013-41,19.0,0.0,0.0,17.0,33.0,15.0,52.0,43.0,0.0,17.0,19.0,0.0,14.0,0.0,0.0,0.0,33.0,0.0,0.0,19.0,0.0,0.0,27.0,0.0,0.0,25.0,15.0,0.0,0.0,55.0,0.0,0.0,0.0,26.0,30.0,0.0,0.0,0.0,0.0,34.0,0.0,49.0,0.0,21.0,45.0,23.0,47.0,0.0,0.0,31.0,26.0,31.0,35.0,33.0,0.0,0.0,0.0,33.0,21.0,0.0,33.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,41.0,16.0,0.0,33.0,0.0,0.0,0.0,19.0,0.0,62.0,0.0
2013-42,19.0,0.0,0.0,17.0,33.0,15.0,52.0,43.0,0.0,17.0,19.0,0.0,14.0,0.0,0.0,0.0,33.0,0.0,0.0,19.0,0.0,0.0,27.0,0.0,0.0,25.0,15.0,0.0,0.0,55.0,0.0,0.0,0.0,26.0,30.0,0.0,0.0,0.0,0.0,34.0,0.0,49.0,0.0,21.0,45.0,23.0,47.0,0.0,0.0,31.0,26.0,31.0,35.0,33.0,0.0,0.0,0.0,33.0,21.0,0.0,33.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,41.0,16.0,0.0,33.0,0.0,0.0,0.0,19.0,0.0,62.0,0.0
2013-43,19.0,0.0,0.0,17.0,33.0,15.0,52.0,43.0,0.0,17.0,19.0,0.0,14.0,0.0,0.0,0.0,33.0,0.0,0.0,19.0,0.0,0.0,27.0,0.0,0.0,25.0,15.0,0.0,0.0,55.0,0.0,0.0,0.0,26.0,30.0,0.0,0.0,0.0,0.0,34.0,0.0,49.0,0.0,21.0,45.0,23.0,47.0,0.0,0.0,31.0,26.0,31.0,35.0,33.0,0.0,0.0,0.0,33.0,21.0,0.0,33.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,41.0,16.0,0.0,33.0,0.0,0.0,0.0,19.0,0.0,62.0,0.0
2013-44,19.0,0.0,0.0,17.0,33.0,15.0,52.0,43.0,0.0,17.0,19.0,0.0,14.0,0.0,0.0,0.0,33.0,0.0,0.0,19.0,0.0,0.0,27.0,0.0,0.0,25.0,15.0,0.0,0.0,55.0,0.0,0.0,0.0,26.0,30.0,0.0,0.0,0.0,0.0,34.0,0.0,49.0,0.0,21.0,45.0,23.0,47.0,0.0,0.0,31.0,26.0,31.0,35.0,33.0,0.0,0.0,0.0,33.0,21.0,0.0,33.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,41.0,16.0,0.0,33.0,0.0,0.0,0.0,19.0,0.0,62.0,0.0
