date,north_dakota_flu,flu,influenza a and b,pneumonia,flu how long,fever cough,flu and cold,braun thermoscan,the flu,flu symptoms,cure flu,how long flu,how long is the flu,symptoms of flu,fever reducer,cold and flu,how long contagious,i have the flu,low body,flu treatment,man flu,is the flu contagious,flu shot,flu vs cold,flu symptoms 2018,human temperature,high fever,cold vs flu,dog flu,influenza symptoms,the flu virus,side effects of flu shot,influenza incubation period,thermoscan,normal body temperature,how long does the flu last,cdc flu map,fever flu,stomach flu,how long does flu last,influenza a,swine flu,flu cough,contagious flu,signs of flu,normal body,is flu contagious,ear thermometer,flu fever,symptoms of the flu,taking temperature,keto flu,flu contagious,bronchitis,flu symptoms 2017,symptoms of bronchitis,oscillococcinum,flu medicine,flu shot side effects,body temperature,target
2013-39,0.0001,42.0,0.0,38.0,19.0,0.0,18.0,0.0,10.0,8.0,0.0,28.0,0.0,42.0,0.0,0.0,23.0,0.0,78.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,25.0,0.0,0.0,13.0,47.0,67.0,0.0,0.0,0.0,0.0,0.0,49.0,10.0,0.0,6.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,54.0,0.0,31.0,0.0,63.0,0.0,39.0,0.0765697
2013-40,0.0765697,42.0,0.0,38.0,19.0,0.0,18.0,0.0,10.0,8.0,0.0,28.0,0.0,42.0,0.0,0.0,23.0,0.0,78.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,25.0,0.0,0.0,13.0,47.0,67.0,0.0,0.0,0.0,0.0,0.0,49.0,10.0,0.0,6.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,54.0,0.0,31.0,0.0,63.0,0.0,39.0,0.0485909
2013-41,0.0485909,20.0,0.0,50.0,19.0,39.0,0.0,0.0,20.0,8.0,0.0,19.0,32.0,22.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,36.0,31.0,0.0,0.0,53.0,0.0,0.0,0.0,13.0,48.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,11.0,0.0,0.0,33.0,0.0,0.0,0.0,16.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,32.0,37.0,0.0,91.0,64.0,0.0484966
2013-42,0.0484966,20.0,0.0,50.0,19.0,39.0,0.0,0.0,20.0,8.0,0.0,19.0,32.0,22.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,36.0,31.0,0.0,0.0,53.0,0.0,0.0,0.0,13.0,48.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,11.0,0.0,0.0,33.0,0.0,0.0,0.0,16.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,32.0,37.0,0.0,91.0,64.0,0.145419
2013-43,0.145419,20.0,0.0,50.0,19.0,39.0,0.0,0.0,20.0,8.0,0.0,19.0,32.0,22.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,36.0,31.0,0.0,0.0,53.0,0.0,0.0,0.0,13.0,48.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,11.0,0.0,0.0,33.0,0.0,0.0,0.0,16.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,32.0,37.0,0.0,91.0,64.0,0.7395229999999999
2013-44,0.7395229999999999,20.0,0.0,50.0,19.0,39.0,0.0,0.0,20.0,8.0,0.0,19.0,32.0,22.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,36.0,31.0,0.0,0.0,53.0,0.0,0.0,0.0,13.0,48.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,11.0,0.0,0.0,33.0,0.0,0.0,0.0,16.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,32.0,37.0,0.0,91.0,64.0,0.23492600000000002
2013-45,0.23492600000000002,35.0,0.0,70.0,18.0,37.0,18.0,0.0,22.0,35.0,0.0,18.0,0.0,20.0,52.0,0.0,46.0,0.0,0.0,0.0,0.0,34.0,19.0,0.0,0.0,51.0,49.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,61.0,0.0,6.0,0.0,0.0,32.0,0.0,15.0,34.0,0.0,48.0,35.0,0.0,0.0,0.0,43.0,0.0,30.0,0.0,0.0,0.0,15.0,0.0694927
2013-46,0.0694927,35.0,0.0,70.0,18.0,37.0,18.0,0.0,22.0,35.0,0.0,18.0,0.0,20.0,52.0,0.0,46.0,0.0,0.0,0.0,0.0,34.0,19.0,0.0,0.0,51.0,49.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,61.0,0.0,6.0,0.0,0.0,32.0,0.0,15.0,34.0,0.0,48.0,35.0,0.0,0.0,0.0,43.0,0.0,30.0,0.0,0.0,0.0,15.0,0.257235
2013-47,0.257235,35.0,0.0,70.0,18.0,37.0,18.0,0.0,22.0,35.0,0.0,18.0,0.0,20.0,52.0,0.0,46.0,0.0,0.0,0.0,0.0,34.0,19.0,0.0,0.0,51.0,49.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,61.0,0.0,6.0,0.0,0.0,32.0,0.0,15.0,34.0,0.0,48.0,35.0,0.0,0.0,0.0,43.0,0.0,30.0,0.0,0.0,0.0,15.0,0.658288
2013-48,0.658288,35.0,0.0,70.0,18.0,37.0,18.0,0.0,22.0,35.0,0.0,18.0,0.0,20.0,52.0,0.0,46.0,0.0,0.0,0.0,0.0,34.0,19.0,0.0,0.0,51.0,49.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,61.0,0.0,6.0,0.0,0.0,32.0,0.0,15.0,34.0,0.0,48.0,35.0,0.0,0.0,0.0,43.0,0.0,30.0,0.0,0.0,0.0,15.0,0.349162
2013-49,0.349162,19.0,0.0,59.0,17.0,0.0,0.0,0.0,12.0,19.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,27.0,60.0,0.0,0.0,0.0,5.0,34.0,0.0,0.0,23.0,34.0,58.0,12.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,45.0,29.0,0.0,6.0,0.0,0.0,0.0,27.0,14.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,15.0,1.22468
2013-50,1.22468,19.0,0.0,59.0,17.0,0.0,0.0,0.0,12.0,19.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,27.0,60.0,0.0,0.0,0.0,5.0,34.0,0.0,0.0,23.0,34.0,58.0,12.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,45.0,29.0,0.0,6.0,0.0,0.0,0.0,27.0,14.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,15.0,2.10657
2013-51,2.10657,19.0,0.0,59.0,17.0,0.0,0.0,0.0,12.0,19.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,27.0,60.0,0.0,0.0,0.0,5.0,34.0,0.0,0.0,23.0,34.0,58.0,12.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,45.0,29.0,0.0,6.0,0.0,0.0,0.0,27.0,14.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,15.0,3.8199199999999998
2013-52,3.8199199999999998,19.0,0.0,59.0,17.0,0.0,0.0,0.0,12.0,19.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,27.0,60.0,0.0,0.0,0.0,5.0,34.0,0.0,0.0,23.0,34.0,58.0,12.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,45.0,29.0,0.0,6.0,0.0,0.0,0.0,27.0,14.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,15.0,2.71769
2014-01,2.71769,19.0,0.0,59.0,17.0,0.0,0.0,0.0,12.0,19.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,27.0,60.0,0.0,0.0,0.0,5.0,34.0,0.0,0.0,23.0,34.0,58.0,12.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,45.0,29.0,0.0,6.0,0.0,0.0,0.0,27.0,14.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,15.0,2.66344
2014-02,2.66344,19.0,0.0,59.0,17.0,0.0,0.0,0.0,12.0,19.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,27.0,60.0,0.0,0.0,0.0,5.0,34.0,0.0,0.0,23.0,34.0,58.0,12.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,45.0,29.0,0.0,6.0,0.0,0.0,0.0,27.0,14.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,15.0,2.56917
2014-03,2.56917,19.0,0.0,59.0,17.0,0.0,0.0,0.0,12.0,19.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,27.0,60.0,0.0,0.0,0.0,5.0,34.0,0.0,0.0,23.0,34.0,58.0,12.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,45.0,29.0,0.0,6.0,0.0,0.0,0.0,27.0,14.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,15.0,2.42769
2014-04,2.42769,19.0,0.0,59.0,17.0,0.0,0.0,0.0,12.0,19.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,27.0,60.0,0.0,0.0,0.0,5.0,34.0,0.0,0.0,23.0,34.0,58.0,12.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,45.0,29.0,0.0,6.0,0.0,0.0,0.0,27.0,14.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,15.0,1.29291
2014-05,1.29291,19.0,0.0,59.0,17.0,0.0,0.0,0.0,12.0,19.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,27.0,60.0,0.0,0.0,0.0,5.0,34.0,0.0,0.0,23.0,34.0,58.0,12.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,45.0,29.0,0.0,6.0,0.0,0.0,0.0,27.0,14.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,15.0,1.8963900000000002
2014-06,1.8963900000000002,19.0,0.0,59.0,17.0,0.0,0.0,0.0,12.0,19.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,27.0,60.0,0.0,0.0,0.0,5.0,34.0,0.0,0.0,23.0,34.0,58.0,12.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,45.0,29.0,0.0,6.0,0.0,0.0,0.0,27.0,14.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,15.0,0.729927
2014-07,0.729927,19.0,0.0,59.0,17.0,0.0,0.0,0.0,12.0,19.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,27.0,60.0,0.0,0.0,0.0,5.0,34.0,0.0,0.0,23.0,34.0,58.0,12.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,45.0,29.0,0.0,6.0,0.0,0.0,0.0,27.0,14.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,15.0,1.7595299999999998
2014-08,1.7595299999999998,19.0,0.0,59.0,17.0,0.0,0.0,0.0,12.0,19.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,27.0,60.0,0.0,0.0,0.0,5.0,34.0,0.0,0.0,23.0,34.0,58.0,12.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,45.0,29.0,0.0,6.0,0.0,0.0,0.0,27.0,14.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,15.0,0.5699810000000001
2014-09,0.5699810000000001,19.0,0.0,59.0,17.0,0.0,0.0,0.0,12.0,19.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,27.0,60.0,0.0,0.0,0.0,5.0,34.0,0.0,0.0,23.0,34.0,58.0,12.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,45.0,29.0,0.0,6.0,0.0,0.0,0.0,27.0,14.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,15.0,0.882553
2014-10,0.882553,19.0,0.0,59.0,17.0,0.0,0.0,0.0,12.0,19.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,27.0,60.0,0.0,0.0,0.0,5.0,34.0,0.0,0.0,23.0,34.0,58.0,12.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,45.0,29.0,0.0,6.0,0.0,0.0,0.0,27.0,14.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,15.0,0.712695
2014-11,0.712695,19.0,0.0,59.0,17.0,0.0,0.0,0.0,12.0,19.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,27.0,60.0,0.0,0.0,0.0,5.0,34.0,0.0,0.0,23.0,34.0,58.0,12.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,45.0,29.0,0.0,6.0,0.0,0.0,0.0,27.0,14.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,15.0,0.501433
2014-12,0.501433,19.0,0.0,59.0,17.0,0.0,0.0,0.0,12.0,19.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,27.0,60.0,0.0,0.0,0.0,5.0,34.0,0.0,0.0,23.0,34.0,58.0,12.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,45.0,29.0,0.0,6.0,0.0,0.0,0.0,27.0,14.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,15.0,0.6523770000000001
2014-13,0.6523770000000001,19.0,0.0,59.0,17.0,0.0,0.0,0.0,12.0,19.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,27.0,60.0,0.0,0.0,0.0,5.0,34.0,0.0,0.0,23.0,34.0,58.0,12.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,45.0,29.0,0.0,6.0,0.0,0.0,0.0,27.0,14.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,15.0,0.410397
2014-14,0.410397,19.0,0.0,59.0,17.0,0.0,0.0,0.0,12.0,19.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,27.0,60.0,0.0,0.0,0.0,5.0,34.0,0.0,0.0,23.0,34.0,58.0,12.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,45.0,29.0,0.0,6.0,0.0,0.0,0.0,27.0,14.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,15.0,0.551978
2014-15,0.551978,11.0,0.0,62.0,0.0,39.0,0.0,0.0,7.0,8.0,0.0,19.0,0.0,0.0,0.0,0.0,36.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,34.0,0.0,16.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,40.0,0.0,31.0,0.0,0.0,0.0,16.0,0.165017
2014-16,0.165017,11.0,0.0,62.0,0.0,39.0,0.0,0.0,7.0,8.0,0.0,19.0,0.0,0.0,0.0,0.0,36.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,34.0,0.0,16.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,40.0,0.0,31.0,0.0,0.0,0.0,16.0,0.267523
2014-17,0.267523,11.0,0.0,62.0,0.0,39.0,0.0,0.0,7.0,8.0,0.0,19.0,0.0,0.0,0.0,0.0,36.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,34.0,0.0,16.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,40.0,0.0,31.0,0.0,0.0,0.0,16.0,0.05602240000000002
2014-18,0.05602240000000002,11.0,0.0,62.0,0.0,39.0,0.0,0.0,7.0,8.0,0.0,19.0,0.0,0.0,0.0,0.0,36.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,34.0,0.0,16.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,40.0,0.0,31.0,0.0,0.0,0.0,16.0,0.0001
2014-19,0.0001,7.0,0.0,51.0,23.0,95.0,0.0,0.0,0.0,10.0,0.0,23.0,0.0,26.0,0.0,0.0,29.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,60.0,39.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,34.0,24.0,0.0,0.0,0.0,0.0,0.0,58.0,0.24360500000000002
2014-20,0.24360500000000002,7.0,0.0,51.0,23.0,95.0,0.0,0.0,0.0,10.0,0.0,23.0,0.0,26.0,0.0,0.0,29.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,60.0,39.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,34.0,24.0,0.0,0.0,0.0,0.0,0.0,58.0,0.27578600000000003
2014-21,0.27578600000000003,7.0,0.0,51.0,23.0,95.0,0.0,0.0,0.0,10.0,0.0,23.0,0.0,26.0,0.0,0.0,29.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,60.0,39.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,34.0,24.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0001
2014-22,0.0001,7.0,0.0,51.0,23.0,95.0,0.0,0.0,0.0,10.0,0.0,23.0,0.0,26.0,0.0,0.0,29.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,60.0,39.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,34.0,24.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0971817
2014-23,0.0971817,5.0,0.0,32.0,22.0,46.0,0.0,0.0,0.0,19.0,0.0,22.0,0.0,25.0,0.0,0.0,42.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,13.0,0.0,8.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,37.0,0.0,0.0,0.0,0.0,0.09363300000000001
2014-24,0.09363300000000001,5.0,0.0,32.0,22.0,46.0,0.0,0.0,0.0,19.0,0.0,22.0,0.0,25.0,0.0,0.0,42.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,13.0,0.0,8.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,37.0,0.0,0.0,0.0,0.0,0.09871669999999999
2014-25,0.09871669999999999,5.0,0.0,32.0,22.0,46.0,0.0,0.0,0.0,19.0,0.0,22.0,0.0,25.0,0.0,0.0,42.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,13.0,0.0,8.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0001
2014-26,0.0001,5.0,0.0,32.0,22.0,46.0,0.0,0.0,0.0,19.0,0.0,22.0,0.0,25.0,0.0,0.0,42.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,13.0,0.0,8.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0001
2014-27,0.0001,5.0,0.0,32.0,22.0,46.0,0.0,0.0,0.0,19.0,0.0,22.0,0.0,25.0,0.0,0.0,42.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,13.0,0.0,8.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0001
2014-28,0.0001,13.0,0.0,36.0,0.0,0.0,0.0,0.0,12.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,31.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,37.0,0.0,0.0,38.0,0.0,0.0,0.0,18.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0001
2014-29,0.0001,13.0,0.0,36.0,0.0,0.0,0.0,0.0,12.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,31.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,37.0,0.0,0.0,38.0,0.0,0.0,0.0,18.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,19.0,0.13624
2014-30,0.13624,13.0,0.0,36.0,0.0,0.0,0.0,0.0,12.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,31.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,37.0,0.0,0.0,38.0,0.0,0.0,0.0,18.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,19.0,0.130719
2014-31,0.130719,13.0,0.0,36.0,0.0,0.0,0.0,0.0,12.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,31.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,37.0,0.0,0.0,38.0,0.0,0.0,0.0,18.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0001
2014-32,0.0001,23.0,0.0,53.0,0.0,0.0,20.0,0.0,14.0,17.0,0.0,20.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,11.0,0.0,0.0,35.0,76.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,59.0,0.17094
2014-33,0.17094,23.0,0.0,53.0,0.0,0.0,20.0,0.0,14.0,17.0,0.0,20.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,11.0,0.0,0.0,35.0,76.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0001
2014-34,0.0001,23.0,0.0,53.0,0.0,0.0,20.0,0.0,14.0,17.0,0.0,20.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,11.0,0.0,0.0,35.0,76.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0001
2014-35,0.0001,23.0,0.0,53.0,0.0,0.0,20.0,0.0,14.0,17.0,0.0,20.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,11.0,0.0,0.0,35.0,76.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,59.0,1.3986
2014-36,1.3986,23.0,0.0,53.0,0.0,0.0,20.0,0.0,14.0,17.0,0.0,20.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,11.0,0.0,0.0,35.0,76.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0001
2014-37,0.0001,57.0,0.0,79.0,19.0,38.0,0.0,0.0,42.0,24.0,0.0,19.0,0.0,31.0,0.0,0.0,23.0,0.0,26.0,0.0,0.0,0.0,50.0,0.0,0.0,52.0,25.0,0.0,0.0,0.0,47.0,67.0,0.0,0.0,33.0,0.0,0.0,98.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,31.0,98.0,36.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,44.0,55.0,0.0001
2014-38,0.0001,57.0,0.0,79.0,19.0,38.0,0.0,0.0,42.0,24.0,0.0,19.0,0.0,31.0,0.0,0.0,23.0,0.0,26.0,0.0,0.0,0.0,50.0,0.0,0.0,52.0,25.0,0.0,0.0,0.0,47.0,67.0,0.0,0.0,33.0,0.0,0.0,98.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,31.0,98.0,36.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,44.0,55.0,0.0001
2014-39,0.0001,57.0,0.0,79.0,19.0,38.0,0.0,0.0,42.0,24.0,0.0,19.0,0.0,31.0,0.0,0.0,23.0,0.0,26.0,0.0,0.0,0.0,50.0,0.0,0.0,52.0,25.0,0.0,0.0,0.0,47.0,67.0,0.0,0.0,33.0,0.0,0.0,98.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,31.0,98.0,36.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,44.0,55.0,0.41608900000000004
