date,california_flu,flu,flu recovery,having the flu,flu duration,remedies for the flu,influenza a and b,cure the flu,remedies for flu,flu season,dangerous fever,break a fever,flu versus cold,how long is the flu contagious,treating flu,pneumonia,flu how long,fever cough,flu lasts,braun thermoscan,the flu,flu symptoms,cold vs. flu,how long flu,how long is the flu,symptoms of flu,cold and flu,flu contagious period,treating the flu,flu children,incubation period for flu,reduce a fever,how long contagious,i have the flu,treat the flu,flu treatment,is the flu contagious,do i have the flu,flu 2018,cold versus flu,incubation period for the flu,flu vs cold,flu care,flu headache,flu vs. cold,flu shot kaiser,high fever,medicine for flu,flu treatments,cold vs flu,fight the flu,influenza symptoms,the flu virus,how to treat flu,type a influenza,influenza incubation period,thermoscan,normal body temperature,flu virus,how long does the flu last,cold,fever flu,how long does flu last,swine flu,flu vaccine,flu cough,contagious flu,what to do if you have the flu,flu report,symptoms,signs of flu,over the counter flu medicine,the flu symptoms,normal body,get rid of the flu,is flu contagious,flu germs,ear thermometer,early flu symptoms,stomach,how long is flu contagious,symptoms of the flu,taking temperature,exposed to flu,california flu,flu contagious,bronchitis,get over the flu,stomach flu symptoms,symptoms of bronchitis,oscillococcinum,cold or flu,flu medicine,flu remedies,signs of the flu,treat flu,how to get rid of the flu,body temperature,target_1,target_2,target_4,target_8
2014-27,1.80666,6.0,0.0,8.0,0.0,0.0,1.0,1.0,1.0,2.0,18.0,30.0,0.0,7.0,0.0,30.0,2.0,2.0,0.0,0.0,6.0,4.0,0.0,5.0,1.0,5.0,11.0,1.0,0.0,1.0,0.0,1.0,30.0,6.0,4.0,9.0,3.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,39.0,7.0,0.0,0.0,0.0,8.0,2.0,4.0,0.0,0.0,9.0,23.0,0.0,0.0,48.0,0.0,2.0,3.0,4.0,1.0,0.0,0.0,0.0,77.0,1.0,1.0,5.0,27.0,6.0,5.0,0.0,12.0,0.0,78.0,0.0,0.0,2.0,1.0,3.0,4.0,29.0,0.0,3.0,1.0,6.0,3.0,11.0,4.0,1.0,2.0,1.0,45.0,1.49365,1.48858,1.27847,1.31574
2014-28,1.49365,7.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,27.0,27.0,0.0,15.0,0.0,28.0,1.0,1.0,0.0,0.0,5.0,5.0,0.0,5.0,0.0,5.0,12.0,0.0,0.0,1.0,0.0,3.0,27.0,4.0,2.0,10.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,43.0,3.0,0.0,3.0,2.0,2.0,5.0,3.0,0.0,3.0,8.0,45.0,0.0,0.0,48.0,0.0,1.0,3.0,8.0,2.0,0.0,0.0,0.0,79.0,2.0,1.0,4.0,27.0,2.0,2.0,0.0,10.0,0.0,70.0,0.0,0.0,2.0,0.0,3.0,3.0,25.0,0.0,3.0,2.0,5.0,5.0,7.0,11.0,0.0,3.0,1.0,50.0,1.48858,1.2652299999999999,1.0570899999999999,1.58283
2014-29,1.48858,7.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,27.0,27.0,0.0,15.0,0.0,28.0,1.0,1.0,0.0,0.0,5.0,5.0,0.0,5.0,0.0,5.0,12.0,0.0,0.0,1.0,0.0,3.0,27.0,4.0,2.0,10.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,43.0,3.0,0.0,3.0,2.0,2.0,5.0,3.0,0.0,3.0,8.0,45.0,0.0,0.0,48.0,0.0,1.0,3.0,8.0,2.0,0.0,0.0,0.0,79.0,2.0,1.0,4.0,27.0,2.0,2.0,0.0,10.0,0.0,70.0,0.0,0.0,2.0,0.0,3.0,3.0,25.0,0.0,3.0,2.0,5.0,5.0,7.0,11.0,0.0,3.0,1.0,50.0,1.2652299999999999,1.27847,1.05714,1.8717400000000002
2014-30,1.2652299999999999,7.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,27.0,27.0,0.0,15.0,0.0,28.0,1.0,1.0,0.0,0.0,5.0,5.0,0.0,5.0,0.0,5.0,12.0,0.0,0.0,1.0,0.0,3.0,27.0,4.0,2.0,10.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,43.0,3.0,0.0,3.0,2.0,2.0,5.0,3.0,0.0,3.0,8.0,45.0,0.0,0.0,48.0,0.0,1.0,3.0,8.0,2.0,0.0,0.0,0.0,79.0,2.0,1.0,4.0,27.0,2.0,2.0,0.0,10.0,0.0,70.0,0.0,0.0,2.0,0.0,3.0,3.0,25.0,0.0,3.0,2.0,5.0,5.0,7.0,11.0,0.0,3.0,1.0,50.0,1.27847,1.0570899999999999,1.2044700000000002,1.86948
2014-31,1.27847,7.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,27.0,27.0,0.0,15.0,0.0,28.0,1.0,1.0,0.0,0.0,5.0,5.0,0.0,5.0,0.0,5.0,12.0,0.0,0.0,1.0,0.0,3.0,27.0,4.0,2.0,10.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,43.0,3.0,0.0,3.0,2.0,2.0,5.0,3.0,0.0,3.0,8.0,45.0,0.0,0.0,48.0,0.0,1.0,3.0,8.0,2.0,0.0,0.0,0.0,79.0,2.0,1.0,4.0,27.0,2.0,2.0,0.0,10.0,0.0,70.0,0.0,0.0,2.0,0.0,3.0,3.0,25.0,0.0,3.0,2.0,5.0,5.0,7.0,11.0,0.0,3.0,1.0,50.0,1.0570899999999999,1.05714,1.31574,1.78656
2014-32,1.0570899999999999,17.0,0.0,8.0,16.0,8.0,0.0,0.0,2.0,9.0,11.0,19.0,0.0,8.0,0.0,32.0,2.0,2.0,0.0,0.0,10.0,6.0,0.0,7.0,1.0,7.0,22.0,0.0,2.0,7.0,1.0,3.0,30.0,5.0,3.0,13.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,33.0,41.0,5.0,0.0,12.0,2.0,6.0,11.0,6.0,0.0,0.0,3.0,55.0,1.0,0.0,49.0,0.0,3.0,3.0,30.0,3.0,0.0,0.0,0.0,78.0,1.0,0.0,8.0,37.0,8.0,9.0,6.0,18.0,0.0,68.0,0.0,0.0,2.0,0.0,9.0,5.0,32.0,0.0,4.0,2.0,7.0,7.0,13.0,10.0,1.0,3.0,2.0,73.0,1.05714,1.2044700000000002,1.58283,1.9089
2014-33,1.05714,17.0,0.0,8.0,16.0,8.0,0.0,0.0,2.0,9.0,11.0,19.0,0.0,8.0,0.0,32.0,2.0,2.0,0.0,0.0,10.0,6.0,0.0,7.0,1.0,7.0,22.0,0.0,2.0,7.0,1.0,3.0,30.0,5.0,3.0,13.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,33.0,41.0,5.0,0.0,12.0,2.0,6.0,11.0,6.0,0.0,0.0,3.0,55.0,1.0,0.0,49.0,0.0,3.0,3.0,30.0,3.0,0.0,0.0,0.0,78.0,1.0,0.0,8.0,37.0,8.0,9.0,6.0,18.0,0.0,68.0,0.0,0.0,2.0,0.0,9.0,5.0,32.0,0.0,4.0,2.0,7.0,7.0,13.0,10.0,1.0,3.0,2.0,73.0,1.2044700000000002,1.31574,1.8717400000000002,2.01872
2014-34,1.2044700000000002,17.0,0.0,8.0,16.0,8.0,0.0,0.0,2.0,9.0,11.0,19.0,0.0,8.0,0.0,32.0,2.0,2.0,0.0,0.0,10.0,6.0,0.0,7.0,1.0,7.0,22.0,0.0,2.0,7.0,1.0,3.0,30.0,5.0,3.0,13.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,33.0,41.0,5.0,0.0,12.0,2.0,6.0,11.0,6.0,0.0,0.0,3.0,55.0,1.0,0.0,49.0,0.0,3.0,3.0,30.0,3.0,0.0,0.0,0.0,78.0,1.0,0.0,8.0,37.0,8.0,9.0,6.0,18.0,0.0,68.0,0.0,0.0,2.0,0.0,9.0,5.0,32.0,0.0,4.0,2.0,7.0,7.0,13.0,10.0,1.0,3.0,2.0,73.0,1.31574,1.58283,1.86948,1.88158
2014-35,1.31574,17.0,0.0,8.0,16.0,8.0,0.0,0.0,2.0,9.0,11.0,19.0,0.0,8.0,0.0,32.0,2.0,2.0,0.0,0.0,10.0,6.0,0.0,7.0,1.0,7.0,22.0,0.0,2.0,7.0,1.0,3.0,30.0,5.0,3.0,13.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,33.0,41.0,5.0,0.0,12.0,2.0,6.0,11.0,6.0,0.0,0.0,3.0,55.0,1.0,0.0,49.0,0.0,3.0,3.0,30.0,3.0,0.0,0.0,0.0,78.0,1.0,0.0,8.0,37.0,8.0,9.0,6.0,18.0,0.0,68.0,0.0,0.0,2.0,0.0,9.0,5.0,32.0,0.0,4.0,2.0,7.0,7.0,13.0,10.0,1.0,3.0,2.0,73.0,1.58283,1.8717400000000002,1.78656,1.84197
2014-36,1.58283,17.0,0.0,8.0,16.0,8.0,0.0,0.0,2.0,9.0,11.0,19.0,0.0,8.0,0.0,32.0,2.0,2.0,0.0,0.0,10.0,6.0,0.0,7.0,1.0,7.0,22.0,0.0,2.0,7.0,1.0,3.0,30.0,5.0,3.0,13.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,33.0,41.0,5.0,0.0,12.0,2.0,6.0,11.0,6.0,0.0,0.0,3.0,55.0,1.0,0.0,49.0,0.0,3.0,3.0,30.0,3.0,0.0,0.0,0.0,78.0,1.0,0.0,8.0,37.0,8.0,9.0,6.0,18.0,0.0,68.0,0.0,0.0,2.0,0.0,9.0,5.0,32.0,0.0,4.0,2.0,7.0,7.0,13.0,10.0,1.0,3.0,2.0,73.0,1.8717400000000002,1.86948,1.9089,1.8860299999999999
2014-37,1.8717400000000002,31.0,0.0,0.0,15.0,7.0,1.0,1.0,2.0,14.0,14.0,14.0,7.0,36.0,0.0,41.0,5.0,2.0,0.0,0.0,21.0,12.0,0.0,16.0,2.0,14.0,17.0,0.0,0.0,7.0,1.0,3.0,39.0,8.0,5.0,9.0,7.0,4.0,0.0,0.0,0.0,2.0,8.0,6.0,0.0,55.0,54.0,7.0,2.0,15.0,4.0,6.0,36.0,6.0,3.0,3.0,11.0,72.0,1.0,0.0,51.0,0.0,3.0,10.0,51.0,3.0,0.0,0.0,0.0,100.0,2.0,1.0,20.0,50.0,9.0,16.0,0.0,7.0,0.0,68.0,0.0,1.0,2.0,1.0,22.0,7.0,35.0,0.0,5.0,2.0,6.0,6.0,13.0,11.0,3.0,6.0,1.0,74.0,1.86948,1.78656,2.01872,2.2296400000000003
2014-38,1.86948,31.0,0.0,0.0,15.0,7.0,1.0,1.0,2.0,14.0,14.0,14.0,7.0,36.0,0.0,41.0,5.0,2.0,0.0,0.0,21.0,12.0,0.0,16.0,2.0,14.0,17.0,0.0,0.0,7.0,1.0,3.0,39.0,8.0,5.0,9.0,7.0,4.0,0.0,0.0,0.0,2.0,8.0,6.0,0.0,55.0,54.0,7.0,2.0,15.0,4.0,6.0,36.0,6.0,3.0,3.0,11.0,72.0,1.0,0.0,51.0,0.0,3.0,10.0,51.0,3.0,0.0,0.0,0.0,100.0,2.0,1.0,20.0,50.0,9.0,16.0,0.0,7.0,0.0,68.0,0.0,1.0,2.0,1.0,22.0,7.0,35.0,0.0,5.0,2.0,6.0,6.0,13.0,11.0,3.0,6.0,1.0,74.0,1.78656,1.9089,1.88158,2.21797
2014-39,1.78656,31.0,0.0,0.0,15.0,7.0,1.0,1.0,2.0,14.0,14.0,14.0,7.0,36.0,0.0,41.0,5.0,2.0,0.0,0.0,21.0,12.0,0.0,16.0,2.0,14.0,17.0,0.0,0.0,7.0,1.0,3.0,39.0,8.0,5.0,9.0,7.0,4.0,0.0,0.0,0.0,2.0,8.0,6.0,0.0,55.0,54.0,7.0,2.0,15.0,4.0,6.0,36.0,6.0,3.0,3.0,11.0,72.0,1.0,0.0,51.0,0.0,3.0,10.0,51.0,3.0,0.0,0.0,0.0,100.0,2.0,1.0,20.0,50.0,9.0,16.0,0.0,7.0,0.0,68.0,0.0,1.0,2.0,1.0,22.0,7.0,35.0,0.0,5.0,2.0,6.0,6.0,13.0,11.0,3.0,6.0,1.0,74.0,1.9089,2.01872,1.84197,2.48984
2014-40,1.9089,31.0,0.0,0.0,15.0,7.0,1.0,1.0,2.0,14.0,14.0,14.0,7.0,36.0,0.0,41.0,5.0,2.0,0.0,0.0,21.0,12.0,0.0,16.0,2.0,14.0,17.0,0.0,0.0,7.0,1.0,3.0,39.0,8.0,5.0,9.0,7.0,4.0,0.0,0.0,0.0,2.0,8.0,6.0,0.0,55.0,54.0,7.0,2.0,15.0,4.0,6.0,36.0,6.0,3.0,3.0,11.0,72.0,1.0,0.0,51.0,0.0,3.0,10.0,51.0,3.0,0.0,0.0,0.0,100.0,2.0,1.0,20.0,50.0,9.0,16.0,0.0,7.0,0.0,68.0,0.0,1.0,2.0,1.0,22.0,7.0,35.0,0.0,5.0,2.0,6.0,6.0,13.0,11.0,3.0,6.0,1.0,74.0,2.01872,1.88158,1.8860299999999999,2.7271799999999997
2014-41,2.01872,20.0,0.0,8.0,8.0,0.0,1.0,1.0,5.0,8.0,26.0,22.0,7.0,15.0,0.0,45.0,5.0,3.0,0.0,0.0,16.0,10.0,0.0,14.0,2.0,10.0,26.0,2.0,0.0,7.0,2.0,4.0,34.0,11.0,8.0,14.0,9.0,7.0,0.0,0.0,0.0,1.0,8.0,10.0,1.0,22.0,37.0,12.0,0.0,10.0,4.0,10.0,18.0,9.0,3.0,3.0,4.0,61.0,0.0,0.0,61.0,0.0,4.0,3.0,23.0,3.0,0.0,0.0,0.0,76.0,6.0,0.0,19.0,33.0,7.0,21.0,2.0,9.0,0.0,70.0,0.0,1.0,4.0,1.0,7.0,7.0,45.0,1.0,5.0,3.0,9.0,8.0,22.0,12.0,2.0,6.0,2.0,83.0,1.88158,1.84197,2.2296400000000003,2.40936
2014-42,1.88158,20.0,0.0,8.0,8.0,0.0,1.0,1.0,5.0,8.0,26.0,22.0,7.0,15.0,0.0,45.0,5.0,3.0,0.0,0.0,16.0,10.0,0.0,14.0,2.0,10.0,26.0,2.0,0.0,7.0,2.0,4.0,34.0,11.0,8.0,14.0,9.0,7.0,0.0,0.0,0.0,1.0,8.0,10.0,1.0,22.0,37.0,12.0,0.0,10.0,4.0,10.0,18.0,9.0,3.0,3.0,4.0,61.0,0.0,0.0,61.0,0.0,4.0,3.0,23.0,3.0,0.0,0.0,0.0,76.0,6.0,0.0,19.0,33.0,7.0,21.0,2.0,9.0,0.0,70.0,0.0,1.0,4.0,1.0,7.0,7.0,45.0,1.0,5.0,3.0,9.0,8.0,22.0,12.0,2.0,6.0,2.0,83.0,1.84197,1.8860299999999999,2.21797,2.57737
2014-43,1.84197,20.0,0.0,8.0,8.0,0.0,1.0,1.0,5.0,8.0,26.0,22.0,7.0,15.0,0.0,45.0,5.0,3.0,0.0,0.0,16.0,10.0,0.0,14.0,2.0,10.0,26.0,2.0,0.0,7.0,2.0,4.0,34.0,11.0,8.0,14.0,9.0,7.0,0.0,0.0,0.0,1.0,8.0,10.0,1.0,22.0,37.0,12.0,0.0,10.0,4.0,10.0,18.0,9.0,3.0,3.0,4.0,61.0,0.0,0.0,61.0,0.0,4.0,3.0,23.0,3.0,0.0,0.0,0.0,76.0,6.0,0.0,19.0,33.0,7.0,21.0,2.0,9.0,0.0,70.0,0.0,1.0,4.0,1.0,7.0,7.0,45.0,1.0,5.0,3.0,9.0,8.0,22.0,12.0,2.0,6.0,2.0,83.0,1.8860299999999999,2.2296400000000003,2.48984,2.90369
2014-44,1.8860299999999999,20.0,0.0,8.0,8.0,0.0,1.0,1.0,5.0,8.0,26.0,22.0,7.0,15.0,0.0,45.0,5.0,3.0,0.0,0.0,16.0,10.0,0.0,14.0,2.0,10.0,26.0,2.0,0.0,7.0,2.0,4.0,34.0,11.0,8.0,14.0,9.0,7.0,0.0,0.0,0.0,1.0,8.0,10.0,1.0,22.0,37.0,12.0,0.0,10.0,4.0,10.0,18.0,9.0,3.0,3.0,4.0,61.0,0.0,0.0,61.0,0.0,4.0,3.0,23.0,3.0,0.0,0.0,0.0,76.0,6.0,0.0,19.0,33.0,7.0,21.0,2.0,9.0,0.0,70.0,0.0,1.0,4.0,1.0,7.0,7.0,45.0,1.0,5.0,3.0,9.0,8.0,22.0,12.0,2.0,6.0,2.0,83.0,2.2296400000000003,2.21797,2.7271799999999997,4.47729
2014-45,2.2296400000000003,23.0,15.0,15.0,30.0,23.0,2.0,1.0,7.0,7.0,33.0,52.0,11.0,37.0,0.0,58.0,9.0,4.0,0.0,0.0,19.0,17.0,0.0,29.0,3.0,20.0,38.0,2.0,1.0,6.0,3.0,7.0,53.0,11.0,8.0,26.0,19.0,8.0,0.0,0.0,0.0,3.0,9.0,9.0,1.0,4.0,50.0,9.0,4.0,18.0,6.0,27.0,21.0,10.0,12.0,8.0,16.0,48.0,1.0,0.0,64.0,1.0,10.0,4.0,23.0,5.0,1.0,0.0,0.0,73.0,6.0,3.0,17.0,42.0,8.0,45.0,4.0,17.0,0.0,70.0,0.0,1.0,3.0,2.0,9.0,18.0,68.0,1.0,7.0,4.0,22.0,18.0,27.0,26.0,3.0,3.0,4.0,68.0,2.21797,2.48984,2.40936,4.77128
2014-46,2.21797,23.0,15.0,15.0,30.0,23.0,2.0,1.0,7.0,7.0,33.0,52.0,11.0,37.0,0.0,58.0,9.0,4.0,0.0,0.0,19.0,17.0,0.0,29.0,3.0,20.0,38.0,2.0,1.0,6.0,3.0,7.0,53.0,11.0,8.0,26.0,19.0,8.0,0.0,0.0,0.0,3.0,9.0,9.0,1.0,4.0,50.0,9.0,4.0,18.0,6.0,27.0,21.0,10.0,12.0,8.0,16.0,48.0,1.0,0.0,64.0,1.0,10.0,4.0,23.0,5.0,1.0,0.0,0.0,73.0,6.0,3.0,17.0,42.0,8.0,45.0,4.0,17.0,0.0,70.0,0.0,1.0,3.0,2.0,9.0,18.0,68.0,1.0,7.0,4.0,22.0,18.0,27.0,26.0,3.0,3.0,4.0,68.0,2.48984,2.7271799999999997,2.57737,3.99683
2014-47,2.48984,23.0,15.0,15.0,30.0,23.0,2.0,1.0,7.0,7.0,33.0,52.0,11.0,37.0,0.0,58.0,9.0,4.0,0.0,0.0,19.0,17.0,0.0,29.0,3.0,20.0,38.0,2.0,1.0,6.0,3.0,7.0,53.0,11.0,8.0,26.0,19.0,8.0,0.0,0.0,0.0,3.0,9.0,9.0,1.0,4.0,50.0,9.0,4.0,18.0,6.0,27.0,21.0,10.0,12.0,8.0,16.0,48.0,1.0,0.0,64.0,1.0,10.0,4.0,23.0,5.0,1.0,0.0,0.0,73.0,6.0,3.0,17.0,42.0,8.0,45.0,4.0,17.0,0.0,70.0,0.0,1.0,3.0,2.0,9.0,18.0,68.0,1.0,7.0,4.0,22.0,18.0,27.0,26.0,3.0,3.0,4.0,68.0,2.7271799999999997,2.40936,2.90369,4.33141
2014-48,2.7271799999999997,23.0,15.0,15.0,30.0,23.0,2.0,1.0,7.0,7.0,33.0,52.0,11.0,37.0,0.0,58.0,9.0,4.0,0.0,0.0,19.0,17.0,0.0,29.0,3.0,20.0,38.0,2.0,1.0,6.0,3.0,7.0,53.0,11.0,8.0,26.0,19.0,8.0,0.0,0.0,0.0,3.0,9.0,9.0,1.0,4.0,50.0,9.0,4.0,18.0,6.0,27.0,21.0,10.0,12.0,8.0,16.0,48.0,1.0,0.0,64.0,1.0,10.0,4.0,23.0,5.0,1.0,0.0,0.0,73.0,6.0,3.0,17.0,42.0,8.0,45.0,4.0,17.0,0.0,70.0,0.0,1.0,3.0,2.0,9.0,18.0,68.0,1.0,7.0,4.0,22.0,18.0,27.0,26.0,3.0,3.0,4.0,68.0,2.40936,2.57737,4.47729,4.88005
2014-49,2.40936,23.0,15.0,15.0,30.0,23.0,2.0,1.0,7.0,7.0,33.0,52.0,11.0,37.0,0.0,58.0,9.0,4.0,0.0,0.0,19.0,17.0,0.0,29.0,3.0,20.0,38.0,2.0,1.0,6.0,3.0,7.0,53.0,11.0,8.0,26.0,19.0,8.0,0.0,0.0,0.0,3.0,9.0,9.0,1.0,4.0,50.0,9.0,4.0,18.0,6.0,27.0,21.0,10.0,12.0,8.0,16.0,48.0,1.0,0.0,64.0,1.0,10.0,4.0,23.0,5.0,1.0,0.0,0.0,73.0,6.0,3.0,17.0,42.0,8.0,45.0,4.0,17.0,0.0,70.0,0.0,1.0,3.0,2.0,9.0,18.0,68.0,1.0,7.0,4.0,22.0,18.0,27.0,26.0,3.0,3.0,4.0,68.0,2.57737,2.90369,4.77128,5.01063
2014-50,2.57737,14.0,8.0,38.0,23.0,0.0,1.0,1.0,2.0,7.0,26.0,22.0,0.0,15.0,0.0,50.0,5.0,4.0,0.0,0.0,12.0,11.0,0.0,15.0,2.0,11.0,20.0,1.0,1.0,3.0,1.0,7.0,47.0,5.0,4.0,22.0,10.0,4.0,0.0,0.0,0.0,1.0,3.0,6.0,0.0,1.0,50.0,5.0,1.0,6.0,2.0,12.0,10.0,8.0,4.0,5.0,17.0,60.0,0.0,0.0,58.0,0.0,6.0,6.0,5.0,4.0,0.0,0.0,0.0,78.0,4.0,0.0,19.0,41.0,10.0,19.0,0.0,9.0,0.0,85.0,0.0,1.0,3.0,2.0,6.0,8.0,56.0,1.0,8.0,2.0,6.0,4.0,20.0,14.0,4.0,4.0,4.0,73.0,2.90369,4.47729,3.99683,4.505
2014-51,2.90369,14.0,8.0,38.0,23.0,0.0,1.0,1.0,2.0,7.0,26.0,22.0,0.0,15.0,0.0,50.0,5.0,4.0,0.0,0.0,12.0,11.0,0.0,15.0,2.0,11.0,20.0,1.0,1.0,3.0,1.0,7.0,47.0,5.0,4.0,22.0,10.0,4.0,0.0,0.0,0.0,1.0,3.0,6.0,0.0,1.0,50.0,5.0,1.0,6.0,2.0,12.0,10.0,8.0,4.0,5.0,17.0,60.0,0.0,0.0,58.0,0.0,6.0,6.0,5.0,4.0,0.0,0.0,0.0,78.0,4.0,0.0,19.0,41.0,10.0,19.0,0.0,9.0,0.0,85.0,0.0,1.0,3.0,2.0,6.0,8.0,56.0,1.0,8.0,2.0,6.0,4.0,20.0,14.0,4.0,4.0,4.0,73.0,4.47729,4.77128,4.33141,4.0094
2014-52,4.47729,14.0,8.0,38.0,23.0,0.0,1.0,1.0,2.0,7.0,26.0,22.0,0.0,15.0,0.0,50.0,5.0,4.0,0.0,0.0,12.0,11.0,0.0,15.0,2.0,11.0,20.0,1.0,1.0,3.0,1.0,7.0,47.0,5.0,4.0,22.0,10.0,4.0,0.0,0.0,0.0,1.0,3.0,6.0,0.0,1.0,50.0,5.0,1.0,6.0,2.0,12.0,10.0,8.0,4.0,5.0,17.0,60.0,0.0,0.0,58.0,0.0,6.0,6.0,5.0,4.0,0.0,0.0,0.0,78.0,4.0,0.0,19.0,41.0,10.0,19.0,0.0,9.0,0.0,85.0,0.0,1.0,3.0,2.0,6.0,8.0,56.0,1.0,8.0,2.0,6.0,4.0,20.0,14.0,4.0,4.0,4.0,73.0,4.77128,3.99683,4.88005,3.4463199999999996
2015-01,4.77128,14.0,8.0,38.0,23.0,0.0,1.0,1.0,2.0,7.0,26.0,22.0,0.0,15.0,0.0,50.0,5.0,4.0,0.0,0.0,12.0,11.0,0.0,15.0,2.0,11.0,20.0,1.0,1.0,3.0,1.0,7.0,47.0,5.0,4.0,22.0,10.0,4.0,0.0,0.0,0.0,1.0,3.0,6.0,0.0,1.0,50.0,5.0,1.0,6.0,2.0,12.0,10.0,8.0,4.0,5.0,17.0,60.0,0.0,0.0,58.0,0.0,6.0,6.0,5.0,4.0,0.0,0.0,0.0,78.0,4.0,0.0,19.0,41.0,10.0,19.0,0.0,9.0,0.0,85.0,0.0,1.0,3.0,2.0,6.0,8.0,56.0,1.0,8.0,2.0,6.0,4.0,20.0,14.0,4.0,4.0,4.0,73.0,3.99683,4.33141,5.01063,3.17311
2015-02,3.99683,14.0,8.0,38.0,23.0,0.0,1.0,1.0,2.0,7.0,26.0,22.0,0.0,15.0,0.0,50.0,5.0,4.0,0.0,0.0,12.0,11.0,0.0,15.0,2.0,11.0,20.0,1.0,1.0,3.0,1.0,7.0,47.0,5.0,4.0,22.0,10.0,4.0,0.0,0.0,0.0,1.0,3.0,6.0,0.0,1.0,50.0,5.0,1.0,6.0,2.0,12.0,10.0,8.0,4.0,5.0,17.0,60.0,0.0,0.0,58.0,0.0,6.0,6.0,5.0,4.0,0.0,0.0,0.0,78.0,4.0,0.0,19.0,41.0,10.0,19.0,0.0,9.0,0.0,85.0,0.0,1.0,3.0,2.0,6.0,8.0,56.0,1.0,8.0,2.0,6.0,4.0,20.0,14.0,4.0,4.0,4.0,73.0,4.33141,4.88005,4.505,3.07302
2015-03,4.33141,14.0,8.0,38.0,23.0,0.0,1.0,1.0,2.0,7.0,26.0,22.0,0.0,15.0,0.0,50.0,5.0,4.0,0.0,0.0,12.0,11.0,0.0,15.0,2.0,11.0,20.0,1.0,1.0,3.0,1.0,7.0,47.0,5.0,4.0,22.0,10.0,4.0,0.0,0.0,0.0,1.0,3.0,6.0,0.0,1.0,50.0,5.0,1.0,6.0,2.0,12.0,10.0,8.0,4.0,5.0,17.0,60.0,0.0,0.0,58.0,0.0,6.0,6.0,5.0,4.0,0.0,0.0,0.0,78.0,4.0,0.0,19.0,41.0,10.0,19.0,0.0,9.0,0.0,85.0,0.0,1.0,3.0,2.0,6.0,8.0,56.0,1.0,8.0,2.0,6.0,4.0,20.0,14.0,4.0,4.0,4.0,73.0,4.88005,5.01063,4.0094,3.17645
2015-04,4.88005,14.0,8.0,38.0,23.0,0.0,1.0,1.0,2.0,7.0,26.0,22.0,0.0,15.0,0.0,50.0,5.0,4.0,0.0,0.0,12.0,11.0,0.0,15.0,2.0,11.0,20.0,1.0,1.0,3.0,1.0,7.0,47.0,5.0,4.0,22.0,10.0,4.0,0.0,0.0,0.0,1.0,3.0,6.0,0.0,1.0,50.0,5.0,1.0,6.0,2.0,12.0,10.0,8.0,4.0,5.0,17.0,60.0,0.0,0.0,58.0,0.0,6.0,6.0,5.0,4.0,0.0,0.0,0.0,78.0,4.0,0.0,19.0,41.0,10.0,19.0,0.0,9.0,0.0,85.0,0.0,1.0,3.0,2.0,6.0,8.0,56.0,1.0,8.0,2.0,6.0,4.0,20.0,14.0,4.0,4.0,4.0,73.0,5.01063,4.505,3.4463199999999996,2.9528
2015-05,5.01063,14.0,8.0,38.0,23.0,0.0,1.0,1.0,2.0,7.0,26.0,22.0,0.0,15.0,0.0,50.0,5.0,4.0,0.0,0.0,12.0,11.0,0.0,15.0,2.0,11.0,20.0,1.0,1.0,3.0,1.0,7.0,47.0,5.0,4.0,22.0,10.0,4.0,0.0,0.0,0.0,1.0,3.0,6.0,0.0,1.0,50.0,5.0,1.0,6.0,2.0,12.0,10.0,8.0,4.0,5.0,17.0,60.0,0.0,0.0,58.0,0.0,6.0,6.0,5.0,4.0,0.0,0.0,0.0,78.0,4.0,0.0,19.0,41.0,10.0,19.0,0.0,9.0,0.0,85.0,0.0,1.0,3.0,2.0,6.0,8.0,56.0,1.0,8.0,2.0,6.0,4.0,20.0,14.0,4.0,4.0,4.0,73.0,4.505,4.0094,3.17311,2.65624
