date,virginia_flu,flu,flu recovery,having the flu,flu duration,remedies for the flu,influenza a and b,cure the flu,remedies for flu,flu season,dangerous fever,break a fever,flu versus cold,how long is the flu contagious,treating flu,pneumonia,flu how long,fever cough,flu lasts,braun thermoscan,the flu,flu symptoms,cold vs. flu,how long flu,how long is the flu,symptoms of flu,cold and flu,flu contagious period,treating the flu,flu children,reduce a fever,how long contagious,i have the flu,low body,flu treatment,is the flu contagious,do i have the flu,flu shot,cold versus flu,incubation period for the flu,flu vs cold,flu and fever,flu headache,flu vs. cold,human temperature,high fever,flu treatments,cold vs flu,influenza type a,fight the flu,influenza symptoms,the flu virus,how to treat flu,reduce fever,type a influenza,influenza incubation period,thermoscan,normal body temperature,flu virus,how long does the flu last,fever flu,stomach flu,swine flu,flu vaccine,flu cough,over the counter flu,what to do if you have the flu,flu report,symptoms,fever,over the counter flu medicine,the flu symptoms,normal body,flu or cold,is flu contagious,flu germs,ear thermometer,flu fever,how long is flu contagious,symptoms of the flu,treatment for flu,cdc flu,exposed to flu,flu contagious,flu length,bronchitis,stomach flu symptoms,symptoms of bronchitis,what is the flu,oscillococcinum,virginia flu,what is flu,flu medicine,flu remedies,signs of the flu,treat flu,how to get rid of the flu,body temperature,target_1,target_2,target_4,target_8
2017-05,3.7381699999999998,11.0,0.0,17.0,17.0,0.0,4.0,4.0,3.0,9.0,15.0,15.0,8.0,7.0,0.0,47.0,5.0,4.0,0.0,0.0,11.0,8.0,0.0,9.0,2.0,7.0,29.0,4.0,0.0,4.0,2.0,17.0,5.0,23.0,1.0,1.0,0.0,3.0,4.0,8.0,8.0,13.0,15.0,0.0,13.0,43.0,0.0,6.0,4.0,0.0,25.0,22.0,11.0,22.0,8.0,0.0,12.0,40.0,8.0,4.0,11.0,31.0,1.0,2.0,3.0,0.0,0.0,0.0,74.0,17.0,0.0,9.0,24.0,3.0,3.0,0.0,3.0,14.0,6.0,21.0,2.0,5.0,1.0,4.0,0.0,52.0,9.0,11.0,11.0,2.0,7.0,13.0,10.0,3.0,5.0,2.0,2.0,59.0,5.21859,5.8855,4.02646,3.80323
2017-06,5.21859,11.0,0.0,17.0,17.0,0.0,4.0,4.0,3.0,9.0,15.0,15.0,8.0,7.0,0.0,47.0,5.0,4.0,0.0,0.0,11.0,8.0,0.0,9.0,2.0,7.0,29.0,4.0,0.0,4.0,2.0,17.0,5.0,23.0,1.0,1.0,0.0,3.0,4.0,8.0,8.0,13.0,15.0,0.0,13.0,43.0,0.0,6.0,4.0,0.0,25.0,22.0,11.0,22.0,8.0,0.0,12.0,40.0,8.0,4.0,11.0,31.0,1.0,2.0,3.0,0.0,0.0,0.0,74.0,17.0,0.0,9.0,24.0,3.0,3.0,0.0,3.0,14.0,6.0,21.0,2.0,5.0,1.0,4.0,0.0,52.0,9.0,11.0,11.0,2.0,7.0,13.0,10.0,3.0,5.0,2.0,2.0,59.0,5.8855,6.67057,3.60225,2.70719
2017-07,5.8855,11.0,0.0,17.0,17.0,0.0,4.0,4.0,3.0,9.0,15.0,15.0,8.0,7.0,0.0,47.0,5.0,4.0,0.0,0.0,11.0,8.0,0.0,9.0,2.0,7.0,29.0,4.0,0.0,4.0,2.0,17.0,5.0,23.0,1.0,1.0,0.0,3.0,4.0,8.0,8.0,13.0,15.0,0.0,13.0,43.0,0.0,6.0,4.0,0.0,25.0,22.0,11.0,22.0,8.0,0.0,12.0,40.0,8.0,4.0,11.0,31.0,1.0,2.0,3.0,0.0,0.0,0.0,74.0,17.0,0.0,9.0,24.0,3.0,3.0,0.0,3.0,14.0,6.0,21.0,2.0,5.0,1.0,4.0,0.0,52.0,9.0,11.0,11.0,2.0,7.0,13.0,10.0,3.0,5.0,2.0,2.0,59.0,6.67057,4.02646,3.6076099999999998,1.9189599999999998
2017-08,6.67057,11.0,0.0,17.0,17.0,0.0,4.0,4.0,3.0,9.0,15.0,15.0,8.0,7.0,0.0,47.0,5.0,4.0,0.0,0.0,11.0,8.0,0.0,9.0,2.0,7.0,29.0,4.0,0.0,4.0,2.0,17.0,5.0,23.0,1.0,1.0,0.0,3.0,4.0,8.0,8.0,13.0,15.0,0.0,13.0,43.0,0.0,6.0,4.0,0.0,25.0,22.0,11.0,22.0,8.0,0.0,12.0,40.0,8.0,4.0,11.0,31.0,1.0,2.0,3.0,0.0,0.0,0.0,74.0,17.0,0.0,9.0,24.0,3.0,3.0,0.0,3.0,14.0,6.0,21.0,2.0,5.0,1.0,4.0,0.0,52.0,9.0,11.0,11.0,2.0,7.0,13.0,10.0,3.0,5.0,2.0,2.0,59.0,4.02646,3.60225,3.8636699999999995,1.40519
2017-09,4.02646,11.0,0.0,17.0,17.0,0.0,4.0,4.0,3.0,9.0,15.0,15.0,8.0,7.0,0.0,47.0,5.0,4.0,0.0,0.0,11.0,8.0,0.0,9.0,2.0,7.0,29.0,4.0,0.0,4.0,2.0,17.0,5.0,23.0,1.0,1.0,0.0,3.0,4.0,8.0,8.0,13.0,15.0,0.0,13.0,43.0,0.0,6.0,4.0,0.0,25.0,22.0,11.0,22.0,8.0,0.0,12.0,40.0,8.0,4.0,11.0,31.0,1.0,2.0,3.0,0.0,0.0,0.0,74.0,17.0,0.0,9.0,24.0,3.0,3.0,0.0,3.0,14.0,6.0,21.0,2.0,5.0,1.0,4.0,0.0,52.0,9.0,11.0,11.0,2.0,7.0,13.0,10.0,3.0,5.0,2.0,2.0,59.0,3.60225,3.6076099999999998,3.80323,1.2409
2017-10,3.60225,11.0,0.0,17.0,17.0,0.0,4.0,4.0,3.0,9.0,15.0,15.0,8.0,7.0,0.0,47.0,5.0,4.0,0.0,0.0,11.0,8.0,0.0,9.0,2.0,7.0,29.0,4.0,0.0,4.0,2.0,17.0,5.0,23.0,1.0,1.0,0.0,3.0,4.0,8.0,8.0,13.0,15.0,0.0,13.0,43.0,0.0,6.0,4.0,0.0,25.0,22.0,11.0,22.0,8.0,0.0,12.0,40.0,8.0,4.0,11.0,31.0,1.0,2.0,3.0,0.0,0.0,0.0,74.0,17.0,0.0,9.0,24.0,3.0,3.0,0.0,3.0,14.0,6.0,21.0,2.0,5.0,1.0,4.0,0.0,52.0,9.0,11.0,11.0,2.0,7.0,13.0,10.0,3.0,5.0,2.0,2.0,59.0,3.6076099999999998,3.8636699999999995,2.70719,1.08838
2017-11,3.6076099999999998,11.0,0.0,17.0,17.0,0.0,4.0,4.0,3.0,9.0,15.0,15.0,8.0,7.0,0.0,47.0,5.0,4.0,0.0,0.0,11.0,8.0,0.0,9.0,2.0,7.0,29.0,4.0,0.0,4.0,2.0,17.0,5.0,23.0,1.0,1.0,0.0,3.0,4.0,8.0,8.0,13.0,15.0,0.0,13.0,43.0,0.0,6.0,4.0,0.0,25.0,22.0,11.0,22.0,8.0,0.0,12.0,40.0,8.0,4.0,11.0,31.0,1.0,2.0,3.0,0.0,0.0,0.0,74.0,17.0,0.0,9.0,24.0,3.0,3.0,0.0,3.0,14.0,6.0,21.0,2.0,5.0,1.0,4.0,0.0,52.0,9.0,11.0,11.0,2.0,7.0,13.0,10.0,3.0,5.0,2.0,2.0,59.0,3.8636699999999995,3.80323,1.9189599999999998,0.975527
2017-12,3.8636699999999995,11.0,0.0,17.0,17.0,0.0,4.0,4.0,3.0,9.0,15.0,15.0,8.0,7.0,0.0,47.0,5.0,4.0,0.0,0.0,11.0,8.0,0.0,9.0,2.0,7.0,29.0,4.0,0.0,4.0,2.0,17.0,5.0,23.0,1.0,1.0,0.0,3.0,4.0,8.0,8.0,13.0,15.0,0.0,13.0,43.0,0.0,6.0,4.0,0.0,25.0,22.0,11.0,22.0,8.0,0.0,12.0,40.0,8.0,4.0,11.0,31.0,1.0,2.0,3.0,0.0,0.0,0.0,74.0,17.0,0.0,9.0,24.0,3.0,3.0,0.0,3.0,14.0,6.0,21.0,2.0,5.0,1.0,4.0,0.0,52.0,9.0,11.0,11.0,2.0,7.0,13.0,10.0,3.0,5.0,2.0,2.0,59.0,3.80323,2.70719,1.40519,0.991409
2017-13,3.80323,11.0,0.0,17.0,17.0,0.0,4.0,4.0,3.0,9.0,15.0,15.0,8.0,7.0,0.0,47.0,5.0,4.0,0.0,0.0,11.0,8.0,0.0,9.0,2.0,7.0,29.0,4.0,0.0,4.0,2.0,17.0,5.0,23.0,1.0,1.0,0.0,3.0,4.0,8.0,8.0,13.0,15.0,0.0,13.0,43.0,0.0,6.0,4.0,0.0,25.0,22.0,11.0,22.0,8.0,0.0,12.0,40.0,8.0,4.0,11.0,31.0,1.0,2.0,3.0,0.0,0.0,0.0,74.0,17.0,0.0,9.0,24.0,3.0,3.0,0.0,3.0,14.0,6.0,21.0,2.0,5.0,1.0,4.0,0.0,52.0,9.0,11.0,11.0,2.0,7.0,13.0,10.0,3.0,5.0,2.0,2.0,59.0,2.70719,1.9189599999999998,1.2409,0.983982
2017-14,2.70719,6.0,0.0,17.0,0.0,17.0,0.0,0.0,0.0,6.0,11.0,22.0,0.0,30.0,0.0,43.0,1.0,3.0,0.0,0.0,6.0,4.0,0.0,2.0,2.0,5.0,22.0,0.0,0.0,4.0,0.0,27.0,2.0,18.0,1.0,0.0,0.0,2.0,0.0,0.0,13.0,4.0,4.0,0.0,11.0,42.0,0.0,10.0,0.0,0.0,7.0,11.0,7.0,7.0,0.0,0.0,16.0,44.0,5.0,1.0,3.0,18.0,1.0,1.0,1.0,1.0,0.0,0.0,71.0,16.0,1.0,4.0,17.0,1.0,3.0,0.0,2.0,3.0,0.0,9.0,2.0,2.0,0.0,2.0,0.0,46.0,0.0,9.0,11.0,2.0,4.0,7.0,8.0,6.0,2.0,2.0,0.0,57.0,1.9189599999999998,1.40519,1.08838,1.06009
2017-15,1.9189599999999998,6.0,0.0,17.0,0.0,17.0,0.0,0.0,0.0,6.0,11.0,22.0,0.0,30.0,0.0,43.0,1.0,3.0,0.0,0.0,6.0,4.0,0.0,2.0,2.0,5.0,22.0,0.0,0.0,4.0,0.0,27.0,2.0,18.0,1.0,0.0,0.0,2.0,0.0,0.0,13.0,4.0,4.0,0.0,11.0,42.0,0.0,10.0,0.0,0.0,7.0,11.0,7.0,7.0,0.0,0.0,16.0,44.0,5.0,1.0,3.0,18.0,1.0,1.0,1.0,1.0,0.0,0.0,71.0,16.0,1.0,4.0,17.0,1.0,3.0,0.0,2.0,3.0,0.0,9.0,2.0,2.0,0.0,2.0,0.0,46.0,0.0,9.0,11.0,2.0,4.0,7.0,8.0,6.0,2.0,2.0,0.0,57.0,1.40519,1.2409,0.975527,0.873619
2017-16,1.40519,6.0,0.0,17.0,0.0,17.0,0.0,0.0,0.0,6.0,11.0,22.0,0.0,30.0,0.0,43.0,1.0,3.0,0.0,0.0,6.0,4.0,0.0,2.0,2.0,5.0,22.0,0.0,0.0,4.0,0.0,27.0,2.0,18.0,1.0,0.0,0.0,2.0,0.0,0.0,13.0,4.0,4.0,0.0,11.0,42.0,0.0,10.0,0.0,0.0,7.0,11.0,7.0,7.0,0.0,0.0,16.0,44.0,5.0,1.0,3.0,18.0,1.0,1.0,1.0,1.0,0.0,0.0,71.0,16.0,1.0,4.0,17.0,1.0,3.0,0.0,2.0,3.0,0.0,9.0,2.0,2.0,0.0,2.0,0.0,46.0,0.0,9.0,11.0,2.0,4.0,7.0,8.0,6.0,2.0,2.0,0.0,57.0,1.2409,1.08838,0.991409,0.793261
2017-17,1.2409,6.0,0.0,17.0,0.0,17.0,0.0,0.0,0.0,6.0,11.0,22.0,0.0,30.0,0.0,43.0,1.0,3.0,0.0,0.0,6.0,4.0,0.0,2.0,2.0,5.0,22.0,0.0,0.0,4.0,0.0,27.0,2.0,18.0,1.0,0.0,0.0,2.0,0.0,0.0,13.0,4.0,4.0,0.0,11.0,42.0,0.0,10.0,0.0,0.0,7.0,11.0,7.0,7.0,0.0,0.0,16.0,44.0,5.0,1.0,3.0,18.0,1.0,1.0,1.0,1.0,0.0,0.0,71.0,16.0,1.0,4.0,17.0,1.0,3.0,0.0,2.0,3.0,0.0,9.0,2.0,2.0,0.0,2.0,0.0,46.0,0.0,9.0,11.0,2.0,4.0,7.0,8.0,6.0,2.0,2.0,0.0,57.0,1.08838,0.975527,0.983982,0.765601
2017-18,1.08838,6.0,0.0,17.0,0.0,17.0,0.0,0.0,0.0,6.0,11.0,22.0,0.0,30.0,0.0,43.0,1.0,3.0,0.0,0.0,6.0,4.0,0.0,2.0,2.0,5.0,22.0,0.0,0.0,4.0,0.0,27.0,2.0,18.0,1.0,0.0,0.0,2.0,0.0,0.0,13.0,4.0,4.0,0.0,11.0,42.0,0.0,10.0,0.0,0.0,7.0,11.0,7.0,7.0,0.0,0.0,16.0,44.0,5.0,1.0,3.0,18.0,1.0,1.0,1.0,1.0,0.0,0.0,71.0,16.0,1.0,4.0,17.0,1.0,3.0,0.0,2.0,3.0,0.0,9.0,2.0,2.0,0.0,2.0,0.0,46.0,0.0,9.0,11.0,2.0,4.0,7.0,8.0,6.0,2.0,2.0,0.0,57.0,0.975527,0.991409,1.06009,0.774195
2017-19,0.975527,5.0,0.0,0.0,19.0,0.0,0.0,0.0,2.0,3.0,8.0,8.0,0.0,0.0,0.0,29.0,1.0,1.0,0.0,0.0,3.0,3.0,0.0,3.0,0.0,2.0,17.0,0.0,0.0,0.0,2.0,20.0,4.0,24.0,1.0,0.0,0.0,2.0,0.0,0.0,5.0,5.0,5.0,0.0,14.0,40.0,0.0,4.0,0.0,0.0,12.0,8.0,0.0,16.0,0.0,0.0,13.0,52.0,4.0,3.0,5.0,15.0,0.0,2.0,1.0,1.0,0.0,0.0,74.0,16.0,2.0,3.0,18.0,0.0,0.0,0.0,2.0,7.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,39.0,7.0,5.0,5.0,0.0,5.0,9.0,4.0,2.0,2.0,0.0,0.0,41.0,0.991409,0.983982,0.873619,0.659217
2017-20,0.991409,5.0,0.0,0.0,19.0,0.0,0.0,0.0,2.0,3.0,8.0,8.0,0.0,0.0,0.0,29.0,1.0,1.0,0.0,0.0,3.0,3.0,0.0,3.0,0.0,2.0,17.0,0.0,0.0,0.0,2.0,20.0,4.0,24.0,1.0,0.0,0.0,2.0,0.0,0.0,5.0,5.0,5.0,0.0,14.0,40.0,0.0,4.0,0.0,0.0,12.0,8.0,0.0,16.0,0.0,0.0,13.0,52.0,4.0,3.0,5.0,15.0,0.0,2.0,1.0,1.0,0.0,0.0,74.0,16.0,2.0,3.0,18.0,0.0,0.0,0.0,2.0,7.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,39.0,7.0,5.0,5.0,0.0,5.0,9.0,4.0,2.0,2.0,0.0,0.0,41.0,0.983982,1.06009,0.793261,0.6000300000000001
2017-21,0.983982,5.0,0.0,0.0,19.0,0.0,0.0,0.0,2.0,3.0,8.0,8.0,0.0,0.0,0.0,29.0,1.0,1.0,0.0,0.0,3.0,3.0,0.0,3.0,0.0,2.0,17.0,0.0,0.0,0.0,2.0,20.0,4.0,24.0,1.0,0.0,0.0,2.0,0.0,0.0,5.0,5.0,5.0,0.0,14.0,40.0,0.0,4.0,0.0,0.0,12.0,8.0,0.0,16.0,0.0,0.0,13.0,52.0,4.0,3.0,5.0,15.0,0.0,2.0,1.0,1.0,0.0,0.0,74.0,16.0,2.0,3.0,18.0,0.0,0.0,0.0,2.0,7.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,39.0,7.0,5.0,5.0,0.0,5.0,9.0,4.0,2.0,2.0,0.0,0.0,41.0,1.06009,0.873619,0.765601,0.622391
2017-22,1.06009,5.0,0.0,0.0,19.0,0.0,0.0,0.0,2.0,3.0,8.0,8.0,0.0,0.0,0.0,29.0,1.0,1.0,0.0,0.0,3.0,3.0,0.0,3.0,0.0,2.0,17.0,0.0,0.0,0.0,2.0,20.0,4.0,24.0,1.0,0.0,0.0,2.0,0.0,0.0,5.0,5.0,5.0,0.0,14.0,40.0,0.0,4.0,0.0,0.0,12.0,8.0,0.0,16.0,0.0,0.0,13.0,52.0,4.0,3.0,5.0,15.0,0.0,2.0,1.0,1.0,0.0,0.0,74.0,16.0,2.0,3.0,18.0,0.0,0.0,0.0,2.0,7.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,39.0,7.0,5.0,5.0,0.0,5.0,9.0,4.0,2.0,2.0,0.0,0.0,41.0,0.873619,0.793261,0.774195,0.575314
2017-23,0.873619,6.0,0.0,0.0,0.0,0.0,2.0,2.0,6.0,4.0,0.0,12.0,0.0,0.0,0.0,30.0,2.0,1.0,0.0,0.0,4.0,4.0,0.0,3.0,0.0,4.0,31.0,0.0,0.0,8.0,0.0,17.0,3.0,22.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,5.0,0.0,14.0,57.0,0.0,12.0,4.0,0.0,16.0,8.0,8.0,0.0,9.0,0.0,17.0,30.0,6.0,3.0,4.0,16.0,1.0,3.0,1.0,0.0,0.0,0.0,75.0,16.0,0.0,3.0,20.0,0.0,2.0,0.0,0.0,2.0,0.0,5.0,4.0,3.0,0.0,1.0,0.0,32.0,0.0,5.0,2.0,5.0,4.0,6.0,4.0,8.0,0.0,7.0,3.0,55.0,0.793261,0.765601,0.659217,0.614038
2017-24,0.793261,6.0,0.0,0.0,0.0,0.0,2.0,2.0,6.0,4.0,0.0,12.0,0.0,0.0,0.0,30.0,2.0,1.0,0.0,0.0,4.0,4.0,0.0,3.0,0.0,4.0,31.0,0.0,0.0,8.0,0.0,17.0,3.0,22.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,5.0,0.0,14.0,57.0,0.0,12.0,4.0,0.0,16.0,8.0,8.0,0.0,9.0,0.0,17.0,30.0,6.0,3.0,4.0,16.0,1.0,3.0,1.0,0.0,0.0,0.0,75.0,16.0,0.0,3.0,20.0,0.0,2.0,0.0,0.0,2.0,0.0,5.0,4.0,3.0,0.0,1.0,0.0,32.0,0.0,5.0,2.0,5.0,4.0,6.0,4.0,8.0,0.0,7.0,3.0,55.0,0.765601,0.774195,0.6000300000000001,0.597921
2017-25,0.765601,6.0,0.0,0.0,0.0,0.0,2.0,2.0,6.0,4.0,0.0,12.0,0.0,0.0,0.0,30.0,2.0,1.0,0.0,0.0,4.0,4.0,0.0,3.0,0.0,4.0,31.0,0.0,0.0,8.0,0.0,17.0,3.0,22.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,5.0,0.0,14.0,57.0,0.0,12.0,4.0,0.0,16.0,8.0,8.0,0.0,9.0,0.0,17.0,30.0,6.0,3.0,4.0,16.0,1.0,3.0,1.0,0.0,0.0,0.0,75.0,16.0,0.0,3.0,20.0,0.0,2.0,0.0,0.0,2.0,0.0,5.0,4.0,3.0,0.0,1.0,0.0,32.0,0.0,5.0,2.0,5.0,4.0,6.0,4.0,8.0,0.0,7.0,3.0,55.0,0.774195,0.659217,0.622391,0.616115
2017-26,0.774195,6.0,0.0,0.0,0.0,0.0,2.0,2.0,6.0,4.0,0.0,12.0,0.0,0.0,0.0,30.0,2.0,1.0,0.0,0.0,4.0,4.0,0.0,3.0,0.0,4.0,31.0,0.0,0.0,8.0,0.0,17.0,3.0,22.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,5.0,0.0,14.0,57.0,0.0,12.0,4.0,0.0,16.0,8.0,8.0,0.0,9.0,0.0,17.0,30.0,6.0,3.0,4.0,16.0,1.0,3.0,1.0,0.0,0.0,0.0,75.0,16.0,0.0,3.0,20.0,0.0,2.0,0.0,0.0,2.0,0.0,5.0,4.0,3.0,0.0,1.0,0.0,32.0,0.0,5.0,2.0,5.0,4.0,6.0,4.0,8.0,0.0,7.0,3.0,55.0,0.659217,0.6000300000000001,0.575314,0.595491
2017-27,0.659217,7.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,31.0,0.0,0.0,0.0,34.0,3.0,5.0,0.0,0.0,4.0,4.0,0.0,3.0,0.0,2.0,20.0,0.0,0.0,4.0,0.0,21.0,2.0,16.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,4.0,4.0,0.0,20.0,40.0,4.0,4.0,0.0,0.0,18.0,0.0,0.0,11.0,0.0,0.0,0.0,24.0,1.0,1.0,5.0,11.0,1.0,4.0,1.0,1.0,0.0,0.0,75.0,15.0,3.0,6.0,18.0,0.0,2.0,0.0,3.0,6.0,3.0,5.0,3.0,5.0,0.0,2.0,0.0,31.0,2.0,2.0,0.0,5.0,4.0,6.0,7.0,3.0,0.0,0.0,0.0,33.0,0.6000300000000001,0.622391,0.614038,0.6066779999999999
2017-28,0.6000300000000001,7.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,31.0,0.0,0.0,0.0,34.0,3.0,5.0,0.0,0.0,4.0,4.0,0.0,3.0,0.0,2.0,20.0,0.0,0.0,4.0,0.0,21.0,2.0,16.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,4.0,4.0,0.0,20.0,40.0,4.0,4.0,0.0,0.0,18.0,0.0,0.0,11.0,0.0,0.0,0.0,24.0,1.0,1.0,5.0,11.0,1.0,4.0,1.0,1.0,0.0,0.0,75.0,15.0,3.0,6.0,18.0,0.0,2.0,0.0,3.0,6.0,3.0,5.0,3.0,5.0,0.0,2.0,0.0,31.0,2.0,2.0,0.0,5.0,4.0,6.0,7.0,3.0,0.0,0.0,0.0,33.0,0.622391,0.575314,0.597921,0.7153189999999999
2017-29,0.622391,7.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,31.0,0.0,0.0,0.0,34.0,3.0,5.0,0.0,0.0,4.0,4.0,0.0,3.0,0.0,2.0,20.0,0.0,0.0,4.0,0.0,21.0,2.0,16.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,4.0,4.0,0.0,20.0,40.0,4.0,4.0,0.0,0.0,18.0,0.0,0.0,11.0,0.0,0.0,0.0,24.0,1.0,1.0,5.0,11.0,1.0,4.0,1.0,1.0,0.0,0.0,75.0,15.0,3.0,6.0,18.0,0.0,2.0,0.0,3.0,6.0,3.0,5.0,3.0,5.0,0.0,2.0,0.0,31.0,2.0,2.0,0.0,5.0,4.0,6.0,7.0,3.0,0.0,0.0,0.0,33.0,0.575314,0.614038,0.616115,0.680643
2017-30,0.575314,7.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,31.0,0.0,0.0,0.0,34.0,3.0,5.0,0.0,0.0,4.0,4.0,0.0,3.0,0.0,2.0,20.0,0.0,0.0,4.0,0.0,21.0,2.0,16.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,4.0,4.0,0.0,20.0,40.0,4.0,4.0,0.0,0.0,18.0,0.0,0.0,11.0,0.0,0.0,0.0,24.0,1.0,1.0,5.0,11.0,1.0,4.0,1.0,1.0,0.0,0.0,75.0,15.0,3.0,6.0,18.0,0.0,2.0,0.0,3.0,6.0,3.0,5.0,3.0,5.0,0.0,2.0,0.0,31.0,2.0,2.0,0.0,5.0,4.0,6.0,7.0,3.0,0.0,0.0,0.0,33.0,0.614038,0.597921,0.595491,0.792722
2017-31,0.614038,7.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,31.0,0.0,0.0,0.0,34.0,3.0,5.0,0.0,0.0,4.0,4.0,0.0,3.0,0.0,2.0,20.0,0.0,0.0,4.0,0.0,21.0,2.0,16.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,4.0,4.0,0.0,20.0,40.0,4.0,4.0,0.0,0.0,18.0,0.0,0.0,11.0,0.0,0.0,0.0,24.0,1.0,1.0,5.0,11.0,1.0,4.0,1.0,1.0,0.0,0.0,75.0,15.0,3.0,6.0,18.0,0.0,2.0,0.0,3.0,6.0,3.0,5.0,3.0,5.0,0.0,2.0,0.0,31.0,2.0,2.0,0.0,5.0,4.0,6.0,7.0,3.0,0.0,0.0,0.0,33.0,0.597921,0.616115,0.6066779999999999,0.8559610000000001
2017-32,0.597921,16.0,0.0,53.0,0.0,0.0,0.0,2.0,4.0,19.0,15.0,15.0,0.0,0.0,0.0,44.0,2.0,3.0,0.0,0.0,8.0,8.0,0.0,7.0,1.0,4.0,24.0,0.0,0.0,6.0,2.0,22.0,2.0,25.0,1.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,4.0,0.0,29.0,45.0,4.0,8.0,4.0,4.0,7.0,11.0,11.0,29.0,8.0,0.0,16.0,37.0,4.0,1.0,7.0,20.0,2.0,11.0,2.0,1.0,0.0,0.0,72.0,19.0,0.0,11.0,23.0,1.0,2.0,0.0,0.0,8.0,3.0,11.0,3.0,11.0,0.0,1.0,0.0,49.0,2.0,9.0,9.0,2.0,13.0,16.0,6.0,4.0,5.0,2.0,0.0,67.0,0.616115,0.595491,0.7153189999999999,1.26377
2017-33,0.616115,16.0,0.0,53.0,0.0,0.0,0.0,2.0,4.0,19.0,15.0,15.0,0.0,0.0,0.0,44.0,2.0,3.0,0.0,0.0,8.0,8.0,0.0,7.0,1.0,4.0,24.0,0.0,0.0,6.0,2.0,22.0,2.0,25.0,1.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,4.0,0.0,29.0,45.0,4.0,8.0,4.0,4.0,7.0,11.0,11.0,29.0,8.0,0.0,16.0,37.0,4.0,1.0,7.0,20.0,2.0,11.0,2.0,1.0,0.0,0.0,72.0,19.0,0.0,11.0,23.0,1.0,2.0,0.0,0.0,8.0,3.0,11.0,3.0,11.0,0.0,1.0,0.0,49.0,2.0,9.0,9.0,2.0,13.0,16.0,6.0,4.0,5.0,2.0,0.0,67.0,0.595491,0.6066779999999999,0.680643,1.2837100000000001
2017-34,0.595491,16.0,0.0,53.0,0.0,0.0,0.0,2.0,4.0,19.0,15.0,15.0,0.0,0.0,0.0,44.0,2.0,3.0,0.0,0.0,8.0,8.0,0.0,7.0,1.0,4.0,24.0,0.0,0.0,6.0,2.0,22.0,2.0,25.0,1.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,4.0,0.0,29.0,45.0,4.0,8.0,4.0,4.0,7.0,11.0,11.0,29.0,8.0,0.0,16.0,37.0,4.0,1.0,7.0,20.0,2.0,11.0,2.0,1.0,0.0,0.0,72.0,19.0,0.0,11.0,23.0,1.0,2.0,0.0,0.0,8.0,3.0,11.0,3.0,11.0,0.0,1.0,0.0,49.0,2.0,9.0,9.0,2.0,13.0,16.0,6.0,4.0,5.0,2.0,0.0,67.0,0.6066779999999999,0.7153189999999999,0.792722,1.4366299999999999
2017-35,0.6066779999999999,16.0,0.0,53.0,0.0,0.0,0.0,2.0,4.0,19.0,15.0,15.0,0.0,0.0,0.0,44.0,2.0,3.0,0.0,0.0,8.0,8.0,0.0,7.0,1.0,4.0,24.0,0.0,0.0,6.0,2.0,22.0,2.0,25.0,1.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,4.0,0.0,29.0,45.0,4.0,8.0,4.0,4.0,7.0,11.0,11.0,29.0,8.0,0.0,16.0,37.0,4.0,1.0,7.0,20.0,2.0,11.0,2.0,1.0,0.0,0.0,72.0,19.0,0.0,11.0,23.0,1.0,2.0,0.0,0.0,8.0,3.0,11.0,3.0,11.0,0.0,1.0,0.0,49.0,2.0,9.0,9.0,2.0,13.0,16.0,6.0,4.0,5.0,2.0,0.0,67.0,0.7153189999999999,0.680643,0.8559610000000001,1.61552
