date,new_hampshire_flu,flu,flu recovery,having the flu,flu duration,remedies for the flu,influenza a and b,cure the flu,remedies for flu,flu season,break a fever,flu versus cold,how long is the flu contagious,medicine for the flu,pneumonia,flu how long,fever cough,flu and cold,braun thermoscan,the flu,flu symptoms,cure flu,how long flu,how long is the flu,symptoms of flu,fever reducer,flu contagious period,treating the flu,flu children,incubation period for flu,how long contagious,i have the flu,low body,treat the flu,is the flu contagious,do i have the flu,flu shot,flu 2018,cold versus flu,incubation period for the flu,flu vs cold,flu and fever,flu headache,flu vs. cold,flu symptoms 2018,human temperature,spanish flu,medicine for flu,flu treatments,cold vs flu,fight the flu,influenza symptoms,the flu virus,how to treat flu,cdc,type a influenza,influenza incubation period,thermoscan,how to treat the flu,how long does the flu last,fever flu,stomach flu,swine flu,flu vaccine,flu cough,over the counter flu,what to do if you have the flu,flu report,signs of flu,flu test,normal body,flu or cold,get rid of the flu,is flu contagious,ear thermometer,flu fever,early flu symptoms,how long is flu contagious,flu map,treatment for flu,cdc flu,taking temperature,flu shot symptoms,flu contagious,flu length,bronchitis,symptoms of bronchitis,boston flu,oscillococcinum,cold or flu,flu remedies,flu shot side effects,flu complications,signs of the flu,how to get rid of the flu,body temperature,target
2014-35,0.0883002,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,57.0,6.0,4.0,4.0,0.0,7.0,2.0,0.0,10.0,0.0,6.0,0.0,0.0,0.0,49.0,0.0,27.0,0.0,47.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,21.0,9.0,0.0,0.0,8.0,0.0,27.0,0.0,0.0,0.0,30.0,0.0,0.0,85.0,0.0,0.0,0.0,12.0,0.0,12.0,12.0,0.0,32.0,0.0,0.0,0.0,20.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,23.0,70.0,0.0,0.0,0.0,19.0,0.0,33.0,33.0,0.0,23.0,23.0,0.0,0.0,0.0,74.0,0.0510204
2014-36,0.0510204,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,57.0,6.0,4.0,4.0,0.0,7.0,2.0,0.0,10.0,0.0,6.0,0.0,0.0,0.0,49.0,0.0,27.0,0.0,47.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,21.0,9.0,0.0,0.0,8.0,0.0,27.0,0.0,0.0,0.0,30.0,0.0,0.0,85.0,0.0,0.0,0.0,12.0,0.0,12.0,12.0,0.0,32.0,0.0,0.0,0.0,20.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,23.0,70.0,0.0,0.0,0.0,19.0,0.0,33.0,33.0,0.0,23.0,23.0,0.0,0.0,0.0,74.0,0.178651
2014-37,0.178651,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,39.0,4.0,6.0,4.0,0.0,12.0,8.0,0.0,6.0,6.0,6.0,12.0,0.0,0.0,49.0,0.0,19.0,0.0,13.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,26.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,9.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,5.0,0.0,0.0,21.0,0.0,63.0,31.0,0.0,0.0,44.0,0.0,0.0,0.0,50.0,0.087146
2014-38,0.087146,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,39.0,4.0,6.0,4.0,0.0,12.0,8.0,0.0,6.0,6.0,6.0,12.0,0.0,0.0,49.0,0.0,19.0,0.0,13.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,26.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,9.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,5.0,0.0,0.0,21.0,0.0,63.0,31.0,0.0,0.0,44.0,0.0,0.0,0.0,50.0,0.0001
2014-39,0.0001,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,39.0,4.0,6.0,4.0,0.0,12.0,8.0,0.0,6.0,6.0,6.0,12.0,0.0,0.0,49.0,0.0,19.0,0.0,13.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,26.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,9.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,5.0,0.0,0.0,21.0,0.0,63.0,31.0,0.0,0.0,44.0,0.0,0.0,0.0,50.0,0.023337200000000002
2014-40,0.023337200000000002,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,39.0,4.0,6.0,4.0,0.0,12.0,8.0,0.0,6.0,6.0,6.0,12.0,0.0,0.0,49.0,0.0,19.0,0.0,13.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,26.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,9.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,5.0,0.0,0.0,21.0,0.0,63.0,31.0,0.0,0.0,44.0,0.0,0.0,0.0,50.0,0.281577
2014-41,0.281577,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,4.0,0.0,4.0,2.0,11.0,4.0,0.0,7.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,14.0,0.0,3.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,45.0,0.0,0.0,3.0,0.0,12.0,25.0,37.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,20.0,0.0,20.0,15.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,5.0,0.0,0.0,30.0,0.0,0.0,0.0,33.0,23.0,23.0,0.0,0.0,0.0,60.0,0.0609756
2014-42,0.0609756,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,4.0,0.0,4.0,2.0,11.0,4.0,0.0,7.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,14.0,0.0,3.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,45.0,0.0,0.0,3.0,0.0,12.0,25.0,37.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,20.0,0.0,20.0,15.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,5.0,0.0,0.0,30.0,0.0,0.0,0.0,33.0,23.0,23.0,0.0,0.0,0.0,60.0,0.10142000000000001
2014-43,0.10142000000000001,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,4.0,0.0,4.0,2.0,11.0,4.0,0.0,7.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,14.0,0.0,3.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,45.0,0.0,0.0,3.0,0.0,12.0,25.0,37.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,20.0,0.0,20.0,15.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,5.0,0.0,0.0,30.0,0.0,0.0,0.0,33.0,23.0,23.0,0.0,0.0,0.0,60.0,0.269906
2014-44,0.269906,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,4.0,0.0,4.0,2.0,11.0,4.0,0.0,7.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,14.0,0.0,3.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,45.0,0.0,0.0,3.0,0.0,12.0,25.0,37.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,20.0,0.0,20.0,15.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,5.0,0.0,0.0,30.0,0.0,0.0,0.0,33.0,23.0,23.0,0.0,0.0,0.0,60.0,0.299222
2014-45,0.299222,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,4.0,8.0,6.0,2.0,12.0,10.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,49.0,0.0,41.0,20.0,41.0,0.0,3.0,3.0,20.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,38.0,0.0,0.0,0.0,0.0,12.0,24.0,12.0,9.0,50.0,9.0,0.0,0.0,0.0,0.0,20.0,39.0,19.0,0.0,0.0,0.0,30.0,0.0,0.0,23.0,0.0,35.0,23.0,0.0,22.0,0.0,48.0,49.0,0.0,0.0,32.0,0.0,34.0,0.0,0.0,0.0,52.0,0.24193499999999998
2014-46,0.24193499999999998,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,4.0,8.0,6.0,2.0,12.0,10.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,49.0,0.0,41.0,20.0,41.0,0.0,3.0,3.0,20.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,38.0,0.0,0.0,0.0,0.0,12.0,24.0,12.0,9.0,50.0,9.0,0.0,0.0,0.0,0.0,20.0,39.0,19.0,0.0,0.0,0.0,30.0,0.0,0.0,23.0,0.0,35.0,23.0,0.0,22.0,0.0,48.0,49.0,0.0,0.0,32.0,0.0,34.0,0.0,0.0,0.0,52.0,0.22531700000000002
2014-47,0.22531700000000002,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,4.0,8.0,6.0,2.0,12.0,10.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,49.0,0.0,41.0,20.0,41.0,0.0,3.0,3.0,20.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,38.0,0.0,0.0,0.0,0.0,12.0,24.0,12.0,9.0,50.0,9.0,0.0,0.0,0.0,0.0,20.0,39.0,19.0,0.0,0.0,0.0,30.0,0.0,0.0,23.0,0.0,35.0,23.0,0.0,22.0,0.0,48.0,49.0,0.0,0.0,32.0,0.0,34.0,0.0,0.0,0.0,52.0,0.0902799
2014-48,0.0902799,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,4.0,8.0,6.0,2.0,12.0,10.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,49.0,0.0,41.0,20.0,41.0,0.0,3.0,3.0,20.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,38.0,0.0,0.0,0.0,0.0,12.0,24.0,12.0,9.0,50.0,9.0,0.0,0.0,0.0,0.0,20.0,39.0,19.0,0.0,0.0,0.0,30.0,0.0,0.0,23.0,0.0,35.0,23.0,0.0,22.0,0.0,48.0,49.0,0.0,0.0,32.0,0.0,34.0,0.0,0.0,0.0,52.0,0.157092
2014-49,0.157092,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,4.0,8.0,6.0,2.0,12.0,10.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,49.0,0.0,41.0,20.0,41.0,0.0,3.0,3.0,20.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,38.0,0.0,0.0,0.0,0.0,12.0,24.0,12.0,9.0,50.0,9.0,0.0,0.0,0.0,0.0,20.0,39.0,19.0,0.0,0.0,0.0,30.0,0.0,0.0,23.0,0.0,35.0,23.0,0.0,22.0,0.0,48.0,49.0,0.0,0.0,32.0,0.0,34.0,0.0,0.0,0.0,52.0,0.135747
2014-50,0.135747,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,4.0,4.0,4.0,0.0,8.0,6.0,0.0,7.0,0.0,13.0,7.0,0.0,0.0,0.0,0.0,72.0,0.0,57.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,32.0,31.0,0.0,32.0,0.0,0.0,0.0,0.0,13.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,59.0,34.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.282978
2014-51,0.282978,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,4.0,4.0,4.0,0.0,8.0,6.0,0.0,7.0,0.0,13.0,7.0,0.0,0.0,0.0,0.0,72.0,0.0,57.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,32.0,31.0,0.0,32.0,0.0,0.0,0.0,0.0,13.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,59.0,34.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.255195
2014-52,0.255195,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,4.0,4.0,4.0,0.0,8.0,6.0,0.0,7.0,0.0,13.0,7.0,0.0,0.0,0.0,0.0,72.0,0.0,57.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,32.0,31.0,0.0,32.0,0.0,0.0,0.0,0.0,13.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,59.0,34.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.721709
2015-01,0.721709,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,4.0,4.0,4.0,0.0,8.0,6.0,0.0,7.0,0.0,13.0,7.0,0.0,0.0,0.0,0.0,72.0,0.0,57.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,32.0,31.0,0.0,32.0,0.0,0.0,0.0,0.0,13.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,59.0,34.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,1.11036
2015-02,1.11036,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,4.0,4.0,4.0,0.0,8.0,6.0,0.0,7.0,0.0,13.0,7.0,0.0,0.0,0.0,0.0,72.0,0.0,57.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,32.0,31.0,0.0,32.0,0.0,0.0,0.0,0.0,13.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,59.0,34.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,1.02768
2015-03,1.02768,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,4.0,4.0,4.0,0.0,8.0,6.0,0.0,7.0,0.0,13.0,7.0,0.0,0.0,0.0,0.0,72.0,0.0,57.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,32.0,31.0,0.0,32.0,0.0,0.0,0.0,0.0,13.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,59.0,34.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,1.9408
2015-04,1.9408,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,4.0,4.0,4.0,0.0,8.0,6.0,0.0,7.0,0.0,13.0,7.0,0.0,0.0,0.0,0.0,72.0,0.0,57.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,32.0,31.0,0.0,32.0,0.0,0.0,0.0,0.0,13.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,59.0,34.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,1.68977
2015-05,1.68977,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,4.0,4.0,4.0,0.0,8.0,6.0,0.0,7.0,0.0,13.0,7.0,0.0,0.0,0.0,0.0,72.0,0.0,57.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,32.0,31.0,0.0,32.0,0.0,0.0,0.0,0.0,13.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,59.0,34.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,1.8832400000000002
2015-06,1.8832400000000002,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,4.0,4.0,4.0,0.0,8.0,6.0,0.0,7.0,0.0,13.0,7.0,0.0,0.0,0.0,0.0,72.0,0.0,57.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,32.0,31.0,0.0,32.0,0.0,0.0,0.0,0.0,13.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,59.0,34.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,1.37758
2015-07,1.37758,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,4.0,4.0,4.0,0.0,8.0,6.0,0.0,7.0,0.0,13.0,7.0,0.0,0.0,0.0,0.0,72.0,0.0,57.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,32.0,31.0,0.0,32.0,0.0,0.0,0.0,0.0,13.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,59.0,34.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,1.3014299999999999
2015-08,1.3014299999999999,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,4.0,4.0,4.0,0.0,8.0,6.0,0.0,7.0,0.0,13.0,7.0,0.0,0.0,0.0,0.0,72.0,0.0,57.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,32.0,31.0,0.0,32.0,0.0,0.0,0.0,0.0,13.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,59.0,34.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.779111
2015-09,0.779111,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,4.0,4.0,4.0,0.0,8.0,6.0,0.0,7.0,0.0,13.0,7.0,0.0,0.0,0.0,0.0,72.0,0.0,57.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,32.0,31.0,0.0,32.0,0.0,0.0,0.0,0.0,13.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,59.0,34.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.765249
2015-10,0.765249,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,4.0,4.0,4.0,0.0,8.0,6.0,0.0,7.0,0.0,13.0,7.0,0.0,0.0,0.0,0.0,72.0,0.0,57.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,32.0,31.0,0.0,32.0,0.0,0.0,0.0,0.0,13.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,59.0,34.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.614667
2015-11,0.614667,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,4.0,4.0,4.0,0.0,8.0,6.0,0.0,7.0,0.0,13.0,7.0,0.0,0.0,0.0,0.0,72.0,0.0,57.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,32.0,31.0,0.0,32.0,0.0,0.0,0.0,0.0,13.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,59.0,34.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.257954
2015-12,0.257954,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,4.0,4.0,4.0,0.0,8.0,6.0,0.0,7.0,0.0,13.0,7.0,0.0,0.0,0.0,0.0,72.0,0.0,57.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,32.0,31.0,0.0,32.0,0.0,0.0,0.0,0.0,13.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,59.0,34.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.386681
2015-13,0.386681,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,4.0,4.0,4.0,0.0,8.0,6.0,0.0,7.0,0.0,13.0,7.0,0.0,0.0,0.0,0.0,72.0,0.0,57.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,32.0,31.0,0.0,32.0,0.0,0.0,0.0,0.0,13.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,59.0,34.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.42686999999999997
2015-14,0.42686999999999997,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,4.0,4.0,4.0,0.0,8.0,6.0,0.0,7.0,0.0,13.0,7.0,0.0,0.0,0.0,0.0,72.0,0.0,57.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,32.0,31.0,0.0,32.0,0.0,0.0,0.0,0.0,13.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,59.0,34.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.442478
2015-15,0.442478,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,32.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.24122800000000005
