date,wisconsin_flu,flu,flu recovery,having the flu,flu duration,remedies for the flu,influenza,influenza a and b,cure the flu,remedies for flu,flu shots,dangerous fever,break a fever,flu versus cold,medicine for the flu,treating flu,pneumonia,flu how long,flu and cold,flu lasts,braun thermoscan,the flu,cure flu,cold vs. flu,how long flu,how long is the flu,fever reducer,cold and flu,flu contagious period,treating the flu,wisconsin flu,flu 2019,incubation period for flu,reduce a fever,i have the flu,low body,treat the flu,flu treatment,do i have the flu,flu shot,flu 2018,flu shot walgreens,incubation period for the flu,flu vs cold,flu and fever,flu care,flu vs. cold,human temperature,high fever,flu in wisconsin,flu treatments,cold vs flu,influenza type a,fight the flu,the flu virus,how to treat flu,reduce fever,cdc,influenza incubation period,thermoscan,normal body temperature,how to treat the flu,how long does the flu last,fever flu,stomach flu,how long does flu last,flu vaccine,flu cough,over the counter flu,contagious flu,flu report,signs of flu,over the counter flu medicine,normal body,get rid of the flu,is flu contagious,flu germs,ear thermometer,early flu symptoms,how long is flu contagious,symptoms of the flu,treatment for flu,taking temperature,exposed to flu,flu contagious,flu length,get over the flu,stomach flu symptoms,symptoms of bronchitis,what is the flu,cold or flu,flu medicine,flu remedies,flu shot side effects,flu complications,signs of the flu,treat flu,how to get rid of the flu,target_1,target_2,target_4,target_8
2017-26,0.39266999999999996,6.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,3.0,0.0,4.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,18.0,8.0,0.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,21.0,7.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,19.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,32.0,0.0,0.0,13.0,0.0,0.0,0.0,16.0,2.0,5.0,3.0,0.0,6.0,0.0,0.0,0.0,35.0,10.0,19.0,0.0,10.0,0.0,21.0,0.0,7.0,0.0,0.0,11.0,0.0,0.0,18.0,9.0,18.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,20.0,0.169492,0.162075,0.133452,0.351288
2017-27,0.169492,9.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0,31.0,2.0,1.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,5.0,10.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,40.0,0.0,13.0,1.0,6.0,1.0,1.0,0.0,0.0,0.0,25.0,0.0,6.0,41.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,23.0,0.0,0.0,36.0,0.0,0.0,3.0,15.0,0.0,13.0,3.0,0.0,3.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,7.0,5.0,0.0,0.0,5.0,0.0,17.0,8.0,0.0,7.0,7.0,14.0,7.0,0.0,0.0,0.0,0.0,0.162075,0.0912825,0.21017199999999997,0.33829499999999996
2017-28,0.162075,9.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0,31.0,2.0,1.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,5.0,10.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,40.0,0.0,13.0,1.0,6.0,1.0,1.0,0.0,0.0,0.0,25.0,0.0,6.0,41.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,23.0,0.0,0.0,36.0,0.0,0.0,3.0,15.0,0.0,13.0,3.0,0.0,3.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,7.0,5.0,0.0,0.0,5.0,0.0,17.0,8.0,0.0,7.0,7.0,14.0,7.0,0.0,0.0,0.0,0.0,0.0912825,0.133452,0.132217,0.40885900000000003
2017-29,0.0912825,9.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0,31.0,2.0,1.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,5.0,10.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,40.0,0.0,13.0,1.0,6.0,1.0,1.0,0.0,0.0,0.0,25.0,0.0,6.0,41.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,23.0,0.0,0.0,36.0,0.0,0.0,3.0,15.0,0.0,13.0,3.0,0.0,3.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,7.0,5.0,0.0,0.0,5.0,0.0,17.0,8.0,0.0,7.0,7.0,14.0,7.0,0.0,0.0,0.0,0.0,0.133452,0.21017199999999997,0.505051,1.31243
2017-30,0.133452,9.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0,31.0,2.0,1.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,5.0,10.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,40.0,0.0,13.0,1.0,6.0,1.0,1.0,0.0,0.0,0.0,25.0,0.0,6.0,41.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,23.0,0.0,0.0,36.0,0.0,0.0,3.0,15.0,0.0,13.0,3.0,0.0,3.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,7.0,5.0,0.0,0.0,5.0,0.0,17.0,8.0,0.0,7.0,7.0,14.0,7.0,0.0,0.0,0.0,0.0,0.21017199999999997,0.132217,0.351288,1.58903
2017-31,0.21017199999999997,9.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0,31.0,2.0,1.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,5.0,10.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,40.0,0.0,13.0,1.0,6.0,1.0,1.0,0.0,0.0,0.0,25.0,0.0,6.0,41.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,23.0,0.0,0.0,36.0,0.0,0.0,3.0,15.0,0.0,13.0,3.0,0.0,3.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,7.0,5.0,0.0,0.0,5.0,0.0,17.0,8.0,0.0,7.0,7.0,14.0,7.0,0.0,0.0,0.0,0.0,0.132217,0.505051,0.33829499999999996,1.6393400000000002
2017-32,0.132217,18.0,0.0,0.0,23.0,0.0,7.0,0.0,0.0,0.0,27.0,2.0,2.0,2.0,0.0,0.0,47.0,2.0,2.0,0.0,0.0,11.0,5.0,0.0,7.0,0.0,0.0,26.0,5.0,0.0,13.0,0.0,0.0,0.0,7.0,33.0,0.0,13.0,1.0,23.0,1.0,3.0,0.0,8.0,12.0,0.0,0.0,12.0,23.0,17.0,0.0,8.0,0.0,0.0,2.0,0.0,1.0,29.0,0.0,0.0,12.0,0.0,0.0,3.0,14.0,2.0,37.0,3.0,0.0,3.0,5.0,5.0,0.0,54.0,9.0,0.0,0.0,0.0,7.0,7.0,13.0,7.0,5.0,0.0,0.0,0.0,0.0,16.0,16.0,12.0,10.0,7.0,14.0,27.0,0.0,18.0,0.0,0.0,0.505051,0.351288,0.40885900000000003,1.9377
2017-33,0.505051,18.0,0.0,0.0,23.0,0.0,7.0,0.0,0.0,0.0,27.0,2.0,2.0,2.0,0.0,0.0,47.0,2.0,2.0,0.0,0.0,11.0,5.0,0.0,7.0,0.0,0.0,26.0,5.0,0.0,13.0,0.0,0.0,0.0,7.0,33.0,0.0,13.0,1.0,23.0,1.0,3.0,0.0,8.0,12.0,0.0,0.0,12.0,23.0,17.0,0.0,8.0,0.0,0.0,2.0,0.0,1.0,29.0,0.0,0.0,12.0,0.0,0.0,3.0,14.0,2.0,37.0,3.0,0.0,3.0,5.0,5.0,0.0,54.0,9.0,0.0,0.0,0.0,7.0,7.0,13.0,7.0,5.0,0.0,0.0,0.0,0.0,16.0,16.0,12.0,10.0,7.0,14.0,27.0,0.0,18.0,0.0,0.0,0.351288,0.33829499999999996,1.31243,1.5299399999999999
2017-34,0.351288,18.0,0.0,0.0,23.0,0.0,7.0,0.0,0.0,0.0,27.0,2.0,2.0,2.0,0.0,0.0,47.0,2.0,2.0,0.0,0.0,11.0,5.0,0.0,7.0,0.0,0.0,26.0,5.0,0.0,13.0,0.0,0.0,0.0,7.0,33.0,0.0,13.0,1.0,23.0,1.0,3.0,0.0,8.0,12.0,0.0,0.0,12.0,23.0,17.0,0.0,8.0,0.0,0.0,2.0,0.0,1.0,29.0,0.0,0.0,12.0,0.0,0.0,3.0,14.0,2.0,37.0,3.0,0.0,3.0,5.0,5.0,0.0,54.0,9.0,0.0,0.0,0.0,7.0,7.0,13.0,7.0,5.0,0.0,0.0,0.0,0.0,16.0,16.0,12.0,10.0,7.0,14.0,27.0,0.0,18.0,0.0,0.0,0.33829499999999996,0.40885900000000003,1.58903,1.50619
2017-35,0.33829499999999996,18.0,0.0,0.0,23.0,0.0,7.0,0.0,0.0,0.0,27.0,2.0,2.0,2.0,0.0,0.0,47.0,2.0,2.0,0.0,0.0,11.0,5.0,0.0,7.0,0.0,0.0,26.0,5.0,0.0,13.0,0.0,0.0,0.0,7.0,33.0,0.0,13.0,1.0,23.0,1.0,3.0,0.0,8.0,12.0,0.0,0.0,12.0,23.0,17.0,0.0,8.0,0.0,0.0,2.0,0.0,1.0,29.0,0.0,0.0,12.0,0.0,0.0,3.0,14.0,2.0,37.0,3.0,0.0,3.0,5.0,5.0,0.0,54.0,9.0,0.0,0.0,0.0,7.0,7.0,13.0,7.0,5.0,0.0,0.0,0.0,0.0,16.0,16.0,12.0,10.0,7.0,14.0,27.0,0.0,18.0,0.0,0.0,0.40885900000000003,1.31243,1.6393400000000002,1.7981900000000002
2017-36,0.40885900000000003,32.0,0.0,43.0,22.0,0.0,8.0,0.0,0.0,0.0,58.0,0.0,3.0,2.0,0.0,0.0,64.0,4.0,3.0,0.0,0.0,22.0,2.0,0.0,12.0,2.0,5.0,36.0,5.0,0.0,15.0,0.0,0.0,3.0,12.0,40.0,12.0,12.0,1.0,65.0,1.0,6.0,0.0,8.0,0.0,12.0,0.0,11.0,71.0,16.0,0.0,8.0,12.0,0.0,1.0,1.0,0.0,33.0,0.0,0.0,55.0,0.0,1.0,7.0,24.0,2.0,60.0,8.0,0.0,3.0,5.0,10.0,0.0,35.0,17.0,33.0,0.0,8.0,6.0,6.0,19.0,6.0,5.0,0.0,5.0,0.0,0.0,23.0,15.0,23.0,6.0,13.0,6.0,42.0,0.0,17.0,34.0,0.0,1.31243,1.58903,1.9377,1.5652700000000002
2017-37,1.31243,32.0,0.0,43.0,22.0,0.0,8.0,0.0,0.0,0.0,58.0,0.0,3.0,2.0,0.0,0.0,64.0,4.0,3.0,0.0,0.0,22.0,2.0,0.0,12.0,2.0,5.0,36.0,5.0,0.0,15.0,0.0,0.0,3.0,12.0,40.0,12.0,12.0,1.0,65.0,1.0,6.0,0.0,8.0,0.0,12.0,0.0,11.0,71.0,16.0,0.0,8.0,12.0,0.0,1.0,1.0,0.0,33.0,0.0,0.0,55.0,0.0,1.0,7.0,24.0,2.0,60.0,8.0,0.0,3.0,5.0,10.0,0.0,35.0,17.0,33.0,0.0,8.0,6.0,6.0,19.0,6.0,5.0,0.0,5.0,0.0,0.0,23.0,15.0,23.0,6.0,13.0,6.0,42.0,0.0,17.0,34.0,0.0,1.58903,1.6393400000000002,1.5299399999999999,1.74763
2017-38,1.58903,32.0,0.0,43.0,22.0,0.0,8.0,0.0,0.0,0.0,58.0,0.0,3.0,2.0,0.0,0.0,64.0,4.0,3.0,0.0,0.0,22.0,2.0,0.0,12.0,2.0,5.0,36.0,5.0,0.0,15.0,0.0,0.0,3.0,12.0,40.0,12.0,12.0,1.0,65.0,1.0,6.0,0.0,8.0,0.0,12.0,0.0,11.0,71.0,16.0,0.0,8.0,12.0,0.0,1.0,1.0,0.0,33.0,0.0,0.0,55.0,0.0,1.0,7.0,24.0,2.0,60.0,8.0,0.0,3.0,5.0,10.0,0.0,35.0,17.0,33.0,0.0,8.0,6.0,6.0,19.0,6.0,5.0,0.0,5.0,0.0,0.0,23.0,15.0,23.0,6.0,13.0,6.0,42.0,0.0,17.0,34.0,0.0,1.6393400000000002,1.9377,1.50619,0.937183
2017-39,1.6393400000000002,32.0,0.0,43.0,22.0,0.0,8.0,0.0,0.0,0.0,58.0,0.0,3.0,2.0,0.0,0.0,64.0,4.0,3.0,0.0,0.0,22.0,2.0,0.0,12.0,2.0,5.0,36.0,5.0,0.0,15.0,0.0,0.0,3.0,12.0,40.0,12.0,12.0,1.0,65.0,1.0,6.0,0.0,8.0,0.0,12.0,0.0,11.0,71.0,16.0,0.0,8.0,12.0,0.0,1.0,1.0,0.0,33.0,0.0,0.0,55.0,0.0,1.0,7.0,24.0,2.0,60.0,8.0,0.0,3.0,5.0,10.0,0.0,35.0,17.0,33.0,0.0,8.0,6.0,6.0,19.0,6.0,5.0,0.0,5.0,0.0,0.0,23.0,15.0,23.0,6.0,13.0,6.0,42.0,0.0,17.0,34.0,0.0,1.9377,1.5299399999999999,1.7981900000000002,2.02989
2017-40,1.9377,23.0,0.0,21.0,0.0,0.0,9.0,0.0,0.0,1.0,29.0,2.0,3.0,0.0,0.0,1.0,61.0,3.0,1.0,0.0,0.0,17.0,0.0,0.0,12.0,4.0,12.0,16.0,5.0,0.0,4.0,0.0,0.0,2.0,12.0,95.0,6.0,6.0,0.0,37.0,0.0,5.0,0.0,15.0,11.0,22.0,0.0,16.0,47.0,5.0,0.0,15.0,0.0,0.0,1.0,1.0,0.0,29.0,0.0,0.0,32.0,0.0,3.0,8.0,31.0,5.0,39.0,3.0,3.0,8.0,0.0,0.0,0.0,44.0,12.0,20.0,0.0,32.0,0.0,12.0,18.0,0.0,14.0,0.0,19.0,0.0,15.0,37.0,19.0,37.0,9.0,9.0,9.0,40.0,0.0,0.0,17.0,0.0,1.5299399999999999,1.50619,1.5652700000000002,1.7397900000000002
2017-41,1.5299399999999999,23.0,0.0,21.0,0.0,0.0,9.0,0.0,0.0,1.0,29.0,2.0,3.0,0.0,0.0,1.0,61.0,3.0,1.0,0.0,0.0,17.0,0.0,0.0,12.0,4.0,12.0,16.0,5.0,0.0,4.0,0.0,0.0,2.0,12.0,95.0,6.0,6.0,0.0,37.0,0.0,5.0,0.0,15.0,11.0,22.0,0.0,16.0,47.0,5.0,0.0,15.0,0.0,0.0,1.0,1.0,0.0,29.0,0.0,0.0,32.0,0.0,3.0,8.0,31.0,5.0,39.0,3.0,3.0,8.0,0.0,0.0,0.0,44.0,12.0,20.0,0.0,32.0,0.0,12.0,18.0,0.0,14.0,0.0,19.0,0.0,15.0,37.0,19.0,37.0,9.0,9.0,9.0,40.0,0.0,0.0,17.0,0.0,1.50619,1.7981900000000002,1.74763,2.13326
2017-42,1.50619,23.0,0.0,21.0,0.0,0.0,9.0,0.0,0.0,1.0,29.0,2.0,3.0,0.0,0.0,1.0,61.0,3.0,1.0,0.0,0.0,17.0,0.0,0.0,12.0,4.0,12.0,16.0,5.0,0.0,4.0,0.0,0.0,2.0,12.0,95.0,6.0,6.0,0.0,37.0,0.0,5.0,0.0,15.0,11.0,22.0,0.0,16.0,47.0,5.0,0.0,15.0,0.0,0.0,1.0,1.0,0.0,29.0,0.0,0.0,32.0,0.0,3.0,8.0,31.0,5.0,39.0,3.0,3.0,8.0,0.0,0.0,0.0,44.0,12.0,20.0,0.0,32.0,0.0,12.0,18.0,0.0,14.0,0.0,19.0,0.0,15.0,37.0,19.0,37.0,9.0,9.0,9.0,40.0,0.0,0.0,17.0,0.0,1.7981900000000002,1.5652700000000002,0.937183,1.9492599999999998
