date,alaska_flu,flu,symptoms of flu,stomach flu,the flu,bird flu,high fever,flu shot,flu how long,oscillococcinum,bronchitis,contagious flu,flu fever,cold and flu,flu contagious,normal body,flu and cold,flu medicine,how long is the flu,cure flu,flu vs cold,taking temperature,pneumonia,normal body temperature,symptoms of the flu,flu symptoms 2018,low body,flu shot side effects,reduce fever,influenza symptoms,how long contagious,i have the flu,fever flu,swine flu,how long does the flu last,cold vs flu,thermoscan,flu treatment,the flu virus,how long does flu last,human temperature,is flu contagious,cold or flu,flu symptoms,spanish flu,body temperature,fever reducer,flu cough,how long flu,fever cough,ear thermometer,target
2010-40,0.8751459999999999,23.0,0.0,0.0,23.0,0.0,0.0,16.0,0.0,0.0,42.0,0.0,0.0,67.0,0.0,67.0,67.0,0.0,0.0,0.0,0.0,0.0,63.0,100.0,0.0,0.0,48.0,73.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,18.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1.12827
2010-41,1.12827,23.0,0.0,0.0,23.0,0.0,0.0,16.0,0.0,0.0,42.0,0.0,0.0,67.0,0.0,67.0,67.0,0.0,0.0,0.0,0.0,0.0,63.0,100.0,0.0,0.0,48.0,73.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,18.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.586042
2010-42,0.586042,23.0,0.0,0.0,23.0,0.0,0.0,16.0,0.0,0.0,42.0,0.0,0.0,67.0,0.0,67.0,67.0,0.0,0.0,0.0,0.0,0.0,63.0,100.0,0.0,0.0,48.0,73.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,18.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.967742
2010-43,0.967742,23.0,0.0,0.0,23.0,0.0,0.0,16.0,0.0,0.0,42.0,0.0,0.0,67.0,0.0,67.0,67.0,0.0,0.0,0.0,0.0,0.0,63.0,100.0,0.0,0.0,48.0,73.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,18.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.683851
2010-44,0.683851,23.0,0.0,0.0,23.0,0.0,0.0,16.0,0.0,0.0,42.0,0.0,0.0,67.0,0.0,67.0,67.0,0.0,0.0,0.0,0.0,0.0,63.0,100.0,0.0,0.0,48.0,73.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,18.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.9519040000000001
2010-45,0.9519040000000001,23.0,0.0,34.0,60.0,0.0,0.0,15.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9625670000000001
2010-46,0.9625670000000001,23.0,0.0,34.0,60.0,0.0,0.0,15.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.652316
2010-47,0.652316,23.0,0.0,34.0,60.0,0.0,0.0,15.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45976999999999996
2010-48,0.45976999999999996,23.0,0.0,34.0,60.0,0.0,0.0,15.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.797721
2010-49,0.797721,17.0,34.0,24.0,16.0,0.0,0.0,11.0,34.0,0.0,79.0,37.0,0.0,0.0,37.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,34.0,34.0,0.0,1.0558100000000001
2010-50,1.0558100000000001,17.0,34.0,24.0,16.0,0.0,0.0,11.0,34.0,0.0,79.0,37.0,0.0,0.0,37.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,34.0,34.0,0.0,0.852273
2010-51,0.852273,17.0,34.0,24.0,16.0,0.0,0.0,11.0,34.0,0.0,79.0,37.0,0.0,0.0,37.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,34.0,34.0,0.0,1.13086
2010-52,1.13086,17.0,34.0,24.0,16.0,0.0,0.0,11.0,34.0,0.0,79.0,37.0,0.0,0.0,37.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,34.0,34.0,0.0,0.592593
2011-01,0.592593,17.0,34.0,24.0,16.0,0.0,0.0,11.0,34.0,0.0,79.0,37.0,0.0,0.0,37.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,34.0,34.0,0.0,1.48227
2011-02,1.48227,17.0,34.0,24.0,16.0,0.0,0.0,11.0,34.0,0.0,79.0,37.0,0.0,0.0,37.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,34.0,34.0,0.0,1.6682099999999995
2011-03,1.6682099999999995,17.0,34.0,24.0,16.0,0.0,0.0,11.0,34.0,0.0,79.0,37.0,0.0,0.0,37.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,34.0,34.0,0.0,1.40127
2011-04,1.40127,17.0,34.0,24.0,16.0,0.0,0.0,11.0,34.0,0.0,79.0,37.0,0.0,0.0,37.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,34.0,34.0,0.0,3.6786800000000004
2011-05,3.6786800000000004,17.0,34.0,24.0,16.0,0.0,0.0,11.0,34.0,0.0,79.0,37.0,0.0,0.0,37.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,34.0,34.0,0.0,1.95891
2011-06,1.95891,17.0,34.0,24.0,16.0,0.0,0.0,11.0,34.0,0.0,79.0,37.0,0.0,0.0,37.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,34.0,34.0,0.0,4.4316
2011-07,4.4316,17.0,34.0,24.0,16.0,0.0,0.0,11.0,34.0,0.0,79.0,37.0,0.0,0.0,37.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,34.0,34.0,0.0,2.93454
2011-08,2.93454,17.0,34.0,24.0,16.0,0.0,0.0,11.0,34.0,0.0,79.0,37.0,0.0,0.0,37.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,34.0,34.0,0.0,4.8801
2011-09,4.8801,17.0,34.0,24.0,16.0,0.0,0.0,11.0,34.0,0.0,79.0,37.0,0.0,0.0,37.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,34.0,34.0,0.0,3.5337099999999997
2011-10,3.5337099999999997,17.0,34.0,24.0,16.0,0.0,0.0,11.0,34.0,0.0,79.0,37.0,0.0,0.0,37.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,34.0,34.0,0.0,2.6874700000000002
2011-11,2.6874700000000002,17.0,34.0,24.0,16.0,0.0,0.0,11.0,34.0,0.0,79.0,37.0,0.0,0.0,37.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,34.0,34.0,0.0,3.02457
2011-12,3.02457,17.0,34.0,24.0,16.0,0.0,0.0,11.0,34.0,0.0,79.0,37.0,0.0,0.0,37.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,34.0,34.0,0.0,2.14376
2011-13,2.14376,17.0,34.0,24.0,16.0,0.0,0.0,11.0,34.0,0.0,79.0,37.0,0.0,0.0,37.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,34.0,34.0,0.0,2.2082
2011-14,2.2082,11.0,36.0,25.0,17.0,0.0,42.0,0.0,70.0,0.0,20.0,0.0,0.0,0.0,0.0,50.0,0.0,71.0,70.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,62.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,66.0,70.0,0.0,0.0,1.36504
2011-15,1.36504,11.0,36.0,25.0,17.0,0.0,42.0,0.0,70.0,0.0,20.0,0.0,0.0,0.0,0.0,50.0,0.0,71.0,70.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,62.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,66.0,70.0,0.0,0.0,1.4123
2011-16,1.4123,11.0,36.0,25.0,17.0,0.0,42.0,0.0,70.0,0.0,20.0,0.0,0.0,0.0,0.0,50.0,0.0,71.0,70.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,62.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,66.0,70.0,0.0,0.0,0.8542709999999999
2011-17,0.8542709999999999,11.0,36.0,25.0,17.0,0.0,42.0,0.0,70.0,0.0,20.0,0.0,0.0,0.0,0.0,50.0,0.0,71.0,70.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,62.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,66.0,70.0,0.0,0.0,0.798122
2011-18,0.798122,9.0,0.0,25.0,11.0,0.0,0.0,0.0,0.0,77.0,62.0,0.0,0.0,0.0,0.0,50.0,0.0,71.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,26.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.359712
2011-19,0.359712,9.0,0.0,25.0,11.0,0.0,0.0,0.0,0.0,77.0,62.0,0.0,0.0,0.0,0.0,50.0,0.0,71.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,26.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.306279
2011-20,0.306279,9.0,0.0,25.0,11.0,0.0,0.0,0.0,0.0,77.0,62.0,0.0,0.0,0.0,0.0,50.0,0.0,71.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,26.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.716846
2011-21,0.716846,9.0,0.0,25.0,11.0,0.0,0.0,0.0,0.0,77.0,62.0,0.0,0.0,0.0,0.0,50.0,0.0,71.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,26.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.366492
2011-22,0.366492,9.0,0.0,25.0,11.0,0.0,0.0,0.0,0.0,77.0,62.0,0.0,0.0,0.0,0.0,50.0,0.0,71.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,26.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.601751
2011-23,0.601751,9.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5524859999999999
2011-24,0.5524859999999999,9.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.764192
2011-25,0.764192,9.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.559284
2011-26,0.559284,9.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.500835
2011-27,0.500835,5.0,0.0,24.0,10.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,47.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.668896
2011-28,0.668896,5.0,0.0,24.0,10.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,47.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31745999999999996
2011-29,0.31745999999999996,5.0,0.0,24.0,10.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,47.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.410678
2011-30,0.410678,5.0,0.0,24.0,10.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,47.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36939299999999997
2011-31,0.36939299999999997,5.0,0.0,24.0,10.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,47.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48886499999999994
2011-32,0.48886499999999994,25.0,33.0,23.0,10.0,40.0,0.0,21.0,0.0,0.0,57.0,0.0,0.0,46.0,0.0,92.0,46.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,100.0,0.0,57.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.322754
2011-33,0.322754,25.0,33.0,23.0,10.0,40.0,0.0,21.0,0.0,0.0,57.0,0.0,0.0,46.0,0.0,92.0,46.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,100.0,0.0,57.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.165107
2011-34,0.165107,25.0,33.0,23.0,10.0,40.0,0.0,21.0,0.0,0.0,57.0,0.0,0.0,46.0,0.0,92.0,46.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,100.0,0.0,57.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9139780000000001
2011-35,0.9139780000000001,25.0,33.0,23.0,10.0,40.0,0.0,21.0,0.0,0.0,57.0,0.0,0.0,46.0,0.0,92.0,46.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,100.0,0.0,57.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.864865
2011-36,0.864865,30.0,63.0,0.0,10.0,0.0,37.0,20.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,74.0,78.0,0.0,20.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,16.0,0.0,59.0,0.0,0.0,0.0,0.9824200000000001
2011-37,0.9824200000000001,30.0,63.0,0.0,10.0,0.0,37.0,20.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,74.0,78.0,0.0,20.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,16.0,0.0,59.0,0.0,0.0,0.0,1.22699
2011-38,1.22699,30.0,63.0,0.0,10.0,0.0,37.0,20.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,74.0,78.0,0.0,20.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,16.0,0.0,59.0,0.0,0.0,0.0,1.21644
2011-39,1.21644,30.0,63.0,0.0,10.0,0.0,37.0,20.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,74.0,78.0,0.0,20.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,16.0,0.0,59.0,0.0,0.0,0.0,1.64913
2011-40,1.64913,25.0,64.0,34.0,15.0,0.0,0.0,21.0,0.0,0.0,36.0,34.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,8.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.50376
2011-41,1.50376,25.0,64.0,34.0,15.0,0.0,0.0,21.0,0.0,0.0,36.0,34.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,8.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.997817
2011-42,0.997817,25.0,64.0,34.0,15.0,0.0,0.0,21.0,0.0,0.0,36.0,34.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,8.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8700700000000001
2011-43,0.8700700000000001,25.0,64.0,34.0,15.0,0.0,0.0,21.0,0.0,0.0,36.0,34.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,8.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74174
2011-44,0.74174,25.0,64.0,34.0,15.0,0.0,0.0,21.0,0.0,0.0,36.0,34.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,8.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.17426
2011-45,1.17426,20.0,0.0,22.0,15.0,0.0,0.0,10.0,31.0,0.0,0.0,0.0,57.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,72.0,0.0,31.0,47.0,0.0,0.0,30.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,64.0,0.0,12.0,42.0,32.0,0.0,0.0,31.0,30.0,0.0,0.510204
2011-46,0.510204,20.0,0.0,22.0,15.0,0.0,0.0,10.0,31.0,0.0,0.0,0.0,57.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,72.0,0.0,31.0,47.0,0.0,0.0,30.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,64.0,0.0,12.0,42.0,32.0,0.0,0.0,31.0,30.0,0.0,0.578704
2011-47,0.578704,20.0,0.0,22.0,15.0,0.0,0.0,10.0,31.0,0.0,0.0,0.0,57.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,72.0,0.0,31.0,47.0,0.0,0.0,30.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,64.0,0.0,12.0,42.0,32.0,0.0,0.0,31.0,30.0,0.0,0.958313
2011-48,0.958313,20.0,0.0,22.0,15.0,0.0,0.0,10.0,31.0,0.0,0.0,0.0,57.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,72.0,0.0,31.0,47.0,0.0,0.0,30.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,64.0,0.0,12.0,42.0,32.0,0.0,0.0,31.0,30.0,0.0,0.703235
2011-49,0.703235,17.0,35.0,74.0,11.0,0.0,0.0,22.0,34.0,0.0,20.0,0.0,0.0,48.0,0.0,72.0,48.0,0.0,0.0,0.0,0.0,0.0,27.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,25.0,0.0,54.0,0.0,0.0,34.0,0.0,0.0,0.564682
2011-50,0.564682,17.0,35.0,74.0,11.0,0.0,0.0,22.0,34.0,0.0,20.0,0.0,0.0,48.0,0.0,72.0,48.0,0.0,0.0,0.0,0.0,0.0,27.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,25.0,0.0,54.0,0.0,0.0,34.0,0.0,0.0,0.516529
