date,kentucky_flu,flu,flu recovery,having the flu,flu duration,remedies for the flu,influenza a and b,cure the flu,remedies for flu,flu shots,break a fever,flu versus cold,how long is the flu contagious,medicine for the flu,flu like symptoms,pneumonia,flu how long,fever cough,flu lasts,braun thermoscan,the flu,flu symptoms,cold vs. flu,how long flu,how long is the flu,symptoms of flu,cold and flu,flu contagious period,treating the flu,flu children,reduce a fever,how long contagious,kentucky flu,i have the flu,treat the flu,flu treatment,is the flu contagious,do i have the flu,flu 2018,cold versus flu,incubation period for the flu,flu vs cold,flu care,flu headache,flu vs. cold,human temperature,medicine for flu,flu treatments,cold vs flu,influenza type a,fight the flu,flu a symptoms,influenza symptoms,the flu virus,reduce fever,type a influenza,influenza incubation period,thermoscan,how to treat the flu,flu virus,how long does the flu last,fever flu,how long does flu last,swine flu,flu vaccine,flu cough,contagious flu,what to do if you have the flu,flu report,signs of flu,over the counter flu medicine,normal body,flu or cold,get rid of the flu,flu germs,ear thermometer,flu fever,early flu symptoms,symptoms of the flu,tamiflu,treatment for flu,taking temperature,flu contagious,flu length,bronchitis,get over the flu,type a flu,symptoms of bronchitis,what is the flu,oscillococcinum,flu medicine,flu remedies,flu complications,signs of the flu,how to get rid of the flu,body temperature,target_1,target_2,target_4,target_8
2011-20,0.126823,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,4.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,11.0,0.0,18.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,11.0,11.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0486204,0.323466,0.0802837,0.0309483
2011-21,0.0486204,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,4.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,11.0,0.0,18.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,11.0,11.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.323466,0.042793,0.07320639999999999,0.187023
2011-22,0.323466,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,4.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,11.0,0.0,18.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,11.0,11.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.042793,0.0802837,0.211351,0.0130993
2011-23,0.042793,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,26.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0802837,0.07320639999999999,0.050833699999999996,0.22776799999999997
2011-24,0.0802837,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,26.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.07320639999999999,0.211351,0.0309483,0.0001
2011-25,0.07320639999999999,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,26.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.211351,0.050833699999999996,0.187023,0.013288999999999999
2011-26,0.211351,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,26.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.050833699999999996,0.0309483,0.0130993,0.0193361
2011-27,0.050833699999999996,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,31.0,0.0,22.0,2.0,0.0,0.0,1.0,4.0,1.0,0.0,4.0,0.0,4.0,21.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,19.0,61.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,9.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,29.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0309483,0.187023,0.22776799999999997,0.0494153
2011-28,0.0309483,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,31.0,0.0,22.0,2.0,0.0,0.0,1.0,4.0,1.0,0.0,4.0,0.0,4.0,21.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,19.0,61.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,9.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,29.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.187023,0.0130993,0.0001,0.0483994
2011-29,0.187023,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,31.0,0.0,22.0,2.0,0.0,0.0,1.0,4.0,1.0,0.0,4.0,0.0,4.0,21.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,19.0,61.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,9.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,29.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0130993,0.22776799999999997,0.013288999999999999,0.045593699999999994
2011-30,0.0130993,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,31.0,0.0,22.0,2.0,0.0,0.0,1.0,4.0,1.0,0.0,4.0,0.0,4.0,21.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,19.0,61.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,9.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,29.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.22776799999999997,0.0001,0.0193361,0.027825700000000002
2011-31,0.22776799999999997,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,31.0,0.0,22.0,2.0,0.0,0.0,1.0,4.0,1.0,0.0,4.0,0.0,4.0,21.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,19.0,61.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,9.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,29.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0001,0.013288999999999999,0.0494153,0.0636689
2011-32,0.0001,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,30.0,0.0,0.0,0.0,2.0,48.0,4.0,2.0,0.0,0.0,8.0,6.0,0.0,8.0,4.0,4.0,61.0,0.0,0.0,20.0,0.0,16.0,12.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,11.0,0.0,0.0,0.0,30.0,0.0,9.0,0.0,9.0,8.0,19.0,45.0,8.0,17.0,0.0,0.0,0.0,0.0,17.0,0.0,17.0,0.0,0.0,9.0,9.0,2.0,0.0,0.0,0.0,7.0,0.0,50.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.013288999999999999,0.0193361,0.0483994,0.42923500000000003
2011-33,0.013288999999999999,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,30.0,0.0,0.0,0.0,2.0,48.0,4.0,2.0,0.0,0.0,8.0,6.0,0.0,8.0,4.0,4.0,61.0,0.0,0.0,20.0,0.0,16.0,12.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,11.0,0.0,0.0,0.0,30.0,0.0,9.0,0.0,9.0,8.0,19.0,45.0,8.0,17.0,0.0,0.0,0.0,0.0,17.0,0.0,17.0,0.0,0.0,9.0,9.0,2.0,0.0,0.0,0.0,7.0,0.0,50.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0193361,0.0494153,0.045593699999999994,0.31508200000000003
2011-34,0.0193361,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,30.0,0.0,0.0,0.0,2.0,48.0,4.0,2.0,0.0,0.0,8.0,6.0,0.0,8.0,4.0,4.0,61.0,0.0,0.0,20.0,0.0,16.0,12.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,11.0,0.0,0.0,0.0,30.0,0.0,9.0,0.0,9.0,8.0,19.0,45.0,8.0,17.0,0.0,0.0,0.0,0.0,17.0,0.0,17.0,0.0,0.0,9.0,9.0,2.0,0.0,0.0,0.0,7.0,0.0,50.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0494153,0.0483994,0.027825700000000002,0.251372
2011-35,0.0494153,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,30.0,0.0,0.0,0.0,2.0,48.0,4.0,2.0,0.0,0.0,8.0,6.0,0.0,8.0,4.0,4.0,61.0,0.0,0.0,20.0,0.0,16.0,12.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,11.0,0.0,0.0,0.0,30.0,0.0,9.0,0.0,9.0,8.0,19.0,45.0,8.0,17.0,0.0,0.0,0.0,0.0,17.0,0.0,17.0,0.0,0.0,9.0,9.0,2.0,0.0,0.0,0.0,7.0,0.0,50.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0483994,0.045593699999999994,0.0636689,0.356194
2011-36,0.0483994,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,28.0,0.0,0.0,0.0,2.0,58.0,5.0,2.0,0.0,1.0,8.0,6.0,0.0,11.0,0.0,15.0,19.0,0.0,0.0,19.0,0.0,15.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,7.0,7.0,68.0,7.0,0.0,0.0,0.0,16.0,0.0,32.0,16.0,0.0,0.0,0.0,9.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0,52.0,0.0,0.0,0.0,8.0,0.0,13.0,13.0,0.0,13.0,0.0,52.0,0.045593699999999994,0.027825700000000002,0.42923500000000003,0.4682270000000001
2011-37,0.045593699999999994,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,28.0,0.0,0.0,0.0,2.0,58.0,5.0,2.0,0.0,1.0,8.0,6.0,0.0,11.0,0.0,15.0,19.0,0.0,0.0,19.0,0.0,15.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,7.0,7.0,68.0,7.0,0.0,0.0,0.0,16.0,0.0,32.0,16.0,0.0,0.0,0.0,9.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0,52.0,0.0,0.0,0.0,8.0,0.0,13.0,13.0,0.0,13.0,0.0,52.0,0.027825700000000002,0.0636689,0.31508200000000003,0.28982399999999997
2011-38,0.027825700000000002,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,28.0,0.0,0.0,0.0,2.0,58.0,5.0,2.0,0.0,1.0,8.0,6.0,0.0,11.0,0.0,15.0,19.0,0.0,0.0,19.0,0.0,15.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,7.0,7.0,68.0,7.0,0.0,0.0,0.0,16.0,0.0,32.0,16.0,0.0,0.0,0.0,9.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0,52.0,0.0,0.0,0.0,8.0,0.0,13.0,13.0,0.0,13.0,0.0,52.0,0.0636689,0.42923500000000003,0.251372,0.37359899999999996
2011-39,0.0636689,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,28.0,0.0,0.0,0.0,2.0,58.0,5.0,2.0,0.0,1.0,8.0,6.0,0.0,11.0,0.0,15.0,19.0,0.0,0.0,19.0,0.0,15.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,7.0,7.0,68.0,7.0,0.0,0.0,0.0,16.0,0.0,32.0,16.0,0.0,0.0,0.0,9.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0,52.0,0.0,0.0,0.0,8.0,0.0,13.0,13.0,0.0,13.0,0.0,52.0,0.42923500000000003,0.31508200000000003,0.356194,0.255306
2011-40,0.42923500000000003,10.0,31.0,0.0,31.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,3.0,51.0,2.0,3.0,0.0,0.0,7.0,7.0,0.0,3.0,0.0,9.0,24.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,8.0,17.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,7.0,0.0,12.0,18.0,6.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,58.0,0.0,7.0,7.0,17.0,7.0,0.0,0.0,0.0,0.0,0.0,77.0,0.31508200000000003,0.251372,0.4682270000000001,0.396764
2011-41,0.31508200000000003,10.0,31.0,0.0,31.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,3.0,51.0,2.0,3.0,0.0,0.0,7.0,7.0,0.0,3.0,0.0,9.0,24.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,8.0,17.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,7.0,0.0,12.0,18.0,6.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,58.0,0.0,7.0,7.0,17.0,7.0,0.0,0.0,0.0,0.0,0.0,77.0,0.251372,0.356194,0.28982399999999997,0.453637
2011-42,0.251372,10.0,31.0,0.0,31.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,3.0,51.0,2.0,3.0,0.0,0.0,7.0,7.0,0.0,3.0,0.0,9.0,24.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,8.0,17.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,7.0,0.0,12.0,18.0,6.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,58.0,0.0,7.0,7.0,17.0,7.0,0.0,0.0,0.0,0.0,0.0,77.0,0.356194,0.4682270000000001,0.37359899999999996,0.25064000000000003
2011-43,0.356194,10.0,31.0,0.0,31.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,3.0,51.0,2.0,3.0,0.0,0.0,7.0,7.0,0.0,3.0,0.0,9.0,24.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,8.0,17.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,7.0,0.0,12.0,18.0,6.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,58.0,0.0,7.0,7.0,17.0,7.0,0.0,0.0,0.0,0.0,0.0,77.0,0.4682270000000001,0.28982399999999997,0.255306,0.26556799999999997
2011-44,0.4682270000000001,10.0,31.0,0.0,31.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,3.0,51.0,2.0,3.0,0.0,0.0,7.0,7.0,0.0,3.0,0.0,9.0,24.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,8.0,17.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,7.0,0.0,12.0,18.0,6.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,58.0,0.0,7.0,7.0,17.0,7.0,0.0,0.0,0.0,0.0,0.0,77.0,0.28982399999999997,0.37359899999999996,0.396764,0.279879
2011-45,0.28982399999999997,10.0,0.0,26.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,0.0,20.0,0.0,2.0,69.0,6.0,3.0,0.0,0.0,7.0,8.0,0.0,10.0,0.0,21.0,40.0,0.0,0.0,13.0,0.0,37.0,5.0,5.0,0.0,22.0,0.0,15.0,0.0,0.0,0.0,2.0,12.0,12.0,0.0,24.0,19.0,0.0,19.0,0.0,0.0,11.0,14.0,0.0,19.0,0.0,0.0,0.0,0.0,18.0,6.0,6.0,10.0,7.0,12.0,0.0,11.0,0.0,0.0,0.0,0.0,39.0,11.0,0.0,0.0,0.0,6.0,0.0,4.0,0.0,1.0,3.0,6.0,0.0,54.0,5.0,6.0,11.0,6.0,0.0,9.0,0.0,0.0,0.0,0.0,28.0,0.37359899999999996,0.255306,0.453637,0.34594400000000003
2011-46,0.37359899999999996,10.0,0.0,26.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,0.0,20.0,0.0,2.0,69.0,6.0,3.0,0.0,0.0,7.0,8.0,0.0,10.0,0.0,21.0,40.0,0.0,0.0,13.0,0.0,37.0,5.0,5.0,0.0,22.0,0.0,15.0,0.0,0.0,0.0,2.0,12.0,12.0,0.0,24.0,19.0,0.0,19.0,0.0,0.0,11.0,14.0,0.0,19.0,0.0,0.0,0.0,0.0,18.0,6.0,6.0,10.0,7.0,12.0,0.0,11.0,0.0,0.0,0.0,0.0,39.0,11.0,0.0,0.0,0.0,6.0,0.0,4.0,0.0,1.0,3.0,6.0,0.0,54.0,5.0,6.0,11.0,6.0,0.0,9.0,0.0,0.0,0.0,0.0,28.0,0.255306,0.396764,0.25064000000000003,0.378889
2011-47,0.255306,10.0,0.0,26.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,0.0,20.0,0.0,2.0,69.0,6.0,3.0,0.0,0.0,7.0,8.0,0.0,10.0,0.0,21.0,40.0,0.0,0.0,13.0,0.0,37.0,5.0,5.0,0.0,22.0,0.0,15.0,0.0,0.0,0.0,2.0,12.0,12.0,0.0,24.0,19.0,0.0,19.0,0.0,0.0,11.0,14.0,0.0,19.0,0.0,0.0,0.0,0.0,18.0,6.0,6.0,10.0,7.0,12.0,0.0,11.0,0.0,0.0,0.0,0.0,39.0,11.0,0.0,0.0,0.0,6.0,0.0,4.0,0.0,1.0,3.0,6.0,0.0,54.0,5.0,6.0,11.0,6.0,0.0,9.0,0.0,0.0,0.0,0.0,28.0,0.396764,0.453637,0.26556799999999997,0.256983
2011-48,0.396764,10.0,0.0,26.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,0.0,20.0,0.0,2.0,69.0,6.0,3.0,0.0,0.0,7.0,8.0,0.0,10.0,0.0,21.0,40.0,0.0,0.0,13.0,0.0,37.0,5.0,5.0,0.0,22.0,0.0,15.0,0.0,0.0,0.0,2.0,12.0,12.0,0.0,24.0,19.0,0.0,19.0,0.0,0.0,11.0,14.0,0.0,19.0,0.0,0.0,0.0,0.0,18.0,6.0,6.0,10.0,7.0,12.0,0.0,11.0,0.0,0.0,0.0,0.0,39.0,11.0,0.0,0.0,0.0,6.0,0.0,4.0,0.0,1.0,3.0,6.0,0.0,54.0,5.0,6.0,11.0,6.0,0.0,9.0,0.0,0.0,0.0,0.0,28.0,0.453637,0.25064000000000003,0.279879,0.49253199999999997
2011-49,0.453637,16.0,0.0,0.0,84.0,0.0,9.0,9.0,9.0,18.0,32.0,0.0,32.0,0.0,0.0,52.0,8.0,2.0,0.0,0.0,14.0,16.0,0.0,17.0,8.0,8.0,43.0,22.0,0.0,76.0,0.0,21.0,13.0,8.0,0.0,72.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,31.0,0.0,0.0,31.0,0.0,23.0,0.0,0.0,31.0,31.0,0.0,0.0,0.0,0.0,10.0,24.0,8.0,36.0,12.0,8.0,18.0,0.0,9.0,0.0,0.0,62.0,18.0,0.0,0.0,10.0,24.0,10.0,4.0,21.0,0.0,0.0,6.0,0.0,45.0,4.0,18.0,14.0,9.0,0.0,0.0,42.0,0.0,0.0,0.0,20.0,0.25064000000000003,0.26556799999999997,0.34594400000000003,0.5125970000000001
2011-50,0.25064000000000003,16.0,0.0,0.0,84.0,0.0,9.0,9.0,9.0,18.0,32.0,0.0,32.0,0.0,0.0,52.0,8.0,2.0,0.0,0.0,14.0,16.0,0.0,17.0,8.0,8.0,43.0,22.0,0.0,76.0,0.0,21.0,13.0,8.0,0.0,72.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,31.0,0.0,0.0,31.0,0.0,23.0,0.0,0.0,31.0,31.0,0.0,0.0,0.0,0.0,10.0,24.0,8.0,36.0,12.0,8.0,18.0,0.0,9.0,0.0,0.0,62.0,18.0,0.0,0.0,10.0,24.0,10.0,4.0,21.0,0.0,0.0,6.0,0.0,45.0,4.0,18.0,14.0,9.0,0.0,0.0,42.0,0.0,0.0,0.0,20.0,0.26556799999999997,0.279879,0.378889,0.47605699999999995
