date,louisiana_flu,flu,flu recovery,having the flu,flu duration,remedies for the flu,influenza a and b,cure the flu,remedies for flu,flu season,dangerous fever,break a fever,flu versus cold,how long is the flu contagious,treating flu,flu like symptoms,pneumonia,flu how long,flu and cold,flu lasts,braun thermoscan,the flu,cure flu,cold vs. flu,how long flu,how long is the flu,fever reducer,cold and flu,flu contagious period,treating the flu,incubation period for flu,reduce a fever,how long contagious,i have the flu,treat the flu,flu treatment,is the flu contagious,do i have the flu,flu 2018,cold versus flu,incubation period for the flu,flu vs cold,flu care,flu headache,flu vs. cold,human temperature,medicine for flu,flu treatments,cold vs flu,influenza type a,flu a symptoms,influenza symptoms,the flu virus,how to treat flu,type a influenza,influenza incubation period,thermoscan,normal body temperature,flu virus,how long does the flu last,fever flu,stomach flu,swine flu,flu vaccine,flu cough,over the counter flu,what to do if you have the flu,flu report,symptoms,signs of flu,over the counter flu medicine,normal body,flu or cold,get rid of the flu,flu germs,ear thermometer,flu fever,early flu symptoms,symptoms of the flu,tamiflu,treatment for flu,louisiana flu,exposed to flu,flu contagious,flu length,bronchitis,type a flu,symptoms of bronchitis,what is the flu,oscillococcinum,flu medicine,flu remedies,flu complications,signs of the flu,how to get rid of the flu,body temperature,target_1,target_2,target_4,target_8
2012-43,3.2623599999999997,15.0,0.0,0.0,26.0,0.0,15.0,8.0,15.0,15.0,16.0,32.0,0.0,0.0,0.0,1.0,57.0,12.0,1.0,0.0,0.0,17.0,2.0,0.0,27.0,2.0,0.0,22.0,0.0,0.0,13.0,0.0,29.0,6.0,12.0,12.0,29.0,0.0,0.0,0.0,0.0,2.0,16.0,16.0,0.0,16.0,0.0,0.0,16.0,16.0,11.0,0.0,17.0,11.0,16.0,0.0,0.0,16.0,29.0,6.0,15.0,41.0,7.0,13.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,57.0,0.0,14.0,0.0,6.0,16.0,6.0,7.0,16.0,1.0,1.0,0.0,12.0,0.0,72.0,7.0,9.0,12.0,0.0,15.0,10.0,0.0,10.0,7.0,80.0,3.3036,4.23698,5.20172,7.91033
2012-44,3.3036,15.0,0.0,0.0,26.0,0.0,15.0,8.0,15.0,15.0,16.0,32.0,0.0,0.0,0.0,1.0,57.0,12.0,1.0,0.0,0.0,17.0,2.0,0.0,27.0,2.0,0.0,22.0,0.0,0.0,13.0,0.0,29.0,6.0,12.0,12.0,29.0,0.0,0.0,0.0,0.0,2.0,16.0,16.0,0.0,16.0,0.0,0.0,16.0,16.0,11.0,0.0,17.0,11.0,16.0,0.0,0.0,16.0,29.0,6.0,15.0,41.0,7.0,13.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,57.0,0.0,14.0,0.0,6.0,16.0,6.0,7.0,16.0,1.0,1.0,0.0,12.0,0.0,72.0,7.0,9.0,12.0,0.0,15.0,10.0,0.0,10.0,7.0,80.0,4.23698,4.22369,4.95046,8.9449
2012-45,4.23698,33.0,0.0,22.0,43.0,0.0,0.0,0.0,13.0,16.0,14.0,0.0,0.0,14.0,1.0,2.0,75.0,21.0,2.0,0.0,0.0,32.0,2.0,0.0,29.0,10.0,9.0,42.0,9.0,9.0,8.0,5.0,19.0,5.0,20.0,25.0,25.0,10.0,0.0,0.0,2.0,4.0,33.0,20.0,0.0,13.0,34.0,0.0,27.0,13.0,34.0,10.0,34.0,0.0,13.0,0.0,0.0,47.0,29.0,20.0,29.0,39.0,3.0,11.0,6.0,11.0,0.0,0.0,78.0,0.0,12.0,60.0,24.0,24.0,5.0,5.0,32.0,11.0,8.0,36.0,1.0,6.0,0.0,19.0,0.0,79.0,8.0,10.0,17.0,4.0,21.0,25.0,0.0,8.0,11.0,34.0,4.22369,5.20172,5.5426,7.14434
2012-46,4.22369,33.0,0.0,22.0,43.0,0.0,0.0,0.0,13.0,16.0,14.0,0.0,0.0,14.0,1.0,2.0,75.0,21.0,2.0,0.0,0.0,32.0,2.0,0.0,29.0,10.0,9.0,42.0,9.0,9.0,8.0,5.0,19.0,5.0,20.0,25.0,25.0,10.0,0.0,0.0,2.0,4.0,33.0,20.0,0.0,13.0,34.0,0.0,27.0,13.0,34.0,10.0,34.0,0.0,13.0,0.0,0.0,47.0,29.0,20.0,29.0,39.0,3.0,11.0,6.0,11.0,0.0,0.0,78.0,0.0,12.0,60.0,24.0,24.0,5.0,5.0,32.0,11.0,8.0,36.0,1.0,6.0,0.0,19.0,0.0,79.0,8.0,10.0,17.0,4.0,21.0,25.0,0.0,8.0,11.0,34.0,5.20172,4.95046,6.951039999999999,6.49926
2012-47,5.20172,33.0,0.0,22.0,43.0,0.0,0.0,0.0,13.0,16.0,14.0,0.0,0.0,14.0,1.0,2.0,75.0,21.0,2.0,0.0,0.0,32.0,2.0,0.0,29.0,10.0,9.0,42.0,9.0,9.0,8.0,5.0,19.0,5.0,20.0,25.0,25.0,10.0,0.0,0.0,2.0,4.0,33.0,20.0,0.0,13.0,34.0,0.0,27.0,13.0,34.0,10.0,34.0,0.0,13.0,0.0,0.0,47.0,29.0,20.0,29.0,39.0,3.0,11.0,6.0,11.0,0.0,0.0,78.0,0.0,12.0,60.0,24.0,24.0,5.0,5.0,32.0,11.0,8.0,36.0,1.0,6.0,0.0,19.0,0.0,79.0,8.0,10.0,17.0,4.0,21.0,25.0,0.0,8.0,11.0,34.0,4.95046,5.5426,7.91033,5.71979
2012-48,4.95046,33.0,0.0,22.0,43.0,0.0,0.0,0.0,13.0,16.0,14.0,0.0,0.0,14.0,1.0,2.0,75.0,21.0,2.0,0.0,0.0,32.0,2.0,0.0,29.0,10.0,9.0,42.0,9.0,9.0,8.0,5.0,19.0,5.0,20.0,25.0,25.0,10.0,0.0,0.0,2.0,4.0,33.0,20.0,0.0,13.0,34.0,0.0,27.0,13.0,34.0,10.0,34.0,0.0,13.0,0.0,0.0,47.0,29.0,20.0,29.0,39.0,3.0,11.0,6.0,11.0,0.0,0.0,78.0,0.0,12.0,60.0,24.0,24.0,5.0,5.0,32.0,11.0,8.0,36.0,1.0,6.0,0.0,19.0,0.0,79.0,8.0,10.0,17.0,4.0,21.0,25.0,0.0,8.0,11.0,34.0,5.5426,6.951039999999999,8.9449,5.3964
2012-49,5.5426,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,43.0,0.0,0.0,0.0,0.0,42.0,3.0,1.0,0.0,0.0,4.0,0.0,0.0,6.0,0.0,15.0,15.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,42.0,0.0,0.0,0.0,21.0,0.0,21.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,21.0,16.0,0.0,8.0,19.0,9.0,5.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,8.0,0.0,4.0,2.0,0.0,0.0,0.0,4.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,45.0,6.951039999999999,7.91033,7.14434,4.67644
2012-50,6.951039999999999,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,43.0,0.0,0.0,0.0,0.0,42.0,3.0,1.0,0.0,0.0,4.0,0.0,0.0,6.0,0.0,15.0,15.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,42.0,0.0,0.0,0.0,21.0,0.0,21.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,21.0,16.0,0.0,8.0,19.0,9.0,5.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,8.0,0.0,4.0,2.0,0.0,0.0,0.0,4.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,45.0,7.91033,8.9449,6.49926,4.24231
2012-51,7.91033,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,43.0,0.0,0.0,0.0,0.0,42.0,3.0,1.0,0.0,0.0,4.0,0.0,0.0,6.0,0.0,15.0,15.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,42.0,0.0,0.0,0.0,21.0,0.0,21.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,21.0,16.0,0.0,8.0,19.0,9.0,5.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,8.0,0.0,4.0,2.0,0.0,0.0,0.0,4.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,45.0,8.9449,7.14434,5.71979,3.45379
2012-52,8.9449,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,43.0,0.0,0.0,0.0,0.0,42.0,3.0,1.0,0.0,0.0,4.0,0.0,0.0,6.0,0.0,15.0,15.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,42.0,0.0,0.0,0.0,21.0,0.0,21.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,21.0,16.0,0.0,8.0,19.0,9.0,5.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,8.0,0.0,4.0,2.0,0.0,0.0,0.0,4.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,45.0,7.14434,6.49926,5.3964,3.5083699999999998
2013-01,7.14434,7.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,14.0,0.0,0.0,0.0,0.0,2.0,42.0,3.0,1.0,0.0,1.0,6.0,2.0,0.0,4.0,0.0,15.0,10.0,0.0,0.0,0.0,6.0,31.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,42.0,14.0,0.0,0.0,0.0,15.0,0.0,10.0,10.0,0.0,0.0,14.0,14.0,8.0,5.0,5.0,15.0,3.0,3.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,44.0,0.0,0.0,0.0,6.0,6.0,0.0,4.0,3.0,0.0,0.0,0.0,2.0,0.0,44.0,4.0,4.0,4.0,0.0,9.0,9.0,0.0,9.0,0.0,0.0,6.49926,5.71979,4.67644,3.06236
2013-02,6.49926,7.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,14.0,0.0,0.0,0.0,0.0,2.0,42.0,3.0,1.0,0.0,1.0,6.0,2.0,0.0,4.0,0.0,15.0,10.0,0.0,0.0,0.0,6.0,31.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,42.0,14.0,0.0,0.0,0.0,15.0,0.0,10.0,10.0,0.0,0.0,14.0,14.0,8.0,5.0,5.0,15.0,3.0,3.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,44.0,0.0,0.0,0.0,6.0,6.0,0.0,4.0,3.0,0.0,0.0,0.0,2.0,0.0,44.0,4.0,4.0,4.0,0.0,9.0,9.0,0.0,9.0,0.0,0.0,5.71979,5.3964,4.24231,3.28033
2013-03,5.71979,7.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,14.0,0.0,0.0,0.0,0.0,2.0,42.0,3.0,1.0,0.0,1.0,6.0,2.0,0.0,4.0,0.0,15.0,10.0,0.0,0.0,0.0,6.0,31.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,42.0,14.0,0.0,0.0,0.0,15.0,0.0,10.0,10.0,0.0,0.0,14.0,14.0,8.0,5.0,5.0,15.0,3.0,3.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,44.0,0.0,0.0,0.0,6.0,6.0,0.0,4.0,3.0,0.0,0.0,0.0,2.0,0.0,44.0,4.0,4.0,4.0,0.0,9.0,9.0,0.0,9.0,0.0,0.0,5.3964,4.67644,3.45379,3.76361
2013-04,5.3964,7.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,14.0,0.0,0.0,0.0,0.0,2.0,42.0,3.0,1.0,0.0,1.0,6.0,2.0,0.0,4.0,0.0,15.0,10.0,0.0,0.0,0.0,6.0,31.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,42.0,14.0,0.0,0.0,0.0,15.0,0.0,10.0,10.0,0.0,0.0,14.0,14.0,8.0,5.0,5.0,15.0,3.0,3.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,44.0,0.0,0.0,0.0,6.0,6.0,0.0,4.0,3.0,0.0,0.0,0.0,2.0,0.0,44.0,4.0,4.0,4.0,0.0,9.0,9.0,0.0,9.0,0.0,0.0,4.67644,4.24231,3.5083699999999998,2.82755
2013-05,4.67644,7.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,14.0,0.0,0.0,0.0,0.0,2.0,42.0,3.0,1.0,0.0,1.0,6.0,2.0,0.0,4.0,0.0,15.0,10.0,0.0,0.0,0.0,6.0,31.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,42.0,14.0,0.0,0.0,0.0,15.0,0.0,10.0,10.0,0.0,0.0,14.0,14.0,8.0,5.0,5.0,15.0,3.0,3.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,44.0,0.0,0.0,0.0,6.0,6.0,0.0,4.0,3.0,0.0,0.0,0.0,2.0,0.0,44.0,4.0,4.0,4.0,0.0,9.0,9.0,0.0,9.0,0.0,0.0,4.24231,3.45379,3.06236,2.91392
2013-06,4.24231,7.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,14.0,0.0,0.0,0.0,0.0,2.0,42.0,3.0,1.0,0.0,1.0,6.0,2.0,0.0,4.0,0.0,15.0,10.0,0.0,0.0,0.0,6.0,31.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,42.0,14.0,0.0,0.0,0.0,15.0,0.0,10.0,10.0,0.0,0.0,14.0,14.0,8.0,5.0,5.0,15.0,3.0,3.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,44.0,0.0,0.0,0.0,6.0,6.0,0.0,4.0,3.0,0.0,0.0,0.0,2.0,0.0,44.0,4.0,4.0,4.0,0.0,9.0,9.0,0.0,9.0,0.0,0.0,3.45379,3.5083699999999998,3.28033,2.85127
2013-07,3.45379,7.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,14.0,0.0,0.0,0.0,0.0,2.0,42.0,3.0,1.0,0.0,1.0,6.0,2.0,0.0,4.0,0.0,15.0,10.0,0.0,0.0,0.0,6.0,31.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,42.0,14.0,0.0,0.0,0.0,15.0,0.0,10.0,10.0,0.0,0.0,14.0,14.0,8.0,5.0,5.0,15.0,3.0,3.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,44.0,0.0,0.0,0.0,6.0,6.0,0.0,4.0,3.0,0.0,0.0,0.0,2.0,0.0,44.0,4.0,4.0,4.0,0.0,9.0,9.0,0.0,9.0,0.0,0.0,3.5083699999999998,3.06236,3.76361,2.26379
2013-08,3.5083699999999998,7.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,14.0,0.0,0.0,0.0,0.0,2.0,42.0,3.0,1.0,0.0,1.0,6.0,2.0,0.0,4.0,0.0,15.0,10.0,0.0,0.0,0.0,6.0,31.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,42.0,14.0,0.0,0.0,0.0,15.0,0.0,10.0,10.0,0.0,0.0,14.0,14.0,8.0,5.0,5.0,15.0,3.0,3.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,44.0,0.0,0.0,0.0,6.0,6.0,0.0,4.0,3.0,0.0,0.0,0.0,2.0,0.0,44.0,4.0,4.0,4.0,0.0,9.0,9.0,0.0,9.0,0.0,0.0,3.06236,3.28033,2.82755,1.83512
2013-09,3.06236,7.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,14.0,0.0,0.0,0.0,0.0,2.0,42.0,3.0,1.0,0.0,1.0,6.0,2.0,0.0,4.0,0.0,15.0,10.0,0.0,0.0,0.0,6.0,31.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,42.0,14.0,0.0,0.0,0.0,15.0,0.0,10.0,10.0,0.0,0.0,14.0,14.0,8.0,5.0,5.0,15.0,3.0,3.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,44.0,0.0,0.0,0.0,6.0,6.0,0.0,4.0,3.0,0.0,0.0,0.0,2.0,0.0,44.0,4.0,4.0,4.0,0.0,9.0,9.0,0.0,9.0,0.0,0.0,3.28033,3.76361,2.91392,1.8856099999999998
2013-10,3.28033,7.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,14.0,0.0,0.0,0.0,0.0,2.0,42.0,3.0,1.0,0.0,1.0,6.0,2.0,0.0,4.0,0.0,15.0,10.0,0.0,0.0,0.0,6.0,31.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,42.0,14.0,0.0,0.0,0.0,15.0,0.0,10.0,10.0,0.0,0.0,14.0,14.0,8.0,5.0,5.0,15.0,3.0,3.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,44.0,0.0,0.0,0.0,6.0,6.0,0.0,4.0,3.0,0.0,0.0,0.0,2.0,0.0,44.0,4.0,4.0,4.0,0.0,9.0,9.0,0.0,9.0,0.0,0.0,3.76361,2.82755,2.85127,1.88421
2013-11,3.76361,7.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,14.0,0.0,0.0,0.0,0.0,2.0,42.0,3.0,1.0,0.0,1.0,6.0,2.0,0.0,4.0,0.0,15.0,10.0,0.0,0.0,0.0,6.0,31.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,42.0,14.0,0.0,0.0,0.0,15.0,0.0,10.0,10.0,0.0,0.0,14.0,14.0,8.0,5.0,5.0,15.0,3.0,3.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,44.0,0.0,0.0,0.0,6.0,6.0,0.0,4.0,3.0,0.0,0.0,0.0,2.0,0.0,44.0,4.0,4.0,4.0,0.0,9.0,9.0,0.0,9.0,0.0,0.0,2.82755,2.91392,2.26379,2.06497
2013-12,2.82755,7.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,14.0,0.0,0.0,0.0,0.0,2.0,42.0,3.0,1.0,0.0,1.0,6.0,2.0,0.0,4.0,0.0,15.0,10.0,0.0,0.0,0.0,6.0,31.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,42.0,14.0,0.0,0.0,0.0,15.0,0.0,10.0,10.0,0.0,0.0,14.0,14.0,8.0,5.0,5.0,15.0,3.0,3.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,44.0,0.0,0.0,0.0,6.0,6.0,0.0,4.0,3.0,0.0,0.0,0.0,2.0,0.0,44.0,4.0,4.0,4.0,0.0,9.0,9.0,0.0,9.0,0.0,0.0,2.91392,2.85127,1.83512,2.13555
2013-13,2.91392,7.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,14.0,0.0,0.0,0.0,0.0,2.0,42.0,3.0,1.0,0.0,1.0,6.0,2.0,0.0,4.0,0.0,15.0,10.0,0.0,0.0,0.0,6.0,31.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,42.0,14.0,0.0,0.0,0.0,15.0,0.0,10.0,10.0,0.0,0.0,14.0,14.0,8.0,5.0,5.0,15.0,3.0,3.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,44.0,0.0,0.0,0.0,6.0,6.0,0.0,4.0,3.0,0.0,0.0,0.0,2.0,0.0,44.0,4.0,4.0,4.0,0.0,9.0,9.0,0.0,9.0,0.0,0.0,2.85127,2.26379,1.8856099999999998,1.9033200000000001
2013-14,2.85127,7.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,14.0,0.0,0.0,0.0,0.0,2.0,42.0,3.0,1.0,0.0,1.0,6.0,2.0,0.0,4.0,0.0,15.0,10.0,0.0,0.0,0.0,6.0,31.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,42.0,14.0,0.0,0.0,0.0,15.0,0.0,10.0,10.0,0.0,0.0,14.0,14.0,8.0,5.0,5.0,15.0,3.0,3.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,44.0,0.0,0.0,0.0,6.0,6.0,0.0,4.0,3.0,0.0,0.0,0.0,2.0,0.0,44.0,4.0,4.0,4.0,0.0,9.0,9.0,0.0,9.0,0.0,0.0,2.26379,1.83512,1.88421,1.68134
2013-15,2.26379,5.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,2.0,32.0,2.0,1.0,0.0,1.0,3.0,0.0,0.0,4.0,0.0,18.0,9.0,0.0,0.0,0.0,5.0,24.0,5.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,39.0,5.0,5.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,40.0,0.0,0.0,0.0,10.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,36.0,0.0,8.0,7.0,4.0,0.0,8.0,0.0,0.0,0.0,66.0,1.83512,1.8856099999999998,2.06497,1.34287
2013-16,1.83512,5.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,2.0,32.0,2.0,1.0,0.0,1.0,3.0,0.0,0.0,4.0,0.0,18.0,9.0,0.0,0.0,0.0,5.0,24.0,5.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,39.0,5.0,5.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,40.0,0.0,0.0,0.0,10.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,36.0,0.0,8.0,7.0,4.0,0.0,8.0,0.0,0.0,0.0,66.0,1.8856099999999998,1.88421,2.13555,1.2033
2013-17,1.8856099999999998,5.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,2.0,32.0,2.0,1.0,0.0,1.0,3.0,0.0,0.0,4.0,0.0,18.0,9.0,0.0,0.0,0.0,5.0,24.0,5.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,39.0,5.0,5.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,40.0,0.0,0.0,0.0,10.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,36.0,0.0,8.0,7.0,4.0,0.0,8.0,0.0,0.0,0.0,66.0,1.88421,2.06497,1.9033200000000001,1.29978
2013-18,1.88421,5.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,2.0,32.0,2.0,1.0,0.0,1.0,3.0,0.0,0.0,4.0,0.0,18.0,9.0,0.0,0.0,0.0,5.0,24.0,5.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,39.0,5.0,5.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,40.0,0.0,0.0,0.0,10.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,36.0,0.0,8.0,7.0,4.0,0.0,8.0,0.0,0.0,0.0,66.0,2.06497,2.13555,1.68134,1.06077
2013-19,2.06497,3.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,8.0,16.0,0.0,0.0,0.0,0.0,2.0,43.0,2.0,3.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,12.0,45.0,0.0,0.0,0.0,0.0,13.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,15.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,18.0,0.0,5.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,48.0,2.13555,1.9033200000000001,1.34287,1.1888100000000001
2013-20,2.13555,3.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,8.0,16.0,0.0,0.0,0.0,0.0,2.0,43.0,2.0,3.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,12.0,45.0,0.0,0.0,0.0,0.0,13.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,15.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,18.0,0.0,5.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,48.0,1.9033200000000001,1.68134,1.2033,1.0125600000000001
2013-21,1.9033200000000001,3.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,8.0,16.0,0.0,0.0,0.0,0.0,2.0,43.0,2.0,3.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,12.0,45.0,0.0,0.0,0.0,0.0,13.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,15.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,18.0,0.0,5.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,48.0,1.68134,1.34287,1.29978,0.932235
2013-22,1.68134,3.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,8.0,16.0,0.0,0.0,0.0,0.0,2.0,43.0,2.0,3.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,12.0,45.0,0.0,0.0,0.0,0.0,13.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,15.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,18.0,0.0,5.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,48.0,1.34287,1.2033,1.06077,1.04764
