date,washington_flu,flu,flu recovery,having the flu,flu duration,remedies for the flu,influenza,influenza a and b,cure the flu,remedies for flu,flu shots,dangerous fever,break a fever,flu versus cold,medicine for the flu,treating flu,pneumonia,flu how long,flu and cold,flu lasts,braun thermoscan,the flu,cure flu,cold vs. flu,how long flu,how long is the flu,fever reducer,cold and flu,flu contagious period,treating the flu,incubation period for flu,reduce a fever,how long contagious,i have the flu,washington state flu,treat the flu,seattle flu,flu treatment,do i have the flu,flu shot,flu 2018,cold versus flu,flu vs cold,flu and fever,flu care,flu headache,human temperature,high fever,medicine for flu,flu treatments,influenza type a,fight the flu,influenza symptoms,the flu virus,reduce fever,cdc,type a influenza,cold symptoms,thermoscan,normal body temperature,how to treat the flu,flu virus,fever flu,stomach flu,how long does flu last,swine flu,flu cough,over the counter flu,contagious flu,what to do if you have the flu,symptoms,signs of flu,over the counter flu medicine,the flu symptoms,flu or cold,get rid of the flu,is flu contagious,flu germs,flu fever,early flu symptoms,stomach,how long is flu contagious,treatment for flu,cdc flu,taking temperature,exposed to flu,flu length,bronchitis,get over the flu,stomach flu symptoms,what is the flu,oscillococcinum,cold or flu,flu medicine,flu shot side effects,flu complications,signs of the flu,treat flu,body temperature,target_1,target_2,target_4,target_8
2012-49,0.98488,12.0,0.0,0.0,45.0,0.0,9.0,0.0,1.0,2.0,3.0,6.0,2.0,0.0,1.0,1.0,50.0,3.0,1.0,0.0,1.0,12.0,2.0,0.0,9.0,4.0,8.0,14.0,0.0,6.0,4.0,0.0,20.0,6.0,0.0,3.0,16.0,8.0,1.0,4.0,0.0,0.0,0.0,8.0,8.0,8.0,10.0,40.0,5.0,0.0,0.0,8.0,8.0,12.0,0.0,32.0,0.0,8.0,4.0,17.0,0.0,21.0,8.0,51.0,3.0,9.0,9.0,0.0,14.0,0.0,73.0,0.0,0.0,0.0,9.0,9.0,19.0,0.0,1.0,0.0,67.0,0.0,0.0,12.0,6.0,0.0,0.0,43.0,1.0,9.0,12.0,8.0,8.0,16.0,8.0,0.0,0.0,16.0,58.0,1.15527,1.46423,2.77656,2.47019
2012-50,1.15527,12.0,0.0,0.0,45.0,0.0,9.0,0.0,1.0,2.0,3.0,6.0,2.0,0.0,1.0,1.0,50.0,3.0,1.0,0.0,1.0,12.0,2.0,0.0,9.0,4.0,8.0,14.0,0.0,6.0,4.0,0.0,20.0,6.0,0.0,3.0,16.0,8.0,1.0,4.0,0.0,0.0,0.0,8.0,8.0,8.0,10.0,40.0,5.0,0.0,0.0,8.0,8.0,12.0,0.0,32.0,0.0,8.0,4.0,17.0,0.0,21.0,8.0,51.0,3.0,9.0,9.0,0.0,14.0,0.0,73.0,0.0,0.0,0.0,9.0,9.0,19.0,0.0,1.0,0.0,67.0,0.0,0.0,12.0,6.0,0.0,0.0,43.0,1.0,9.0,12.0,8.0,8.0,16.0,8.0,0.0,0.0,16.0,58.0,1.46423,2.72053,2.30206,2.10597
2012-51,1.46423,12.0,0.0,0.0,45.0,0.0,9.0,0.0,1.0,2.0,3.0,6.0,2.0,0.0,1.0,1.0,50.0,3.0,1.0,0.0,1.0,12.0,2.0,0.0,9.0,4.0,8.0,14.0,0.0,6.0,4.0,0.0,20.0,6.0,0.0,3.0,16.0,8.0,1.0,4.0,0.0,0.0,0.0,8.0,8.0,8.0,10.0,40.0,5.0,0.0,0.0,8.0,8.0,12.0,0.0,32.0,0.0,8.0,4.0,17.0,0.0,21.0,8.0,51.0,3.0,9.0,9.0,0.0,14.0,0.0,73.0,0.0,0.0,0.0,9.0,9.0,19.0,0.0,1.0,0.0,67.0,0.0,0.0,12.0,6.0,0.0,0.0,43.0,1.0,9.0,12.0,8.0,8.0,16.0,8.0,0.0,0.0,16.0,58.0,2.72053,2.77656,2.94155,1.67155
2012-52,2.72053,12.0,0.0,0.0,45.0,0.0,9.0,0.0,1.0,2.0,3.0,6.0,2.0,0.0,1.0,1.0,50.0,3.0,1.0,0.0,1.0,12.0,2.0,0.0,9.0,4.0,8.0,14.0,0.0,6.0,4.0,0.0,20.0,6.0,0.0,3.0,16.0,8.0,1.0,4.0,0.0,0.0,0.0,8.0,8.0,8.0,10.0,40.0,5.0,0.0,0.0,8.0,8.0,12.0,0.0,32.0,0.0,8.0,4.0,17.0,0.0,21.0,8.0,51.0,3.0,9.0,9.0,0.0,14.0,0.0,73.0,0.0,0.0,0.0,9.0,9.0,19.0,0.0,1.0,0.0,67.0,0.0,0.0,12.0,6.0,0.0,0.0,43.0,1.0,9.0,12.0,8.0,8.0,16.0,8.0,0.0,0.0,16.0,58.0,2.77656,2.30206,3.5891300000000004,1.3867
2013-01,2.77656,15.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0,48.0,6.0,1.0,0.0,0.0,11.0,4.0,0.0,17.0,0.0,11.0,13.0,0.0,0.0,0.0,8.0,25.0,0.0,6.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,15.0,0.0,7.0,0.0,23.0,42.0,0.0,0.0,0.0,0.0,8.0,0.0,2.0,37.0,0.0,7.0,4.0,8.0,0.0,8.0,2.0,28.0,8.0,4.0,11.0,4.0,11.0,0.0,70.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,14.0,6.0,5.0,0.0,49.0,0.0,4.0,29.0,0.0,0.0,7.0,0.0,0.0,7.0,7.0,64.0,2.30206,2.94155,2.47019,1.34397
2013-02,2.30206,15.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0,48.0,6.0,1.0,0.0,0.0,11.0,4.0,0.0,17.0,0.0,11.0,13.0,0.0,0.0,0.0,8.0,25.0,0.0,6.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,15.0,0.0,7.0,0.0,23.0,42.0,0.0,0.0,0.0,0.0,8.0,0.0,2.0,37.0,0.0,7.0,4.0,8.0,0.0,8.0,2.0,28.0,8.0,4.0,11.0,4.0,11.0,0.0,70.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,14.0,6.0,5.0,0.0,49.0,0.0,4.0,29.0,0.0,0.0,7.0,0.0,0.0,7.0,7.0,64.0,2.94155,3.5891300000000004,2.10597,1.14811
2013-03,2.94155,15.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0,48.0,6.0,1.0,0.0,0.0,11.0,4.0,0.0,17.0,0.0,11.0,13.0,0.0,0.0,0.0,8.0,25.0,0.0,6.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,15.0,0.0,7.0,0.0,23.0,42.0,0.0,0.0,0.0,0.0,8.0,0.0,2.0,37.0,0.0,7.0,4.0,8.0,0.0,8.0,2.0,28.0,8.0,4.0,11.0,4.0,11.0,0.0,70.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,14.0,6.0,5.0,0.0,49.0,0.0,4.0,29.0,0.0,0.0,7.0,0.0,0.0,7.0,7.0,64.0,3.5891300000000004,2.47019,1.67155,0.803281
2013-04,3.5891300000000004,15.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0,48.0,6.0,1.0,0.0,0.0,11.0,4.0,0.0,17.0,0.0,11.0,13.0,0.0,0.0,0.0,8.0,25.0,0.0,6.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,15.0,0.0,7.0,0.0,23.0,42.0,0.0,0.0,0.0,0.0,8.0,0.0,2.0,37.0,0.0,7.0,4.0,8.0,0.0,8.0,2.0,28.0,8.0,4.0,11.0,4.0,11.0,0.0,70.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,14.0,6.0,5.0,0.0,49.0,0.0,4.0,29.0,0.0,0.0,7.0,0.0,0.0,7.0,7.0,64.0,2.47019,2.10597,1.3867,0.493316
2013-05,2.47019,15.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0,48.0,6.0,1.0,0.0,0.0,11.0,4.0,0.0,17.0,0.0,11.0,13.0,0.0,0.0,0.0,8.0,25.0,0.0,6.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,15.0,0.0,7.0,0.0,23.0,42.0,0.0,0.0,0.0,0.0,8.0,0.0,2.0,37.0,0.0,7.0,4.0,8.0,0.0,8.0,2.0,28.0,8.0,4.0,11.0,4.0,11.0,0.0,70.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,14.0,6.0,5.0,0.0,49.0,0.0,4.0,29.0,0.0,0.0,7.0,0.0,0.0,7.0,7.0,64.0,2.10597,1.67155,1.34397,0.693739
2013-06,2.10597,15.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0,48.0,6.0,1.0,0.0,0.0,11.0,4.0,0.0,17.0,0.0,11.0,13.0,0.0,0.0,0.0,8.0,25.0,0.0,6.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,15.0,0.0,7.0,0.0,23.0,42.0,0.0,0.0,0.0,0.0,8.0,0.0,2.0,37.0,0.0,7.0,4.0,8.0,0.0,8.0,2.0,28.0,8.0,4.0,11.0,4.0,11.0,0.0,70.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,14.0,6.0,5.0,0.0,49.0,0.0,4.0,29.0,0.0,0.0,7.0,0.0,0.0,7.0,7.0,64.0,1.67155,1.3867,1.14811,0.786138
2013-07,1.67155,15.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0,48.0,6.0,1.0,0.0,0.0,11.0,4.0,0.0,17.0,0.0,11.0,13.0,0.0,0.0,0.0,8.0,25.0,0.0,6.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,15.0,0.0,7.0,0.0,23.0,42.0,0.0,0.0,0.0,0.0,8.0,0.0,2.0,37.0,0.0,7.0,4.0,8.0,0.0,8.0,2.0,28.0,8.0,4.0,11.0,4.0,11.0,0.0,70.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,14.0,6.0,5.0,0.0,49.0,0.0,4.0,29.0,0.0,0.0,7.0,0.0,0.0,7.0,7.0,64.0,1.3867,1.34397,0.803281,0.497512
2013-08,1.3867,15.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0,48.0,6.0,1.0,0.0,0.0,11.0,4.0,0.0,17.0,0.0,11.0,13.0,0.0,0.0,0.0,8.0,25.0,0.0,6.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,15.0,0.0,7.0,0.0,23.0,42.0,0.0,0.0,0.0,0.0,8.0,0.0,2.0,37.0,0.0,7.0,4.0,8.0,0.0,8.0,2.0,28.0,8.0,4.0,11.0,4.0,11.0,0.0,70.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,14.0,6.0,5.0,0.0,49.0,0.0,4.0,29.0,0.0,0.0,7.0,0.0,0.0,7.0,7.0,64.0,1.34397,1.14811,0.493316,0.39215700000000003
2013-09,1.34397,15.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0,48.0,6.0,1.0,0.0,0.0,11.0,4.0,0.0,17.0,0.0,11.0,13.0,0.0,0.0,0.0,8.0,25.0,0.0,6.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,15.0,0.0,7.0,0.0,23.0,42.0,0.0,0.0,0.0,0.0,8.0,0.0,2.0,37.0,0.0,7.0,4.0,8.0,0.0,8.0,2.0,28.0,8.0,4.0,11.0,4.0,11.0,0.0,70.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,14.0,6.0,5.0,0.0,49.0,0.0,4.0,29.0,0.0,0.0,7.0,0.0,0.0,7.0,7.0,64.0,1.14811,0.803281,0.693739,0.393999
2013-10,1.14811,15.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0,48.0,6.0,1.0,0.0,0.0,11.0,4.0,0.0,17.0,0.0,11.0,13.0,0.0,0.0,0.0,8.0,25.0,0.0,6.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,15.0,0.0,7.0,0.0,23.0,42.0,0.0,0.0,0.0,0.0,8.0,0.0,2.0,37.0,0.0,7.0,4.0,8.0,0.0,8.0,2.0,28.0,8.0,4.0,11.0,4.0,11.0,0.0,70.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,14.0,6.0,5.0,0.0,49.0,0.0,4.0,29.0,0.0,0.0,7.0,0.0,0.0,7.0,7.0,64.0,0.803281,0.493316,0.786138,0.47699600000000003
2013-11,0.803281,15.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0,48.0,6.0,1.0,0.0,0.0,11.0,4.0,0.0,17.0,0.0,11.0,13.0,0.0,0.0,0.0,8.0,25.0,0.0,6.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,15.0,0.0,7.0,0.0,23.0,42.0,0.0,0.0,0.0,0.0,8.0,0.0,2.0,37.0,0.0,7.0,4.0,8.0,0.0,8.0,2.0,28.0,8.0,4.0,11.0,4.0,11.0,0.0,70.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,14.0,6.0,5.0,0.0,49.0,0.0,4.0,29.0,0.0,0.0,7.0,0.0,0.0,7.0,7.0,64.0,0.493316,0.693739,0.497512,0.304169
2013-12,0.493316,15.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0,48.0,6.0,1.0,0.0,0.0,11.0,4.0,0.0,17.0,0.0,11.0,13.0,0.0,0.0,0.0,8.0,25.0,0.0,6.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,15.0,0.0,7.0,0.0,23.0,42.0,0.0,0.0,0.0,0.0,8.0,0.0,2.0,37.0,0.0,7.0,4.0,8.0,0.0,8.0,2.0,28.0,8.0,4.0,11.0,4.0,11.0,0.0,70.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,14.0,6.0,5.0,0.0,49.0,0.0,4.0,29.0,0.0,0.0,7.0,0.0,0.0,7.0,7.0,64.0,0.693739,0.786138,0.39215700000000003,0.310843
2013-13,0.693739,15.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0,48.0,6.0,1.0,0.0,0.0,11.0,4.0,0.0,17.0,0.0,11.0,13.0,0.0,0.0,0.0,8.0,25.0,0.0,6.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,15.0,0.0,7.0,0.0,23.0,42.0,0.0,0.0,0.0,0.0,8.0,0.0,2.0,37.0,0.0,7.0,4.0,8.0,0.0,8.0,2.0,28.0,8.0,4.0,11.0,4.0,11.0,0.0,70.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,14.0,6.0,5.0,0.0,49.0,0.0,4.0,29.0,0.0,0.0,7.0,0.0,0.0,7.0,7.0,64.0,0.786138,0.497512,0.393999,0.247525
2013-14,0.786138,15.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0,48.0,6.0,1.0,0.0,0.0,11.0,4.0,0.0,17.0,0.0,11.0,13.0,0.0,0.0,0.0,8.0,25.0,0.0,6.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,15.0,0.0,7.0,0.0,23.0,42.0,0.0,0.0,0.0,0.0,8.0,0.0,2.0,37.0,0.0,7.0,4.0,8.0,0.0,8.0,2.0,28.0,8.0,4.0,11.0,4.0,11.0,0.0,70.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,14.0,6.0,5.0,0.0,49.0,0.0,4.0,29.0,0.0,0.0,7.0,0.0,0.0,7.0,7.0,64.0,0.497512,0.39215700000000003,0.47699600000000003,0.41002299999999997
2013-15,0.497512,9.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,38.0,2.0,2.0,0.0,0.0,6.0,2.0,0.0,7.0,0.0,15.0,18.0,0.0,0.0,0.0,4.0,22.0,4.0,3.0,0.0,6.0,3.0,0.0,2.0,0.0,0.0,7.0,0.0,0.0,14.0,9.0,5.0,5.0,5.0,7.0,0.0,15.0,7.0,1.0,35.0,1.0,7.0,4.0,11.0,0.0,11.0,0.0,24.0,2.0,4.0,8.0,0.0,8.0,0.0,70.0,0.0,0.0,0.0,17.0,0.0,8.0,0.0,0.0,0.0,75.0,0.0,5.0,11.0,5.0,0.0,0.0,47.0,0.0,6.0,28.0,14.0,14.0,7.0,0.0,0.0,0.0,0.0,67.0,0.39215700000000003,0.393999,0.304169,0.38816999999999996
2013-16,0.39215700000000003,9.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,38.0,2.0,2.0,0.0,0.0,6.0,2.0,0.0,7.0,0.0,15.0,18.0,0.0,0.0,0.0,4.0,22.0,4.0,3.0,0.0,6.0,3.0,0.0,2.0,0.0,0.0,7.0,0.0,0.0,14.0,9.0,5.0,5.0,5.0,7.0,0.0,15.0,7.0,1.0,35.0,1.0,7.0,4.0,11.0,0.0,11.0,0.0,24.0,2.0,4.0,8.0,0.0,8.0,0.0,70.0,0.0,0.0,0.0,17.0,0.0,8.0,0.0,0.0,0.0,75.0,0.0,5.0,11.0,5.0,0.0,0.0,47.0,0.0,6.0,28.0,14.0,14.0,7.0,0.0,0.0,0.0,0.0,67.0,0.393999,0.47699600000000003,0.310843,0.40369099999999997
2013-17,0.393999,9.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,38.0,2.0,2.0,0.0,0.0,6.0,2.0,0.0,7.0,0.0,15.0,18.0,0.0,0.0,0.0,4.0,22.0,4.0,3.0,0.0,6.0,3.0,0.0,2.0,0.0,0.0,7.0,0.0,0.0,14.0,9.0,5.0,5.0,5.0,7.0,0.0,15.0,7.0,1.0,35.0,1.0,7.0,4.0,11.0,0.0,11.0,0.0,24.0,2.0,4.0,8.0,0.0,8.0,0.0,70.0,0.0,0.0,0.0,17.0,0.0,8.0,0.0,0.0,0.0,75.0,0.0,5.0,11.0,5.0,0.0,0.0,47.0,0.0,6.0,28.0,14.0,14.0,7.0,0.0,0.0,0.0,0.0,67.0,0.47699600000000003,0.304169,0.247525,0.432113
2013-18,0.47699600000000003,9.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,38.0,2.0,2.0,0.0,0.0,6.0,2.0,0.0,7.0,0.0,15.0,18.0,0.0,0.0,0.0,4.0,22.0,4.0,3.0,0.0,6.0,3.0,0.0,2.0,0.0,0.0,7.0,0.0,0.0,14.0,9.0,5.0,5.0,5.0,7.0,0.0,15.0,7.0,1.0,35.0,1.0,7.0,4.0,11.0,0.0,11.0,0.0,24.0,2.0,4.0,8.0,0.0,8.0,0.0,70.0,0.0,0.0,0.0,17.0,0.0,8.0,0.0,0.0,0.0,75.0,0.0,5.0,11.0,5.0,0.0,0.0,47.0,0.0,6.0,28.0,14.0,14.0,7.0,0.0,0.0,0.0,0.0,67.0,0.304169,0.310843,0.41002299999999997,0.22356399999999998
2013-19,0.304169,6.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,2.0,4.0,0.0,0.0,0.0,1.0,41.0,1.0,2.0,0.0,0.0,7.0,4.0,0.0,3.0,2.0,11.0,19.0,0.0,0.0,0.0,4.0,21.0,0.0,3.0,0.0,6.0,6.0,0.0,1.0,0.0,0.0,8.0,7.0,7.0,0.0,14.0,29.0,5.0,0.0,0.0,8.0,0.0,12.0,1.0,28.0,0.0,6.0,0.0,24.0,0.0,8.0,2.0,26.0,3.0,2.0,9.0,0.0,9.0,0.0,71.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,6.0,8.0,0.0,0.0,41.0,1.0,3.0,0.0,7.0,7.0,0.0,0.0,0.0,8.0,0.0,51.0,0.310843,0.247525,0.38816999999999996,0.290698
2013-20,0.310843,6.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,2.0,4.0,0.0,0.0,0.0,1.0,41.0,1.0,2.0,0.0,0.0,7.0,4.0,0.0,3.0,2.0,11.0,19.0,0.0,0.0,0.0,4.0,21.0,0.0,3.0,0.0,6.0,6.0,0.0,1.0,0.0,0.0,8.0,7.0,7.0,0.0,14.0,29.0,5.0,0.0,0.0,8.0,0.0,12.0,1.0,28.0,0.0,6.0,0.0,24.0,0.0,8.0,2.0,26.0,3.0,2.0,9.0,0.0,9.0,0.0,71.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,6.0,8.0,0.0,0.0,41.0,1.0,3.0,0.0,7.0,7.0,0.0,0.0,0.0,8.0,0.0,51.0,0.247525,0.41002299999999997,0.40369099999999997,0.253218
2013-21,0.247525,6.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,2.0,4.0,0.0,0.0,0.0,1.0,41.0,1.0,2.0,0.0,0.0,7.0,4.0,0.0,3.0,2.0,11.0,19.0,0.0,0.0,0.0,4.0,21.0,0.0,3.0,0.0,6.0,6.0,0.0,1.0,0.0,0.0,8.0,7.0,7.0,0.0,14.0,29.0,5.0,0.0,0.0,8.0,0.0,12.0,1.0,28.0,0.0,6.0,0.0,24.0,0.0,8.0,2.0,26.0,3.0,2.0,9.0,0.0,9.0,0.0,71.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,6.0,8.0,0.0,0.0,41.0,1.0,3.0,0.0,7.0,7.0,0.0,0.0,0.0,8.0,0.0,51.0,0.41002299999999997,0.38816999999999996,0.432113,0.334798
2013-22,0.41002299999999997,6.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,2.0,4.0,0.0,0.0,0.0,1.0,41.0,1.0,2.0,0.0,0.0,7.0,4.0,0.0,3.0,2.0,11.0,19.0,0.0,0.0,0.0,4.0,21.0,0.0,3.0,0.0,6.0,6.0,0.0,1.0,0.0,0.0,8.0,7.0,7.0,0.0,14.0,29.0,5.0,0.0,0.0,8.0,0.0,12.0,1.0,28.0,0.0,6.0,0.0,24.0,0.0,8.0,2.0,26.0,3.0,2.0,9.0,0.0,9.0,0.0,71.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,6.0,8.0,0.0,0.0,41.0,1.0,3.0,0.0,7.0,7.0,0.0,0.0,0.0,8.0,0.0,51.0,0.38816999999999996,0.40369099999999997,0.22356399999999998,0.242772
2013-23,0.38816999999999996,7.0,0.0,21.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,1.0,1.0,27.0,1.0,1.0,0.0,0.0,4.0,2.0,0.0,3.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,13.0,4.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,18.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,31.0,0.0,4.0,0.0,15.0,0.0,12.0,0.0,31.0,2.0,3.0,0.0,0.0,8.0,0.0,70.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,5.0,0.0,0.0,0.0,27.0,0.0,6.0,14.0,0.0,0.0,14.0,0.0,0.0,0.0,7.0,37.0,0.40369099999999997,0.432113,0.290698,0.118147
2013-24,0.40369099999999997,7.0,0.0,21.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,1.0,1.0,27.0,1.0,1.0,0.0,0.0,4.0,2.0,0.0,3.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,13.0,4.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,18.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,31.0,0.0,4.0,0.0,15.0,0.0,12.0,0.0,31.0,2.0,3.0,0.0,0.0,8.0,0.0,70.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,5.0,0.0,0.0,0.0,27.0,0.0,6.0,14.0,0.0,0.0,14.0,0.0,0.0,0.0,7.0,37.0,0.432113,0.22356399999999998,0.253218,0.162225
2013-25,0.432113,7.0,0.0,21.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,1.0,1.0,27.0,1.0,1.0,0.0,0.0,4.0,2.0,0.0,3.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,13.0,4.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,18.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,31.0,0.0,4.0,0.0,15.0,0.0,12.0,0.0,31.0,2.0,3.0,0.0,0.0,8.0,0.0,70.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,5.0,0.0,0.0,0.0,27.0,0.0,6.0,14.0,0.0,0.0,14.0,0.0,0.0,0.0,7.0,37.0,0.22356399999999998,0.290698,0.334798,0.20549699999999999
2013-26,0.22356399999999998,7.0,0.0,21.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,1.0,1.0,27.0,1.0,1.0,0.0,0.0,4.0,2.0,0.0,3.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,13.0,4.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,18.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,31.0,0.0,4.0,0.0,15.0,0.0,12.0,0.0,31.0,2.0,3.0,0.0,0.0,8.0,0.0,70.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,5.0,0.0,0.0,0.0,27.0,0.0,6.0,14.0,0.0,0.0,14.0,0.0,0.0,0.0,7.0,37.0,0.290698,0.253218,0.242772,0.205109
2013-27,0.290698,7.0,0.0,21.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,1.0,1.0,27.0,1.0,1.0,0.0,0.0,4.0,2.0,0.0,3.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,13.0,4.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,18.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,31.0,0.0,4.0,0.0,15.0,0.0,12.0,0.0,31.0,2.0,3.0,0.0,0.0,8.0,0.0,70.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,5.0,0.0,0.0,0.0,27.0,0.0,6.0,14.0,0.0,0.0,14.0,0.0,0.0,0.0,7.0,37.0,0.253218,0.334798,0.118147,0.180759
