date,oregon_flu,flu,flu recovery,having the flu,bird flu,flu duration,flu in children,influenza,influenza a and b,cure the flu,flu season,flu shots,dangerous fever,break a fever,how long is the flu contagious,medicine for the flu,treating flu,pneumonia,fever cough,flu and cold,flu lasts,braun thermoscan,flu symptoms,cure flu,cold vs. flu,how long flu,symptoms of flu,fever reducer,cold and flu,flu contagious period,flu children,flu 2019,incubation period for flu,reduce a fever,i have the flu,low body,treat the flu,flu treatment,do i have the flu,flu shot,flu 2018,cold versus flu,flu vs cold,flu and fever,flu care,flu headache,human temperature,high fever,medicine for flu,flu treatments,influenza type a,fight the flu,influenza symptoms,the flu virus,flu in oregon,reduce fever,cdc,type a influenza,influenza incubation period,thermoscan,normal body temperature,how to treat the flu,how long does the flu last,fever flu,stomach flu,how long does flu last,flu vaccine,flu cough,over the counter flu,contagious flu,flu report,symptoms,signs of flu,over the counter flu medicine,flu or cold,get rid of the flu,is flu contagious,flu germs,flu fever,flu oregon,early flu symptoms,how long is flu contagious,treatment for flu,taking temperature,exposed to flu,flu contagious,bronchitis,get over the flu,portland flu,symptoms of bronchitis,oscillococcinum,cold or flu,flu medicine,flu remedies,flu complications,signs of the flu,treat flu,how to get rid of the flu,target_1,target_2,target_4,target_8
2012-28,0.26441,6.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,4.0,4.0,0.0,4.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,11.0,4.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,29.0,0.0,11.0,0.0,6.0,6.0,0.0,65.0,0.0,0.0,22.0,0.0,22.0,0.0,9.0,9.0,0.0,0.0,0.0,11.0,0.0,11.0,13.0,0.0,7.0,0.0,0.0,25.0,25.0,0.0,0.0,0.0,42.0,0.0,0.383387,0.344116,0.453662,0.46118400000000004
2012-29,0.383387,6.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,4.0,4.0,0.0,4.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,11.0,4.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,29.0,0.0,11.0,0.0,6.0,6.0,0.0,65.0,0.0,0.0,22.0,0.0,22.0,0.0,9.0,9.0,0.0,0.0,0.0,11.0,0.0,11.0,13.0,0.0,7.0,0.0,0.0,25.0,25.0,0.0,0.0,0.0,42.0,0.0,0.344116,0.18495699999999998,0.316056,0.67981
2012-30,0.344116,6.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,4.0,4.0,0.0,4.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,11.0,4.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,29.0,0.0,11.0,0.0,6.0,6.0,0.0,65.0,0.0,0.0,22.0,0.0,22.0,0.0,9.0,9.0,0.0,0.0,0.0,11.0,0.0,11.0,13.0,0.0,7.0,0.0,0.0,25.0,25.0,0.0,0.0,0.0,42.0,0.0,0.18495699999999998,0.453662,0.28530700000000003,0.793651
2012-31,0.18495699999999998,6.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,4.0,4.0,0.0,4.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,11.0,4.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,29.0,0.0,11.0,0.0,6.0,6.0,0.0,65.0,0.0,0.0,22.0,0.0,22.0,0.0,9.0,9.0,0.0,0.0,0.0,11.0,0.0,11.0,13.0,0.0,7.0,0.0,0.0,25.0,25.0,0.0,0.0,0.0,42.0,0.0,0.453662,0.316056,0.453172,0.686342
2012-32,0.453662,12.0,0.0,0.0,17.0,0.0,0.0,10.0,0.0,0.0,4.0,24.0,0.0,0.0,2.0,0.0,0.0,36.0,0.0,10.0,0.0,0.0,8.0,0.0,0.0,1.0,14.0,7.0,14.0,0.0,5.0,0.0,0.0,0.0,0.0,34.0,0.0,11.0,0.0,18.0,0.0,0.0,0.0,40.0,0.0,0.0,27.0,27.0,0.0,0.0,0.0,0.0,17.0,17.0,4.0,3.0,54.0,0.0,0.0,0.0,0.0,22.0,6.0,8.0,28.0,6.0,32.0,0.0,0.0,5.0,0.0,67.0,0.0,0.0,0.0,0.0,42.0,0.0,4.0,15.0,0.0,3.0,0.0,0.0,0.0,11.0,47.0,0.0,6.0,3.0,24.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.316056,0.28530700000000003,0.46118400000000004,0.365059
2012-33,0.316056,12.0,0.0,0.0,17.0,0.0,0.0,10.0,0.0,0.0,4.0,24.0,0.0,0.0,2.0,0.0,0.0,36.0,0.0,10.0,0.0,0.0,8.0,0.0,0.0,1.0,14.0,7.0,14.0,0.0,5.0,0.0,0.0,0.0,0.0,34.0,0.0,11.0,0.0,18.0,0.0,0.0,0.0,40.0,0.0,0.0,27.0,27.0,0.0,0.0,0.0,0.0,17.0,17.0,4.0,3.0,54.0,0.0,0.0,0.0,0.0,22.0,6.0,8.0,28.0,6.0,32.0,0.0,0.0,5.0,0.0,67.0,0.0,0.0,0.0,0.0,42.0,0.0,4.0,15.0,0.0,3.0,0.0,0.0,0.0,11.0,47.0,0.0,6.0,3.0,24.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.28530700000000003,0.453172,0.67981,0.7536930000000001
2012-34,0.28530700000000003,12.0,0.0,0.0,17.0,0.0,0.0,10.0,0.0,0.0,4.0,24.0,0.0,0.0,2.0,0.0,0.0,36.0,0.0,10.0,0.0,0.0,8.0,0.0,0.0,1.0,14.0,7.0,14.0,0.0,5.0,0.0,0.0,0.0,0.0,34.0,0.0,11.0,0.0,18.0,0.0,0.0,0.0,40.0,0.0,0.0,27.0,27.0,0.0,0.0,0.0,0.0,17.0,17.0,4.0,3.0,54.0,0.0,0.0,0.0,0.0,22.0,6.0,8.0,28.0,6.0,32.0,0.0,0.0,5.0,0.0,67.0,0.0,0.0,0.0,0.0,42.0,0.0,4.0,15.0,0.0,3.0,0.0,0.0,0.0,11.0,47.0,0.0,6.0,3.0,24.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.453172,0.46118400000000004,0.793651,0.774749
2012-35,0.453172,12.0,0.0,0.0,17.0,0.0,0.0,10.0,0.0,0.0,4.0,24.0,0.0,0.0,2.0,0.0,0.0,36.0,0.0,10.0,0.0,0.0,8.0,0.0,0.0,1.0,14.0,7.0,14.0,0.0,5.0,0.0,0.0,0.0,0.0,34.0,0.0,11.0,0.0,18.0,0.0,0.0,0.0,40.0,0.0,0.0,27.0,27.0,0.0,0.0,0.0,0.0,17.0,17.0,4.0,3.0,54.0,0.0,0.0,0.0,0.0,22.0,6.0,8.0,28.0,6.0,32.0,0.0,0.0,5.0,0.0,67.0,0.0,0.0,0.0,0.0,42.0,0.0,4.0,15.0,0.0,3.0,0.0,0.0,0.0,11.0,47.0,0.0,6.0,3.0,24.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.46118400000000004,0.67981,0.686342,0.708383
2012-36,0.46118400000000004,21.0,0.0,7.0,0.0,0.0,0.0,16.0,0.0,0.0,4.0,43.0,0.0,4.0,0.0,0.0,0.0,38.0,18.0,18.0,0.0,0.0,10.0,0.0,0.0,2.0,18.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,20.0,0.0,29.0,0.0,0.0,17.0,0.0,17.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,53.0,0.0,0.0,0.0,60.0,0.0,0.0,5.0,22.0,0.0,47.0,5.0,0.0,14.0,0.0,74.0,0.0,0.0,18.0,0.0,18.0,0.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,19.0,50.0,0.0,6.0,0.0,21.0,21.0,43.0,21.0,36.0,35.0,0.0,36.0,0.67981,0.793651,0.365059,0.801233
2012-37,0.67981,21.0,0.0,7.0,0.0,0.0,0.0,16.0,0.0,0.0,4.0,43.0,0.0,4.0,0.0,0.0,0.0,38.0,18.0,18.0,0.0,0.0,10.0,0.0,0.0,2.0,18.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,20.0,0.0,29.0,0.0,0.0,17.0,0.0,17.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,53.0,0.0,0.0,0.0,60.0,0.0,0.0,5.0,22.0,0.0,47.0,5.0,0.0,14.0,0.0,74.0,0.0,0.0,18.0,0.0,18.0,0.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,19.0,50.0,0.0,6.0,0.0,21.0,21.0,43.0,21.0,36.0,35.0,0.0,36.0,0.793651,0.686342,0.7536930000000001,0.6622520000000001
2012-38,0.793651,21.0,0.0,7.0,0.0,0.0,0.0,16.0,0.0,0.0,4.0,43.0,0.0,4.0,0.0,0.0,0.0,38.0,18.0,18.0,0.0,0.0,10.0,0.0,0.0,2.0,18.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,20.0,0.0,29.0,0.0,0.0,17.0,0.0,17.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,53.0,0.0,0.0,0.0,60.0,0.0,0.0,5.0,22.0,0.0,47.0,5.0,0.0,14.0,0.0,74.0,0.0,0.0,18.0,0.0,18.0,0.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,19.0,50.0,0.0,6.0,0.0,21.0,21.0,43.0,21.0,36.0,35.0,0.0,36.0,0.686342,0.365059,0.774749,0.44004399999999994
2012-39,0.686342,21.0,0.0,7.0,0.0,0.0,0.0,16.0,0.0,0.0,4.0,43.0,0.0,4.0,0.0,0.0,0.0,38.0,18.0,18.0,0.0,0.0,10.0,0.0,0.0,2.0,18.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,20.0,0.0,29.0,0.0,0.0,17.0,0.0,17.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,53.0,0.0,0.0,0.0,60.0,0.0,0.0,5.0,22.0,0.0,47.0,5.0,0.0,14.0,0.0,74.0,0.0,0.0,18.0,0.0,18.0,0.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,19.0,50.0,0.0,6.0,0.0,21.0,21.0,43.0,21.0,36.0,35.0,0.0,36.0,0.365059,0.7536930000000001,0.708383,0.366151
2012-40,0.365059,21.0,0.0,7.0,0.0,0.0,0.0,16.0,0.0,0.0,4.0,43.0,0.0,4.0,0.0,0.0,0.0,38.0,18.0,18.0,0.0,0.0,10.0,0.0,0.0,2.0,18.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,20.0,0.0,29.0,0.0,0.0,17.0,0.0,17.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,53.0,0.0,0.0,0.0,60.0,0.0,0.0,5.0,22.0,0.0,47.0,5.0,0.0,14.0,0.0,74.0,0.0,0.0,18.0,0.0,18.0,0.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,19.0,50.0,0.0,6.0,0.0,21.0,21.0,43.0,21.0,36.0,35.0,0.0,36.0,0.7536930000000001,0.774749,0.801233,0.421257
2012-41,0.7536930000000001,16.0,0.0,0.0,8.0,0.0,2.0,15.0,0.0,0.0,4.0,16.0,0.0,0.0,1.0,1.0,1.0,50.0,31.0,31.0,0.0,10.0,14.0,2.0,0.0,5.0,7.0,13.0,26.0,0.0,13.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,19.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,2.0,0.0,70.0,0.0,0.0,0.0,44.0,0.0,5.0,8.0,43.0,5.0,26.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,20.0,0.0,0.0,4.0,12.0,0.0,3.0,0.0,11.0,0.0,0.0,58.0,0.0,9.0,6.0,47.0,0.0,23.0,47.0,0.0,39.0,39.0,40.0,0.774749,0.708383,0.6622520000000001,1.07246
2012-42,0.774749,16.0,0.0,0.0,8.0,0.0,2.0,15.0,0.0,0.0,4.0,16.0,0.0,0.0,1.0,1.0,1.0,50.0,31.0,31.0,0.0,10.0,14.0,2.0,0.0,5.0,7.0,13.0,26.0,0.0,13.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,19.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,2.0,0.0,70.0,0.0,0.0,0.0,44.0,0.0,5.0,8.0,43.0,5.0,26.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,20.0,0.0,0.0,4.0,12.0,0.0,3.0,0.0,11.0,0.0,0.0,58.0,0.0,9.0,6.0,47.0,0.0,23.0,47.0,0.0,39.0,39.0,40.0,0.708383,0.801233,0.44004399999999994,1.8076900000000002
2012-43,0.708383,16.0,0.0,0.0,8.0,0.0,2.0,15.0,0.0,0.0,4.0,16.0,0.0,0.0,1.0,1.0,1.0,50.0,31.0,31.0,0.0,10.0,14.0,2.0,0.0,5.0,7.0,13.0,26.0,0.0,13.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,19.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,2.0,0.0,70.0,0.0,0.0,0.0,44.0,0.0,5.0,8.0,43.0,5.0,26.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,20.0,0.0,0.0,4.0,12.0,0.0,3.0,0.0,11.0,0.0,0.0,58.0,0.0,9.0,6.0,47.0,0.0,23.0,47.0,0.0,39.0,39.0,40.0,0.801233,0.6622520000000001,0.366151,0.9531069999999999
2012-44,0.801233,16.0,0.0,0.0,8.0,0.0,2.0,15.0,0.0,0.0,4.0,16.0,0.0,0.0,1.0,1.0,1.0,50.0,31.0,31.0,0.0,10.0,14.0,2.0,0.0,5.0,7.0,13.0,26.0,0.0,13.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,19.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,2.0,0.0,70.0,0.0,0.0,0.0,44.0,0.0,5.0,8.0,43.0,5.0,26.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,20.0,0.0,0.0,4.0,12.0,0.0,3.0,0.0,11.0,0.0,0.0,58.0,0.0,9.0,6.0,47.0,0.0,23.0,47.0,0.0,39.0,39.0,40.0,0.6622520000000001,0.44004399999999994,0.421257,3.7758800000000003
2012-45,0.6622520000000001,21.0,0.0,15.0,0.0,8.0,0.0,9.0,0.0,2.0,9.0,25.0,0.0,4.0,0.0,1.0,0.0,49.0,10.0,10.0,0.0,0.0,18.0,0.0,0.0,3.0,13.0,6.0,0.0,6.0,0.0,0.0,0.0,4.0,10.0,31.0,0.0,0.0,1.0,15.0,0.0,0.0,0.0,37.0,18.0,18.0,12.0,50.0,0.0,0.0,0.0,0.0,31.0,0.0,2.0,2.0,38.0,0.0,0.0,0.0,42.0,0.0,0.0,8.0,49.0,8.0,30.0,0.0,0.0,15.0,0.0,58.0,0.0,0.0,19.0,0.0,29.0,19.0,4.0,24.0,3.0,4.0,0.0,10.0,0.0,46.0,35.0,0.0,23.0,6.0,45.0,22.0,45.0,22.0,0.0,37.0,0.0,0.0,0.44004399999999994,0.366151,1.07246,2.78761
2012-46,0.44004399999999994,21.0,0.0,15.0,0.0,8.0,0.0,9.0,0.0,2.0,9.0,25.0,0.0,4.0,0.0,1.0,0.0,49.0,10.0,10.0,0.0,0.0,18.0,0.0,0.0,3.0,13.0,6.0,0.0,6.0,0.0,0.0,0.0,4.0,10.0,31.0,0.0,0.0,1.0,15.0,0.0,0.0,0.0,37.0,18.0,18.0,12.0,50.0,0.0,0.0,0.0,0.0,31.0,0.0,2.0,2.0,38.0,0.0,0.0,0.0,42.0,0.0,0.0,8.0,49.0,8.0,30.0,0.0,0.0,15.0,0.0,58.0,0.0,0.0,19.0,0.0,29.0,19.0,4.0,24.0,3.0,4.0,0.0,10.0,0.0,46.0,35.0,0.0,23.0,6.0,45.0,22.0,45.0,22.0,0.0,37.0,0.0,0.0,0.366151,0.421257,1.8076900000000002,2.67185
2012-47,0.366151,21.0,0.0,15.0,0.0,8.0,0.0,9.0,0.0,2.0,9.0,25.0,0.0,4.0,0.0,1.0,0.0,49.0,10.0,10.0,0.0,0.0,18.0,0.0,0.0,3.0,13.0,6.0,0.0,6.0,0.0,0.0,0.0,4.0,10.0,31.0,0.0,0.0,1.0,15.0,0.0,0.0,0.0,37.0,18.0,18.0,12.0,50.0,0.0,0.0,0.0,0.0,31.0,0.0,2.0,2.0,38.0,0.0,0.0,0.0,42.0,0.0,0.0,8.0,49.0,8.0,30.0,0.0,0.0,15.0,0.0,58.0,0.0,0.0,19.0,0.0,29.0,19.0,4.0,24.0,3.0,4.0,0.0,10.0,0.0,46.0,35.0,0.0,23.0,6.0,45.0,22.0,45.0,22.0,0.0,37.0,0.0,0.0,0.421257,1.07246,0.9531069999999999,3.23712
2012-48,0.421257,21.0,0.0,15.0,0.0,8.0,0.0,9.0,0.0,2.0,9.0,25.0,0.0,4.0,0.0,1.0,0.0,49.0,10.0,10.0,0.0,0.0,18.0,0.0,0.0,3.0,13.0,6.0,0.0,6.0,0.0,0.0,0.0,4.0,10.0,31.0,0.0,0.0,1.0,15.0,0.0,0.0,0.0,37.0,18.0,18.0,12.0,50.0,0.0,0.0,0.0,0.0,31.0,0.0,2.0,2.0,38.0,0.0,0.0,0.0,42.0,0.0,0.0,8.0,49.0,8.0,30.0,0.0,0.0,15.0,0.0,58.0,0.0,0.0,19.0,0.0,29.0,19.0,4.0,24.0,3.0,4.0,0.0,10.0,0.0,46.0,35.0,0.0,23.0,6.0,45.0,22.0,45.0,22.0,0.0,37.0,0.0,0.0,1.07246,1.8076900000000002,3.7758800000000003,4.3911
2012-49,1.07246,13.0,8.0,8.0,12.0,8.0,0.0,15.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,30.0,0.0,0.0,15.0,0.0,0.0,6.0,0.0,6.0,19.0,0.0,4.0,0.0,0.0,0.0,0.0,54.0,0.0,21.0,1.0,5.0,0.0,1.0,38.0,0.0,19.0,0.0,13.0,25.0,0.0,0.0,0.0,16.0,16.0,0.0,3.0,2.0,46.0,0.0,0.0,0.0,21.0,0.0,0.0,11.0,37.0,0.0,0.0,15.0,0.0,10.0,0.0,72.0,0.0,0.0,0.0,20.0,40.0,0.0,5.0,8.0,3.0,0.0,10.0,10.0,0.0,16.0,36.0,0.0,3.0,0.0,23.0,0.0,23.0,23.0,39.0,38.0,0.0,38.0,1.8076900000000002,0.9531069999999999,2.78761,3.3109
2012-50,1.8076900000000002,13.0,8.0,8.0,12.0,8.0,0.0,15.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,30.0,0.0,0.0,15.0,0.0,0.0,6.0,0.0,6.0,19.0,0.0,4.0,0.0,0.0,0.0,0.0,54.0,0.0,21.0,1.0,5.0,0.0,1.0,38.0,0.0,19.0,0.0,13.0,25.0,0.0,0.0,0.0,16.0,16.0,0.0,3.0,2.0,46.0,0.0,0.0,0.0,21.0,0.0,0.0,11.0,37.0,0.0,0.0,15.0,0.0,10.0,0.0,72.0,0.0,0.0,0.0,20.0,40.0,0.0,5.0,8.0,3.0,0.0,10.0,10.0,0.0,16.0,36.0,0.0,3.0,0.0,23.0,0.0,23.0,23.0,39.0,38.0,0.0,38.0,0.9531069999999999,3.7758800000000003,2.67185,2.75387
2012-51,0.9531069999999999,13.0,8.0,8.0,12.0,8.0,0.0,15.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,30.0,0.0,0.0,15.0,0.0,0.0,6.0,0.0,6.0,19.0,0.0,4.0,0.0,0.0,0.0,0.0,54.0,0.0,21.0,1.0,5.0,0.0,1.0,38.0,0.0,19.0,0.0,13.0,25.0,0.0,0.0,0.0,16.0,16.0,0.0,3.0,2.0,46.0,0.0,0.0,0.0,21.0,0.0,0.0,11.0,37.0,0.0,0.0,15.0,0.0,10.0,0.0,72.0,0.0,0.0,0.0,20.0,40.0,0.0,5.0,8.0,3.0,0.0,10.0,10.0,0.0,16.0,36.0,0.0,3.0,0.0,23.0,0.0,23.0,23.0,39.0,38.0,0.0,38.0,3.7758800000000003,2.78761,3.23712,2.72505
2012-52,3.7758800000000003,13.0,8.0,8.0,12.0,8.0,0.0,15.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,30.0,0.0,0.0,15.0,0.0,0.0,6.0,0.0,6.0,19.0,0.0,4.0,0.0,0.0,0.0,0.0,54.0,0.0,21.0,1.0,5.0,0.0,1.0,38.0,0.0,19.0,0.0,13.0,25.0,0.0,0.0,0.0,16.0,16.0,0.0,3.0,2.0,46.0,0.0,0.0,0.0,21.0,0.0,0.0,11.0,37.0,0.0,0.0,15.0,0.0,10.0,0.0,72.0,0.0,0.0,0.0,20.0,40.0,0.0,5.0,8.0,3.0,0.0,10.0,10.0,0.0,16.0,36.0,0.0,3.0,0.0,23.0,0.0,23.0,23.0,39.0,38.0,0.0,38.0,2.78761,2.67185,4.3911,2.59301
2013-01,2.78761,16.0,0.0,0.0,100.0,0.0,2.0,14.0,0.0,2.0,0.0,4.0,0.0,7.0,0.0,3.0,1.0,47.0,18.0,18.0,0.0,0.0,8.0,1.0,0.0,4.0,12.0,6.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,4.0,0.0,0.0,17.0,0.0,17.0,0.0,0.0,23.0,0.0,0.0,15.0,0.0,15.0,15.0,0.0,0.0,54.0,1.0,0.0,19.0,19.0,0.0,15.0,5.0,55.0,12.0,5.0,14.0,0.0,9.0,0.0,67.0,0.0,0.0,18.0,0.0,0.0,0.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,14.0,71.0,0.0,5.0,5.0,41.0,21.0,31.0,0.0,0.0,0.0,0.0,0.0,2.67185,3.23712,3.3109,1.82687
2013-02,2.67185,16.0,0.0,0.0,100.0,0.0,2.0,14.0,0.0,2.0,0.0,4.0,0.0,7.0,0.0,3.0,1.0,47.0,18.0,18.0,0.0,0.0,8.0,1.0,0.0,4.0,12.0,6.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,4.0,0.0,0.0,17.0,0.0,17.0,0.0,0.0,23.0,0.0,0.0,15.0,0.0,15.0,15.0,0.0,0.0,54.0,1.0,0.0,19.0,19.0,0.0,15.0,5.0,55.0,12.0,5.0,14.0,0.0,9.0,0.0,67.0,0.0,0.0,18.0,0.0,0.0,0.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,14.0,71.0,0.0,5.0,5.0,41.0,21.0,31.0,0.0,0.0,0.0,0.0,0.0,3.23712,4.3911,2.75387,1.0211299999999999
2013-03,3.23712,16.0,0.0,0.0,100.0,0.0,2.0,14.0,0.0,2.0,0.0,4.0,0.0,7.0,0.0,3.0,1.0,47.0,18.0,18.0,0.0,0.0,8.0,1.0,0.0,4.0,12.0,6.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,4.0,0.0,0.0,17.0,0.0,17.0,0.0,0.0,23.0,0.0,0.0,15.0,0.0,15.0,15.0,0.0,0.0,54.0,1.0,0.0,19.0,19.0,0.0,15.0,5.0,55.0,12.0,5.0,14.0,0.0,9.0,0.0,67.0,0.0,0.0,18.0,0.0,0.0,0.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,14.0,71.0,0.0,5.0,5.0,41.0,21.0,31.0,0.0,0.0,0.0,0.0,0.0,4.3911,3.3109,2.72505,1.42123
2013-04,4.3911,16.0,0.0,0.0,100.0,0.0,2.0,14.0,0.0,2.0,0.0,4.0,0.0,7.0,0.0,3.0,1.0,47.0,18.0,18.0,0.0,0.0,8.0,1.0,0.0,4.0,12.0,6.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,4.0,0.0,0.0,17.0,0.0,17.0,0.0,0.0,23.0,0.0,0.0,15.0,0.0,15.0,15.0,0.0,0.0,54.0,1.0,0.0,19.0,19.0,0.0,15.0,5.0,55.0,12.0,5.0,14.0,0.0,9.0,0.0,67.0,0.0,0.0,18.0,0.0,0.0,0.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,14.0,71.0,0.0,5.0,5.0,41.0,21.0,31.0,0.0,0.0,0.0,0.0,0.0,3.3109,2.75387,2.59301,0.543971
2013-05,3.3109,16.0,0.0,0.0,100.0,0.0,2.0,14.0,0.0,2.0,0.0,4.0,0.0,7.0,0.0,3.0,1.0,47.0,18.0,18.0,0.0,0.0,8.0,1.0,0.0,4.0,12.0,6.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,4.0,0.0,0.0,17.0,0.0,17.0,0.0,0.0,23.0,0.0,0.0,15.0,0.0,15.0,15.0,0.0,0.0,54.0,1.0,0.0,19.0,19.0,0.0,15.0,5.0,55.0,12.0,5.0,14.0,0.0,9.0,0.0,67.0,0.0,0.0,18.0,0.0,0.0,0.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,14.0,71.0,0.0,5.0,5.0,41.0,21.0,31.0,0.0,0.0,0.0,0.0,0.0,2.75387,2.72505,1.82687,0.704887
2013-06,2.75387,16.0,0.0,0.0,100.0,0.0,2.0,14.0,0.0,2.0,0.0,4.0,0.0,7.0,0.0,3.0,1.0,47.0,18.0,18.0,0.0,0.0,8.0,1.0,0.0,4.0,12.0,6.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,4.0,0.0,0.0,17.0,0.0,17.0,0.0,0.0,23.0,0.0,0.0,15.0,0.0,15.0,15.0,0.0,0.0,54.0,1.0,0.0,19.0,19.0,0.0,15.0,5.0,55.0,12.0,5.0,14.0,0.0,9.0,0.0,67.0,0.0,0.0,18.0,0.0,0.0,0.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,14.0,71.0,0.0,5.0,5.0,41.0,21.0,31.0,0.0,0.0,0.0,0.0,0.0,2.72505,2.59301,1.0211299999999999,0.766871
