date,missouri_flu,flu,flu recovery,having the flu,flu duration,remedies for the flu,influenza,influenza a and b,cure the flu,remedies for flu,flu shots,dangerous fever,break a fever,flu versus cold,medicine for the flu,treating flu,pneumonia,flu how long,flu and cold,flu lasts,braun thermoscan,the flu,cure flu,cold vs. flu,how long flu,how long is the flu,fever reducer,cold and flu,flu contagious period,treating the flu,flu 2019,incubation period for flu,reduce a fever,flu missouri,i have the flu,low body,treat the flu,flu treatment,do i have the flu,flu shot,flu 2018,flu shot walgreens,incubation period for the flu,flu vs cold,flu and fever,flu care,flu vs. cold,human temperature,high fever,medicine for flu,cold vs flu,influenza type a,fight the flu,flu a symptoms,the flu virus,how to treat flu,reduce fever,type a influenza,thermoscan,normal body temperature,how to treat the flu,flu virus,fever flu,stomach flu,how long does flu last,swine flu,st louis flu,flu cough,over the counter flu,contagious flu,flu report,signs of flu,over the counter flu medicine,normal body,get rid of the flu,is flu contagious,flu germs,ear thermometer,early flu symptoms,how long is flu contagious,symptoms of the flu,treatment for flu,exposed to flu,free flu shots,flu contagious,flu length,get over the flu,stomach flu symptoms,symptoms of bronchitis,what is the flu,cold or flu,flu medicine,flu remedies,flu shot side effects,signs of the flu,treat flu,how to get rid of the flu,body temperature,target
2014-46,1.6159999999999999,38.0,0.0,57.0,43.0,0.0,50.0,1.0,0.0,1.0,7.0,6.0,7.0,4.0,1.0,2.0,59.0,24.0,4.0,0.0,1.0,34.0,2.0,0.0,50.0,4.0,11.0,46.0,12.0,6.0,0.0,13.0,3.0,6.0,19.0,54.0,12.0,31.0,2.0,17.0,0.0,1.0,33.0,72.0,53.0,46.0,0.0,42.0,46.0,13.0,32.0,15.0,12.0,32.0,56.0,17.0,45.0,28.0,10.0,24.0,5.0,41.0,20.0,75.0,15.0,2.0,14.0,25.0,0.0,69.0,12.0,18.0,0.0,41.0,8.0,49.0,0.0,24.0,7.0,24.0,65.0,10.0,0.0,5.0,69.0,5.0,8.0,45.0,38.0,38.0,8.0,24.0,20.0,16.0,15.0,10.0,5.0,100.0,1.09715
2014-47,1.09715,38.0,0.0,57.0,43.0,0.0,50.0,1.0,0.0,1.0,7.0,6.0,7.0,4.0,1.0,2.0,59.0,24.0,4.0,0.0,1.0,34.0,2.0,0.0,50.0,4.0,11.0,46.0,12.0,6.0,0.0,13.0,3.0,6.0,19.0,54.0,12.0,31.0,2.0,17.0,0.0,1.0,33.0,72.0,53.0,46.0,0.0,42.0,46.0,13.0,32.0,15.0,12.0,32.0,56.0,17.0,45.0,28.0,10.0,24.0,5.0,41.0,20.0,75.0,15.0,2.0,14.0,25.0,0.0,69.0,12.0,18.0,0.0,41.0,8.0,49.0,0.0,24.0,7.0,24.0,65.0,10.0,0.0,5.0,69.0,5.0,8.0,45.0,38.0,38.0,8.0,24.0,20.0,16.0,15.0,10.0,5.0,100.0,2.70174
2014-48,2.70174,38.0,0.0,57.0,43.0,0.0,50.0,1.0,0.0,1.0,7.0,6.0,7.0,4.0,1.0,2.0,59.0,24.0,4.0,0.0,1.0,34.0,2.0,0.0,50.0,4.0,11.0,46.0,12.0,6.0,0.0,13.0,3.0,6.0,19.0,54.0,12.0,31.0,2.0,17.0,0.0,1.0,33.0,72.0,53.0,46.0,0.0,42.0,46.0,13.0,32.0,15.0,12.0,32.0,56.0,17.0,45.0,28.0,10.0,24.0,5.0,41.0,20.0,75.0,15.0,2.0,14.0,25.0,0.0,69.0,12.0,18.0,0.0,41.0,8.0,49.0,0.0,24.0,7.0,24.0,65.0,10.0,0.0,5.0,69.0,5.0,8.0,45.0,38.0,38.0,8.0,24.0,20.0,16.0,15.0,10.0,5.0,100.0,2.50949
2014-49,2.50949,38.0,0.0,57.0,43.0,0.0,50.0,1.0,0.0,1.0,7.0,6.0,7.0,4.0,1.0,2.0,59.0,24.0,4.0,0.0,1.0,34.0,2.0,0.0,50.0,4.0,11.0,46.0,12.0,6.0,0.0,13.0,3.0,6.0,19.0,54.0,12.0,31.0,2.0,17.0,0.0,1.0,33.0,72.0,53.0,46.0,0.0,42.0,46.0,13.0,32.0,15.0,12.0,32.0,56.0,17.0,45.0,28.0,10.0,24.0,5.0,41.0,20.0,75.0,15.0,2.0,14.0,25.0,0.0,69.0,12.0,18.0,0.0,41.0,8.0,49.0,0.0,24.0,7.0,24.0,65.0,10.0,0.0,5.0,69.0,5.0,8.0,45.0,38.0,38.0,8.0,24.0,20.0,16.0,15.0,10.0,5.0,100.0,5.39804
2014-50,5.39804,10.0,0.0,29.0,29.0,0.0,14.0,1.0,0.0,1.0,2.0,3.0,4.0,0.0,1.0,0.0,43.0,3.0,1.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,9.0,11.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,62.0,8.0,15.0,0.0,2.0,0.0,0.0,0.0,13.0,13.0,13.0,0.0,25.0,29.0,8.0,6.0,0.0,0.0,12.0,11.0,0.0,11.0,0.0,5.0,12.0,5.0,5.0,2.0,11.0,4.0,4.0,7.0,5.0,0.0,0.0,0.0,6.0,0.0,29.0,8.0,0.0,0.0,8.0,0.0,0.0,17.0,7.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,23.0,8.0,8.0,24.0,0.0,5.0,5.0,5.0,66.0,6.14749
2014-51,6.14749,10.0,0.0,29.0,29.0,0.0,14.0,1.0,0.0,1.0,2.0,3.0,4.0,0.0,1.0,0.0,43.0,3.0,1.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,9.0,11.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,62.0,8.0,15.0,0.0,2.0,0.0,0.0,0.0,13.0,13.0,13.0,0.0,25.0,29.0,8.0,6.0,0.0,0.0,12.0,11.0,0.0,11.0,0.0,5.0,12.0,5.0,5.0,2.0,11.0,4.0,4.0,7.0,5.0,0.0,0.0,0.0,6.0,0.0,29.0,8.0,0.0,0.0,8.0,0.0,0.0,17.0,7.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,23.0,8.0,8.0,24.0,0.0,5.0,5.0,5.0,66.0,8.540339999999999
2014-52,8.540339999999999,10.0,0.0,29.0,29.0,0.0,14.0,1.0,0.0,1.0,2.0,3.0,4.0,0.0,1.0,0.0,43.0,3.0,1.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,9.0,11.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,62.0,8.0,15.0,0.0,2.0,0.0,0.0,0.0,13.0,13.0,13.0,0.0,25.0,29.0,8.0,6.0,0.0,0.0,12.0,11.0,0.0,11.0,0.0,5.0,12.0,5.0,5.0,2.0,11.0,4.0,4.0,7.0,5.0,0.0,0.0,0.0,6.0,0.0,29.0,8.0,0.0,0.0,8.0,0.0,0.0,17.0,7.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,23.0,8.0,8.0,24.0,0.0,5.0,5.0,5.0,66.0,7.63245
2015-01,7.63245,10.0,0.0,29.0,29.0,0.0,14.0,1.0,0.0,1.0,2.0,3.0,4.0,0.0,1.0,0.0,43.0,3.0,1.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,9.0,11.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,62.0,8.0,15.0,0.0,2.0,0.0,0.0,0.0,13.0,13.0,13.0,0.0,25.0,29.0,8.0,6.0,0.0,0.0,12.0,11.0,0.0,11.0,0.0,5.0,12.0,5.0,5.0,2.0,11.0,4.0,4.0,7.0,5.0,0.0,0.0,0.0,6.0,0.0,29.0,8.0,0.0,0.0,8.0,0.0,0.0,17.0,7.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,23.0,8.0,8.0,24.0,0.0,5.0,5.0,5.0,66.0,4.3700800000000015
2015-02,4.3700800000000015,10.0,0.0,29.0,29.0,0.0,14.0,1.0,0.0,1.0,2.0,3.0,4.0,0.0,1.0,0.0,43.0,3.0,1.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,9.0,11.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,62.0,8.0,15.0,0.0,2.0,0.0,0.0,0.0,13.0,13.0,13.0,0.0,25.0,29.0,8.0,6.0,0.0,0.0,12.0,11.0,0.0,11.0,0.0,5.0,12.0,5.0,5.0,2.0,11.0,4.0,4.0,7.0,5.0,0.0,0.0,0.0,6.0,0.0,29.0,8.0,0.0,0.0,8.0,0.0,0.0,17.0,7.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,23.0,8.0,8.0,24.0,0.0,5.0,5.0,5.0,66.0,3.3668
2015-03,3.3668,10.0,0.0,29.0,29.0,0.0,14.0,1.0,0.0,1.0,2.0,3.0,4.0,0.0,1.0,0.0,43.0,3.0,1.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,9.0,11.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,62.0,8.0,15.0,0.0,2.0,0.0,0.0,0.0,13.0,13.0,13.0,0.0,25.0,29.0,8.0,6.0,0.0,0.0,12.0,11.0,0.0,11.0,0.0,5.0,12.0,5.0,5.0,2.0,11.0,4.0,4.0,7.0,5.0,0.0,0.0,0.0,6.0,0.0,29.0,8.0,0.0,0.0,8.0,0.0,0.0,17.0,7.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,23.0,8.0,8.0,24.0,0.0,5.0,5.0,5.0,66.0,3.2881
2015-04,3.2881,10.0,0.0,29.0,29.0,0.0,14.0,1.0,0.0,1.0,2.0,3.0,4.0,0.0,1.0,0.0,43.0,3.0,1.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,9.0,11.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,62.0,8.0,15.0,0.0,2.0,0.0,0.0,0.0,13.0,13.0,13.0,0.0,25.0,29.0,8.0,6.0,0.0,0.0,12.0,11.0,0.0,11.0,0.0,5.0,12.0,5.0,5.0,2.0,11.0,4.0,4.0,7.0,5.0,0.0,0.0,0.0,6.0,0.0,29.0,8.0,0.0,0.0,8.0,0.0,0.0,17.0,7.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,23.0,8.0,8.0,24.0,0.0,5.0,5.0,5.0,66.0,3.71205
2015-05,3.71205,10.0,0.0,29.0,29.0,0.0,14.0,1.0,0.0,1.0,2.0,3.0,4.0,0.0,1.0,0.0,43.0,3.0,1.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,9.0,11.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,62.0,8.0,15.0,0.0,2.0,0.0,0.0,0.0,13.0,13.0,13.0,0.0,25.0,29.0,8.0,6.0,0.0,0.0,12.0,11.0,0.0,11.0,0.0,5.0,12.0,5.0,5.0,2.0,11.0,4.0,4.0,7.0,5.0,0.0,0.0,0.0,6.0,0.0,29.0,8.0,0.0,0.0,8.0,0.0,0.0,17.0,7.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,23.0,8.0,8.0,24.0,0.0,5.0,5.0,5.0,66.0,2.88219
2015-06,2.88219,10.0,0.0,29.0,29.0,0.0,14.0,1.0,0.0,1.0,2.0,3.0,4.0,0.0,1.0,0.0,43.0,3.0,1.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,9.0,11.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,62.0,8.0,15.0,0.0,2.0,0.0,0.0,0.0,13.0,13.0,13.0,0.0,25.0,29.0,8.0,6.0,0.0,0.0,12.0,11.0,0.0,11.0,0.0,5.0,12.0,5.0,5.0,2.0,11.0,4.0,4.0,7.0,5.0,0.0,0.0,0.0,6.0,0.0,29.0,8.0,0.0,0.0,8.0,0.0,0.0,17.0,7.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,23.0,8.0,8.0,24.0,0.0,5.0,5.0,5.0,66.0,2.46064
2015-07,2.46064,10.0,0.0,29.0,29.0,0.0,14.0,1.0,0.0,1.0,2.0,3.0,4.0,0.0,1.0,0.0,43.0,3.0,1.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,9.0,11.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,62.0,8.0,15.0,0.0,2.0,0.0,0.0,0.0,13.0,13.0,13.0,0.0,25.0,29.0,8.0,6.0,0.0,0.0,12.0,11.0,0.0,11.0,0.0,5.0,12.0,5.0,5.0,2.0,11.0,4.0,4.0,7.0,5.0,0.0,0.0,0.0,6.0,0.0,29.0,8.0,0.0,0.0,8.0,0.0,0.0,17.0,7.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,23.0,8.0,8.0,24.0,0.0,5.0,5.0,5.0,66.0,2.33557
2015-08,2.33557,10.0,0.0,29.0,29.0,0.0,14.0,1.0,0.0,1.0,2.0,3.0,4.0,0.0,1.0,0.0,43.0,3.0,1.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,9.0,11.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,62.0,8.0,15.0,0.0,2.0,0.0,0.0,0.0,13.0,13.0,13.0,0.0,25.0,29.0,8.0,6.0,0.0,0.0,12.0,11.0,0.0,11.0,0.0,5.0,12.0,5.0,5.0,2.0,11.0,4.0,4.0,7.0,5.0,0.0,0.0,0.0,6.0,0.0,29.0,8.0,0.0,0.0,8.0,0.0,0.0,17.0,7.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,23.0,8.0,8.0,24.0,0.0,5.0,5.0,5.0,66.0,2.40867
2015-09,2.40867,10.0,0.0,29.0,29.0,0.0,14.0,1.0,0.0,1.0,2.0,3.0,4.0,0.0,1.0,0.0,43.0,3.0,1.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,9.0,11.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,62.0,8.0,15.0,0.0,2.0,0.0,0.0,0.0,13.0,13.0,13.0,0.0,25.0,29.0,8.0,6.0,0.0,0.0,12.0,11.0,0.0,11.0,0.0,5.0,12.0,5.0,5.0,2.0,11.0,4.0,4.0,7.0,5.0,0.0,0.0,0.0,6.0,0.0,29.0,8.0,0.0,0.0,8.0,0.0,0.0,17.0,7.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,23.0,8.0,8.0,24.0,0.0,5.0,5.0,5.0,66.0,2.20076
2015-10,2.20076,10.0,0.0,29.0,29.0,0.0,14.0,1.0,0.0,1.0,2.0,3.0,4.0,0.0,1.0,0.0,43.0,3.0,1.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,9.0,11.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,62.0,8.0,15.0,0.0,2.0,0.0,0.0,0.0,13.0,13.0,13.0,0.0,25.0,29.0,8.0,6.0,0.0,0.0,12.0,11.0,0.0,11.0,0.0,5.0,12.0,5.0,5.0,2.0,11.0,4.0,4.0,7.0,5.0,0.0,0.0,0.0,6.0,0.0,29.0,8.0,0.0,0.0,8.0,0.0,0.0,17.0,7.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,23.0,8.0,8.0,24.0,0.0,5.0,5.0,5.0,66.0,2.44123
2015-11,2.44123,10.0,0.0,29.0,29.0,0.0,14.0,1.0,0.0,1.0,2.0,3.0,4.0,0.0,1.0,0.0,43.0,3.0,1.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,9.0,11.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,62.0,8.0,15.0,0.0,2.0,0.0,0.0,0.0,13.0,13.0,13.0,0.0,25.0,29.0,8.0,6.0,0.0,0.0,12.0,11.0,0.0,11.0,0.0,5.0,12.0,5.0,5.0,2.0,11.0,4.0,4.0,7.0,5.0,0.0,0.0,0.0,6.0,0.0,29.0,8.0,0.0,0.0,8.0,0.0,0.0,17.0,7.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,23.0,8.0,8.0,24.0,0.0,5.0,5.0,5.0,66.0,2.01586
2015-12,2.01586,10.0,0.0,29.0,29.0,0.0,14.0,1.0,0.0,1.0,2.0,3.0,4.0,0.0,1.0,0.0,43.0,3.0,1.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,9.0,11.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,62.0,8.0,15.0,0.0,2.0,0.0,0.0,0.0,13.0,13.0,13.0,0.0,25.0,29.0,8.0,6.0,0.0,0.0,12.0,11.0,0.0,11.0,0.0,5.0,12.0,5.0,5.0,2.0,11.0,4.0,4.0,7.0,5.0,0.0,0.0,0.0,6.0,0.0,29.0,8.0,0.0,0.0,8.0,0.0,0.0,17.0,7.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,23.0,8.0,8.0,24.0,0.0,5.0,5.0,5.0,66.0,2.066
2015-13,2.066,10.0,0.0,29.0,29.0,0.0,14.0,1.0,0.0,1.0,2.0,3.0,4.0,0.0,1.0,0.0,43.0,3.0,1.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,9.0,11.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,62.0,8.0,15.0,0.0,2.0,0.0,0.0,0.0,13.0,13.0,13.0,0.0,25.0,29.0,8.0,6.0,0.0,0.0,12.0,11.0,0.0,11.0,0.0,5.0,12.0,5.0,5.0,2.0,11.0,4.0,4.0,7.0,5.0,0.0,0.0,0.0,6.0,0.0,29.0,8.0,0.0,0.0,8.0,0.0,0.0,17.0,7.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,23.0,8.0,8.0,24.0,0.0,5.0,5.0,5.0,66.0,1.93118
2015-14,1.93118,10.0,0.0,29.0,29.0,0.0,14.0,1.0,0.0,1.0,2.0,3.0,4.0,0.0,1.0,0.0,43.0,3.0,1.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,9.0,11.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,62.0,8.0,15.0,0.0,2.0,0.0,0.0,0.0,13.0,13.0,13.0,0.0,25.0,29.0,8.0,6.0,0.0,0.0,12.0,11.0,0.0,11.0,0.0,5.0,12.0,5.0,5.0,2.0,11.0,4.0,4.0,7.0,5.0,0.0,0.0,0.0,6.0,0.0,29.0,8.0,0.0,0.0,8.0,0.0,0.0,17.0,7.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,23.0,8.0,8.0,24.0,0.0,5.0,5.0,5.0,66.0,1.8344799999999999
2015-15,1.8344799999999999,6.0,0.0,29.0,0.0,0.0,6.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,28.0,1.0,0.0,0.0,0.0,4.0,2.0,0.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,3.0,10.0,8.0,28.0,0.0,16.0,1.0,2.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,6.0,35.0,0.0,23.0,0.0,0.0,15.0,0.0,13.0,5.0,16.0,0.0,0.0,7.0,0.0,0.0,5.0,0.0,6.0,0.0,42.0,0.0,8.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,5.0,0.0,0.0,8.0,15.0,8.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,45.0,1.46409
2015-16,1.46409,6.0,0.0,29.0,0.0,0.0,6.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,28.0,1.0,0.0,0.0,0.0,4.0,2.0,0.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,3.0,10.0,8.0,28.0,0.0,16.0,1.0,2.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,6.0,35.0,0.0,23.0,0.0,0.0,15.0,0.0,13.0,5.0,16.0,0.0,0.0,7.0,0.0,0.0,5.0,0.0,6.0,0.0,42.0,0.0,8.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,5.0,0.0,0.0,8.0,15.0,8.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,45.0,1.31024
2015-17,1.31024,6.0,0.0,29.0,0.0,0.0,6.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,28.0,1.0,0.0,0.0,0.0,4.0,2.0,0.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,3.0,10.0,8.0,28.0,0.0,16.0,1.0,2.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,6.0,35.0,0.0,23.0,0.0,0.0,15.0,0.0,13.0,5.0,16.0,0.0,0.0,7.0,0.0,0.0,5.0,0.0,6.0,0.0,42.0,0.0,8.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,5.0,0.0,0.0,8.0,15.0,8.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,45.0,1.41824
2015-18,1.41824,6.0,0.0,29.0,0.0,0.0,6.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,28.0,1.0,0.0,0.0,0.0,4.0,2.0,0.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,3.0,10.0,8.0,28.0,0.0,16.0,1.0,2.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,6.0,35.0,0.0,23.0,0.0,0.0,15.0,0.0,13.0,5.0,16.0,0.0,0.0,7.0,0.0,0.0,5.0,0.0,6.0,0.0,42.0,0.0,8.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,5.0,0.0,0.0,8.0,15.0,8.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,45.0,1.04167
2015-19,1.04167,5.0,0.0,30.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,36.0,1.0,1.0,0.0,0.0,3.0,2.0,0.0,3.0,3.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,62.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,14.0,14.0,14.0,0.0,9.0,40.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,12.0,0.0,5.0,10.0,0.0,5.0,2.0,7.0,0.0,2.0,5.0,5.0,0.0,5.0,6.0,6.0,0.0,31.0,9.0,9.0,0.0,9.0,0.0,0.0,15.0,7.0,5.0,0.0,5.0,0.0,0.0,8.0,8.0,8.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,62.0,1.0992600000000001
2015-20,1.0992600000000001,5.0,0.0,30.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,36.0,1.0,1.0,0.0,0.0,3.0,2.0,0.0,3.0,3.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,62.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,14.0,14.0,14.0,0.0,9.0,40.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,12.0,0.0,5.0,10.0,0.0,5.0,2.0,7.0,0.0,2.0,5.0,5.0,0.0,5.0,6.0,6.0,0.0,31.0,9.0,9.0,0.0,9.0,0.0,0.0,15.0,7.0,5.0,0.0,5.0,0.0,0.0,8.0,8.0,8.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,62.0,0.9586370000000001
2015-21,0.9586370000000001,5.0,0.0,30.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,36.0,1.0,1.0,0.0,0.0,3.0,2.0,0.0,3.0,3.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,62.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,14.0,14.0,14.0,0.0,9.0,40.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,12.0,0.0,5.0,10.0,0.0,5.0,2.0,7.0,0.0,2.0,5.0,5.0,0.0,5.0,6.0,6.0,0.0,31.0,9.0,9.0,0.0,9.0,0.0,0.0,15.0,7.0,5.0,0.0,5.0,0.0,0.0,8.0,8.0,8.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,62.0,0.12975799999999998
2015-22,0.12975799999999998,5.0,0.0,30.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,36.0,1.0,1.0,0.0,0.0,3.0,2.0,0.0,3.0,3.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,62.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,14.0,14.0,14.0,0.0,9.0,40.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,12.0,0.0,5.0,10.0,0.0,5.0,2.0,7.0,0.0,2.0,5.0,5.0,0.0,5.0,6.0,6.0,0.0,31.0,9.0,9.0,0.0,9.0,0.0,0.0,15.0,7.0,5.0,0.0,5.0,0.0,0.0,8.0,8.0,8.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,62.0,0.195389
2015-23,0.195389,5.0,0.0,30.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,36.0,1.0,1.0,0.0,0.0,3.0,2.0,0.0,3.0,3.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,62.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,14.0,14.0,14.0,0.0,9.0,40.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,12.0,0.0,5.0,10.0,0.0,5.0,2.0,7.0,0.0,2.0,5.0,5.0,0.0,5.0,6.0,6.0,0.0,31.0,9.0,9.0,0.0,9.0,0.0,0.0,15.0,7.0,5.0,0.0,5.0,0.0,0.0,8.0,8.0,8.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,62.0,0.0755572
2015-24,0.0755572,5.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,29.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,6.0,6.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,40.0,0.0,8.0,1.0,1.0,0.0,0.0,0.0,14.0,0.0,14.0,0.0,18.0,44.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,2.0,5.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,21.0,0.0,0.0,7.0,0.0,0.0,0.0,5.0,0.0,0.0,24.0,8.0,24.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,25.0,0.190404
2015-25,0.190404,5.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,29.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,6.0,6.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,40.0,0.0,8.0,1.0,1.0,0.0,0.0,0.0,14.0,0.0,14.0,0.0,18.0,44.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,2.0,5.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,21.0,0.0,0.0,7.0,0.0,0.0,0.0,5.0,0.0,0.0,24.0,8.0,24.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,25.0,0.40605399999999997
2015-26,0.40605399999999997,5.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,29.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,6.0,6.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,40.0,0.0,8.0,1.0,1.0,0.0,0.0,0.0,14.0,0.0,14.0,0.0,18.0,44.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,2.0,5.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,21.0,0.0,0.0,7.0,0.0,0.0,0.0,5.0,0.0,0.0,24.0,8.0,24.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,25.0,0.442478
