date,massachusetts_flu,flu,flu recovery,having the flu,flu duration,remedies for the flu,influenza a and b,cure the flu,remedies for flu,flu season,dangerous fever,break a fever,flu versus cold,how long is the flu contagious,treating flu,pneumonia,flu how long,fever cough,flu lasts,braun thermoscan,the flu,flu symptoms,cure flu,cold vs. flu,how long flu,how long is the flu,flu massachusetts,fever reducer,cold and flu,flu contagious period,flu children,flu 2019,incubation period for flu,reduce a fever,i have the flu,low body,treat the flu,flu treatment,do i have the flu,flu shot,flu 2018,cold versus flu,flu vs cold,flu and fever,flu care,flu boston,flu vs. cold,human temperature,high fever,medicine for flu,cold vs flu,influenza type a,fight the flu,influenza symptoms,how to treat flu,reduce fever,cdc,type a influenza,thermoscan,normal body temperature,how to treat the flu,flu virus,fever flu,stomach flu,how long does flu last,swine flu,flu cough,over the counter flu,contagious flu,what to do if you have the flu,symptoms,signs of flu,over the counter flu medicine,the flu symptoms,flu or cold,get rid of the flu,is flu contagious,flu germs,flu fever,early flu symptoms,how long is flu contagious,symptoms of the flu,cdc flu,taking temperature,exposed to flu,flu contagious,bronchitis,get over the flu,symptoms of bronchitis,what is the flu,cold or flu,flu clinic,flu medicine,flu remedies,flu complications,signs of the flu,treat flu,how to get rid of the flu,target_1,target_2,target_4,target_8
2015-18,0.9450200000000001,7.0,24.0,0.0,0.0,0.0,0.0,3.0,0.0,6.0,0.0,16.0,0.0,0.0,0.0,39.0,4.0,3.0,0.0,0.0,5.0,5.0,1.0,0.0,9.0,0.0,12.0,3.0,12.0,0.0,0.0,0.0,0.0,8.0,12.0,30.0,0.0,6.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,3.0,0.0,9.0,39.0,6.0,19.0,9.0,0.0,9.0,0.0,1.0,32.0,0.0,0.0,15.0,0.0,10.0,7.0,18.0,4.0,2.0,3.0,0.0,5.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,12.0,0.0,0.0,4.0,3.0,3.0,0.0,5.0,49.0,0.0,3.0,1.0,0.0,0.0,4.0,0.0,0.0,13.0,13.0,0.0,0.948982,0.744121,0.9196780000000001,0.7399859999999999
2015-19,0.948982,5.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,9.0,16.0,16.0,0.0,0.0,0.0,31.0,1.0,3.0,0.0,0.0,3.0,2.0,0.0,0.0,2.0,1.0,9.0,5.0,11.0,0.0,2.0,0.0,2.0,2.0,6.0,18.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,12.0,30.0,12.0,14.0,9.0,9.0,0.0,0.0,0.0,29.0,0.0,5.0,15.0,5.0,7.0,2.0,6.0,0.0,2.0,3.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,4.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,33.0,0.0,3.0,1.0,4.0,0.0,7.0,0.0,0.0,13.0,13.0,0.0,0.744121,0.757729,0.730572,0.810289
2015-20,0.744121,5.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,9.0,16.0,16.0,0.0,0.0,0.0,31.0,1.0,3.0,0.0,0.0,3.0,2.0,0.0,0.0,2.0,1.0,9.0,5.0,11.0,0.0,2.0,0.0,2.0,2.0,6.0,18.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,12.0,30.0,12.0,14.0,9.0,9.0,0.0,0.0,0.0,29.0,0.0,5.0,15.0,5.0,7.0,2.0,6.0,0.0,2.0,3.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,4.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,33.0,0.0,3.0,1.0,4.0,0.0,7.0,0.0,0.0,13.0,13.0,0.0,0.757729,0.9196780000000001,0.869925,0.6396350000000001
2015-21,0.757729,5.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,9.0,16.0,16.0,0.0,0.0,0.0,31.0,1.0,3.0,0.0,0.0,3.0,2.0,0.0,0.0,2.0,1.0,9.0,5.0,11.0,0.0,2.0,0.0,2.0,2.0,6.0,18.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,12.0,30.0,12.0,14.0,9.0,9.0,0.0,0.0,0.0,29.0,0.0,5.0,15.0,5.0,7.0,2.0,6.0,0.0,2.0,3.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,4.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,33.0,0.0,3.0,1.0,4.0,0.0,7.0,0.0,0.0,13.0,13.0,0.0,0.9196780000000001,0.730572,0.6952119999999999,0.5788479999999999
2015-22,0.9196780000000001,5.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,9.0,16.0,16.0,0.0,0.0,0.0,31.0,1.0,3.0,0.0,0.0,3.0,2.0,0.0,0.0,2.0,1.0,9.0,5.0,11.0,0.0,2.0,0.0,2.0,2.0,6.0,18.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,12.0,30.0,12.0,14.0,9.0,9.0,0.0,0.0,0.0,29.0,0.0,5.0,15.0,5.0,7.0,2.0,6.0,0.0,2.0,3.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,4.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,33.0,0.0,3.0,1.0,4.0,0.0,7.0,0.0,0.0,13.0,13.0,0.0,0.730572,0.869925,0.7399859999999999,0.618067
2015-23,0.730572,5.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,9.0,16.0,16.0,0.0,0.0,0.0,31.0,1.0,3.0,0.0,0.0,3.0,2.0,0.0,0.0,2.0,1.0,9.0,5.0,11.0,0.0,2.0,0.0,2.0,2.0,6.0,18.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,12.0,30.0,12.0,14.0,9.0,9.0,0.0,0.0,0.0,29.0,0.0,5.0,15.0,5.0,7.0,2.0,6.0,0.0,2.0,3.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,4.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,33.0,0.0,3.0,1.0,4.0,0.0,7.0,0.0,0.0,13.0,13.0,0.0,0.869925,0.6952119999999999,0.810289,0.60925
2015-24,0.869925,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,18.0,0.0,0.0,0.0,0.0,29.0,1.0,2.0,0.0,0.0,4.0,3.0,0.0,0.0,3.0,0.0,3.0,7.0,3.0,0.0,0.0,0.0,0.0,2.0,6.0,32.0,6.0,6.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,16.0,39.0,13.0,0.0,0.0,0.0,10.0,0.0,1.0,37.0,0.0,11.0,11.0,0.0,5.0,3.0,10.0,3.0,2.0,0.0,0.0,6.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,4.0,0.0,0.0,0.0,3.0,3.0,0.0,6.0,23.0,0.0,3.0,1.0,0.0,0.0,11.0,0.0,0.0,0.0,14.0,14.0,0.6952119999999999,0.7399859999999999,0.6396350000000001,0.5753229999999999
2015-25,0.6952119999999999,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,18.0,0.0,0.0,0.0,0.0,29.0,1.0,2.0,0.0,0.0,4.0,3.0,0.0,0.0,3.0,0.0,3.0,7.0,3.0,0.0,0.0,0.0,0.0,2.0,6.0,32.0,6.0,6.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,16.0,39.0,13.0,0.0,0.0,0.0,10.0,0.0,1.0,37.0,0.0,11.0,11.0,0.0,5.0,3.0,10.0,3.0,2.0,0.0,0.0,6.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,4.0,0.0,0.0,0.0,3.0,3.0,0.0,6.0,23.0,0.0,3.0,1.0,0.0,0.0,11.0,0.0,0.0,0.0,14.0,14.0,0.7399859999999999,0.810289,0.5788479999999999,0.5828760000000001
2015-26,0.7399859999999999,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,18.0,0.0,0.0,0.0,0.0,29.0,1.0,2.0,0.0,0.0,4.0,3.0,0.0,0.0,3.0,0.0,3.0,7.0,3.0,0.0,0.0,0.0,0.0,2.0,6.0,32.0,6.0,6.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,16.0,39.0,13.0,0.0,0.0,0.0,10.0,0.0,1.0,37.0,0.0,11.0,11.0,0.0,5.0,3.0,10.0,3.0,2.0,0.0,0.0,6.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,4.0,0.0,0.0,0.0,3.0,3.0,0.0,6.0,23.0,0.0,3.0,1.0,0.0,0.0,11.0,0.0,0.0,0.0,14.0,14.0,0.810289,0.6396350000000001,0.618067,0.563607
2015-27,0.810289,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,18.0,0.0,0.0,0.0,0.0,29.0,1.0,2.0,0.0,0.0,4.0,3.0,0.0,0.0,3.0,0.0,3.0,7.0,3.0,0.0,0.0,0.0,0.0,2.0,6.0,32.0,6.0,6.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,16.0,39.0,13.0,0.0,0.0,0.0,10.0,0.0,1.0,37.0,0.0,11.0,11.0,0.0,5.0,3.0,10.0,3.0,2.0,0.0,0.0,6.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,4.0,0.0,0.0,0.0,3.0,3.0,0.0,6.0,23.0,0.0,3.0,1.0,0.0,0.0,11.0,0.0,0.0,0.0,14.0,14.0,0.6396350000000001,0.5788479999999999,0.60925,0.6664140000000001
2015-28,0.6396350000000001,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,35.0,2.0,1.0,0.0,0.0,4.0,2.0,0.0,0.0,4.0,0.0,3.0,5.0,3.0,0.0,2.0,0.0,0.0,0.0,6.0,58.0,0.0,6.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,32.0,0.0,10.0,0.0,10.0,10.0,0.0,1.0,24.0,0.0,5.0,11.0,0.0,11.0,3.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,29.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.5788479999999999,0.618067,0.5753229999999999,0.528587
2015-29,0.5788479999999999,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,35.0,2.0,1.0,0.0,0.0,4.0,2.0,0.0,0.0,4.0,0.0,3.0,5.0,3.0,0.0,2.0,0.0,0.0,0.0,6.0,58.0,0.0,6.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,32.0,0.0,10.0,0.0,10.0,10.0,0.0,1.0,24.0,0.0,5.0,11.0,0.0,11.0,3.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,29.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.618067,0.60925,0.5828760000000001,0.6627029999999999
2015-30,0.618067,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,35.0,2.0,1.0,0.0,0.0,4.0,2.0,0.0,0.0,4.0,0.0,3.0,5.0,3.0,0.0,2.0,0.0,0.0,0.0,6.0,58.0,0.0,6.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,32.0,0.0,10.0,0.0,10.0,10.0,0.0,1.0,24.0,0.0,5.0,11.0,0.0,11.0,3.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,29.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.60925,0.5753229999999999,0.563607,0.681726
2015-31,0.60925,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,35.0,2.0,1.0,0.0,0.0,4.0,2.0,0.0,0.0,4.0,0.0,3.0,5.0,3.0,0.0,2.0,0.0,0.0,0.0,6.0,58.0,0.0,6.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,32.0,0.0,10.0,0.0,10.0,10.0,0.0,1.0,24.0,0.0,5.0,11.0,0.0,11.0,3.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,29.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.5753229999999999,0.5828760000000001,0.6664140000000001,0.629266
2015-32,0.5753229999999999,15.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,17.0,0.0,0.0,0.0,42.0,2.0,2.0,0.0,0.0,9.0,5.0,0.0,0.0,5.0,0.0,12.0,3.0,11.0,0.0,4.0,0.0,0.0,2.0,6.0,43.0,0.0,12.0,0.0,26.0,0.0,0.0,1.0,1.0,2.0,7.0,0.0,24.0,30.0,6.0,10.0,0.0,0.0,10.0,0.0,0.0,32.0,0.0,5.0,40.0,0.0,13.0,5.0,13.0,2.0,2.0,7.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,7.0,13.0,7.0,0.0,8.0,0.0,3.0,5.0,7.0,4.0,0.0,0.0,44.0,0.0,2.0,3.0,4.0,38.0,5.0,4.0,0.0,20.0,13.0,0.0,0.5828760000000001,0.563607,0.528587,0.407127
2015-33,0.5828760000000001,15.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,17.0,0.0,0.0,0.0,42.0,2.0,2.0,0.0,0.0,9.0,5.0,0.0,0.0,5.0,0.0,12.0,3.0,11.0,0.0,4.0,0.0,0.0,2.0,6.0,43.0,0.0,12.0,0.0,26.0,0.0,0.0,1.0,1.0,2.0,7.0,0.0,24.0,30.0,6.0,10.0,0.0,0.0,10.0,0.0,0.0,32.0,0.0,5.0,40.0,0.0,13.0,5.0,13.0,2.0,2.0,7.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,7.0,13.0,7.0,0.0,8.0,0.0,3.0,5.0,7.0,4.0,0.0,0.0,44.0,0.0,2.0,3.0,4.0,38.0,5.0,4.0,0.0,20.0,13.0,0.0,0.563607,0.6664140000000001,0.6627029999999999,0.790429
2015-34,0.563607,15.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,17.0,0.0,0.0,0.0,42.0,2.0,2.0,0.0,0.0,9.0,5.0,0.0,0.0,5.0,0.0,12.0,3.0,11.0,0.0,4.0,0.0,0.0,2.0,6.0,43.0,0.0,12.0,0.0,26.0,0.0,0.0,1.0,1.0,2.0,7.0,0.0,24.0,30.0,6.0,10.0,0.0,0.0,10.0,0.0,0.0,32.0,0.0,5.0,40.0,0.0,13.0,5.0,13.0,2.0,2.0,7.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,7.0,13.0,7.0,0.0,8.0,0.0,3.0,5.0,7.0,4.0,0.0,0.0,44.0,0.0,2.0,3.0,4.0,38.0,5.0,4.0,0.0,20.0,13.0,0.0,0.6664140000000001,0.528587,0.681726,0.643767
2015-35,0.6664140000000001,15.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,17.0,0.0,0.0,0.0,42.0,2.0,2.0,0.0,0.0,9.0,5.0,0.0,0.0,5.0,0.0,12.0,3.0,11.0,0.0,4.0,0.0,0.0,2.0,6.0,43.0,0.0,12.0,0.0,26.0,0.0,0.0,1.0,1.0,2.0,7.0,0.0,24.0,30.0,6.0,10.0,0.0,0.0,10.0,0.0,0.0,32.0,0.0,5.0,40.0,0.0,13.0,5.0,13.0,2.0,2.0,7.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,7.0,13.0,7.0,0.0,8.0,0.0,3.0,5.0,7.0,4.0,0.0,0.0,44.0,0.0,2.0,3.0,4.0,38.0,5.0,4.0,0.0,20.0,13.0,0.0,0.528587,0.6627029999999999,0.629266,0.733375
2015-36,0.528587,15.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,17.0,0.0,0.0,0.0,42.0,2.0,2.0,0.0,0.0,9.0,5.0,0.0,0.0,5.0,0.0,12.0,3.0,11.0,0.0,4.0,0.0,0.0,2.0,6.0,43.0,0.0,12.0,0.0,26.0,0.0,0.0,1.0,1.0,2.0,7.0,0.0,24.0,30.0,6.0,10.0,0.0,0.0,10.0,0.0,0.0,32.0,0.0,5.0,40.0,0.0,13.0,5.0,13.0,2.0,2.0,7.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,7.0,13.0,7.0,0.0,8.0,0.0,3.0,5.0,7.0,4.0,0.0,0.0,44.0,0.0,2.0,3.0,4.0,38.0,5.0,4.0,0.0,20.0,13.0,0.0,0.6627029999999999,0.681726,0.407127,0.589921
2015-37,0.6627029999999999,29.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,16.0,0.0,0.0,0.0,0.0,63.0,5.0,2.0,0.0,0.0,15.0,10.0,1.0,0.0,12.0,2.0,4.0,3.0,22.0,0.0,4.0,0.0,2.0,0.0,11.0,46.0,0.0,11.0,0.0,73.0,0.0,0.0,2.0,1.0,2.0,5.0,0.0,20.0,28.0,11.0,18.0,0.0,9.0,9.0,0.0,1.0,44.0,0.0,0.0,28.0,0.0,21.0,9.0,12.0,4.0,4.0,8.0,0.0,4.0,0.0,64.0,0.0,0.0,0.0,12.0,6.0,12.0,0.0,15.0,2.0,5.0,15.0,11.0,2.0,0.0,4.0,56.0,0.0,4.0,4.0,7.0,68.0,14.0,3.0,13.0,0.0,38.0,13.0,0.681726,0.629266,0.790429,0.667916
2015-38,0.681726,29.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,16.0,0.0,0.0,0.0,0.0,63.0,5.0,2.0,0.0,0.0,15.0,10.0,1.0,0.0,12.0,2.0,4.0,3.0,22.0,0.0,4.0,0.0,2.0,0.0,11.0,46.0,0.0,11.0,0.0,73.0,0.0,0.0,2.0,1.0,2.0,5.0,0.0,20.0,28.0,11.0,18.0,0.0,9.0,9.0,0.0,1.0,44.0,0.0,0.0,28.0,0.0,21.0,9.0,12.0,4.0,4.0,8.0,0.0,4.0,0.0,64.0,0.0,0.0,0.0,12.0,6.0,12.0,0.0,15.0,2.0,5.0,15.0,11.0,2.0,0.0,4.0,56.0,0.0,4.0,4.0,7.0,68.0,14.0,3.0,13.0,0.0,38.0,13.0,0.629266,0.407127,0.643767,0.672289
2015-39,0.629266,29.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,16.0,0.0,0.0,0.0,0.0,63.0,5.0,2.0,0.0,0.0,15.0,10.0,1.0,0.0,12.0,2.0,4.0,3.0,22.0,0.0,4.0,0.0,2.0,0.0,11.0,46.0,0.0,11.0,0.0,73.0,0.0,0.0,2.0,1.0,2.0,5.0,0.0,20.0,28.0,11.0,18.0,0.0,9.0,9.0,0.0,1.0,44.0,0.0,0.0,28.0,0.0,21.0,9.0,12.0,4.0,4.0,8.0,0.0,4.0,0.0,64.0,0.0,0.0,0.0,12.0,6.0,12.0,0.0,15.0,2.0,5.0,15.0,11.0,2.0,0.0,4.0,56.0,0.0,4.0,4.0,7.0,68.0,14.0,3.0,13.0,0.0,38.0,13.0,0.407127,0.790429,0.733375,0.645367
2015-40,0.407127,29.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,16.0,0.0,0.0,0.0,0.0,63.0,5.0,2.0,0.0,0.0,15.0,10.0,1.0,0.0,12.0,2.0,4.0,3.0,22.0,0.0,4.0,0.0,2.0,0.0,11.0,46.0,0.0,11.0,0.0,73.0,0.0,0.0,2.0,1.0,2.0,5.0,0.0,20.0,28.0,11.0,18.0,0.0,9.0,9.0,0.0,1.0,44.0,0.0,0.0,28.0,0.0,21.0,9.0,12.0,4.0,4.0,8.0,0.0,4.0,0.0,64.0,0.0,0.0,0.0,12.0,6.0,12.0,0.0,15.0,2.0,5.0,15.0,11.0,2.0,0.0,4.0,56.0,0.0,4.0,4.0,7.0,68.0,14.0,3.0,13.0,0.0,38.0,13.0,0.790429,0.643767,0.589921,0.8692049999999999
2015-41,0.790429,18.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,7.0,16.0,0.0,0.0,16.0,1.0,59.0,3.0,2.0,0.0,0.0,11.0,8.0,0.0,0.0,7.0,0.0,9.0,5.0,20.0,6.0,5.0,0.0,0.0,2.0,6.0,24.0,0.0,6.0,0.0,26.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,15.0,33.0,18.0,0.0,9.0,0.0,19.0,0.0,1.0,35.0,0.0,5.0,15.0,0.0,15.0,11.0,16.0,4.0,5.0,9.0,0.0,5.0,0.0,65.0,0.0,0.0,0.0,13.0,6.0,0.0,0.0,18.0,4.0,0.0,9.0,4.0,3.0,0.0,5.0,56.0,1.0,3.0,3.0,7.0,12.0,5.0,0.0,0.0,13.0,26.0,13.0,0.643767,0.733375,0.667916,0.793021
2015-42,0.643767,18.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,7.0,16.0,0.0,0.0,16.0,1.0,59.0,3.0,2.0,0.0,0.0,11.0,8.0,0.0,0.0,7.0,0.0,9.0,5.0,20.0,6.0,5.0,0.0,0.0,2.0,6.0,24.0,0.0,6.0,0.0,26.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,15.0,33.0,18.0,0.0,9.0,0.0,19.0,0.0,1.0,35.0,0.0,5.0,15.0,0.0,15.0,11.0,16.0,4.0,5.0,9.0,0.0,5.0,0.0,65.0,0.0,0.0,0.0,13.0,6.0,0.0,0.0,18.0,4.0,0.0,9.0,4.0,3.0,0.0,5.0,56.0,1.0,3.0,3.0,7.0,12.0,5.0,0.0,0.0,13.0,26.0,13.0,0.733375,0.589921,0.672289,0.811212
2015-43,0.733375,18.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,7.0,16.0,0.0,0.0,16.0,1.0,59.0,3.0,2.0,0.0,0.0,11.0,8.0,0.0,0.0,7.0,0.0,9.0,5.0,20.0,6.0,5.0,0.0,0.0,2.0,6.0,24.0,0.0,6.0,0.0,26.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,15.0,33.0,18.0,0.0,9.0,0.0,19.0,0.0,1.0,35.0,0.0,5.0,15.0,0.0,15.0,11.0,16.0,4.0,5.0,9.0,0.0,5.0,0.0,65.0,0.0,0.0,0.0,13.0,6.0,0.0,0.0,18.0,4.0,0.0,9.0,4.0,3.0,0.0,5.0,56.0,1.0,3.0,3.0,7.0,12.0,5.0,0.0,0.0,13.0,26.0,13.0,0.589921,0.667916,0.645367,0.791949
2015-44,0.589921,18.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,7.0,16.0,0.0,0.0,16.0,1.0,59.0,3.0,2.0,0.0,0.0,11.0,8.0,0.0,0.0,7.0,0.0,9.0,5.0,20.0,6.0,5.0,0.0,0.0,2.0,6.0,24.0,0.0,6.0,0.0,26.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,15.0,33.0,18.0,0.0,9.0,0.0,19.0,0.0,1.0,35.0,0.0,5.0,15.0,0.0,15.0,11.0,16.0,4.0,5.0,9.0,0.0,5.0,0.0,65.0,0.0,0.0,0.0,13.0,6.0,0.0,0.0,18.0,4.0,0.0,9.0,4.0,3.0,0.0,5.0,56.0,1.0,3.0,3.0,7.0,12.0,5.0,0.0,0.0,13.0,26.0,13.0,0.667916,0.672289,0.8692049999999999,1.31384
2015-45,0.667916,14.0,0.0,23.0,23.0,23.0,3.0,3.0,0.0,9.0,32.0,16.0,0.0,0.0,0.0,63.0,3.0,4.0,0.0,1.0,11.0,11.0,0.0,0.0,7.0,1.0,6.0,9.0,15.0,0.0,2.0,0.0,2.0,0.0,17.0,52.0,6.0,6.0,0.0,17.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0,23.0,49.0,6.0,18.0,0.0,0.0,0.0,1.0,1.0,42.0,0.0,5.0,17.0,5.0,19.0,5.0,22.0,4.0,9.0,8.0,8.0,9.0,0.0,66.0,0.0,0.0,1.0,0.0,6.0,6.0,6.0,9.0,0.0,3.0,5.0,6.0,5.0,0.0,9.0,72.0,0.0,4.0,6.0,0.0,9.0,5.0,3.0,13.0,26.0,13.0,13.0,0.672289,0.645367,0.793021,1.24224
2015-46,0.672289,14.0,0.0,23.0,23.0,23.0,3.0,3.0,0.0,9.0,32.0,16.0,0.0,0.0,0.0,63.0,3.0,4.0,0.0,1.0,11.0,11.0,0.0,0.0,7.0,1.0,6.0,9.0,15.0,0.0,2.0,0.0,2.0,0.0,17.0,52.0,6.0,6.0,0.0,17.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0,23.0,49.0,6.0,18.0,0.0,0.0,0.0,1.0,1.0,42.0,0.0,5.0,17.0,5.0,19.0,5.0,22.0,4.0,9.0,8.0,8.0,9.0,0.0,66.0,0.0,0.0,1.0,0.0,6.0,6.0,6.0,9.0,0.0,3.0,5.0,6.0,5.0,0.0,9.0,72.0,0.0,4.0,6.0,0.0,9.0,5.0,3.0,13.0,26.0,13.0,13.0,0.645367,0.8692049999999999,0.811212,1.03824
2015-47,0.645367,14.0,0.0,23.0,23.0,23.0,3.0,3.0,0.0,9.0,32.0,16.0,0.0,0.0,0.0,63.0,3.0,4.0,0.0,1.0,11.0,11.0,0.0,0.0,7.0,1.0,6.0,9.0,15.0,0.0,2.0,0.0,2.0,0.0,17.0,52.0,6.0,6.0,0.0,17.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0,23.0,49.0,6.0,18.0,0.0,0.0,0.0,1.0,1.0,42.0,0.0,5.0,17.0,5.0,19.0,5.0,22.0,4.0,9.0,8.0,8.0,9.0,0.0,66.0,0.0,0.0,1.0,0.0,6.0,6.0,6.0,9.0,0.0,3.0,5.0,6.0,5.0,0.0,9.0,72.0,0.0,4.0,6.0,0.0,9.0,5.0,3.0,13.0,26.0,13.0,13.0,0.8692049999999999,0.793021,0.791949,1.09204
2015-48,0.8692049999999999,14.0,0.0,23.0,23.0,23.0,3.0,3.0,0.0,9.0,32.0,16.0,0.0,0.0,0.0,63.0,3.0,4.0,0.0,1.0,11.0,11.0,0.0,0.0,7.0,1.0,6.0,9.0,15.0,0.0,2.0,0.0,2.0,0.0,17.0,52.0,6.0,6.0,0.0,17.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0,23.0,49.0,6.0,18.0,0.0,0.0,0.0,1.0,1.0,42.0,0.0,5.0,17.0,5.0,19.0,5.0,22.0,4.0,9.0,8.0,8.0,9.0,0.0,66.0,0.0,0.0,1.0,0.0,6.0,6.0,6.0,9.0,0.0,3.0,5.0,6.0,5.0,0.0,9.0,72.0,0.0,4.0,6.0,0.0,9.0,5.0,3.0,13.0,26.0,13.0,13.0,0.793021,0.811212,1.31384,1.25813
