date,south_carolina_flu,flu,flu recovery,having the flu,flu duration,remedies for the flu,influenza a and b,cure the flu,remedies for flu,flu season,dangerous fever,break a fever,2018 flu,flu versus cold,medicine for the flu,treating flu,pneumonia,flu how long,flu and cold,flu lasts,braun thermoscan,the flu,cure flu,cold vs. flu,how long flu,how long is the flu,symptoms of flu,fever reducer,cold and flu,flu contagious period,flu children,flu 2019,incubation period for flu,reduce a fever,i have the flu,low body,treat the flu,flu treatment,do i have the flu,flu shot,cold versus flu,incubation period for the flu,flu and fever,flu care,flu headache,flu vs. cold,human temperature,high fever,medicine for flu,flu treatments,influenza type a,fight the flu,influenza symptoms,the flu virus,reduce fever,type a influenza,influenza incubation period,thermoscan,how to treat the flu,flu virus,how long does the flu last,fever flu,how long does flu last,flu vaccine,flu cough,over the counter flu,what to do if you have the flu,flu report,symptoms,signs of flu,over the counter flu medicine,normal body,flu or cold,get rid of the flu,flu germs,ear thermometer,flu fever,early flu symptoms,sc flu,symptoms of the flu,tamiflu,treatment for flu,exposed to flu,flu contagious,flu length,flu in sc,get over the flu,symptoms of bronchitis,what is the flu,oscillococcinum,flu medicine,flu remedies,flu complications,signs of the flu,how to get rid of the flu,body temperature,target_1,target_2,target_4,target_8
2014-01,2.62621,4.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,37.0,2.0,1.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,6.0,2.0,4.0,0.0,0.0,0.0,0.0,5.0,8.0,21.0,0.0,0.0,1.0,1.0,0.0,0.0,15.0,0.0,0.0,0.0,22.0,27.0,0.0,0.0,0.0,0.0,13.0,0.0,25.0,0.0,0.0,25.0,0.0,8.0,0.0,4.0,6.0,8.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,36.0,10.0,0.0,0.0,4.0,4.0,0.0,1.0,2.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,8.0,0.0,0.0,10.0,10.0,0.0,10.0,0.0,65.0,2.16539,1.14888,1.62555,0.20713800000000002
2014-02,2.16539,4.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,37.0,2.0,1.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,6.0,2.0,4.0,0.0,0.0,0.0,0.0,5.0,8.0,21.0,0.0,0.0,1.0,1.0,0.0,0.0,15.0,0.0,0.0,0.0,22.0,27.0,0.0,0.0,0.0,0.0,13.0,0.0,25.0,0.0,0.0,25.0,0.0,8.0,0.0,4.0,6.0,8.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,36.0,10.0,0.0,0.0,4.0,4.0,0.0,1.0,2.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,8.0,0.0,0.0,10.0,10.0,0.0,10.0,0.0,65.0,1.14888,1.40867,0.886173,0.288971
2014-03,1.14888,4.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,37.0,2.0,1.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,6.0,2.0,4.0,0.0,0.0,0.0,0.0,5.0,8.0,21.0,0.0,0.0,1.0,1.0,0.0,0.0,15.0,0.0,0.0,0.0,22.0,27.0,0.0,0.0,0.0,0.0,13.0,0.0,25.0,0.0,0.0,25.0,0.0,8.0,0.0,4.0,6.0,8.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,36.0,10.0,0.0,0.0,4.0,4.0,0.0,1.0,2.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,8.0,0.0,0.0,10.0,10.0,0.0,10.0,0.0,65.0,1.40867,1.62555,0.9514520000000001,0.445996
2014-04,1.40867,4.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,37.0,2.0,1.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,6.0,2.0,4.0,0.0,0.0,0.0,0.0,5.0,8.0,21.0,0.0,0.0,1.0,1.0,0.0,0.0,15.0,0.0,0.0,0.0,22.0,27.0,0.0,0.0,0.0,0.0,13.0,0.0,25.0,0.0,0.0,25.0,0.0,8.0,0.0,4.0,6.0,8.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,36.0,10.0,0.0,0.0,4.0,4.0,0.0,1.0,2.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,8.0,0.0,0.0,10.0,10.0,0.0,10.0,0.0,65.0,1.62555,0.886173,0.5786680000000001,0.29084699999999997
2014-05,1.62555,4.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,37.0,2.0,1.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,6.0,2.0,4.0,0.0,0.0,0.0,0.0,5.0,8.0,21.0,0.0,0.0,1.0,1.0,0.0,0.0,15.0,0.0,0.0,0.0,22.0,27.0,0.0,0.0,0.0,0.0,13.0,0.0,25.0,0.0,0.0,25.0,0.0,8.0,0.0,4.0,6.0,8.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,36.0,10.0,0.0,0.0,4.0,4.0,0.0,1.0,2.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,8.0,0.0,0.0,10.0,10.0,0.0,10.0,0.0,65.0,0.886173,0.9514520000000001,0.20713800000000002,0.326052
2014-06,0.886173,4.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,37.0,2.0,1.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,6.0,2.0,4.0,0.0,0.0,0.0,0.0,5.0,8.0,21.0,0.0,0.0,1.0,1.0,0.0,0.0,15.0,0.0,0.0,0.0,22.0,27.0,0.0,0.0,0.0,0.0,13.0,0.0,25.0,0.0,0.0,25.0,0.0,8.0,0.0,4.0,6.0,8.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,36.0,10.0,0.0,0.0,4.0,4.0,0.0,1.0,2.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,8.0,0.0,0.0,10.0,10.0,0.0,10.0,0.0,65.0,0.9514520000000001,0.5786680000000001,0.288971,0.30694699999999997
2014-07,0.9514520000000001,4.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,37.0,2.0,1.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,6.0,2.0,4.0,0.0,0.0,0.0,0.0,5.0,8.0,21.0,0.0,0.0,1.0,1.0,0.0,0.0,15.0,0.0,0.0,0.0,22.0,27.0,0.0,0.0,0.0,0.0,13.0,0.0,25.0,0.0,0.0,25.0,0.0,8.0,0.0,4.0,6.0,8.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,36.0,10.0,0.0,0.0,4.0,4.0,0.0,1.0,2.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,8.0,0.0,0.0,10.0,10.0,0.0,10.0,0.0,65.0,0.5786680000000001,0.20713800000000002,0.445996,0.332005
2014-08,0.5786680000000001,4.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,37.0,2.0,1.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,6.0,2.0,4.0,0.0,0.0,0.0,0.0,5.0,8.0,21.0,0.0,0.0,1.0,1.0,0.0,0.0,15.0,0.0,0.0,0.0,22.0,27.0,0.0,0.0,0.0,0.0,13.0,0.0,25.0,0.0,0.0,25.0,0.0,8.0,0.0,4.0,6.0,8.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,36.0,10.0,0.0,0.0,4.0,4.0,0.0,1.0,2.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,8.0,0.0,0.0,10.0,10.0,0.0,10.0,0.0,65.0,0.20713800000000002,0.288971,0.29084699999999997,0.189068
2014-09,0.20713800000000002,4.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,37.0,2.0,1.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,6.0,2.0,4.0,0.0,0.0,0.0,0.0,5.0,8.0,21.0,0.0,0.0,1.0,1.0,0.0,0.0,15.0,0.0,0.0,0.0,22.0,27.0,0.0,0.0,0.0,0.0,13.0,0.0,25.0,0.0,0.0,25.0,0.0,8.0,0.0,4.0,6.0,8.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,36.0,10.0,0.0,0.0,4.0,4.0,0.0,1.0,2.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,8.0,0.0,0.0,10.0,10.0,0.0,10.0,0.0,65.0,0.288971,0.445996,0.326052,0.131666
2014-10,0.288971,4.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,37.0,2.0,1.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,6.0,2.0,4.0,0.0,0.0,0.0,0.0,5.0,8.0,21.0,0.0,0.0,1.0,1.0,0.0,0.0,15.0,0.0,0.0,0.0,22.0,27.0,0.0,0.0,0.0,0.0,13.0,0.0,25.0,0.0,0.0,25.0,0.0,8.0,0.0,4.0,6.0,8.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,36.0,10.0,0.0,0.0,4.0,4.0,0.0,1.0,2.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,8.0,0.0,0.0,10.0,10.0,0.0,10.0,0.0,65.0,0.445996,0.29084699999999997,0.30694699999999997,0.216177
2014-11,0.445996,4.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,37.0,2.0,1.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,6.0,2.0,4.0,0.0,0.0,0.0,0.0,5.0,8.0,21.0,0.0,0.0,1.0,1.0,0.0,0.0,15.0,0.0,0.0,0.0,22.0,27.0,0.0,0.0,0.0,0.0,13.0,0.0,25.0,0.0,0.0,25.0,0.0,8.0,0.0,4.0,6.0,8.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,36.0,10.0,0.0,0.0,4.0,4.0,0.0,1.0,2.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,8.0,0.0,0.0,10.0,10.0,0.0,10.0,0.0,65.0,0.29084699999999997,0.326052,0.332005,0.19859200000000002
2014-12,0.29084699999999997,4.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,37.0,2.0,1.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,6.0,2.0,4.0,0.0,0.0,0.0,0.0,5.0,8.0,21.0,0.0,0.0,1.0,1.0,0.0,0.0,15.0,0.0,0.0,0.0,22.0,27.0,0.0,0.0,0.0,0.0,13.0,0.0,25.0,0.0,0.0,25.0,0.0,8.0,0.0,4.0,6.0,8.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,36.0,10.0,0.0,0.0,4.0,4.0,0.0,1.0,2.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,8.0,0.0,0.0,10.0,10.0,0.0,10.0,0.0,65.0,0.326052,0.30694699999999997,0.189068,0.0930016
2014-13,0.326052,4.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,37.0,2.0,1.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,6.0,2.0,4.0,0.0,0.0,0.0,0.0,5.0,8.0,21.0,0.0,0.0,1.0,1.0,0.0,0.0,15.0,0.0,0.0,0.0,22.0,27.0,0.0,0.0,0.0,0.0,13.0,0.0,25.0,0.0,0.0,25.0,0.0,8.0,0.0,4.0,6.0,8.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,36.0,10.0,0.0,0.0,4.0,4.0,0.0,1.0,2.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,8.0,0.0,0.0,10.0,10.0,0.0,10.0,0.0,65.0,0.30694699999999997,0.332005,0.131666,0.190386
2014-14,0.30694699999999997,4.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,37.0,2.0,1.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,6.0,2.0,4.0,0.0,0.0,0.0,0.0,5.0,8.0,21.0,0.0,0.0,1.0,1.0,0.0,0.0,15.0,0.0,0.0,0.0,22.0,27.0,0.0,0.0,0.0,0.0,13.0,0.0,25.0,0.0,0.0,25.0,0.0,8.0,0.0,4.0,6.0,8.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,36.0,10.0,0.0,0.0,4.0,4.0,0.0,1.0,2.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,8.0,0.0,0.0,10.0,10.0,0.0,10.0,0.0,65.0,0.332005,0.189068,0.216177,0.145278
2014-15,0.332005,4.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,32.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,9.0,9.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,27.0,0.0,5.0,0.0,14.0,0.0,12.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,29.0,0.0,0.0,0.0,5.0,12.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,4.0,13.0,0.0,11.0,0.0,0.0,0.0,0.0,52.0,0.189068,0.131666,0.19859200000000002,0.0809498
2014-16,0.189068,4.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,32.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,9.0,9.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,27.0,0.0,5.0,0.0,14.0,0.0,12.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,29.0,0.0,0.0,0.0,5.0,12.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,4.0,13.0,0.0,11.0,0.0,0.0,0.0,0.0,52.0,0.131666,0.216177,0.0930016,0.0276625
2014-17,0.131666,4.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,32.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,9.0,9.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,27.0,0.0,5.0,0.0,14.0,0.0,12.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,29.0,0.0,0.0,0.0,5.0,12.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,4.0,13.0,0.0,11.0,0.0,0.0,0.0,0.0,52.0,0.216177,0.19859200000000002,0.190386,0.051177099999999996
2014-18,0.216177,4.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,32.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,9.0,9.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,27.0,0.0,5.0,0.0,14.0,0.0,12.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,29.0,0.0,0.0,0.0,5.0,12.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,4.0,13.0,0.0,11.0,0.0,0.0,0.0,0.0,52.0,0.19859200000000002,0.0930016,0.145278,0.026745099999999997
2014-19,0.19859200000000002,3.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,57.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,26.0,0.0,4.0,4.0,13.0,12.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,13.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,59.0,0.0930016,0.190386,0.0809498,0.0001
2014-20,0.0930016,3.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,57.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,26.0,0.0,4.0,4.0,13.0,12.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,13.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,59.0,0.190386,0.145278,0.0276625,0.09014420000000001
2014-21,0.190386,3.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,57.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,26.0,0.0,4.0,4.0,13.0,12.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,13.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,59.0,0.145278,0.0809498,0.051177099999999996,0.0861079
2014-22,0.145278,3.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,57.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,26.0,0.0,4.0,4.0,13.0,12.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,13.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,59.0,0.0809498,0.0276625,0.026745099999999997,0.0001
2014-23,0.0809498,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,24.0,0.0,4.0,0.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,45.0,0.0,0.0,0.0,4.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,10.0,20.0,0.0,0.0,0.0,40.0,0.0276625,0.051177099999999996,0.0001,0.0856164
2014-24,0.0276625,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,24.0,0.0,4.0,0.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,45.0,0.0,0.0,0.0,4.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,10.0,20.0,0.0,0.0,0.0,40.0,0.051177099999999996,0.026745099999999997,0.09014420000000001,0.0001
2014-25,0.051177099999999996,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,24.0,0.0,4.0,0.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,45.0,0.0,0.0,0.0,4.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,10.0,20.0,0.0,0.0,0.0,40.0,0.026745099999999997,0.0001,0.0861079,0.0001
2014-26,0.026745099999999997,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,24.0,0.0,4.0,0.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,45.0,0.0,0.0,0.0,4.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,10.0,20.0,0.0,0.0,0.0,40.0,0.0001,0.09014420000000001,0.0001,0.0001
2014-27,0.0001,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,24.0,0.0,4.0,0.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,45.0,0.0,0.0,0.0,4.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,10.0,20.0,0.0,0.0,0.0,40.0,0.09014420000000001,0.0861079,0.0856164,0.043159300000000005
2014-28,0.09014420000000001,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,29.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,76.0,8.0,8.0,0.0,6.0,0.0,0.0,30.0,0.0,0.0,0.0,22.0,33.0,0.0,0.0,0.0,0.0,0.0,13.0,25.0,0.0,0.0,0.0,0.0,4.0,0.0,12.0,6.0,11.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,42.0,11.0,0.0,0.0,9.0,11.0,4.0,2.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0861079,0.0001,0.0001,0.0992063
2014-29,0.0861079,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,29.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,76.0,8.0,8.0,0.0,6.0,0.0,0.0,30.0,0.0,0.0,0.0,22.0,33.0,0.0,0.0,0.0,0.0,0.0,13.0,25.0,0.0,0.0,0.0,0.0,4.0,0.0,12.0,6.0,11.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,42.0,11.0,0.0,0.0,9.0,11.0,4.0,2.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0001,0.0856164,0.0001,0.09802000000000001
2014-30,0.0001,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,29.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,76.0,8.0,8.0,0.0,6.0,0.0,0.0,30.0,0.0,0.0,0.0,22.0,33.0,0.0,0.0,0.0,0.0,0.0,13.0,25.0,0.0,0.0,0.0,0.0,4.0,0.0,12.0,6.0,11.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,42.0,11.0,0.0,0.0,9.0,11.0,4.0,2.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0856164,0.0001,0.0001,0.019007800000000002
2014-31,0.0856164,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,29.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,76.0,8.0,8.0,0.0,6.0,0.0,0.0,30.0,0.0,0.0,0.0,22.0,33.0,0.0,0.0,0.0,0.0,0.0,13.0,25.0,0.0,0.0,0.0,0.0,4.0,0.0,12.0,6.0,11.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,42.0,11.0,0.0,0.0,9.0,11.0,4.0,2.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0001,0.0001,0.043159300000000005,0.0388576
2014-32,0.0001,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,1.0,0.0,0.0,0.0,0.0,37.0,5.0,2.0,0.0,0.0,4.0,0.0,0.0,6.0,0.0,4.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,8.0,20.0,0.0,8.0,0.0,30.0,0.0,0.0,0.0,0.0,14.0,0.0,16.0,58.0,11.0,0.0,0.0,0.0,0.0,12.0,24.0,0.0,0.0,24.0,0.0,12.0,4.0,12.0,8.0,41.0,6.0,0.0,0.0,0.0,70.0,0.0,0.0,41.0,0.0,0.0,4.0,6.0,12.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,4.0,0.0,30.0,10.0,0.0,0.0,0.0,66.0,0.0001,0.0001,0.0992063,0.22970900000000002
