date,oklahoma_flu,flu,flu recovery,having the flu,flu duration,remedies for the flu,influenza a and b,cure the flu,remedies for flu,flu season,dangerous fever,break a fever,flu versus cold,how long is the flu contagious,medicine for the flu,treating flu,pneumonia,flu how long,flu and cold,oklahoma flu,flu lasts,braun thermoscan,flu symptoms,cure flu,cold vs. flu,how long flu,symptoms of flu,fever reducer,cold and flu,flu contagious period,flu children,incubation period for flu,reduce a fever,how long contagious,low body,treat the flu,flu treatment,is the flu contagious,flu shot,flu 2018,cold versus flu,incubation period for the flu,flu and fever,flu type a,flu care,flu headache,human temperature,high fever,medicine for flu,flu treatments,influenza type a,fight the flu,flu a symptoms,influenza symptoms,how to treat flu,reduce fever,type a influenza,influenza incubation period,normal body temperature,how to treat the flu,flu virus,how long does the flu last,stomach flu,how long does flu last,flu in oklahoma,swine flu,flu cough,over the counter flu,contagious flu,what to do if you have the flu,signs of flu,over the counter flu medicine,normal body,flu or cold,is flu contagious,flu germs,ear thermometer,flu fever,how long is flu contagious,symptoms of the flu,tamiflu,treatment for flu,exposed to flu,flu contagious,flu length,bronchitis,stomach flu symptoms,symptoms of bronchitis,what is the flu,oscillococcinum,flu medicine,flu remedies,flu complications,signs of the flu,how to get rid of the flu,body temperature,target_1,target_2,target_4,target_8
2016-15,2.8710000000000004,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,1.0,0.0,31.0,2.0,4.0,7.0,0.0,0.0,4.0,0.0,0.0,1.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,11.0,18.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,11.0,50.0,0.0,0.0,0.0,0.0,5.0,0.0,12.0,0.0,0.0,0.0,5.0,0.0,14.0,5.0,8.0,3.0,3.0,0.0,0.0,0.0,9.0,0.0,6.0,0.0,19.0,0.0,0.0,0.0,4.0,7.0,0.0,1.0,2.0,0.0,0.0,4.0,0.0,27.0,0.0,4.0,4.0,0.0,8.0,0.0,0.0,8.0,0.0,28.0,1.57905,1.7119799999999998,1.17994,0.587248
2016-16,1.57905,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,1.0,0.0,31.0,2.0,4.0,7.0,0.0,0.0,4.0,0.0,0.0,1.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,11.0,18.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,11.0,50.0,0.0,0.0,0.0,0.0,5.0,0.0,12.0,0.0,0.0,0.0,5.0,0.0,14.0,5.0,8.0,3.0,3.0,0.0,0.0,0.0,9.0,0.0,6.0,0.0,19.0,0.0,0.0,0.0,4.0,7.0,0.0,1.0,2.0,0.0,0.0,4.0,0.0,27.0,0.0,4.0,4.0,0.0,8.0,0.0,0.0,8.0,0.0,28.0,1.7119799999999998,2.1802,1.5252,0.44596
2016-17,1.7119799999999998,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,1.0,0.0,31.0,2.0,4.0,7.0,0.0,0.0,4.0,0.0,0.0,1.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,11.0,18.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,11.0,50.0,0.0,0.0,0.0,0.0,5.0,0.0,12.0,0.0,0.0,0.0,5.0,0.0,14.0,5.0,8.0,3.0,3.0,0.0,0.0,0.0,9.0,0.0,6.0,0.0,19.0,0.0,0.0,0.0,4.0,7.0,0.0,1.0,2.0,0.0,0.0,4.0,0.0,27.0,0.0,4.0,4.0,0.0,8.0,0.0,0.0,8.0,0.0,28.0,2.1802,1.17994,0.392734,0.127429
2016-18,2.1802,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,19.0,19.0,0.0,0.0,0.0,0.0,26.0,1.0,3.0,4.0,0.0,3.0,2.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,11.0,39.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,12.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,5.0,7.0,3.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,33.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,1.17994,1.5252,0.5560189999999999,0.135777
2016-19,1.17994,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,19.0,19.0,0.0,0.0,0.0,0.0,26.0,1.0,3.0,4.0,0.0,3.0,2.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,11.0,39.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,12.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,5.0,7.0,3.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,33.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,1.5252,0.392734,0.587248,0.541516
2016-20,1.5252,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,19.0,19.0,0.0,0.0,0.0,0.0,26.0,1.0,3.0,4.0,0.0,3.0,2.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,11.0,39.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,12.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,5.0,7.0,3.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,33.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.392734,0.5560189999999999,0.44596,0.44616300000000003
2016-21,0.392734,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,19.0,19.0,0.0,0.0,0.0,0.0,26.0,1.0,3.0,4.0,0.0,3.0,2.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,11.0,39.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,12.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,5.0,7.0,3.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,33.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.5560189999999999,0.587248,0.127429,0.39274899999999996
2016-22,0.5560189999999999,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,19.0,19.0,0.0,0.0,0.0,0.0,26.0,1.0,3.0,4.0,0.0,3.0,2.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,11.0,39.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,12.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,5.0,7.0,3.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,33.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.587248,0.44596,0.135777,0.344927
2016-23,0.587248,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,2.0,4.0,3.0,0.0,3.0,2.0,0.0,0.0,1.0,4.0,5.0,3.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,3.0,3.0,34.0,28.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,9.0,0.0,7.0,0.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,17.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.44596,0.127429,0.541516,0.053205600000000006
2016-24,0.44596,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,2.0,4.0,3.0,0.0,3.0,2.0,0.0,0.0,1.0,4.0,5.0,3.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,3.0,3.0,34.0,28.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,9.0,0.0,7.0,0.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,17.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.127429,0.135777,0.44616300000000003,0.388098
2016-25,0.127429,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,2.0,4.0,3.0,0.0,3.0,2.0,0.0,0.0,1.0,4.0,5.0,3.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,3.0,3.0,34.0,28.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,9.0,0.0,7.0,0.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,17.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.135777,0.541516,0.39274899999999996,0.418177
2016-26,0.135777,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,2.0,4.0,3.0,0.0,3.0,2.0,0.0,0.0,1.0,4.0,5.0,3.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,3.0,3.0,34.0,28.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,9.0,0.0,7.0,0.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,17.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.541516,0.44616300000000003,0.344927,0.432783
2016-27,0.541516,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,0.0,0.0,0.0,0.0,26.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,11.0,19.0,0.0,9.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,23.0,34.0,11.0,0.0,0.0,0.0,5.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,7.0,0.0,6.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,7.0,0.0,10.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.44616300000000003,0.39274899999999996,0.053205600000000006,0.455466
2016-28,0.44616300000000003,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,0.0,0.0,0.0,0.0,26.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,11.0,19.0,0.0,9.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,23.0,34.0,11.0,0.0,0.0,0.0,5.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,7.0,0.0,6.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,7.0,0.0,10.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.39274899999999996,0.344927,0.388098,0.41903599999999996
2016-29,0.39274899999999996,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,0.0,0.0,0.0,0.0,26.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,11.0,19.0,0.0,9.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,23.0,34.0,11.0,0.0,0.0,0.0,5.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,7.0,0.0,6.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,7.0,0.0,10.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.344927,0.053205600000000006,0.418177,0.5
2016-30,0.344927,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,0.0,0.0,0.0,0.0,26.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,11.0,19.0,0.0,9.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,23.0,34.0,11.0,0.0,0.0,0.0,5.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,7.0,0.0,6.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,7.0,0.0,10.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.053205600000000006,0.388098,0.432783,0.4930520000000001
2016-31,0.053205600000000006,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,0.0,0.0,0.0,0.0,26.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,11.0,19.0,0.0,9.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,23.0,34.0,11.0,0.0,0.0,0.0,5.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,7.0,0.0,6.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,7.0,0.0,10.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.388098,0.418177,0.455466,1.2322899999999999
2016-32,0.388098,8.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,8.0,17.0,17.0,0.0,0.0,0.0,0.0,61.0,2.0,3.0,6.0,0.0,3.0,4.0,0.0,0.0,1.0,6.0,0.0,2.0,0.0,4.0,0.0,0.0,8.0,36.0,0.0,18.0,0.0,19.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,21.0,11.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,11.0,4.0,3.0,5.0,3.0,3.0,0.0,4.0,4.0,0.0,12.0,0.0,46.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,24.0,0.0,4.0,8.0,0.0,7.0,7.0,0.0,7.0,5.0,32.0,0.418177,0.432783,0.41903599999999996,0.738512
2016-33,0.418177,8.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,8.0,17.0,17.0,0.0,0.0,0.0,0.0,61.0,2.0,3.0,6.0,0.0,3.0,4.0,0.0,0.0,1.0,6.0,0.0,2.0,0.0,4.0,0.0,0.0,8.0,36.0,0.0,18.0,0.0,19.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,21.0,11.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,11.0,4.0,3.0,5.0,3.0,3.0,0.0,4.0,4.0,0.0,12.0,0.0,46.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,24.0,0.0,4.0,8.0,0.0,7.0,7.0,0.0,7.0,5.0,32.0,0.432783,0.455466,0.5,2.2616400000000003
2016-34,0.432783,8.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,8.0,17.0,17.0,0.0,0.0,0.0,0.0,61.0,2.0,3.0,6.0,0.0,3.0,4.0,0.0,0.0,1.0,6.0,0.0,2.0,0.0,4.0,0.0,0.0,8.0,36.0,0.0,18.0,0.0,19.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,21.0,11.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,11.0,4.0,3.0,5.0,3.0,3.0,0.0,4.0,4.0,0.0,12.0,0.0,46.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,24.0,0.0,4.0,8.0,0.0,7.0,7.0,0.0,7.0,5.0,32.0,0.455466,0.41903599999999996,0.4930520000000001,1.19471
2016-35,0.455466,8.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,8.0,17.0,17.0,0.0,0.0,0.0,0.0,61.0,2.0,3.0,6.0,0.0,3.0,4.0,0.0,0.0,1.0,6.0,0.0,2.0,0.0,4.0,0.0,0.0,8.0,36.0,0.0,18.0,0.0,19.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,21.0,11.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,11.0,4.0,3.0,5.0,3.0,3.0,0.0,4.0,4.0,0.0,12.0,0.0,46.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,24.0,0.0,4.0,8.0,0.0,7.0,7.0,0.0,7.0,5.0,32.0,0.41903599999999996,0.5,1.2322899999999999,2.9886
2016-36,0.41903599999999996,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,17.0,18.0,0.0,0.0,0.0,0.0,36.0,8.0,5.0,10.0,0.0,5.0,8.0,0.0,0.0,3.0,9.0,0.0,4.0,0.0,6.0,0.0,4.0,14.0,27.0,9.0,18.0,0.0,48.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,32.0,64.0,0.0,0.0,5.0,5.0,14.0,0.0,0.0,0.0,12.0,0.0,4.0,0.0,11.0,0.0,12.0,6.0,5.0,3.0,4.0,0.0,6.0,0.0,0.0,0.0,30.0,0.0,4.0,0.0,4.0,14.0,0.0,2.0,2.0,1.0,0.0,3.0,0.0,30.0,0.0,4.0,8.0,0.0,7.0,0.0,0.0,0.0,0.0,45.0,0.5,0.4930520000000001,0.738512,2.46645
2016-37,0.5,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,17.0,18.0,0.0,0.0,0.0,0.0,36.0,8.0,5.0,10.0,0.0,5.0,8.0,0.0,0.0,3.0,9.0,0.0,4.0,0.0,6.0,0.0,4.0,14.0,27.0,9.0,18.0,0.0,48.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,32.0,64.0,0.0,0.0,5.0,5.0,14.0,0.0,0.0,0.0,12.0,0.0,4.0,0.0,11.0,0.0,12.0,6.0,5.0,3.0,4.0,0.0,6.0,0.0,0.0,0.0,30.0,0.0,4.0,0.0,4.0,14.0,0.0,2.0,2.0,1.0,0.0,3.0,0.0,30.0,0.0,4.0,8.0,0.0,7.0,0.0,0.0,0.0,0.0,45.0,0.4930520000000001,1.2322899999999999,2.2616400000000003,2.4456
2016-38,0.4930520000000001,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,17.0,18.0,0.0,0.0,0.0,0.0,36.0,8.0,5.0,10.0,0.0,5.0,8.0,0.0,0.0,3.0,9.0,0.0,4.0,0.0,6.0,0.0,4.0,14.0,27.0,9.0,18.0,0.0,48.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,32.0,64.0,0.0,0.0,5.0,5.0,14.0,0.0,0.0,0.0,12.0,0.0,4.0,0.0,11.0,0.0,12.0,6.0,5.0,3.0,4.0,0.0,6.0,0.0,0.0,0.0,30.0,0.0,4.0,0.0,4.0,14.0,0.0,2.0,2.0,1.0,0.0,3.0,0.0,30.0,0.0,4.0,8.0,0.0,7.0,0.0,0.0,0.0,0.0,45.0,1.2322899999999999,0.738512,1.19471,3.3712699999999995
2016-39,1.2322899999999999,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,17.0,18.0,0.0,0.0,0.0,0.0,36.0,8.0,5.0,10.0,0.0,5.0,8.0,0.0,0.0,3.0,9.0,0.0,4.0,0.0,6.0,0.0,4.0,14.0,27.0,9.0,18.0,0.0,48.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,32.0,64.0,0.0,0.0,5.0,5.0,14.0,0.0,0.0,0.0,12.0,0.0,4.0,0.0,11.0,0.0,12.0,6.0,5.0,3.0,4.0,0.0,6.0,0.0,0.0,0.0,30.0,0.0,4.0,0.0,4.0,14.0,0.0,2.0,2.0,1.0,0.0,3.0,0.0,30.0,0.0,4.0,8.0,0.0,7.0,0.0,0.0,0.0,0.0,45.0,0.738512,2.2616400000000003,2.9886,3.04288
2016-40,0.738512,10.0,0.0,0.0,25.0,0.0,0.0,5.0,0.0,16.0,17.0,0.0,0.0,17.0,0.0,0.0,45.0,2.0,3.0,8.0,0.0,0.0,7.0,0.0,0.0,1.0,5.0,3.0,2.0,0.0,6.0,4.0,0.0,26.0,44.0,0.0,0.0,17.0,26.0,0.0,0.0,0.0,3.0,3.0,6.0,3.0,11.0,31.0,21.0,0.0,0.0,0.0,0.0,5.0,0.0,12.0,0.0,0.0,9.0,0.0,15.0,4.0,14.0,6.0,8.0,3.0,0.0,0.0,8.0,0.0,15.0,6.0,24.0,12.0,4.0,0.0,0.0,14.0,1.0,2.0,3.0,0.0,0.0,3.0,0.0,43.0,8.0,0.0,0.0,0.0,0.0,7.0,0.0,14.0,0.0,44.0,2.2616400000000003,1.19471,2.46645,3.2118700000000002
2016-41,2.2616400000000003,10.0,0.0,0.0,25.0,0.0,0.0,5.0,0.0,16.0,17.0,0.0,0.0,17.0,0.0,0.0,45.0,2.0,3.0,8.0,0.0,0.0,7.0,0.0,0.0,1.0,5.0,3.0,2.0,0.0,6.0,4.0,0.0,26.0,44.0,0.0,0.0,17.0,26.0,0.0,0.0,0.0,3.0,3.0,6.0,3.0,11.0,31.0,21.0,0.0,0.0,0.0,0.0,5.0,0.0,12.0,0.0,0.0,9.0,0.0,15.0,4.0,14.0,6.0,8.0,3.0,0.0,0.0,8.0,0.0,15.0,6.0,24.0,12.0,4.0,0.0,0.0,14.0,1.0,2.0,3.0,0.0,0.0,3.0,0.0,43.0,8.0,0.0,0.0,0.0,0.0,7.0,0.0,14.0,0.0,44.0,1.19471,2.9886,2.4456,3.4286800000000004
2016-42,1.19471,10.0,0.0,0.0,25.0,0.0,0.0,5.0,0.0,16.0,17.0,0.0,0.0,17.0,0.0,0.0,45.0,2.0,3.0,8.0,0.0,0.0,7.0,0.0,0.0,1.0,5.0,3.0,2.0,0.0,6.0,4.0,0.0,26.0,44.0,0.0,0.0,17.0,26.0,0.0,0.0,0.0,3.0,3.0,6.0,3.0,11.0,31.0,21.0,0.0,0.0,0.0,0.0,5.0,0.0,12.0,0.0,0.0,9.0,0.0,15.0,4.0,14.0,6.0,8.0,3.0,0.0,0.0,8.0,0.0,15.0,6.0,24.0,12.0,4.0,0.0,0.0,14.0,1.0,2.0,3.0,0.0,0.0,3.0,0.0,43.0,8.0,0.0,0.0,0.0,0.0,7.0,0.0,14.0,0.0,44.0,2.9886,2.46645,3.3712699999999995,5.09349
2016-43,2.9886,10.0,0.0,0.0,25.0,0.0,0.0,5.0,0.0,16.0,17.0,0.0,0.0,17.0,0.0,0.0,45.0,2.0,3.0,8.0,0.0,0.0,7.0,0.0,0.0,1.0,5.0,3.0,2.0,0.0,6.0,4.0,0.0,26.0,44.0,0.0,0.0,17.0,26.0,0.0,0.0,0.0,3.0,3.0,6.0,3.0,11.0,31.0,21.0,0.0,0.0,0.0,0.0,5.0,0.0,12.0,0.0,0.0,9.0,0.0,15.0,4.0,14.0,6.0,8.0,3.0,0.0,0.0,8.0,0.0,15.0,6.0,24.0,12.0,4.0,0.0,0.0,14.0,1.0,2.0,3.0,0.0,0.0,3.0,0.0,43.0,8.0,0.0,0.0,0.0,0.0,7.0,0.0,14.0,0.0,44.0,2.46645,2.4456,3.04288,4.39372
2016-44,2.46645,10.0,0.0,0.0,25.0,0.0,0.0,5.0,0.0,16.0,17.0,0.0,0.0,17.0,0.0,0.0,45.0,2.0,3.0,8.0,0.0,0.0,7.0,0.0,0.0,1.0,5.0,3.0,2.0,0.0,6.0,4.0,0.0,26.0,44.0,0.0,0.0,17.0,26.0,0.0,0.0,0.0,3.0,3.0,6.0,3.0,11.0,31.0,21.0,0.0,0.0,0.0,0.0,5.0,0.0,12.0,0.0,0.0,9.0,0.0,15.0,4.0,14.0,6.0,8.0,3.0,0.0,0.0,8.0,0.0,15.0,6.0,24.0,12.0,4.0,0.0,0.0,14.0,1.0,2.0,3.0,0.0,0.0,3.0,0.0,43.0,8.0,0.0,0.0,0.0,0.0,7.0,0.0,14.0,0.0,44.0,2.4456,3.3712699999999995,3.2118700000000002,6.1
2016-45,2.4456,12.0,50.0,0.0,0.0,0.0,5.0,0.0,5.0,11.0,0.0,34.0,0.0,17.0,0.0,0.0,52.0,7.0,11.0,3.0,0.0,0.0,9.0,0.0,0.0,3.0,5.0,2.0,10.0,0.0,4.0,4.0,0.0,39.0,35.0,0.0,9.0,9.0,11.0,0.0,0.0,0.0,3.0,5.0,6.0,0.0,10.0,41.0,0.0,0.0,0.0,0.0,9.0,4.0,0.0,23.0,0.0,0.0,6.0,0.0,11.0,6.0,37.0,6.0,4.0,0.0,4.0,0.0,14.0,0.0,23.0,0.0,21.0,9.0,7.0,0.0,0.0,7.0,0.0,2.0,8.0,1.0,0.0,6.0,0.0,50.0,0.0,8.0,8.0,0.0,7.0,7.0,14.0,0.0,5.0,44.0,3.3712699999999995,3.04288,3.4286800000000004,6.34468
2016-46,3.3712699999999995,12.0,50.0,0.0,0.0,0.0,5.0,0.0,5.0,11.0,0.0,34.0,0.0,17.0,0.0,0.0,52.0,7.0,11.0,3.0,0.0,0.0,9.0,0.0,0.0,3.0,5.0,2.0,10.0,0.0,4.0,4.0,0.0,39.0,35.0,0.0,9.0,9.0,11.0,0.0,0.0,0.0,3.0,5.0,6.0,0.0,10.0,41.0,0.0,0.0,0.0,0.0,9.0,4.0,0.0,23.0,0.0,0.0,6.0,0.0,11.0,6.0,37.0,6.0,4.0,0.0,4.0,0.0,14.0,0.0,23.0,0.0,21.0,9.0,7.0,0.0,0.0,7.0,0.0,2.0,8.0,1.0,0.0,6.0,0.0,50.0,0.0,8.0,8.0,0.0,7.0,7.0,14.0,0.0,5.0,44.0,3.04288,3.2118700000000002,5.09349,8.13977
