date,maine_flu,flu,flu recovery,having the flu,bird flu,flu duration,flu in children,influenza a and b,cure the flu,remedies for flu,dangerous fever,break a fever,flu versus cold,how long is the flu contagious,treating flu,flu in maine,pneumonia,flu how long,flu and cold,flu lasts,braun thermoscan,flu maine,flu symptoms,cure flu,cold vs. flu,how long flu,symptoms of flu,maine cdc flu,fever reducer,cold and flu,treating the flu,flu children,incubation period for flu,reduce a fever,i have the flu,low body,treat the flu,flu treatment,do i have the flu,flu shot,flu 2018,cold versus flu,flu vs cold,flu and fever,flu care,maine cdc,flu vs. cold,flu symptoms 2018,human temperature,high fever,medicine for flu,flu treatments,cold vs flu,influenza type a,influenza symptoms,the flu virus,how to treat flu,reduce fever,type a influenza,influenza incubation period,thermoscan,normal body temperature,how long does the flu last,fever flu,stomach flu,how long does flu last,flu cough,over the counter flu,contagious flu,what to do if you have the flu,signs of flu,over the counter flu medicine,normal body,flu or cold,is flu contagious,flu germs,ear thermometer,flu fever,how long is flu contagious,symptoms of the flu,flu map,treatment for flu,taking temperature,exposed to flu,keto flu,flu contagious,bronchitis,get over the flu,symptoms of bronchitis,oscillococcinum,flu medicine,flu remedies,flu shot side effects,flu complications,treat flu,how to get rid of the flu,body temperature,target_1,target_2,target_4,target_8
2016-35,0.44507399999999997,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,69.0,0.0,5.0,0.0,3.0,13.0,3.0,0.0,0.0,0.0,9.0,9.0,9.0,13.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,3.0,32.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,10.0,10.0,19.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,16.0,15.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.720461,0.6794319999999999,0.5965060000000001,0.9374399999999999
2016-36,0.720461,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,44.0,6.0,5.0,0.0,0.0,9.0,13.0,0.0,0.0,3.0,17.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,7.0,7.0,7.0,27.0,0.0,0.0,10.0,10.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,9.0,11.0,0.0,11.0,0.0,14.0,0.0,69.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,11.0,0.0,11.0,11.0,57.0,0.0,5.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,23.0,0.6794319999999999,1.02916,0.833484,0.892028
2016-37,0.6794319999999999,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,44.0,6.0,5.0,0.0,0.0,9.0,13.0,0.0,0.0,3.0,17.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,7.0,7.0,7.0,27.0,0.0,0.0,10.0,10.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,9.0,11.0,0.0,11.0,0.0,14.0,0.0,69.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,11.0,0.0,11.0,11.0,57.0,0.0,5.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,23.0,1.02916,0.5965060000000001,0.741152,0.595775
2016-38,1.02916,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,44.0,6.0,5.0,0.0,0.0,9.0,13.0,0.0,0.0,3.0,17.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,7.0,7.0,7.0,27.0,0.0,0.0,10.0,10.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,9.0,11.0,0.0,11.0,0.0,14.0,0.0,69.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,11.0,0.0,11.0,11.0,57.0,0.0,5.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,23.0,0.5965060000000001,0.833484,0.847302,0.761062
2016-39,0.5965060000000001,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,44.0,6.0,5.0,0.0,0.0,9.0,13.0,0.0,0.0,3.0,17.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,7.0,7.0,7.0,27.0,0.0,0.0,10.0,10.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,9.0,11.0,0.0,11.0,0.0,14.0,0.0,69.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,11.0,0.0,11.0,11.0,57.0,0.0,5.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,23.0,0.833484,0.741152,0.9374399999999999,0.721925
2016-40,0.833484,15.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,3.0,64.0,6.0,6.0,0.0,0.0,5.0,7.0,0.0,0.0,3.0,13.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,17.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,10.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,32.0,0.0,10.0,14.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,5.0,0.0,21.0,42.0,0.0,0.0,0.0,35.0,0.741152,0.847302,0.892028,0.81557
2016-41,0.741152,15.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,3.0,64.0,6.0,6.0,0.0,0.0,5.0,7.0,0.0,0.0,3.0,13.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,17.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,10.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,32.0,0.0,10.0,14.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,5.0,0.0,21.0,42.0,0.0,0.0,0.0,35.0,0.847302,0.9374399999999999,0.595775,0.773196
2016-42,0.847302,15.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,3.0,64.0,6.0,6.0,0.0,0.0,5.0,7.0,0.0,0.0,3.0,13.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,17.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,10.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,32.0,0.0,10.0,14.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,5.0,0.0,21.0,42.0,0.0,0.0,0.0,35.0,0.9374399999999999,0.892028,0.761062,0.57398
2016-43,0.9374399999999999,15.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,3.0,64.0,6.0,6.0,0.0,0.0,5.0,7.0,0.0,0.0,3.0,13.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,17.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,10.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,32.0,0.0,10.0,14.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,5.0,0.0,21.0,42.0,0.0,0.0,0.0,35.0,0.892028,0.595775,0.721925,0.6921189999999999
2016-44,0.892028,15.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,3.0,64.0,6.0,6.0,0.0,0.0,5.0,7.0,0.0,0.0,3.0,13.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,17.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,10.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,32.0,0.0,10.0,14.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,5.0,0.0,21.0,42.0,0.0,0.0,0.0,35.0,0.595775,0.761062,0.81557,1.04447
2016-45,0.595775,13.0,0.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,51.0,6.0,5.0,0.0,0.0,6.0,6.0,0.0,0.0,2.0,8.0,0.0,8.0,13.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,11.0,0.0,0.0,7.0,0.0,7.0,27.0,0.0,0.0,0.0,14.0,0.0,0.0,15.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,14.0,0.0,30.0,0.0,0.0,0.0,14.0,14.0,0.0,14.0,0.0,0.0,0.0,11.0,47.0,0.0,7.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,11.0,0.761062,0.721925,0.773196,0.892857
2016-46,0.761062,13.0,0.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,51.0,6.0,5.0,0.0,0.0,6.0,6.0,0.0,0.0,2.0,8.0,0.0,8.0,13.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,11.0,0.0,0.0,7.0,0.0,7.0,27.0,0.0,0.0,0.0,14.0,0.0,0.0,15.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,14.0,0.0,30.0,0.0,0.0,0.0,14.0,14.0,0.0,14.0,0.0,0.0,0.0,11.0,47.0,0.0,7.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,11.0,0.721925,0.81557,0.57398,0.646552
2016-47,0.721925,13.0,0.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,51.0,6.0,5.0,0.0,0.0,6.0,6.0,0.0,0.0,2.0,8.0,0.0,8.0,13.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,11.0,0.0,0.0,7.0,0.0,7.0,27.0,0.0,0.0,0.0,14.0,0.0,0.0,15.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,14.0,0.0,30.0,0.0,0.0,0.0,14.0,14.0,0.0,14.0,0.0,0.0,0.0,11.0,47.0,0.0,7.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,11.0,0.81557,0.773196,0.6921189999999999,0.908373
2016-48,0.81557,13.0,0.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,51.0,6.0,5.0,0.0,0.0,6.0,6.0,0.0,0.0,2.0,8.0,0.0,8.0,13.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,11.0,0.0,0.0,7.0,0.0,7.0,27.0,0.0,0.0,0.0,14.0,0.0,0.0,15.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,14.0,0.0,30.0,0.0,0.0,0.0,14.0,14.0,0.0,14.0,0.0,0.0,0.0,11.0,47.0,0.0,7.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,11.0,0.773196,0.57398,1.04447,0.8131729999999999
2016-49,0.773196,20.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,42.0,10.0,8.0,0.0,3.0,22.0,6.0,0.0,0.0,8.0,16.0,8.0,8.0,21.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,16.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,17.0,0.0,0.0,21.0,0.0,9.0,23.0,27.0,9.0,11.0,0.0,11.0,0.0,0.0,0.0,34.0,14.0,14.0,0.0,14.0,36.0,14.0,29.0,0.0,0.0,0.0,0.0,0.0,11.0,49.0,0.0,10.0,0.0,20.0,40.0,0.0,0.0,0.0,0.0,45.0,0.57398,0.6921189999999999,0.892857,0.9314459999999999
2016-50,0.57398,20.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,42.0,10.0,8.0,0.0,3.0,22.0,6.0,0.0,0.0,8.0,16.0,8.0,8.0,21.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,16.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,17.0,0.0,0.0,21.0,0.0,9.0,23.0,27.0,9.0,11.0,0.0,11.0,0.0,0.0,0.0,34.0,14.0,14.0,0.0,14.0,36.0,14.0,29.0,0.0,0.0,0.0,0.0,0.0,11.0,49.0,0.0,10.0,0.0,20.0,40.0,0.0,0.0,0.0,0.0,45.0,0.6921189999999999,1.04447,0.646552,1.61117
2016-51,0.6921189999999999,20.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,42.0,10.0,8.0,0.0,3.0,22.0,6.0,0.0,0.0,8.0,16.0,8.0,8.0,21.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,16.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,17.0,0.0,0.0,21.0,0.0,9.0,23.0,27.0,9.0,11.0,0.0,11.0,0.0,0.0,0.0,34.0,14.0,14.0,0.0,14.0,36.0,14.0,29.0,0.0,0.0,0.0,0.0,0.0,11.0,49.0,0.0,10.0,0.0,20.0,40.0,0.0,0.0,0.0,0.0,45.0,1.04447,0.892857,0.908373,1.20902
2016-52,1.04447,20.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,42.0,10.0,8.0,0.0,3.0,22.0,6.0,0.0,0.0,8.0,16.0,8.0,8.0,21.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,16.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,17.0,0.0,0.0,21.0,0.0,9.0,23.0,27.0,9.0,11.0,0.0,11.0,0.0,0.0,0.0,34.0,14.0,14.0,0.0,14.0,36.0,14.0,29.0,0.0,0.0,0.0,0.0,0.0,11.0,49.0,0.0,10.0,0.0,20.0,40.0,0.0,0.0,0.0,0.0,45.0,0.892857,0.646552,0.8131729999999999,1.23158
2017-01,0.892857,20.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,42.0,10.0,8.0,0.0,3.0,22.0,6.0,0.0,0.0,8.0,16.0,8.0,8.0,21.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,16.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,17.0,0.0,0.0,21.0,0.0,9.0,23.0,27.0,9.0,11.0,0.0,11.0,0.0,0.0,0.0,34.0,14.0,14.0,0.0,14.0,36.0,14.0,29.0,0.0,0.0,0.0,0.0,0.0,11.0,49.0,0.0,10.0,0.0,20.0,40.0,0.0,0.0,0.0,0.0,45.0,0.646552,0.908373,0.9314459999999999,1.38257
2017-02,0.646552,20.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,42.0,10.0,8.0,0.0,3.0,22.0,6.0,0.0,0.0,8.0,16.0,8.0,8.0,21.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,16.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,17.0,0.0,0.0,21.0,0.0,9.0,23.0,27.0,9.0,11.0,0.0,11.0,0.0,0.0,0.0,34.0,14.0,14.0,0.0,14.0,36.0,14.0,29.0,0.0,0.0,0.0,0.0,0.0,11.0,49.0,0.0,10.0,0.0,20.0,40.0,0.0,0.0,0.0,0.0,45.0,0.908373,0.8131729999999999,1.61117,1.63965
2017-03,0.908373,20.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,42.0,10.0,8.0,0.0,3.0,22.0,6.0,0.0,0.0,8.0,16.0,8.0,8.0,21.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,16.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,17.0,0.0,0.0,21.0,0.0,9.0,23.0,27.0,9.0,11.0,0.0,11.0,0.0,0.0,0.0,34.0,14.0,14.0,0.0,14.0,36.0,14.0,29.0,0.0,0.0,0.0,0.0,0.0,11.0,49.0,0.0,10.0,0.0,20.0,40.0,0.0,0.0,0.0,0.0,45.0,0.8131729999999999,0.9314459999999999,1.20902,1.84502
2017-04,0.8131729999999999,20.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,42.0,10.0,8.0,0.0,3.0,22.0,6.0,0.0,0.0,8.0,16.0,8.0,8.0,21.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,16.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,17.0,0.0,0.0,21.0,0.0,9.0,23.0,27.0,9.0,11.0,0.0,11.0,0.0,0.0,0.0,34.0,14.0,14.0,0.0,14.0,36.0,14.0,29.0,0.0,0.0,0.0,0.0,0.0,11.0,49.0,0.0,10.0,0.0,20.0,40.0,0.0,0.0,0.0,0.0,45.0,0.9314459999999999,1.61117,1.23158,2.24138
2017-05,0.9314459999999999,20.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,42.0,10.0,8.0,0.0,3.0,22.0,6.0,0.0,0.0,8.0,16.0,8.0,8.0,21.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,16.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,17.0,0.0,0.0,21.0,0.0,9.0,23.0,27.0,9.0,11.0,0.0,11.0,0.0,0.0,0.0,34.0,14.0,14.0,0.0,14.0,36.0,14.0,29.0,0.0,0.0,0.0,0.0,0.0,11.0,49.0,0.0,10.0,0.0,20.0,40.0,0.0,0.0,0.0,0.0,45.0,1.61117,1.20902,1.38257,1.66667
2017-06,1.61117,20.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,42.0,10.0,8.0,0.0,3.0,22.0,6.0,0.0,0.0,8.0,16.0,8.0,8.0,21.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,16.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,17.0,0.0,0.0,21.0,0.0,9.0,23.0,27.0,9.0,11.0,0.0,11.0,0.0,0.0,0.0,34.0,14.0,14.0,0.0,14.0,36.0,14.0,29.0,0.0,0.0,0.0,0.0,0.0,11.0,49.0,0.0,10.0,0.0,20.0,40.0,0.0,0.0,0.0,0.0,45.0,1.20902,1.23158,1.63965,1.87339
2017-07,1.20902,20.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,42.0,10.0,8.0,0.0,3.0,22.0,6.0,0.0,0.0,8.0,16.0,8.0,8.0,21.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,16.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,17.0,0.0,0.0,21.0,0.0,9.0,23.0,27.0,9.0,11.0,0.0,11.0,0.0,0.0,0.0,34.0,14.0,14.0,0.0,14.0,36.0,14.0,29.0,0.0,0.0,0.0,0.0,0.0,11.0,49.0,0.0,10.0,0.0,20.0,40.0,0.0,0.0,0.0,0.0,45.0,1.23158,1.38257,1.84502,2.1068
2017-08,1.23158,20.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,42.0,10.0,8.0,0.0,3.0,22.0,6.0,0.0,0.0,8.0,16.0,8.0,8.0,21.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,16.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,17.0,0.0,0.0,21.0,0.0,9.0,23.0,27.0,9.0,11.0,0.0,11.0,0.0,0.0,0.0,34.0,14.0,14.0,0.0,14.0,36.0,14.0,29.0,0.0,0.0,0.0,0.0,0.0,11.0,49.0,0.0,10.0,0.0,20.0,40.0,0.0,0.0,0.0,0.0,45.0,1.38257,1.63965,2.24138,1.20361
2017-09,1.38257,20.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,42.0,10.0,8.0,0.0,3.0,22.0,6.0,0.0,0.0,8.0,16.0,8.0,8.0,21.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,16.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,17.0,0.0,0.0,21.0,0.0,9.0,23.0,27.0,9.0,11.0,0.0,11.0,0.0,0.0,0.0,34.0,14.0,14.0,0.0,14.0,36.0,14.0,29.0,0.0,0.0,0.0,0.0,0.0,11.0,49.0,0.0,10.0,0.0,20.0,40.0,0.0,0.0,0.0,0.0,45.0,1.63965,1.84502,1.66667,0.965251
2017-10,1.63965,20.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,42.0,10.0,8.0,0.0,3.0,22.0,6.0,0.0,0.0,8.0,16.0,8.0,8.0,21.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,16.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,17.0,0.0,0.0,21.0,0.0,9.0,23.0,27.0,9.0,11.0,0.0,11.0,0.0,0.0,0.0,34.0,14.0,14.0,0.0,14.0,36.0,14.0,29.0,0.0,0.0,0.0,0.0,0.0,11.0,49.0,0.0,10.0,0.0,20.0,40.0,0.0,0.0,0.0,0.0,45.0,1.84502,2.24138,1.87339,0.881057
2017-11,1.84502,20.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,42.0,10.0,8.0,0.0,3.0,22.0,6.0,0.0,0.0,8.0,16.0,8.0,8.0,21.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,16.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,17.0,0.0,0.0,21.0,0.0,9.0,23.0,27.0,9.0,11.0,0.0,11.0,0.0,0.0,0.0,34.0,14.0,14.0,0.0,14.0,36.0,14.0,29.0,0.0,0.0,0.0,0.0,0.0,11.0,49.0,0.0,10.0,0.0,20.0,40.0,0.0,0.0,0.0,0.0,45.0,2.24138,1.66667,2.1068,0.7419819999999999
2017-12,2.24138,20.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,42.0,10.0,8.0,0.0,3.0,22.0,6.0,0.0,0.0,8.0,16.0,8.0,8.0,21.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,16.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,17.0,0.0,0.0,21.0,0.0,9.0,23.0,27.0,9.0,11.0,0.0,11.0,0.0,0.0,0.0,34.0,14.0,14.0,0.0,14.0,36.0,14.0,29.0,0.0,0.0,0.0,0.0,0.0,11.0,49.0,0.0,10.0,0.0,20.0,40.0,0.0,0.0,0.0,0.0,45.0,1.66667,1.87339,1.20361,0.42953
2017-13,1.66667,20.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,42.0,10.0,8.0,0.0,3.0,22.0,6.0,0.0,0.0,8.0,16.0,8.0,8.0,21.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,16.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,17.0,0.0,0.0,21.0,0.0,9.0,23.0,27.0,9.0,11.0,0.0,11.0,0.0,0.0,0.0,34.0,14.0,14.0,0.0,14.0,36.0,14.0,29.0,0.0,0.0,0.0,0.0,0.0,11.0,49.0,0.0,10.0,0.0,20.0,40.0,0.0,0.0,0.0,0.0,45.0,1.87339,2.1068,0.965251,0.535555
2017-14,1.87339,7.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,37.0,7.0,5.0,0.0,0.0,12.0,2.0,0.0,0.0,5.0,0.0,16.0,8.0,12.0,0.0,0.0,0.0,0.0,16.0,48.0,0.0,0.0,0.0,2.0,0.0,0.0,7.0,0.0,0.0,36.0,0.0,0.0,0.0,7.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,27.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,5.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,22.0,2.1068,1.20361,0.881057,0.895009
