date,arizona_flu,flu,flu recovery,having the flu,flu duration,remedies for the flu,influenza a and b,cure the flu,remedies for flu,flu season,dangerous fever,break a fever,flu versus cold,how long is the flu contagious,treating flu,flu like symptoms,pneumonia,flu how long,flu and cold,flu lasts,braun thermoscan,the flu,cure flu,cold vs. flu,how long flu,how long is the flu,fever reducer,cold and flu,flu contagious period,treating the flu,incubation period for flu,reduce a fever,how long contagious,i have the flu,treat the flu,flu treatment,is the flu contagious,do i have the flu,flu 2018,cold versus flu,incubation period for the flu,flu vs cold,flu care,arizona flu,flu headache,flu vs. cold,high fever,medicine for flu,flu treatments,cold vs flu,fight the flu,influenza symptoms,the flu virus,how to treat flu,reduce fever,type a influenza,influenza incubation period,thermoscan,how to treat the flu,flu virus,how long does the flu last,fever flu,how long does flu last,swine flu,flu vaccine,flu cough,contagious flu,what to do if you have the flu,flu report,symptoms,signs of flu,over the counter flu medicine,the flu symptoms,normal body,get rid of the flu,is flu contagious,flu germs,ear thermometer,early flu symptoms,stomach,how long is flu contagious,symptoms of the flu,taking temperature,exposed to flu,flu contagious,flu length,get over the flu,stomach flu symptoms,symptoms of bronchitis,what is the flu,cold or flu,flu medicine,flu remedies,flu complications,treat flu,how to get rid of the flu,body temperature,target_1,target_2,target_4,target_8
2017-14,2.38246,16.0,20.0,0.0,30.0,0.0,0.0,4.0,4.0,16.0,15.0,37.0,0.0,0.0,0.0,1.0,44.0,7.0,3.0,0.0,1.0,16.0,4.0,0.0,23.0,3.0,4.0,15.0,0.0,0.0,4.0,5.0,33.0,9.0,0.0,9.0,9.0,0.0,0.0,0.0,2.0,1.0,6.0,11.0,3.0,0.0,51.0,9.0,0.0,5.0,0.0,21.0,13.0,8.0,68.0,14.0,0.0,14.0,4.0,27.0,4.0,23.0,11.0,0.0,5.0,2.0,0.0,0.0,0.0,69.0,9.0,0.0,14.0,32.0,8.0,8.0,0.0,8.0,0.0,100.0,0.0,1.0,6.0,13.0,17.0,0.0,0.0,30.0,6.0,21.0,11.0,16.0,6.0,0.0,3.0,7.0,78.0,1.9837099999999999,2.0602,2.26228,1.86705
2017-15,1.9837099999999999,16.0,20.0,0.0,30.0,0.0,0.0,4.0,4.0,16.0,15.0,37.0,0.0,0.0,0.0,1.0,44.0,7.0,3.0,0.0,1.0,16.0,4.0,0.0,23.0,3.0,4.0,15.0,0.0,0.0,4.0,5.0,33.0,9.0,0.0,9.0,9.0,0.0,0.0,0.0,2.0,1.0,6.0,11.0,3.0,0.0,51.0,9.0,0.0,5.0,0.0,21.0,13.0,8.0,68.0,14.0,0.0,14.0,4.0,27.0,4.0,23.0,11.0,0.0,5.0,2.0,0.0,0.0,0.0,69.0,9.0,0.0,14.0,32.0,8.0,8.0,0.0,8.0,0.0,100.0,0.0,1.0,6.0,13.0,17.0,0.0,0.0,30.0,6.0,21.0,11.0,16.0,6.0,0.0,3.0,7.0,78.0,2.0602,2.80205,1.9224299999999999,1.66789
2017-16,2.0602,16.0,20.0,0.0,30.0,0.0,0.0,4.0,4.0,16.0,15.0,37.0,0.0,0.0,0.0,1.0,44.0,7.0,3.0,0.0,1.0,16.0,4.0,0.0,23.0,3.0,4.0,15.0,0.0,0.0,4.0,5.0,33.0,9.0,0.0,9.0,9.0,0.0,0.0,0.0,2.0,1.0,6.0,11.0,3.0,0.0,51.0,9.0,0.0,5.0,0.0,21.0,13.0,8.0,68.0,14.0,0.0,14.0,4.0,27.0,4.0,23.0,11.0,0.0,5.0,2.0,0.0,0.0,0.0,69.0,9.0,0.0,14.0,32.0,8.0,8.0,0.0,8.0,0.0,100.0,0.0,1.0,6.0,13.0,17.0,0.0,0.0,30.0,6.0,21.0,11.0,16.0,6.0,0.0,3.0,7.0,78.0,2.80205,2.26228,2.15922,1.35669
2017-17,2.80205,16.0,20.0,0.0,30.0,0.0,0.0,4.0,4.0,16.0,15.0,37.0,0.0,0.0,0.0,1.0,44.0,7.0,3.0,0.0,1.0,16.0,4.0,0.0,23.0,3.0,4.0,15.0,0.0,0.0,4.0,5.0,33.0,9.0,0.0,9.0,9.0,0.0,0.0,0.0,2.0,1.0,6.0,11.0,3.0,0.0,51.0,9.0,0.0,5.0,0.0,21.0,13.0,8.0,68.0,14.0,0.0,14.0,4.0,27.0,4.0,23.0,11.0,0.0,5.0,2.0,0.0,0.0,0.0,69.0,9.0,0.0,14.0,32.0,8.0,8.0,0.0,8.0,0.0,100.0,0.0,1.0,6.0,13.0,17.0,0.0,0.0,30.0,6.0,21.0,11.0,16.0,6.0,0.0,3.0,7.0,78.0,2.26228,1.9224299999999999,2.1029299999999997,1.00375
2017-18,2.26228,16.0,20.0,0.0,30.0,0.0,0.0,4.0,4.0,16.0,15.0,37.0,0.0,0.0,0.0,1.0,44.0,7.0,3.0,0.0,1.0,16.0,4.0,0.0,23.0,3.0,4.0,15.0,0.0,0.0,4.0,5.0,33.0,9.0,0.0,9.0,9.0,0.0,0.0,0.0,2.0,1.0,6.0,11.0,3.0,0.0,51.0,9.0,0.0,5.0,0.0,21.0,13.0,8.0,68.0,14.0,0.0,14.0,4.0,27.0,4.0,23.0,11.0,0.0,5.0,2.0,0.0,0.0,0.0,69.0,9.0,0.0,14.0,32.0,8.0,8.0,0.0,8.0,0.0,100.0,0.0,1.0,6.0,13.0,17.0,0.0,0.0,30.0,6.0,21.0,11.0,16.0,6.0,0.0,3.0,7.0,78.0,1.9224299999999999,2.15922,1.86705,1.22601
2017-19,1.9224299999999999,10.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,0.0,16.0,0.0,0.0,0.0,1.0,39.0,3.0,1.0,0.0,0.0,7.0,2.0,0.0,6.0,3.0,4.0,12.0,0.0,0.0,0.0,4.0,36.0,4.0,0.0,18.0,9.0,0.0,0.0,0.0,0.0,2.0,0.0,16.0,3.0,0.0,43.0,15.0,5.0,8.0,0.0,18.0,0.0,9.0,15.0,15.0,0.0,15.0,0.0,4.0,4.0,27.0,2.0,9.0,5.0,5.0,0.0,0.0,0.0,69.0,4.0,0.0,8.0,19.0,0.0,16.0,8.0,12.0,0.0,88.0,0.0,0.0,9.0,0.0,5.0,5.0,7.0,13.0,13.0,7.0,9.0,12.0,18.0,0.0,0.0,0.0,50.0,2.15922,2.1029299999999997,1.66789,1.1115700000000002
2017-20,2.15922,10.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,0.0,16.0,0.0,0.0,0.0,1.0,39.0,3.0,1.0,0.0,0.0,7.0,2.0,0.0,6.0,3.0,4.0,12.0,0.0,0.0,0.0,4.0,36.0,4.0,0.0,18.0,9.0,0.0,0.0,0.0,0.0,2.0,0.0,16.0,3.0,0.0,43.0,15.0,5.0,8.0,0.0,18.0,0.0,9.0,15.0,15.0,0.0,15.0,0.0,4.0,4.0,27.0,2.0,9.0,5.0,5.0,0.0,0.0,0.0,69.0,4.0,0.0,8.0,19.0,0.0,16.0,8.0,12.0,0.0,88.0,0.0,0.0,9.0,0.0,5.0,5.0,7.0,13.0,13.0,7.0,9.0,12.0,18.0,0.0,0.0,0.0,50.0,2.1029299999999997,1.86705,1.35669,1.12853
2017-21,2.1029299999999997,10.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,0.0,16.0,0.0,0.0,0.0,1.0,39.0,3.0,1.0,0.0,0.0,7.0,2.0,0.0,6.0,3.0,4.0,12.0,0.0,0.0,0.0,4.0,36.0,4.0,0.0,18.0,9.0,0.0,0.0,0.0,0.0,2.0,0.0,16.0,3.0,0.0,43.0,15.0,5.0,8.0,0.0,18.0,0.0,9.0,15.0,15.0,0.0,15.0,0.0,4.0,4.0,27.0,2.0,9.0,5.0,5.0,0.0,0.0,0.0,69.0,4.0,0.0,8.0,19.0,0.0,16.0,8.0,12.0,0.0,88.0,0.0,0.0,9.0,0.0,5.0,5.0,7.0,13.0,13.0,7.0,9.0,12.0,18.0,0.0,0.0,0.0,50.0,1.86705,1.66789,1.00375,1.15307
2017-22,1.86705,10.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,0.0,16.0,0.0,0.0,0.0,1.0,39.0,3.0,1.0,0.0,0.0,7.0,2.0,0.0,6.0,3.0,4.0,12.0,0.0,0.0,0.0,4.0,36.0,4.0,0.0,18.0,9.0,0.0,0.0,0.0,0.0,2.0,0.0,16.0,3.0,0.0,43.0,15.0,5.0,8.0,0.0,18.0,0.0,9.0,15.0,15.0,0.0,15.0,0.0,4.0,4.0,27.0,2.0,9.0,5.0,5.0,0.0,0.0,0.0,69.0,4.0,0.0,8.0,19.0,0.0,16.0,8.0,12.0,0.0,88.0,0.0,0.0,9.0,0.0,5.0,5.0,7.0,13.0,13.0,7.0,9.0,12.0,18.0,0.0,0.0,0.0,50.0,1.66789,1.35669,1.22601,1.14172
2017-23,1.66789,7.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,8.0,16.0,32.0,0.0,0.0,0.0,1.0,34.0,3.0,1.0,0.0,0.0,9.0,2.0,0.0,12.0,2.0,0.0,8.0,0.0,0.0,0.0,4.0,14.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,6.0,0.0,45.0,10.0,0.0,5.0,0.0,9.0,18.0,0.0,15.0,0.0,14.0,0.0,0.0,9.0,4.0,7.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,10.0,29.0,8.0,0.0,0.0,20.0,0.0,86.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,20.0,20.0,13.0,0.0,6.0,6.0,0.0,4.0,4.0,47.0,1.35669,1.00375,1.1115700000000002,1.21496
2017-24,1.35669,7.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,8.0,16.0,32.0,0.0,0.0,0.0,1.0,34.0,3.0,1.0,0.0,0.0,9.0,2.0,0.0,12.0,2.0,0.0,8.0,0.0,0.0,0.0,4.0,14.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,6.0,0.0,45.0,10.0,0.0,5.0,0.0,9.0,18.0,0.0,15.0,0.0,14.0,0.0,0.0,9.0,4.0,7.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,10.0,29.0,8.0,0.0,0.0,20.0,0.0,86.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,20.0,20.0,13.0,0.0,6.0,6.0,0.0,4.0,4.0,47.0,1.00375,1.22601,1.12853,1.04922
2017-25,1.00375,7.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,8.0,16.0,32.0,0.0,0.0,0.0,1.0,34.0,3.0,1.0,0.0,0.0,9.0,2.0,0.0,12.0,2.0,0.0,8.0,0.0,0.0,0.0,4.0,14.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,6.0,0.0,45.0,10.0,0.0,5.0,0.0,9.0,18.0,0.0,15.0,0.0,14.0,0.0,0.0,9.0,4.0,7.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,10.0,29.0,8.0,0.0,0.0,20.0,0.0,86.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,20.0,20.0,13.0,0.0,6.0,6.0,0.0,4.0,4.0,47.0,1.22601,1.1115700000000002,1.15307,1.4268
2017-26,1.22601,7.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,8.0,16.0,32.0,0.0,0.0,0.0,1.0,34.0,3.0,1.0,0.0,0.0,9.0,2.0,0.0,12.0,2.0,0.0,8.0,0.0,0.0,0.0,4.0,14.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,6.0,0.0,45.0,10.0,0.0,5.0,0.0,9.0,18.0,0.0,15.0,0.0,14.0,0.0,0.0,9.0,4.0,7.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,10.0,29.0,8.0,0.0,0.0,20.0,0.0,86.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,20.0,20.0,13.0,0.0,6.0,6.0,0.0,4.0,4.0,47.0,1.1115700000000002,1.12853,1.14172,2.35655
2017-27,1.1115700000000002,10.0,19.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,0.0,0.0,0.0,14.0,0.0,1.0,27.0,4.0,2.0,0.0,0.0,7.0,3.0,0.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,11.0,8.0,16.0,16.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,3.0,0.0,29.0,4.0,0.0,4.0,8.0,8.0,16.0,24.0,0.0,0.0,13.0,13.0,0.0,10.0,8.0,20.0,5.0,2.0,18.0,3.0,0.0,0.0,0.0,69.0,0.0,0.0,3.0,31.0,0.0,11.0,0.0,14.0,0.0,79.0,0.0,0.0,16.0,0.0,12.0,0.0,0.0,12.0,0.0,6.0,16.0,16.0,8.0,0.0,3.0,0.0,57.0,1.12853,1.15307,1.21496,1.9596099999999999
2017-28,1.12853,10.0,19.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,0.0,0.0,0.0,14.0,0.0,1.0,27.0,4.0,2.0,0.0,0.0,7.0,3.0,0.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,11.0,8.0,16.0,16.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,3.0,0.0,29.0,4.0,0.0,4.0,8.0,8.0,16.0,24.0,0.0,0.0,13.0,13.0,0.0,10.0,8.0,20.0,5.0,2.0,18.0,3.0,0.0,0.0,0.0,69.0,0.0,0.0,3.0,31.0,0.0,11.0,0.0,14.0,0.0,79.0,0.0,0.0,16.0,0.0,12.0,0.0,0.0,12.0,0.0,6.0,16.0,16.0,8.0,0.0,3.0,0.0,57.0,1.15307,1.14172,1.04922,1.5377299999999998
2017-29,1.15307,10.0,19.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,0.0,0.0,0.0,14.0,0.0,1.0,27.0,4.0,2.0,0.0,0.0,7.0,3.0,0.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,11.0,8.0,16.0,16.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,3.0,0.0,29.0,4.0,0.0,4.0,8.0,8.0,16.0,24.0,0.0,0.0,13.0,13.0,0.0,10.0,8.0,20.0,5.0,2.0,18.0,3.0,0.0,0.0,0.0,69.0,0.0,0.0,3.0,31.0,0.0,11.0,0.0,14.0,0.0,79.0,0.0,0.0,16.0,0.0,12.0,0.0,0.0,12.0,0.0,6.0,16.0,16.0,8.0,0.0,3.0,0.0,57.0,1.14172,1.21496,1.4268,2.13733
2017-30,1.14172,10.0,19.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,0.0,0.0,0.0,14.0,0.0,1.0,27.0,4.0,2.0,0.0,0.0,7.0,3.0,0.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,11.0,8.0,16.0,16.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,3.0,0.0,29.0,4.0,0.0,4.0,8.0,8.0,16.0,24.0,0.0,0.0,13.0,13.0,0.0,10.0,8.0,20.0,5.0,2.0,18.0,3.0,0.0,0.0,0.0,69.0,0.0,0.0,3.0,31.0,0.0,11.0,0.0,14.0,0.0,79.0,0.0,0.0,16.0,0.0,12.0,0.0,0.0,12.0,0.0,6.0,16.0,16.0,8.0,0.0,3.0,0.0,57.0,1.21496,1.04922,2.35655,1.68041
2017-31,1.21496,10.0,19.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,0.0,0.0,0.0,14.0,0.0,1.0,27.0,4.0,2.0,0.0,0.0,7.0,3.0,0.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,11.0,8.0,16.0,16.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,3.0,0.0,29.0,4.0,0.0,4.0,8.0,8.0,16.0,24.0,0.0,0.0,13.0,13.0,0.0,10.0,8.0,20.0,5.0,2.0,18.0,3.0,0.0,0.0,0.0,69.0,0.0,0.0,3.0,31.0,0.0,11.0,0.0,14.0,0.0,79.0,0.0,0.0,16.0,0.0,12.0,0.0,0.0,12.0,0.0,6.0,16.0,16.0,8.0,0.0,3.0,0.0,57.0,1.04922,1.4268,1.9596099999999999,1.29671
2017-32,1.04922,20.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,19.0,21.0,14.0,0.0,0.0,0.0,3.0,35.0,3.0,2.0,0.0,0.0,16.0,2.0,0.0,13.0,0.0,4.0,22.0,0.0,0.0,0.0,4.0,28.0,11.0,8.0,16.0,8.0,24.0,0.0,0.0,0.0,2.0,5.0,27.0,8.0,0.0,27.0,9.0,0.0,9.0,8.0,8.0,12.0,8.0,52.0,0.0,0.0,0.0,0.0,28.0,8.0,22.0,8.0,6.0,33.0,6.0,0.0,0.0,0.0,72.0,0.0,0.0,17.0,48.0,0.0,7.0,7.0,29.0,0.0,71.0,0.0,0.0,0.0,0.0,8.0,0.0,6.0,23.0,18.0,38.0,5.0,8.0,5.0,0.0,3.0,3.0,58.0,1.4268,2.35655,1.5377299999999998,2.3554
2017-33,1.4268,20.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,19.0,21.0,14.0,0.0,0.0,0.0,3.0,35.0,3.0,2.0,0.0,0.0,16.0,2.0,0.0,13.0,0.0,4.0,22.0,0.0,0.0,0.0,4.0,28.0,11.0,8.0,16.0,8.0,24.0,0.0,0.0,0.0,2.0,5.0,27.0,8.0,0.0,27.0,9.0,0.0,9.0,8.0,8.0,12.0,8.0,52.0,0.0,0.0,0.0,0.0,28.0,8.0,22.0,8.0,6.0,33.0,6.0,0.0,0.0,0.0,72.0,0.0,0.0,17.0,48.0,0.0,7.0,7.0,29.0,0.0,71.0,0.0,0.0,0.0,0.0,8.0,0.0,6.0,23.0,18.0,38.0,5.0,8.0,5.0,0.0,3.0,3.0,58.0,2.35655,1.9596099999999999,2.13733,2.12645
2017-34,2.35655,20.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,19.0,21.0,14.0,0.0,0.0,0.0,3.0,35.0,3.0,2.0,0.0,0.0,16.0,2.0,0.0,13.0,0.0,4.0,22.0,0.0,0.0,0.0,4.0,28.0,11.0,8.0,16.0,8.0,24.0,0.0,0.0,0.0,2.0,5.0,27.0,8.0,0.0,27.0,9.0,0.0,9.0,8.0,8.0,12.0,8.0,52.0,0.0,0.0,0.0,0.0,28.0,8.0,22.0,8.0,6.0,33.0,6.0,0.0,0.0,0.0,72.0,0.0,0.0,17.0,48.0,0.0,7.0,7.0,29.0,0.0,71.0,0.0,0.0,0.0,0.0,8.0,0.0,6.0,23.0,18.0,38.0,5.0,8.0,5.0,0.0,3.0,3.0,58.0,1.9596099999999999,1.5377299999999998,1.68041,1.8728099999999999
2017-35,1.9596099999999999,20.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,19.0,21.0,14.0,0.0,0.0,0.0,3.0,35.0,3.0,2.0,0.0,0.0,16.0,2.0,0.0,13.0,0.0,4.0,22.0,0.0,0.0,0.0,4.0,28.0,11.0,8.0,16.0,8.0,24.0,0.0,0.0,0.0,2.0,5.0,27.0,8.0,0.0,27.0,9.0,0.0,9.0,8.0,8.0,12.0,8.0,52.0,0.0,0.0,0.0,0.0,28.0,8.0,22.0,8.0,6.0,33.0,6.0,0.0,0.0,0.0,72.0,0.0,0.0,17.0,48.0,0.0,7.0,7.0,29.0,0.0,71.0,0.0,0.0,0.0,0.0,8.0,0.0,6.0,23.0,18.0,38.0,5.0,8.0,5.0,0.0,3.0,3.0,58.0,1.5377299999999998,2.13733,1.29671,2.10657
2017-36,1.5377299999999998,27.0,0.0,19.0,19.0,0.0,0.0,3.0,0.0,23.0,21.0,71.0,0.0,0.0,1.0,2.0,50.0,1.0,2.0,0.0,0.0,19.0,4.0,0.0,4.0,0.0,4.0,14.0,4.0,0.0,3.0,3.0,37.0,10.0,0.0,0.0,8.0,8.0,0.0,0.0,1.0,1.0,5.0,15.0,0.0,0.0,44.0,7.0,0.0,7.0,0.0,8.0,8.0,0.0,26.0,26.0,0.0,26.0,0.0,8.0,4.0,14.0,4.0,6.0,36.0,2.0,0.0,0.0,0.0,68.0,5.0,0.0,19.0,33.0,15.0,11.0,0.0,11.0,0.0,81.0,0.0,1.0,12.0,0.0,8.0,4.0,6.0,9.0,20.0,20.0,10.0,16.0,8.0,0.0,3.0,7.0,58.0,2.13733,1.68041,2.3554,2.5830900000000003
2017-37,2.13733,27.0,0.0,19.0,19.0,0.0,0.0,3.0,0.0,23.0,21.0,71.0,0.0,0.0,1.0,2.0,50.0,1.0,2.0,0.0,0.0,19.0,4.0,0.0,4.0,0.0,4.0,14.0,4.0,0.0,3.0,3.0,37.0,10.0,0.0,0.0,8.0,8.0,0.0,0.0,1.0,1.0,5.0,15.0,0.0,0.0,44.0,7.0,0.0,7.0,0.0,8.0,8.0,0.0,26.0,26.0,0.0,26.0,0.0,8.0,4.0,14.0,4.0,6.0,36.0,2.0,0.0,0.0,0.0,68.0,5.0,0.0,19.0,33.0,15.0,11.0,0.0,11.0,0.0,81.0,0.0,1.0,12.0,0.0,8.0,4.0,6.0,9.0,20.0,20.0,10.0,16.0,8.0,0.0,3.0,7.0,58.0,1.68041,1.29671,2.12645,2.02104
2017-38,1.68041,27.0,0.0,19.0,19.0,0.0,0.0,3.0,0.0,23.0,21.0,71.0,0.0,0.0,1.0,2.0,50.0,1.0,2.0,0.0,0.0,19.0,4.0,0.0,4.0,0.0,4.0,14.0,4.0,0.0,3.0,3.0,37.0,10.0,0.0,0.0,8.0,8.0,0.0,0.0,1.0,1.0,5.0,15.0,0.0,0.0,44.0,7.0,0.0,7.0,0.0,8.0,8.0,0.0,26.0,26.0,0.0,26.0,0.0,8.0,4.0,14.0,4.0,6.0,36.0,2.0,0.0,0.0,0.0,68.0,5.0,0.0,19.0,33.0,15.0,11.0,0.0,11.0,0.0,81.0,0.0,1.0,12.0,0.0,8.0,4.0,6.0,9.0,20.0,20.0,10.0,16.0,8.0,0.0,3.0,7.0,58.0,1.29671,2.3554,1.8728099999999999,2.40829
2017-39,1.29671,27.0,0.0,19.0,19.0,0.0,0.0,3.0,0.0,23.0,21.0,71.0,0.0,0.0,1.0,2.0,50.0,1.0,2.0,0.0,0.0,19.0,4.0,0.0,4.0,0.0,4.0,14.0,4.0,0.0,3.0,3.0,37.0,10.0,0.0,0.0,8.0,8.0,0.0,0.0,1.0,1.0,5.0,15.0,0.0,0.0,44.0,7.0,0.0,7.0,0.0,8.0,8.0,0.0,26.0,26.0,0.0,26.0,0.0,8.0,4.0,14.0,4.0,6.0,36.0,2.0,0.0,0.0,0.0,68.0,5.0,0.0,19.0,33.0,15.0,11.0,0.0,11.0,0.0,81.0,0.0,1.0,12.0,0.0,8.0,4.0,6.0,9.0,20.0,20.0,10.0,16.0,8.0,0.0,3.0,7.0,58.0,2.3554,2.12645,2.10657,2.04295
2017-40,2.3554,24.0,19.0,19.0,0.0,19.0,4.0,4.0,0.0,12.0,14.0,14.0,0.0,14.0,1.0,2.0,52.0,7.0,3.0,0.0,0.0,20.0,2.0,0.0,21.0,5.0,11.0,25.0,4.0,0.0,7.0,7.0,25.0,11.0,25.0,16.0,8.0,16.0,1.0,0.0,0.0,2.0,3.0,9.0,5.0,0.0,52.0,4.0,0.0,9.0,8.0,20.0,12.0,12.0,33.0,0.0,0.0,20.0,12.0,12.0,8.0,40.0,8.0,6.0,30.0,5.0,0.0,0.0,0.0,65.0,10.0,0.0,24.0,35.0,7.0,22.0,7.0,7.0,0.0,78.0,0.0,1.0,0.0,0.0,14.0,4.0,0.0,44.0,18.0,24.0,11.0,27.0,24.0,0.0,7.0,5.0,82.0,2.12645,1.8728099999999999,2.5830900000000003,3.2777300000000005
2017-41,2.12645,24.0,19.0,19.0,0.0,19.0,4.0,4.0,0.0,12.0,14.0,14.0,0.0,14.0,1.0,2.0,52.0,7.0,3.0,0.0,0.0,20.0,2.0,0.0,21.0,5.0,11.0,25.0,4.0,0.0,7.0,7.0,25.0,11.0,25.0,16.0,8.0,16.0,1.0,0.0,0.0,2.0,3.0,9.0,5.0,0.0,52.0,4.0,0.0,9.0,8.0,20.0,12.0,12.0,33.0,0.0,0.0,20.0,12.0,12.0,8.0,40.0,8.0,6.0,30.0,5.0,0.0,0.0,0.0,65.0,10.0,0.0,24.0,35.0,7.0,22.0,7.0,7.0,0.0,78.0,0.0,1.0,0.0,0.0,14.0,4.0,0.0,44.0,18.0,24.0,11.0,27.0,24.0,0.0,7.0,5.0,82.0,1.8728099999999999,2.10657,2.02104,3.2836
2017-42,1.8728099999999999,24.0,19.0,19.0,0.0,19.0,4.0,4.0,0.0,12.0,14.0,14.0,0.0,14.0,1.0,2.0,52.0,7.0,3.0,0.0,0.0,20.0,2.0,0.0,21.0,5.0,11.0,25.0,4.0,0.0,7.0,7.0,25.0,11.0,25.0,16.0,8.0,16.0,1.0,0.0,0.0,2.0,3.0,9.0,5.0,0.0,52.0,4.0,0.0,9.0,8.0,20.0,12.0,12.0,33.0,0.0,0.0,20.0,12.0,12.0,8.0,40.0,8.0,6.0,30.0,5.0,0.0,0.0,0.0,65.0,10.0,0.0,24.0,35.0,7.0,22.0,7.0,7.0,0.0,78.0,0.0,1.0,0.0,0.0,14.0,4.0,0.0,44.0,18.0,24.0,11.0,27.0,24.0,0.0,7.0,5.0,82.0,2.10657,2.5830900000000003,2.40829,5.1028199999999995
