date,north_carolina_flu,flu,flu recovery,having the flu,flu duration,remedies for the flu,influenza a and b,cure the flu,remedies for flu,flu season,dangerous fever,break a fever,flu versus cold,how long is the flu contagious,treating flu,pneumonia,flu how long,fever cough,flu lasts,braun thermoscan,the flu,flu symptoms,cold vs. flu,how long flu,how long is the flu,symptoms of flu,cold and flu,flu contagious period,treating the flu,flu children,incubation period for flu,reduce a fever,how long contagious,i have the flu,treat the flu,flu treatment,is the flu contagious,do i have the flu,flu 2018,cold versus flu,incubation period for the flu,flu vs cold,flu care,flu headache,flu vs. cold,human temperature,medicine for flu,flu treatments,cold vs flu,influenza type a,flu a symptoms,influenza symptoms,the flu virus,how to treat flu,cdc,type a influenza,influenza incubation period,thermoscan,how to treat the flu,nc flu,how long does the flu last,flu virus,stomach flu,how long does flu last,swine flu,flu vaccine,over the counter flu,contagious flu,what to do if you have the flu,flu report,signs of flu,over the counter flu medicine,the flu symptoms,normal body,get rid of the flu,is flu contagious,flu germs,ear thermometer,early flu symptoms,how long is flu contagious,symptoms of the flu,treatment for flu,taking temperature,exposed to flu,cdc flu,flu contagious,bronchitis,get over the flu,symptoms of bronchitis,what is the flu,cold or flu,flu medicine,flu remedies,flu complications,treat flu,how to get rid of the flu,body temperature,target_1,target_2,target_4,target_8
2012-35,0.8326620000000001,10.0,0.0,18.0,18.0,18.0,2.0,0.0,0.0,2.0,0.0,30.0,0.0,0.0,1.0,45.0,3.0,3.0,0.0,0.0,8.0,4.0,0.0,5.0,0.0,7.0,18.0,0.0,0.0,9.0,0.0,0.0,16.0,5.0,0.0,16.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,39.0,0.0,0.0,0.0,0.0,10.0,2.0,4.0,9.0,3.0,7.0,23.0,2.0,2.0,0.0,0.0,2.0,0.0,6.0,20.0,5.0,5.0,5.0,5.0,0.0,3.0,11.0,3.0,5.0,0.0,4.0,2.0,71.0,0.0,6.0,2.0,5.0,14.0,9.0,0.0,0.0,0.0,66.0,0.7101569999999999,0.895777,1.00538,0.828717
2012-36,0.7101569999999999,17.0,0.0,17.0,17.0,0.0,0.0,0.0,0.0,4.0,0.0,19.0,0.0,0.0,0.0,69.0,4.0,2.0,0.0,0.0,12.0,7.0,0.0,7.0,1.0,9.0,22.0,0.0,0.0,44.0,2.0,0.0,17.0,0.0,0.0,9.0,6.0,0.0,0.0,0.0,0.0,1.0,6.0,35.0,0.0,29.0,6.0,6.0,9.0,6.0,10.0,7.0,0.0,3.0,44.0,0.0,0.0,1.0,0.0,21.0,0.0,4.0,14.0,1.0,6.0,32.0,0.0,10.0,0.0,4.0,4.0,0.0,14.0,18.0,9.0,5.0,5.0,12.0,0.0,5.0,0.0,3.0,2.0,2.0,7.0,10.0,55.0,1.0,5.0,3.0,11.0,19.0,9.0,0.0,0.0,0.0,60.0,0.895777,0.939926,0.733066,1.08348
2012-37,0.895777,17.0,0.0,17.0,17.0,0.0,0.0,0.0,0.0,4.0,0.0,19.0,0.0,0.0,0.0,69.0,4.0,2.0,0.0,0.0,12.0,7.0,0.0,7.0,1.0,9.0,22.0,0.0,0.0,44.0,2.0,0.0,17.0,0.0,0.0,9.0,6.0,0.0,0.0,0.0,0.0,1.0,6.0,35.0,0.0,29.0,6.0,6.0,9.0,6.0,10.0,7.0,0.0,3.0,44.0,0.0,0.0,1.0,0.0,21.0,0.0,4.0,14.0,1.0,6.0,32.0,0.0,10.0,0.0,4.0,4.0,0.0,14.0,18.0,9.0,5.0,5.0,12.0,0.0,5.0,0.0,3.0,2.0,2.0,7.0,10.0,55.0,1.0,5.0,3.0,11.0,19.0,9.0,0.0,0.0,0.0,60.0,0.939926,1.00538,0.615732,1.4834200000000002
2012-38,0.939926,17.0,0.0,17.0,17.0,0.0,0.0,0.0,0.0,4.0,0.0,19.0,0.0,0.0,0.0,69.0,4.0,2.0,0.0,0.0,12.0,7.0,0.0,7.0,1.0,9.0,22.0,0.0,0.0,44.0,2.0,0.0,17.0,0.0,0.0,9.0,6.0,0.0,0.0,0.0,0.0,1.0,6.0,35.0,0.0,29.0,6.0,6.0,9.0,6.0,10.0,7.0,0.0,3.0,44.0,0.0,0.0,1.0,0.0,21.0,0.0,4.0,14.0,1.0,6.0,32.0,0.0,10.0,0.0,4.0,4.0,0.0,14.0,18.0,9.0,5.0,5.0,12.0,0.0,5.0,0.0,3.0,2.0,2.0,7.0,10.0,55.0,1.0,5.0,3.0,11.0,19.0,9.0,0.0,0.0,0.0,60.0,1.00538,0.733066,0.743172,1.48495
2012-39,1.00538,17.0,0.0,17.0,17.0,0.0,0.0,0.0,0.0,4.0,0.0,19.0,0.0,0.0,0.0,69.0,4.0,2.0,0.0,0.0,12.0,7.0,0.0,7.0,1.0,9.0,22.0,0.0,0.0,44.0,2.0,0.0,17.0,0.0,0.0,9.0,6.0,0.0,0.0,0.0,0.0,1.0,6.0,35.0,0.0,29.0,6.0,6.0,9.0,6.0,10.0,7.0,0.0,3.0,44.0,0.0,0.0,1.0,0.0,21.0,0.0,4.0,14.0,1.0,6.0,32.0,0.0,10.0,0.0,4.0,4.0,0.0,14.0,18.0,9.0,5.0,5.0,12.0,0.0,5.0,0.0,3.0,2.0,2.0,7.0,10.0,55.0,1.0,5.0,3.0,11.0,19.0,9.0,0.0,0.0,0.0,60.0,0.733066,0.615732,0.828717,1.79899
2012-40,0.733066,17.0,0.0,17.0,17.0,0.0,0.0,0.0,0.0,4.0,0.0,19.0,0.0,0.0,0.0,69.0,4.0,2.0,0.0,0.0,12.0,7.0,0.0,7.0,1.0,9.0,22.0,0.0,0.0,44.0,2.0,0.0,17.0,0.0,0.0,9.0,6.0,0.0,0.0,0.0,0.0,1.0,6.0,35.0,0.0,29.0,6.0,6.0,9.0,6.0,10.0,7.0,0.0,3.0,44.0,0.0,0.0,1.0,0.0,21.0,0.0,4.0,14.0,1.0,6.0,32.0,0.0,10.0,0.0,4.0,4.0,0.0,14.0,18.0,9.0,5.0,5.0,12.0,0.0,5.0,0.0,3.0,2.0,2.0,7.0,10.0,55.0,1.0,5.0,3.0,11.0,19.0,9.0,0.0,0.0,0.0,60.0,0.615732,0.743172,1.08348,2.1853
2012-41,0.615732,17.0,19.0,19.0,29.0,19.0,0.0,2.0,0.0,9.0,21.0,0.0,0.0,0.0,1.0,69.0,3.0,3.0,0.0,0.0,10.0,11.0,0.0,5.0,2.0,13.0,24.0,0.0,0.0,19.0,0.0,0.0,36.0,5.0,7.0,10.0,7.0,0.0,0.0,0.0,0.0,1.0,16.0,20.0,0.0,23.0,7.0,0.0,13.0,0.0,8.0,0.0,4.0,4.0,32.0,0.0,0.0,0.0,1.0,13.0,2.0,4.0,20.0,3.0,11.0,22.0,4.0,10.0,0.0,3.0,8.0,2.0,21.0,9.0,8.0,0.0,5.0,8.0,3.0,3.0,15.0,6.0,3.0,0.0,13.0,10.0,61.0,1.0,4.0,5.0,5.0,7.0,14.0,5.0,9.0,3.0,59.0,0.743172,0.828717,1.4834200000000002,5.13223
2012-42,0.743172,17.0,19.0,19.0,29.0,19.0,0.0,2.0,0.0,9.0,21.0,0.0,0.0,0.0,1.0,69.0,3.0,3.0,0.0,0.0,10.0,11.0,0.0,5.0,2.0,13.0,24.0,0.0,0.0,19.0,0.0,0.0,36.0,5.0,7.0,10.0,7.0,0.0,0.0,0.0,0.0,1.0,16.0,20.0,0.0,23.0,7.0,0.0,13.0,0.0,8.0,0.0,4.0,4.0,32.0,0.0,0.0,0.0,1.0,13.0,2.0,4.0,20.0,3.0,11.0,22.0,4.0,10.0,0.0,3.0,8.0,2.0,21.0,9.0,8.0,0.0,5.0,8.0,3.0,3.0,15.0,6.0,3.0,0.0,13.0,10.0,61.0,1.0,4.0,5.0,5.0,7.0,14.0,5.0,9.0,3.0,59.0,0.828717,1.08348,1.48495,6.34693
2012-43,0.828717,17.0,19.0,19.0,29.0,19.0,0.0,2.0,0.0,9.0,21.0,0.0,0.0,0.0,1.0,69.0,3.0,3.0,0.0,0.0,10.0,11.0,0.0,5.0,2.0,13.0,24.0,0.0,0.0,19.0,0.0,0.0,36.0,5.0,7.0,10.0,7.0,0.0,0.0,0.0,0.0,1.0,16.0,20.0,0.0,23.0,7.0,0.0,13.0,0.0,8.0,0.0,4.0,4.0,32.0,0.0,0.0,0.0,1.0,13.0,2.0,4.0,20.0,3.0,11.0,22.0,4.0,10.0,0.0,3.0,8.0,2.0,21.0,9.0,8.0,0.0,5.0,8.0,3.0,3.0,15.0,6.0,3.0,0.0,13.0,10.0,61.0,1.0,4.0,5.0,5.0,7.0,14.0,5.0,9.0,3.0,59.0,1.08348,1.4834200000000002,1.79899,4.92009
2012-44,1.08348,17.0,19.0,19.0,29.0,19.0,0.0,2.0,0.0,9.0,21.0,0.0,0.0,0.0,1.0,69.0,3.0,3.0,0.0,0.0,10.0,11.0,0.0,5.0,2.0,13.0,24.0,0.0,0.0,19.0,0.0,0.0,36.0,5.0,7.0,10.0,7.0,0.0,0.0,0.0,0.0,1.0,16.0,20.0,0.0,23.0,7.0,0.0,13.0,0.0,8.0,0.0,4.0,4.0,32.0,0.0,0.0,0.0,1.0,13.0,2.0,4.0,20.0,3.0,11.0,22.0,4.0,10.0,0.0,3.0,8.0,2.0,21.0,9.0,8.0,0.0,5.0,8.0,3.0,3.0,15.0,6.0,3.0,0.0,13.0,10.0,61.0,1.0,4.0,5.0,5.0,7.0,14.0,5.0,9.0,3.0,59.0,1.4834200000000002,1.48495,2.1853,8.8115
2012-45,1.4834200000000002,39.0,21.0,21.0,41.0,21.0,5.0,0.0,0.0,15.0,34.0,57.0,11.0,23.0,1.0,78.0,27.0,8.0,0.0,0.0,42.0,45.0,0.0,46.0,9.0,32.0,48.0,16.0,5.0,32.0,15.0,3.0,45.0,6.0,15.0,29.0,33.0,7.0,0.0,1.0,1.0,2.0,43.0,21.0,0.0,14.0,22.0,0.0,25.0,22.0,29.0,16.0,37.0,4.0,39.0,2.0,0.0,1.0,1.0,43.0,12.0,17.0,22.0,21.0,9.0,33.0,7.0,51.0,3.0,3.0,11.0,2.0,52.0,11.0,20.0,57.0,6.0,20.0,7.0,23.0,43.0,0.0,4.0,5.0,30.0,51.0,99.0,3.0,6.0,8.0,13.0,47.0,26.0,0.0,12.0,5.0,69.0,1.48495,1.79899,5.13223,5.01979
2012-46,1.48495,39.0,21.0,21.0,41.0,21.0,5.0,0.0,0.0,15.0,34.0,57.0,11.0,23.0,1.0,78.0,27.0,8.0,0.0,0.0,42.0,45.0,0.0,46.0,9.0,32.0,48.0,16.0,5.0,32.0,15.0,3.0,45.0,6.0,15.0,29.0,33.0,7.0,0.0,1.0,1.0,2.0,43.0,21.0,0.0,14.0,22.0,0.0,25.0,22.0,29.0,16.0,37.0,4.0,39.0,2.0,0.0,1.0,1.0,43.0,12.0,17.0,22.0,21.0,9.0,33.0,7.0,51.0,3.0,3.0,11.0,2.0,52.0,11.0,20.0,57.0,6.0,20.0,7.0,23.0,43.0,0.0,4.0,5.0,30.0,51.0,99.0,3.0,6.0,8.0,13.0,47.0,26.0,0.0,12.0,5.0,69.0,1.79899,2.1853,6.34693,3.61605
2012-47,1.79899,39.0,21.0,21.0,41.0,21.0,5.0,0.0,0.0,15.0,34.0,57.0,11.0,23.0,1.0,78.0,27.0,8.0,0.0,0.0,42.0,45.0,0.0,46.0,9.0,32.0,48.0,16.0,5.0,32.0,15.0,3.0,45.0,6.0,15.0,29.0,33.0,7.0,0.0,1.0,1.0,2.0,43.0,21.0,0.0,14.0,22.0,0.0,25.0,22.0,29.0,16.0,37.0,4.0,39.0,2.0,0.0,1.0,1.0,43.0,12.0,17.0,22.0,21.0,9.0,33.0,7.0,51.0,3.0,3.0,11.0,2.0,52.0,11.0,20.0,57.0,6.0,20.0,7.0,23.0,43.0,0.0,4.0,5.0,30.0,51.0,99.0,3.0,6.0,8.0,13.0,47.0,26.0,0.0,12.0,5.0,69.0,2.1853,5.13223,4.92009,3.17627
2012-48,2.1853,39.0,21.0,21.0,41.0,21.0,5.0,0.0,0.0,15.0,34.0,57.0,11.0,23.0,1.0,78.0,27.0,8.0,0.0,0.0,42.0,45.0,0.0,46.0,9.0,32.0,48.0,16.0,5.0,32.0,15.0,3.0,45.0,6.0,15.0,29.0,33.0,7.0,0.0,1.0,1.0,2.0,43.0,21.0,0.0,14.0,22.0,0.0,25.0,22.0,29.0,16.0,37.0,4.0,39.0,2.0,0.0,1.0,1.0,43.0,12.0,17.0,22.0,21.0,9.0,33.0,7.0,51.0,3.0,3.0,11.0,2.0,52.0,11.0,20.0,57.0,6.0,20.0,7.0,23.0,43.0,0.0,4.0,5.0,30.0,51.0,99.0,3.0,6.0,8.0,13.0,47.0,26.0,0.0,12.0,5.0,69.0,5.13223,6.34693,8.8115,2.46907
2012-49,5.13223,8.0,0.0,0.0,0.0,37.0,0.0,2.0,0.0,5.0,10.0,10.0,10.0,0.0,0.0,55.0,4.0,3.0,0.0,0.0,7.0,10.0,0.0,7.0,0.0,5.0,19.0,0.0,0.0,10.0,3.0,3.0,19.0,0.0,0.0,17.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,6.0,0.0,10.0,13.0,0.0,6.0,6.0,4.0,4.0,11.0,4.0,24.0,0.0,0.0,0.0,0.0,5.0,2.0,7.0,32.0,3.0,9.0,5.0,2.0,6.0,0.0,2.0,2.0,2.0,14.0,21.0,5.0,0.0,5.0,5.0,0.0,0.0,12.0,3.0,7.0,0.0,2.0,6.0,57.0,0.0,6.0,2.0,5.0,9.0,23.0,0.0,3.0,0.0,57.0,6.34693,4.92009,5.01979,2.0575799999999997
2012-50,6.34693,8.0,0.0,0.0,0.0,37.0,0.0,2.0,0.0,5.0,10.0,10.0,10.0,0.0,0.0,55.0,4.0,3.0,0.0,0.0,7.0,10.0,0.0,7.0,0.0,5.0,19.0,0.0,0.0,10.0,3.0,3.0,19.0,0.0,0.0,17.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,6.0,0.0,10.0,13.0,0.0,6.0,6.0,4.0,4.0,11.0,4.0,24.0,0.0,0.0,0.0,0.0,5.0,2.0,7.0,32.0,3.0,9.0,5.0,2.0,6.0,0.0,2.0,2.0,2.0,14.0,21.0,5.0,0.0,5.0,5.0,0.0,0.0,12.0,3.0,7.0,0.0,2.0,6.0,57.0,0.0,6.0,2.0,5.0,9.0,23.0,0.0,3.0,0.0,57.0,4.92009,8.8115,3.61605,1.4279
2012-51,4.92009,8.0,0.0,0.0,0.0,37.0,0.0,2.0,0.0,5.0,10.0,10.0,10.0,0.0,0.0,55.0,4.0,3.0,0.0,0.0,7.0,10.0,0.0,7.0,0.0,5.0,19.0,0.0,0.0,10.0,3.0,3.0,19.0,0.0,0.0,17.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,6.0,0.0,10.0,13.0,0.0,6.0,6.0,4.0,4.0,11.0,4.0,24.0,0.0,0.0,0.0,0.0,5.0,2.0,7.0,32.0,3.0,9.0,5.0,2.0,6.0,0.0,2.0,2.0,2.0,14.0,21.0,5.0,0.0,5.0,5.0,0.0,0.0,12.0,3.0,7.0,0.0,2.0,6.0,57.0,0.0,6.0,2.0,5.0,9.0,23.0,0.0,3.0,0.0,57.0,8.8115,5.01979,3.17627,1.1999799999999998
2012-52,8.8115,8.0,0.0,0.0,0.0,37.0,0.0,2.0,0.0,5.0,10.0,10.0,10.0,0.0,0.0,55.0,4.0,3.0,0.0,0.0,7.0,10.0,0.0,7.0,0.0,5.0,19.0,0.0,0.0,10.0,3.0,3.0,19.0,0.0,0.0,17.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,6.0,0.0,10.0,13.0,0.0,6.0,6.0,4.0,4.0,11.0,4.0,24.0,0.0,0.0,0.0,0.0,5.0,2.0,7.0,32.0,3.0,9.0,5.0,2.0,6.0,0.0,2.0,2.0,2.0,14.0,21.0,5.0,0.0,5.0,5.0,0.0,0.0,12.0,3.0,7.0,0.0,2.0,6.0,57.0,0.0,6.0,2.0,5.0,9.0,23.0,0.0,3.0,0.0,57.0,5.01979,3.61605,2.46907,1.2913299999999999
2013-01,5.01979,9.0,0.0,0.0,32.0,0.0,0.0,4.0,2.0,14.0,9.0,17.0,0.0,0.0,0.0,49.0,5.0,3.0,0.0,0.0,10.0,6.0,0.0,8.0,2.0,8.0,20.0,0.0,4.0,0.0,2.0,5.0,14.0,7.0,0.0,6.0,14.0,6.0,0.0,0.0,1.0,1.0,5.0,5.0,0.0,16.0,8.0,0.0,5.0,5.0,0.0,3.0,6.0,6.0,30.0,0.0,0.0,0.0,1.0,2.0,4.0,7.0,21.0,10.0,3.0,7.0,4.0,15.0,2.0,2.0,3.0,0.0,26.0,25.0,0.0,9.0,4.0,6.0,0.0,2.0,15.0,2.0,5.0,2.0,4.0,15.0,49.0,1.0,2.0,12.0,6.0,12.0,8.0,4.0,6.0,3.0,67.0,3.61605,3.17627,2.0575799999999997,1.25905
2013-02,3.61605,9.0,0.0,0.0,32.0,0.0,0.0,4.0,2.0,14.0,9.0,17.0,0.0,0.0,0.0,49.0,5.0,3.0,0.0,0.0,10.0,6.0,0.0,8.0,2.0,8.0,20.0,0.0,4.0,0.0,2.0,5.0,14.0,7.0,0.0,6.0,14.0,6.0,0.0,0.0,1.0,1.0,5.0,5.0,0.0,16.0,8.0,0.0,5.0,5.0,0.0,3.0,6.0,6.0,30.0,0.0,0.0,0.0,1.0,2.0,4.0,7.0,21.0,10.0,3.0,7.0,4.0,15.0,2.0,2.0,3.0,0.0,26.0,25.0,0.0,9.0,4.0,6.0,0.0,2.0,15.0,2.0,5.0,2.0,4.0,15.0,49.0,1.0,2.0,12.0,6.0,12.0,8.0,4.0,6.0,3.0,67.0,3.17627,2.46907,1.4279,1.3441
2013-03,3.17627,9.0,0.0,0.0,32.0,0.0,0.0,4.0,2.0,14.0,9.0,17.0,0.0,0.0,0.0,49.0,5.0,3.0,0.0,0.0,10.0,6.0,0.0,8.0,2.0,8.0,20.0,0.0,4.0,0.0,2.0,5.0,14.0,7.0,0.0,6.0,14.0,6.0,0.0,0.0,1.0,1.0,5.0,5.0,0.0,16.0,8.0,0.0,5.0,5.0,0.0,3.0,6.0,6.0,30.0,0.0,0.0,0.0,1.0,2.0,4.0,7.0,21.0,10.0,3.0,7.0,4.0,15.0,2.0,2.0,3.0,0.0,26.0,25.0,0.0,9.0,4.0,6.0,0.0,2.0,15.0,2.0,5.0,2.0,4.0,15.0,49.0,1.0,2.0,12.0,6.0,12.0,8.0,4.0,6.0,3.0,67.0,2.46907,2.0575799999999997,1.1999799999999998,1.5394700000000001
2013-04,2.46907,9.0,0.0,0.0,32.0,0.0,0.0,4.0,2.0,14.0,9.0,17.0,0.0,0.0,0.0,49.0,5.0,3.0,0.0,0.0,10.0,6.0,0.0,8.0,2.0,8.0,20.0,0.0,4.0,0.0,2.0,5.0,14.0,7.0,0.0,6.0,14.0,6.0,0.0,0.0,1.0,1.0,5.0,5.0,0.0,16.0,8.0,0.0,5.0,5.0,0.0,3.0,6.0,6.0,30.0,0.0,0.0,0.0,1.0,2.0,4.0,7.0,21.0,10.0,3.0,7.0,4.0,15.0,2.0,2.0,3.0,0.0,26.0,25.0,0.0,9.0,4.0,6.0,0.0,2.0,15.0,2.0,5.0,2.0,4.0,15.0,49.0,1.0,2.0,12.0,6.0,12.0,8.0,4.0,6.0,3.0,67.0,2.0575799999999997,1.4279,1.2913299999999999,0.8648299999999999
2013-05,2.0575799999999997,9.0,0.0,0.0,32.0,0.0,0.0,4.0,2.0,14.0,9.0,17.0,0.0,0.0,0.0,49.0,5.0,3.0,0.0,0.0,10.0,6.0,0.0,8.0,2.0,8.0,20.0,0.0,4.0,0.0,2.0,5.0,14.0,7.0,0.0,6.0,14.0,6.0,0.0,0.0,1.0,1.0,5.0,5.0,0.0,16.0,8.0,0.0,5.0,5.0,0.0,3.0,6.0,6.0,30.0,0.0,0.0,0.0,1.0,2.0,4.0,7.0,21.0,10.0,3.0,7.0,4.0,15.0,2.0,2.0,3.0,0.0,26.0,25.0,0.0,9.0,4.0,6.0,0.0,2.0,15.0,2.0,5.0,2.0,4.0,15.0,49.0,1.0,2.0,12.0,6.0,12.0,8.0,4.0,6.0,3.0,67.0,1.4279,1.1999799999999998,1.25905,1.41025
2013-06,1.4279,9.0,0.0,0.0,32.0,0.0,0.0,4.0,2.0,14.0,9.0,17.0,0.0,0.0,0.0,49.0,5.0,3.0,0.0,0.0,10.0,6.0,0.0,8.0,2.0,8.0,20.0,0.0,4.0,0.0,2.0,5.0,14.0,7.0,0.0,6.0,14.0,6.0,0.0,0.0,1.0,1.0,5.0,5.0,0.0,16.0,8.0,0.0,5.0,5.0,0.0,3.0,6.0,6.0,30.0,0.0,0.0,0.0,1.0,2.0,4.0,7.0,21.0,10.0,3.0,7.0,4.0,15.0,2.0,2.0,3.0,0.0,26.0,25.0,0.0,9.0,4.0,6.0,0.0,2.0,15.0,2.0,5.0,2.0,4.0,15.0,49.0,1.0,2.0,12.0,6.0,12.0,8.0,4.0,6.0,3.0,67.0,1.1999799999999998,1.2913299999999999,1.3441,1.14971
2013-07,1.1999799999999998,9.0,0.0,0.0,32.0,0.0,0.0,4.0,2.0,14.0,9.0,17.0,0.0,0.0,0.0,49.0,5.0,3.0,0.0,0.0,10.0,6.0,0.0,8.0,2.0,8.0,20.0,0.0,4.0,0.0,2.0,5.0,14.0,7.0,0.0,6.0,14.0,6.0,0.0,0.0,1.0,1.0,5.0,5.0,0.0,16.0,8.0,0.0,5.0,5.0,0.0,3.0,6.0,6.0,30.0,0.0,0.0,0.0,1.0,2.0,4.0,7.0,21.0,10.0,3.0,7.0,4.0,15.0,2.0,2.0,3.0,0.0,26.0,25.0,0.0,9.0,4.0,6.0,0.0,2.0,15.0,2.0,5.0,2.0,4.0,15.0,49.0,1.0,2.0,12.0,6.0,12.0,8.0,4.0,6.0,3.0,67.0,1.2913299999999999,1.25905,1.5394700000000001,0.9432299999999999
2013-08,1.2913299999999999,9.0,0.0,0.0,32.0,0.0,0.0,4.0,2.0,14.0,9.0,17.0,0.0,0.0,0.0,49.0,5.0,3.0,0.0,0.0,10.0,6.0,0.0,8.0,2.0,8.0,20.0,0.0,4.0,0.0,2.0,5.0,14.0,7.0,0.0,6.0,14.0,6.0,0.0,0.0,1.0,1.0,5.0,5.0,0.0,16.0,8.0,0.0,5.0,5.0,0.0,3.0,6.0,6.0,30.0,0.0,0.0,0.0,1.0,2.0,4.0,7.0,21.0,10.0,3.0,7.0,4.0,15.0,2.0,2.0,3.0,0.0,26.0,25.0,0.0,9.0,4.0,6.0,0.0,2.0,15.0,2.0,5.0,2.0,4.0,15.0,49.0,1.0,2.0,12.0,6.0,12.0,8.0,4.0,6.0,3.0,67.0,1.25905,1.3441,0.8648299999999999,0.870942
2013-09,1.25905,9.0,0.0,0.0,32.0,0.0,0.0,4.0,2.0,14.0,9.0,17.0,0.0,0.0,0.0,49.0,5.0,3.0,0.0,0.0,10.0,6.0,0.0,8.0,2.0,8.0,20.0,0.0,4.0,0.0,2.0,5.0,14.0,7.0,0.0,6.0,14.0,6.0,0.0,0.0,1.0,1.0,5.0,5.0,0.0,16.0,8.0,0.0,5.0,5.0,0.0,3.0,6.0,6.0,30.0,0.0,0.0,0.0,1.0,2.0,4.0,7.0,21.0,10.0,3.0,7.0,4.0,15.0,2.0,2.0,3.0,0.0,26.0,25.0,0.0,9.0,4.0,6.0,0.0,2.0,15.0,2.0,5.0,2.0,4.0,15.0,49.0,1.0,2.0,12.0,6.0,12.0,8.0,4.0,6.0,3.0,67.0,1.3441,1.5394700000000001,1.41025,0.616857
2013-10,1.3441,9.0,0.0,0.0,32.0,0.0,0.0,4.0,2.0,14.0,9.0,17.0,0.0,0.0,0.0,49.0,5.0,3.0,0.0,0.0,10.0,6.0,0.0,8.0,2.0,8.0,20.0,0.0,4.0,0.0,2.0,5.0,14.0,7.0,0.0,6.0,14.0,6.0,0.0,0.0,1.0,1.0,5.0,5.0,0.0,16.0,8.0,0.0,5.0,5.0,0.0,3.0,6.0,6.0,30.0,0.0,0.0,0.0,1.0,2.0,4.0,7.0,21.0,10.0,3.0,7.0,4.0,15.0,2.0,2.0,3.0,0.0,26.0,25.0,0.0,9.0,4.0,6.0,0.0,2.0,15.0,2.0,5.0,2.0,4.0,15.0,49.0,1.0,2.0,12.0,6.0,12.0,8.0,4.0,6.0,3.0,67.0,1.5394700000000001,0.8648299999999999,1.14971,0.25498699999999996
2013-11,1.5394700000000001,9.0,0.0,0.0,32.0,0.0,0.0,4.0,2.0,14.0,9.0,17.0,0.0,0.0,0.0,49.0,5.0,3.0,0.0,0.0,10.0,6.0,0.0,8.0,2.0,8.0,20.0,0.0,4.0,0.0,2.0,5.0,14.0,7.0,0.0,6.0,14.0,6.0,0.0,0.0,1.0,1.0,5.0,5.0,0.0,16.0,8.0,0.0,5.0,5.0,0.0,3.0,6.0,6.0,30.0,0.0,0.0,0.0,1.0,2.0,4.0,7.0,21.0,10.0,3.0,7.0,4.0,15.0,2.0,2.0,3.0,0.0,26.0,25.0,0.0,9.0,4.0,6.0,0.0,2.0,15.0,2.0,5.0,2.0,4.0,15.0,49.0,1.0,2.0,12.0,6.0,12.0,8.0,4.0,6.0,3.0,67.0,0.8648299999999999,1.41025,0.9432299999999999,0.217481
2013-12,0.8648299999999999,9.0,0.0,0.0,32.0,0.0,0.0,4.0,2.0,14.0,9.0,17.0,0.0,0.0,0.0,49.0,5.0,3.0,0.0,0.0,10.0,6.0,0.0,8.0,2.0,8.0,20.0,0.0,4.0,0.0,2.0,5.0,14.0,7.0,0.0,6.0,14.0,6.0,0.0,0.0,1.0,1.0,5.0,5.0,0.0,16.0,8.0,0.0,5.0,5.0,0.0,3.0,6.0,6.0,30.0,0.0,0.0,0.0,1.0,2.0,4.0,7.0,21.0,10.0,3.0,7.0,4.0,15.0,2.0,2.0,3.0,0.0,26.0,25.0,0.0,9.0,4.0,6.0,0.0,2.0,15.0,2.0,5.0,2.0,4.0,15.0,49.0,1.0,2.0,12.0,6.0,12.0,8.0,4.0,6.0,3.0,67.0,1.41025,1.14971,0.870942,0.876339
2013-13,1.41025,9.0,0.0,0.0,32.0,0.0,0.0,4.0,2.0,14.0,9.0,17.0,0.0,0.0,0.0,49.0,5.0,3.0,0.0,0.0,10.0,6.0,0.0,8.0,2.0,8.0,20.0,0.0,4.0,0.0,2.0,5.0,14.0,7.0,0.0,6.0,14.0,6.0,0.0,0.0,1.0,1.0,5.0,5.0,0.0,16.0,8.0,0.0,5.0,5.0,0.0,3.0,6.0,6.0,30.0,0.0,0.0,0.0,1.0,2.0,4.0,7.0,21.0,10.0,3.0,7.0,4.0,15.0,2.0,2.0,3.0,0.0,26.0,25.0,0.0,9.0,4.0,6.0,0.0,2.0,15.0,2.0,5.0,2.0,4.0,15.0,49.0,1.0,2.0,12.0,6.0,12.0,8.0,4.0,6.0,3.0,67.0,1.14971,0.9432299999999999,0.616857,0.9039739999999999
