date,indiana_flu,flu,flu recovery,having the flu,flu duration,remedies for the flu,influenza,influenza a and b,cure the flu,remedies for flu,flu shots,dangerous fever,break a fever,2018 flu,how long is the flu contagious,medicine for the flu,treating flu,pneumonia,fever cough,flu and cold,flu lasts,braun thermoscan,flu symptoms,cure flu,cold vs. flu,how long flu,symptoms of flu,fever reducer,cold and flu,flu contagious period,flu children,incubation period for flu,reduce a fever,how long contagious,low body,treat the flu,flu treatment,is the flu contagious,flu shot,cold versus flu,incubation period for the flu,flu vs cold,flu care,flu headache,flu vs. cold,indiana flu,high fever,flu in indiana,medicine for flu,flu treatments,influenza type a,fight the flu,flu a symptoms,influenza symptoms,how to treat flu,reduce fever,type a influenza,cold symptoms,thermoscan,normal body temperature,how to treat the flu,flu virus,cold,fever flu,stomach flu,how long does flu last,flu vaccine,flu cough,over the counter flu,contagious flu,flu report,signs of flu,over the counter flu medicine,the flu symptoms,flu or cold,get rid of the flu,is flu contagious,flu germs,flu fever,early flu symptoms,how long is flu contagious,symptoms of the flu,taking temperature,exposed to flu,flu contagious,flu length,get over the flu,stomach flu symptoms,symptoms of bronchitis,what is the flu,cold or flu,flu medicine,flu remedies,flu complications,treat flu,how to get rid of the flu,body temperature,target
2015-15,1.33264,9.0,0.0,0.0,35.0,0.0,13.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,31.0,9.0,17.0,0.0,0.0,7.0,0.0,0.0,3.0,5.0,0.0,7.0,0.0,0.0,0.0,7.0,14.0,52.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,13.0,36.0,12.0,6.0,0.0,7.0,0.0,0.0,7.0,0.0,10.0,7.0,41.0,0.0,37.0,0.0,9.0,42.0,0.0,2.0,0.0,11.0,9.0,0.0,11.0,0.0,5.0,0.0,0.0,14.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,15.0,0.0,10.0,10.0,20.0,26.0,12.0,23.0,0.0,0.0,0.0,0.0,45.0,1.2181600000000001
2015-16,1.2181600000000001,9.0,0.0,0.0,35.0,0.0,13.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,31.0,9.0,17.0,0.0,0.0,7.0,0.0,0.0,3.0,5.0,0.0,7.0,0.0,0.0,0.0,7.0,14.0,52.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,13.0,36.0,12.0,6.0,0.0,7.0,0.0,0.0,7.0,0.0,10.0,7.0,41.0,0.0,37.0,0.0,9.0,42.0,0.0,2.0,0.0,11.0,9.0,0.0,11.0,0.0,5.0,0.0,0.0,14.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,15.0,0.0,10.0,10.0,20.0,26.0,12.0,23.0,0.0,0.0,0.0,0.0,45.0,0.8747879999999999
2015-17,0.8747879999999999,9.0,0.0,0.0,35.0,0.0,13.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,31.0,9.0,17.0,0.0,0.0,7.0,0.0,0.0,3.0,5.0,0.0,7.0,0.0,0.0,0.0,7.0,14.0,52.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,13.0,36.0,12.0,6.0,0.0,7.0,0.0,0.0,7.0,0.0,10.0,7.0,41.0,0.0,37.0,0.0,9.0,42.0,0.0,2.0,0.0,11.0,9.0,0.0,11.0,0.0,5.0,0.0,0.0,14.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,15.0,0.0,10.0,10.0,20.0,26.0,12.0,23.0,0.0,0.0,0.0,0.0,45.0,0.983243
2015-18,0.983243,9.0,0.0,0.0,35.0,0.0,13.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,31.0,9.0,17.0,0.0,0.0,7.0,0.0,0.0,3.0,5.0,0.0,7.0,0.0,0.0,0.0,7.0,14.0,52.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,13.0,36.0,12.0,6.0,0.0,7.0,0.0,0.0,7.0,0.0,10.0,7.0,41.0,0.0,37.0,0.0,9.0,42.0,0.0,2.0,0.0,11.0,9.0,0.0,11.0,0.0,5.0,0.0,0.0,14.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,15.0,0.0,10.0,10.0,20.0,26.0,12.0,23.0,0.0,0.0,0.0,0.0,45.0,0.669303
2015-19,0.669303,7.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,33.0,29.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,8.0,8.0,24.0,36.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,20.0,7.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,10.0,36.0,0.0,1.0,0.0,19.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,23.0,11.0,11.0,13.0,0.0,0.0,0.0,0.0,0.0,37.0,0.719424
2015-20,0.719424,7.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,33.0,29.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,8.0,8.0,24.0,36.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,20.0,7.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,10.0,36.0,0.0,1.0,0.0,19.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,23.0,11.0,11.0,13.0,0.0,0.0,0.0,0.0,0.0,37.0,0.590688
2015-21,0.590688,7.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,33.0,29.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,8.0,8.0,24.0,36.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,20.0,7.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,10.0,36.0,0.0,1.0,0.0,19.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,23.0,11.0,11.0,13.0,0.0,0.0,0.0,0.0,0.0,37.0,0.738477
2015-22,0.738477,7.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,33.0,29.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,8.0,8.0,24.0,36.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,20.0,7.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,10.0,36.0,0.0,1.0,0.0,19.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,23.0,11.0,11.0,13.0,0.0,0.0,0.0,0.0,0.0,37.0,0.463897
2015-23,0.463897,7.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,33.0,29.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,8.0,8.0,24.0,36.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,20.0,7.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,10.0,36.0,0.0,1.0,0.0,19.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,23.0,11.0,11.0,13.0,0.0,0.0,0.0,0.0,0.0,37.0,0.299103
2015-24,0.299103,4.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,30.0,0.0,9.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,8.0,23.0,54.0,0.0,14.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,3.0,32.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,25.0,0.0,19.0,0.0,0.0,38.0,0.0,1.0,0.0,9.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,0.0,8.0,0.0,0.0,0.0,11.0,11.0,0.0,12.0,0.0,0.0,0.0,0.0,46.0,0.6492
2015-25,0.6492,4.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,30.0,0.0,9.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,8.0,23.0,54.0,0.0,14.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,3.0,32.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,25.0,0.0,19.0,0.0,0.0,38.0,0.0,1.0,0.0,9.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,0.0,8.0,0.0,0.0,0.0,11.0,11.0,0.0,12.0,0.0,0.0,0.0,0.0,46.0,0.6566850000000001
2015-26,0.6566850000000001,4.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,30.0,0.0,9.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,8.0,23.0,54.0,0.0,14.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,3.0,32.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,25.0,0.0,19.0,0.0,0.0,38.0,0.0,1.0,0.0,9.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,0.0,8.0,0.0,0.0,0.0,11.0,11.0,0.0,12.0,0.0,0.0,0.0,0.0,46.0,0.6797850000000001
2015-27,0.6797850000000001,4.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,30.0,0.0,9.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,8.0,23.0,54.0,0.0,14.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,3.0,32.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,25.0,0.0,19.0,0.0,0.0,38.0,0.0,1.0,0.0,9.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,0.0,8.0,0.0,0.0,0.0,11.0,11.0,0.0,12.0,0.0,0.0,0.0,0.0,46.0,0.681886
2015-28,0.681886,6.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,37.0,16.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,7.0,5.0,0.0,0.0,7.0,0.0,0.0,17.0,43.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,23.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,22.0,0.0,9.0,0.0,0.0,40.0,0.0,1.0,0.0,13.0,5.0,0.0,0.0,5.0,5.0,0.0,10.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,10.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,5.0,37.0,0.24583400000000002
2015-29,0.24583400000000002,6.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,37.0,16.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,7.0,5.0,0.0,0.0,7.0,0.0,0.0,17.0,43.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,23.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,22.0,0.0,9.0,0.0,0.0,40.0,0.0,1.0,0.0,13.0,5.0,0.0,0.0,5.0,5.0,0.0,10.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,10.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,5.0,37.0,0.332396
2015-30,0.332396,6.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,37.0,16.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,7.0,5.0,0.0,0.0,7.0,0.0,0.0,17.0,43.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,23.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,22.0,0.0,9.0,0.0,0.0,40.0,0.0,1.0,0.0,13.0,5.0,0.0,0.0,5.0,5.0,0.0,10.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,10.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,5.0,37.0,0.28615999999999997
2015-31,0.28615999999999997,6.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,37.0,16.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,7.0,5.0,0.0,0.0,7.0,0.0,0.0,17.0,43.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,23.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,22.0,0.0,9.0,0.0,0.0,40.0,0.0,1.0,0.0,13.0,5.0,0.0,0.0,5.0,5.0,0.0,10.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,10.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,5.0,37.0,0.43422700000000003
2015-32,0.43422700000000003,12.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,12.0,1.0,1.0,0.0,0.0,0.0,0.0,53.0,22.0,22.0,0.0,0.0,4.0,1.0,0.0,1.0,3.0,6.0,12.0,0.0,0.0,0.0,6.0,35.0,68.0,0.0,11.0,0.0,23.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,37.0,5.0,0.0,0.0,0.0,0.0,13.0,6.0,0.0,6.0,0.0,56.0,0.0,16.0,0.0,8.0,39.0,0.0,1.0,0.0,45.0,10.0,0.0,10.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,13.0,0.0,0.0,9.0,0.0,9.0,0.0,20.0,0.0,0.0,15.0,0.0,82.0,0.599486
2015-33,0.599486,12.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,12.0,1.0,1.0,0.0,0.0,0.0,0.0,53.0,22.0,22.0,0.0,0.0,4.0,1.0,0.0,1.0,3.0,6.0,12.0,0.0,0.0,0.0,6.0,35.0,68.0,0.0,11.0,0.0,23.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,37.0,5.0,0.0,0.0,0.0,0.0,13.0,6.0,0.0,6.0,0.0,56.0,0.0,16.0,0.0,8.0,39.0,0.0,1.0,0.0,45.0,10.0,0.0,10.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,13.0,0.0,0.0,9.0,0.0,9.0,0.0,20.0,0.0,0.0,15.0,0.0,82.0,0.6604180000000001
2015-34,0.6604180000000001,12.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,12.0,1.0,1.0,0.0,0.0,0.0,0.0,53.0,22.0,22.0,0.0,0.0,4.0,1.0,0.0,1.0,3.0,6.0,12.0,0.0,0.0,0.0,6.0,35.0,68.0,0.0,11.0,0.0,23.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,37.0,5.0,0.0,0.0,0.0,0.0,13.0,6.0,0.0,6.0,0.0,56.0,0.0,16.0,0.0,8.0,39.0,0.0,1.0,0.0,45.0,10.0,0.0,10.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,13.0,0.0,0.0,9.0,0.0,9.0,0.0,20.0,0.0,0.0,15.0,0.0,82.0,0.8741260000000001
2015-35,0.8741260000000001,12.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,12.0,1.0,1.0,0.0,0.0,0.0,0.0,53.0,22.0,22.0,0.0,0.0,4.0,1.0,0.0,1.0,3.0,6.0,12.0,0.0,0.0,0.0,6.0,35.0,68.0,0.0,11.0,0.0,23.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,37.0,5.0,0.0,0.0,0.0,0.0,13.0,6.0,0.0,6.0,0.0,56.0,0.0,16.0,0.0,8.0,39.0,0.0,1.0,0.0,45.0,10.0,0.0,10.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,13.0,0.0,0.0,9.0,0.0,9.0,0.0,20.0,0.0,0.0,15.0,0.0,82.0,0.598679
2015-36,0.598679,12.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,12.0,1.0,1.0,0.0,0.0,0.0,0.0,53.0,22.0,22.0,0.0,0.0,4.0,1.0,0.0,1.0,3.0,6.0,12.0,0.0,0.0,0.0,6.0,35.0,68.0,0.0,11.0,0.0,23.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,37.0,5.0,0.0,0.0,0.0,0.0,13.0,6.0,0.0,6.0,0.0,56.0,0.0,16.0,0.0,8.0,39.0,0.0,1.0,0.0,45.0,10.0,0.0,10.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,13.0,0.0,0.0,9.0,0.0,9.0,0.0,20.0,0.0,0.0,15.0,0.0,82.0,0.86145
2015-37,0.86145,23.0,0.0,30.0,0.0,0.0,8.0,2.0,1.0,0.0,21.0,1.0,3.0,0.0,0.0,0.0,0.0,78.0,69.0,15.0,0.0,0.0,8.0,1.0,0.0,3.0,6.0,9.0,6.0,0.0,13.0,6.0,0.0,32.0,52.0,0.0,23.0,12.0,63.0,0.0,0.0,0.0,2.0,2.0,0.0,16.0,29.0,16.0,5.0,0.0,7.0,0.0,26.0,7.0,0.0,9.0,6.0,30.0,0.0,16.0,0.0,16.0,46.0,0.0,1.0,0.0,76.0,5.0,0.0,10.0,0.0,10.0,0.0,7.0,12.0,0.0,0.0,0.0,5.0,0.0,0.0,17.0,0.0,0.0,13.0,7.0,0.0,27.0,22.0,27.0,10.0,10.0,21.0,10.0,0.0,0.0,68.0,0.8476370000000001
2015-38,0.8476370000000001,23.0,0.0,30.0,0.0,0.0,8.0,2.0,1.0,0.0,21.0,1.0,3.0,0.0,0.0,0.0,0.0,78.0,69.0,15.0,0.0,0.0,8.0,1.0,0.0,3.0,6.0,9.0,6.0,0.0,13.0,6.0,0.0,32.0,52.0,0.0,23.0,12.0,63.0,0.0,0.0,0.0,2.0,2.0,0.0,16.0,29.0,16.0,5.0,0.0,7.0,0.0,26.0,7.0,0.0,9.0,6.0,30.0,0.0,16.0,0.0,16.0,46.0,0.0,1.0,0.0,76.0,5.0,0.0,10.0,0.0,10.0,0.0,7.0,12.0,0.0,0.0,0.0,5.0,0.0,0.0,17.0,0.0,0.0,13.0,7.0,0.0,27.0,22.0,27.0,10.0,10.0,21.0,10.0,0.0,0.0,68.0,1.11996
2015-39,1.11996,23.0,0.0,30.0,0.0,0.0,8.0,2.0,1.0,0.0,21.0,1.0,3.0,0.0,0.0,0.0,0.0,78.0,69.0,15.0,0.0,0.0,8.0,1.0,0.0,3.0,6.0,9.0,6.0,0.0,13.0,6.0,0.0,32.0,52.0,0.0,23.0,12.0,63.0,0.0,0.0,0.0,2.0,2.0,0.0,16.0,29.0,16.0,5.0,0.0,7.0,0.0,26.0,7.0,0.0,9.0,6.0,30.0,0.0,16.0,0.0,16.0,46.0,0.0,1.0,0.0,76.0,5.0,0.0,10.0,0.0,10.0,0.0,7.0,12.0,0.0,0.0,0.0,5.0,0.0,0.0,17.0,0.0,0.0,13.0,7.0,0.0,27.0,22.0,27.0,10.0,10.0,21.0,10.0,0.0,0.0,68.0,1.21769
2015-40,1.21769,23.0,0.0,30.0,0.0,0.0,8.0,2.0,1.0,0.0,21.0,1.0,3.0,0.0,0.0,0.0,0.0,78.0,69.0,15.0,0.0,0.0,8.0,1.0,0.0,3.0,6.0,9.0,6.0,0.0,13.0,6.0,0.0,32.0,52.0,0.0,23.0,12.0,63.0,0.0,0.0,0.0,2.0,2.0,0.0,16.0,29.0,16.0,5.0,0.0,7.0,0.0,26.0,7.0,0.0,9.0,6.0,30.0,0.0,16.0,0.0,16.0,46.0,0.0,1.0,0.0,76.0,5.0,0.0,10.0,0.0,10.0,0.0,7.0,12.0,0.0,0.0,0.0,5.0,0.0,0.0,17.0,0.0,0.0,13.0,7.0,0.0,27.0,22.0,27.0,10.0,10.0,21.0,10.0,0.0,0.0,68.0,0.9233879999999999
2015-41,0.9233879999999999,16.0,0.0,31.0,0.0,30.0,13.0,1.0,0.0,0.0,11.0,1.0,5.0,0.0,0.0,1.0,0.0,60.0,15.0,31.0,0.0,0.0,6.0,1.0,0.0,3.0,14.0,6.0,14.0,6.0,6.0,0.0,0.0,39.0,70.0,0.0,23.0,0.0,29.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,22.0,11.0,5.0,0.0,0.0,0.0,13.0,10.0,0.0,6.0,0.0,49.0,8.0,17.0,0.0,8.0,52.0,1.0,2.0,0.0,46.0,10.0,0.0,10.0,0.0,5.0,0.0,12.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,6.0,0.0,0.0,13.0,0.0,9.0,18.0,27.0,23.0,0.0,21.0,10.0,0.0,0.0,0.0,59.0,1.1695
2015-42,1.1695,16.0,0.0,31.0,0.0,30.0,13.0,1.0,0.0,0.0,11.0,1.0,5.0,0.0,0.0,1.0,0.0,60.0,15.0,31.0,0.0,0.0,6.0,1.0,0.0,3.0,14.0,6.0,14.0,6.0,6.0,0.0,0.0,39.0,70.0,0.0,23.0,0.0,29.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,22.0,11.0,5.0,0.0,0.0,0.0,13.0,10.0,0.0,6.0,0.0,49.0,8.0,17.0,0.0,8.0,52.0,1.0,2.0,0.0,46.0,10.0,0.0,10.0,0.0,5.0,0.0,12.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,6.0,0.0,0.0,13.0,0.0,9.0,18.0,27.0,23.0,0.0,21.0,10.0,0.0,0.0,0.0,59.0,1.07755
2015-43,1.07755,16.0,0.0,31.0,0.0,30.0,13.0,1.0,0.0,0.0,11.0,1.0,5.0,0.0,0.0,1.0,0.0,60.0,15.0,31.0,0.0,0.0,6.0,1.0,0.0,3.0,14.0,6.0,14.0,6.0,6.0,0.0,0.0,39.0,70.0,0.0,23.0,0.0,29.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,22.0,11.0,5.0,0.0,0.0,0.0,13.0,10.0,0.0,6.0,0.0,49.0,8.0,17.0,0.0,8.0,52.0,1.0,2.0,0.0,46.0,10.0,0.0,10.0,0.0,5.0,0.0,12.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,6.0,0.0,0.0,13.0,0.0,9.0,18.0,27.0,23.0,0.0,21.0,10.0,0.0,0.0,0.0,59.0,1.18121
2015-44,1.18121,16.0,0.0,31.0,0.0,30.0,13.0,1.0,0.0,0.0,11.0,1.0,5.0,0.0,0.0,1.0,0.0,60.0,15.0,31.0,0.0,0.0,6.0,1.0,0.0,3.0,14.0,6.0,14.0,6.0,6.0,0.0,0.0,39.0,70.0,0.0,23.0,0.0,29.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,22.0,11.0,5.0,0.0,0.0,0.0,13.0,10.0,0.0,6.0,0.0,49.0,8.0,17.0,0.0,8.0,52.0,1.0,2.0,0.0,46.0,10.0,0.0,10.0,0.0,5.0,0.0,12.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,6.0,0.0,0.0,13.0,0.0,9.0,18.0,27.0,23.0,0.0,21.0,10.0,0.0,0.0,0.0,59.0,1.1034700000000002
2015-45,1.1034700000000002,14.0,0.0,29.0,0.0,0.0,8.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,75.0,45.0,15.0,0.0,0.0,10.0,1.0,0.0,5.0,7.0,3.0,8.0,0.0,0.0,0.0,6.0,50.0,50.0,22.0,22.0,22.0,12.0,0.0,0.0,2.0,2.0,2.0,0.0,6.0,26.0,5.0,5.0,0.0,0.0,0.0,13.0,0.0,9.0,9.0,0.0,50.0,8.0,32.0,8.0,8.0,50.0,0.0,3.0,0.0,7.0,5.0,5.0,12.0,0.0,0.0,5.0,23.0,12.0,0.0,18.0,0.0,11.0,0.0,5.0,5.0,13.0,0.0,16.0,13.0,0.0,18.0,26.0,13.0,10.0,15.0,20.0,0.0,14.0,0.0,48.0,1.2209999999999999
2015-46,1.2209999999999999,14.0,0.0,29.0,0.0,0.0,8.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,75.0,45.0,15.0,0.0,0.0,10.0,1.0,0.0,5.0,7.0,3.0,8.0,0.0,0.0,0.0,6.0,50.0,50.0,22.0,22.0,22.0,12.0,0.0,0.0,2.0,2.0,2.0,0.0,6.0,26.0,5.0,5.0,0.0,0.0,0.0,13.0,0.0,9.0,9.0,0.0,50.0,8.0,32.0,8.0,8.0,50.0,0.0,3.0,0.0,7.0,5.0,5.0,12.0,0.0,0.0,5.0,23.0,12.0,0.0,18.0,0.0,11.0,0.0,5.0,5.0,13.0,0.0,16.0,13.0,0.0,18.0,26.0,13.0,10.0,15.0,20.0,0.0,14.0,0.0,48.0,1.19584
2015-47,1.19584,14.0,0.0,29.0,0.0,0.0,8.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,75.0,45.0,15.0,0.0,0.0,10.0,1.0,0.0,5.0,7.0,3.0,8.0,0.0,0.0,0.0,6.0,50.0,50.0,22.0,22.0,22.0,12.0,0.0,0.0,2.0,2.0,2.0,0.0,6.0,26.0,5.0,5.0,0.0,0.0,0.0,13.0,0.0,9.0,9.0,0.0,50.0,8.0,32.0,8.0,8.0,50.0,0.0,3.0,0.0,7.0,5.0,5.0,12.0,0.0,0.0,5.0,23.0,12.0,0.0,18.0,0.0,11.0,0.0,5.0,5.0,13.0,0.0,16.0,13.0,0.0,18.0,26.0,13.0,10.0,15.0,20.0,0.0,14.0,0.0,48.0,1.48581
