date,nebraska_flu,flu,flu recovery,having the flu,bird flu,flu duration,flu in children,influenza,influenza a and b,cure the flu,flu season,flu shots,dangerous fever,break a fever,how long is the flu contagious,medicine for the flu,treating flu,pneumonia,fever cough,flu and cold,flu lasts,braun thermoscan,flu symptoms,cure flu,cold vs. flu,how long flu,symptoms of flu,fever reducer,cold and flu,flu contagious period,flu children,incubation period for flu,reduce a fever,how long contagious,low body,treat the flu,flu treatment,is the flu contagious,flu shot,flu 2018,cold versus flu,incubation period for the flu,flu and fever,flu care,flu headache,flu vs. cold,high fever,spanish flu,medicine for flu,flu treatments,influenza type a,fight the flu,influenza symptoms,the flu virus,reduce fever,type a influenza,influenza incubation period,thermoscan,normal body temperature,how to treat the flu,how long does the flu last,fever flu,how long does flu last,food poisoning,influenza a,swine flu,flu cough,over the counter flu,contagious flu,what to do if you have the flu,signs of flu,over the counter flu medicine,normal body,flu or cold,is flu contagious,flu germs,ear thermometer,flu fever,how long is flu contagious,symptoms of the flu,flu map,treatment for flu,taking temperature,exposed to flu,keto flu,flu contagious,bronchitis,get over the flu,stomach flu symptoms,symptoms of bronchitis,cold or flu,flu medicine,flu remedies,flu shot side effects,signs of the flu,treat flu,how to get rid of the flu,body temperature,target_1,target_2,target_4,target_8
2015-51,0.545455,12.0,0.0,10.0,0.0,0.0,0.0,15.0,1.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,34.0,12.0,24.0,0.0,0.0,11.0,0.0,0.0,10.0,13.0,0.0,11.0,0.0,9.0,0.0,0.0,43.0,31.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,15.0,0.0,0.0,0.0,13.0,0.0,13.0,13.0,3.0,11.0,12.0,0.0,0.0,0.0,11.0,0.0,12.0,0.0,41.0,0.0,21.0,10.0,10.0,10.0,0.0,11.0,0.0,0.0,0.0,10.0,0.0,10.0,47.0,0.0,6.0,3.0,0.0,11.0,11.0,0.0,6.0,6.0,0.0,48.0,0.45998199999999995,0.421151,0.527395,0.7044239999999999
2015-52,0.45998199999999995,12.0,0.0,10.0,0.0,0.0,0.0,15.0,1.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,34.0,12.0,24.0,0.0,0.0,11.0,0.0,0.0,10.0,13.0,0.0,11.0,0.0,9.0,0.0,0.0,43.0,31.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,15.0,0.0,0.0,0.0,13.0,0.0,13.0,13.0,3.0,11.0,12.0,0.0,0.0,0.0,11.0,0.0,12.0,0.0,41.0,0.0,21.0,10.0,10.0,10.0,0.0,11.0,0.0,0.0,0.0,10.0,0.0,10.0,47.0,0.0,6.0,3.0,0.0,11.0,11.0,0.0,6.0,6.0,0.0,48.0,0.421151,0.529412,0.328554,0.6990970000000001
2015-53,0.421151,12.0,0.0,10.0,0.0,0.0,0.0,15.0,1.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,34.0,12.0,24.0,0.0,0.0,11.0,0.0,0.0,10.0,13.0,0.0,11.0,0.0,9.0,0.0,0.0,43.0,31.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,15.0,0.0,0.0,0.0,13.0,0.0,13.0,13.0,3.0,11.0,12.0,0.0,0.0,0.0,11.0,0.0,12.0,0.0,41.0,0.0,21.0,10.0,10.0,10.0,0.0,11.0,0.0,0.0,0.0,10.0,0.0,10.0,47.0,0.0,6.0,3.0,0.0,11.0,11.0,0.0,6.0,6.0,0.0,48.0,0.529412,0.527395,0.406858,1.00546
2016-01,0.529412,12.0,0.0,10.0,0.0,0.0,0.0,15.0,1.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,34.0,12.0,24.0,0.0,0.0,11.0,0.0,0.0,10.0,13.0,0.0,11.0,0.0,9.0,0.0,0.0,43.0,31.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,15.0,0.0,0.0,0.0,13.0,0.0,13.0,13.0,3.0,11.0,12.0,0.0,0.0,0.0,11.0,0.0,12.0,0.0,41.0,0.0,21.0,10.0,10.0,10.0,0.0,11.0,0.0,0.0,0.0,10.0,0.0,10.0,47.0,0.0,6.0,3.0,0.0,11.0,11.0,0.0,6.0,6.0,0.0,48.0,0.527395,0.328554,0.437158,1.48835
2016-02,0.527395,12.0,0.0,10.0,0.0,0.0,0.0,15.0,1.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,34.0,12.0,24.0,0.0,0.0,11.0,0.0,0.0,10.0,13.0,0.0,11.0,0.0,9.0,0.0,0.0,43.0,31.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,15.0,0.0,0.0,0.0,13.0,0.0,13.0,13.0,3.0,11.0,12.0,0.0,0.0,0.0,11.0,0.0,12.0,0.0,41.0,0.0,21.0,10.0,10.0,10.0,0.0,11.0,0.0,0.0,0.0,10.0,0.0,10.0,47.0,0.0,6.0,3.0,0.0,11.0,11.0,0.0,6.0,6.0,0.0,48.0,0.328554,0.406858,0.7044239999999999,1.60966
2016-03,0.328554,12.0,0.0,10.0,0.0,0.0,0.0,15.0,1.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,34.0,12.0,24.0,0.0,0.0,11.0,0.0,0.0,10.0,13.0,0.0,11.0,0.0,9.0,0.0,0.0,43.0,31.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,15.0,0.0,0.0,0.0,13.0,0.0,13.0,13.0,3.0,11.0,12.0,0.0,0.0,0.0,11.0,0.0,12.0,0.0,41.0,0.0,21.0,10.0,10.0,10.0,0.0,11.0,0.0,0.0,0.0,10.0,0.0,10.0,47.0,0.0,6.0,3.0,0.0,11.0,11.0,0.0,6.0,6.0,0.0,48.0,0.406858,0.437158,0.6990970000000001,0.845728
2016-04,0.406858,12.0,0.0,10.0,0.0,0.0,0.0,15.0,1.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,34.0,12.0,24.0,0.0,0.0,11.0,0.0,0.0,10.0,13.0,0.0,11.0,0.0,9.0,0.0,0.0,43.0,31.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,15.0,0.0,0.0,0.0,13.0,0.0,13.0,13.0,3.0,11.0,12.0,0.0,0.0,0.0,11.0,0.0,12.0,0.0,41.0,0.0,21.0,10.0,10.0,10.0,0.0,11.0,0.0,0.0,0.0,10.0,0.0,10.0,47.0,0.0,6.0,3.0,0.0,11.0,11.0,0.0,6.0,6.0,0.0,48.0,0.437158,0.7044239999999999,1.00546,1.05159
2016-05,0.437158,12.0,0.0,10.0,0.0,0.0,0.0,15.0,1.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,34.0,12.0,24.0,0.0,0.0,11.0,0.0,0.0,10.0,13.0,0.0,11.0,0.0,9.0,0.0,0.0,43.0,31.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,15.0,0.0,0.0,0.0,13.0,0.0,13.0,13.0,3.0,11.0,12.0,0.0,0.0,0.0,11.0,0.0,12.0,0.0,41.0,0.0,21.0,10.0,10.0,10.0,0.0,11.0,0.0,0.0,0.0,10.0,0.0,10.0,47.0,0.0,6.0,3.0,0.0,11.0,11.0,0.0,6.0,6.0,0.0,48.0,0.7044239999999999,0.6990970000000001,1.48835,1.08728
2016-06,0.7044239999999999,12.0,0.0,10.0,0.0,0.0,0.0,15.0,1.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,34.0,12.0,24.0,0.0,0.0,11.0,0.0,0.0,10.0,13.0,0.0,11.0,0.0,9.0,0.0,0.0,43.0,31.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,15.0,0.0,0.0,0.0,13.0,0.0,13.0,13.0,3.0,11.0,12.0,0.0,0.0,0.0,11.0,0.0,12.0,0.0,41.0,0.0,21.0,10.0,10.0,10.0,0.0,11.0,0.0,0.0,0.0,10.0,0.0,10.0,47.0,0.0,6.0,3.0,0.0,11.0,11.0,0.0,6.0,6.0,0.0,48.0,0.6990970000000001,1.00546,1.60966,0.730337
2016-07,0.6990970000000001,12.0,0.0,10.0,0.0,0.0,0.0,15.0,1.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,34.0,12.0,24.0,0.0,0.0,11.0,0.0,0.0,10.0,13.0,0.0,11.0,0.0,9.0,0.0,0.0,43.0,31.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,15.0,0.0,0.0,0.0,13.0,0.0,13.0,13.0,3.0,11.0,12.0,0.0,0.0,0.0,11.0,0.0,12.0,0.0,41.0,0.0,21.0,10.0,10.0,10.0,0.0,11.0,0.0,0.0,0.0,10.0,0.0,10.0,47.0,0.0,6.0,3.0,0.0,11.0,11.0,0.0,6.0,6.0,0.0,48.0,1.00546,1.48835,0.845728,0.47295299999999996
2016-08,1.00546,12.0,0.0,10.0,0.0,0.0,0.0,15.0,1.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,34.0,12.0,24.0,0.0,0.0,11.0,0.0,0.0,10.0,13.0,0.0,11.0,0.0,9.0,0.0,0.0,43.0,31.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,15.0,0.0,0.0,0.0,13.0,0.0,13.0,13.0,3.0,11.0,12.0,0.0,0.0,0.0,11.0,0.0,12.0,0.0,41.0,0.0,21.0,10.0,10.0,10.0,0.0,11.0,0.0,0.0,0.0,10.0,0.0,10.0,47.0,0.0,6.0,3.0,0.0,11.0,11.0,0.0,6.0,6.0,0.0,48.0,1.48835,1.60966,1.05159,0.350058
2016-09,1.48835,12.0,0.0,10.0,0.0,0.0,0.0,15.0,1.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,34.0,12.0,24.0,0.0,0.0,11.0,0.0,0.0,10.0,13.0,0.0,11.0,0.0,9.0,0.0,0.0,43.0,31.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,15.0,0.0,0.0,0.0,13.0,0.0,13.0,13.0,3.0,11.0,12.0,0.0,0.0,0.0,11.0,0.0,12.0,0.0,41.0,0.0,21.0,10.0,10.0,10.0,0.0,11.0,0.0,0.0,0.0,10.0,0.0,10.0,47.0,0.0,6.0,3.0,0.0,11.0,11.0,0.0,6.0,6.0,0.0,48.0,1.60966,0.845728,1.08728,0.597015
2016-10,1.60966,12.0,0.0,10.0,0.0,0.0,0.0,15.0,1.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,34.0,12.0,24.0,0.0,0.0,11.0,0.0,0.0,10.0,13.0,0.0,11.0,0.0,9.0,0.0,0.0,43.0,31.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,15.0,0.0,0.0,0.0,13.0,0.0,13.0,13.0,3.0,11.0,12.0,0.0,0.0,0.0,11.0,0.0,12.0,0.0,41.0,0.0,21.0,10.0,10.0,10.0,0.0,11.0,0.0,0.0,0.0,10.0,0.0,10.0,47.0,0.0,6.0,3.0,0.0,11.0,11.0,0.0,6.0,6.0,0.0,48.0,0.845728,1.05159,0.730337,0.34744200000000003
2016-11,0.845728,12.0,0.0,10.0,0.0,0.0,0.0,15.0,1.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,34.0,12.0,24.0,0.0,0.0,11.0,0.0,0.0,10.0,13.0,0.0,11.0,0.0,9.0,0.0,0.0,43.0,31.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,15.0,0.0,0.0,0.0,13.0,0.0,13.0,13.0,3.0,11.0,12.0,0.0,0.0,0.0,11.0,0.0,12.0,0.0,41.0,0.0,21.0,10.0,10.0,10.0,0.0,11.0,0.0,0.0,0.0,10.0,0.0,10.0,47.0,0.0,6.0,3.0,0.0,11.0,11.0,0.0,6.0,6.0,0.0,48.0,1.05159,1.08728,0.47295299999999996,0.336474
2016-12,1.05159,12.0,0.0,10.0,0.0,0.0,0.0,15.0,1.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,34.0,12.0,24.0,0.0,0.0,11.0,0.0,0.0,10.0,13.0,0.0,11.0,0.0,9.0,0.0,0.0,43.0,31.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,15.0,0.0,0.0,0.0,13.0,0.0,13.0,13.0,3.0,11.0,12.0,0.0,0.0,0.0,11.0,0.0,12.0,0.0,41.0,0.0,21.0,10.0,10.0,10.0,0.0,11.0,0.0,0.0,0.0,10.0,0.0,10.0,47.0,0.0,6.0,3.0,0.0,11.0,11.0,0.0,6.0,6.0,0.0,48.0,1.08728,0.730337,0.350058,0.396825
2016-13,1.08728,12.0,0.0,10.0,0.0,0.0,0.0,15.0,1.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,34.0,12.0,24.0,0.0,0.0,11.0,0.0,0.0,10.0,13.0,0.0,11.0,0.0,9.0,0.0,0.0,43.0,31.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,15.0,0.0,0.0,0.0,13.0,0.0,13.0,13.0,3.0,11.0,12.0,0.0,0.0,0.0,11.0,0.0,12.0,0.0,41.0,0.0,21.0,10.0,10.0,10.0,0.0,11.0,0.0,0.0,0.0,10.0,0.0,10.0,47.0,0.0,6.0,3.0,0.0,11.0,11.0,0.0,6.0,6.0,0.0,48.0,0.730337,0.47295299999999996,0.597015,0.236546
2016-14,0.730337,8.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,24.0,0.0,0.0,12.0,11.0,0.0,0.0,4.0,6.0,0.0,5.0,0.0,0.0,0.0,0.0,31.0,28.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,3.0,3.0,16.0,0.0,0.0,16.0,0.0,0.0,13.0,0.0,2.0,17.0,3.0,2.0,11.0,0.0,0.0,0.0,12.0,0.0,36.0,0.0,11.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,35.0,0.0,3.0,5.0,0.0,12.0,0.0,0.0,7.0,7.0,0.0,7.0,0.47295299999999996,0.350058,0.34744200000000003,0.564175
2016-15,0.47295299999999996,8.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,24.0,0.0,0.0,12.0,11.0,0.0,0.0,4.0,6.0,0.0,5.0,0.0,0.0,0.0,0.0,31.0,28.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,3.0,3.0,16.0,0.0,0.0,16.0,0.0,0.0,13.0,0.0,2.0,17.0,3.0,2.0,11.0,0.0,0.0,0.0,12.0,0.0,36.0,0.0,11.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,35.0,0.0,3.0,5.0,0.0,12.0,0.0,0.0,7.0,7.0,0.0,7.0,0.350058,0.597015,0.336474,0.38335199999999997
2016-16,0.350058,8.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,24.0,0.0,0.0,12.0,11.0,0.0,0.0,4.0,6.0,0.0,5.0,0.0,0.0,0.0,0.0,31.0,28.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,3.0,3.0,16.0,0.0,0.0,16.0,0.0,0.0,13.0,0.0,2.0,17.0,3.0,2.0,11.0,0.0,0.0,0.0,12.0,0.0,36.0,0.0,11.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,35.0,0.0,3.0,5.0,0.0,12.0,0.0,0.0,7.0,7.0,0.0,7.0,0.597015,0.34744200000000003,0.396825,0.265957
2016-17,0.597015,8.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,24.0,0.0,0.0,12.0,11.0,0.0,0.0,4.0,6.0,0.0,5.0,0.0,0.0,0.0,0.0,31.0,28.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,3.0,3.0,16.0,0.0,0.0,16.0,0.0,0.0,13.0,0.0,2.0,17.0,3.0,2.0,11.0,0.0,0.0,0.0,12.0,0.0,36.0,0.0,11.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,35.0,0.0,3.0,5.0,0.0,12.0,0.0,0.0,7.0,7.0,0.0,7.0,0.34744200000000003,0.336474,0.236546,0.554401
2016-18,0.34744200000000003,6.0,0.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,24.0,38.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,33.0,21.0,8.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,13.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,3.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.336474,0.396825,0.564175,0.632911
2016-19,0.336474,6.0,0.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,24.0,38.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,33.0,21.0,8.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,13.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,3.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.396825,0.236546,0.38335199999999997,0.428266
2016-20,0.396825,6.0,0.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,24.0,38.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,33.0,21.0,8.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,13.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,3.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.236546,0.564175,0.265957,0.369588
2016-21,0.236546,6.0,0.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,24.0,38.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,33.0,21.0,8.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,13.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,3.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.564175,0.38335199999999997,0.554401,0.14698699999999998
2016-22,0.564175,6.0,0.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,24.0,38.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,33.0,21.0,8.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,13.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,3.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.38335199999999997,0.265957,0.632911,0.203046
2016-23,0.38335199999999997,6.0,0.0,0.0,6.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,38.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,11.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,2.0,0.0,0.0,12.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,11.0,0.0,0.0,12.0,0.0,0.0,11.0,0.0,21.0,11.0,23.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.265957,0.554401,0.428266,0.380771
2016-24,0.265957,6.0,0.0,0.0,6.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,38.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,11.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,2.0,0.0,0.0,12.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,11.0,0.0,0.0,12.0,0.0,0.0,11.0,0.0,21.0,11.0,23.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.554401,0.632911,0.369588,0.334821
2016-25,0.554401,6.0,0.0,0.0,6.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,38.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,11.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,2.0,0.0,0.0,12.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,11.0,0.0,0.0,12.0,0.0,0.0,11.0,0.0,21.0,11.0,23.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.632911,0.428266,0.14698699999999998,0.353565
2016-26,0.632911,6.0,0.0,0.0,6.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,38.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,11.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,2.0,0.0,0.0,12.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,11.0,0.0,0.0,12.0,0.0,0.0,11.0,0.0,21.0,11.0,23.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.428266,0.369588,0.203046,0.316957
2016-27,0.428266,8.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,21.0,24.0,0.0,0.0,12.0,6.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,28.0,8.0,0.0,0.0,3.0,0.0,0.0,0.0,40.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,16.0,0.0,0.0,0.0,13.0,0.0,0.0,13.0,0.0,17.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,17.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.369588,0.14698699999999998,0.380771,0.394477
2016-28,0.369588,8.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,21.0,24.0,0.0,0.0,12.0,6.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,28.0,8.0,0.0,0.0,3.0,0.0,0.0,0.0,40.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,16.0,0.0,0.0,0.0,13.0,0.0,0.0,13.0,0.0,17.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,17.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.14698699999999998,0.203046,0.334821,0.37899299999999997
