date,mississippi_flu,flu,flu recovery,having the flu,flu duration,remedies for the flu,influenza a and b,cure the flu,remedies for flu,flu season,break a fever,flu versus cold,how long is the flu contagious,medicine for the flu,flu like symptoms,pneumonia,flu how long,fever cough,flu lasts,braun thermoscan,the flu,flu symptoms,cure flu,cold vs. flu,how long flu,how long is the flu,fever reducer,cold and flu,flu contagious period,treating the flu,incubation period for flu,reduce a fever,how long contagious,type b flu,low body,treat the flu,flu treatment,is the flu contagious,flu shot,cold versus flu,incubation period for the flu,flu vs cold,flu care,flu headache,flu vs. cold,human temperature,medicine for flu,flu treatments,cold vs flu,influenza type a,flu a symptoms,influenza symptoms,the flu virus,how to treat flu,type a influenza,influenza incubation period,thermoscan,normal body temperature,how long does the flu last,fever flu,stomach flu,how long does flu last,flu cough,over the counter flu,contagious flu,flu mississippi,flu report,signs of flu,over the counter flu medicine,normal body,get rid of the flu,is flu contagious,flu germs,ear thermometer,early flu symptoms,how long is flu contagious,symptoms of the flu,tamiflu,taking temperature,exposed to flu,flu contagious,flu length,get over the flu,stomach flu symptoms,type a flu,symptoms of bronchitis,oscillococcinum,cold or flu,flu medicine,flu remedies,flu complications,signs of the flu,treat flu,how to get rid of the flu,target
2013-06,5.19833,9.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,0.0,0.0,0.0,0.0,2.0,27.0,5.0,5.0,0.0,1.0,9.0,7.0,0.0,0.0,10.0,5.0,15.0,15.0,0.0,0.0,0.0,0.0,11.0,0.0,17.0,0.0,0.0,0.0,6.0,0.0,0.0,3.0,28.0,28.0,0.0,28.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,23.0,0.0,0.0,33.0,0.0,10.0,0.0,20.0,20.0,14.0,14.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,8.0,8.0,8.0,0.0,33.0,66.0,0.0,4.6582
2013-07,4.6582,9.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,0.0,0.0,0.0,0.0,2.0,27.0,5.0,5.0,0.0,1.0,9.0,7.0,0.0,0.0,10.0,5.0,15.0,15.0,0.0,0.0,0.0,0.0,11.0,0.0,17.0,0.0,0.0,0.0,6.0,0.0,0.0,3.0,28.0,28.0,0.0,28.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,23.0,0.0,0.0,33.0,0.0,10.0,0.0,20.0,20.0,14.0,14.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,8.0,8.0,8.0,0.0,33.0,66.0,0.0,4.86339
2013-08,4.86339,9.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,0.0,0.0,0.0,0.0,2.0,27.0,5.0,5.0,0.0,1.0,9.0,7.0,0.0,0.0,10.0,5.0,15.0,15.0,0.0,0.0,0.0,0.0,11.0,0.0,17.0,0.0,0.0,0.0,6.0,0.0,0.0,3.0,28.0,28.0,0.0,28.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,23.0,0.0,0.0,33.0,0.0,10.0,0.0,20.0,20.0,14.0,14.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,8.0,8.0,8.0,0.0,33.0,66.0,0.0,5.46707
2013-09,5.46707,9.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,0.0,0.0,0.0,0.0,2.0,27.0,5.0,5.0,0.0,1.0,9.0,7.0,0.0,0.0,10.0,5.0,15.0,15.0,0.0,0.0,0.0,0.0,11.0,0.0,17.0,0.0,0.0,0.0,6.0,0.0,0.0,3.0,28.0,28.0,0.0,28.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,23.0,0.0,0.0,33.0,0.0,10.0,0.0,20.0,20.0,14.0,14.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,8.0,8.0,8.0,0.0,33.0,66.0,0.0,5.2593
2013-10,5.2593,9.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,0.0,0.0,0.0,0.0,2.0,27.0,5.0,5.0,0.0,1.0,9.0,7.0,0.0,0.0,10.0,5.0,15.0,15.0,0.0,0.0,0.0,0.0,11.0,0.0,17.0,0.0,0.0,0.0,6.0,0.0,0.0,3.0,28.0,28.0,0.0,28.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,23.0,0.0,0.0,33.0,0.0,10.0,0.0,20.0,20.0,14.0,14.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,8.0,8.0,8.0,0.0,33.0,66.0,0.0,5.7033
2013-11,5.7033,9.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,0.0,0.0,0.0,0.0,2.0,27.0,5.0,5.0,0.0,1.0,9.0,7.0,0.0,0.0,10.0,5.0,15.0,15.0,0.0,0.0,0.0,0.0,11.0,0.0,17.0,0.0,0.0,0.0,6.0,0.0,0.0,3.0,28.0,28.0,0.0,28.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,23.0,0.0,0.0,33.0,0.0,10.0,0.0,20.0,20.0,14.0,14.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,8.0,8.0,8.0,0.0,33.0,66.0,0.0,4.08434
2013-12,4.08434,9.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,0.0,0.0,0.0,0.0,2.0,27.0,5.0,5.0,0.0,1.0,9.0,7.0,0.0,0.0,10.0,5.0,15.0,15.0,0.0,0.0,0.0,0.0,11.0,0.0,17.0,0.0,0.0,0.0,6.0,0.0,0.0,3.0,28.0,28.0,0.0,28.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,23.0,0.0,0.0,33.0,0.0,10.0,0.0,20.0,20.0,14.0,14.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,8.0,8.0,8.0,0.0,33.0,66.0,0.0,4.2744800000000005
2013-13,4.2744800000000005,9.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,0.0,0.0,0.0,0.0,2.0,27.0,5.0,5.0,0.0,1.0,9.0,7.0,0.0,0.0,10.0,5.0,15.0,15.0,0.0,0.0,0.0,0.0,11.0,0.0,17.0,0.0,0.0,0.0,6.0,0.0,0.0,3.0,28.0,28.0,0.0,28.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,23.0,0.0,0.0,33.0,0.0,10.0,0.0,20.0,20.0,14.0,14.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,8.0,8.0,8.0,0.0,33.0,66.0,0.0,3.6882800000000002
2013-14,3.6882800000000002,9.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,0.0,0.0,0.0,0.0,2.0,27.0,5.0,5.0,0.0,1.0,9.0,7.0,0.0,0.0,10.0,5.0,15.0,15.0,0.0,0.0,0.0,0.0,11.0,0.0,17.0,0.0,0.0,0.0,6.0,0.0,0.0,3.0,28.0,28.0,0.0,28.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,23.0,0.0,0.0,33.0,0.0,10.0,0.0,20.0,20.0,14.0,14.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,8.0,8.0,8.0,0.0,33.0,66.0,0.0,3.17919
2013-15,3.17919,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,2.0,25.0,7.0,5.0,0.0,0.0,5.0,8.0,0.0,0.0,15.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,23.0,11.0,25.0,0.0,17.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,19.0,0.0,13.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,17.0,0.0,0.0,0.0,10.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,8.0,0.0,0.0,0.0,33.0,0.0,0.0,2.58736
2013-16,2.58736,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,2.0,25.0,7.0,5.0,0.0,0.0,5.0,8.0,0.0,0.0,15.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,23.0,11.0,25.0,0.0,17.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,19.0,0.0,13.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,17.0,0.0,0.0,0.0,10.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,8.0,0.0,0.0,0.0,33.0,0.0,0.0,2.57813
2013-17,2.57813,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,2.0,25.0,7.0,5.0,0.0,0.0,5.0,8.0,0.0,0.0,15.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,23.0,11.0,25.0,0.0,17.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,19.0,0.0,13.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,17.0,0.0,0.0,0.0,10.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,8.0,0.0,0.0,0.0,33.0,0.0,0.0,2.2783700000000002
2013-18,2.2783700000000002,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,2.0,25.0,7.0,5.0,0.0,0.0,5.0,8.0,0.0,0.0,15.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,23.0,11.0,25.0,0.0,17.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,19.0,0.0,13.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,17.0,0.0,0.0,0.0,10.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,8.0,0.0,0.0,0.0,33.0,0.0,0.0,2.50143
2013-19,2.50143,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,21.0,0.0,0.0,21.0,0.0,19.0,2.0,2.0,0.0,0.0,1.0,4.0,0.0,0.0,5.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,9.0,0.0,10.0,0.0,10.0,11.0,15.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,2.4508900000000002
2013-20,2.4508900000000002,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,21.0,0.0,0.0,21.0,0.0,19.0,2.0,2.0,0.0,0.0,1.0,4.0,0.0,0.0,5.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,9.0,0.0,10.0,0.0,10.0,11.0,15.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,2.2547200000000003
2013-21,2.2547200000000003,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,21.0,0.0,0.0,21.0,0.0,19.0,2.0,2.0,0.0,0.0,1.0,4.0,0.0,0.0,5.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,9.0,0.0,10.0,0.0,10.0,11.0,15.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,2.20735
2013-22,2.20735,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,21.0,0.0,0.0,21.0,0.0,19.0,2.0,2.0,0.0,0.0,1.0,4.0,0.0,0.0,5.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,9.0,0.0,10.0,0.0,10.0,11.0,15.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,1.6463599999999998
2013-23,1.6463599999999998,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,2.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,4.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,8.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,25.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,14.0,0.0,0.0,2.0,2.0,7.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.99554
2013-24,1.99554,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,2.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,4.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,8.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,25.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,14.0,0.0,0.0,2.0,2.0,7.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.62306
2013-25,1.62306,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,2.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,4.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,8.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,25.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,14.0,0.0,0.0,2.0,2.0,7.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7995400000000001
2013-26,1.7995400000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,2.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,4.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,8.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,25.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,14.0,0.0,0.0,2.0,2.0,7.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.39608
2013-27,1.39608,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,2.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,4.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,8.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,25.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,14.0,0.0,0.0,2.0,2.0,7.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.30618
2013-28,1.30618,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,2.0,25.0,2.0,2.0,0.0,0.0,3.0,3.0,0.0,0.0,5.0,0.0,11.0,16.0,0.0,0.0,0.0,0.0,16.0,0.0,23.0,0.0,12.0,0.0,5.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,13.0,0.0,0.0,0.0,9.0,0.0,9.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,8.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.3169799999999998
2013-29,1.3169799999999998,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,2.0,25.0,2.0,2.0,0.0,0.0,3.0,3.0,0.0,0.0,5.0,0.0,11.0,16.0,0.0,0.0,0.0,0.0,16.0,0.0,23.0,0.0,12.0,0.0,5.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,13.0,0.0,0.0,0.0,9.0,0.0,9.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,8.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.49117
2013-30,1.49117,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,2.0,25.0,2.0,2.0,0.0,0.0,3.0,3.0,0.0,0.0,5.0,0.0,11.0,16.0,0.0,0.0,0.0,0.0,16.0,0.0,23.0,0.0,12.0,0.0,5.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,13.0,0.0,0.0,0.0,9.0,0.0,9.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,8.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.54989
2013-31,1.54989,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,2.0,25.0,2.0,2.0,0.0,0.0,3.0,3.0,0.0,0.0,5.0,0.0,11.0,16.0,0.0,0.0,0.0,0.0,16.0,0.0,23.0,0.0,12.0,0.0,5.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,13.0,0.0,0.0,0.0,9.0,0.0,9.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,8.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.61554
2013-32,1.61554,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,21.0,0.0,61.0,0.0,0.0,15.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,22.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,33.0,0.0,17.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,1.8514099999999998
2013-33,1.8514099999999998,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,21.0,0.0,61.0,0.0,0.0,15.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,22.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,33.0,0.0,17.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,2.31196
2013-34,2.31196,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,21.0,0.0,61.0,0.0,0.0,15.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,22.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,33.0,0.0,17.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,2.52181
2013-35,2.52181,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,21.0,0.0,61.0,0.0,0.0,15.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,22.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,33.0,0.0,17.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,2.2819599999999998
2013-36,2.2819599999999998,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,3.0,41.0,6.0,4.0,0.0,0.0,12.0,16.0,0.0,0.0,11.0,2.0,8.0,16.0,0.0,0.0,0.0,0.0,20.0,6.0,34.0,0.0,0.0,13.0,41.0,0.0,0.0,0.0,15.0,15.0,0.0,15.0,0.0,0.0,0.0,0.0,7.0,13.0,7.0,7.0,0.0,0.0,0.0,12.0,9.0,13.0,13.0,13.0,5.0,0.0,8.0,8.0,0.0,8.0,0.0,34.0,9.0,9.0,0.0,0.0,0.0,1.0,7.0,8.0,5.0,0.0,5.0,0.0,0.0,19.0,0.0,6.0,0.0,8.0,4.0,4.0,0.0,17.0,17.0,17.0,2.39607
2013-37,2.39607,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,3.0,41.0,6.0,4.0,0.0,0.0,12.0,16.0,0.0,0.0,11.0,2.0,8.0,16.0,0.0,0.0,0.0,0.0,20.0,6.0,34.0,0.0,0.0,13.0,41.0,0.0,0.0,0.0,15.0,15.0,0.0,15.0,0.0,0.0,0.0,0.0,7.0,13.0,7.0,7.0,0.0,0.0,0.0,12.0,9.0,13.0,13.0,13.0,5.0,0.0,8.0,8.0,0.0,8.0,0.0,34.0,9.0,9.0,0.0,0.0,0.0,1.0,7.0,8.0,5.0,0.0,5.0,0.0,0.0,19.0,0.0,6.0,0.0,8.0,4.0,4.0,0.0,17.0,17.0,17.0,2.15876
2013-38,2.15876,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,3.0,41.0,6.0,4.0,0.0,0.0,12.0,16.0,0.0,0.0,11.0,2.0,8.0,16.0,0.0,0.0,0.0,0.0,20.0,6.0,34.0,0.0,0.0,13.0,41.0,0.0,0.0,0.0,15.0,15.0,0.0,15.0,0.0,0.0,0.0,0.0,7.0,13.0,7.0,7.0,0.0,0.0,0.0,12.0,9.0,13.0,13.0,13.0,5.0,0.0,8.0,8.0,0.0,8.0,0.0,34.0,9.0,9.0,0.0,0.0,0.0,1.0,7.0,8.0,5.0,0.0,5.0,0.0,0.0,19.0,0.0,6.0,0.0,8.0,4.0,4.0,0.0,17.0,17.0,17.0,2.27382
2013-39,2.27382,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,3.0,41.0,6.0,4.0,0.0,0.0,12.0,16.0,0.0,0.0,11.0,2.0,8.0,16.0,0.0,0.0,0.0,0.0,20.0,6.0,34.0,0.0,0.0,13.0,41.0,0.0,0.0,0.0,15.0,15.0,0.0,15.0,0.0,0.0,0.0,0.0,7.0,13.0,7.0,7.0,0.0,0.0,0.0,12.0,9.0,13.0,13.0,13.0,5.0,0.0,8.0,8.0,0.0,8.0,0.0,34.0,9.0,9.0,0.0,0.0,0.0,1.0,7.0,8.0,5.0,0.0,5.0,0.0,0.0,19.0,0.0,6.0,0.0,8.0,4.0,4.0,0.0,17.0,17.0,17.0,2.57892
