date,michigan_flu,flu,flu recovery,having the flu,flu duration,remedies for the flu,influenza,influenza a and b,cure the flu,remedies for flu,flu shots,dangerous fever,break a fever,flu versus cold,medicine for the flu,treating flu,flu like symptoms,pneumonia,fever cough,flu and cold,michigan flu,flu lasts,the flu,flu symptoms,cure flu,cold vs. flu,how long is the flu,symptoms of flu,fever reducer,cold and flu,treating the flu,flu children,incubation period for flu,reduce a fever,i have the flu,low body,treat the flu,flu treatment,do i have the flu,flu shot,flu 2018,cold versus flu,flu vs cold,flu and fever,flu care,flu headache,human temperature,high fever,flu in michigan,medicine for flu,cold vs flu,influenza type a,fight the flu,flu a symptoms,the flu virus,how to treat flu,reduce fever,cdc,influenza incubation period,thermoscan,normal body temperature,how to treat the flu,how long does the flu last,fever flu,stomach flu,how long does flu last,swine flu,flu vaccine,flu cough,over the counter flu,what to do if you have the flu,flu report,signs of flu,over the counter flu medicine,normal body,flu or cold,get rid of the flu,is flu contagious,ear thermometer,flu fever,early flu symptoms,how long is flu contagious,treatment for flu,taking temperature,exposed to flu,flu contagious,bronchitis,get over the flu,stomach flu symptoms,symptoms of bronchitis,oscillococcinum,cold or flu,flu medicine,flu remedies,flu complications,signs of the flu,treat flu,how to get rid of the flu,target_1,target_2,target_4,target_8
2012-51,2.94965,17.0,0.0,18.0,18.0,0.0,7.0,1.0,1.0,1.0,11.0,3.0,11.0,0.0,0.0,0.0,1.0,54.0,8.0,5.0,11.0,0.0,13.0,13.0,0.0,0.0,4.0,9.0,0.0,5.0,0.0,20.0,0.0,0.0,20.0,53.0,7.0,7.0,1.0,8.0,0.0,0.0,8.0,8.0,17.0,8.0,16.0,38.0,5.0,5.0,6.0,6.0,6.0,13.0,1.0,0.0,0.0,32.0,0.0,12.0,88.0,12.0,2.0,14.0,56.0,2.0,10.0,6.0,2.0,2.0,0.0,0.0,14.0,7.0,43.0,13.0,0.0,16.0,9.0,39.0,0.0,4.0,4.0,8.0,0.0,13.0,57.0,1.0,9.0,3.0,8.0,17.0,21.0,17.0,0.0,0.0,0.0,14.0,4.8137,4.43242,4.07978,2.95892
2012-52,4.8137,17.0,0.0,18.0,18.0,0.0,7.0,1.0,1.0,1.0,11.0,3.0,11.0,0.0,0.0,0.0,1.0,54.0,8.0,5.0,11.0,0.0,13.0,13.0,0.0,0.0,4.0,9.0,0.0,5.0,0.0,20.0,0.0,0.0,20.0,53.0,7.0,7.0,1.0,8.0,0.0,0.0,8.0,8.0,17.0,8.0,16.0,38.0,5.0,5.0,6.0,6.0,6.0,13.0,1.0,0.0,0.0,32.0,0.0,12.0,88.0,12.0,2.0,14.0,56.0,2.0,10.0,6.0,2.0,2.0,0.0,0.0,14.0,7.0,43.0,13.0,0.0,16.0,9.0,39.0,0.0,4.0,4.0,8.0,0.0,13.0,57.0,1.0,9.0,3.0,8.0,17.0,21.0,17.0,0.0,0.0,0.0,14.0,4.43242,3.8765699999999996,4.42058,2.66819
2013-01,4.43242,14.0,14.0,28.0,14.0,14.0,13.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,42.0,6.0,6.0,8.0,0.0,14.0,8.0,1.0,0.0,2.0,12.0,5.0,6.0,0.0,15.0,0.0,16.0,10.0,58.0,0.0,26.0,0.0,5.0,0.0,0.0,20.0,0.0,13.0,7.0,4.0,13.0,4.0,4.0,15.0,5.0,5.0,36.0,1.0,1.0,1.0,37.0,10.0,0.0,30.0,15.0,6.0,5.0,50.0,7.0,11.0,9.0,3.0,2.0,0.0,0.0,8.0,0.0,47.0,0.0,0.0,5.0,5.0,14.0,0.0,10.0,0.0,7.0,3.0,10.0,47.0,1.0,5.0,4.0,13.0,0.0,16.0,10.0,0.0,0.0,23.0,0.0,3.8765699999999996,4.07978,3.39719,2.69076
2013-02,3.8765699999999996,14.0,14.0,28.0,14.0,14.0,13.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,42.0,6.0,6.0,8.0,0.0,14.0,8.0,1.0,0.0,2.0,12.0,5.0,6.0,0.0,15.0,0.0,16.0,10.0,58.0,0.0,26.0,0.0,5.0,0.0,0.0,20.0,0.0,13.0,7.0,4.0,13.0,4.0,4.0,15.0,5.0,5.0,36.0,1.0,1.0,1.0,37.0,10.0,0.0,30.0,15.0,6.0,5.0,50.0,7.0,11.0,9.0,3.0,2.0,0.0,0.0,8.0,0.0,47.0,0.0,0.0,5.0,5.0,14.0,0.0,10.0,0.0,7.0,3.0,10.0,47.0,1.0,5.0,4.0,13.0,0.0,16.0,10.0,0.0,0.0,23.0,0.0,4.07978,4.42058,3.4188,2.3933299999999997
2013-03,4.07978,14.0,14.0,28.0,14.0,14.0,13.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,42.0,6.0,6.0,8.0,0.0,14.0,8.0,1.0,0.0,2.0,12.0,5.0,6.0,0.0,15.0,0.0,16.0,10.0,58.0,0.0,26.0,0.0,5.0,0.0,0.0,20.0,0.0,13.0,7.0,4.0,13.0,4.0,4.0,15.0,5.0,5.0,36.0,1.0,1.0,1.0,37.0,10.0,0.0,30.0,15.0,6.0,5.0,50.0,7.0,11.0,9.0,3.0,2.0,0.0,0.0,8.0,0.0,47.0,0.0,0.0,5.0,5.0,14.0,0.0,10.0,0.0,7.0,3.0,10.0,47.0,1.0,5.0,4.0,13.0,0.0,16.0,10.0,0.0,0.0,23.0,0.0,4.42058,3.39719,2.95892,2.84375
2013-04,4.42058,14.0,14.0,28.0,14.0,14.0,13.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,42.0,6.0,6.0,8.0,0.0,14.0,8.0,1.0,0.0,2.0,12.0,5.0,6.0,0.0,15.0,0.0,16.0,10.0,58.0,0.0,26.0,0.0,5.0,0.0,0.0,20.0,0.0,13.0,7.0,4.0,13.0,4.0,4.0,15.0,5.0,5.0,36.0,1.0,1.0,1.0,37.0,10.0,0.0,30.0,15.0,6.0,5.0,50.0,7.0,11.0,9.0,3.0,2.0,0.0,0.0,8.0,0.0,47.0,0.0,0.0,5.0,5.0,14.0,0.0,10.0,0.0,7.0,3.0,10.0,47.0,1.0,5.0,4.0,13.0,0.0,16.0,10.0,0.0,0.0,23.0,0.0,3.39719,3.4188,2.66819,2.46751
2013-05,3.39719,14.0,14.0,28.0,14.0,14.0,13.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,42.0,6.0,6.0,8.0,0.0,14.0,8.0,1.0,0.0,2.0,12.0,5.0,6.0,0.0,15.0,0.0,16.0,10.0,58.0,0.0,26.0,0.0,5.0,0.0,0.0,20.0,0.0,13.0,7.0,4.0,13.0,4.0,4.0,15.0,5.0,5.0,36.0,1.0,1.0,1.0,37.0,10.0,0.0,30.0,15.0,6.0,5.0,50.0,7.0,11.0,9.0,3.0,2.0,0.0,0.0,8.0,0.0,47.0,0.0,0.0,5.0,5.0,14.0,0.0,10.0,0.0,7.0,3.0,10.0,47.0,1.0,5.0,4.0,13.0,0.0,16.0,10.0,0.0,0.0,23.0,0.0,3.4188,2.95892,2.69076,1.9893900000000002
2013-06,3.4188,14.0,14.0,28.0,14.0,14.0,13.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,42.0,6.0,6.0,8.0,0.0,14.0,8.0,1.0,0.0,2.0,12.0,5.0,6.0,0.0,15.0,0.0,16.0,10.0,58.0,0.0,26.0,0.0,5.0,0.0,0.0,20.0,0.0,13.0,7.0,4.0,13.0,4.0,4.0,15.0,5.0,5.0,36.0,1.0,1.0,1.0,37.0,10.0,0.0,30.0,15.0,6.0,5.0,50.0,7.0,11.0,9.0,3.0,2.0,0.0,0.0,8.0,0.0,47.0,0.0,0.0,5.0,5.0,14.0,0.0,10.0,0.0,7.0,3.0,10.0,47.0,1.0,5.0,4.0,13.0,0.0,16.0,10.0,0.0,0.0,23.0,0.0,2.95892,2.66819,2.3933299999999997,1.7951400000000002
2013-07,2.95892,14.0,14.0,28.0,14.0,14.0,13.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,42.0,6.0,6.0,8.0,0.0,14.0,8.0,1.0,0.0,2.0,12.0,5.0,6.0,0.0,15.0,0.0,16.0,10.0,58.0,0.0,26.0,0.0,5.0,0.0,0.0,20.0,0.0,13.0,7.0,4.0,13.0,4.0,4.0,15.0,5.0,5.0,36.0,1.0,1.0,1.0,37.0,10.0,0.0,30.0,15.0,6.0,5.0,50.0,7.0,11.0,9.0,3.0,2.0,0.0,0.0,8.0,0.0,47.0,0.0,0.0,5.0,5.0,14.0,0.0,10.0,0.0,7.0,3.0,10.0,47.0,1.0,5.0,4.0,13.0,0.0,16.0,10.0,0.0,0.0,23.0,0.0,2.66819,2.69076,2.84375,1.58921
2013-08,2.66819,14.0,14.0,28.0,14.0,14.0,13.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,42.0,6.0,6.0,8.0,0.0,14.0,8.0,1.0,0.0,2.0,12.0,5.0,6.0,0.0,15.0,0.0,16.0,10.0,58.0,0.0,26.0,0.0,5.0,0.0,0.0,20.0,0.0,13.0,7.0,4.0,13.0,4.0,4.0,15.0,5.0,5.0,36.0,1.0,1.0,1.0,37.0,10.0,0.0,30.0,15.0,6.0,5.0,50.0,7.0,11.0,9.0,3.0,2.0,0.0,0.0,8.0,0.0,47.0,0.0,0.0,5.0,5.0,14.0,0.0,10.0,0.0,7.0,3.0,10.0,47.0,1.0,5.0,4.0,13.0,0.0,16.0,10.0,0.0,0.0,23.0,0.0,2.69076,2.3933299999999997,2.46751,1.4781600000000001
2013-09,2.69076,14.0,14.0,28.0,14.0,14.0,13.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,42.0,6.0,6.0,8.0,0.0,14.0,8.0,1.0,0.0,2.0,12.0,5.0,6.0,0.0,15.0,0.0,16.0,10.0,58.0,0.0,26.0,0.0,5.0,0.0,0.0,20.0,0.0,13.0,7.0,4.0,13.0,4.0,4.0,15.0,5.0,5.0,36.0,1.0,1.0,1.0,37.0,10.0,0.0,30.0,15.0,6.0,5.0,50.0,7.0,11.0,9.0,3.0,2.0,0.0,0.0,8.0,0.0,47.0,0.0,0.0,5.0,5.0,14.0,0.0,10.0,0.0,7.0,3.0,10.0,47.0,1.0,5.0,4.0,13.0,0.0,16.0,10.0,0.0,0.0,23.0,0.0,2.3933299999999997,2.84375,1.9893900000000002,1.39788
2013-10,2.3933299999999997,14.0,14.0,28.0,14.0,14.0,13.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,42.0,6.0,6.0,8.0,0.0,14.0,8.0,1.0,0.0,2.0,12.0,5.0,6.0,0.0,15.0,0.0,16.0,10.0,58.0,0.0,26.0,0.0,5.0,0.0,0.0,20.0,0.0,13.0,7.0,4.0,13.0,4.0,4.0,15.0,5.0,5.0,36.0,1.0,1.0,1.0,37.0,10.0,0.0,30.0,15.0,6.0,5.0,50.0,7.0,11.0,9.0,3.0,2.0,0.0,0.0,8.0,0.0,47.0,0.0,0.0,5.0,5.0,14.0,0.0,10.0,0.0,7.0,3.0,10.0,47.0,1.0,5.0,4.0,13.0,0.0,16.0,10.0,0.0,0.0,23.0,0.0,2.84375,2.46751,1.7951400000000002,0.9895280000000001
2013-11,2.84375,14.0,14.0,28.0,14.0,14.0,13.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,42.0,6.0,6.0,8.0,0.0,14.0,8.0,1.0,0.0,2.0,12.0,5.0,6.0,0.0,15.0,0.0,16.0,10.0,58.0,0.0,26.0,0.0,5.0,0.0,0.0,20.0,0.0,13.0,7.0,4.0,13.0,4.0,4.0,15.0,5.0,5.0,36.0,1.0,1.0,1.0,37.0,10.0,0.0,30.0,15.0,6.0,5.0,50.0,7.0,11.0,9.0,3.0,2.0,0.0,0.0,8.0,0.0,47.0,0.0,0.0,5.0,5.0,14.0,0.0,10.0,0.0,7.0,3.0,10.0,47.0,1.0,5.0,4.0,13.0,0.0,16.0,10.0,0.0,0.0,23.0,0.0,2.46751,1.9893900000000002,1.58921,1.32419
2013-12,2.46751,14.0,14.0,28.0,14.0,14.0,13.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,42.0,6.0,6.0,8.0,0.0,14.0,8.0,1.0,0.0,2.0,12.0,5.0,6.0,0.0,15.0,0.0,16.0,10.0,58.0,0.0,26.0,0.0,5.0,0.0,0.0,20.0,0.0,13.0,7.0,4.0,13.0,4.0,4.0,15.0,5.0,5.0,36.0,1.0,1.0,1.0,37.0,10.0,0.0,30.0,15.0,6.0,5.0,50.0,7.0,11.0,9.0,3.0,2.0,0.0,0.0,8.0,0.0,47.0,0.0,0.0,5.0,5.0,14.0,0.0,10.0,0.0,7.0,3.0,10.0,47.0,1.0,5.0,4.0,13.0,0.0,16.0,10.0,0.0,0.0,23.0,0.0,1.9893900000000002,1.7951400000000002,1.4781600000000001,1.11895
2013-13,1.9893900000000002,14.0,14.0,28.0,14.0,14.0,13.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,42.0,6.0,6.0,8.0,0.0,14.0,8.0,1.0,0.0,2.0,12.0,5.0,6.0,0.0,15.0,0.0,16.0,10.0,58.0,0.0,26.0,0.0,5.0,0.0,0.0,20.0,0.0,13.0,7.0,4.0,13.0,4.0,4.0,15.0,5.0,5.0,36.0,1.0,1.0,1.0,37.0,10.0,0.0,30.0,15.0,6.0,5.0,50.0,7.0,11.0,9.0,3.0,2.0,0.0,0.0,8.0,0.0,47.0,0.0,0.0,5.0,5.0,14.0,0.0,10.0,0.0,7.0,3.0,10.0,47.0,1.0,5.0,4.0,13.0,0.0,16.0,10.0,0.0,0.0,23.0,0.0,1.7951400000000002,1.58921,1.39788,1.31349
2013-14,1.7951400000000002,14.0,14.0,28.0,14.0,14.0,13.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,42.0,6.0,6.0,8.0,0.0,14.0,8.0,1.0,0.0,2.0,12.0,5.0,6.0,0.0,15.0,0.0,16.0,10.0,58.0,0.0,26.0,0.0,5.0,0.0,0.0,20.0,0.0,13.0,7.0,4.0,13.0,4.0,4.0,15.0,5.0,5.0,36.0,1.0,1.0,1.0,37.0,10.0,0.0,30.0,15.0,6.0,5.0,50.0,7.0,11.0,9.0,3.0,2.0,0.0,0.0,8.0,0.0,47.0,0.0,0.0,5.0,5.0,14.0,0.0,10.0,0.0,7.0,3.0,10.0,47.0,1.0,5.0,4.0,13.0,0.0,16.0,10.0,0.0,0.0,23.0,0.0,1.58921,1.4781600000000001,0.9895280000000001,1.7404400000000002
2013-15,1.58921,7.0,0.0,0.0,0.0,15.0,6.0,0.0,1.0,1.0,2.0,2.0,4.0,0.0,0.0,1.0,1.0,34.0,8.0,5.0,4.0,0.0,5.0,5.0,0.0,0.0,2.0,6.0,2.0,5.0,0.0,16.0,0.0,16.0,0.0,28.0,0.0,22.0,1.0,4.0,0.0,0.0,7.0,0.0,0.0,14.0,14.0,60.0,5.0,0.0,5.0,0.0,0.0,11.0,1.0,1.0,1.0,29.0,11.0,21.0,37.0,0.0,1.0,3.0,21.0,3.0,3.0,5.0,0.0,2.0,0.0,6.0,6.0,6.0,72.0,0.0,6.0,0.0,7.0,9.0,4.0,0.0,0.0,4.0,0.0,4.0,43.0,1.0,2.0,4.0,10.0,0.0,7.0,10.0,0.0,0.0,12.0,0.0,1.4781600000000001,1.39788,1.32419,1.5665
2013-16,1.4781600000000001,7.0,0.0,0.0,0.0,15.0,6.0,0.0,1.0,1.0,2.0,2.0,4.0,0.0,0.0,1.0,1.0,34.0,8.0,5.0,4.0,0.0,5.0,5.0,0.0,0.0,2.0,6.0,2.0,5.0,0.0,16.0,0.0,16.0,0.0,28.0,0.0,22.0,1.0,4.0,0.0,0.0,7.0,0.0,0.0,14.0,14.0,60.0,5.0,0.0,5.0,0.0,0.0,11.0,1.0,1.0,1.0,29.0,11.0,21.0,37.0,0.0,1.0,3.0,21.0,3.0,3.0,5.0,0.0,2.0,0.0,6.0,6.0,6.0,72.0,0.0,6.0,0.0,7.0,9.0,4.0,0.0,0.0,4.0,0.0,4.0,43.0,1.0,2.0,4.0,10.0,0.0,7.0,10.0,0.0,0.0,12.0,0.0,1.39788,0.9895280000000001,1.11895,1.17882
2013-17,1.39788,7.0,0.0,0.0,0.0,15.0,6.0,0.0,1.0,1.0,2.0,2.0,4.0,0.0,0.0,1.0,1.0,34.0,8.0,5.0,4.0,0.0,5.0,5.0,0.0,0.0,2.0,6.0,2.0,5.0,0.0,16.0,0.0,16.0,0.0,28.0,0.0,22.0,1.0,4.0,0.0,0.0,7.0,0.0,0.0,14.0,14.0,60.0,5.0,0.0,5.0,0.0,0.0,11.0,1.0,1.0,1.0,29.0,11.0,21.0,37.0,0.0,1.0,3.0,21.0,3.0,3.0,5.0,0.0,2.0,0.0,6.0,6.0,6.0,72.0,0.0,6.0,0.0,7.0,9.0,4.0,0.0,0.0,4.0,0.0,4.0,43.0,1.0,2.0,4.0,10.0,0.0,7.0,10.0,0.0,0.0,12.0,0.0,0.9895280000000001,1.32419,1.31349,1.56589
2013-18,0.9895280000000001,7.0,0.0,0.0,0.0,15.0,6.0,0.0,1.0,1.0,2.0,2.0,4.0,0.0,0.0,1.0,1.0,34.0,8.0,5.0,4.0,0.0,5.0,5.0,0.0,0.0,2.0,6.0,2.0,5.0,0.0,16.0,0.0,16.0,0.0,28.0,0.0,22.0,1.0,4.0,0.0,0.0,7.0,0.0,0.0,14.0,14.0,60.0,5.0,0.0,5.0,0.0,0.0,11.0,1.0,1.0,1.0,29.0,11.0,21.0,37.0,0.0,1.0,3.0,21.0,3.0,3.0,5.0,0.0,2.0,0.0,6.0,6.0,6.0,72.0,0.0,6.0,0.0,7.0,9.0,4.0,0.0,0.0,4.0,0.0,4.0,43.0,1.0,2.0,4.0,10.0,0.0,7.0,10.0,0.0,0.0,12.0,0.0,1.32419,1.11895,1.7404400000000002,1.45393
2013-19,1.32419,5.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,28.0,4.0,2.0,5.0,2.0,4.0,4.0,0.0,0.0,0.0,8.0,4.0,2.0,0.0,9.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,7.0,10.0,34.0,0.0,0.0,6.0,0.0,0.0,12.0,1.0,0.0,1.0,22.0,0.0,22.0,17.0,0.0,1.0,1.0,16.0,1.0,8.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,6.0,8.0,4.0,8.0,0.0,0.0,0.0,0.0,7.0,29.0,0.0,4.0,3.0,0.0,0.0,15.0,22.0,0.0,0.0,0.0,0.0,1.11895,1.31349,1.5665,1.86465
2013-20,1.11895,5.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,28.0,4.0,2.0,5.0,2.0,4.0,4.0,0.0,0.0,0.0,8.0,4.0,2.0,0.0,9.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,7.0,10.0,34.0,0.0,0.0,6.0,0.0,0.0,12.0,1.0,0.0,1.0,22.0,0.0,22.0,17.0,0.0,1.0,1.0,16.0,1.0,8.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,6.0,8.0,4.0,8.0,0.0,0.0,0.0,0.0,7.0,29.0,0.0,4.0,3.0,0.0,0.0,15.0,22.0,0.0,0.0,0.0,0.0,1.31349,1.7404400000000002,1.17882,1.2617399999999999
2013-21,1.31349,5.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,28.0,4.0,2.0,5.0,2.0,4.0,4.0,0.0,0.0,0.0,8.0,4.0,2.0,0.0,9.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,7.0,10.0,34.0,0.0,0.0,6.0,0.0,0.0,12.0,1.0,0.0,1.0,22.0,0.0,22.0,17.0,0.0,1.0,1.0,16.0,1.0,8.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,6.0,8.0,4.0,8.0,0.0,0.0,0.0,0.0,7.0,29.0,0.0,4.0,3.0,0.0,0.0,15.0,22.0,0.0,0.0,0.0,0.0,1.7404400000000002,1.5665,1.56589,1.61791
2013-22,1.7404400000000002,5.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,28.0,4.0,2.0,5.0,2.0,4.0,4.0,0.0,0.0,0.0,8.0,4.0,2.0,0.0,9.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,7.0,10.0,34.0,0.0,0.0,6.0,0.0,0.0,12.0,1.0,0.0,1.0,22.0,0.0,22.0,17.0,0.0,1.0,1.0,16.0,1.0,8.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,6.0,8.0,4.0,8.0,0.0,0.0,0.0,0.0,7.0,29.0,0.0,4.0,3.0,0.0,0.0,15.0,22.0,0.0,0.0,0.0,0.0,1.5665,1.17882,1.45393,1.17672
2013-23,1.5665,5.0,0.0,26.0,0.0,0.0,3.0,0.0,0.0,1.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,24.0,3.0,2.0,3.0,0.0,4.0,3.0,0.0,0.0,2.0,4.0,0.0,2.0,0.0,7.0,0.0,7.0,10.0,38.0,0.0,10.0,0.0,2.0,0.0,0.0,0.0,6.0,6.0,6.0,4.0,8.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,1.0,28.0,0.0,14.0,37.0,0.0,1.0,1.0,13.0,1.0,3.0,6.0,2.0,0.0,0.0,5.0,5.0,0.0,63.0,10.0,0.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,0.0,3.0,24.0,1.0,3.0,3.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,10.0,1.17882,1.56589,1.86465,1.20076
2013-24,1.17882,5.0,0.0,26.0,0.0,0.0,3.0,0.0,0.0,1.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,24.0,3.0,2.0,3.0,0.0,4.0,3.0,0.0,0.0,2.0,4.0,0.0,2.0,0.0,7.0,0.0,7.0,10.0,38.0,0.0,10.0,0.0,2.0,0.0,0.0,0.0,6.0,6.0,6.0,4.0,8.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,1.0,28.0,0.0,14.0,37.0,0.0,1.0,1.0,13.0,1.0,3.0,6.0,2.0,0.0,0.0,5.0,5.0,0.0,63.0,10.0,0.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,0.0,3.0,24.0,1.0,3.0,3.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,10.0,1.56589,1.45393,1.2617399999999999,0.963801
2013-25,1.56589,5.0,0.0,26.0,0.0,0.0,3.0,0.0,0.0,1.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,24.0,3.0,2.0,3.0,0.0,4.0,3.0,0.0,0.0,2.0,4.0,0.0,2.0,0.0,7.0,0.0,7.0,10.0,38.0,0.0,10.0,0.0,2.0,0.0,0.0,0.0,6.0,6.0,6.0,4.0,8.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,1.0,28.0,0.0,14.0,37.0,0.0,1.0,1.0,13.0,1.0,3.0,6.0,2.0,0.0,0.0,5.0,5.0,0.0,63.0,10.0,0.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,0.0,3.0,24.0,1.0,3.0,3.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,10.0,1.45393,1.86465,1.61791,1.13792
2013-26,1.45393,5.0,0.0,26.0,0.0,0.0,3.0,0.0,0.0,1.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,24.0,3.0,2.0,3.0,0.0,4.0,3.0,0.0,0.0,2.0,4.0,0.0,2.0,0.0,7.0,0.0,7.0,10.0,38.0,0.0,10.0,0.0,2.0,0.0,0.0,0.0,6.0,6.0,6.0,4.0,8.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,1.0,28.0,0.0,14.0,37.0,0.0,1.0,1.0,13.0,1.0,3.0,6.0,2.0,0.0,0.0,5.0,5.0,0.0,63.0,10.0,0.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,0.0,3.0,24.0,1.0,3.0,3.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,10.0,1.86465,1.2617399999999999,1.17672,1.1035700000000002
2013-27,1.86465,5.0,0.0,26.0,0.0,0.0,3.0,0.0,0.0,1.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,24.0,3.0,2.0,3.0,0.0,4.0,3.0,0.0,0.0,2.0,4.0,0.0,2.0,0.0,7.0,0.0,7.0,10.0,38.0,0.0,10.0,0.0,2.0,0.0,0.0,0.0,6.0,6.0,6.0,4.0,8.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,1.0,28.0,0.0,14.0,37.0,0.0,1.0,1.0,13.0,1.0,3.0,6.0,2.0,0.0,0.0,5.0,5.0,0.0,63.0,10.0,0.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,0.0,3.0,24.0,1.0,3.0,3.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,10.0,1.2617399999999999,1.61791,1.20076,1.3688
2013-28,1.2617399999999999,5.0,0.0,13.0,0.0,13.0,4.0,0.0,1.0,0.0,5.0,4.0,4.0,0.0,0.0,0.0,1.0,29.0,5.0,4.0,2.0,0.0,4.0,4.0,0.0,0.0,0.0,4.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,34.0,5.0,14.0,0.0,4.0,0.0,0.0,0.0,6.0,6.0,6.0,4.0,56.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,1.0,29.0,0.0,9.0,28.0,9.0,2.0,3.0,15.0,2.0,2.0,7.0,2.0,0.0,0.0,0.0,10.0,0.0,50.0,5.0,5.0,10.0,3.0,8.0,3.0,0.0,3.0,0.0,0.0,3.0,25.0,0.0,1.0,2.0,0.0,6.0,12.0,6.0,0.0,0.0,11.0,11.0,1.61791,1.17672,0.963801,1.20918
2013-29,1.61791,5.0,0.0,13.0,0.0,13.0,4.0,0.0,1.0,0.0,5.0,4.0,4.0,0.0,0.0,0.0,1.0,29.0,5.0,4.0,2.0,0.0,4.0,4.0,0.0,0.0,0.0,4.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,34.0,5.0,14.0,0.0,4.0,0.0,0.0,0.0,6.0,6.0,6.0,4.0,56.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,1.0,29.0,0.0,9.0,28.0,9.0,2.0,3.0,15.0,2.0,2.0,7.0,2.0,0.0,0.0,0.0,10.0,0.0,50.0,5.0,5.0,10.0,3.0,8.0,3.0,0.0,3.0,0.0,0.0,3.0,25.0,0.0,1.0,2.0,0.0,6.0,12.0,6.0,0.0,0.0,11.0,11.0,1.17672,1.20076,1.13792,1.71218
