date,pennsylvania_flu,flu,flu recovery,having the flu,flu duration,remedies for the flu,influenza a and b,cure the flu,remedies for flu,flu season,dangerous fever,break a fever,2018 flu,flu versus cold,medicine for the flu,treating flu,pneumonia,flu how long,flu and cold,flu lasts,braun thermoscan,the flu,cure flu,cold vs. flu,how long flu,how long is the flu,fever reducer,cold and flu,flu contagious period,treating the flu,incubation period for flu,reduce a fever,how long contagious,i have the flu,treat the flu,flu treatment,is the flu contagious,do i have the flu,cold versus flu,incubation period for the flu,flu vs cold,flu and fever,flu headache,flu vs. cold,human temperature,high fever,flu treatments,cold vs flu,influenza type a,fight the flu,the flu virus,how to treat flu,reduce fever,cdc,influenza incubation period,thermoscan,normal body temperature,how to treat the flu,how long does the flu last,fever flu,stomach flu,how long does flu last,flu pa,flu vaccine,flu cough,over the counter flu,what to do if you have the flu,flu report,symptoms,signs of flu,the flu symptoms,normal body,flu or cold,get rid of the flu,flu germs,ear thermometer,flu fever,early flu symptoms,symptoms of the flu,treatment for flu,cdc flu,taking temperature,flu contagious,flu length,bronchitis,get over the flu,symptoms of bronchitis,what is the flu,oscillococcinum,cold or flu,flu remedies,flu shot side effects,flu complications,signs of the flu,how to get rid of the flu,body temperature,target
2012-40,1.0321799999999999,20.0,0.0,0.0,19.0,0.0,2.0,2.0,2.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,49.0,4.0,2.0,0.0,0.0,12.0,2.0,0.0,9.0,1.0,0.0,33.0,0.0,0.0,0.0,2.0,25.0,4.0,6.0,19.0,6.0,6.0,0.0,0.0,4.0,9.0,9.0,0.0,13.0,26.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,44.0,0.0,0.0,41.0,0.0,3.0,4.0,18.0,3.0,22.0,35.0,3.0,2.0,0.0,0.0,78.0,0.0,10.0,26.0,1.0,0.0,0.0,4.0,5.0,2.0,14.0,2.0,7.0,6.0,2.0,0.0,56.0,0.0,21.0,8.0,6.0,4.0,6.0,73.0,0.0,4.0,0.0,51.0,0.8704059999999999
2012-41,0.8704059999999999,14.0,0.0,21.0,21.0,0.0,0.0,0.0,0.0,9.0,2.0,1.0,0.0,0.0,0.0,0.0,58.0,4.0,1.0,0.0,0.0,11.0,0.0,0.0,9.0,0.0,16.0,17.0,0.0,4.0,0.0,4.0,18.0,6.0,7.0,20.0,7.0,7.0,0.0,0.0,0.0,14.0,14.0,0.0,14.0,49.0,6.0,11.0,0.0,0.0,0.0,1.0,1.0,38.0,0.0,0.0,43.0,9.0,1.0,4.0,30.0,1.0,8.0,18.0,1.0,0.0,0.0,0.0,71.0,0.0,9.0,8.0,0.0,0.0,2.0,5.0,5.0,2.0,8.0,3.0,5.0,5.0,1.0,0.0,64.0,0.0,25.0,10.0,6.0,0.0,9.0,23.0,5.0,14.0,0.0,51.0,1.1098700000000001
2012-42,1.1098700000000001,14.0,0.0,21.0,21.0,0.0,0.0,0.0,0.0,9.0,2.0,1.0,0.0,0.0,0.0,0.0,58.0,4.0,1.0,0.0,0.0,11.0,0.0,0.0,9.0,0.0,16.0,17.0,0.0,4.0,0.0,4.0,18.0,6.0,7.0,20.0,7.0,7.0,0.0,0.0,0.0,14.0,14.0,0.0,14.0,49.0,6.0,11.0,0.0,0.0,0.0,1.0,1.0,38.0,0.0,0.0,43.0,9.0,1.0,4.0,30.0,1.0,8.0,18.0,1.0,0.0,0.0,0.0,71.0,0.0,9.0,8.0,0.0,0.0,2.0,5.0,5.0,2.0,8.0,3.0,5.0,5.0,1.0,0.0,64.0,0.0,25.0,10.0,6.0,0.0,9.0,23.0,5.0,14.0,0.0,51.0,0.969937
2012-43,0.969937,14.0,0.0,21.0,21.0,0.0,0.0,0.0,0.0,9.0,2.0,1.0,0.0,0.0,0.0,0.0,58.0,4.0,1.0,0.0,0.0,11.0,0.0,0.0,9.0,0.0,16.0,17.0,0.0,4.0,0.0,4.0,18.0,6.0,7.0,20.0,7.0,7.0,0.0,0.0,0.0,14.0,14.0,0.0,14.0,49.0,6.0,11.0,0.0,0.0,0.0,1.0,1.0,38.0,0.0,0.0,43.0,9.0,1.0,4.0,30.0,1.0,8.0,18.0,1.0,0.0,0.0,0.0,71.0,0.0,9.0,8.0,0.0,0.0,2.0,5.0,5.0,2.0,8.0,3.0,5.0,5.0,1.0,0.0,64.0,0.0,25.0,10.0,6.0,0.0,9.0,23.0,5.0,14.0,0.0,51.0,1.25516
2012-44,1.25516,14.0,0.0,21.0,21.0,0.0,0.0,0.0,0.0,9.0,2.0,1.0,0.0,0.0,0.0,0.0,58.0,4.0,1.0,0.0,0.0,11.0,0.0,0.0,9.0,0.0,16.0,17.0,0.0,4.0,0.0,4.0,18.0,6.0,7.0,20.0,7.0,7.0,0.0,0.0,0.0,14.0,14.0,0.0,14.0,49.0,6.0,11.0,0.0,0.0,0.0,1.0,1.0,38.0,0.0,0.0,43.0,9.0,1.0,4.0,30.0,1.0,8.0,18.0,1.0,0.0,0.0,0.0,71.0,0.0,9.0,8.0,0.0,0.0,2.0,5.0,5.0,2.0,8.0,3.0,5.0,5.0,1.0,0.0,64.0,0.0,25.0,10.0,6.0,0.0,9.0,23.0,5.0,14.0,0.0,51.0,1.1634799999999998
2012-45,1.1634799999999998,26.0,0.0,0.0,22.0,0.0,0.0,3.0,8.0,14.0,1.0,2.0,0.0,1.0,1.0,1.0,61.0,11.0,2.0,0.0,0.0,21.0,2.0,0.0,26.0,8.0,9.0,31.0,4.0,0.0,5.0,6.0,45.0,9.0,7.0,18.0,29.0,7.0,5.0,5.0,10.0,26.0,10.0,0.0,25.0,65.0,6.0,27.0,15.0,0.0,1.0,1.0,2.0,42.0,0.0,9.0,75.0,19.0,6.0,13.0,58.0,7.0,24.0,22.0,6.0,1.0,0.0,0.0,71.0,0.0,21.0,15.0,5.0,0.0,4.0,5.0,15.0,6.0,20.0,3.0,20.0,3.0,12.0,0.0,89.0,1.0,22.0,24.0,13.0,18.0,25.0,20.0,0.0,10.0,0.0,40.0,1.20353
2012-46,1.20353,26.0,0.0,0.0,22.0,0.0,0.0,3.0,8.0,14.0,1.0,2.0,0.0,1.0,1.0,1.0,61.0,11.0,2.0,0.0,0.0,21.0,2.0,0.0,26.0,8.0,9.0,31.0,4.0,0.0,5.0,6.0,45.0,9.0,7.0,18.0,29.0,7.0,5.0,5.0,10.0,26.0,10.0,0.0,25.0,65.0,6.0,27.0,15.0,0.0,1.0,1.0,2.0,42.0,0.0,9.0,75.0,19.0,6.0,13.0,58.0,7.0,24.0,22.0,6.0,1.0,0.0,0.0,71.0,0.0,21.0,15.0,5.0,0.0,4.0,5.0,15.0,6.0,20.0,3.0,20.0,3.0,12.0,0.0,89.0,1.0,22.0,24.0,13.0,18.0,25.0,20.0,0.0,10.0,0.0,40.0,1.46221
2012-47,1.46221,26.0,0.0,0.0,22.0,0.0,0.0,3.0,8.0,14.0,1.0,2.0,0.0,1.0,1.0,1.0,61.0,11.0,2.0,0.0,0.0,21.0,2.0,0.0,26.0,8.0,9.0,31.0,4.0,0.0,5.0,6.0,45.0,9.0,7.0,18.0,29.0,7.0,5.0,5.0,10.0,26.0,10.0,0.0,25.0,65.0,6.0,27.0,15.0,0.0,1.0,1.0,2.0,42.0,0.0,9.0,75.0,19.0,6.0,13.0,58.0,7.0,24.0,22.0,6.0,1.0,0.0,0.0,71.0,0.0,21.0,15.0,5.0,0.0,4.0,5.0,15.0,6.0,20.0,3.0,20.0,3.0,12.0,0.0,89.0,1.0,22.0,24.0,13.0,18.0,25.0,20.0,0.0,10.0,0.0,40.0,1.4268399999999999
2012-48,1.4268399999999999,26.0,0.0,0.0,22.0,0.0,0.0,3.0,8.0,14.0,1.0,2.0,0.0,1.0,1.0,1.0,61.0,11.0,2.0,0.0,0.0,21.0,2.0,0.0,26.0,8.0,9.0,31.0,4.0,0.0,5.0,6.0,45.0,9.0,7.0,18.0,29.0,7.0,5.0,5.0,10.0,26.0,10.0,0.0,25.0,65.0,6.0,27.0,15.0,0.0,1.0,1.0,2.0,42.0,0.0,9.0,75.0,19.0,6.0,13.0,58.0,7.0,24.0,22.0,6.0,1.0,0.0,0.0,71.0,0.0,21.0,15.0,5.0,0.0,4.0,5.0,15.0,6.0,20.0,3.0,20.0,3.0,12.0,0.0,89.0,1.0,22.0,24.0,13.0,18.0,25.0,20.0,0.0,10.0,0.0,40.0,2.06708
2012-49,2.06708,13.0,0.0,21.0,0.0,21.0,0.0,0.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,59.0,2.0,2.0,0.0,1.0,11.0,3.0,0.0,5.0,1.0,6.0,25.0,4.0,0.0,2.0,2.0,28.0,5.0,7.0,17.0,7.0,14.0,0.0,0.0,0.0,5.0,9.0,0.0,12.0,50.0,0.0,6.0,0.0,6.0,1.0,1.0,0.0,33.0,0.0,27.0,36.0,0.0,1.0,3.0,34.0,4.0,4.0,7.0,2.0,0.0,0.0,0.0,82.0,0.0,12.0,20.0,0.0,0.0,2.0,4.0,5.0,2.0,11.0,5.0,4.0,4.0,2.0,0.0,59.0,0.0,15.0,6.0,6.0,13.0,7.0,19.0,0.0,5.0,0.0,85.0,3.22581
2012-50,3.22581,13.0,0.0,21.0,0.0,21.0,0.0,0.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,59.0,2.0,2.0,0.0,1.0,11.0,3.0,0.0,5.0,1.0,6.0,25.0,4.0,0.0,2.0,2.0,28.0,5.0,7.0,17.0,7.0,14.0,0.0,0.0,0.0,5.0,9.0,0.0,12.0,50.0,0.0,6.0,0.0,6.0,1.0,1.0,0.0,33.0,0.0,27.0,36.0,0.0,1.0,3.0,34.0,4.0,4.0,7.0,2.0,0.0,0.0,0.0,82.0,0.0,12.0,20.0,0.0,0.0,2.0,4.0,5.0,2.0,11.0,5.0,4.0,4.0,2.0,0.0,59.0,0.0,15.0,6.0,6.0,13.0,7.0,19.0,0.0,5.0,0.0,85.0,4.09585
2012-51,4.09585,13.0,0.0,21.0,0.0,21.0,0.0,0.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,59.0,2.0,2.0,0.0,1.0,11.0,3.0,0.0,5.0,1.0,6.0,25.0,4.0,0.0,2.0,2.0,28.0,5.0,7.0,17.0,7.0,14.0,0.0,0.0,0.0,5.0,9.0,0.0,12.0,50.0,0.0,6.0,0.0,6.0,1.0,1.0,0.0,33.0,0.0,27.0,36.0,0.0,1.0,3.0,34.0,4.0,4.0,7.0,2.0,0.0,0.0,0.0,82.0,0.0,12.0,20.0,0.0,0.0,2.0,4.0,5.0,2.0,11.0,5.0,4.0,4.0,2.0,0.0,59.0,0.0,15.0,6.0,6.0,13.0,7.0,19.0,0.0,5.0,0.0,85.0,6.06691
2012-52,6.06691,13.0,0.0,21.0,0.0,21.0,0.0,0.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,59.0,2.0,2.0,0.0,1.0,11.0,3.0,0.0,5.0,1.0,6.0,25.0,4.0,0.0,2.0,2.0,28.0,5.0,7.0,17.0,7.0,14.0,0.0,0.0,0.0,5.0,9.0,0.0,12.0,50.0,0.0,6.0,0.0,6.0,1.0,1.0,0.0,33.0,0.0,27.0,36.0,0.0,1.0,3.0,34.0,4.0,4.0,7.0,2.0,0.0,0.0,0.0,82.0,0.0,12.0,20.0,0.0,0.0,2.0,4.0,5.0,2.0,11.0,5.0,4.0,4.0,2.0,0.0,59.0,0.0,15.0,6.0,6.0,13.0,7.0,19.0,0.0,5.0,0.0,85.0,4.19815
2013-01,4.19815,13.0,0.0,17.0,0.0,0.0,0.0,0.0,5.0,7.0,2.0,1.0,0.0,1.0,0.0,1.0,49.0,4.0,1.0,0.0,0.0,12.0,0.0,0.0,9.0,1.0,4.0,9.0,4.0,7.0,2.0,6.0,18.0,5.0,6.0,9.0,0.0,11.0,0.0,4.0,4.0,4.0,4.0,0.0,18.0,24.0,0.0,5.0,5.0,0.0,1.0,0.0,2.0,49.0,0.0,23.0,45.0,8.0,9.0,5.0,40.0,9.0,6.0,12.0,2.0,1.0,0.0,0.0,73.0,0.0,14.0,18.0,1.0,1.0,0.0,2.0,7.0,3.0,19.0,2.0,6.0,5.0,2.0,0.0,51.0,0.0,12.0,23.0,14.0,4.0,8.0,4.0,0.0,0.0,0.0,70.0,4.30241
2013-02,4.30241,13.0,0.0,17.0,0.0,0.0,0.0,0.0,5.0,7.0,2.0,1.0,0.0,1.0,0.0,1.0,49.0,4.0,1.0,0.0,0.0,12.0,0.0,0.0,9.0,1.0,4.0,9.0,4.0,7.0,2.0,6.0,18.0,5.0,6.0,9.0,0.0,11.0,0.0,4.0,4.0,4.0,4.0,0.0,18.0,24.0,0.0,5.0,5.0,0.0,1.0,0.0,2.0,49.0,0.0,23.0,45.0,8.0,9.0,5.0,40.0,9.0,6.0,12.0,2.0,1.0,0.0,0.0,73.0,0.0,14.0,18.0,1.0,1.0,0.0,2.0,7.0,3.0,19.0,2.0,6.0,5.0,2.0,0.0,51.0,0.0,12.0,23.0,14.0,4.0,8.0,4.0,0.0,0.0,0.0,70.0,4.96328
2013-03,4.96328,13.0,0.0,17.0,0.0,0.0,0.0,0.0,5.0,7.0,2.0,1.0,0.0,1.0,0.0,1.0,49.0,4.0,1.0,0.0,0.0,12.0,0.0,0.0,9.0,1.0,4.0,9.0,4.0,7.0,2.0,6.0,18.0,5.0,6.0,9.0,0.0,11.0,0.0,4.0,4.0,4.0,4.0,0.0,18.0,24.0,0.0,5.0,5.0,0.0,1.0,0.0,2.0,49.0,0.0,23.0,45.0,8.0,9.0,5.0,40.0,9.0,6.0,12.0,2.0,1.0,0.0,0.0,73.0,0.0,14.0,18.0,1.0,1.0,0.0,2.0,7.0,3.0,19.0,2.0,6.0,5.0,2.0,0.0,51.0,0.0,12.0,23.0,14.0,4.0,8.0,4.0,0.0,0.0,0.0,70.0,3.6350599999999997
2013-04,3.6350599999999997,13.0,0.0,17.0,0.0,0.0,0.0,0.0,5.0,7.0,2.0,1.0,0.0,1.0,0.0,1.0,49.0,4.0,1.0,0.0,0.0,12.0,0.0,0.0,9.0,1.0,4.0,9.0,4.0,7.0,2.0,6.0,18.0,5.0,6.0,9.0,0.0,11.0,0.0,4.0,4.0,4.0,4.0,0.0,18.0,24.0,0.0,5.0,5.0,0.0,1.0,0.0,2.0,49.0,0.0,23.0,45.0,8.0,9.0,5.0,40.0,9.0,6.0,12.0,2.0,1.0,0.0,0.0,73.0,0.0,14.0,18.0,1.0,1.0,0.0,2.0,7.0,3.0,19.0,2.0,6.0,5.0,2.0,0.0,51.0,0.0,12.0,23.0,14.0,4.0,8.0,4.0,0.0,0.0,0.0,70.0,2.72834
2013-05,2.72834,13.0,0.0,17.0,0.0,0.0,0.0,0.0,5.0,7.0,2.0,1.0,0.0,1.0,0.0,1.0,49.0,4.0,1.0,0.0,0.0,12.0,0.0,0.0,9.0,1.0,4.0,9.0,4.0,7.0,2.0,6.0,18.0,5.0,6.0,9.0,0.0,11.0,0.0,4.0,4.0,4.0,4.0,0.0,18.0,24.0,0.0,5.0,5.0,0.0,1.0,0.0,2.0,49.0,0.0,23.0,45.0,8.0,9.0,5.0,40.0,9.0,6.0,12.0,2.0,1.0,0.0,0.0,73.0,0.0,14.0,18.0,1.0,1.0,0.0,2.0,7.0,3.0,19.0,2.0,6.0,5.0,2.0,0.0,51.0,0.0,12.0,23.0,14.0,4.0,8.0,4.0,0.0,0.0,0.0,70.0,2.49063
2013-06,2.49063,13.0,0.0,17.0,0.0,0.0,0.0,0.0,5.0,7.0,2.0,1.0,0.0,1.0,0.0,1.0,49.0,4.0,1.0,0.0,0.0,12.0,0.0,0.0,9.0,1.0,4.0,9.0,4.0,7.0,2.0,6.0,18.0,5.0,6.0,9.0,0.0,11.0,0.0,4.0,4.0,4.0,4.0,0.0,18.0,24.0,0.0,5.0,5.0,0.0,1.0,0.0,2.0,49.0,0.0,23.0,45.0,8.0,9.0,5.0,40.0,9.0,6.0,12.0,2.0,1.0,0.0,0.0,73.0,0.0,14.0,18.0,1.0,1.0,0.0,2.0,7.0,3.0,19.0,2.0,6.0,5.0,2.0,0.0,51.0,0.0,12.0,23.0,14.0,4.0,8.0,4.0,0.0,0.0,0.0,70.0,2.98393
2013-07,2.98393,13.0,0.0,17.0,0.0,0.0,0.0,0.0,5.0,7.0,2.0,1.0,0.0,1.0,0.0,1.0,49.0,4.0,1.0,0.0,0.0,12.0,0.0,0.0,9.0,1.0,4.0,9.0,4.0,7.0,2.0,6.0,18.0,5.0,6.0,9.0,0.0,11.0,0.0,4.0,4.0,4.0,4.0,0.0,18.0,24.0,0.0,5.0,5.0,0.0,1.0,0.0,2.0,49.0,0.0,23.0,45.0,8.0,9.0,5.0,40.0,9.0,6.0,12.0,2.0,1.0,0.0,0.0,73.0,0.0,14.0,18.0,1.0,1.0,0.0,2.0,7.0,3.0,19.0,2.0,6.0,5.0,2.0,0.0,51.0,0.0,12.0,23.0,14.0,4.0,8.0,4.0,0.0,0.0,0.0,70.0,2.5066900000000003
2013-08,2.5066900000000003,13.0,0.0,17.0,0.0,0.0,0.0,0.0,5.0,7.0,2.0,1.0,0.0,1.0,0.0,1.0,49.0,4.0,1.0,0.0,0.0,12.0,0.0,0.0,9.0,1.0,4.0,9.0,4.0,7.0,2.0,6.0,18.0,5.0,6.0,9.0,0.0,11.0,0.0,4.0,4.0,4.0,4.0,0.0,18.0,24.0,0.0,5.0,5.0,0.0,1.0,0.0,2.0,49.0,0.0,23.0,45.0,8.0,9.0,5.0,40.0,9.0,6.0,12.0,2.0,1.0,0.0,0.0,73.0,0.0,14.0,18.0,1.0,1.0,0.0,2.0,7.0,3.0,19.0,2.0,6.0,5.0,2.0,0.0,51.0,0.0,12.0,23.0,14.0,4.0,8.0,4.0,0.0,0.0,0.0,70.0,2.5620700000000003
2013-09,2.5620700000000003,13.0,0.0,17.0,0.0,0.0,0.0,0.0,5.0,7.0,2.0,1.0,0.0,1.0,0.0,1.0,49.0,4.0,1.0,0.0,0.0,12.0,0.0,0.0,9.0,1.0,4.0,9.0,4.0,7.0,2.0,6.0,18.0,5.0,6.0,9.0,0.0,11.0,0.0,4.0,4.0,4.0,4.0,0.0,18.0,24.0,0.0,5.0,5.0,0.0,1.0,0.0,2.0,49.0,0.0,23.0,45.0,8.0,9.0,5.0,40.0,9.0,6.0,12.0,2.0,1.0,0.0,0.0,73.0,0.0,14.0,18.0,1.0,1.0,0.0,2.0,7.0,3.0,19.0,2.0,6.0,5.0,2.0,0.0,51.0,0.0,12.0,23.0,14.0,4.0,8.0,4.0,0.0,0.0,0.0,70.0,2.5754200000000003
2013-10,2.5754200000000003,13.0,0.0,17.0,0.0,0.0,0.0,0.0,5.0,7.0,2.0,1.0,0.0,1.0,0.0,1.0,49.0,4.0,1.0,0.0,0.0,12.0,0.0,0.0,9.0,1.0,4.0,9.0,4.0,7.0,2.0,6.0,18.0,5.0,6.0,9.0,0.0,11.0,0.0,4.0,4.0,4.0,4.0,0.0,18.0,24.0,0.0,5.0,5.0,0.0,1.0,0.0,2.0,49.0,0.0,23.0,45.0,8.0,9.0,5.0,40.0,9.0,6.0,12.0,2.0,1.0,0.0,0.0,73.0,0.0,14.0,18.0,1.0,1.0,0.0,2.0,7.0,3.0,19.0,2.0,6.0,5.0,2.0,0.0,51.0,0.0,12.0,23.0,14.0,4.0,8.0,4.0,0.0,0.0,0.0,70.0,2.65614
2013-11,2.65614,13.0,0.0,17.0,0.0,0.0,0.0,0.0,5.0,7.0,2.0,1.0,0.0,1.0,0.0,1.0,49.0,4.0,1.0,0.0,0.0,12.0,0.0,0.0,9.0,1.0,4.0,9.0,4.0,7.0,2.0,6.0,18.0,5.0,6.0,9.0,0.0,11.0,0.0,4.0,4.0,4.0,4.0,0.0,18.0,24.0,0.0,5.0,5.0,0.0,1.0,0.0,2.0,49.0,0.0,23.0,45.0,8.0,9.0,5.0,40.0,9.0,6.0,12.0,2.0,1.0,0.0,0.0,73.0,0.0,14.0,18.0,1.0,1.0,0.0,2.0,7.0,3.0,19.0,2.0,6.0,5.0,2.0,0.0,51.0,0.0,12.0,23.0,14.0,4.0,8.0,4.0,0.0,0.0,0.0,70.0,2.23717
2013-12,2.23717,13.0,0.0,17.0,0.0,0.0,0.0,0.0,5.0,7.0,2.0,1.0,0.0,1.0,0.0,1.0,49.0,4.0,1.0,0.0,0.0,12.0,0.0,0.0,9.0,1.0,4.0,9.0,4.0,7.0,2.0,6.0,18.0,5.0,6.0,9.0,0.0,11.0,0.0,4.0,4.0,4.0,4.0,0.0,18.0,24.0,0.0,5.0,5.0,0.0,1.0,0.0,2.0,49.0,0.0,23.0,45.0,8.0,9.0,5.0,40.0,9.0,6.0,12.0,2.0,1.0,0.0,0.0,73.0,0.0,14.0,18.0,1.0,1.0,0.0,2.0,7.0,3.0,19.0,2.0,6.0,5.0,2.0,0.0,51.0,0.0,12.0,23.0,14.0,4.0,8.0,4.0,0.0,0.0,0.0,70.0,1.71415
2013-13,1.71415,13.0,0.0,17.0,0.0,0.0,0.0,0.0,5.0,7.0,2.0,1.0,0.0,1.0,0.0,1.0,49.0,4.0,1.0,0.0,0.0,12.0,0.0,0.0,9.0,1.0,4.0,9.0,4.0,7.0,2.0,6.0,18.0,5.0,6.0,9.0,0.0,11.0,0.0,4.0,4.0,4.0,4.0,0.0,18.0,24.0,0.0,5.0,5.0,0.0,1.0,0.0,2.0,49.0,0.0,23.0,45.0,8.0,9.0,5.0,40.0,9.0,6.0,12.0,2.0,1.0,0.0,0.0,73.0,0.0,14.0,18.0,1.0,1.0,0.0,2.0,7.0,3.0,19.0,2.0,6.0,5.0,2.0,0.0,51.0,0.0,12.0,23.0,14.0,4.0,8.0,4.0,0.0,0.0,0.0,70.0,1.58031
2013-14,1.58031,13.0,0.0,17.0,0.0,0.0,0.0,0.0,5.0,7.0,2.0,1.0,0.0,1.0,0.0,1.0,49.0,4.0,1.0,0.0,0.0,12.0,0.0,0.0,9.0,1.0,4.0,9.0,4.0,7.0,2.0,6.0,18.0,5.0,6.0,9.0,0.0,11.0,0.0,4.0,4.0,4.0,4.0,0.0,18.0,24.0,0.0,5.0,5.0,0.0,1.0,0.0,2.0,49.0,0.0,23.0,45.0,8.0,9.0,5.0,40.0,9.0,6.0,12.0,2.0,1.0,0.0,0.0,73.0,0.0,14.0,18.0,1.0,1.0,0.0,2.0,7.0,3.0,19.0,2.0,6.0,5.0,2.0,0.0,51.0,0.0,12.0,23.0,14.0,4.0,8.0,4.0,0.0,0.0,0.0,70.0,1.28509
2013-15,1.28509,7.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,41.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,6.0,17.0,0.0,0.0,0.0,2.0,21.0,2.0,0.0,9.0,6.0,0.0,0.0,0.0,0.0,4.0,8.0,0.0,6.0,29.0,0.0,16.0,0.0,0.0,1.0,0.0,0.0,36.0,0.0,0.0,56.0,0.0,0.0,4.0,16.0,0.0,2.0,5.0,5.0,0.0,0.0,0.0,70.0,0.0,10.0,10.0,3.0,1.0,0.0,5.0,6.0,0.0,5.0,5.0,6.0,5.0,2.0,0.0,44.0,0.0,13.0,7.0,0.0,8.0,13.0,0.0,0.0,0.0,3.0,87.0,1.05755
2013-16,1.05755,7.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,41.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,6.0,17.0,0.0,0.0,0.0,2.0,21.0,2.0,0.0,9.0,6.0,0.0,0.0,0.0,0.0,4.0,8.0,0.0,6.0,29.0,0.0,16.0,0.0,0.0,1.0,0.0,0.0,36.0,0.0,0.0,56.0,0.0,0.0,4.0,16.0,0.0,2.0,5.0,5.0,0.0,0.0,0.0,70.0,0.0,10.0,10.0,3.0,1.0,0.0,5.0,6.0,0.0,5.0,5.0,6.0,5.0,2.0,0.0,44.0,0.0,13.0,7.0,0.0,8.0,13.0,0.0,0.0,0.0,3.0,87.0,0.915316
2013-17,0.915316,7.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,41.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,6.0,17.0,0.0,0.0,0.0,2.0,21.0,2.0,0.0,9.0,6.0,0.0,0.0,0.0,0.0,4.0,8.0,0.0,6.0,29.0,0.0,16.0,0.0,0.0,1.0,0.0,0.0,36.0,0.0,0.0,56.0,0.0,0.0,4.0,16.0,0.0,2.0,5.0,5.0,0.0,0.0,0.0,70.0,0.0,10.0,10.0,3.0,1.0,0.0,5.0,6.0,0.0,5.0,5.0,6.0,5.0,2.0,0.0,44.0,0.0,13.0,7.0,0.0,8.0,13.0,0.0,0.0,0.0,3.0,87.0,0.8909
2013-18,0.8909,7.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,41.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,6.0,17.0,0.0,0.0,0.0,2.0,21.0,2.0,0.0,9.0,6.0,0.0,0.0,0.0,0.0,4.0,8.0,0.0,6.0,29.0,0.0,16.0,0.0,0.0,1.0,0.0,0.0,36.0,0.0,0.0,56.0,0.0,0.0,4.0,16.0,0.0,2.0,5.0,5.0,0.0,0.0,0.0,70.0,0.0,10.0,10.0,3.0,1.0,0.0,5.0,6.0,0.0,5.0,5.0,6.0,5.0,2.0,0.0,44.0,0.0,13.0,7.0,0.0,8.0,13.0,0.0,0.0,0.0,3.0,87.0,0.8475870000000001
2013-19,0.8475870000000001,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,34.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,2.0,0.0,8.0,6.0,0.0,0.0,0.0,2.0,21.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,5.0,0.0,4.0,0.0,11.0,40.0,0.0,5.0,5.0,0.0,1.0,0.0,0.0,32.0,0.0,0.0,17.0,0.0,1.0,4.0,10.0,1.0,4.0,6.0,1.0,0.0,0.0,0.0,74.0,0.0,1.0,7.0,0.0,1.0,0.0,5.0,5.0,0.0,5.0,3.0,3.0,3.0,1.0,0.0,39.0,0.0,10.0,6.0,0.0,4.0,9.0,0.0,0.0,0.0,0.0,41.0,0.738477
2013-20,0.738477,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,34.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,2.0,0.0,8.0,6.0,0.0,0.0,0.0,2.0,21.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,5.0,0.0,4.0,0.0,11.0,40.0,0.0,5.0,5.0,0.0,1.0,0.0,0.0,32.0,0.0,0.0,17.0,0.0,1.0,4.0,10.0,1.0,4.0,6.0,1.0,0.0,0.0,0.0,74.0,0.0,1.0,7.0,0.0,1.0,0.0,5.0,5.0,0.0,5.0,3.0,3.0,3.0,1.0,0.0,39.0,0.0,10.0,6.0,0.0,4.0,9.0,0.0,0.0,0.0,0.0,41.0,0.885559
