date,tennessee_flu,flu,flu recovery,having the flu,flu duration,remedies for the flu,influenza a and b,cure the flu,remedies for flu,flu season,dangerous fever,break a fever,flu versus cold,how long is the flu contagious,treating flu,flu like symptoms,pneumonia,flu how long,flu and cold,flu lasts,braun thermoscan,the flu,cure flu,cold vs. flu,how long flu,how long is the flu,fever reducer,cold and flu,flu contagious period,treating the flu,incubation period for flu,reduce a fever,how long contagious,i have the flu,treat the flu,flu treatment,is the flu contagious,do i have the flu,flu 2018,cold versus flu,incubation period for the flu,flu vs cold,flu type a,flu care,flu headache,flu vs. cold,high fever,medicine for flu,flu treatments,cold vs flu,fight the flu,flu a symptoms,influenza symptoms,the flu virus,reduce fever,cdc,type a influenza,influenza incubation period,normal body temperature,how to treat the flu,flu virus,how long does the flu last,stomach flu,how long does flu last,flu vaccine,flu cough,contagious flu,what to do if you have the flu,flu report,symptoms,flu test,over the counter flu medicine,the flu symptoms,normal body,get rid of the flu,is flu contagious,flu germs,ear thermometer,early flu symptoms,how long is flu contagious,symptoms of the flu,tamiflu,cdc flu,taking temperature,exposed to flu,flu contagious,bronchitis,get over the flu,symptoms of bronchitis,what is the flu,cold or flu,flu medicine,flu remedies,flu complications,treat flu,how to get rid of the flu,body temperature,target_1,target_2,target_4,target_8
2016-16,2.15215,8.0,0.0,9.0,9.0,0.0,0.0,4.0,0.0,5.0,0.0,0.0,0.0,8.0,0.0,1.0,35.0,4.0,0.0,0.0,0.0,7.0,1.0,0.0,6.0,0.0,7.0,9.0,0.0,0.0,4.0,2.0,29.0,2.0,6.0,9.0,18.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,7.0,0.0,71.0,0.0,0.0,0.0,0.0,14.0,4.0,4.0,1.0,23.0,0.0,0.0,9.0,3.0,14.0,7.0,24.0,6.0,6.0,2.0,0.0,0.0,0.0,64.0,4.0,0.0,10.0,16.0,0.0,4.0,4.0,4.0,0.0,2.0,2.0,5.0,2.0,5.0,0.0,7.0,34.0,1.0,3.0,3.0,5.0,12.0,0.0,10.0,6.0,0.0,49.0,2.48082,2.3999099999999998,1.9096,2.0015400000000003
2016-17,2.48082,8.0,0.0,9.0,9.0,0.0,0.0,4.0,0.0,5.0,0.0,0.0,0.0,8.0,0.0,1.0,35.0,4.0,0.0,0.0,0.0,7.0,1.0,0.0,6.0,0.0,7.0,9.0,0.0,0.0,4.0,2.0,29.0,2.0,6.0,9.0,18.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,7.0,0.0,71.0,0.0,0.0,0.0,0.0,14.0,4.0,4.0,1.0,23.0,0.0,0.0,9.0,3.0,14.0,7.0,24.0,6.0,6.0,2.0,0.0,0.0,0.0,64.0,4.0,0.0,10.0,16.0,0.0,4.0,4.0,4.0,0.0,2.0,2.0,5.0,2.0,5.0,0.0,7.0,34.0,1.0,3.0,3.0,5.0,12.0,0.0,10.0,6.0,0.0,49.0,2.3999099999999998,1.6918,2.0209,1.3655
2016-18,2.3999099999999998,5.0,0.0,10.0,0.0,0.0,0.0,4.0,0.0,6.0,0.0,17.0,0.0,0.0,0.0,1.0,36.0,2.0,0.0,0.0,0.0,3.0,1.0,0.0,4.0,1.0,10.0,7.0,0.0,0.0,0.0,2.0,24.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,47.0,0.0,0.0,0.0,0.0,4.0,4.0,12.0,1.0,29.0,1.0,0.0,11.0,0.0,11.0,4.0,9.0,0.0,6.0,2.0,0.0,0.0,0.0,63.0,4.0,0.0,5.0,11.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,2.0,0.0,3.0,0.0,4.0,29.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,26.0,1.6918,1.9096,2.63069,1.3735
2016-19,1.6918,5.0,0.0,10.0,0.0,0.0,0.0,4.0,0.0,6.0,0.0,17.0,0.0,0.0,0.0,1.0,36.0,2.0,0.0,0.0,0.0,3.0,1.0,0.0,4.0,1.0,10.0,7.0,0.0,0.0,0.0,2.0,24.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,47.0,0.0,0.0,0.0,0.0,4.0,4.0,12.0,1.0,29.0,1.0,0.0,11.0,0.0,11.0,4.0,9.0,0.0,6.0,2.0,0.0,0.0,0.0,63.0,4.0,0.0,5.0,11.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,2.0,0.0,3.0,0.0,4.0,29.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,26.0,1.9096,2.0209,2.25254,0.8749540000000001
2016-20,1.9096,5.0,0.0,10.0,0.0,0.0,0.0,4.0,0.0,6.0,0.0,17.0,0.0,0.0,0.0,1.0,36.0,2.0,0.0,0.0,0.0,3.0,1.0,0.0,4.0,1.0,10.0,7.0,0.0,0.0,0.0,2.0,24.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,47.0,0.0,0.0,0.0,0.0,4.0,4.0,12.0,1.0,29.0,1.0,0.0,11.0,0.0,11.0,4.0,9.0,0.0,6.0,2.0,0.0,0.0,0.0,63.0,4.0,0.0,5.0,11.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,2.0,0.0,3.0,0.0,4.0,29.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,26.0,2.0209,2.63069,2.0015400000000003,1.15235
2016-21,2.0209,5.0,0.0,10.0,0.0,0.0,0.0,4.0,0.0,6.0,0.0,17.0,0.0,0.0,0.0,1.0,36.0,2.0,0.0,0.0,0.0,3.0,1.0,0.0,4.0,1.0,10.0,7.0,0.0,0.0,0.0,2.0,24.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,47.0,0.0,0.0,0.0,0.0,4.0,4.0,12.0,1.0,29.0,1.0,0.0,11.0,0.0,11.0,4.0,9.0,0.0,6.0,2.0,0.0,0.0,0.0,63.0,4.0,0.0,5.0,11.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,2.0,0.0,3.0,0.0,4.0,29.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,26.0,2.63069,2.25254,1.3655,0.786794
2016-22,2.63069,5.0,0.0,10.0,0.0,0.0,0.0,4.0,0.0,6.0,0.0,17.0,0.0,0.0,0.0,1.0,36.0,2.0,0.0,0.0,0.0,3.0,1.0,0.0,4.0,1.0,10.0,7.0,0.0,0.0,0.0,2.0,24.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,47.0,0.0,0.0,0.0,0.0,4.0,4.0,12.0,1.0,29.0,1.0,0.0,11.0,0.0,11.0,4.0,9.0,0.0,6.0,2.0,0.0,0.0,0.0,63.0,4.0,0.0,5.0,11.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,2.0,0.0,3.0,0.0,4.0,29.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,26.0,2.25254,2.0015400000000003,1.3735,1.05929
2016-23,2.25254,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,17.0,17.0,0.0,0.0,0.0,2.0,33.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,5.0,7.0,0.0,0.0,0.0,2.0,22.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,5.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,26.0,0.0,0.0,7.0,0.0,7.0,4.0,12.0,0.0,5.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,6.0,13.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,5.0,22.0,0.0,0.0,0.0,5.0,7.0,0.0,0.0,0.0,0.0,38.0,2.0015400000000003,1.3655,0.8749540000000001,0.773949
2016-24,2.0015400000000003,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,17.0,17.0,0.0,0.0,0.0,2.0,33.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,5.0,7.0,0.0,0.0,0.0,2.0,22.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,5.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,26.0,0.0,0.0,7.0,0.0,7.0,4.0,12.0,0.0,5.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,6.0,13.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,5.0,22.0,0.0,0.0,0.0,5.0,7.0,0.0,0.0,0.0,0.0,38.0,1.3655,1.3735,1.15235,1.5919299999999998
2016-25,1.3655,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,17.0,17.0,0.0,0.0,0.0,2.0,33.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,5.0,7.0,0.0,0.0,0.0,2.0,22.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,5.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,26.0,0.0,0.0,7.0,0.0,7.0,4.0,12.0,0.0,5.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,6.0,13.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,5.0,22.0,0.0,0.0,0.0,5.0,7.0,0.0,0.0,0.0,0.0,38.0,1.3735,0.8749540000000001,0.786794,1.12704
2016-26,1.3735,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,17.0,17.0,0.0,0.0,0.0,2.0,33.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,5.0,7.0,0.0,0.0,0.0,2.0,22.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,5.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,26.0,0.0,0.0,7.0,0.0,7.0,4.0,12.0,0.0,5.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,6.0,13.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,5.0,22.0,0.0,0.0,0.0,5.0,7.0,0.0,0.0,0.0,0.0,38.0,0.8749540000000001,1.15235,1.05929,1.42315
2016-27,0.8749540000000001,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,17.0,0.0,0.0,0.0,1.0,40.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0,7.0,15.0,0.0,0.0,0.0,2.0,16.0,5.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,32.0,5.0,0.0,0.0,0.0,6.0,0.0,4.0,1.0,33.0,0.0,0.0,11.0,0.0,7.0,4.0,13.0,2.0,9.0,0.0,0.0,0.0,0.0,60.0,4.0,0.0,6.0,16.0,0.0,5.0,0.0,9.0,0.0,0.0,4.0,2.0,5.0,4.0,0.0,5.0,29.0,0.0,1.0,2.0,5.0,7.0,5.0,0.0,6.0,0.0,16.0,1.15235,0.786794,0.773949,0.9843780000000001
2016-28,1.15235,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,17.0,0.0,0.0,0.0,1.0,40.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0,7.0,15.0,0.0,0.0,0.0,2.0,16.0,5.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,32.0,5.0,0.0,0.0,0.0,6.0,0.0,4.0,1.0,33.0,0.0,0.0,11.0,0.0,7.0,4.0,13.0,2.0,9.0,0.0,0.0,0.0,0.0,60.0,4.0,0.0,6.0,16.0,0.0,5.0,0.0,9.0,0.0,0.0,4.0,2.0,5.0,4.0,0.0,5.0,29.0,0.0,1.0,2.0,5.0,7.0,5.0,0.0,6.0,0.0,16.0,0.786794,1.05929,1.5919299999999998,0.212585
2016-29,0.786794,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,17.0,0.0,0.0,0.0,1.0,40.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0,7.0,15.0,0.0,0.0,0.0,2.0,16.0,5.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,32.0,5.0,0.0,0.0,0.0,6.0,0.0,4.0,1.0,33.0,0.0,0.0,11.0,0.0,7.0,4.0,13.0,2.0,9.0,0.0,0.0,0.0,0.0,60.0,4.0,0.0,6.0,16.0,0.0,5.0,0.0,9.0,0.0,0.0,4.0,2.0,5.0,4.0,0.0,5.0,29.0,0.0,1.0,2.0,5.0,7.0,5.0,0.0,6.0,0.0,16.0,1.05929,0.773949,1.12704,1.20764
2016-30,1.05929,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,17.0,0.0,0.0,0.0,1.0,40.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0,7.0,15.0,0.0,0.0,0.0,2.0,16.0,5.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,32.0,5.0,0.0,0.0,0.0,6.0,0.0,4.0,1.0,33.0,0.0,0.0,11.0,0.0,7.0,4.0,13.0,2.0,9.0,0.0,0.0,0.0,0.0,60.0,4.0,0.0,6.0,16.0,0.0,5.0,0.0,9.0,0.0,0.0,4.0,2.0,5.0,4.0,0.0,5.0,29.0,0.0,1.0,2.0,5.0,7.0,5.0,0.0,6.0,0.0,16.0,0.773949,1.5919299999999998,1.42315,1.4904
2016-31,0.773949,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,17.0,0.0,0.0,0.0,1.0,40.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0,7.0,15.0,0.0,0.0,0.0,2.0,16.0,5.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,32.0,5.0,0.0,0.0,0.0,6.0,0.0,4.0,1.0,33.0,0.0,0.0,11.0,0.0,7.0,4.0,13.0,2.0,9.0,0.0,0.0,0.0,0.0,60.0,4.0,0.0,6.0,16.0,0.0,5.0,0.0,9.0,0.0,0.0,4.0,2.0,5.0,4.0,0.0,5.0,29.0,0.0,1.0,2.0,5.0,7.0,5.0,0.0,6.0,0.0,16.0,1.5919299999999998,1.12704,0.9843780000000001,1.65425
2016-32,1.5919299999999998,13.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,18.0,8.0,16.0,0.0,0.0,0.0,1.0,66.0,3.0,0.0,0.0,0.0,7.0,0.0,0.0,6.0,1.0,7.0,9.0,0.0,0.0,4.0,3.0,21.0,2.0,0.0,12.0,6.0,6.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,31.0,5.0,0.0,0.0,0.0,0.0,4.0,8.0,1.0,28.0,0.0,0.0,5.0,0.0,15.0,7.0,19.0,4.0,33.0,3.0,0.0,0.0,0.0,62.0,6.0,4.0,10.0,21.0,13.0,0.0,0.0,4.0,0.0,0.0,1.0,4.0,13.0,2.0,2.0,2.0,48.0,0.0,2.0,5.0,5.0,5.0,0.0,5.0,3.0,6.0,45.0,1.12704,1.42315,0.212585,1.71033
2016-33,1.12704,13.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,18.0,8.0,16.0,0.0,0.0,0.0,1.0,66.0,3.0,0.0,0.0,0.0,7.0,0.0,0.0,6.0,1.0,7.0,9.0,0.0,0.0,4.0,3.0,21.0,2.0,0.0,12.0,6.0,6.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,31.0,5.0,0.0,0.0,0.0,0.0,4.0,8.0,1.0,28.0,0.0,0.0,5.0,0.0,15.0,7.0,19.0,4.0,33.0,3.0,0.0,0.0,0.0,62.0,6.0,4.0,10.0,21.0,13.0,0.0,0.0,4.0,0.0,0.0,1.0,4.0,13.0,2.0,2.0,2.0,48.0,0.0,2.0,5.0,5.0,5.0,0.0,5.0,3.0,6.0,45.0,1.42315,0.9843780000000001,1.20764,1.54795
2016-34,1.42315,13.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,18.0,8.0,16.0,0.0,0.0,0.0,1.0,66.0,3.0,0.0,0.0,0.0,7.0,0.0,0.0,6.0,1.0,7.0,9.0,0.0,0.0,4.0,3.0,21.0,2.0,0.0,12.0,6.0,6.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,31.0,5.0,0.0,0.0,0.0,0.0,4.0,8.0,1.0,28.0,0.0,0.0,5.0,0.0,15.0,7.0,19.0,4.0,33.0,3.0,0.0,0.0,0.0,62.0,6.0,4.0,10.0,21.0,13.0,0.0,0.0,4.0,0.0,0.0,1.0,4.0,13.0,2.0,2.0,2.0,48.0,0.0,2.0,5.0,5.0,5.0,0.0,5.0,3.0,6.0,45.0,0.9843780000000001,0.212585,1.4904,1.4653100000000001
2016-35,0.9843780000000001,13.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,18.0,8.0,16.0,0.0,0.0,0.0,1.0,66.0,3.0,0.0,0.0,0.0,7.0,0.0,0.0,6.0,1.0,7.0,9.0,0.0,0.0,4.0,3.0,21.0,2.0,0.0,12.0,6.0,6.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,31.0,5.0,0.0,0.0,0.0,0.0,4.0,8.0,1.0,28.0,0.0,0.0,5.0,0.0,15.0,7.0,19.0,4.0,33.0,3.0,0.0,0.0,0.0,62.0,6.0,4.0,10.0,21.0,13.0,0.0,0.0,4.0,0.0,0.0,1.0,4.0,13.0,2.0,2.0,2.0,48.0,0.0,2.0,5.0,5.0,5.0,0.0,5.0,3.0,6.0,45.0,0.212585,1.20764,1.65425,1.5231299999999999
2016-36,0.212585,18.0,0.0,14.0,0.0,0.0,0.0,0.0,4.0,7.0,8.0,8.0,0.0,8.0,1.0,1.0,48.0,6.0,1.0,0.0,0.0,10.0,0.0,0.0,10.0,1.0,5.0,25.0,0.0,0.0,0.0,0.0,14.0,5.0,0.0,6.0,18.0,6.0,0.0,0.0,0.0,0.0,3.0,3.0,8.0,0.0,28.0,5.0,0.0,0.0,0.0,11.0,4.0,13.0,0.0,28.0,0.0,0.0,8.0,0.0,15.0,3.0,27.0,6.0,61.0,4.0,0.0,0.0,0.0,58.0,5.0,0.0,11.0,15.0,0.0,0.0,0.0,9.0,0.0,1.0,2.0,3.0,6.0,2.0,0.0,8.0,46.0,1.0,2.0,3.0,9.0,7.0,5.0,5.0,0.0,0.0,42.0,1.20764,1.4904,1.71033,2.02179
2016-37,1.20764,18.0,0.0,14.0,0.0,0.0,0.0,0.0,4.0,7.0,8.0,8.0,0.0,8.0,1.0,1.0,48.0,6.0,1.0,0.0,0.0,10.0,0.0,0.0,10.0,1.0,5.0,25.0,0.0,0.0,0.0,0.0,14.0,5.0,0.0,6.0,18.0,6.0,0.0,0.0,0.0,0.0,3.0,3.0,8.0,0.0,28.0,5.0,0.0,0.0,0.0,11.0,4.0,13.0,0.0,28.0,0.0,0.0,8.0,0.0,15.0,3.0,27.0,6.0,61.0,4.0,0.0,0.0,0.0,58.0,5.0,0.0,11.0,15.0,0.0,0.0,0.0,9.0,0.0,1.0,2.0,3.0,6.0,2.0,0.0,8.0,46.0,1.0,2.0,3.0,9.0,7.0,5.0,5.0,0.0,0.0,42.0,1.4904,1.65425,1.54795,1.76655
2016-38,1.4904,18.0,0.0,14.0,0.0,0.0,0.0,0.0,4.0,7.0,8.0,8.0,0.0,8.0,1.0,1.0,48.0,6.0,1.0,0.0,0.0,10.0,0.0,0.0,10.0,1.0,5.0,25.0,0.0,0.0,0.0,0.0,14.0,5.0,0.0,6.0,18.0,6.0,0.0,0.0,0.0,0.0,3.0,3.0,8.0,0.0,28.0,5.0,0.0,0.0,0.0,11.0,4.0,13.0,0.0,28.0,0.0,0.0,8.0,0.0,15.0,3.0,27.0,6.0,61.0,4.0,0.0,0.0,0.0,58.0,5.0,0.0,11.0,15.0,0.0,0.0,0.0,9.0,0.0,1.0,2.0,3.0,6.0,2.0,0.0,8.0,46.0,1.0,2.0,3.0,9.0,7.0,5.0,5.0,0.0,0.0,42.0,1.65425,1.71033,1.4653100000000001,2.15979
2016-39,1.65425,18.0,0.0,14.0,0.0,0.0,0.0,0.0,4.0,7.0,8.0,8.0,0.0,8.0,1.0,1.0,48.0,6.0,1.0,0.0,0.0,10.0,0.0,0.0,10.0,1.0,5.0,25.0,0.0,0.0,0.0,0.0,14.0,5.0,0.0,6.0,18.0,6.0,0.0,0.0,0.0,0.0,3.0,3.0,8.0,0.0,28.0,5.0,0.0,0.0,0.0,11.0,4.0,13.0,0.0,28.0,0.0,0.0,8.0,0.0,15.0,3.0,27.0,6.0,61.0,4.0,0.0,0.0,0.0,58.0,5.0,0.0,11.0,15.0,0.0,0.0,0.0,9.0,0.0,1.0,2.0,3.0,6.0,2.0,0.0,8.0,46.0,1.0,2.0,3.0,9.0,7.0,5.0,5.0,0.0,0.0,42.0,1.71033,1.54795,1.5231299999999999,3.23104
2016-40,1.71033,13.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,0.0,32.0,0.0,8.0,0.0,3.0,56.0,2.0,2.0,0.0,0.0,10.0,0.0,0.0,3.0,2.0,5.0,32.0,0.0,0.0,0.0,0.0,26.0,4.0,12.0,9.0,12.0,6.0,1.0,0.0,0.0,0.0,0.0,8.0,3.0,0.0,35.0,15.0,0.0,0.0,0.0,8.0,0.0,4.0,1.0,33.0,0.0,0.0,13.0,3.0,8.0,7.0,31.0,4.0,23.0,2.0,0.0,0.0,0.0,59.0,4.0,0.0,14.0,14.0,0.0,17.0,0.0,9.0,1.0,0.0,3.0,3.0,12.0,4.0,2.0,8.0,56.0,1.0,3.0,2.0,9.0,9.0,5.0,0.0,3.0,3.0,54.0,1.54795,1.4653100000000001,2.02179,2.32558
2016-41,1.54795,13.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,0.0,32.0,0.0,8.0,0.0,3.0,56.0,2.0,2.0,0.0,0.0,10.0,0.0,0.0,3.0,2.0,5.0,32.0,0.0,0.0,0.0,0.0,26.0,4.0,12.0,9.0,12.0,6.0,1.0,0.0,0.0,0.0,0.0,8.0,3.0,0.0,35.0,15.0,0.0,0.0,0.0,8.0,0.0,4.0,1.0,33.0,0.0,0.0,13.0,3.0,8.0,7.0,31.0,4.0,23.0,2.0,0.0,0.0,0.0,59.0,4.0,0.0,14.0,14.0,0.0,17.0,0.0,9.0,1.0,0.0,3.0,3.0,12.0,4.0,2.0,8.0,56.0,1.0,3.0,2.0,9.0,9.0,5.0,0.0,3.0,3.0,54.0,1.4653100000000001,1.5231299999999999,1.76655,2.44096
2016-42,1.4653100000000001,13.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,0.0,32.0,0.0,8.0,0.0,3.0,56.0,2.0,2.0,0.0,0.0,10.0,0.0,0.0,3.0,2.0,5.0,32.0,0.0,0.0,0.0,0.0,26.0,4.0,12.0,9.0,12.0,6.0,1.0,0.0,0.0,0.0,0.0,8.0,3.0,0.0,35.0,15.0,0.0,0.0,0.0,8.0,0.0,4.0,1.0,33.0,0.0,0.0,13.0,3.0,8.0,7.0,31.0,4.0,23.0,2.0,0.0,0.0,0.0,59.0,4.0,0.0,14.0,14.0,0.0,17.0,0.0,9.0,1.0,0.0,3.0,3.0,12.0,4.0,2.0,8.0,56.0,1.0,3.0,2.0,9.0,9.0,5.0,0.0,3.0,3.0,54.0,1.5231299999999999,2.02179,2.15979,2.26017
2016-43,1.5231299999999999,13.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,0.0,32.0,0.0,8.0,0.0,3.0,56.0,2.0,2.0,0.0,0.0,10.0,0.0,0.0,3.0,2.0,5.0,32.0,0.0,0.0,0.0,0.0,26.0,4.0,12.0,9.0,12.0,6.0,1.0,0.0,0.0,0.0,0.0,8.0,3.0,0.0,35.0,15.0,0.0,0.0,0.0,8.0,0.0,4.0,1.0,33.0,0.0,0.0,13.0,3.0,8.0,7.0,31.0,4.0,23.0,2.0,0.0,0.0,0.0,59.0,4.0,0.0,14.0,14.0,0.0,17.0,0.0,9.0,1.0,0.0,3.0,3.0,12.0,4.0,2.0,8.0,56.0,1.0,3.0,2.0,9.0,9.0,5.0,0.0,3.0,3.0,54.0,2.02179,1.76655,3.23104,2.87308
2016-44,2.02179,13.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,0.0,32.0,0.0,8.0,0.0,3.0,56.0,2.0,2.0,0.0,0.0,10.0,0.0,0.0,3.0,2.0,5.0,32.0,0.0,0.0,0.0,0.0,26.0,4.0,12.0,9.0,12.0,6.0,1.0,0.0,0.0,0.0,0.0,8.0,3.0,0.0,35.0,15.0,0.0,0.0,0.0,8.0,0.0,4.0,1.0,33.0,0.0,0.0,13.0,3.0,8.0,7.0,31.0,4.0,23.0,2.0,0.0,0.0,0.0,59.0,4.0,0.0,14.0,14.0,0.0,17.0,0.0,9.0,1.0,0.0,3.0,3.0,12.0,4.0,2.0,8.0,56.0,1.0,3.0,2.0,9.0,9.0,5.0,0.0,3.0,3.0,54.0,1.76655,2.15979,2.32558,3.5409
2016-45,1.76655,16.0,0.0,9.0,9.0,0.0,0.0,0.0,4.0,5.0,8.0,12.0,0.0,0.0,1.0,2.0,60.0,8.0,2.0,0.0,0.0,13.0,1.0,0.0,14.0,1.0,5.0,45.0,0.0,0.0,4.0,2.0,37.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,3.0,0.0,43.0,20.0,0.0,0.0,4.0,17.0,4.0,15.0,1.0,26.0,0.0,0.0,10.0,0.0,21.0,8.0,45.0,7.0,15.0,2.0,0.0,0.0,0.0,60.0,10.0,2.0,14.0,19.0,9.0,9.0,0.0,9.0,0.0,1.0,2.0,13.0,14.0,3.0,2.0,7.0,50.0,0.0,4.0,4.0,7.0,16.0,9.0,0.0,15.0,6.0,50.0,2.15979,3.23104,2.44096,3.75696
2016-46,2.15979,16.0,0.0,9.0,9.0,0.0,0.0,0.0,4.0,5.0,8.0,12.0,0.0,0.0,1.0,2.0,60.0,8.0,2.0,0.0,0.0,13.0,1.0,0.0,14.0,1.0,5.0,45.0,0.0,0.0,4.0,2.0,37.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,3.0,0.0,43.0,20.0,0.0,0.0,4.0,17.0,4.0,15.0,1.0,26.0,0.0,0.0,10.0,0.0,21.0,8.0,45.0,7.0,15.0,2.0,0.0,0.0,0.0,60.0,10.0,2.0,14.0,19.0,9.0,9.0,0.0,9.0,0.0,1.0,2.0,13.0,14.0,3.0,2.0,7.0,50.0,0.0,4.0,4.0,7.0,16.0,9.0,0.0,15.0,6.0,50.0,3.23104,2.32558,2.26017,4.06364
