date,georgia_flu,flu,flu recovery,having the flu,flu duration,remedies for the flu,influenza a and b,cure the flu,remedies for flu,flu season,dangerous fever,break a fever,flu versus cold,how long is the flu contagious,treating flu,flu like symptoms,pneumonia,flu how long,flu and cold,flu lasts,braun thermoscan,the flu,flu game,cure flu,cold vs. flu,how long flu,symptoms of flu,fever reducer,cold and flu,flu contagious period,flu children,incubation period for flu,reduce a fever,how long contagious,low body,treat the flu,flu treatment,is the flu contagious,flu shot,flu 2018,cold versus flu,incubation period for the flu,flu and fever,flu care,flu headache,flu vs. cold,high fever,medicine for flu,flu treatments,cold vs flu,fight the flu,flu a symptoms,influenza symptoms,the flu virus,reduce fever,type a influenza,influenza incubation period,thermoscan,how to treat the flu,flu virus,how long does the flu last,fever flu,how long does flu last,swine flu,flu vaccine,flu cough,contagious flu,what to do if you have the flu,flu report,symptoms,flu test,over the counter flu medicine,the flu symptoms,normal body,get rid of the flu,is flu contagious,flu germs,ear thermometer,early flu symptoms,how long is flu contagious,symptoms of the flu,treatment for flu,taking temperature,exposed to flu,flu contagious,flu length,bronchitis,get over the flu,symptoms of bronchitis,what is the flu,cold or flu,flu medicine,flu remedies,flu complications,treat flu,how to get rid of the flu,body temperature,target
2016-23,1.2972700000000001,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,13.0,6.0,0.0,0.0,0.0,1.0,23.0,1.0,1.0,0.0,0.0,2.0,12.0,2.0,0.0,1.0,3.0,2.0,3.0,0.0,2.0,0.0,2.0,13.0,39.0,3.0,7.0,3.0,1.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,31.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,50.0,0.0,0.0,22.0,1.0,4.0,2.0,3.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,72.0,3.0,0.0,2.0,13.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,1.0,1.0,1.0,0.0,25.0,0.0,1.0,1.0,0.0,4.0,2.0,0.0,2.0,0.0,44.0,1.2351299999999998
2016-24,1.2351299999999998,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,13.0,6.0,0.0,0.0,0.0,1.0,23.0,1.0,1.0,0.0,0.0,2.0,12.0,2.0,0.0,1.0,3.0,2.0,3.0,0.0,2.0,0.0,2.0,13.0,39.0,3.0,7.0,3.0,1.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,31.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,50.0,0.0,0.0,22.0,1.0,4.0,2.0,3.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,72.0,3.0,0.0,2.0,13.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,1.0,1.0,1.0,0.0,25.0,0.0,1.0,1.0,0.0,4.0,2.0,0.0,2.0,0.0,44.0,0.96729
2016-25,0.96729,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,13.0,6.0,0.0,0.0,0.0,1.0,23.0,1.0,1.0,0.0,0.0,2.0,12.0,2.0,0.0,1.0,3.0,2.0,3.0,0.0,2.0,0.0,2.0,13.0,39.0,3.0,7.0,3.0,1.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,31.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,50.0,0.0,0.0,22.0,1.0,4.0,2.0,3.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,72.0,3.0,0.0,2.0,13.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,1.0,1.0,1.0,0.0,25.0,0.0,1.0,1.0,0.0,4.0,2.0,0.0,2.0,0.0,44.0,1.0190299999999999
2016-26,1.0190299999999999,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,13.0,6.0,0.0,0.0,0.0,1.0,23.0,1.0,1.0,0.0,0.0,2.0,12.0,2.0,0.0,1.0,3.0,2.0,3.0,0.0,2.0,0.0,2.0,13.0,39.0,3.0,7.0,3.0,1.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,31.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,50.0,0.0,0.0,22.0,1.0,4.0,2.0,3.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,72.0,3.0,0.0,2.0,13.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,1.0,1.0,1.0,0.0,25.0,0.0,1.0,1.0,0.0,4.0,2.0,0.0,2.0,0.0,44.0,1.22971
2016-27,1.22971,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,19.0,0.0,0.0,0.0,1.0,32.0,2.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,3.0,3.0,1.0,2.0,0.0,0.0,0.0,3.0,13.0,33.0,3.0,7.0,3.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,36.0,4.0,0.0,4.0,0.0,2.0,0.0,0.0,39.0,0.0,0.0,11.0,1.0,3.0,1.0,3.0,2.0,2.0,5.0,1.0,0.0,0.0,0.0,68.0,2.0,1.0,2.0,16.0,3.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,27.0,0.0,2.0,1.0,0.0,3.0,2.0,0.0,2.0,0.0,52.0,0.9637549999999999
2016-28,0.9637549999999999,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,19.0,0.0,0.0,0.0,1.0,32.0,2.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,3.0,3.0,1.0,2.0,0.0,0.0,0.0,3.0,13.0,33.0,3.0,7.0,3.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,36.0,4.0,0.0,4.0,0.0,2.0,0.0,0.0,39.0,0.0,0.0,11.0,1.0,3.0,1.0,3.0,2.0,2.0,5.0,1.0,0.0,0.0,0.0,68.0,2.0,1.0,2.0,16.0,3.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,27.0,0.0,2.0,1.0,0.0,3.0,2.0,0.0,2.0,0.0,52.0,0.874626
2016-29,0.874626,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,19.0,0.0,0.0,0.0,1.0,32.0,2.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,3.0,3.0,1.0,2.0,0.0,0.0,0.0,3.0,13.0,33.0,3.0,7.0,3.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,36.0,4.0,0.0,4.0,0.0,2.0,0.0,0.0,39.0,0.0,0.0,11.0,1.0,3.0,1.0,3.0,2.0,2.0,5.0,1.0,0.0,0.0,0.0,68.0,2.0,1.0,2.0,16.0,3.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,27.0,0.0,2.0,1.0,0.0,3.0,2.0,0.0,2.0,0.0,52.0,0.8289040000000001
2016-30,0.8289040000000001,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,19.0,0.0,0.0,0.0,1.0,32.0,2.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,3.0,3.0,1.0,2.0,0.0,0.0,0.0,3.0,13.0,33.0,3.0,7.0,3.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,36.0,4.0,0.0,4.0,0.0,2.0,0.0,0.0,39.0,0.0,0.0,11.0,1.0,3.0,1.0,3.0,2.0,2.0,5.0,1.0,0.0,0.0,0.0,68.0,2.0,1.0,2.0,16.0,3.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,27.0,0.0,2.0,1.0,0.0,3.0,2.0,0.0,2.0,0.0,52.0,0.8802129999999999
2016-31,0.8802129999999999,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,19.0,0.0,0.0,0.0,1.0,32.0,2.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,3.0,3.0,1.0,2.0,0.0,0.0,0.0,3.0,13.0,33.0,3.0,7.0,3.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,36.0,4.0,0.0,4.0,0.0,2.0,0.0,0.0,39.0,0.0,0.0,11.0,1.0,3.0,1.0,3.0,2.0,2.0,5.0,1.0,0.0,0.0,0.0,68.0,2.0,1.0,2.0,16.0,3.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,27.0,0.0,2.0,1.0,0.0,3.0,2.0,0.0,2.0,0.0,52.0,1.3136
2016-32,1.3136,9.0,9.0,0.0,0.0,0.0,0.0,3.0,3.0,6.0,0.0,24.0,0.0,0.0,0.0,2.0,68.0,4.0,1.0,0.0,0.0,5.0,6.0,1.0,0.0,6.0,5.0,2.0,6.0,0.0,2.0,0.0,2.0,17.0,49.0,0.0,8.0,10.0,27.0,0.0,0.0,0.0,10.0,3.0,13.0,0.0,44.0,7.0,0.0,0.0,0.0,0.0,5.0,5.0,27.0,11.0,0.0,11.0,0.0,9.0,2.0,5.0,5.0,1.0,26.0,3.0,0.0,0.0,0.0,69.0,3.0,1.0,5.0,21.0,0.0,4.0,0.0,3.0,0.0,0.0,7.0,2.0,4.0,0.0,4.0,0.0,41.0,0.0,2.0,2.0,2.0,10.0,4.0,0.0,2.0,0.0,55.0,1.6916
2016-33,1.6916,9.0,9.0,0.0,0.0,0.0,0.0,3.0,3.0,6.0,0.0,24.0,0.0,0.0,0.0,2.0,68.0,4.0,1.0,0.0,0.0,5.0,6.0,1.0,0.0,6.0,5.0,2.0,6.0,0.0,2.0,0.0,2.0,17.0,49.0,0.0,8.0,10.0,27.0,0.0,0.0,0.0,10.0,3.0,13.0,0.0,44.0,7.0,0.0,0.0,0.0,0.0,5.0,5.0,27.0,11.0,0.0,11.0,0.0,9.0,2.0,5.0,5.0,1.0,26.0,3.0,0.0,0.0,0.0,69.0,3.0,1.0,5.0,21.0,0.0,4.0,0.0,3.0,0.0,0.0,7.0,2.0,4.0,0.0,4.0,0.0,41.0,0.0,2.0,2.0,2.0,10.0,4.0,0.0,2.0,0.0,55.0,1.9209200000000002
2016-34,1.9209200000000002,9.0,9.0,0.0,0.0,0.0,0.0,3.0,3.0,6.0,0.0,24.0,0.0,0.0,0.0,2.0,68.0,4.0,1.0,0.0,0.0,5.0,6.0,1.0,0.0,6.0,5.0,2.0,6.0,0.0,2.0,0.0,2.0,17.0,49.0,0.0,8.0,10.0,27.0,0.0,0.0,0.0,10.0,3.0,13.0,0.0,44.0,7.0,0.0,0.0,0.0,0.0,5.0,5.0,27.0,11.0,0.0,11.0,0.0,9.0,2.0,5.0,5.0,1.0,26.0,3.0,0.0,0.0,0.0,69.0,3.0,1.0,5.0,21.0,0.0,4.0,0.0,3.0,0.0,0.0,7.0,2.0,4.0,0.0,4.0,0.0,41.0,0.0,2.0,2.0,2.0,10.0,4.0,0.0,2.0,0.0,55.0,1.9263099999999997
2016-35,1.9263099999999997,9.0,9.0,0.0,0.0,0.0,0.0,3.0,3.0,6.0,0.0,24.0,0.0,0.0,0.0,2.0,68.0,4.0,1.0,0.0,0.0,5.0,6.0,1.0,0.0,6.0,5.0,2.0,6.0,0.0,2.0,0.0,2.0,17.0,49.0,0.0,8.0,10.0,27.0,0.0,0.0,0.0,10.0,3.0,13.0,0.0,44.0,7.0,0.0,0.0,0.0,0.0,5.0,5.0,27.0,11.0,0.0,11.0,0.0,9.0,2.0,5.0,5.0,1.0,26.0,3.0,0.0,0.0,0.0,69.0,3.0,1.0,5.0,21.0,0.0,4.0,0.0,3.0,0.0,0.0,7.0,2.0,4.0,0.0,4.0,0.0,41.0,0.0,2.0,2.0,2.0,10.0,4.0,0.0,2.0,0.0,55.0,1.7416900000000002
2016-36,1.7416900000000002,13.0,0.0,17.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,18.0,0.0,0.0,0.0,2.0,43.0,4.0,2.0,0.0,0.0,9.0,4.0,0.0,0.0,7.0,7.0,2.0,8.0,0.0,3.0,1.0,1.0,21.0,52.0,3.0,8.0,3.0,31.0,0.0,0.0,0.0,9.0,17.0,15.0,0.0,37.0,7.0,0.0,5.0,2.0,11.0,0.0,9.0,26.0,0.0,0.0,21.0,0.0,8.0,3.0,9.0,4.0,2.0,36.0,3.0,0.0,0.0,0.0,64.0,6.0,1.0,8.0,18.0,2.0,4.0,2.0,2.0,7.0,0.0,7.0,4.0,4.0,0.0,1.0,1.0,48.0,0.0,3.0,3.0,6.0,8.0,2.0,1.0,3.0,2.0,67.0,1.58746
2016-37,1.58746,13.0,0.0,17.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,18.0,0.0,0.0,0.0,2.0,43.0,4.0,2.0,0.0,0.0,9.0,4.0,0.0,0.0,7.0,7.0,2.0,8.0,0.0,3.0,1.0,1.0,21.0,52.0,3.0,8.0,3.0,31.0,0.0,0.0,0.0,9.0,17.0,15.0,0.0,37.0,7.0,0.0,5.0,2.0,11.0,0.0,9.0,26.0,0.0,0.0,21.0,0.0,8.0,3.0,9.0,4.0,2.0,36.0,3.0,0.0,0.0,0.0,64.0,6.0,1.0,8.0,18.0,2.0,4.0,2.0,2.0,7.0,0.0,7.0,4.0,4.0,0.0,1.0,1.0,48.0,0.0,3.0,3.0,6.0,8.0,2.0,1.0,3.0,2.0,67.0,1.7438099999999999
2016-38,1.7438099999999999,13.0,0.0,17.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,18.0,0.0,0.0,0.0,2.0,43.0,4.0,2.0,0.0,0.0,9.0,4.0,0.0,0.0,7.0,7.0,2.0,8.0,0.0,3.0,1.0,1.0,21.0,52.0,3.0,8.0,3.0,31.0,0.0,0.0,0.0,9.0,17.0,15.0,0.0,37.0,7.0,0.0,5.0,2.0,11.0,0.0,9.0,26.0,0.0,0.0,21.0,0.0,8.0,3.0,9.0,4.0,2.0,36.0,3.0,0.0,0.0,0.0,64.0,6.0,1.0,8.0,18.0,2.0,4.0,2.0,2.0,7.0,0.0,7.0,4.0,4.0,0.0,1.0,1.0,48.0,0.0,3.0,3.0,6.0,8.0,2.0,1.0,3.0,2.0,67.0,1.70655
2016-39,1.70655,13.0,0.0,17.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,18.0,0.0,0.0,0.0,2.0,43.0,4.0,2.0,0.0,0.0,9.0,4.0,0.0,0.0,7.0,7.0,2.0,8.0,0.0,3.0,1.0,1.0,21.0,52.0,3.0,8.0,3.0,31.0,0.0,0.0,0.0,9.0,17.0,15.0,0.0,37.0,7.0,0.0,5.0,2.0,11.0,0.0,9.0,26.0,0.0,0.0,21.0,0.0,8.0,3.0,9.0,4.0,2.0,36.0,3.0,0.0,0.0,0.0,64.0,6.0,1.0,8.0,18.0,2.0,4.0,2.0,2.0,7.0,0.0,7.0,4.0,4.0,0.0,1.0,1.0,48.0,0.0,3.0,3.0,6.0,8.0,2.0,1.0,3.0,2.0,67.0,1.62466
2016-40,1.62466,11.0,0.0,9.0,0.0,9.0,0.0,1.0,0.0,4.0,29.0,18.0,0.0,0.0,0.0,1.0,52.0,3.0,3.0,0.0,0.0,8.0,4.0,1.0,0.0,5.0,12.0,1.0,11.0,0.0,3.0,0.0,1.0,26.0,59.0,3.0,8.0,14.0,19.0,0.0,0.0,0.0,11.0,5.0,5.0,0.0,44.0,12.0,0.0,7.0,0.0,11.0,2.0,2.0,36.0,0.0,0.0,0.0,1.0,8.0,5.0,8.0,5.0,3.0,19.0,3.0,0.0,0.0,0.0,66.0,5.0,0.0,12.0,16.0,12.0,10.0,2.0,10.0,2.0,4.0,8.0,4.0,3.0,0.0,5.0,0.0,62.0,1.0,4.0,5.0,4.0,7.0,6.0,0.0,5.0,2.0,48.0,2.0006
2016-41,2.0006,11.0,0.0,9.0,0.0,9.0,0.0,1.0,0.0,4.0,29.0,18.0,0.0,0.0,0.0,1.0,52.0,3.0,3.0,0.0,0.0,8.0,4.0,1.0,0.0,5.0,12.0,1.0,11.0,0.0,3.0,0.0,1.0,26.0,59.0,3.0,8.0,14.0,19.0,0.0,0.0,0.0,11.0,5.0,5.0,0.0,44.0,12.0,0.0,7.0,0.0,11.0,2.0,2.0,36.0,0.0,0.0,0.0,1.0,8.0,5.0,8.0,5.0,3.0,19.0,3.0,0.0,0.0,0.0,66.0,5.0,0.0,12.0,16.0,12.0,10.0,2.0,10.0,2.0,4.0,8.0,4.0,3.0,0.0,5.0,0.0,62.0,1.0,4.0,5.0,4.0,7.0,6.0,0.0,5.0,2.0,48.0,1.96075
2016-42,1.96075,11.0,0.0,9.0,0.0,9.0,0.0,1.0,0.0,4.0,29.0,18.0,0.0,0.0,0.0,1.0,52.0,3.0,3.0,0.0,0.0,8.0,4.0,1.0,0.0,5.0,12.0,1.0,11.0,0.0,3.0,0.0,1.0,26.0,59.0,3.0,8.0,14.0,19.0,0.0,0.0,0.0,11.0,5.0,5.0,0.0,44.0,12.0,0.0,7.0,0.0,11.0,2.0,2.0,36.0,0.0,0.0,0.0,1.0,8.0,5.0,8.0,5.0,3.0,19.0,3.0,0.0,0.0,0.0,66.0,5.0,0.0,12.0,16.0,12.0,10.0,2.0,10.0,2.0,4.0,8.0,4.0,3.0,0.0,5.0,0.0,62.0,1.0,4.0,5.0,4.0,7.0,6.0,0.0,5.0,2.0,48.0,2.0084
2016-43,2.0084,11.0,0.0,9.0,0.0,9.0,0.0,1.0,0.0,4.0,29.0,18.0,0.0,0.0,0.0,1.0,52.0,3.0,3.0,0.0,0.0,8.0,4.0,1.0,0.0,5.0,12.0,1.0,11.0,0.0,3.0,0.0,1.0,26.0,59.0,3.0,8.0,14.0,19.0,0.0,0.0,0.0,11.0,5.0,5.0,0.0,44.0,12.0,0.0,7.0,0.0,11.0,2.0,2.0,36.0,0.0,0.0,0.0,1.0,8.0,5.0,8.0,5.0,3.0,19.0,3.0,0.0,0.0,0.0,66.0,5.0,0.0,12.0,16.0,12.0,10.0,2.0,10.0,2.0,4.0,8.0,4.0,3.0,0.0,5.0,0.0,62.0,1.0,4.0,5.0,4.0,7.0,6.0,0.0,5.0,2.0,48.0,2.36802
2016-44,2.36802,11.0,0.0,9.0,0.0,9.0,0.0,1.0,0.0,4.0,29.0,18.0,0.0,0.0,0.0,1.0,52.0,3.0,3.0,0.0,0.0,8.0,4.0,1.0,0.0,5.0,12.0,1.0,11.0,0.0,3.0,0.0,1.0,26.0,59.0,3.0,8.0,14.0,19.0,0.0,0.0,0.0,11.0,5.0,5.0,0.0,44.0,12.0,0.0,7.0,0.0,11.0,2.0,2.0,36.0,0.0,0.0,0.0,1.0,8.0,5.0,8.0,5.0,3.0,19.0,3.0,0.0,0.0,0.0,66.0,5.0,0.0,12.0,16.0,12.0,10.0,2.0,10.0,2.0,4.0,8.0,4.0,3.0,0.0,5.0,0.0,62.0,1.0,4.0,5.0,4.0,7.0,6.0,0.0,5.0,2.0,48.0,2.59163
2016-45,2.59163,13.0,8.0,24.0,16.0,0.0,0.0,2.0,5.0,0.0,17.0,17.0,0.0,11.0,1.0,2.0,54.0,8.0,1.0,0.0,0.0,9.0,6.0,1.0,0.0,14.0,12.0,2.0,9.0,1.0,3.0,4.0,2.0,50.0,46.0,7.0,18.0,19.0,13.0,0.0,0.0,0.0,10.0,6.0,4.0,0.0,50.0,10.0,6.0,11.0,0.0,12.0,8.0,10.0,20.0,0.0,10.0,0.0,1.0,19.0,4.0,9.0,6.0,2.0,13.0,8.0,0.0,0.0,0.0,64.0,6.0,1.0,10.0,18.0,7.0,15.0,5.0,7.0,2.0,4.0,11.0,5.0,4.0,1.0,14.0,1.0,61.0,1.0,5.0,4.0,7.0,12.0,3.0,1.0,4.0,3.0,57.0,2.56566
2016-46,2.56566,13.0,8.0,24.0,16.0,0.0,0.0,2.0,5.0,0.0,17.0,17.0,0.0,11.0,1.0,2.0,54.0,8.0,1.0,0.0,0.0,9.0,6.0,1.0,0.0,14.0,12.0,2.0,9.0,1.0,3.0,4.0,2.0,50.0,46.0,7.0,18.0,19.0,13.0,0.0,0.0,0.0,10.0,6.0,4.0,0.0,50.0,10.0,6.0,11.0,0.0,12.0,8.0,10.0,20.0,0.0,10.0,0.0,1.0,19.0,4.0,9.0,6.0,2.0,13.0,8.0,0.0,0.0,0.0,64.0,6.0,1.0,10.0,18.0,7.0,15.0,5.0,7.0,2.0,4.0,11.0,5.0,4.0,1.0,14.0,1.0,61.0,1.0,5.0,4.0,7.0,12.0,3.0,1.0,4.0,3.0,57.0,3.05187
2016-47,3.05187,13.0,8.0,24.0,16.0,0.0,0.0,2.0,5.0,0.0,17.0,17.0,0.0,11.0,1.0,2.0,54.0,8.0,1.0,0.0,0.0,9.0,6.0,1.0,0.0,14.0,12.0,2.0,9.0,1.0,3.0,4.0,2.0,50.0,46.0,7.0,18.0,19.0,13.0,0.0,0.0,0.0,10.0,6.0,4.0,0.0,50.0,10.0,6.0,11.0,0.0,12.0,8.0,10.0,20.0,0.0,10.0,0.0,1.0,19.0,4.0,9.0,6.0,2.0,13.0,8.0,0.0,0.0,0.0,64.0,6.0,1.0,10.0,18.0,7.0,15.0,5.0,7.0,2.0,4.0,11.0,5.0,4.0,1.0,14.0,1.0,61.0,1.0,5.0,4.0,7.0,12.0,3.0,1.0,4.0,3.0,57.0,2.6834599999999997
2016-48,2.6834599999999997,13.0,8.0,24.0,16.0,0.0,0.0,2.0,5.0,0.0,17.0,17.0,0.0,11.0,1.0,2.0,54.0,8.0,1.0,0.0,0.0,9.0,6.0,1.0,0.0,14.0,12.0,2.0,9.0,1.0,3.0,4.0,2.0,50.0,46.0,7.0,18.0,19.0,13.0,0.0,0.0,0.0,10.0,6.0,4.0,0.0,50.0,10.0,6.0,11.0,0.0,12.0,8.0,10.0,20.0,0.0,10.0,0.0,1.0,19.0,4.0,9.0,6.0,2.0,13.0,8.0,0.0,0.0,0.0,64.0,6.0,1.0,10.0,18.0,7.0,15.0,5.0,7.0,2.0,4.0,11.0,5.0,4.0,1.0,14.0,1.0,61.0,1.0,5.0,4.0,7.0,12.0,3.0,1.0,4.0,3.0,57.0,2.82757
2016-49,2.82757,8.0,0.0,16.0,8.0,8.0,0.0,0.0,2.0,3.0,0.0,6.0,0.0,6.0,0.0,1.0,40.0,6.0,1.0,0.0,0.0,10.0,2.0,1.0,0.0,10.0,10.0,1.0,4.0,0.0,2.0,1.0,1.0,21.0,50.0,6.0,4.0,10.0,3.0,0.0,0.0,0.0,9.0,14.0,6.0,0.0,56.0,6.0,0.0,5.0,0.0,6.0,0.0,4.0,19.0,10.0,0.0,10.0,2.0,10.0,4.0,8.0,6.0,2.0,4.0,5.0,0.0,0.0,0.0,70.0,5.0,1.0,15.0,13.0,5.0,13.0,0.0,3.0,3.0,3.0,19.0,3.0,2.0,2.0,13.0,0.0,44.0,1.0,2.0,4.0,1.0,5.0,3.0,0.0,5.0,2.0,58.0,3.15559
2016-50,3.15559,8.0,0.0,16.0,8.0,8.0,0.0,0.0,2.0,3.0,0.0,6.0,0.0,6.0,0.0,1.0,40.0,6.0,1.0,0.0,0.0,10.0,2.0,1.0,0.0,10.0,10.0,1.0,4.0,0.0,2.0,1.0,1.0,21.0,50.0,6.0,4.0,10.0,3.0,0.0,0.0,0.0,9.0,14.0,6.0,0.0,56.0,6.0,0.0,5.0,0.0,6.0,0.0,4.0,19.0,10.0,0.0,10.0,2.0,10.0,4.0,8.0,6.0,2.0,4.0,5.0,0.0,0.0,0.0,70.0,5.0,1.0,15.0,13.0,5.0,13.0,0.0,3.0,3.0,3.0,19.0,3.0,2.0,2.0,13.0,0.0,44.0,1.0,2.0,4.0,1.0,5.0,3.0,0.0,5.0,2.0,58.0,4.19486
2016-51,4.19486,8.0,0.0,16.0,8.0,8.0,0.0,0.0,2.0,3.0,0.0,6.0,0.0,6.0,0.0,1.0,40.0,6.0,1.0,0.0,0.0,10.0,2.0,1.0,0.0,10.0,10.0,1.0,4.0,0.0,2.0,1.0,1.0,21.0,50.0,6.0,4.0,10.0,3.0,0.0,0.0,0.0,9.0,14.0,6.0,0.0,56.0,6.0,0.0,5.0,0.0,6.0,0.0,4.0,19.0,10.0,0.0,10.0,2.0,10.0,4.0,8.0,6.0,2.0,4.0,5.0,0.0,0.0,0.0,70.0,5.0,1.0,15.0,13.0,5.0,13.0,0.0,3.0,3.0,3.0,19.0,3.0,2.0,2.0,13.0,0.0,44.0,1.0,2.0,4.0,1.0,5.0,3.0,0.0,5.0,2.0,58.0,4.4896400000000005
2016-52,4.4896400000000005,8.0,0.0,16.0,8.0,8.0,0.0,0.0,2.0,3.0,0.0,6.0,0.0,6.0,0.0,1.0,40.0,6.0,1.0,0.0,0.0,10.0,2.0,1.0,0.0,10.0,10.0,1.0,4.0,0.0,2.0,1.0,1.0,21.0,50.0,6.0,4.0,10.0,3.0,0.0,0.0,0.0,9.0,14.0,6.0,0.0,56.0,6.0,0.0,5.0,0.0,6.0,0.0,4.0,19.0,10.0,0.0,10.0,2.0,10.0,4.0,8.0,6.0,2.0,4.0,5.0,0.0,0.0,0.0,70.0,5.0,1.0,15.0,13.0,5.0,13.0,0.0,3.0,3.0,3.0,19.0,3.0,2.0,2.0,13.0,0.0,44.0,1.0,2.0,4.0,1.0,5.0,3.0,0.0,5.0,2.0,58.0,3.6901900000000003
2017-01,3.6901900000000003,8.0,0.0,16.0,8.0,8.0,0.0,0.0,2.0,3.0,0.0,6.0,0.0,6.0,0.0,1.0,40.0,6.0,1.0,0.0,0.0,10.0,2.0,1.0,0.0,10.0,10.0,1.0,4.0,0.0,2.0,1.0,1.0,21.0,50.0,6.0,4.0,10.0,3.0,0.0,0.0,0.0,9.0,14.0,6.0,0.0,56.0,6.0,0.0,5.0,0.0,6.0,0.0,4.0,19.0,10.0,0.0,10.0,2.0,10.0,4.0,8.0,6.0,2.0,4.0,5.0,0.0,0.0,0.0,70.0,5.0,1.0,15.0,13.0,5.0,13.0,0.0,3.0,3.0,3.0,19.0,3.0,2.0,2.0,13.0,0.0,44.0,1.0,2.0,4.0,1.0,5.0,3.0,0.0,5.0,2.0,58.0,3.3915300000000004
2017-02,3.3915300000000004,8.0,0.0,16.0,8.0,8.0,0.0,0.0,2.0,3.0,0.0,6.0,0.0,6.0,0.0,1.0,40.0,6.0,1.0,0.0,0.0,10.0,2.0,1.0,0.0,10.0,10.0,1.0,4.0,0.0,2.0,1.0,1.0,21.0,50.0,6.0,4.0,10.0,3.0,0.0,0.0,0.0,9.0,14.0,6.0,0.0,56.0,6.0,0.0,5.0,0.0,6.0,0.0,4.0,19.0,10.0,0.0,10.0,2.0,10.0,4.0,8.0,6.0,2.0,4.0,5.0,0.0,0.0,0.0,70.0,5.0,1.0,15.0,13.0,5.0,13.0,0.0,3.0,3.0,3.0,19.0,3.0,2.0,2.0,13.0,0.0,44.0,1.0,2.0,4.0,1.0,5.0,3.0,0.0,5.0,2.0,58.0,4.1903
2017-03,4.1903,8.0,0.0,16.0,8.0,8.0,0.0,0.0,2.0,3.0,0.0,6.0,0.0,6.0,0.0,1.0,40.0,6.0,1.0,0.0,0.0,10.0,2.0,1.0,0.0,10.0,10.0,1.0,4.0,0.0,2.0,1.0,1.0,21.0,50.0,6.0,4.0,10.0,3.0,0.0,0.0,0.0,9.0,14.0,6.0,0.0,56.0,6.0,0.0,5.0,0.0,6.0,0.0,4.0,19.0,10.0,0.0,10.0,2.0,10.0,4.0,8.0,6.0,2.0,4.0,5.0,0.0,0.0,0.0,70.0,5.0,1.0,15.0,13.0,5.0,13.0,0.0,3.0,3.0,3.0,19.0,3.0,2.0,2.0,13.0,0.0,44.0,1.0,2.0,4.0,1.0,5.0,3.0,0.0,5.0,2.0,58.0,4.178719999999998
