date,colorado_flu,flu,flu recovery,having the flu,flu duration,remedies for the flu,influenza,influenza a and b,cure the flu,remedies for flu,flu shots,dangerous fever,break a fever,2018 flu,how long is the flu contagious,medicine for the flu,treating flu,pneumonia,fever cough,flu and cold,flu lasts,braun thermoscan,flu symptoms,cure flu,cold vs. flu,how long flu,symptoms of flu,fever reducer,cold and flu,flu contagious period,flu children,incubation period for flu,colorado flu,reduce a fever,i have the flu,low body,treat the flu,flu treatment,do i have the flu,flu shot,flu shot walgreens,flu denver,incubation period for the flu,flu vs cold,flu and fever,flu care,flu vs. cold,human temperature,high fever,medicine for flu,cold vs flu,influenza type a,fight the flu,flu a symptoms,the flu virus,how to treat flu,reduce fever,type a influenza,influenza incubation period,thermoscan,normal body temperature,how to treat the flu,how long does the flu last,fever flu,stomach flu,how long does flu last,flu vaccine,flu cough,over the counter flu,contagious flu,flu report,symptoms,fever,signs of flu,normal body,flu or cold,get rid of the flu,is flu contagious,ear thermometer,flu fever,early flu symptoms,how long is flu contagious,treatment for flu,taking temperature,exposed to flu,flu contagious,bronchitis,get over the flu,stomach flu symptoms,symptoms of bronchitis,oscillococcinum,cold or flu,flu medicine,flu remedies,signs of the flu,treat flu,how to get rid of the flu,body temperature,target
2011-21,0.59322,5.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,41.0,21.0,16.0,0.0,10.0,4.0,0.0,0.0,0.0,5.0,0.0,8.0,0.0,0.0,0.0,4.0,0.0,12.0,44.0,0.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.0,0.0,19.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,4.0,0.0,11.0,7.0,6.0,0.0,0.0,12.0,0.0,84.0,12.0,0.0,21.0,10.0,10.0,0.0,12.0,12.0,0.0,0.0,0.0,9.0,0.0,18.0,38.0,0.0,3.0,0.0,0.0,12.0,12.0,0.0,0.0,0.0,6.0,12.0,0.55124
2011-22,0.55124,5.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,41.0,21.0,16.0,0.0,10.0,4.0,0.0,0.0,0.0,5.0,0.0,8.0,0.0,0.0,0.0,4.0,0.0,12.0,44.0,0.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.0,0.0,19.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,4.0,0.0,11.0,7.0,6.0,0.0,0.0,12.0,0.0,84.0,12.0,0.0,21.0,10.0,10.0,0.0,12.0,12.0,0.0,0.0,0.0,9.0,0.0,18.0,38.0,0.0,3.0,0.0,0.0,12.0,12.0,0.0,0.0,0.0,6.0,12.0,0.43386199999999997
2011-23,0.43386199999999997,4.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,9.0,4.0,0.0,0.0,8.0,0.0,4.0,0.0,0.0,22.0,0.0,11.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,57.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,43.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,25.0,0.0,5.0,5.0,0.0,0.0,0.0,88.0,12.0,0.0,46.0,0.0,0.0,9.0,11.0,22.0,0.0,11.0,0.0,12.0,0.0,0.0,26.0,0.0,9.0,6.0,11.0,0.0,11.0,0.0,0.0,0.0,0.0,33.0,0.372321
2011-24,0.372321,4.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,9.0,4.0,0.0,0.0,8.0,0.0,4.0,0.0,0.0,22.0,0.0,11.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,57.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,43.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,25.0,0.0,5.0,5.0,0.0,0.0,0.0,88.0,12.0,0.0,46.0,0.0,0.0,9.0,11.0,22.0,0.0,11.0,0.0,12.0,0.0,0.0,26.0,0.0,9.0,6.0,11.0,0.0,11.0,0.0,0.0,0.0,0.0,33.0,0.310244
2011-25,0.310244,4.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,9.0,4.0,0.0,0.0,8.0,0.0,4.0,0.0,0.0,22.0,0.0,11.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,57.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,43.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,25.0,0.0,5.0,5.0,0.0,0.0,0.0,88.0,12.0,0.0,46.0,0.0,0.0,9.0,11.0,22.0,0.0,11.0,0.0,12.0,0.0,0.0,26.0,0.0,9.0,6.0,11.0,0.0,11.0,0.0,0.0,0.0,0.0,33.0,0.250892
2011-26,0.250892,4.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,9.0,4.0,0.0,0.0,8.0,0.0,4.0,0.0,0.0,22.0,0.0,11.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,57.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,43.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,25.0,0.0,5.0,5.0,0.0,0.0,0.0,88.0,12.0,0.0,46.0,0.0,0.0,9.0,11.0,22.0,0.0,11.0,0.0,12.0,0.0,0.0,26.0,0.0,9.0,6.0,11.0,0.0,11.0,0.0,0.0,0.0,0.0,33.0,0.4227770000000001
2011-27,0.4227770000000001,6.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,32.0,9.0,9.0,0.0,0.0,5.0,0.0,0.0,3.0,7.0,4.0,5.0,0.0,0.0,0.0,4.0,8.0,0.0,28.0,0.0,11.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,11.0,34.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,28.0,0.0,0.0,0.0,14.0,0.0,3.0,6.0,6.0,6.0,5.0,0.0,0.0,0.0,0.0,88.0,10.0,0.0,28.0,0.0,9.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,3.0,3.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,44.0,0.30888000000000004
2011-28,0.30888000000000004,6.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,32.0,9.0,9.0,0.0,0.0,5.0,0.0,0.0,3.0,7.0,4.0,5.0,0.0,0.0,0.0,4.0,8.0,0.0,28.0,0.0,11.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,11.0,34.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,28.0,0.0,0.0,0.0,14.0,0.0,3.0,6.0,6.0,6.0,5.0,0.0,0.0,0.0,0.0,88.0,10.0,0.0,28.0,0.0,9.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,3.0,3.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,44.0,0.406306
2011-29,0.406306,6.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,32.0,9.0,9.0,0.0,0.0,5.0,0.0,0.0,3.0,7.0,4.0,5.0,0.0,0.0,0.0,4.0,8.0,0.0,28.0,0.0,11.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,11.0,34.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,28.0,0.0,0.0,0.0,14.0,0.0,3.0,6.0,6.0,6.0,5.0,0.0,0.0,0.0,0.0,88.0,10.0,0.0,28.0,0.0,9.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,3.0,3.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,44.0,0.36898400000000003
2011-30,0.36898400000000003,6.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,32.0,9.0,9.0,0.0,0.0,5.0,0.0,0.0,3.0,7.0,4.0,5.0,0.0,0.0,0.0,4.0,8.0,0.0,28.0,0.0,11.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,11.0,34.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,28.0,0.0,0.0,0.0,14.0,0.0,3.0,6.0,6.0,6.0,5.0,0.0,0.0,0.0,0.0,88.0,10.0,0.0,28.0,0.0,9.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,3.0,3.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,44.0,0.47962899999999997
2011-31,0.47962899999999997,6.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,32.0,9.0,9.0,0.0,0.0,5.0,0.0,0.0,3.0,7.0,4.0,5.0,0.0,0.0,0.0,4.0,8.0,0.0,28.0,0.0,11.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,11.0,34.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,28.0,0.0,0.0,0.0,14.0,0.0,3.0,6.0,6.0,6.0,5.0,0.0,0.0,0.0,0.0,88.0,10.0,0.0,28.0,0.0,9.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,3.0,3.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,44.0,0.351199
2011-32,0.351199,16.0,0.0,0.0,0.0,0.0,15.0,2.0,2.0,0.0,21.0,2.0,5.0,0.0,0.0,0.0,0.0,41.0,10.0,0.0,0.0,0.0,12.0,0.0,0.0,1.0,9.0,0.0,0.0,5.0,4.0,0.0,10.0,0.0,11.0,56.0,0.0,11.0,0.0,22.0,1.0,4.0,0.0,25.0,0.0,0.0,0.0,11.0,40.0,0.0,25.0,0.0,0.0,13.0,0.0,0.0,29.0,0.0,0.0,0.0,43.0,0.0,0.0,3.0,6.0,0.0,30.0,5.0,0.0,5.0,0.0,100.0,12.0,0.0,38.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,8.0,0.0,8.0,32.0,0.0,3.0,6.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,39.0,0.392137
2011-33,0.392137,16.0,0.0,0.0,0.0,0.0,15.0,2.0,2.0,0.0,21.0,2.0,5.0,0.0,0.0,0.0,0.0,41.0,10.0,0.0,0.0,0.0,12.0,0.0,0.0,1.0,9.0,0.0,0.0,5.0,4.0,0.0,10.0,0.0,11.0,56.0,0.0,11.0,0.0,22.0,1.0,4.0,0.0,25.0,0.0,0.0,0.0,11.0,40.0,0.0,25.0,0.0,0.0,13.0,0.0,0.0,29.0,0.0,0.0,0.0,43.0,0.0,0.0,3.0,6.0,0.0,30.0,5.0,0.0,5.0,0.0,100.0,12.0,0.0,38.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,8.0,0.0,8.0,32.0,0.0,3.0,6.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,39.0,0.40142
2011-34,0.40142,16.0,0.0,0.0,0.0,0.0,15.0,2.0,2.0,0.0,21.0,2.0,5.0,0.0,0.0,0.0,0.0,41.0,10.0,0.0,0.0,0.0,12.0,0.0,0.0,1.0,9.0,0.0,0.0,5.0,4.0,0.0,10.0,0.0,11.0,56.0,0.0,11.0,0.0,22.0,1.0,4.0,0.0,25.0,0.0,0.0,0.0,11.0,40.0,0.0,25.0,0.0,0.0,13.0,0.0,0.0,29.0,0.0,0.0,0.0,43.0,0.0,0.0,3.0,6.0,0.0,30.0,5.0,0.0,5.0,0.0,100.0,12.0,0.0,38.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,8.0,0.0,8.0,32.0,0.0,3.0,6.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,39.0,0.6158779999999999
2011-35,0.6158779999999999,16.0,0.0,0.0,0.0,0.0,15.0,2.0,2.0,0.0,21.0,2.0,5.0,0.0,0.0,0.0,0.0,41.0,10.0,0.0,0.0,0.0,12.0,0.0,0.0,1.0,9.0,0.0,0.0,5.0,4.0,0.0,10.0,0.0,11.0,56.0,0.0,11.0,0.0,22.0,1.0,4.0,0.0,25.0,0.0,0.0,0.0,11.0,40.0,0.0,25.0,0.0,0.0,13.0,0.0,0.0,29.0,0.0,0.0,0.0,43.0,0.0,0.0,3.0,6.0,0.0,30.0,5.0,0.0,5.0,0.0,100.0,12.0,0.0,38.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,8.0,0.0,8.0,32.0,0.0,3.0,6.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,39.0,0.6423979999999999
2011-36,0.6423979999999999,23.0,0.0,24.0,0.0,0.0,19.0,0.0,2.0,0.0,28.0,2.0,2.0,0.0,1.0,0.0,0.0,47.0,9.0,13.0,0.0,0.0,11.0,1.0,0.0,1.0,12.0,0.0,6.0,0.0,9.0,3.0,24.0,3.0,0.0,30.0,0.0,20.0,0.0,35.0,2.0,4.0,0.0,34.0,11.0,17.0,0.0,26.0,41.0,0.0,34.0,0.0,12.0,12.0,26.0,26.0,26.0,0.0,0.0,13.0,32.0,0.0,0.0,0.0,20.0,0.0,59.0,0.0,0.0,10.0,0.0,79.0,11.0,0.0,34.0,0.0,17.0,0.0,0.0,30.0,0.0,0.0,0.0,11.0,0.0,15.0,43.0,3.0,9.0,5.0,0.0,0.0,0.0,20.0,0.0,0.0,5.0,46.0,0.644817
2011-37,0.644817,23.0,0.0,24.0,0.0,0.0,19.0,0.0,2.0,0.0,28.0,2.0,2.0,0.0,1.0,0.0,0.0,47.0,9.0,13.0,0.0,0.0,11.0,1.0,0.0,1.0,12.0,0.0,6.0,0.0,9.0,3.0,24.0,3.0,0.0,30.0,0.0,20.0,0.0,35.0,2.0,4.0,0.0,34.0,11.0,17.0,0.0,26.0,41.0,0.0,34.0,0.0,12.0,12.0,26.0,26.0,26.0,0.0,0.0,13.0,32.0,0.0,0.0,0.0,20.0,0.0,59.0,0.0,0.0,10.0,0.0,79.0,11.0,0.0,34.0,0.0,17.0,0.0,0.0,30.0,0.0,0.0,0.0,11.0,0.0,15.0,43.0,3.0,9.0,5.0,0.0,0.0,0.0,20.0,0.0,0.0,5.0,46.0,0.727571
2011-38,0.727571,23.0,0.0,24.0,0.0,0.0,19.0,0.0,2.0,0.0,28.0,2.0,2.0,0.0,1.0,0.0,0.0,47.0,9.0,13.0,0.0,0.0,11.0,1.0,0.0,1.0,12.0,0.0,6.0,0.0,9.0,3.0,24.0,3.0,0.0,30.0,0.0,20.0,0.0,35.0,2.0,4.0,0.0,34.0,11.0,17.0,0.0,26.0,41.0,0.0,34.0,0.0,12.0,12.0,26.0,26.0,26.0,0.0,0.0,13.0,32.0,0.0,0.0,0.0,20.0,0.0,59.0,0.0,0.0,10.0,0.0,79.0,11.0,0.0,34.0,0.0,17.0,0.0,0.0,30.0,0.0,0.0,0.0,11.0,0.0,15.0,43.0,3.0,9.0,5.0,0.0,0.0,0.0,20.0,0.0,0.0,5.0,46.0,0.751578
2011-39,0.751578,23.0,0.0,24.0,0.0,0.0,19.0,0.0,2.0,0.0,28.0,2.0,2.0,0.0,1.0,0.0,0.0,47.0,9.0,13.0,0.0,0.0,11.0,1.0,0.0,1.0,12.0,0.0,6.0,0.0,9.0,3.0,24.0,3.0,0.0,30.0,0.0,20.0,0.0,35.0,2.0,4.0,0.0,34.0,11.0,17.0,0.0,26.0,41.0,0.0,34.0,0.0,12.0,12.0,26.0,26.0,26.0,0.0,0.0,13.0,32.0,0.0,0.0,0.0,20.0,0.0,59.0,0.0,0.0,10.0,0.0,79.0,11.0,0.0,34.0,0.0,17.0,0.0,0.0,30.0,0.0,0.0,0.0,11.0,0.0,15.0,43.0,3.0,9.0,5.0,0.0,0.0,0.0,20.0,0.0,0.0,5.0,46.0,0.744344
2011-40,0.744344,21.0,0.0,0.0,25.0,0.0,22.0,0.0,2.0,4.0,7.0,0.0,2.0,0.0,1.0,0.0,0.0,57.0,18.0,35.0,0.0,9.0,10.0,2.0,0.0,3.0,15.0,9.0,17.0,0.0,4.0,0.0,22.0,4.0,11.0,42.0,0.0,11.0,0.0,18.0,1.0,3.0,0.0,12.0,12.0,12.0,0.0,11.0,38.0,0.0,12.0,0.0,0.0,12.0,27.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,6.0,60.0,0.0,31.0,5.0,0.0,10.0,0.0,67.0,12.0,0.0,35.0,0.0,0.0,9.0,0.0,26.0,0.0,0.0,8.0,15.0,0.0,15.0,64.0,0.0,6.0,8.0,0.0,31.0,15.0,15.0,0.0,5.0,0.0,74.0,0.567713
2011-41,0.567713,21.0,0.0,0.0,25.0,0.0,22.0,0.0,2.0,4.0,7.0,0.0,2.0,0.0,1.0,0.0,0.0,57.0,18.0,35.0,0.0,9.0,10.0,2.0,0.0,3.0,15.0,9.0,17.0,0.0,4.0,0.0,22.0,4.0,11.0,42.0,0.0,11.0,0.0,18.0,1.0,3.0,0.0,12.0,12.0,12.0,0.0,11.0,38.0,0.0,12.0,0.0,0.0,12.0,27.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,6.0,60.0,0.0,31.0,5.0,0.0,10.0,0.0,67.0,12.0,0.0,35.0,0.0,0.0,9.0,0.0,26.0,0.0,0.0,8.0,15.0,0.0,15.0,64.0,0.0,6.0,8.0,0.0,31.0,15.0,15.0,0.0,5.0,0.0,74.0,0.5724130000000001
2011-42,0.5724130000000001,21.0,0.0,0.0,25.0,0.0,22.0,0.0,2.0,4.0,7.0,0.0,2.0,0.0,1.0,0.0,0.0,57.0,18.0,35.0,0.0,9.0,10.0,2.0,0.0,3.0,15.0,9.0,17.0,0.0,4.0,0.0,22.0,4.0,11.0,42.0,0.0,11.0,0.0,18.0,1.0,3.0,0.0,12.0,12.0,12.0,0.0,11.0,38.0,0.0,12.0,0.0,0.0,12.0,27.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,6.0,60.0,0.0,31.0,5.0,0.0,10.0,0.0,67.0,12.0,0.0,35.0,0.0,0.0,9.0,0.0,26.0,0.0,0.0,8.0,15.0,0.0,15.0,64.0,0.0,6.0,8.0,0.0,31.0,15.0,15.0,0.0,5.0,0.0,74.0,0.631621
2011-43,0.631621,21.0,0.0,0.0,25.0,0.0,22.0,0.0,2.0,4.0,7.0,0.0,2.0,0.0,1.0,0.0,0.0,57.0,18.0,35.0,0.0,9.0,10.0,2.0,0.0,3.0,15.0,9.0,17.0,0.0,4.0,0.0,22.0,4.0,11.0,42.0,0.0,11.0,0.0,18.0,1.0,3.0,0.0,12.0,12.0,12.0,0.0,11.0,38.0,0.0,12.0,0.0,0.0,12.0,27.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,6.0,60.0,0.0,31.0,5.0,0.0,10.0,0.0,67.0,12.0,0.0,35.0,0.0,0.0,9.0,0.0,26.0,0.0,0.0,8.0,15.0,0.0,15.0,64.0,0.0,6.0,8.0,0.0,31.0,15.0,15.0,0.0,5.0,0.0,74.0,0.5814239999999999
2011-44,0.5814239999999999,21.0,0.0,0.0,25.0,0.0,22.0,0.0,2.0,4.0,7.0,0.0,2.0,0.0,1.0,0.0,0.0,57.0,18.0,35.0,0.0,9.0,10.0,2.0,0.0,3.0,15.0,9.0,17.0,0.0,4.0,0.0,22.0,4.0,11.0,42.0,0.0,11.0,0.0,18.0,1.0,3.0,0.0,12.0,12.0,12.0,0.0,11.0,38.0,0.0,12.0,0.0,0.0,12.0,27.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,6.0,60.0,0.0,31.0,5.0,0.0,10.0,0.0,67.0,12.0,0.0,35.0,0.0,0.0,9.0,0.0,26.0,0.0,0.0,8.0,15.0,0.0,15.0,64.0,0.0,6.0,8.0,0.0,31.0,15.0,15.0,0.0,5.0,0.0,74.0,0.512845
2011-45,0.512845,13.0,24.0,24.0,0.0,0.0,9.0,0.0,0.0,0.0,5.0,2.0,2.0,0.0,3.0,0.0,1.0,51.0,13.0,30.0,0.0,0.0,15.0,0.0,0.0,3.0,8.0,0.0,15.0,0.0,3.0,3.0,10.0,0.0,10.0,36.0,10.0,10.0,0.0,6.0,0.0,1.0,0.0,17.0,0.0,0.0,0.0,21.0,21.0,0.0,17.0,0.0,0.0,23.0,0.0,39.0,26.0,0.0,13.0,0.0,26.0,0.0,3.0,0.0,49.0,6.0,10.0,5.0,0.0,10.0,0.0,64.0,12.0,0.0,34.0,0.0,0.0,0.0,0.0,20.0,0.0,10.0,7.0,14.0,0.0,15.0,55.0,0.0,12.0,5.0,15.0,0.0,0.0,10.0,5.0,10.0,0.0,35.0,0.703834
2011-46,0.703834,13.0,24.0,24.0,0.0,0.0,9.0,0.0,0.0,0.0,5.0,2.0,2.0,0.0,3.0,0.0,1.0,51.0,13.0,30.0,0.0,0.0,15.0,0.0,0.0,3.0,8.0,0.0,15.0,0.0,3.0,3.0,10.0,0.0,10.0,36.0,10.0,10.0,0.0,6.0,0.0,1.0,0.0,17.0,0.0,0.0,0.0,21.0,21.0,0.0,17.0,0.0,0.0,23.0,0.0,39.0,26.0,0.0,13.0,0.0,26.0,0.0,3.0,0.0,49.0,6.0,10.0,5.0,0.0,10.0,0.0,64.0,12.0,0.0,34.0,0.0,0.0,0.0,0.0,20.0,0.0,10.0,7.0,14.0,0.0,15.0,55.0,0.0,12.0,5.0,15.0,0.0,0.0,10.0,5.0,10.0,0.0,35.0,0.513353
2011-47,0.513353,13.0,24.0,24.0,0.0,0.0,9.0,0.0,0.0,0.0,5.0,2.0,2.0,0.0,3.0,0.0,1.0,51.0,13.0,30.0,0.0,0.0,15.0,0.0,0.0,3.0,8.0,0.0,15.0,0.0,3.0,3.0,10.0,0.0,10.0,36.0,10.0,10.0,0.0,6.0,0.0,1.0,0.0,17.0,0.0,0.0,0.0,21.0,21.0,0.0,17.0,0.0,0.0,23.0,0.0,39.0,26.0,0.0,13.0,0.0,26.0,0.0,3.0,0.0,49.0,6.0,10.0,5.0,0.0,10.0,0.0,64.0,12.0,0.0,34.0,0.0,0.0,0.0,0.0,20.0,0.0,10.0,7.0,14.0,0.0,15.0,55.0,0.0,12.0,5.0,15.0,0.0,0.0,10.0,5.0,10.0,0.0,35.0,0.681719
2011-48,0.681719,13.0,24.0,24.0,0.0,0.0,9.0,0.0,0.0,0.0,5.0,2.0,2.0,0.0,3.0,0.0,1.0,51.0,13.0,30.0,0.0,0.0,15.0,0.0,0.0,3.0,8.0,0.0,15.0,0.0,3.0,3.0,10.0,0.0,10.0,36.0,10.0,10.0,0.0,6.0,0.0,1.0,0.0,17.0,0.0,0.0,0.0,21.0,21.0,0.0,17.0,0.0,0.0,23.0,0.0,39.0,26.0,0.0,13.0,0.0,26.0,0.0,3.0,0.0,49.0,6.0,10.0,5.0,0.0,10.0,0.0,64.0,12.0,0.0,34.0,0.0,0.0,0.0,0.0,20.0,0.0,10.0,7.0,14.0,0.0,15.0,55.0,0.0,12.0,5.0,15.0,0.0,0.0,10.0,5.0,10.0,0.0,35.0,0.691814
2011-49,0.691814,19.0,28.0,0.0,28.0,0.0,26.0,2.0,2.0,0.0,5.0,2.0,2.0,0.0,2.0,2.0,0.0,65.0,20.0,36.0,0.0,10.0,21.0,0.0,0.0,6.0,15.0,0.0,17.0,0.0,4.0,4.0,12.0,4.0,12.0,42.0,0.0,18.0,0.0,5.0,1.0,2.0,0.0,0.0,0.0,13.0,0.0,12.0,37.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,31.0,0.0,0.0,31.0,38.0,0.0,7.0,10.0,27.0,7.0,0.0,6.0,6.0,6.0,0.0,87.0,13.0,0.0,20.0,20.0,10.0,10.0,36.0,42.0,12.0,12.0,0.0,0.0,0.0,9.0,84.0,0.0,10.0,10.0,47.0,24.0,0.0,12.0,0.0,0.0,0.0,48.0,0.6956439999999999
2011-50,0.6956439999999999,19.0,28.0,0.0,28.0,0.0,26.0,2.0,2.0,0.0,5.0,2.0,2.0,0.0,2.0,2.0,0.0,65.0,20.0,36.0,0.0,10.0,21.0,0.0,0.0,6.0,15.0,0.0,17.0,0.0,4.0,4.0,12.0,4.0,12.0,42.0,0.0,18.0,0.0,5.0,1.0,2.0,0.0,0.0,0.0,13.0,0.0,12.0,37.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,31.0,0.0,0.0,31.0,38.0,0.0,7.0,10.0,27.0,7.0,0.0,6.0,6.0,6.0,0.0,87.0,13.0,0.0,20.0,20.0,10.0,10.0,36.0,42.0,12.0,12.0,0.0,0.0,0.0,9.0,84.0,0.0,10.0,10.0,47.0,24.0,0.0,12.0,0.0,0.0,0.0,48.0,0.686738
2011-51,0.686738,19.0,28.0,0.0,28.0,0.0,26.0,2.0,2.0,0.0,5.0,2.0,2.0,0.0,2.0,2.0,0.0,65.0,20.0,36.0,0.0,10.0,21.0,0.0,0.0,6.0,15.0,0.0,17.0,0.0,4.0,4.0,12.0,4.0,12.0,42.0,0.0,18.0,0.0,5.0,1.0,2.0,0.0,0.0,0.0,13.0,0.0,12.0,37.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,31.0,0.0,0.0,31.0,38.0,0.0,7.0,10.0,27.0,7.0,0.0,6.0,6.0,6.0,0.0,87.0,13.0,0.0,20.0,20.0,10.0,10.0,36.0,42.0,12.0,12.0,0.0,0.0,0.0,9.0,84.0,0.0,10.0,10.0,47.0,24.0,0.0,12.0,0.0,0.0,0.0,48.0,0.739672
2011-52,0.739672,19.0,28.0,0.0,28.0,0.0,26.0,2.0,2.0,0.0,5.0,2.0,2.0,0.0,2.0,2.0,0.0,65.0,20.0,36.0,0.0,10.0,21.0,0.0,0.0,6.0,15.0,0.0,17.0,0.0,4.0,4.0,12.0,4.0,12.0,42.0,0.0,18.0,0.0,5.0,1.0,2.0,0.0,0.0,0.0,13.0,0.0,12.0,37.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,31.0,0.0,0.0,31.0,38.0,0.0,7.0,10.0,27.0,7.0,0.0,6.0,6.0,6.0,0.0,87.0,13.0,0.0,20.0,20.0,10.0,10.0,36.0,42.0,12.0,12.0,0.0,0.0,0.0,9.0,84.0,0.0,10.0,10.0,47.0,24.0,0.0,12.0,0.0,0.0,0.0,48.0,0.652822
