date,new_jersey_flu,flu,flu recovery,having the flu,flu duration,remedies for the flu,influenza a and b,cure the flu,remedies for flu,flu season,dangerous fever,break a fever,flu versus cold,how long is the flu contagious,treating flu,nj flu,pneumonia,flu how long,flu and cold,flu lasts,braun thermoscan,the flu,flu in nj,cure flu,cold vs. flu,how long flu,symptoms of flu,fever reducer,cold and flu,flu contagious period,flu children,incubation period for flu,reduce a fever,how long contagious,low body,treat the flu,flu treatment,is the flu contagious,flu shot,flu 2018,cold versus flu,incubation period for the flu,flu and fever,flu care,flu headache,flu vs. cold,high fever,medicine for flu,flu treatments,cold vs flu,fight the flu,influenza symptoms,the flu virus,how to treat flu,type a influenza,influenza incubation period,thermoscan,normal body temperature,flu virus,how long does the flu last,cold,fever flu,how long does flu last,swine flu,flu vaccine,flu cough,contagious flu,what to do if you have the flu,flu report,fever,over the counter flu medicine,the flu symptoms,normal body,flu or cold,is flu contagious,flu germs,ear thermometer,flu fever,how long is flu contagious,symptoms of the flu,tamiflu,treatment for flu,exposed to flu,flu contagious,flu length,bronchitis,symptoms of bronchitis,what is the flu,oscillococcinum,cold or flu,flu remedies,flu shot side effects,flu complications,signs of the flu,how to get rid of the flu,body temperature,target_1,target_2,target_4,target_8
2014-18,2.03609,6.0,0.0,0.0,0.0,23.0,2.0,0.0,2.0,4.0,11.0,0.0,0.0,0.0,0.0,2.0,35.0,3.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,6.0,6.0,4.0,5.0,0.0,0.0,0.0,0.0,23.0,73.0,5.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,5.0,0.0,15.0,0.0,14.0,27.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,53.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,63.0,0.0,2.0,29.0,2.0,2.0,0.0,0.0,6.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,34.0,10.0,4.0,8.0,4.0,8.0,0.0,0.0,5.0,0.0,54.0,2.38206,2.30849,2.6713299999999998,1.78492
2014-19,2.38206,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,12.0,0.0,0.0,1.0,1.0,38.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0,5.0,2.0,5.0,0.0,3.0,0.0,3.0,19.0,26.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,43.0,8.0,0.0,5.0,0.0,10.0,20.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,49.0,0.0,5.0,2.0,3.0,0.0,0.0,0.0,0.0,56.0,0.0,8.0,19.0,2.0,0.0,0.0,5.0,5.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,42.0,11.0,11.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,60.0,2.30849,2.03737,2.3233599999999996,1.37905
2014-20,2.30849,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,12.0,0.0,0.0,1.0,1.0,38.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0,5.0,2.0,5.0,0.0,3.0,0.0,3.0,19.0,26.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,43.0,8.0,0.0,5.0,0.0,10.0,20.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,49.0,0.0,5.0,2.0,3.0,0.0,0.0,0.0,0.0,56.0,0.0,8.0,19.0,2.0,0.0,0.0,5.0,5.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,42.0,11.0,11.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,60.0,2.03737,2.6713299999999998,2.2069400000000003,1.2843799999999999
2014-21,2.03737,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,12.0,0.0,0.0,1.0,1.0,38.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0,5.0,2.0,5.0,0.0,3.0,0.0,3.0,19.0,26.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,43.0,8.0,0.0,5.0,0.0,10.0,20.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,49.0,0.0,5.0,2.0,3.0,0.0,0.0,0.0,0.0,56.0,0.0,8.0,19.0,2.0,0.0,0.0,5.0,5.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,42.0,11.0,11.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,60.0,2.6713299999999998,2.3233599999999996,1.94622,1.06916
2014-22,2.6713299999999998,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,12.0,0.0,0.0,1.0,1.0,38.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0,5.0,2.0,5.0,0.0,3.0,0.0,3.0,19.0,26.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,43.0,8.0,0.0,5.0,0.0,10.0,20.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,49.0,0.0,5.0,2.0,3.0,0.0,0.0,0.0,0.0,56.0,0.0,8.0,19.0,2.0,0.0,0.0,5.0,5.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,42.0,11.0,11.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,60.0,2.3233599999999996,2.2069400000000003,1.78492,1.2407299999999999
2014-23,2.3233599999999996,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,12.0,0.0,0.0,0.0,0.0,1.0,32.0,2.0,1.0,0.0,1.0,3.0,1.0,1.0,0.0,4.0,5.0,2.0,5.0,0.0,0.0,0.0,0.0,25.0,52.0,0.0,17.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,49.0,0.0,1.0,4.0,3.0,1.0,0.0,0.0,0.0,56.0,0.0,4.0,5.0,2.0,0.0,0.0,4.0,5.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,28.0,7.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,31.0,2.2069400000000003,1.94622,1.37905,1.08446
2014-24,2.2069400000000003,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,12.0,0.0,0.0,0.0,0.0,1.0,32.0,2.0,1.0,0.0,1.0,3.0,1.0,1.0,0.0,4.0,5.0,2.0,5.0,0.0,0.0,0.0,0.0,25.0,52.0,0.0,17.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,49.0,0.0,1.0,4.0,3.0,1.0,0.0,0.0,0.0,56.0,0.0,4.0,5.0,2.0,0.0,0.0,4.0,5.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,28.0,7.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,31.0,1.94622,1.78492,1.2843799999999999,1.25285
2014-25,1.94622,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,12.0,0.0,0.0,0.0,0.0,1.0,32.0,2.0,1.0,0.0,1.0,3.0,1.0,1.0,0.0,4.0,5.0,2.0,5.0,0.0,0.0,0.0,0.0,25.0,52.0,0.0,17.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,49.0,0.0,1.0,4.0,3.0,1.0,0.0,0.0,0.0,56.0,0.0,4.0,5.0,2.0,0.0,0.0,4.0,5.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,28.0,7.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,31.0,1.78492,1.37905,1.06916,0.8838379999999999
2014-26,1.78492,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,12.0,0.0,0.0,0.0,0.0,1.0,32.0,2.0,1.0,0.0,1.0,3.0,1.0,1.0,0.0,4.0,5.0,2.0,5.0,0.0,0.0,0.0,0.0,25.0,52.0,0.0,17.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,49.0,0.0,1.0,4.0,3.0,1.0,0.0,0.0,0.0,56.0,0.0,4.0,5.0,2.0,0.0,0.0,4.0,5.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,28.0,7.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,31.0,1.37905,1.2843799999999999,1.2407299999999999,0.990574
2014-27,1.37905,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,12.0,0.0,0.0,0.0,0.0,1.0,32.0,2.0,1.0,0.0,1.0,3.0,1.0,1.0,0.0,4.0,5.0,2.0,5.0,0.0,0.0,0.0,0.0,25.0,52.0,0.0,17.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,49.0,0.0,1.0,4.0,3.0,1.0,0.0,0.0,0.0,56.0,0.0,4.0,5.0,2.0,0.0,0.0,4.0,5.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,28.0,7.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,31.0,1.2843799999999999,1.06916,1.08446,1.24827
2014-28,1.2843799999999999,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,12.0,0.0,0.0,0.0,2.0,32.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,4.0,3.0,2.0,3.0,0.0,6.0,3.0,0.0,25.0,30.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,11.0,0.0,11.0,0.0,39.0,0.0,0.0,6.0,0.0,11.0,11.0,10.0,0.0,0.0,8.0,25.0,0.0,0.0,47.0,0.0,1.0,1.0,10.0,1.0,0.0,0.0,0.0,59.0,0.0,5.0,22.0,2.0,0.0,0.0,9.0,5.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,29.0,5.0,9.0,5.0,5.0,12.0,6.0,0.0,0.0,0.0,68.0,1.06916,1.2407299999999999,1.25285,1.12265
2014-29,1.06916,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,12.0,0.0,0.0,0.0,2.0,32.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,4.0,3.0,2.0,3.0,0.0,6.0,3.0,0.0,25.0,30.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,11.0,0.0,11.0,0.0,39.0,0.0,0.0,6.0,0.0,11.0,11.0,10.0,0.0,0.0,8.0,25.0,0.0,0.0,47.0,0.0,1.0,1.0,10.0,1.0,0.0,0.0,0.0,59.0,0.0,5.0,22.0,2.0,0.0,0.0,9.0,5.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,29.0,5.0,9.0,5.0,5.0,12.0,6.0,0.0,0.0,0.0,68.0,1.2407299999999999,1.08446,0.8838379999999999,1.29467
2014-30,1.2407299999999999,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,12.0,0.0,0.0,0.0,2.0,32.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,4.0,3.0,2.0,3.0,0.0,6.0,3.0,0.0,25.0,30.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,11.0,0.0,11.0,0.0,39.0,0.0,0.0,6.0,0.0,11.0,11.0,10.0,0.0,0.0,8.0,25.0,0.0,0.0,47.0,0.0,1.0,1.0,10.0,1.0,0.0,0.0,0.0,59.0,0.0,5.0,22.0,2.0,0.0,0.0,9.0,5.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,29.0,5.0,9.0,5.0,5.0,12.0,6.0,0.0,0.0,0.0,68.0,1.08446,1.25285,0.990574,1.74856
2014-31,1.08446,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,12.0,0.0,0.0,0.0,2.0,32.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,4.0,3.0,2.0,3.0,0.0,6.0,3.0,0.0,25.0,30.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,11.0,0.0,11.0,0.0,39.0,0.0,0.0,6.0,0.0,11.0,11.0,10.0,0.0,0.0,8.0,25.0,0.0,0.0,47.0,0.0,1.0,1.0,10.0,1.0,0.0,0.0,0.0,59.0,0.0,5.0,22.0,2.0,0.0,0.0,9.0,5.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,29.0,5.0,9.0,5.0,5.0,12.0,6.0,0.0,0.0,0.0,68.0,1.25285,0.8838379999999999,1.24827,1.7381400000000002
2014-32,1.25285,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,12.0,24.0,0.0,0.0,1.0,10.0,38.0,4.0,2.0,0.0,0.0,7.0,2.0,0.0,0.0,7.0,3.0,0.0,10.0,0.0,0.0,0.0,0.0,26.0,46.0,6.0,11.0,0.0,23.0,0.0,0.0,0.0,22.0,0.0,33.0,0.0,24.0,5.0,0.0,11.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,47.0,0.0,3.0,1.0,29.0,2.0,1.0,0.0,0.0,56.0,0.0,8.0,19.0,4.0,4.0,0.0,8.0,16.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,31.0,7.0,9.0,4.0,9.0,9.0,32.0,6.0,6.0,3.0,53.0,0.8838379999999999,0.990574,1.12265,1.4055
2014-33,0.8838379999999999,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,12.0,24.0,0.0,0.0,1.0,10.0,38.0,4.0,2.0,0.0,0.0,7.0,2.0,0.0,0.0,7.0,3.0,0.0,10.0,0.0,0.0,0.0,0.0,26.0,46.0,6.0,11.0,0.0,23.0,0.0,0.0,0.0,22.0,0.0,33.0,0.0,24.0,5.0,0.0,11.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,47.0,0.0,3.0,1.0,29.0,2.0,1.0,0.0,0.0,56.0,0.0,8.0,19.0,4.0,4.0,0.0,8.0,16.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,31.0,7.0,9.0,4.0,9.0,9.0,32.0,6.0,6.0,3.0,53.0,0.990574,1.24827,1.29467,2.17104
2014-34,0.990574,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,12.0,24.0,0.0,0.0,1.0,10.0,38.0,4.0,2.0,0.0,0.0,7.0,2.0,0.0,0.0,7.0,3.0,0.0,10.0,0.0,0.0,0.0,0.0,26.0,46.0,6.0,11.0,0.0,23.0,0.0,0.0,0.0,22.0,0.0,33.0,0.0,24.0,5.0,0.0,11.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,47.0,0.0,3.0,1.0,29.0,2.0,1.0,0.0,0.0,56.0,0.0,8.0,19.0,4.0,4.0,0.0,8.0,16.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,31.0,7.0,9.0,4.0,9.0,9.0,32.0,6.0,6.0,3.0,53.0,1.24827,1.12265,1.74856,1.60945
2014-35,1.24827,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,12.0,24.0,0.0,0.0,1.0,10.0,38.0,4.0,2.0,0.0,0.0,7.0,2.0,0.0,0.0,7.0,3.0,0.0,10.0,0.0,0.0,0.0,0.0,26.0,46.0,6.0,11.0,0.0,23.0,0.0,0.0,0.0,22.0,0.0,33.0,0.0,24.0,5.0,0.0,11.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,47.0,0.0,3.0,1.0,29.0,2.0,1.0,0.0,0.0,56.0,0.0,8.0,19.0,4.0,4.0,0.0,8.0,16.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,31.0,7.0,9.0,4.0,9.0,9.0,32.0,6.0,6.0,3.0,53.0,1.12265,1.29467,1.7381400000000002,1.8615099999999998
2014-36,1.12265,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,12.0,24.0,0.0,0.0,1.0,10.0,38.0,4.0,2.0,0.0,0.0,7.0,2.0,0.0,0.0,7.0,3.0,0.0,10.0,0.0,0.0,0.0,0.0,26.0,46.0,6.0,11.0,0.0,23.0,0.0,0.0,0.0,22.0,0.0,33.0,0.0,24.0,5.0,0.0,11.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,47.0,0.0,3.0,1.0,29.0,2.0,1.0,0.0,0.0,56.0,0.0,8.0,19.0,4.0,4.0,0.0,8.0,16.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,31.0,7.0,9.0,4.0,9.0,9.0,32.0,6.0,6.0,3.0,53.0,1.29467,1.74856,1.4055,1.57613
2014-37,1.29467,25.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,15.0,0.0,23.0,0.0,11.0,0.0,21.0,52.0,5.0,1.0,0.0,0.0,15.0,7.0,2.0,0.0,8.0,13.0,1.0,8.0,0.0,8.0,0.0,0.0,20.0,36.0,0.0,6.0,5.0,58.0,0.0,0.0,0.0,10.0,52.0,31.0,0.0,26.0,5.0,5.0,5.0,0.0,10.0,29.0,0.0,8.0,0.0,8.0,45.0,1.0,0.0,49.0,1.0,2.0,10.0,51.0,5.0,1.0,0.0,1.0,57.0,0.0,10.0,15.0,6.0,5.0,0.0,10.0,24.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,41.0,13.0,21.0,4.0,13.0,6.0,94.0,0.0,6.0,0.0,67.0,1.74856,1.7381400000000002,2.17104,1.6093899999999999
2014-38,1.74856,25.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,15.0,0.0,23.0,0.0,11.0,0.0,21.0,52.0,5.0,1.0,0.0,0.0,15.0,7.0,2.0,0.0,8.0,13.0,1.0,8.0,0.0,8.0,0.0,0.0,20.0,36.0,0.0,6.0,5.0,58.0,0.0,0.0,0.0,10.0,52.0,31.0,0.0,26.0,5.0,5.0,5.0,0.0,10.0,29.0,0.0,8.0,0.0,8.0,45.0,1.0,0.0,49.0,1.0,2.0,10.0,51.0,5.0,1.0,0.0,1.0,57.0,0.0,10.0,15.0,6.0,5.0,0.0,10.0,24.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,41.0,13.0,21.0,4.0,13.0,6.0,94.0,0.0,6.0,0.0,67.0,1.7381400000000002,1.4055,1.60945,1.7626700000000002
2014-39,1.7381400000000002,25.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,15.0,0.0,23.0,0.0,11.0,0.0,21.0,52.0,5.0,1.0,0.0,0.0,15.0,7.0,2.0,0.0,8.0,13.0,1.0,8.0,0.0,8.0,0.0,0.0,20.0,36.0,0.0,6.0,5.0,58.0,0.0,0.0,0.0,10.0,52.0,31.0,0.0,26.0,5.0,5.0,5.0,0.0,10.0,29.0,0.0,8.0,0.0,8.0,45.0,1.0,0.0,49.0,1.0,2.0,10.0,51.0,5.0,1.0,0.0,1.0,57.0,0.0,10.0,15.0,6.0,5.0,0.0,10.0,24.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,41.0,13.0,21.0,4.0,13.0,6.0,94.0,0.0,6.0,0.0,67.0,1.4055,2.17104,1.8615099999999998,2.1392900000000004
2014-40,1.4055,25.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,15.0,0.0,23.0,0.0,11.0,0.0,21.0,52.0,5.0,1.0,0.0,0.0,15.0,7.0,2.0,0.0,8.0,13.0,1.0,8.0,0.0,8.0,0.0,0.0,20.0,36.0,0.0,6.0,5.0,58.0,0.0,0.0,0.0,10.0,52.0,31.0,0.0,26.0,5.0,5.0,5.0,0.0,10.0,29.0,0.0,8.0,0.0,8.0,45.0,1.0,0.0,49.0,1.0,2.0,10.0,51.0,5.0,1.0,0.0,1.0,57.0,0.0,10.0,15.0,6.0,5.0,0.0,10.0,24.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,41.0,13.0,21.0,4.0,13.0,6.0,94.0,0.0,6.0,0.0,67.0,2.17104,1.60945,1.57613,1.9280400000000002
2014-41,2.17104,13.0,0.0,0.0,0.0,26.0,2.0,0.0,4.0,6.0,12.0,35.0,0.0,0.0,0.0,9.0,55.0,6.0,2.0,0.0,0.0,10.0,4.0,1.0,0.0,9.0,8.0,3.0,12.0,0.0,9.0,0.0,3.0,12.0,49.0,0.0,9.0,12.0,29.0,0.0,0.0,0.0,22.0,11.0,0.0,0.0,32.0,8.0,0.0,0.0,0.0,20.0,40.0,10.0,0.0,0.0,8.0,39.0,0.0,0.0,64.0,0.0,8.0,3.0,22.0,5.0,0.0,0.0,0.0,57.0,0.0,10.0,21.0,2.0,5.0,0.0,8.0,11.0,1.0,1.0,2.0,1.0,0.0,4.0,0.0,43.0,9.0,13.0,9.0,4.0,9.0,35.0,6.0,6.0,0.0,54.0,1.60945,1.8615099999999998,1.6093899999999999,2.0331
2014-42,1.60945,13.0,0.0,0.0,0.0,26.0,2.0,0.0,4.0,6.0,12.0,35.0,0.0,0.0,0.0,9.0,55.0,6.0,2.0,0.0,0.0,10.0,4.0,1.0,0.0,9.0,8.0,3.0,12.0,0.0,9.0,0.0,3.0,12.0,49.0,0.0,9.0,12.0,29.0,0.0,0.0,0.0,22.0,11.0,0.0,0.0,32.0,8.0,0.0,0.0,0.0,20.0,40.0,10.0,0.0,0.0,8.0,39.0,0.0,0.0,64.0,0.0,8.0,3.0,22.0,5.0,0.0,0.0,0.0,57.0,0.0,10.0,21.0,2.0,5.0,0.0,8.0,11.0,1.0,1.0,2.0,1.0,0.0,4.0,0.0,43.0,9.0,13.0,9.0,4.0,9.0,35.0,6.0,6.0,0.0,54.0,1.8615099999999998,1.57613,1.7626700000000002,2.25696
2014-43,1.8615099999999998,13.0,0.0,0.0,0.0,26.0,2.0,0.0,4.0,6.0,12.0,35.0,0.0,0.0,0.0,9.0,55.0,6.0,2.0,0.0,0.0,10.0,4.0,1.0,0.0,9.0,8.0,3.0,12.0,0.0,9.0,0.0,3.0,12.0,49.0,0.0,9.0,12.0,29.0,0.0,0.0,0.0,22.0,11.0,0.0,0.0,32.0,8.0,0.0,0.0,0.0,20.0,40.0,10.0,0.0,0.0,8.0,39.0,0.0,0.0,64.0,0.0,8.0,3.0,22.0,5.0,0.0,0.0,0.0,57.0,0.0,10.0,21.0,2.0,5.0,0.0,8.0,11.0,1.0,1.0,2.0,1.0,0.0,4.0,0.0,43.0,9.0,13.0,9.0,4.0,9.0,35.0,6.0,6.0,0.0,54.0,1.57613,1.6093899999999999,2.1392900000000004,3.31837
2014-44,1.57613,13.0,0.0,0.0,0.0,26.0,2.0,0.0,4.0,6.0,12.0,35.0,0.0,0.0,0.0,9.0,55.0,6.0,2.0,0.0,0.0,10.0,4.0,1.0,0.0,9.0,8.0,3.0,12.0,0.0,9.0,0.0,3.0,12.0,49.0,0.0,9.0,12.0,29.0,0.0,0.0,0.0,22.0,11.0,0.0,0.0,32.0,8.0,0.0,0.0,0.0,20.0,40.0,10.0,0.0,0.0,8.0,39.0,0.0,0.0,64.0,0.0,8.0,3.0,22.0,5.0,0.0,0.0,0.0,57.0,0.0,10.0,21.0,2.0,5.0,0.0,8.0,11.0,1.0,1.0,2.0,1.0,0.0,4.0,0.0,43.0,9.0,13.0,9.0,4.0,9.0,35.0,6.0,6.0,0.0,54.0,1.6093899999999999,1.7626700000000002,1.9280400000000002,4.33593
2014-45,1.6093899999999999,19.0,0.0,26.0,0.0,0.0,0.0,2.0,2.0,8.0,24.0,0.0,0.0,24.0,0.0,8.0,61.0,10.0,3.0,0.0,0.0,15.0,3.0,1.0,0.0,16.0,27.0,3.0,19.0,0.0,9.0,3.0,3.0,43.0,56.0,6.0,23.0,12.0,19.0,0.0,0.0,0.0,22.0,11.0,22.0,0.0,68.0,8.0,5.0,11.0,0.0,10.0,26.0,0.0,0.0,8.0,24.0,48.0,1.0,0.0,61.0,1.0,8.0,1.0,27.0,4.0,2.0,0.0,0.0,60.0,0.0,23.0,20.0,8.0,14.0,8.0,3.0,14.0,1.0,4.0,15.0,1.0,1.0,12.0,0.0,77.0,20.0,16.0,20.0,16.0,12.0,0.0,6.0,15.0,3.0,60.0,1.7626700000000002,2.1392900000000004,2.0331,3.75445
2014-46,1.7626700000000002,19.0,0.0,26.0,0.0,0.0,0.0,2.0,2.0,8.0,24.0,0.0,0.0,24.0,0.0,8.0,61.0,10.0,3.0,0.0,0.0,15.0,3.0,1.0,0.0,16.0,27.0,3.0,19.0,0.0,9.0,3.0,3.0,43.0,56.0,6.0,23.0,12.0,19.0,0.0,0.0,0.0,22.0,11.0,22.0,0.0,68.0,8.0,5.0,11.0,0.0,10.0,26.0,0.0,0.0,8.0,24.0,48.0,1.0,0.0,61.0,1.0,8.0,1.0,27.0,4.0,2.0,0.0,0.0,60.0,0.0,23.0,20.0,8.0,14.0,8.0,3.0,14.0,1.0,4.0,15.0,1.0,1.0,12.0,0.0,77.0,20.0,16.0,20.0,16.0,12.0,0.0,6.0,15.0,3.0,60.0,2.1392900000000004,1.9280400000000002,2.25696,3.62311
2014-47,2.1392900000000004,19.0,0.0,26.0,0.0,0.0,0.0,2.0,2.0,8.0,24.0,0.0,0.0,24.0,0.0,8.0,61.0,10.0,3.0,0.0,0.0,15.0,3.0,1.0,0.0,16.0,27.0,3.0,19.0,0.0,9.0,3.0,3.0,43.0,56.0,6.0,23.0,12.0,19.0,0.0,0.0,0.0,22.0,11.0,22.0,0.0,68.0,8.0,5.0,11.0,0.0,10.0,26.0,0.0,0.0,8.0,24.0,48.0,1.0,0.0,61.0,1.0,8.0,1.0,27.0,4.0,2.0,0.0,0.0,60.0,0.0,23.0,20.0,8.0,14.0,8.0,3.0,14.0,1.0,4.0,15.0,1.0,1.0,12.0,0.0,77.0,20.0,16.0,20.0,16.0,12.0,0.0,6.0,15.0,3.0,60.0,1.9280400000000002,2.0331,3.31837,3.3428699999999996
2014-48,1.9280400000000002,19.0,0.0,26.0,0.0,0.0,0.0,2.0,2.0,8.0,24.0,0.0,0.0,24.0,0.0,8.0,61.0,10.0,3.0,0.0,0.0,15.0,3.0,1.0,0.0,16.0,27.0,3.0,19.0,0.0,9.0,3.0,3.0,43.0,56.0,6.0,23.0,12.0,19.0,0.0,0.0,0.0,22.0,11.0,22.0,0.0,68.0,8.0,5.0,11.0,0.0,10.0,26.0,0.0,0.0,8.0,24.0,48.0,1.0,0.0,61.0,1.0,8.0,1.0,27.0,4.0,2.0,0.0,0.0,60.0,0.0,23.0,20.0,8.0,14.0,8.0,3.0,14.0,1.0,4.0,15.0,1.0,1.0,12.0,0.0,77.0,20.0,16.0,20.0,16.0,12.0,0.0,6.0,15.0,3.0,60.0,2.0331,2.25696,4.33593,4.97434
2014-49,2.0331,19.0,0.0,26.0,0.0,0.0,0.0,2.0,2.0,8.0,24.0,0.0,0.0,24.0,0.0,8.0,61.0,10.0,3.0,0.0,0.0,15.0,3.0,1.0,0.0,16.0,27.0,3.0,19.0,0.0,9.0,3.0,3.0,43.0,56.0,6.0,23.0,12.0,19.0,0.0,0.0,0.0,22.0,11.0,22.0,0.0,68.0,8.0,5.0,11.0,0.0,10.0,26.0,0.0,0.0,8.0,24.0,48.0,1.0,0.0,61.0,1.0,8.0,1.0,27.0,4.0,2.0,0.0,0.0,60.0,0.0,23.0,20.0,8.0,14.0,8.0,3.0,14.0,1.0,4.0,15.0,1.0,1.0,12.0,0.0,77.0,20.0,16.0,20.0,16.0,12.0,0.0,6.0,15.0,3.0,60.0,2.25696,3.31837,3.75445,4.80625
