date,nevada_flu,flu,flu recovery,having the flu,flu duration,remedies for the flu,influenza a and b,cure the flu,remedies for flu,flu season,dangerous fever,break a fever,flu versus cold,how long is the flu contagious,treating flu,pneumonia,flu how long,fever cough,flu lasts,braun thermoscan,the flu,flu symptoms,cold vs. flu,how long flu,how long is the flu,symptoms of flu,cold and flu,flu contagious period,treating the flu,flu children,incubation period for flu,reduce a fever,how long contagious,i have the flu,treat the flu,flu treatment,is the flu contagious,do i have the flu,cold versus flu,incubation period for the flu,flu vs cold,flu and fever,flu headache,flu vs. cold,human temperature,high fever,medicine for flu,flu treatments,cold vs flu,influenza type a,fight the flu,influenza symptoms,the flu virus,how to treat flu,type a influenza,influenza incubation period,thermoscan,normal body temperature,flu virus,how long does the flu last,fever flu,stomach flu,swine flu,flu vaccine,flu cough,over the counter flu,what to do if you have the flu,flu report,signs of flu,over the counter flu medicine,flu or cold,get rid of the flu,is flu contagious,flu germs,flu fever,early flu symptoms,how long is flu contagious,symptoms of the flu,taking temperature,exposed to flu,keto flu,flu contagious,bronchitis,get over the flu,stomach flu symptoms,symptoms of bronchitis,flu in las vegas,oscillococcinum,cold or flu,flu medicine,flu shot side effects,diarrhea,flu complications,signs of the flu,how to get rid of the flu,body temperature,target_1,target_2,target_4,target_8
2016-30,0.259393,10.0,23.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,24.0,3.0,2.0,0.0,0.0,8.0,5.0,0.0,13.0,0.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,52.0,13.0,0.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8.0,0.0,4.0,16.0,0.0,10.0,3.0,0.0,0.0,0.0,16.0,0.0,20.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,13.0,13.0,18.0,0.0,3.0,3.0,0.0,13.0,20.0,13.0,3.0,72.0,0.0,0.0,0.0,32.0,0.171319,0.190133,0.233483,0.402145
2016-31,0.171319,10.0,23.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,24.0,3.0,2.0,0.0,0.0,8.0,5.0,0.0,13.0,0.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,52.0,13.0,0.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8.0,0.0,4.0,16.0,0.0,10.0,3.0,0.0,0.0,0.0,16.0,0.0,20.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,13.0,13.0,18.0,0.0,3.0,3.0,0.0,13.0,20.0,13.0,3.0,72.0,0.0,0.0,0.0,32.0,0.190133,0.20338399999999998,0.270225,0.37914699999999996
2016-32,0.190133,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,73.0,1.0,3.0,0.0,0.0,13.0,11.0,0.0,6.0,0.0,18.0,28.0,0.0,0.0,9.0,0.0,12.0,31.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,23.0,38.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,4.0,27.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,13.0,13.0,0.0,20.0,10.0,10.0,0.0,13.0,0.0,0.0,13.0,36.0,0.0,6.0,3.0,0.0,0.0,26.0,32.0,0.0,80.0,0.0,0.0,6.0,50.0,0.20338399999999998,0.233483,0.375834,0.428964
2016-33,0.20338399999999998,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,73.0,1.0,3.0,0.0,0.0,13.0,11.0,0.0,6.0,0.0,18.0,28.0,0.0,0.0,9.0,0.0,12.0,31.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,23.0,38.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,4.0,27.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,13.0,13.0,0.0,20.0,10.0,10.0,0.0,13.0,0.0,0.0,13.0,36.0,0.0,6.0,3.0,0.0,0.0,26.0,32.0,0.0,80.0,0.0,0.0,6.0,50.0,0.233483,0.270225,0.354578,0.450626
2016-34,0.233483,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,73.0,1.0,3.0,0.0,0.0,13.0,11.0,0.0,6.0,0.0,18.0,28.0,0.0,0.0,9.0,0.0,12.0,31.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,23.0,38.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,4.0,27.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,13.0,13.0,0.0,20.0,10.0,10.0,0.0,13.0,0.0,0.0,13.0,36.0,0.0,6.0,3.0,0.0,0.0,26.0,32.0,0.0,80.0,0.0,0.0,6.0,50.0,0.270225,0.375834,0.402145,0.540632
2016-35,0.270225,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,73.0,1.0,3.0,0.0,0.0,13.0,11.0,0.0,6.0,0.0,18.0,28.0,0.0,0.0,9.0,0.0,12.0,31.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,23.0,38.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,4.0,27.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,13.0,13.0,0.0,20.0,10.0,10.0,0.0,13.0,0.0,0.0,13.0,36.0,0.0,6.0,3.0,0.0,0.0,26.0,32.0,0.0,80.0,0.0,0.0,6.0,50.0,0.375834,0.354578,0.37914699999999996,0.58743
2016-36,0.375834,26.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,17.0,0.0,45.0,3.0,1.0,0.0,1.0,20.0,9.0,0.0,14.0,0.0,14.0,13.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,19.0,29.0,0.0,0.0,0.0,19.0,19.0,7.0,0.0,21.0,35.0,20.0,0.0,20.0,0.0,18.0,18.0,37.0,18.0,0.0,0.0,18.0,45.0,4.0,0.0,4.0,29.0,3.0,3.0,3.0,3.0,15.0,0.0,22.0,0.0,12.0,0.0,12.0,12.0,9.0,0.0,0.0,9.0,24.0,0.0,0.0,0.0,37.0,0.0,8.0,4.0,18.0,12.0,12.0,24.0,2.0,80.0,0.0,1.0,0.0,44.0,0.354578,0.402145,0.428964,0.877819
2016-37,0.354578,26.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,17.0,0.0,45.0,3.0,1.0,0.0,1.0,20.0,9.0,0.0,14.0,0.0,14.0,13.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,19.0,29.0,0.0,0.0,0.0,19.0,19.0,7.0,0.0,21.0,35.0,20.0,0.0,20.0,0.0,18.0,18.0,37.0,18.0,0.0,0.0,18.0,45.0,4.0,0.0,4.0,29.0,3.0,3.0,3.0,3.0,15.0,0.0,22.0,0.0,12.0,0.0,12.0,12.0,9.0,0.0,0.0,9.0,24.0,0.0,0.0,0.0,37.0,0.0,8.0,4.0,18.0,12.0,12.0,24.0,2.0,80.0,0.0,1.0,0.0,44.0,0.402145,0.37914699999999996,0.450626,1.07815
2016-38,0.402145,26.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,17.0,0.0,45.0,3.0,1.0,0.0,1.0,20.0,9.0,0.0,14.0,0.0,14.0,13.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,19.0,29.0,0.0,0.0,0.0,19.0,19.0,7.0,0.0,21.0,35.0,20.0,0.0,20.0,0.0,18.0,18.0,37.0,18.0,0.0,0.0,18.0,45.0,4.0,0.0,4.0,29.0,3.0,3.0,3.0,3.0,15.0,0.0,22.0,0.0,12.0,0.0,12.0,12.0,9.0,0.0,0.0,9.0,24.0,0.0,0.0,0.0,37.0,0.0,8.0,4.0,18.0,12.0,12.0,24.0,2.0,80.0,0.0,1.0,0.0,44.0,0.37914699999999996,0.428964,0.540632,0.887933
2016-39,0.37914699999999996,26.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,17.0,0.0,45.0,3.0,1.0,0.0,1.0,20.0,9.0,0.0,14.0,0.0,14.0,13.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,19.0,29.0,0.0,0.0,0.0,19.0,19.0,7.0,0.0,21.0,35.0,20.0,0.0,20.0,0.0,18.0,18.0,37.0,18.0,0.0,0.0,18.0,45.0,4.0,0.0,4.0,29.0,3.0,3.0,3.0,3.0,15.0,0.0,22.0,0.0,12.0,0.0,12.0,12.0,9.0,0.0,0.0,9.0,24.0,0.0,0.0,0.0,37.0,0.0,8.0,4.0,18.0,12.0,12.0,24.0,2.0,80.0,0.0,1.0,0.0,44.0,0.428964,0.450626,0.58743,1.1838600000000001
2016-40,0.428964,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,17.0,25.0,0.0,0.0,0.0,40.0,6.0,3.0,0.0,2.0,22.0,18.0,0.0,23.0,6.0,14.0,45.0,0.0,0.0,18.0,0.0,0.0,42.0,12.0,0.0,39.0,39.0,19.0,0.0,0.0,19.0,0.0,0.0,0.0,7.0,33.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,37.0,19.0,4.0,0.0,4.0,53.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,9.0,14.0,9.0,9.0,12.0,0.0,0.0,0.0,52.0,0.0,8.0,3.0,12.0,0.0,37.0,19.0,2.0,67.0,0.0,0.0,0.0,27.0,0.450626,0.540632,0.877819,1.28977
2016-41,0.450626,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,17.0,25.0,0.0,0.0,0.0,40.0,6.0,3.0,0.0,2.0,22.0,18.0,0.0,23.0,6.0,14.0,45.0,0.0,0.0,18.0,0.0,0.0,42.0,12.0,0.0,39.0,39.0,19.0,0.0,0.0,19.0,0.0,0.0,0.0,7.0,33.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,37.0,19.0,4.0,0.0,4.0,53.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,9.0,14.0,9.0,9.0,12.0,0.0,0.0,0.0,52.0,0.0,8.0,3.0,12.0,0.0,37.0,19.0,2.0,67.0,0.0,0.0,0.0,27.0,0.540632,0.58743,1.07815,1.9248
2016-42,0.540632,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,17.0,25.0,0.0,0.0,0.0,40.0,6.0,3.0,0.0,2.0,22.0,18.0,0.0,23.0,6.0,14.0,45.0,0.0,0.0,18.0,0.0,0.0,42.0,12.0,0.0,39.0,39.0,19.0,0.0,0.0,19.0,0.0,0.0,0.0,7.0,33.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,37.0,19.0,4.0,0.0,4.0,53.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,9.0,14.0,9.0,9.0,12.0,0.0,0.0,0.0,52.0,0.0,8.0,3.0,12.0,0.0,37.0,19.0,2.0,67.0,0.0,0.0,0.0,27.0,0.58743,0.877819,0.887933,1.45363
2016-43,0.58743,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,17.0,25.0,0.0,0.0,0.0,40.0,6.0,3.0,0.0,2.0,22.0,18.0,0.0,23.0,6.0,14.0,45.0,0.0,0.0,18.0,0.0,0.0,42.0,12.0,0.0,39.0,39.0,19.0,0.0,0.0,19.0,0.0,0.0,0.0,7.0,33.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,37.0,19.0,4.0,0.0,4.0,53.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,9.0,14.0,9.0,9.0,12.0,0.0,0.0,0.0,52.0,0.0,8.0,3.0,12.0,0.0,37.0,19.0,2.0,67.0,0.0,0.0,0.0,27.0,0.877819,1.07815,1.1838600000000001,1.7087299999999999
2016-44,0.877819,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,17.0,25.0,0.0,0.0,0.0,40.0,6.0,3.0,0.0,2.0,22.0,18.0,0.0,23.0,6.0,14.0,45.0,0.0,0.0,18.0,0.0,0.0,42.0,12.0,0.0,39.0,39.0,19.0,0.0,0.0,19.0,0.0,0.0,0.0,7.0,33.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,37.0,19.0,4.0,0.0,4.0,53.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,9.0,14.0,9.0,9.0,12.0,0.0,0.0,0.0,52.0,0.0,8.0,3.0,12.0,0.0,37.0,19.0,2.0,67.0,0.0,0.0,0.0,27.0,1.07815,0.887933,1.28977,2.1243
2016-45,1.07815,25.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,16.0,0.0,0.0,0.0,45.0,6.0,5.0,0.0,1.0,24.0,14.0,0.0,25.0,0.0,16.0,56.0,0.0,0.0,9.0,11.0,11.0,79.0,23.0,0.0,37.0,18.0,0.0,0.0,0.0,18.0,27.0,7.0,0.0,21.0,31.0,40.0,0.0,20.0,0.0,0.0,18.0,0.0,36.0,0.0,0.0,17.0,18.0,11.0,11.0,7.0,71.0,0.0,15.0,3.0,6.0,0.0,0.0,14.0,0.0,0.0,11.0,12.0,0.0,18.0,9.0,9.0,27.0,24.0,0.0,0.0,12.0,58.0,3.0,4.0,0.0,18.0,0.0,0.0,35.0,2.0,72.0,0.0,0.0,6.0,68.0,0.887933,1.1838600000000001,1.9248,1.91924
2016-46,0.887933,25.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,16.0,0.0,0.0,0.0,45.0,6.0,5.0,0.0,1.0,24.0,14.0,0.0,25.0,0.0,16.0,56.0,0.0,0.0,9.0,11.0,11.0,79.0,23.0,0.0,37.0,18.0,0.0,0.0,0.0,18.0,27.0,7.0,0.0,21.0,31.0,40.0,0.0,20.0,0.0,0.0,18.0,0.0,36.0,0.0,0.0,17.0,18.0,11.0,11.0,7.0,71.0,0.0,15.0,3.0,6.0,0.0,0.0,14.0,0.0,0.0,11.0,12.0,0.0,18.0,9.0,9.0,27.0,24.0,0.0,0.0,12.0,58.0,3.0,4.0,0.0,18.0,0.0,0.0,35.0,2.0,72.0,0.0,0.0,6.0,68.0,1.1838600000000001,1.28977,1.45363,1.66173
2016-47,1.1838600000000001,25.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,16.0,0.0,0.0,0.0,45.0,6.0,5.0,0.0,1.0,24.0,14.0,0.0,25.0,0.0,16.0,56.0,0.0,0.0,9.0,11.0,11.0,79.0,23.0,0.0,37.0,18.0,0.0,0.0,0.0,18.0,27.0,7.0,0.0,21.0,31.0,40.0,0.0,20.0,0.0,0.0,18.0,0.0,36.0,0.0,0.0,17.0,18.0,11.0,11.0,7.0,71.0,0.0,15.0,3.0,6.0,0.0,0.0,14.0,0.0,0.0,11.0,12.0,0.0,18.0,9.0,9.0,27.0,24.0,0.0,0.0,12.0,58.0,3.0,4.0,0.0,18.0,0.0,0.0,35.0,2.0,72.0,0.0,0.0,6.0,68.0,1.28977,1.9248,1.7087299999999999,1.61179
2016-48,1.28977,25.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,16.0,0.0,0.0,0.0,45.0,6.0,5.0,0.0,1.0,24.0,14.0,0.0,25.0,0.0,16.0,56.0,0.0,0.0,9.0,11.0,11.0,79.0,23.0,0.0,37.0,18.0,0.0,0.0,0.0,18.0,27.0,7.0,0.0,21.0,31.0,40.0,0.0,20.0,0.0,0.0,18.0,0.0,36.0,0.0,0.0,17.0,18.0,11.0,11.0,7.0,71.0,0.0,15.0,3.0,6.0,0.0,0.0,14.0,0.0,0.0,11.0,12.0,0.0,18.0,9.0,9.0,27.0,24.0,0.0,0.0,12.0,58.0,3.0,4.0,0.0,18.0,0.0,0.0,35.0,2.0,72.0,0.0,0.0,6.0,68.0,1.9248,1.45363,2.1243,1.54401
2016-49,1.9248,16.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,16.0,0.0,0.0,0.0,47.0,3.0,2.0,0.0,2.0,24.0,6.0,0.0,11.0,0.0,22.0,13.0,0.0,0.0,8.0,0.0,0.0,33.0,11.0,18.0,37.0,18.0,18.0,0.0,0.0,0.0,0.0,7.0,0.0,20.0,27.0,20.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,17.0,34.0,7.0,7.0,0.0,18.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,50.0,0.0,5.0,3.0,0.0,12.0,0.0,12.0,0.0,82.0,0.0,0.0,0.0,33.0,1.45363,1.7087299999999999,1.91924,1.76521
2016-50,1.45363,16.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,16.0,0.0,0.0,0.0,47.0,3.0,2.0,0.0,2.0,24.0,6.0,0.0,11.0,0.0,22.0,13.0,0.0,0.0,8.0,0.0,0.0,33.0,11.0,18.0,37.0,18.0,18.0,0.0,0.0,0.0,0.0,7.0,0.0,20.0,27.0,20.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,17.0,34.0,7.0,7.0,0.0,18.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,50.0,0.0,5.0,3.0,0.0,12.0,0.0,12.0,0.0,82.0,0.0,0.0,0.0,33.0,1.7087299999999999,2.1243,1.66173,1.7554
2016-51,1.7087299999999999,16.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,16.0,0.0,0.0,0.0,47.0,3.0,2.0,0.0,2.0,24.0,6.0,0.0,11.0,0.0,22.0,13.0,0.0,0.0,8.0,0.0,0.0,33.0,11.0,18.0,37.0,18.0,18.0,0.0,0.0,0.0,0.0,7.0,0.0,20.0,27.0,20.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,17.0,34.0,7.0,7.0,0.0,18.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,50.0,0.0,5.0,3.0,0.0,12.0,0.0,12.0,0.0,82.0,0.0,0.0,0.0,33.0,2.1243,1.91924,1.61179,1.3233700000000002
2016-52,2.1243,16.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,16.0,0.0,0.0,0.0,47.0,3.0,2.0,0.0,2.0,24.0,6.0,0.0,11.0,0.0,22.0,13.0,0.0,0.0,8.0,0.0,0.0,33.0,11.0,18.0,37.0,18.0,18.0,0.0,0.0,0.0,0.0,7.0,0.0,20.0,27.0,20.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,17.0,34.0,7.0,7.0,0.0,18.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,50.0,0.0,5.0,3.0,0.0,12.0,0.0,12.0,0.0,82.0,0.0,0.0,0.0,33.0,1.91924,1.66173,1.54401,1.2703799999999998
2017-01,1.91924,16.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,16.0,0.0,0.0,0.0,47.0,3.0,2.0,0.0,2.0,24.0,6.0,0.0,11.0,0.0,22.0,13.0,0.0,0.0,8.0,0.0,0.0,33.0,11.0,18.0,37.0,18.0,18.0,0.0,0.0,0.0,0.0,7.0,0.0,20.0,27.0,20.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,17.0,34.0,7.0,7.0,0.0,18.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,50.0,0.0,5.0,3.0,0.0,12.0,0.0,12.0,0.0,82.0,0.0,0.0,0.0,33.0,1.66173,1.61179,1.76521,1.26629
2017-02,1.66173,16.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,16.0,0.0,0.0,0.0,47.0,3.0,2.0,0.0,2.0,24.0,6.0,0.0,11.0,0.0,22.0,13.0,0.0,0.0,8.0,0.0,0.0,33.0,11.0,18.0,37.0,18.0,18.0,0.0,0.0,0.0,0.0,7.0,0.0,20.0,27.0,20.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,17.0,34.0,7.0,7.0,0.0,18.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,50.0,0.0,5.0,3.0,0.0,12.0,0.0,12.0,0.0,82.0,0.0,0.0,0.0,33.0,1.61179,1.54401,1.7554,1.07925
2017-03,1.61179,16.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,16.0,0.0,0.0,0.0,47.0,3.0,2.0,0.0,2.0,24.0,6.0,0.0,11.0,0.0,22.0,13.0,0.0,0.0,8.0,0.0,0.0,33.0,11.0,18.0,37.0,18.0,18.0,0.0,0.0,0.0,0.0,7.0,0.0,20.0,27.0,20.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,17.0,34.0,7.0,7.0,0.0,18.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,50.0,0.0,5.0,3.0,0.0,12.0,0.0,12.0,0.0,82.0,0.0,0.0,0.0,33.0,1.54401,1.76521,1.3233700000000002,1.2278799999999999
2017-04,1.54401,16.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,16.0,0.0,0.0,0.0,47.0,3.0,2.0,0.0,2.0,24.0,6.0,0.0,11.0,0.0,22.0,13.0,0.0,0.0,8.0,0.0,0.0,33.0,11.0,18.0,37.0,18.0,18.0,0.0,0.0,0.0,0.0,7.0,0.0,20.0,27.0,20.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,17.0,34.0,7.0,7.0,0.0,18.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,50.0,0.0,5.0,3.0,0.0,12.0,0.0,12.0,0.0,82.0,0.0,0.0,0.0,33.0,1.76521,1.7554,1.2703799999999998,0.9724219999999999
2017-05,1.76521,16.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,16.0,0.0,0.0,0.0,47.0,3.0,2.0,0.0,2.0,24.0,6.0,0.0,11.0,0.0,22.0,13.0,0.0,0.0,8.0,0.0,0.0,33.0,11.0,18.0,37.0,18.0,18.0,0.0,0.0,0.0,0.0,7.0,0.0,20.0,27.0,20.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,17.0,34.0,7.0,7.0,0.0,18.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,50.0,0.0,5.0,3.0,0.0,12.0,0.0,12.0,0.0,82.0,0.0,0.0,0.0,33.0,1.7554,1.3233700000000002,1.26629,0.8952600000000001
2017-06,1.7554,16.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,16.0,0.0,0.0,0.0,47.0,3.0,2.0,0.0,2.0,24.0,6.0,0.0,11.0,0.0,22.0,13.0,0.0,0.0,8.0,0.0,0.0,33.0,11.0,18.0,37.0,18.0,18.0,0.0,0.0,0.0,0.0,7.0,0.0,20.0,27.0,20.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,17.0,34.0,7.0,7.0,0.0,18.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,50.0,0.0,5.0,3.0,0.0,12.0,0.0,12.0,0.0,82.0,0.0,0.0,0.0,33.0,1.3233700000000002,1.2703799999999998,1.07925,0.914431
2017-07,1.3233700000000002,16.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,16.0,0.0,0.0,0.0,47.0,3.0,2.0,0.0,2.0,24.0,6.0,0.0,11.0,0.0,22.0,13.0,0.0,0.0,8.0,0.0,0.0,33.0,11.0,18.0,37.0,18.0,18.0,0.0,0.0,0.0,0.0,7.0,0.0,20.0,27.0,20.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,17.0,34.0,7.0,7.0,0.0,18.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,50.0,0.0,5.0,3.0,0.0,12.0,0.0,12.0,0.0,82.0,0.0,0.0,0.0,33.0,1.2703799999999998,1.26629,1.2278799999999999,0.754254
2017-08,1.2703799999999998,16.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,16.0,0.0,0.0,0.0,47.0,3.0,2.0,0.0,2.0,24.0,6.0,0.0,11.0,0.0,22.0,13.0,0.0,0.0,8.0,0.0,0.0,33.0,11.0,18.0,37.0,18.0,18.0,0.0,0.0,0.0,0.0,7.0,0.0,20.0,27.0,20.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,17.0,34.0,7.0,7.0,0.0,18.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,50.0,0.0,5.0,3.0,0.0,12.0,0.0,12.0,0.0,82.0,0.0,0.0,0.0,33.0,1.26629,1.07925,0.9724219999999999,0.7713220000000001
2017-09,1.26629,16.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,16.0,0.0,0.0,0.0,47.0,3.0,2.0,0.0,2.0,24.0,6.0,0.0,11.0,0.0,22.0,13.0,0.0,0.0,8.0,0.0,0.0,33.0,11.0,18.0,37.0,18.0,18.0,0.0,0.0,0.0,0.0,7.0,0.0,20.0,27.0,20.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,17.0,34.0,7.0,7.0,0.0,18.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,50.0,0.0,5.0,3.0,0.0,12.0,0.0,12.0,0.0,82.0,0.0,0.0,0.0,33.0,1.07925,1.2278799999999999,0.8952600000000001,0.716424
