date,montana_flu,flu,flu recovery,having the flu,bird flu,flu duration,flu in children,influenza a and b,cure the flu,remedies for flu,break a fever,flu versus cold,how long is the flu contagious,medicine for the flu,pneumonia,flu how long,fever cough,flu and cold,braun thermoscan,the flu,flu symptoms,cure flu,how long flu,how long is the flu,symptoms of flu,fever reducer,flu contagious period,treating the flu,flu children,incubation period for flu,how long contagious,i have the flu,low body,treat the flu,is the flu contagious,do i have the flu,flu shot,cold versus flu,flu vs cold,flu and fever,flu care,flu headache,flu symptoms 2018,human temperature,high fever,swine flu symptoms,medicine for flu,flu treatments,cold vs flu,influenza type a,influenza symptoms,the flu virus,how to treat flu,reduce fever,influenza incubation period,thermoscan,normal body temperature,how to treat the flu,fever flu,stomach flu,how long does flu last,swine flu,over the counter flu,contagious flu,what to do if you have the flu,flu report,over the counter flu medicine,normal body,flu or cold,get rid of the flu,flu germs,ear thermometer,flu fever,early flu symptoms,symptoms of the flu,flu map,treatment for flu,cdc flu,exposed to flu,flu symptoms 2019,keto flu,flu contagious,bronchitis,get over the flu,symptoms of bronchitis,oscillococcinum,flu medicine,flu remedies,flu shot side effects,flu complications,treat flu,how to get rid of the flu,body temperature,target_1,target_2,target_4,target_8
2012-32,0.0001,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,12.0,12.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,14.0,0.0,59.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,20.0,0.0001,0.0001,0.0001,0.17047400000000001
2012-33,0.0001,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,12.0,12.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,14.0,0.0,59.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,20.0,0.0001,0.0001,0.0001,0.148976
2012-34,0.0001,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,12.0,12.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,14.0,0.0,59.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,20.0,0.0001,0.0001,0.0001,0.17325
2012-35,0.0001,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,12.0,12.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,14.0,0.0,59.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,20.0,0.0001,0.0001,0.0001,0.07692310000000001
2012-36,0.0001,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,22.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,25.0,0.0,0.0,0.0,15.0,0.0,53.0,53.0,52.0,53.0,0.0,17.0,0.0,0.0,53.0,0.0,53.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,8.0,8.0,0.0,0.0,34.0,0.0,0.0,0.0,18.0,0.0001,0.0001,0.17047400000000001,0.188182
2012-37,0.0001,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,22.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,25.0,0.0,0.0,0.0,15.0,0.0,53.0,53.0,52.0,53.0,0.0,17.0,0.0,0.0,53.0,0.0,53.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,8.0,8.0,0.0,0.0,34.0,0.0,0.0,0.0,18.0,0.0001,0.0001,0.148976,0.120822
2012-38,0.0001,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,22.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,25.0,0.0,0.0,0.0,15.0,0.0,53.0,53.0,52.0,53.0,0.0,17.0,0.0,0.0,53.0,0.0,53.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,8.0,8.0,0.0,0.0,34.0,0.0,0.0,0.0,18.0,0.0001,0.17047400000000001,0.17325,0.15829000000000001
2012-39,0.0001,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,22.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,25.0,0.0,0.0,0.0,15.0,0.0,53.0,53.0,52.0,53.0,0.0,17.0,0.0,0.0,53.0,0.0,53.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,8.0,8.0,0.0,0.0,34.0,0.0,0.0,0.0,18.0,0.17047400000000001,0.148976,0.07692310000000001,0.42674300000000004
2012-40,0.17047400000000001,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,22.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,25.0,0.0,0.0,0.0,15.0,0.0,53.0,53.0,52.0,53.0,0.0,17.0,0.0,0.0,53.0,0.0,53.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,8.0,8.0,0.0,0.0,34.0,0.0,0.0,0.0,18.0,0.148976,0.17325,0.188182,0.10131699999999999
2012-41,0.148976,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,6.0,6.0,0.0,18.0,13.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,50.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,25.0,0.0,17.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,45.0,0.17325,0.07692310000000001,0.120822,0.18698599999999999
2012-42,0.17325,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,6.0,6.0,0.0,18.0,13.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,50.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,25.0,0.0,17.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,45.0,0.07692310000000001,0.188182,0.15829000000000001,0.18315
2012-43,0.07692310000000001,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,6.0,6.0,0.0,18.0,13.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,50.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,25.0,0.0,17.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,45.0,0.188182,0.120822,0.42674300000000004,1.22505
2012-44,0.188182,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,6.0,6.0,0.0,18.0,13.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,50.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,25.0,0.0,17.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,45.0,0.120822,0.15829000000000001,0.10131699999999999,0.6311359999999999
2012-45,0.120822,16.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,18.0,15.0,0.0,16.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,25.0,0.0,6.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,48.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,37.0,24.0,0.0,0.0,0.0,0.0,0.0,36.0,36.0,0.0,35.0,0.0,0.0,0.0,50.0,43.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15829000000000001,0.42674300000000004,0.18698599999999999,1.06045
2012-46,0.15829000000000001,16.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,18.0,15.0,0.0,16.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,25.0,0.0,6.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,48.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,37.0,24.0,0.0,0.0,0.0,0.0,0.0,36.0,36.0,0.0,35.0,0.0,0.0,0.0,50.0,43.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42674300000000004,0.10131699999999999,0.18315,1.05949
2012-47,0.42674300000000004,16.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,18.0,15.0,0.0,16.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,25.0,0.0,6.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,48.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,37.0,24.0,0.0,0.0,0.0,0.0,0.0,36.0,36.0,0.0,35.0,0.0,0.0,0.0,50.0,43.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10131699999999999,0.18698599999999999,1.22505,1.3905
2012-48,0.10131699999999999,16.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,18.0,15.0,0.0,16.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,25.0,0.0,6.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,48.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,37.0,24.0,0.0,0.0,0.0,0.0,0.0,36.0,36.0,0.0,35.0,0.0,0.0,0.0,50.0,43.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18698599999999999,0.18315,0.6311359999999999,1.22777
2012-49,0.18698599999999999,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,5.0,14.0,0.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.18315,1.22505,1.06045,1.3231899999999999
2012-50,0.18315,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,5.0,14.0,0.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1.22505,0.6311359999999999,1.05949,0.956938
2012-51,1.22505,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,5.0,14.0,0.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.6311359999999999,1.06045,1.3905,0.2886
2012-52,0.6311359999999999,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,5.0,14.0,0.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1.06045,1.05949,1.22777,1.03766
2013-01,1.06045,17.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,5.0,0.0,10.0,0.0,14.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,11.0,22.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,58.0,8.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,1.05949,1.3905,1.3231899999999999,0.837277
2013-02,1.05949,17.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,5.0,0.0,10.0,0.0,14.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,11.0,22.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,58.0,8.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,1.3905,1.22777,0.956938,0.778066
2013-03,1.3905,17.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,5.0,0.0,10.0,0.0,14.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,11.0,22.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,58.0,8.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,1.22777,1.3231899999999999,0.2886,1.38462
2013-04,1.22777,17.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,5.0,0.0,10.0,0.0,14.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,11.0,22.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,58.0,8.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,1.3231899999999999,0.956938,1.03766,0.389656
2013-05,1.3231899999999999,17.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,5.0,0.0,10.0,0.0,14.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,11.0,22.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,58.0,8.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.956938,0.2886,0.837277,0.5809979999999999
2013-06,0.956938,17.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,5.0,0.0,10.0,0.0,14.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,11.0,22.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,58.0,8.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.2886,1.03766,0.778066,0.155925
2013-07,0.2886,17.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,5.0,0.0,10.0,0.0,14.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,11.0,22.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,58.0,8.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,1.03766,0.837277,1.38462,0.21606
2013-08,1.03766,17.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,5.0,0.0,10.0,0.0,14.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,11.0,22.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,58.0,8.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.837277,0.778066,0.389656,0.0362056
2013-09,0.837277,17.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,5.0,0.0,10.0,0.0,14.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,11.0,22.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,58.0,8.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.778066,1.38462,0.5809979999999999,0.177054
2013-10,0.778066,17.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,5.0,0.0,10.0,0.0,14.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,11.0,22.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,58.0,8.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,1.38462,0.389656,0.155925,0.0001
2013-11,1.38462,17.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,5.0,0.0,10.0,0.0,14.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,11.0,22.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,58.0,8.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.389656,0.5809979999999999,0.21606,0.0001
2013-12,0.389656,17.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,5.0,0.0,10.0,0.0,14.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,11.0,22.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,58.0,8.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.5809979999999999,0.155925,0.0362056,0.0412541
