date,ohio_flu,flu,flu recovery,having the flu,flu duration,remedies for the flu,influenza,influenza a and b,cure the flu,remedies for flu,flu shots,dangerous fever,break a fever,2018 flu,how long is the flu contagious,medicine for the flu,treating flu,pneumonia,fever cough,flu and cold,flu lasts,braun thermoscan,flu symptoms,cure flu,cold vs. flu,how long flu,symptoms of flu,flu ohio,fever reducer,cold and flu,treating the flu,flu children,incubation period for flu,reduce a fever,i have the flu,low body,treat the flu,flu treatment,do i have the flu,flu shot,cold versus flu,incubation period for the flu,flu and fever,flu care,flu in ohio,flu headache,human temperature,high fever,medicine for flu,flu treatments,influenza type a,fight the flu,flu a symptoms,influenza symptoms,how to treat flu,reduce fever,type a influenza,influenza incubation period,normal body temperature,how to treat the flu,flu virus,how long does the flu last,fever flu,stomach flu,how long does flu last,swine flu,flu cough,over the counter flu,contagious flu,what to do if you have the flu,fever,signs of flu,over the counter flu medicine,the flu symptoms,flu or cold,get rid of the flu,is flu contagious,flu germs,flu fever,early flu symptoms,how long is flu contagious,symptoms of the flu,taking temperature,exposed to flu,flu contagious,flu length,get over the flu,stomach flu symptoms,symptoms of bronchitis,what is the flu,cold or flu,flu medicine,flu remedies,flu complications,treat flu,how to get rid of the flu,body temperature,target_1,target_2,target_4,target_8
2014-51,3.35649,16.0,36.0,36.0,0.0,18.0,29.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,53.0,38.0,19.0,0.0,5.0,13.0,0.0,0.0,5.0,12.0,17.0,2.0,6.0,0.0,17.0,8.0,8.0,11.0,84.0,6.0,6.0,0.0,3.0,0.0,0.0,4.0,0.0,33.0,8.0,22.0,36.0,8.0,6.0,0.0,8.0,16.0,22.0,20.0,40.0,0.0,20.0,14.0,4.0,17.0,17.0,5.0,34.0,5.0,7.0,8.0,0.0,11.0,0.0,65.0,1.0,0.0,2.0,14.0,6.0,9.0,6.0,13.0,3.0,3.0,14.0,3.0,0.0,14.0,3.0,11.0,17.0,6.0,11.0,14.0,14.0,6.0,0.0,0.0,0.0,58.0,6.96472,4.965669999999999,2.39774,1.38487
2014-52,6.96472,16.0,36.0,36.0,0.0,18.0,29.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,53.0,38.0,19.0,0.0,5.0,13.0,0.0,0.0,5.0,12.0,17.0,2.0,6.0,0.0,17.0,8.0,8.0,11.0,84.0,6.0,6.0,0.0,3.0,0.0,0.0,4.0,0.0,33.0,8.0,22.0,36.0,8.0,6.0,0.0,8.0,16.0,22.0,20.0,40.0,0.0,20.0,14.0,4.0,17.0,17.0,5.0,34.0,5.0,7.0,8.0,0.0,11.0,0.0,65.0,1.0,0.0,2.0,14.0,6.0,9.0,6.0,13.0,3.0,3.0,14.0,3.0,0.0,14.0,3.0,11.0,17.0,6.0,11.0,14.0,14.0,6.0,0.0,0.0,0.0,58.0,4.965669999999999,3.4317599999999997,1.86139,1.3502100000000001
2015-01,4.965669999999999,16.0,36.0,36.0,0.0,18.0,29.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,53.0,38.0,19.0,0.0,5.0,13.0,0.0,0.0,5.0,12.0,17.0,2.0,6.0,0.0,17.0,8.0,8.0,11.0,84.0,6.0,6.0,0.0,3.0,0.0,0.0,4.0,0.0,33.0,8.0,22.0,36.0,8.0,6.0,0.0,8.0,16.0,22.0,20.0,40.0,0.0,20.0,14.0,4.0,17.0,17.0,5.0,34.0,5.0,7.0,8.0,0.0,11.0,0.0,65.0,1.0,0.0,2.0,14.0,6.0,9.0,6.0,13.0,3.0,3.0,14.0,3.0,0.0,14.0,3.0,11.0,17.0,6.0,11.0,14.0,14.0,6.0,0.0,0.0,0.0,58.0,3.4317599999999997,2.39774,1.53061,1.01945
2015-02,3.4317599999999997,16.0,36.0,36.0,0.0,18.0,29.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,53.0,38.0,19.0,0.0,5.0,13.0,0.0,0.0,5.0,12.0,17.0,2.0,6.0,0.0,17.0,8.0,8.0,11.0,84.0,6.0,6.0,0.0,3.0,0.0,0.0,4.0,0.0,33.0,8.0,22.0,36.0,8.0,6.0,0.0,8.0,16.0,22.0,20.0,40.0,0.0,20.0,14.0,4.0,17.0,17.0,5.0,34.0,5.0,7.0,8.0,0.0,11.0,0.0,65.0,1.0,0.0,2.0,14.0,6.0,9.0,6.0,13.0,3.0,3.0,14.0,3.0,0.0,14.0,3.0,11.0,17.0,6.0,11.0,14.0,14.0,6.0,0.0,0.0,0.0,58.0,2.39774,1.86139,1.2093,1.01415
2015-03,2.39774,16.0,36.0,36.0,0.0,18.0,29.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,53.0,38.0,19.0,0.0,5.0,13.0,0.0,0.0,5.0,12.0,17.0,2.0,6.0,0.0,17.0,8.0,8.0,11.0,84.0,6.0,6.0,0.0,3.0,0.0,0.0,4.0,0.0,33.0,8.0,22.0,36.0,8.0,6.0,0.0,8.0,16.0,22.0,20.0,40.0,0.0,20.0,14.0,4.0,17.0,17.0,5.0,34.0,5.0,7.0,8.0,0.0,11.0,0.0,65.0,1.0,0.0,2.0,14.0,6.0,9.0,6.0,13.0,3.0,3.0,14.0,3.0,0.0,14.0,3.0,11.0,17.0,6.0,11.0,14.0,14.0,6.0,0.0,0.0,0.0,58.0,1.86139,1.53061,1.38487,0.921524
2015-04,1.86139,16.0,36.0,36.0,0.0,18.0,29.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,53.0,38.0,19.0,0.0,5.0,13.0,0.0,0.0,5.0,12.0,17.0,2.0,6.0,0.0,17.0,8.0,8.0,11.0,84.0,6.0,6.0,0.0,3.0,0.0,0.0,4.0,0.0,33.0,8.0,22.0,36.0,8.0,6.0,0.0,8.0,16.0,22.0,20.0,40.0,0.0,20.0,14.0,4.0,17.0,17.0,5.0,34.0,5.0,7.0,8.0,0.0,11.0,0.0,65.0,1.0,0.0,2.0,14.0,6.0,9.0,6.0,13.0,3.0,3.0,14.0,3.0,0.0,14.0,3.0,11.0,17.0,6.0,11.0,14.0,14.0,6.0,0.0,0.0,0.0,58.0,1.53061,1.2093,1.3502100000000001,0.8859520000000001
2015-05,1.53061,16.0,36.0,36.0,0.0,18.0,29.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,53.0,38.0,19.0,0.0,5.0,13.0,0.0,0.0,5.0,12.0,17.0,2.0,6.0,0.0,17.0,8.0,8.0,11.0,84.0,6.0,6.0,0.0,3.0,0.0,0.0,4.0,0.0,33.0,8.0,22.0,36.0,8.0,6.0,0.0,8.0,16.0,22.0,20.0,40.0,0.0,20.0,14.0,4.0,17.0,17.0,5.0,34.0,5.0,7.0,8.0,0.0,11.0,0.0,65.0,1.0,0.0,2.0,14.0,6.0,9.0,6.0,13.0,3.0,3.0,14.0,3.0,0.0,14.0,3.0,11.0,17.0,6.0,11.0,14.0,14.0,6.0,0.0,0.0,0.0,58.0,1.2093,1.38487,1.01945,1.19127
2015-06,1.2093,16.0,36.0,36.0,0.0,18.0,29.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,53.0,38.0,19.0,0.0,5.0,13.0,0.0,0.0,5.0,12.0,17.0,2.0,6.0,0.0,17.0,8.0,8.0,11.0,84.0,6.0,6.0,0.0,3.0,0.0,0.0,4.0,0.0,33.0,8.0,22.0,36.0,8.0,6.0,0.0,8.0,16.0,22.0,20.0,40.0,0.0,20.0,14.0,4.0,17.0,17.0,5.0,34.0,5.0,7.0,8.0,0.0,11.0,0.0,65.0,1.0,0.0,2.0,14.0,6.0,9.0,6.0,13.0,3.0,3.0,14.0,3.0,0.0,14.0,3.0,11.0,17.0,6.0,11.0,14.0,14.0,6.0,0.0,0.0,0.0,58.0,1.38487,1.3502100000000001,1.01415,1.16949
2015-07,1.38487,16.0,36.0,36.0,0.0,18.0,29.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,53.0,38.0,19.0,0.0,5.0,13.0,0.0,0.0,5.0,12.0,17.0,2.0,6.0,0.0,17.0,8.0,8.0,11.0,84.0,6.0,6.0,0.0,3.0,0.0,0.0,4.0,0.0,33.0,8.0,22.0,36.0,8.0,6.0,0.0,8.0,16.0,22.0,20.0,40.0,0.0,20.0,14.0,4.0,17.0,17.0,5.0,34.0,5.0,7.0,8.0,0.0,11.0,0.0,65.0,1.0,0.0,2.0,14.0,6.0,9.0,6.0,13.0,3.0,3.0,14.0,3.0,0.0,14.0,3.0,11.0,17.0,6.0,11.0,14.0,14.0,6.0,0.0,0.0,0.0,58.0,1.3502100000000001,1.01945,0.921524,0.8526299999999999
2015-08,1.3502100000000001,16.0,36.0,36.0,0.0,18.0,29.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,53.0,38.0,19.0,0.0,5.0,13.0,0.0,0.0,5.0,12.0,17.0,2.0,6.0,0.0,17.0,8.0,8.0,11.0,84.0,6.0,6.0,0.0,3.0,0.0,0.0,4.0,0.0,33.0,8.0,22.0,36.0,8.0,6.0,0.0,8.0,16.0,22.0,20.0,40.0,0.0,20.0,14.0,4.0,17.0,17.0,5.0,34.0,5.0,7.0,8.0,0.0,11.0,0.0,65.0,1.0,0.0,2.0,14.0,6.0,9.0,6.0,13.0,3.0,3.0,14.0,3.0,0.0,14.0,3.0,11.0,17.0,6.0,11.0,14.0,14.0,6.0,0.0,0.0,0.0,58.0,1.01945,1.01415,0.8859520000000001,0.608189
2015-09,1.01945,16.0,36.0,36.0,0.0,18.0,29.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,53.0,38.0,19.0,0.0,5.0,13.0,0.0,0.0,5.0,12.0,17.0,2.0,6.0,0.0,17.0,8.0,8.0,11.0,84.0,6.0,6.0,0.0,3.0,0.0,0.0,4.0,0.0,33.0,8.0,22.0,36.0,8.0,6.0,0.0,8.0,16.0,22.0,20.0,40.0,0.0,20.0,14.0,4.0,17.0,17.0,5.0,34.0,5.0,7.0,8.0,0.0,11.0,0.0,65.0,1.0,0.0,2.0,14.0,6.0,9.0,6.0,13.0,3.0,3.0,14.0,3.0,0.0,14.0,3.0,11.0,17.0,6.0,11.0,14.0,14.0,6.0,0.0,0.0,0.0,58.0,1.01415,0.921524,1.19127,0.4835430000000001
2015-10,1.01415,16.0,36.0,36.0,0.0,18.0,29.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,53.0,38.0,19.0,0.0,5.0,13.0,0.0,0.0,5.0,12.0,17.0,2.0,6.0,0.0,17.0,8.0,8.0,11.0,84.0,6.0,6.0,0.0,3.0,0.0,0.0,4.0,0.0,33.0,8.0,22.0,36.0,8.0,6.0,0.0,8.0,16.0,22.0,20.0,40.0,0.0,20.0,14.0,4.0,17.0,17.0,5.0,34.0,5.0,7.0,8.0,0.0,11.0,0.0,65.0,1.0,0.0,2.0,14.0,6.0,9.0,6.0,13.0,3.0,3.0,14.0,3.0,0.0,14.0,3.0,11.0,17.0,6.0,11.0,14.0,14.0,6.0,0.0,0.0,0.0,58.0,0.921524,0.8859520000000001,1.16949,0.637059
2015-11,0.921524,16.0,36.0,36.0,0.0,18.0,29.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,53.0,38.0,19.0,0.0,5.0,13.0,0.0,0.0,5.0,12.0,17.0,2.0,6.0,0.0,17.0,8.0,8.0,11.0,84.0,6.0,6.0,0.0,3.0,0.0,0.0,4.0,0.0,33.0,8.0,22.0,36.0,8.0,6.0,0.0,8.0,16.0,22.0,20.0,40.0,0.0,20.0,14.0,4.0,17.0,17.0,5.0,34.0,5.0,7.0,8.0,0.0,11.0,0.0,65.0,1.0,0.0,2.0,14.0,6.0,9.0,6.0,13.0,3.0,3.0,14.0,3.0,0.0,14.0,3.0,11.0,17.0,6.0,11.0,14.0,14.0,6.0,0.0,0.0,0.0,58.0,0.8859520000000001,1.19127,0.8526299999999999,0.5929770000000001
2015-12,0.8859520000000001,16.0,36.0,36.0,0.0,18.0,29.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,53.0,38.0,19.0,0.0,5.0,13.0,0.0,0.0,5.0,12.0,17.0,2.0,6.0,0.0,17.0,8.0,8.0,11.0,84.0,6.0,6.0,0.0,3.0,0.0,0.0,4.0,0.0,33.0,8.0,22.0,36.0,8.0,6.0,0.0,8.0,16.0,22.0,20.0,40.0,0.0,20.0,14.0,4.0,17.0,17.0,5.0,34.0,5.0,7.0,8.0,0.0,11.0,0.0,65.0,1.0,0.0,2.0,14.0,6.0,9.0,6.0,13.0,3.0,3.0,14.0,3.0,0.0,14.0,3.0,11.0,17.0,6.0,11.0,14.0,14.0,6.0,0.0,0.0,0.0,58.0,1.19127,1.16949,0.608189,0.479281
2015-13,1.19127,16.0,36.0,36.0,0.0,18.0,29.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,53.0,38.0,19.0,0.0,5.0,13.0,0.0,0.0,5.0,12.0,17.0,2.0,6.0,0.0,17.0,8.0,8.0,11.0,84.0,6.0,6.0,0.0,3.0,0.0,0.0,4.0,0.0,33.0,8.0,22.0,36.0,8.0,6.0,0.0,8.0,16.0,22.0,20.0,40.0,0.0,20.0,14.0,4.0,17.0,17.0,5.0,34.0,5.0,7.0,8.0,0.0,11.0,0.0,65.0,1.0,0.0,2.0,14.0,6.0,9.0,6.0,13.0,3.0,3.0,14.0,3.0,0.0,14.0,3.0,11.0,17.0,6.0,11.0,14.0,14.0,6.0,0.0,0.0,0.0,58.0,1.16949,0.8526299999999999,0.4835430000000001,0.430019
2015-14,1.16949,16.0,36.0,36.0,0.0,18.0,29.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,53.0,38.0,19.0,0.0,5.0,13.0,0.0,0.0,5.0,12.0,17.0,2.0,6.0,0.0,17.0,8.0,8.0,11.0,84.0,6.0,6.0,0.0,3.0,0.0,0.0,4.0,0.0,33.0,8.0,22.0,36.0,8.0,6.0,0.0,8.0,16.0,22.0,20.0,40.0,0.0,20.0,14.0,4.0,17.0,17.0,5.0,34.0,5.0,7.0,8.0,0.0,11.0,0.0,65.0,1.0,0.0,2.0,14.0,6.0,9.0,6.0,13.0,3.0,3.0,14.0,3.0,0.0,14.0,3.0,11.0,17.0,6.0,11.0,14.0,14.0,6.0,0.0,0.0,0.0,58.0,0.8526299999999999,0.608189,0.637059,0.483534
2015-15,0.8526299999999999,9.0,0.0,0.0,0.0,0.0,14.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,10.0,0.0,0.0,6.0,0.0,0.0,1.0,7.0,17.0,2.0,6.0,0.0,9.0,0.0,9.0,18.0,66.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0,4.0,11.0,9.0,15.0,42.0,0.0,0.0,4.0,0.0,13.0,4.0,0.0,32.0,21.0,0.0,11.0,0.0,4.0,7.0,8.0,28.0,3.0,3.0,3.0,0.0,0.0,0.0,65.0,0.0,0.0,2.0,0.0,6.0,6.0,6.0,15.0,6.0,3.0,6.0,7.0,0.0,3.0,0.0,0.0,6.0,12.0,18.0,0.0,6.0,6.0,0.0,7.0,0.0,26.0,0.608189,0.4835430000000001,0.5929770000000001,0.340522
2015-16,0.608189,9.0,0.0,0.0,0.0,0.0,14.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,10.0,0.0,0.0,6.0,0.0,0.0,1.0,7.0,17.0,2.0,6.0,0.0,9.0,0.0,9.0,18.0,66.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0,4.0,11.0,9.0,15.0,42.0,0.0,0.0,4.0,0.0,13.0,4.0,0.0,32.0,21.0,0.0,11.0,0.0,4.0,7.0,8.0,28.0,3.0,3.0,3.0,0.0,0.0,0.0,65.0,0.0,0.0,2.0,0.0,6.0,6.0,6.0,15.0,6.0,3.0,6.0,7.0,0.0,3.0,0.0,0.0,6.0,12.0,18.0,0.0,6.0,6.0,0.0,7.0,0.0,26.0,0.4835430000000001,0.637059,0.479281,0.47781599999999996
2015-17,0.4835430000000001,9.0,0.0,0.0,0.0,0.0,14.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,10.0,0.0,0.0,6.0,0.0,0.0,1.0,7.0,17.0,2.0,6.0,0.0,9.0,0.0,9.0,18.0,66.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0,4.0,11.0,9.0,15.0,42.0,0.0,0.0,4.0,0.0,13.0,4.0,0.0,32.0,21.0,0.0,11.0,0.0,4.0,7.0,8.0,28.0,3.0,3.0,3.0,0.0,0.0,0.0,65.0,0.0,0.0,2.0,0.0,6.0,6.0,6.0,15.0,6.0,3.0,6.0,7.0,0.0,3.0,0.0,0.0,6.0,12.0,18.0,0.0,6.0,6.0,0.0,7.0,0.0,26.0,0.637059,0.5929770000000001,0.430019,0.36533899999999997
2015-18,0.637059,9.0,0.0,0.0,0.0,0.0,14.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,10.0,0.0,0.0,6.0,0.0,0.0,1.0,7.0,17.0,2.0,6.0,0.0,9.0,0.0,9.0,18.0,66.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0,4.0,11.0,9.0,15.0,42.0,0.0,0.0,4.0,0.0,13.0,4.0,0.0,32.0,21.0,0.0,11.0,0.0,4.0,7.0,8.0,28.0,3.0,3.0,3.0,0.0,0.0,0.0,65.0,0.0,0.0,2.0,0.0,6.0,6.0,6.0,15.0,6.0,3.0,6.0,7.0,0.0,3.0,0.0,0.0,6.0,12.0,18.0,0.0,6.0,6.0,0.0,7.0,0.0,26.0,0.5929770000000001,0.479281,0.483534,0.392504
2015-19,0.5929770000000001,10.0,20.0,20.0,0.0,20.0,6.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,41.0,5.0,5.0,0.0,5.0,5.0,0.0,0.0,1.0,4.0,15.0,2.0,3.0,0.0,9.0,0.0,9.0,0.0,25.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,5.0,21.0,7.0,19.0,31.0,0.0,0.0,0.0,0.0,5.0,4.0,22.0,44.0,0.0,0.0,18.0,0.0,7.0,5.0,1.0,13.0,1.0,0.0,0.0,0.0,6.0,0.0,59.0,0.0,0.0,1.0,6.0,0.0,6.0,0.0,8.0,3.0,0.0,9.0,7.0,3.0,9.0,3.0,13.0,25.0,6.0,19.0,6.0,6.0,13.0,0.0,0.0,0.0,54.0,0.479281,0.430019,0.340522,0.317125
2015-20,0.479281,10.0,20.0,20.0,0.0,20.0,6.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,41.0,5.0,5.0,0.0,5.0,5.0,0.0,0.0,1.0,4.0,15.0,2.0,3.0,0.0,9.0,0.0,9.0,0.0,25.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,5.0,21.0,7.0,19.0,31.0,0.0,0.0,0.0,0.0,5.0,4.0,22.0,44.0,0.0,0.0,18.0,0.0,7.0,5.0,1.0,13.0,1.0,0.0,0.0,0.0,6.0,0.0,59.0,0.0,0.0,1.0,6.0,0.0,6.0,0.0,8.0,3.0,0.0,9.0,7.0,3.0,9.0,3.0,13.0,25.0,6.0,19.0,6.0,6.0,13.0,0.0,0.0,0.0,54.0,0.430019,0.483534,0.47781599999999996,0.318823
2015-21,0.430019,10.0,20.0,20.0,0.0,20.0,6.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,41.0,5.0,5.0,0.0,5.0,5.0,0.0,0.0,1.0,4.0,15.0,2.0,3.0,0.0,9.0,0.0,9.0,0.0,25.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,5.0,21.0,7.0,19.0,31.0,0.0,0.0,0.0,0.0,5.0,4.0,22.0,44.0,0.0,0.0,18.0,0.0,7.0,5.0,1.0,13.0,1.0,0.0,0.0,0.0,6.0,0.0,59.0,0.0,0.0,1.0,6.0,0.0,6.0,0.0,8.0,3.0,0.0,9.0,7.0,3.0,9.0,3.0,13.0,25.0,6.0,19.0,6.0,6.0,13.0,0.0,0.0,0.0,54.0,0.483534,0.340522,0.36533899999999997,0.324971
2015-22,0.483534,10.0,20.0,20.0,0.0,20.0,6.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,41.0,5.0,5.0,0.0,5.0,5.0,0.0,0.0,1.0,4.0,15.0,2.0,3.0,0.0,9.0,0.0,9.0,0.0,25.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,5.0,21.0,7.0,19.0,31.0,0.0,0.0,0.0,0.0,5.0,4.0,22.0,44.0,0.0,0.0,18.0,0.0,7.0,5.0,1.0,13.0,1.0,0.0,0.0,0.0,6.0,0.0,59.0,0.0,0.0,1.0,6.0,0.0,6.0,0.0,8.0,3.0,0.0,9.0,7.0,3.0,9.0,3.0,13.0,25.0,6.0,19.0,6.0,6.0,13.0,0.0,0.0,0.0,54.0,0.340522,0.47781599999999996,0.392504,0.383359
2015-23,0.340522,10.0,20.0,20.0,0.0,20.0,6.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,41.0,5.0,5.0,0.0,5.0,5.0,0.0,0.0,1.0,4.0,15.0,2.0,3.0,0.0,9.0,0.0,9.0,0.0,25.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,5.0,21.0,7.0,19.0,31.0,0.0,0.0,0.0,0.0,5.0,4.0,22.0,44.0,0.0,0.0,18.0,0.0,7.0,5.0,1.0,13.0,1.0,0.0,0.0,0.0,6.0,0.0,59.0,0.0,0.0,1.0,6.0,0.0,6.0,0.0,8.0,3.0,0.0,9.0,7.0,3.0,9.0,3.0,13.0,25.0,6.0,19.0,6.0,6.0,13.0,0.0,0.0,0.0,54.0,0.47781599999999996,0.36533899999999997,0.317125,0.546875
2015-24,0.47781599999999996,6.0,0.0,0.0,0.0,19.0,8.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,36.0,25.0,10.0,0.0,5.0,4.0,0.0,0.0,1.0,4.0,7.0,3.0,2.0,9.0,9.0,0.0,9.0,0.0,54.0,6.0,0.0,0.0,2.0,1.0,0.0,4.0,9.0,9.0,0.0,12.0,27.0,0.0,0.0,0.0,4.0,11.0,0.0,21.0,21.0,0.0,0.0,9.0,0.0,11.0,9.0,1.0,10.0,4.0,1.0,3.0,0.0,3.0,0.0,52.0,0.0,0.0,0.0,6.0,0.0,6.0,6.0,3.0,0.0,0.0,6.0,3.0,3.0,3.0,0.0,0.0,12.0,15.0,6.0,6.0,6.0,6.0,0.0,0.0,0.0,29.0,0.36533899999999997,0.392504,0.318823,0.361847
2015-25,0.36533899999999997,6.0,0.0,0.0,0.0,19.0,8.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,36.0,25.0,10.0,0.0,5.0,4.0,0.0,0.0,1.0,4.0,7.0,3.0,2.0,9.0,9.0,0.0,9.0,0.0,54.0,6.0,0.0,0.0,2.0,1.0,0.0,4.0,9.0,9.0,0.0,12.0,27.0,0.0,0.0,0.0,4.0,11.0,0.0,21.0,21.0,0.0,0.0,9.0,0.0,11.0,9.0,1.0,10.0,4.0,1.0,3.0,0.0,3.0,0.0,52.0,0.0,0.0,0.0,6.0,0.0,6.0,6.0,3.0,0.0,0.0,6.0,3.0,3.0,3.0,0.0,0.0,12.0,15.0,6.0,6.0,6.0,6.0,0.0,0.0,0.0,29.0,0.392504,0.317125,0.324971,0.42615699999999995
2015-26,0.392504,6.0,0.0,0.0,0.0,19.0,8.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,36.0,25.0,10.0,0.0,5.0,4.0,0.0,0.0,1.0,4.0,7.0,3.0,2.0,9.0,9.0,0.0,9.0,0.0,54.0,6.0,0.0,0.0,2.0,1.0,0.0,4.0,9.0,9.0,0.0,12.0,27.0,0.0,0.0,0.0,4.0,11.0,0.0,21.0,21.0,0.0,0.0,9.0,0.0,11.0,9.0,1.0,10.0,4.0,1.0,3.0,0.0,3.0,0.0,52.0,0.0,0.0,0.0,6.0,0.0,6.0,6.0,3.0,0.0,0.0,6.0,3.0,3.0,3.0,0.0,0.0,12.0,15.0,6.0,6.0,6.0,6.0,0.0,0.0,0.0,29.0,0.317125,0.318823,0.383359,0.5163270000000001
2015-27,0.317125,6.0,0.0,0.0,0.0,19.0,8.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,36.0,25.0,10.0,0.0,5.0,4.0,0.0,0.0,1.0,4.0,7.0,3.0,2.0,9.0,9.0,0.0,9.0,0.0,54.0,6.0,0.0,0.0,2.0,1.0,0.0,4.0,9.0,9.0,0.0,12.0,27.0,0.0,0.0,0.0,4.0,11.0,0.0,21.0,21.0,0.0,0.0,9.0,0.0,11.0,9.0,1.0,10.0,4.0,1.0,3.0,0.0,3.0,0.0,52.0,0.0,0.0,0.0,6.0,0.0,6.0,6.0,3.0,0.0,0.0,6.0,3.0,3.0,3.0,0.0,0.0,12.0,15.0,6.0,6.0,6.0,6.0,0.0,0.0,0.0,29.0,0.318823,0.324971,0.546875,0.442478
2015-28,0.318823,8.0,0.0,19.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,40.0,0.0,15.0,5.0,0.0,5.0,0.0,0.0,1.0,5.0,9.0,2.0,4.0,0.0,0.0,0.0,13.0,0.0,58.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,9.0,13.0,0.0,41.0,41.0,6.0,0.0,0.0,0.0,9.0,4.0,0.0,41.0,0.0,0.0,11.0,0.0,11.0,0.0,5.0,16.0,0.0,1.0,0.0,0.0,3.0,0.0,52.0,0.0,0.0,0.0,12.0,6.0,12.0,0.0,12.0,3.0,0.0,3.0,6.0,0.0,5.0,0.0,0.0,18.0,18.0,21.0,12.0,12.0,6.0,0.0,0.0,3.0,51.0,0.324971,0.383359,0.361847,0.41482299999999994
2015-29,0.324971,8.0,0.0,19.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,40.0,0.0,15.0,5.0,0.0,5.0,0.0,0.0,1.0,5.0,9.0,2.0,4.0,0.0,0.0,0.0,13.0,0.0,58.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,9.0,13.0,0.0,41.0,41.0,6.0,0.0,0.0,0.0,9.0,4.0,0.0,41.0,0.0,0.0,11.0,0.0,11.0,0.0,5.0,16.0,0.0,1.0,0.0,0.0,3.0,0.0,52.0,0.0,0.0,0.0,12.0,6.0,12.0,0.0,12.0,3.0,0.0,3.0,6.0,0.0,5.0,0.0,0.0,18.0,18.0,21.0,12.0,12.0,6.0,0.0,0.0,3.0,51.0,0.383359,0.546875,0.42615699999999995,0.417633
