date,alabama_flu,flu,flu recovery,having the flu,flu duration,remedies for the flu,influenza a and b,cure the flu,remedies for flu,flu season,dangerous fever,break a fever,flu versus cold,how long is the flu contagious,treating flu,flu like symptoms,pneumonia,flu how long,flu and cold,flu lasts,braun thermoscan,the flu,cure flu,cold vs. flu,how long flu,how long is the flu,fever reducer,cold and flu,flu contagious period,treating the flu,incubation period for flu,reduce a fever,how long contagious,i have the flu,treat the flu,flu treatment,is the flu contagious,do i have the flu,flu 2018,cold versus flu,incubation period for the flu,flu vs cold,flu care,flu headache,flu vs. cold,human temperature,medicine for flu,flu treatments,cold vs flu,influenza type a,flu a symptoms,influenza symptoms,the flu virus,how to treat flu,type a influenza,influenza incubation period,thermoscan,normal body temperature,flu virus,how long does the flu last,fever flu,stomach flu,flu vaccine,flu cough,over the counter flu,contagious flu,flu report,symptoms,signs of flu,flu test,normal body,flu or cold,get rid of the flu,is flu contagious,ear thermometer,flu fever,early flu symptoms,how long is flu contagious,tamiflu,treatment for flu,taking temperature,exposed to flu,flu length,flu alabama,bronchitis,get over the flu,symptoms of bronchitis,what is the flu,oscillococcinum,cold or flu,flu remedies,flu in alabama,flu complications,signs of the flu,how to get rid of the flu,body temperature,target_1,target_2,target_4,target_8
2015-35,1.19769,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,18.0,0.0,18.0,0.0,0.0,33.0,4.0,1.0,0.0,0.0,5.0,0.0,0.0,7.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,13.0,4.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,24.0,0.0,49.0,12.0,0.0,13.0,0.0,16.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,10.0,11.0,22.0,0.0,0.0,8.0,0.0,62.0,0.0,0.0,39.0,0.0,0.0,17.0,6.0,10.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,6.0,32.0,0.0,6.0,3.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,60.0,1.05548,0.871632,1.6493099999999998,2.31635
2015-36,1.05548,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,18.0,0.0,18.0,0.0,0.0,33.0,4.0,1.0,0.0,0.0,5.0,0.0,0.0,7.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,13.0,4.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,24.0,0.0,49.0,12.0,0.0,13.0,0.0,16.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,10.0,11.0,22.0,0.0,0.0,8.0,0.0,62.0,0.0,0.0,39.0,0.0,0.0,17.0,6.0,10.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,6.0,32.0,0.0,6.0,3.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,60.0,0.871632,1.25708,2.1537900000000003,2.19702
2015-37,0.871632,13.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,2.0,0.0,0.0,0.0,10.0,4.0,0.0,4.0,2.0,0.0,9.0,0.0,0.0,0.0,0.0,13.0,4.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,23.0,12.0,0.0,0.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,47.0,5.0,3.0,5.0,21.0,55.0,0.0,0.0,4.0,0.0,67.0,0.0,0.0,34.0,8.0,0.0,8.0,3.0,5.0,0.0,3.0,2.0,1.0,0.0,0.0,2.0,6.0,28.0,2.0,3.0,3.0,3.0,3.0,6.0,11.0,0.0,0.0,7.0,26.0,1.25708,1.6493099999999998,2.58875,2.31715
2015-38,1.25708,13.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,2.0,0.0,0.0,0.0,10.0,4.0,0.0,4.0,2.0,0.0,9.0,0.0,0.0,0.0,0.0,13.0,4.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,23.0,12.0,0.0,0.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,47.0,5.0,3.0,5.0,21.0,55.0,0.0,0.0,4.0,0.0,67.0,0.0,0.0,34.0,8.0,0.0,8.0,3.0,5.0,0.0,3.0,2.0,1.0,0.0,0.0,2.0,6.0,28.0,2.0,3.0,3.0,3.0,3.0,6.0,11.0,0.0,0.0,7.0,26.0,1.6493099999999998,2.1537900000000003,2.4881900000000003,2.20919
2015-39,1.6493099999999998,13.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,2.0,0.0,0.0,0.0,10.0,4.0,0.0,4.0,2.0,0.0,9.0,0.0,0.0,0.0,0.0,13.0,4.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,23.0,12.0,0.0,0.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,47.0,5.0,3.0,5.0,21.0,55.0,0.0,0.0,4.0,0.0,67.0,0.0,0.0,34.0,8.0,0.0,8.0,3.0,5.0,0.0,3.0,2.0,1.0,0.0,0.0,2.0,6.0,28.0,2.0,3.0,3.0,3.0,3.0,6.0,11.0,0.0,0.0,7.0,26.0,2.1537900000000003,2.58875,2.31635,2.6450400000000003
2015-40,2.1537900000000003,13.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,2.0,0.0,0.0,0.0,10.0,4.0,0.0,4.0,2.0,0.0,9.0,0.0,0.0,0.0,0.0,13.0,4.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,23.0,12.0,0.0,0.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,47.0,5.0,3.0,5.0,21.0,55.0,0.0,0.0,4.0,0.0,67.0,0.0,0.0,34.0,8.0,0.0,8.0,3.0,5.0,0.0,3.0,2.0,1.0,0.0,0.0,2.0,6.0,28.0,2.0,3.0,3.0,3.0,3.0,6.0,11.0,0.0,0.0,7.0,26.0,2.58875,2.4881900000000003,2.19702,3.5032300000000003
2015-41,2.58875,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,18.0,18.0,0.0,0.0,0.0,1.0,47.0,3.0,1.0,0.0,0.0,5.0,0.0,0.0,6.0,0.0,9.0,33.0,0.0,0.0,0.0,0.0,18.0,4.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,11.0,6.0,6.0,0.0,0.0,0.0,16.0,32.0,12.0,3.0,8.0,16.0,6.0,8.0,0.0,8.0,0.0,70.0,0.0,0.0,17.0,13.0,0.0,0.0,3.0,8.0,3.0,3.0,2.0,1.0,1.0,0.0,0.0,6.0,43.0,0.0,6.0,3.0,3.0,4.0,12.0,6.0,0.0,0.0,0.0,42.0,2.4881900000000003,2.31635,2.31715,2.45363
2015-42,2.4881900000000003,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,18.0,18.0,0.0,0.0,0.0,1.0,47.0,3.0,1.0,0.0,0.0,5.0,0.0,0.0,6.0,0.0,9.0,33.0,0.0,0.0,0.0,0.0,18.0,4.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,11.0,6.0,6.0,0.0,0.0,0.0,16.0,32.0,12.0,3.0,8.0,16.0,6.0,8.0,0.0,8.0,0.0,70.0,0.0,0.0,17.0,13.0,0.0,0.0,3.0,8.0,3.0,3.0,2.0,1.0,1.0,0.0,0.0,6.0,43.0,0.0,6.0,3.0,3.0,4.0,12.0,6.0,0.0,0.0,0.0,42.0,2.31635,2.19702,2.20919,2.76306
2015-43,2.31635,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,18.0,18.0,0.0,0.0,0.0,1.0,47.0,3.0,1.0,0.0,0.0,5.0,0.0,0.0,6.0,0.0,9.0,33.0,0.0,0.0,0.0,0.0,18.0,4.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,11.0,6.0,6.0,0.0,0.0,0.0,16.0,32.0,12.0,3.0,8.0,16.0,6.0,8.0,0.0,8.0,0.0,70.0,0.0,0.0,17.0,13.0,0.0,0.0,3.0,8.0,3.0,3.0,2.0,1.0,1.0,0.0,0.0,6.0,43.0,0.0,6.0,3.0,3.0,4.0,12.0,6.0,0.0,0.0,0.0,42.0,2.19702,2.31715,2.6450400000000003,3.1391
2015-44,2.19702,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,18.0,18.0,0.0,0.0,0.0,1.0,47.0,3.0,1.0,0.0,0.0,5.0,0.0,0.0,6.0,0.0,9.0,33.0,0.0,0.0,0.0,0.0,18.0,4.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,11.0,6.0,6.0,0.0,0.0,0.0,16.0,32.0,12.0,3.0,8.0,16.0,6.0,8.0,0.0,8.0,0.0,70.0,0.0,0.0,17.0,13.0,0.0,0.0,3.0,8.0,3.0,3.0,2.0,1.0,1.0,0.0,0.0,6.0,43.0,0.0,6.0,3.0,3.0,4.0,12.0,6.0,0.0,0.0,0.0,42.0,2.31715,2.20919,3.5032300000000003,3.2858300000000003
2015-45,2.31715,6.0,0.0,0.0,0.0,19.0,0.0,0.0,13.0,7.0,0.0,35.0,0.0,0.0,0.0,2.0,49.0,1.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0,2.0,0.0,14.0,0.0,0.0,0.0,0.0,22.0,0.0,14.0,14.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,36.0,12.0,0.0,12.0,0.0,11.0,11.0,5.0,0.0,0.0,0.0,0.0,16.0,10.0,0.0,10.0,5.0,20.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,26.0,17.0,9.0,0.0,0.0,10.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,2.0,48.0,0.0,7.0,6.0,3.0,6.0,6.0,0.0,0.0,0.0,0.0,37.0,2.20919,2.6450400000000003,2.45363,2.88941
2015-46,2.20919,6.0,0.0,0.0,0.0,19.0,0.0,0.0,13.0,7.0,0.0,35.0,0.0,0.0,0.0,2.0,49.0,1.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0,2.0,0.0,14.0,0.0,0.0,0.0,0.0,22.0,0.0,14.0,14.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,36.0,12.0,0.0,12.0,0.0,11.0,11.0,5.0,0.0,0.0,0.0,0.0,16.0,10.0,0.0,10.0,5.0,20.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,26.0,17.0,9.0,0.0,0.0,10.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,2.0,48.0,0.0,7.0,6.0,3.0,6.0,6.0,0.0,0.0,0.0,0.0,37.0,2.6450400000000003,3.5032300000000003,2.76306,2.77095
2015-47,2.6450400000000003,6.0,0.0,0.0,0.0,19.0,0.0,0.0,13.0,7.0,0.0,35.0,0.0,0.0,0.0,2.0,49.0,1.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0,2.0,0.0,14.0,0.0,0.0,0.0,0.0,22.0,0.0,14.0,14.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,36.0,12.0,0.0,12.0,0.0,11.0,11.0,5.0,0.0,0.0,0.0,0.0,16.0,10.0,0.0,10.0,5.0,20.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,26.0,17.0,9.0,0.0,0.0,10.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,2.0,48.0,0.0,7.0,6.0,3.0,6.0,6.0,0.0,0.0,0.0,0.0,37.0,3.5032300000000003,2.45363,3.1391,2.79062
2015-48,3.5032300000000003,6.0,0.0,0.0,0.0,19.0,0.0,0.0,13.0,7.0,0.0,35.0,0.0,0.0,0.0,2.0,49.0,1.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0,2.0,0.0,14.0,0.0,0.0,0.0,0.0,22.0,0.0,14.0,14.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,36.0,12.0,0.0,12.0,0.0,11.0,11.0,5.0,0.0,0.0,0.0,0.0,16.0,10.0,0.0,10.0,5.0,20.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,26.0,17.0,9.0,0.0,0.0,10.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,2.0,48.0,0.0,7.0,6.0,3.0,6.0,6.0,0.0,0.0,0.0,0.0,37.0,2.45363,2.76306,3.2858300000000003,3.24173
2015-49,2.45363,6.0,0.0,0.0,0.0,19.0,0.0,0.0,13.0,7.0,0.0,35.0,0.0,0.0,0.0,2.0,49.0,1.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0,2.0,0.0,14.0,0.0,0.0,0.0,0.0,22.0,0.0,14.0,14.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,36.0,12.0,0.0,12.0,0.0,11.0,11.0,5.0,0.0,0.0,0.0,0.0,16.0,10.0,0.0,10.0,5.0,20.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,26.0,17.0,9.0,0.0,0.0,10.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,2.0,48.0,0.0,7.0,6.0,3.0,6.0,6.0,0.0,0.0,0.0,0.0,37.0,2.76306,3.1391,2.88941,3.15247
2015-50,2.76306,7.0,13.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,24.0,18.0,0.0,35.0,0.0,2.0,38.0,5.0,1.0,0.0,0.0,6.0,0.0,0.0,9.0,2.0,6.0,12.0,6.0,0.0,0.0,3.0,9.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,8.0,0.0,0.0,0.0,7.0,7.0,11.0,4.0,0.0,0.0,11.0,21.0,12.0,2.0,4.0,26.0,5.0,5.0,3.0,9.0,0.0,69.0,0.0,0.0,37.0,6.0,6.0,9.0,3.0,4.0,2.0,2.0,4.0,1.0,1.0,0.0,0.0,3.0,29.0,1.0,3.0,7.0,0.0,2.0,6.0,4.0,0.0,8.0,0.0,55.0,3.1391,3.2858300000000003,2.77095,3.2406099999999998
2015-51,3.1391,7.0,13.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,24.0,18.0,0.0,35.0,0.0,2.0,38.0,5.0,1.0,0.0,0.0,6.0,0.0,0.0,9.0,2.0,6.0,12.0,6.0,0.0,0.0,3.0,9.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,8.0,0.0,0.0,0.0,7.0,7.0,11.0,4.0,0.0,0.0,11.0,21.0,12.0,2.0,4.0,26.0,5.0,5.0,3.0,9.0,0.0,69.0,0.0,0.0,37.0,6.0,6.0,9.0,3.0,4.0,2.0,2.0,4.0,1.0,1.0,0.0,0.0,3.0,29.0,1.0,3.0,7.0,0.0,2.0,6.0,4.0,0.0,8.0,0.0,55.0,3.2858300000000003,2.88941,2.79062,3.12853
2015-52,3.2858300000000003,7.0,13.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,24.0,18.0,0.0,35.0,0.0,2.0,38.0,5.0,1.0,0.0,0.0,6.0,0.0,0.0,9.0,2.0,6.0,12.0,6.0,0.0,0.0,3.0,9.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,8.0,0.0,0.0,0.0,7.0,7.0,11.0,4.0,0.0,0.0,11.0,21.0,12.0,2.0,4.0,26.0,5.0,5.0,3.0,9.0,0.0,69.0,0.0,0.0,37.0,6.0,6.0,9.0,3.0,4.0,2.0,2.0,4.0,1.0,1.0,0.0,0.0,3.0,29.0,1.0,3.0,7.0,0.0,2.0,6.0,4.0,0.0,8.0,0.0,55.0,2.88941,2.77095,3.24173,3.89068
2015-53,2.88941,7.0,13.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,24.0,18.0,0.0,35.0,0.0,2.0,38.0,5.0,1.0,0.0,0.0,6.0,0.0,0.0,9.0,2.0,6.0,12.0,6.0,0.0,0.0,3.0,9.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,8.0,0.0,0.0,0.0,7.0,7.0,11.0,4.0,0.0,0.0,11.0,21.0,12.0,2.0,4.0,26.0,5.0,5.0,3.0,9.0,0.0,69.0,0.0,0.0,37.0,6.0,6.0,9.0,3.0,4.0,2.0,2.0,4.0,1.0,1.0,0.0,0.0,3.0,29.0,1.0,3.0,7.0,0.0,2.0,6.0,4.0,0.0,8.0,0.0,55.0,2.77095,2.79062,3.15247,4.39855
2016-01,2.77095,7.0,13.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,24.0,18.0,0.0,35.0,0.0,2.0,38.0,5.0,1.0,0.0,0.0,6.0,0.0,0.0,9.0,2.0,6.0,12.0,6.0,0.0,0.0,3.0,9.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,8.0,0.0,0.0,0.0,7.0,7.0,11.0,4.0,0.0,0.0,11.0,21.0,12.0,2.0,4.0,26.0,5.0,5.0,3.0,9.0,0.0,69.0,0.0,0.0,37.0,6.0,6.0,9.0,3.0,4.0,2.0,2.0,4.0,1.0,1.0,0.0,0.0,3.0,29.0,1.0,3.0,7.0,0.0,2.0,6.0,4.0,0.0,8.0,0.0,55.0,2.79062,3.24173,3.2406099999999998,5.4709699999999994
2016-02,2.79062,7.0,13.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,24.0,18.0,0.0,35.0,0.0,2.0,38.0,5.0,1.0,0.0,0.0,6.0,0.0,0.0,9.0,2.0,6.0,12.0,6.0,0.0,0.0,3.0,9.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,8.0,0.0,0.0,0.0,7.0,7.0,11.0,4.0,0.0,0.0,11.0,21.0,12.0,2.0,4.0,26.0,5.0,5.0,3.0,9.0,0.0,69.0,0.0,0.0,37.0,6.0,6.0,9.0,3.0,4.0,2.0,2.0,4.0,1.0,1.0,0.0,0.0,3.0,29.0,1.0,3.0,7.0,0.0,2.0,6.0,4.0,0.0,8.0,0.0,55.0,3.24173,3.15247,3.12853,6.55058
2016-03,3.24173,7.0,13.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,24.0,18.0,0.0,35.0,0.0,2.0,38.0,5.0,1.0,0.0,0.0,6.0,0.0,0.0,9.0,2.0,6.0,12.0,6.0,0.0,0.0,3.0,9.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,8.0,0.0,0.0,0.0,7.0,7.0,11.0,4.0,0.0,0.0,11.0,21.0,12.0,2.0,4.0,26.0,5.0,5.0,3.0,9.0,0.0,69.0,0.0,0.0,37.0,6.0,6.0,9.0,3.0,4.0,2.0,2.0,4.0,1.0,1.0,0.0,0.0,3.0,29.0,1.0,3.0,7.0,0.0,2.0,6.0,4.0,0.0,8.0,0.0,55.0,3.15247,3.2406099999999998,3.89068,4.98188
2016-04,3.15247,7.0,13.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,24.0,18.0,0.0,35.0,0.0,2.0,38.0,5.0,1.0,0.0,0.0,6.0,0.0,0.0,9.0,2.0,6.0,12.0,6.0,0.0,0.0,3.0,9.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,8.0,0.0,0.0,0.0,7.0,7.0,11.0,4.0,0.0,0.0,11.0,21.0,12.0,2.0,4.0,26.0,5.0,5.0,3.0,9.0,0.0,69.0,0.0,0.0,37.0,6.0,6.0,9.0,3.0,4.0,2.0,2.0,4.0,1.0,1.0,0.0,0.0,3.0,29.0,1.0,3.0,7.0,0.0,2.0,6.0,4.0,0.0,8.0,0.0,55.0,3.2406099999999998,3.12853,4.39855,5.03734
2016-05,3.2406099999999998,7.0,13.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,24.0,18.0,0.0,35.0,0.0,2.0,38.0,5.0,1.0,0.0,0.0,6.0,0.0,0.0,9.0,2.0,6.0,12.0,6.0,0.0,0.0,3.0,9.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,8.0,0.0,0.0,0.0,7.0,7.0,11.0,4.0,0.0,0.0,11.0,21.0,12.0,2.0,4.0,26.0,5.0,5.0,3.0,9.0,0.0,69.0,0.0,0.0,37.0,6.0,6.0,9.0,3.0,4.0,2.0,2.0,4.0,1.0,1.0,0.0,0.0,3.0,29.0,1.0,3.0,7.0,0.0,2.0,6.0,4.0,0.0,8.0,0.0,55.0,3.12853,3.89068,5.4709699999999994,5.4502
2016-06,3.12853,7.0,13.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,24.0,18.0,0.0,35.0,0.0,2.0,38.0,5.0,1.0,0.0,0.0,6.0,0.0,0.0,9.0,2.0,6.0,12.0,6.0,0.0,0.0,3.0,9.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,8.0,0.0,0.0,0.0,7.0,7.0,11.0,4.0,0.0,0.0,11.0,21.0,12.0,2.0,4.0,26.0,5.0,5.0,3.0,9.0,0.0,69.0,0.0,0.0,37.0,6.0,6.0,9.0,3.0,4.0,2.0,2.0,4.0,1.0,1.0,0.0,0.0,3.0,29.0,1.0,3.0,7.0,0.0,2.0,6.0,4.0,0.0,8.0,0.0,55.0,3.89068,4.39855,6.55058,4.41285
2016-07,3.89068,7.0,13.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,24.0,18.0,0.0,35.0,0.0,2.0,38.0,5.0,1.0,0.0,0.0,6.0,0.0,0.0,9.0,2.0,6.0,12.0,6.0,0.0,0.0,3.0,9.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,8.0,0.0,0.0,0.0,7.0,7.0,11.0,4.0,0.0,0.0,11.0,21.0,12.0,2.0,4.0,26.0,5.0,5.0,3.0,9.0,0.0,69.0,0.0,0.0,37.0,6.0,6.0,9.0,3.0,4.0,2.0,2.0,4.0,1.0,1.0,0.0,0.0,3.0,29.0,1.0,3.0,7.0,0.0,2.0,6.0,4.0,0.0,8.0,0.0,55.0,4.39855,5.4709699999999994,4.98188,3.6293599999999997
2016-08,4.39855,7.0,13.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,24.0,18.0,0.0,35.0,0.0,2.0,38.0,5.0,1.0,0.0,0.0,6.0,0.0,0.0,9.0,2.0,6.0,12.0,6.0,0.0,0.0,3.0,9.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,8.0,0.0,0.0,0.0,7.0,7.0,11.0,4.0,0.0,0.0,11.0,21.0,12.0,2.0,4.0,26.0,5.0,5.0,3.0,9.0,0.0,69.0,0.0,0.0,37.0,6.0,6.0,9.0,3.0,4.0,2.0,2.0,4.0,1.0,1.0,0.0,0.0,3.0,29.0,1.0,3.0,7.0,0.0,2.0,6.0,4.0,0.0,8.0,0.0,55.0,5.4709699999999994,6.55058,5.03734,3.92021
2016-09,5.4709699999999994,7.0,13.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,24.0,18.0,0.0,35.0,0.0,2.0,38.0,5.0,1.0,0.0,0.0,6.0,0.0,0.0,9.0,2.0,6.0,12.0,6.0,0.0,0.0,3.0,9.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,8.0,0.0,0.0,0.0,7.0,7.0,11.0,4.0,0.0,0.0,11.0,21.0,12.0,2.0,4.0,26.0,5.0,5.0,3.0,9.0,0.0,69.0,0.0,0.0,37.0,6.0,6.0,9.0,3.0,4.0,2.0,2.0,4.0,1.0,1.0,0.0,0.0,3.0,29.0,1.0,3.0,7.0,0.0,2.0,6.0,4.0,0.0,8.0,0.0,55.0,6.55058,4.98188,5.4502,3.1061400000000003
2016-10,6.55058,7.0,13.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,24.0,18.0,0.0,35.0,0.0,2.0,38.0,5.0,1.0,0.0,0.0,6.0,0.0,0.0,9.0,2.0,6.0,12.0,6.0,0.0,0.0,3.0,9.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,8.0,0.0,0.0,0.0,7.0,7.0,11.0,4.0,0.0,0.0,11.0,21.0,12.0,2.0,4.0,26.0,5.0,5.0,3.0,9.0,0.0,69.0,0.0,0.0,37.0,6.0,6.0,9.0,3.0,4.0,2.0,2.0,4.0,1.0,1.0,0.0,0.0,3.0,29.0,1.0,3.0,7.0,0.0,2.0,6.0,4.0,0.0,8.0,0.0,55.0,4.98188,5.03734,4.41285,2.5481700000000003
2016-11,4.98188,7.0,13.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,24.0,18.0,0.0,35.0,0.0,2.0,38.0,5.0,1.0,0.0,0.0,6.0,0.0,0.0,9.0,2.0,6.0,12.0,6.0,0.0,0.0,3.0,9.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,8.0,0.0,0.0,0.0,7.0,7.0,11.0,4.0,0.0,0.0,11.0,21.0,12.0,2.0,4.0,26.0,5.0,5.0,3.0,9.0,0.0,69.0,0.0,0.0,37.0,6.0,6.0,9.0,3.0,4.0,2.0,2.0,4.0,1.0,1.0,0.0,0.0,3.0,29.0,1.0,3.0,7.0,0.0,2.0,6.0,4.0,0.0,8.0,0.0,55.0,5.03734,5.4502,3.6293599999999997,2.51917
2016-12,5.03734,7.0,13.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,24.0,18.0,0.0,35.0,0.0,2.0,38.0,5.0,1.0,0.0,0.0,6.0,0.0,0.0,9.0,2.0,6.0,12.0,6.0,0.0,0.0,3.0,9.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,8.0,0.0,0.0,0.0,7.0,7.0,11.0,4.0,0.0,0.0,11.0,21.0,12.0,2.0,4.0,26.0,5.0,5.0,3.0,9.0,0.0,69.0,0.0,0.0,37.0,6.0,6.0,9.0,3.0,4.0,2.0,2.0,4.0,1.0,1.0,0.0,0.0,3.0,29.0,1.0,3.0,7.0,0.0,2.0,6.0,4.0,0.0,8.0,0.0,55.0,5.4502,4.41285,3.92021,2.69975
2016-13,5.4502,7.0,13.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,24.0,18.0,0.0,35.0,0.0,2.0,38.0,5.0,1.0,0.0,0.0,6.0,0.0,0.0,9.0,2.0,6.0,12.0,6.0,0.0,0.0,3.0,9.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,8.0,0.0,0.0,0.0,7.0,7.0,11.0,4.0,0.0,0.0,11.0,21.0,12.0,2.0,4.0,26.0,5.0,5.0,3.0,9.0,0.0,69.0,0.0,0.0,37.0,6.0,6.0,9.0,3.0,4.0,2.0,2.0,4.0,1.0,1.0,0.0,0.0,3.0,29.0,1.0,3.0,7.0,0.0,2.0,6.0,4.0,0.0,8.0,0.0,55.0,4.41285,3.6293599999999997,3.1061400000000003,2.23771
