date,maryland_flu,flu,flu recovery,having the flu,bird flu,flu duration,flu in children,influenza a and b,cure the flu,remedies for flu,flu shots,dangerous fever,break a fever,flu versus cold,medicine for the flu,treating flu,pneumonia,flu how long,flu and cold,flu lasts,braun thermoscan,the flu,flu maryland,flu game,cure flu,cold vs. flu,how long is the flu,symptoms of flu,fever reducer,cold and flu,treating the flu,flu children,incubation period for flu,reduce a fever,i have the flu,low body,treat the flu,flu treatment,do i have the flu,flu shot,flu 2018,cold versus flu,flu vs cold,flu and fever,flu care,flu headache,human temperature,high fever,medicine for flu,flu treatments,influenza type a,fight the flu,influenza symptoms,the flu virus,reduce fever,cdc,type a influenza,influenza incubation period,normal body temperature,how to treat the flu,flu virus,how long does the flu last,stomach flu,how long does flu last,swine flu,flu vaccine,over the counter flu,contagious flu,what to do if you have the flu,flu report,fever,signs of flu,over the counter flu medicine,the flu symptoms,flu or cold,get rid of the flu,is flu contagious,flu germs,flu fever,early flu symptoms,stomach,how long is flu contagious,treatment for flu,cdc flu,taking temperature,exposed to flu,flu length,bronchitis,get over the flu,symptoms of bronchitis,oscillococcinum,cold or flu,flu medicine,flu remedies,signs of the flu,treat flu,how to get rid of the flu,body temperature,target
2016-32,0.8729049999999999,17.0,0.0,0.0,6.0,2.0,0.0,12.0,0.0,0.0,28.0,3.0,0.0,0.0,1.0,0.0,84.0,2.0,2.0,0.0,0.0,12.0,3.0,5.0,3.0,0.0,2.0,4.0,0.0,9.0,0.0,9.0,0.0,0.0,0.0,66.0,0.0,14.0,0.0,33.0,0.0,0.0,9.0,9.0,18.0,0.0,14.0,28.0,0.0,0.0,12.0,0.0,12.0,25.0,0.0,36.0,0.0,0.0,11.0,5.0,11.0,5.0,11.0,4.0,2.0,24.0,0.0,6.0,0.0,0.0,54.0,1.0,0.0,1.0,7.0,0.0,22.0,0.0,0.0,0.0,72.0,0.0,5.0,21.0,5.0,0.0,0.0,35.0,1.0,1.0,8.0,8.0,17.0,17.0,3.0,3.0,0.0,62.0,1.18644
2016-33,1.18644,17.0,0.0,0.0,6.0,2.0,0.0,12.0,0.0,0.0,28.0,3.0,0.0,0.0,1.0,0.0,84.0,2.0,2.0,0.0,0.0,12.0,3.0,5.0,3.0,0.0,2.0,4.0,0.0,9.0,0.0,9.0,0.0,0.0,0.0,66.0,0.0,14.0,0.0,33.0,0.0,0.0,9.0,9.0,18.0,0.0,14.0,28.0,0.0,0.0,12.0,0.0,12.0,25.0,0.0,36.0,0.0,0.0,11.0,5.0,11.0,5.0,11.0,4.0,2.0,24.0,0.0,6.0,0.0,0.0,54.0,1.0,0.0,1.0,7.0,0.0,22.0,0.0,0.0,0.0,72.0,0.0,5.0,21.0,5.0,0.0,0.0,35.0,1.0,1.0,8.0,8.0,17.0,17.0,3.0,3.0,0.0,62.0,1.19639
2016-34,1.19639,17.0,0.0,0.0,6.0,2.0,0.0,12.0,0.0,0.0,28.0,3.0,0.0,0.0,1.0,0.0,84.0,2.0,2.0,0.0,0.0,12.0,3.0,5.0,3.0,0.0,2.0,4.0,0.0,9.0,0.0,9.0,0.0,0.0,0.0,66.0,0.0,14.0,0.0,33.0,0.0,0.0,9.0,9.0,18.0,0.0,14.0,28.0,0.0,0.0,12.0,0.0,12.0,25.0,0.0,36.0,0.0,0.0,11.0,5.0,11.0,5.0,11.0,4.0,2.0,24.0,0.0,6.0,0.0,0.0,54.0,1.0,0.0,1.0,7.0,0.0,22.0,0.0,0.0,0.0,72.0,0.0,5.0,21.0,5.0,0.0,0.0,35.0,1.0,1.0,8.0,8.0,17.0,17.0,3.0,3.0,0.0,62.0,1.12604
2016-35,1.12604,17.0,0.0,0.0,6.0,2.0,0.0,12.0,0.0,0.0,28.0,3.0,0.0,0.0,1.0,0.0,84.0,2.0,2.0,0.0,0.0,12.0,3.0,5.0,3.0,0.0,2.0,4.0,0.0,9.0,0.0,9.0,0.0,0.0,0.0,66.0,0.0,14.0,0.0,33.0,0.0,0.0,9.0,9.0,18.0,0.0,14.0,28.0,0.0,0.0,12.0,0.0,12.0,25.0,0.0,36.0,0.0,0.0,11.0,5.0,11.0,5.0,11.0,4.0,2.0,24.0,0.0,6.0,0.0,0.0,54.0,1.0,0.0,1.0,7.0,0.0,22.0,0.0,0.0,0.0,72.0,0.0,5.0,21.0,5.0,0.0,0.0,35.0,1.0,1.0,8.0,8.0,17.0,17.0,3.0,3.0,0.0,62.0,1.67745
2016-36,1.67745,26.0,2.0,2.0,2.0,2.0,11.0,11.0,0.0,0.0,60.0,0.0,3.0,2.0,0.0,0.0,63.0,4.0,3.0,0.0,1.0,16.0,18.0,9.0,0.0,0.0,0.0,2.0,0.0,18.0,0.0,18.0,9.0,0.0,10.0,74.0,7.0,7.0,1.0,54.0,0.0,1.0,0.0,0.0,18.0,0.0,27.0,20.0,14.0,0.0,0.0,0.0,0.0,12.0,0.0,37.0,0.0,0.0,11.0,0.0,20.0,7.0,17.0,8.0,0.0,46.0,0.0,7.0,0.0,0.0,56.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,66.0,0.0,5.0,16.0,8.0,0.0,1.0,58.0,2.0,4.0,0.0,0.0,8.0,41.0,0.0,5.0,0.0,67.0,1.14029
2016-37,1.14029,26.0,2.0,2.0,2.0,2.0,11.0,11.0,0.0,0.0,60.0,0.0,3.0,2.0,0.0,0.0,63.0,4.0,3.0,0.0,1.0,16.0,18.0,9.0,0.0,0.0,0.0,2.0,0.0,18.0,0.0,18.0,9.0,0.0,10.0,74.0,7.0,7.0,1.0,54.0,0.0,1.0,0.0,0.0,18.0,0.0,27.0,20.0,14.0,0.0,0.0,0.0,0.0,12.0,0.0,37.0,0.0,0.0,11.0,0.0,20.0,7.0,17.0,8.0,0.0,46.0,0.0,7.0,0.0,0.0,56.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,66.0,0.0,5.0,16.0,8.0,0.0,1.0,58.0,2.0,4.0,0.0,0.0,8.0,41.0,0.0,5.0,0.0,67.0,1.09962
2016-38,1.09962,26.0,2.0,2.0,2.0,2.0,11.0,11.0,0.0,0.0,60.0,0.0,3.0,2.0,0.0,0.0,63.0,4.0,3.0,0.0,1.0,16.0,18.0,9.0,0.0,0.0,0.0,2.0,0.0,18.0,0.0,18.0,9.0,0.0,10.0,74.0,7.0,7.0,1.0,54.0,0.0,1.0,0.0,0.0,18.0,0.0,27.0,20.0,14.0,0.0,0.0,0.0,0.0,12.0,0.0,37.0,0.0,0.0,11.0,0.0,20.0,7.0,17.0,8.0,0.0,46.0,0.0,7.0,0.0,0.0,56.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,66.0,0.0,5.0,16.0,8.0,0.0,1.0,58.0,2.0,4.0,0.0,0.0,8.0,41.0,0.0,5.0,0.0,67.0,1.05951
2016-39,1.05951,26.0,2.0,2.0,2.0,2.0,11.0,11.0,0.0,0.0,60.0,0.0,3.0,2.0,0.0,0.0,63.0,4.0,3.0,0.0,1.0,16.0,18.0,9.0,0.0,0.0,0.0,2.0,0.0,18.0,0.0,18.0,9.0,0.0,10.0,74.0,7.0,7.0,1.0,54.0,0.0,1.0,0.0,0.0,18.0,0.0,27.0,20.0,14.0,0.0,0.0,0.0,0.0,12.0,0.0,37.0,0.0,0.0,11.0,0.0,20.0,7.0,17.0,8.0,0.0,46.0,0.0,7.0,0.0,0.0,56.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,66.0,0.0,5.0,16.0,8.0,0.0,1.0,58.0,2.0,4.0,0.0,0.0,8.0,41.0,0.0,5.0,0.0,67.0,0.588424
2016-40,0.588424,18.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,11.0,25.0,2.0,0.0,0.0,0.0,0.0,59.0,6.0,2.0,0.0,0.0,13.0,7.0,6.0,0.0,0.0,2.0,15.0,2.0,11.0,0.0,0.0,9.0,0.0,0.0,40.0,7.0,7.0,1.0,27.0,0.0,0.0,9.0,9.0,18.0,18.0,7.0,41.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,36.0,0.0,0.0,9.0,0.0,13.0,7.0,18.0,2.0,4.0,26.0,3.0,12.0,0.0,3.0,59.0,0.0,0.0,1.0,7.0,0.0,7.0,0.0,1.0,0.0,67.0,0.0,0.0,16.0,8.0,0.0,0.0,61.0,1.0,4.0,0.0,8.0,8.0,0.0,0.0,3.0,0.0,54.0,0.742727
2016-41,0.742727,18.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,11.0,25.0,2.0,0.0,0.0,0.0,0.0,59.0,6.0,2.0,0.0,0.0,13.0,7.0,6.0,0.0,0.0,2.0,15.0,2.0,11.0,0.0,0.0,9.0,0.0,0.0,40.0,7.0,7.0,1.0,27.0,0.0,0.0,9.0,9.0,18.0,18.0,7.0,41.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,36.0,0.0,0.0,9.0,0.0,13.0,7.0,18.0,2.0,4.0,26.0,3.0,12.0,0.0,3.0,59.0,0.0,0.0,1.0,7.0,0.0,7.0,0.0,1.0,0.0,67.0,0.0,0.0,16.0,8.0,0.0,0.0,61.0,1.0,4.0,0.0,8.0,8.0,0.0,0.0,3.0,0.0,54.0,0.9802930000000001
2016-42,0.9802930000000001,18.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,11.0,25.0,2.0,0.0,0.0,0.0,0.0,59.0,6.0,2.0,0.0,0.0,13.0,7.0,6.0,0.0,0.0,2.0,15.0,2.0,11.0,0.0,0.0,9.0,0.0,0.0,40.0,7.0,7.0,1.0,27.0,0.0,0.0,9.0,9.0,18.0,18.0,7.0,41.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,36.0,0.0,0.0,9.0,0.0,13.0,7.0,18.0,2.0,4.0,26.0,3.0,12.0,0.0,3.0,59.0,0.0,0.0,1.0,7.0,0.0,7.0,0.0,1.0,0.0,67.0,0.0,0.0,16.0,8.0,0.0,0.0,61.0,1.0,4.0,0.0,8.0,8.0,0.0,0.0,3.0,0.0,54.0,0.8400780000000001
2016-43,0.8400780000000001,18.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,11.0,25.0,2.0,0.0,0.0,0.0,0.0,59.0,6.0,2.0,0.0,0.0,13.0,7.0,6.0,0.0,0.0,2.0,15.0,2.0,11.0,0.0,0.0,9.0,0.0,0.0,40.0,7.0,7.0,1.0,27.0,0.0,0.0,9.0,9.0,18.0,18.0,7.0,41.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,36.0,0.0,0.0,9.0,0.0,13.0,7.0,18.0,2.0,4.0,26.0,3.0,12.0,0.0,3.0,59.0,0.0,0.0,1.0,7.0,0.0,7.0,0.0,1.0,0.0,67.0,0.0,0.0,16.0,8.0,0.0,0.0,61.0,1.0,4.0,0.0,8.0,8.0,0.0,0.0,3.0,0.0,54.0,0.951557
2016-44,0.951557,18.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,11.0,25.0,2.0,0.0,0.0,0.0,0.0,59.0,6.0,2.0,0.0,0.0,13.0,7.0,6.0,0.0,0.0,2.0,15.0,2.0,11.0,0.0,0.0,9.0,0.0,0.0,40.0,7.0,7.0,1.0,27.0,0.0,0.0,9.0,9.0,18.0,18.0,7.0,41.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,36.0,0.0,0.0,9.0,0.0,13.0,7.0,18.0,2.0,4.0,26.0,3.0,12.0,0.0,3.0,59.0,0.0,0.0,1.0,7.0,0.0,7.0,0.0,1.0,0.0,67.0,0.0,0.0,16.0,8.0,0.0,0.0,61.0,1.0,4.0,0.0,8.0,8.0,0.0,0.0,3.0,0.0,54.0,1.22094
2016-45,1.22094,18.0,0.0,2.0,7.0,4.0,11.0,11.0,21.0,21.0,13.0,2.0,4.0,0.0,1.0,0.0,71.0,5.0,2.0,0.0,0.0,13.0,10.0,8.0,6.0,0.0,0.0,14.0,2.0,9.0,0.0,8.0,0.0,8.0,6.0,35.0,0.0,10.0,1.0,16.0,0.0,0.0,25.0,8.0,17.0,17.0,13.0,51.0,6.0,6.0,11.0,0.0,11.0,40.0,1.0,31.0,0.0,0.0,19.0,4.0,36.0,13.0,62.0,6.0,2.0,14.0,0.0,13.0,0.0,0.0,59.0,0.0,0.0,2.0,20.0,7.0,33.0,0.0,1.0,0.0,82.0,0.0,0.0,15.0,5.0,5.0,0.0,67.0,0.0,3.0,23.0,23.0,31.0,0.0,3.0,5.0,0.0,87.0,0.8990319999999999
2016-46,0.8990319999999999,18.0,0.0,2.0,7.0,4.0,11.0,11.0,21.0,21.0,13.0,2.0,4.0,0.0,1.0,0.0,71.0,5.0,2.0,0.0,0.0,13.0,10.0,8.0,6.0,0.0,0.0,14.0,2.0,9.0,0.0,8.0,0.0,8.0,6.0,35.0,0.0,10.0,1.0,16.0,0.0,0.0,25.0,8.0,17.0,17.0,13.0,51.0,6.0,6.0,11.0,0.0,11.0,40.0,1.0,31.0,0.0,0.0,19.0,4.0,36.0,13.0,62.0,6.0,2.0,14.0,0.0,13.0,0.0,0.0,59.0,0.0,0.0,2.0,20.0,7.0,33.0,0.0,1.0,0.0,82.0,0.0,0.0,15.0,5.0,5.0,0.0,67.0,0.0,3.0,23.0,23.0,31.0,0.0,3.0,5.0,0.0,87.0,1.6507599999999998
2016-47,1.6507599999999998,18.0,0.0,2.0,7.0,4.0,11.0,11.0,21.0,21.0,13.0,2.0,4.0,0.0,1.0,0.0,71.0,5.0,2.0,0.0,0.0,13.0,10.0,8.0,6.0,0.0,0.0,14.0,2.0,9.0,0.0,8.0,0.0,8.0,6.0,35.0,0.0,10.0,1.0,16.0,0.0,0.0,25.0,8.0,17.0,17.0,13.0,51.0,6.0,6.0,11.0,0.0,11.0,40.0,1.0,31.0,0.0,0.0,19.0,4.0,36.0,13.0,62.0,6.0,2.0,14.0,0.0,13.0,0.0,0.0,59.0,0.0,0.0,2.0,20.0,7.0,33.0,0.0,1.0,0.0,82.0,0.0,0.0,15.0,5.0,5.0,0.0,67.0,0.0,3.0,23.0,23.0,31.0,0.0,3.0,5.0,0.0,87.0,1.12648
2016-48,1.12648,18.0,0.0,2.0,7.0,4.0,11.0,11.0,21.0,21.0,13.0,2.0,4.0,0.0,1.0,0.0,71.0,5.0,2.0,0.0,0.0,13.0,10.0,8.0,6.0,0.0,0.0,14.0,2.0,9.0,0.0,8.0,0.0,8.0,6.0,35.0,0.0,10.0,1.0,16.0,0.0,0.0,25.0,8.0,17.0,17.0,13.0,51.0,6.0,6.0,11.0,0.0,11.0,40.0,1.0,31.0,0.0,0.0,19.0,4.0,36.0,13.0,62.0,6.0,2.0,14.0,0.0,13.0,0.0,0.0,59.0,0.0,0.0,2.0,20.0,7.0,33.0,0.0,1.0,0.0,82.0,0.0,0.0,15.0,5.0,5.0,0.0,67.0,0.0,3.0,23.0,23.0,31.0,0.0,3.0,5.0,0.0,87.0,1.08942
2016-49,1.08942,13.0,2.0,4.0,6.0,0.0,0.0,20.0,10.0,10.0,2.0,0.0,4.0,0.0,1.0,1.0,49.0,6.0,2.0,0.0,0.0,13.0,3.0,11.0,3.0,0.0,0.0,15.0,0.0,8.0,0.0,8.0,8.0,0.0,25.0,49.0,0.0,12.0,0.0,2.0,0.0,0.0,8.0,24.0,16.0,8.0,37.0,31.0,18.0,0.0,11.0,0.0,33.0,44.0,1.0,35.0,0.0,0.0,8.0,0.0,20.0,12.0,17.0,5.0,4.0,8.0,0.0,9.0,0.0,0.0,66.0,1.0,0.0,3.0,6.0,6.0,0.0,0.0,1.0,0.0,73.0,0.0,10.0,5.0,10.0,0.0,1.0,45.0,1.0,2.0,0.0,7.0,22.0,0.0,3.0,3.0,0.0,61.0,1.35029
2016-50,1.35029,13.0,2.0,4.0,6.0,0.0,0.0,20.0,10.0,10.0,2.0,0.0,4.0,0.0,1.0,1.0,49.0,6.0,2.0,0.0,0.0,13.0,3.0,11.0,3.0,0.0,0.0,15.0,0.0,8.0,0.0,8.0,8.0,0.0,25.0,49.0,0.0,12.0,0.0,2.0,0.0,0.0,8.0,24.0,16.0,8.0,37.0,31.0,18.0,0.0,11.0,0.0,33.0,44.0,1.0,35.0,0.0,0.0,8.0,0.0,20.0,12.0,17.0,5.0,4.0,8.0,0.0,9.0,0.0,0.0,66.0,1.0,0.0,3.0,6.0,6.0,0.0,0.0,1.0,0.0,73.0,0.0,10.0,5.0,10.0,0.0,1.0,45.0,1.0,2.0,0.0,7.0,22.0,0.0,3.0,3.0,0.0,61.0,1.75352
2016-51,1.75352,13.0,2.0,4.0,6.0,0.0,0.0,20.0,10.0,10.0,2.0,0.0,4.0,0.0,1.0,1.0,49.0,6.0,2.0,0.0,0.0,13.0,3.0,11.0,3.0,0.0,0.0,15.0,0.0,8.0,0.0,8.0,8.0,0.0,25.0,49.0,0.0,12.0,0.0,2.0,0.0,0.0,8.0,24.0,16.0,8.0,37.0,31.0,18.0,0.0,11.0,0.0,33.0,44.0,1.0,35.0,0.0,0.0,8.0,0.0,20.0,12.0,17.0,5.0,4.0,8.0,0.0,9.0,0.0,0.0,66.0,1.0,0.0,3.0,6.0,6.0,0.0,0.0,1.0,0.0,73.0,0.0,10.0,5.0,10.0,0.0,1.0,45.0,1.0,2.0,0.0,7.0,22.0,0.0,3.0,3.0,0.0,61.0,2.41278
2016-52,2.41278,13.0,2.0,4.0,6.0,0.0,0.0,20.0,10.0,10.0,2.0,0.0,4.0,0.0,1.0,1.0,49.0,6.0,2.0,0.0,0.0,13.0,3.0,11.0,3.0,0.0,0.0,15.0,0.0,8.0,0.0,8.0,8.0,0.0,25.0,49.0,0.0,12.0,0.0,2.0,0.0,0.0,8.0,24.0,16.0,8.0,37.0,31.0,18.0,0.0,11.0,0.0,33.0,44.0,1.0,35.0,0.0,0.0,8.0,0.0,20.0,12.0,17.0,5.0,4.0,8.0,0.0,9.0,0.0,0.0,66.0,1.0,0.0,3.0,6.0,6.0,0.0,0.0,1.0,0.0,73.0,0.0,10.0,5.0,10.0,0.0,1.0,45.0,1.0,2.0,0.0,7.0,22.0,0.0,3.0,3.0,0.0,61.0,1.66687
2017-01,1.66687,13.0,2.0,4.0,6.0,0.0,0.0,20.0,10.0,10.0,2.0,0.0,4.0,0.0,1.0,1.0,49.0,6.0,2.0,0.0,0.0,13.0,3.0,11.0,3.0,0.0,0.0,15.0,0.0,8.0,0.0,8.0,8.0,0.0,25.0,49.0,0.0,12.0,0.0,2.0,0.0,0.0,8.0,24.0,16.0,8.0,37.0,31.0,18.0,0.0,11.0,0.0,33.0,44.0,1.0,35.0,0.0,0.0,8.0,0.0,20.0,12.0,17.0,5.0,4.0,8.0,0.0,9.0,0.0,0.0,66.0,1.0,0.0,3.0,6.0,6.0,0.0,0.0,1.0,0.0,73.0,0.0,10.0,5.0,10.0,0.0,1.0,45.0,1.0,2.0,0.0,7.0,22.0,0.0,3.0,3.0,0.0,61.0,2.22725
2017-02,2.22725,13.0,2.0,4.0,6.0,0.0,0.0,20.0,10.0,10.0,2.0,0.0,4.0,0.0,1.0,1.0,49.0,6.0,2.0,0.0,0.0,13.0,3.0,11.0,3.0,0.0,0.0,15.0,0.0,8.0,0.0,8.0,8.0,0.0,25.0,49.0,0.0,12.0,0.0,2.0,0.0,0.0,8.0,24.0,16.0,8.0,37.0,31.0,18.0,0.0,11.0,0.0,33.0,44.0,1.0,35.0,0.0,0.0,8.0,0.0,20.0,12.0,17.0,5.0,4.0,8.0,0.0,9.0,0.0,0.0,66.0,1.0,0.0,3.0,6.0,6.0,0.0,0.0,1.0,0.0,73.0,0.0,10.0,5.0,10.0,0.0,1.0,45.0,1.0,2.0,0.0,7.0,22.0,0.0,3.0,3.0,0.0,61.0,2.73316
2017-03,2.73316,13.0,2.0,4.0,6.0,0.0,0.0,20.0,10.0,10.0,2.0,0.0,4.0,0.0,1.0,1.0,49.0,6.0,2.0,0.0,0.0,13.0,3.0,11.0,3.0,0.0,0.0,15.0,0.0,8.0,0.0,8.0,8.0,0.0,25.0,49.0,0.0,12.0,0.0,2.0,0.0,0.0,8.0,24.0,16.0,8.0,37.0,31.0,18.0,0.0,11.0,0.0,33.0,44.0,1.0,35.0,0.0,0.0,8.0,0.0,20.0,12.0,17.0,5.0,4.0,8.0,0.0,9.0,0.0,0.0,66.0,1.0,0.0,3.0,6.0,6.0,0.0,0.0,1.0,0.0,73.0,0.0,10.0,5.0,10.0,0.0,1.0,45.0,1.0,2.0,0.0,7.0,22.0,0.0,3.0,3.0,0.0,61.0,2.86498
2017-04,2.86498,13.0,2.0,4.0,6.0,0.0,0.0,20.0,10.0,10.0,2.0,0.0,4.0,0.0,1.0,1.0,49.0,6.0,2.0,0.0,0.0,13.0,3.0,11.0,3.0,0.0,0.0,15.0,0.0,8.0,0.0,8.0,8.0,0.0,25.0,49.0,0.0,12.0,0.0,2.0,0.0,0.0,8.0,24.0,16.0,8.0,37.0,31.0,18.0,0.0,11.0,0.0,33.0,44.0,1.0,35.0,0.0,0.0,8.0,0.0,20.0,12.0,17.0,5.0,4.0,8.0,0.0,9.0,0.0,0.0,66.0,1.0,0.0,3.0,6.0,6.0,0.0,0.0,1.0,0.0,73.0,0.0,10.0,5.0,10.0,0.0,1.0,45.0,1.0,2.0,0.0,7.0,22.0,0.0,3.0,3.0,0.0,61.0,2.90698
2017-05,2.90698,13.0,2.0,4.0,6.0,0.0,0.0,20.0,10.0,10.0,2.0,0.0,4.0,0.0,1.0,1.0,49.0,6.0,2.0,0.0,0.0,13.0,3.0,11.0,3.0,0.0,0.0,15.0,0.0,8.0,0.0,8.0,8.0,0.0,25.0,49.0,0.0,12.0,0.0,2.0,0.0,0.0,8.0,24.0,16.0,8.0,37.0,31.0,18.0,0.0,11.0,0.0,33.0,44.0,1.0,35.0,0.0,0.0,8.0,0.0,20.0,12.0,17.0,5.0,4.0,8.0,0.0,9.0,0.0,0.0,66.0,1.0,0.0,3.0,6.0,6.0,0.0,0.0,1.0,0.0,73.0,0.0,10.0,5.0,10.0,0.0,1.0,45.0,1.0,2.0,0.0,7.0,22.0,0.0,3.0,3.0,0.0,61.0,4.58397
2017-06,4.58397,13.0,2.0,4.0,6.0,0.0,0.0,20.0,10.0,10.0,2.0,0.0,4.0,0.0,1.0,1.0,49.0,6.0,2.0,0.0,0.0,13.0,3.0,11.0,3.0,0.0,0.0,15.0,0.0,8.0,0.0,8.0,8.0,0.0,25.0,49.0,0.0,12.0,0.0,2.0,0.0,0.0,8.0,24.0,16.0,8.0,37.0,31.0,18.0,0.0,11.0,0.0,33.0,44.0,1.0,35.0,0.0,0.0,8.0,0.0,20.0,12.0,17.0,5.0,4.0,8.0,0.0,9.0,0.0,0.0,66.0,1.0,0.0,3.0,6.0,6.0,0.0,0.0,1.0,0.0,73.0,0.0,10.0,5.0,10.0,0.0,1.0,45.0,1.0,2.0,0.0,7.0,22.0,0.0,3.0,3.0,0.0,61.0,6.08186
2017-07,6.08186,13.0,2.0,4.0,6.0,0.0,0.0,20.0,10.0,10.0,2.0,0.0,4.0,0.0,1.0,1.0,49.0,6.0,2.0,0.0,0.0,13.0,3.0,11.0,3.0,0.0,0.0,15.0,0.0,8.0,0.0,8.0,8.0,0.0,25.0,49.0,0.0,12.0,0.0,2.0,0.0,0.0,8.0,24.0,16.0,8.0,37.0,31.0,18.0,0.0,11.0,0.0,33.0,44.0,1.0,35.0,0.0,0.0,8.0,0.0,20.0,12.0,17.0,5.0,4.0,8.0,0.0,9.0,0.0,0.0,66.0,1.0,0.0,3.0,6.0,6.0,0.0,0.0,1.0,0.0,73.0,0.0,10.0,5.0,10.0,0.0,1.0,45.0,1.0,2.0,0.0,7.0,22.0,0.0,3.0,3.0,0.0,61.0,5.82144
2017-08,5.82144,13.0,2.0,4.0,6.0,0.0,0.0,20.0,10.0,10.0,2.0,0.0,4.0,0.0,1.0,1.0,49.0,6.0,2.0,0.0,0.0,13.0,3.0,11.0,3.0,0.0,0.0,15.0,0.0,8.0,0.0,8.0,8.0,0.0,25.0,49.0,0.0,12.0,0.0,2.0,0.0,0.0,8.0,24.0,16.0,8.0,37.0,31.0,18.0,0.0,11.0,0.0,33.0,44.0,1.0,35.0,0.0,0.0,8.0,0.0,20.0,12.0,17.0,5.0,4.0,8.0,0.0,9.0,0.0,0.0,66.0,1.0,0.0,3.0,6.0,6.0,0.0,0.0,1.0,0.0,73.0,0.0,10.0,5.0,10.0,0.0,1.0,45.0,1.0,2.0,0.0,7.0,22.0,0.0,3.0,3.0,0.0,61.0,3.39394
2017-09,3.39394,13.0,2.0,4.0,6.0,0.0,0.0,20.0,10.0,10.0,2.0,0.0,4.0,0.0,1.0,1.0,49.0,6.0,2.0,0.0,0.0,13.0,3.0,11.0,3.0,0.0,0.0,15.0,0.0,8.0,0.0,8.0,8.0,0.0,25.0,49.0,0.0,12.0,0.0,2.0,0.0,0.0,8.0,24.0,16.0,8.0,37.0,31.0,18.0,0.0,11.0,0.0,33.0,44.0,1.0,35.0,0.0,0.0,8.0,0.0,20.0,12.0,17.0,5.0,4.0,8.0,0.0,9.0,0.0,0.0,66.0,1.0,0.0,3.0,6.0,6.0,0.0,0.0,1.0,0.0,73.0,0.0,10.0,5.0,10.0,0.0,1.0,45.0,1.0,2.0,0.0,7.0,22.0,0.0,3.0,3.0,0.0,61.0,3.5410000000000004
2017-10,3.5410000000000004,13.0,2.0,4.0,6.0,0.0,0.0,20.0,10.0,10.0,2.0,0.0,4.0,0.0,1.0,1.0,49.0,6.0,2.0,0.0,0.0,13.0,3.0,11.0,3.0,0.0,0.0,15.0,0.0,8.0,0.0,8.0,8.0,0.0,25.0,49.0,0.0,12.0,0.0,2.0,0.0,0.0,8.0,24.0,16.0,8.0,37.0,31.0,18.0,0.0,11.0,0.0,33.0,44.0,1.0,35.0,0.0,0.0,8.0,0.0,20.0,12.0,17.0,5.0,4.0,8.0,0.0,9.0,0.0,0.0,66.0,1.0,0.0,3.0,6.0,6.0,0.0,0.0,1.0,0.0,73.0,0.0,10.0,5.0,10.0,0.0,1.0,45.0,1.0,2.0,0.0,7.0,22.0,0.0,3.0,3.0,0.0,61.0,3.8949599999999998
2017-11,3.8949599999999998,13.0,2.0,4.0,6.0,0.0,0.0,20.0,10.0,10.0,2.0,0.0,4.0,0.0,1.0,1.0,49.0,6.0,2.0,0.0,0.0,13.0,3.0,11.0,3.0,0.0,0.0,15.0,0.0,8.0,0.0,8.0,8.0,0.0,25.0,49.0,0.0,12.0,0.0,2.0,0.0,0.0,8.0,24.0,16.0,8.0,37.0,31.0,18.0,0.0,11.0,0.0,33.0,44.0,1.0,35.0,0.0,0.0,8.0,0.0,20.0,12.0,17.0,5.0,4.0,8.0,0.0,9.0,0.0,0.0,66.0,1.0,0.0,3.0,6.0,6.0,0.0,0.0,1.0,0.0,73.0,0.0,10.0,5.0,10.0,0.0,1.0,45.0,1.0,2.0,0.0,7.0,22.0,0.0,3.0,3.0,0.0,61.0,3.27304
2017-12,3.27304,13.0,2.0,4.0,6.0,0.0,0.0,20.0,10.0,10.0,2.0,0.0,4.0,0.0,1.0,1.0,49.0,6.0,2.0,0.0,0.0,13.0,3.0,11.0,3.0,0.0,0.0,15.0,0.0,8.0,0.0,8.0,8.0,0.0,25.0,49.0,0.0,12.0,0.0,2.0,0.0,0.0,8.0,24.0,16.0,8.0,37.0,31.0,18.0,0.0,11.0,0.0,33.0,44.0,1.0,35.0,0.0,0.0,8.0,0.0,20.0,12.0,17.0,5.0,4.0,8.0,0.0,9.0,0.0,0.0,66.0,1.0,0.0,3.0,6.0,6.0,0.0,0.0,1.0,0.0,73.0,0.0,10.0,5.0,10.0,0.0,1.0,45.0,1.0,2.0,0.0,7.0,22.0,0.0,3.0,3.0,0.0,61.0,3.57217
