date,district_of_columbia_flu,flu,flu recovery,having the flu,bird flu,flu duration,flu in children,influenza a and b,cure the flu,remedies for flu,flu shots,dangerous fever,break a fever,dc flu,how long is the flu contagious,medicine for the flu,treating flu,flu like symptoms,flu how long,fever cough,flu and cold,flu lasts,the flu,flu symptoms,flu shot cvs,flu game,cold vs. flu,how long flu,how long is the flu,symptoms of flu,cold and flu,flu contagious period,treating the flu,flu children,reduce a fever,how long contagious,i have the flu,low body,flu treatment,is the flu contagious,do i have the flu,flu shot,incubation period for the flu,flu vs cold,flu and fever,flu care,flu vs. cold,human temperature,high fever,spanish flu,flu treatments,cold vs flu,influenza type a,fight the flu,the flu virus,how to treat flu,reduce fever,cdc,cold symptoms,influenza incubation period,thermoscan,normal body temperature,flu virus,how long does the flu last,fever flu,stomach flu,swine flu,flu vaccine,flu cough,over the counter flu,what to do if you have the flu,flu report,signs of flu,over the counter flu medicine,flu or cold,get rid of the flu,is flu contagious,flu germs,flu fever,early flu symptoms,how long is flu contagious,symptoms of the flu,cdc flu,taking temperature,exposed to flu,flu contagious,bronchitis,get over the flu,stomach flu symptoms,symptoms of bronchitis,cold or flu,flu medicine,flu remedies,flu complications,treat flu,how to get rid of the flu,body temperature,target
2012-02,3.88206,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,41.0,3.0,10.0,3.0,0.0,4.0,8.0,0.0,1.0,0.0,4.0,0.0,16.0,6.0,0.0,0.0,6.0,0.0,34.0,15.0,19.0,0.0,0.0,0.0,2.0,0.0,0.0,23.0,0.0,0.0,24.0,36.0,36.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,35.0,25.0,0.0,10.0,10.0,8.0,4.0,4.0,34.0,3.0,3.0,3.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,18.0,9.0,17.0,0.0,9.0,50.0,0.0,6.0,5.0,0.0,28.0,0.0,0.0,0.0,0.0,60.0,3.5653699999999997
2012-03,3.5653699999999997,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,41.0,3.0,10.0,3.0,0.0,4.0,8.0,0.0,1.0,0.0,4.0,0.0,16.0,6.0,0.0,0.0,6.0,0.0,34.0,15.0,19.0,0.0,0.0,0.0,2.0,0.0,0.0,23.0,0.0,0.0,24.0,36.0,36.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,35.0,25.0,0.0,10.0,10.0,8.0,4.0,4.0,34.0,3.0,3.0,3.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,18.0,9.0,17.0,0.0,9.0,50.0,0.0,6.0,5.0,0.0,28.0,0.0,0.0,0.0,0.0,60.0,3.98374
2012-04,3.98374,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,41.0,3.0,10.0,3.0,0.0,4.0,8.0,0.0,1.0,0.0,4.0,0.0,16.0,6.0,0.0,0.0,6.0,0.0,34.0,15.0,19.0,0.0,0.0,0.0,2.0,0.0,0.0,23.0,0.0,0.0,24.0,36.0,36.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,35.0,25.0,0.0,10.0,10.0,8.0,4.0,4.0,34.0,3.0,3.0,3.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,18.0,9.0,17.0,0.0,9.0,50.0,0.0,6.0,5.0,0.0,28.0,0.0,0.0,0.0,0.0,60.0,3.6189699999999996
2012-05,3.6189699999999996,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,41.0,3.0,10.0,3.0,0.0,4.0,8.0,0.0,1.0,0.0,4.0,0.0,16.0,6.0,0.0,0.0,6.0,0.0,34.0,15.0,19.0,0.0,0.0,0.0,2.0,0.0,0.0,23.0,0.0,0.0,24.0,36.0,36.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,35.0,25.0,0.0,10.0,10.0,8.0,4.0,4.0,34.0,3.0,3.0,3.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,18.0,9.0,17.0,0.0,9.0,50.0,0.0,6.0,5.0,0.0,28.0,0.0,0.0,0.0,0.0,60.0,3.97065
2012-06,3.97065,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,41.0,3.0,10.0,3.0,0.0,4.0,8.0,0.0,1.0,0.0,4.0,0.0,16.0,6.0,0.0,0.0,6.0,0.0,34.0,15.0,19.0,0.0,0.0,0.0,2.0,0.0,0.0,23.0,0.0,0.0,24.0,36.0,36.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,35.0,25.0,0.0,10.0,10.0,8.0,4.0,4.0,34.0,3.0,3.0,3.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,18.0,9.0,17.0,0.0,9.0,50.0,0.0,6.0,5.0,0.0,28.0,0.0,0.0,0.0,0.0,60.0,4.63646
2012-07,4.63646,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,41.0,3.0,10.0,3.0,0.0,4.0,8.0,0.0,1.0,0.0,4.0,0.0,16.0,6.0,0.0,0.0,6.0,0.0,34.0,15.0,19.0,0.0,0.0,0.0,2.0,0.0,0.0,23.0,0.0,0.0,24.0,36.0,36.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,35.0,25.0,0.0,10.0,10.0,8.0,4.0,4.0,34.0,3.0,3.0,3.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,18.0,9.0,17.0,0.0,9.0,50.0,0.0,6.0,5.0,0.0,28.0,0.0,0.0,0.0,0.0,60.0,4.3411599999999995
2012-08,4.3411599999999995,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,41.0,3.0,10.0,3.0,0.0,4.0,8.0,0.0,1.0,0.0,4.0,0.0,16.0,6.0,0.0,0.0,6.0,0.0,34.0,15.0,19.0,0.0,0.0,0.0,2.0,0.0,0.0,23.0,0.0,0.0,24.0,36.0,36.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,35.0,25.0,0.0,10.0,10.0,8.0,4.0,4.0,34.0,3.0,3.0,3.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,18.0,9.0,17.0,0.0,9.0,50.0,0.0,6.0,5.0,0.0,28.0,0.0,0.0,0.0,0.0,60.0,3.3794800000000005
2012-09,3.3794800000000005,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,41.0,3.0,10.0,3.0,0.0,4.0,8.0,0.0,1.0,0.0,4.0,0.0,16.0,6.0,0.0,0.0,6.0,0.0,34.0,15.0,19.0,0.0,0.0,0.0,2.0,0.0,0.0,23.0,0.0,0.0,24.0,36.0,36.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,35.0,25.0,0.0,10.0,10.0,8.0,4.0,4.0,34.0,3.0,3.0,3.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,18.0,9.0,17.0,0.0,9.0,50.0,0.0,6.0,5.0,0.0,28.0,0.0,0.0,0.0,0.0,60.0,2.81987
2012-10,2.81987,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,41.0,3.0,10.0,3.0,0.0,4.0,8.0,0.0,1.0,0.0,4.0,0.0,16.0,6.0,0.0,0.0,6.0,0.0,34.0,15.0,19.0,0.0,0.0,0.0,2.0,0.0,0.0,23.0,0.0,0.0,24.0,36.0,36.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,35.0,25.0,0.0,10.0,10.0,8.0,4.0,4.0,34.0,3.0,3.0,3.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,18.0,9.0,17.0,0.0,9.0,50.0,0.0,6.0,5.0,0.0,28.0,0.0,0.0,0.0,0.0,60.0,3.61045
2012-11,3.61045,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,41.0,3.0,10.0,3.0,0.0,4.0,8.0,0.0,1.0,0.0,4.0,0.0,16.0,6.0,0.0,0.0,6.0,0.0,34.0,15.0,19.0,0.0,0.0,0.0,2.0,0.0,0.0,23.0,0.0,0.0,24.0,36.0,36.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,35.0,25.0,0.0,10.0,10.0,8.0,4.0,4.0,34.0,3.0,3.0,3.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,18.0,9.0,17.0,0.0,9.0,50.0,0.0,6.0,5.0,0.0,28.0,0.0,0.0,0.0,0.0,60.0,3.3929400000000003
2012-12,3.3929400000000003,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,41.0,3.0,10.0,3.0,0.0,4.0,8.0,0.0,1.0,0.0,4.0,0.0,16.0,6.0,0.0,0.0,6.0,0.0,34.0,15.0,19.0,0.0,0.0,0.0,2.0,0.0,0.0,23.0,0.0,0.0,24.0,36.0,36.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,35.0,25.0,0.0,10.0,10.0,8.0,4.0,4.0,34.0,3.0,3.0,3.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,18.0,9.0,17.0,0.0,9.0,50.0,0.0,6.0,5.0,0.0,28.0,0.0,0.0,0.0,0.0,60.0,2.29661
2012-13,2.29661,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,41.0,3.0,10.0,3.0,0.0,4.0,8.0,0.0,1.0,0.0,4.0,0.0,16.0,6.0,0.0,0.0,6.0,0.0,34.0,15.0,19.0,0.0,0.0,0.0,2.0,0.0,0.0,23.0,0.0,0.0,24.0,36.0,36.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,35.0,25.0,0.0,10.0,10.0,8.0,4.0,4.0,34.0,3.0,3.0,3.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,18.0,9.0,17.0,0.0,9.0,50.0,0.0,6.0,5.0,0.0,28.0,0.0,0.0,0.0,0.0,60.0,1.9001099999999997
2012-14,1.9001099999999997,8.0,0.0,0.0,21.0,0.0,0.0,0.0,41.0,0.0,4.0,0.0,0.0,0.0,16.0,0.0,0.0,49.0,5.0,13.0,7.0,0.0,7.0,9.0,0.0,1.0,0.0,4.0,0.0,8.0,12.0,0.0,0.0,0.0,0.0,15.0,0.0,26.0,2.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,12.0,48.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,33.0,32.0,0.0,5.0,7.0,4.0,0.0,12.0,18.0,7.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,11.0,0.0,0.0,0.0,27.0,0.0,0.0,9.0,0.0,17.0,0.0,0.0,35.0,0.0,2.0,2.0,14.0,14.0,0.0,0.0,6.0,0.0,57.0,2.80857
2012-15,2.80857,8.0,0.0,0.0,21.0,0.0,0.0,0.0,41.0,0.0,4.0,0.0,0.0,0.0,16.0,0.0,0.0,49.0,5.0,13.0,7.0,0.0,7.0,9.0,0.0,1.0,0.0,4.0,0.0,8.0,12.0,0.0,0.0,0.0,0.0,15.0,0.0,26.0,2.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,12.0,48.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,33.0,32.0,0.0,5.0,7.0,4.0,0.0,12.0,18.0,7.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,11.0,0.0,0.0,0.0,27.0,0.0,0.0,9.0,0.0,17.0,0.0,0.0,35.0,0.0,2.0,2.0,14.0,14.0,0.0,0.0,6.0,0.0,57.0,2.2290200000000002
2012-16,2.2290200000000002,8.0,0.0,0.0,21.0,0.0,0.0,0.0,41.0,0.0,4.0,0.0,0.0,0.0,16.0,0.0,0.0,49.0,5.0,13.0,7.0,0.0,7.0,9.0,0.0,1.0,0.0,4.0,0.0,8.0,12.0,0.0,0.0,0.0,0.0,15.0,0.0,26.0,2.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,12.0,48.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,33.0,32.0,0.0,5.0,7.0,4.0,0.0,12.0,18.0,7.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,11.0,0.0,0.0,0.0,27.0,0.0,0.0,9.0,0.0,17.0,0.0,0.0,35.0,0.0,2.0,2.0,14.0,14.0,0.0,0.0,6.0,0.0,57.0,3.0024
2012-17,3.0024,8.0,0.0,0.0,21.0,0.0,0.0,0.0,41.0,0.0,4.0,0.0,0.0,0.0,16.0,0.0,0.0,49.0,5.0,13.0,7.0,0.0,7.0,9.0,0.0,1.0,0.0,4.0,0.0,8.0,12.0,0.0,0.0,0.0,0.0,15.0,0.0,26.0,2.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,12.0,48.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,33.0,32.0,0.0,5.0,7.0,4.0,0.0,12.0,18.0,7.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,11.0,0.0,0.0,0.0,27.0,0.0,0.0,9.0,0.0,17.0,0.0,0.0,35.0,0.0,2.0,2.0,14.0,14.0,0.0,0.0,6.0,0.0,57.0,2.75182
2012-18,2.75182,8.0,0.0,0.0,21.0,0.0,0.0,0.0,41.0,0.0,4.0,0.0,0.0,0.0,16.0,0.0,0.0,49.0,5.0,13.0,7.0,0.0,7.0,9.0,0.0,1.0,0.0,4.0,0.0,8.0,12.0,0.0,0.0,0.0,0.0,15.0,0.0,26.0,2.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,12.0,48.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,33.0,32.0,0.0,5.0,7.0,4.0,0.0,12.0,18.0,7.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,11.0,0.0,0.0,0.0,27.0,0.0,0.0,9.0,0.0,17.0,0.0,0.0,35.0,0.0,2.0,2.0,14.0,14.0,0.0,0.0,6.0,0.0,57.0,2.6490099999999996
2012-19,2.6490099999999996,5.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,15.0,6.0,12.0,3.0,0.0,4.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,32.0,0.0,14.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,11.0,39.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,39.0,23.0,0.0,5.0,12.0,6.0,0.0,0.0,19.0,11.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,16.0,0.0,8.0,33.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,2.61932
2012-20,2.61932,5.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,15.0,6.0,12.0,3.0,0.0,4.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,32.0,0.0,14.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,11.0,39.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,39.0,23.0,0.0,5.0,12.0,6.0,0.0,0.0,19.0,11.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,16.0,0.0,8.0,33.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,3.20513
2012-21,3.20513,5.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,15.0,6.0,12.0,3.0,0.0,4.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,32.0,0.0,14.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,11.0,39.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,39.0,23.0,0.0,5.0,12.0,6.0,0.0,0.0,19.0,11.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,16.0,0.0,8.0,33.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,2.42588
2012-22,2.42588,5.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,15.0,6.0,12.0,3.0,0.0,4.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,32.0,0.0,14.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,11.0,39.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,39.0,23.0,0.0,5.0,12.0,6.0,0.0,0.0,19.0,11.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,16.0,0.0,8.0,33.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,3.4270699999999996
2012-23,3.4270699999999996,4.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,5.0,7.0,3.0,0.0,6.0,5.0,0.0,0.0,0.0,8.0,0.0,9.0,6.0,0.0,0.0,0.0,0.0,36.0,0.0,16.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,38.0,11.0,0.0,0.0,11.0,9.0,4.0,0.0,13.0,5.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,31.0,0.0,2.0,2.0,15.0,15.0,0.0,0.0,0.0,0.0,35.0,3.27124
2012-24,3.27124,4.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,5.0,7.0,3.0,0.0,6.0,5.0,0.0,0.0,0.0,8.0,0.0,9.0,6.0,0.0,0.0,0.0,0.0,36.0,0.0,16.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,38.0,11.0,0.0,0.0,11.0,9.0,4.0,0.0,13.0,5.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,31.0,0.0,2.0,2.0,15.0,15.0,0.0,0.0,0.0,0.0,35.0,2.3798
2012-25,2.3798,4.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,5.0,7.0,3.0,0.0,6.0,5.0,0.0,0.0,0.0,8.0,0.0,9.0,6.0,0.0,0.0,0.0,0.0,36.0,0.0,16.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,38.0,11.0,0.0,0.0,11.0,9.0,4.0,0.0,13.0,5.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,31.0,0.0,2.0,2.0,15.0,15.0,0.0,0.0,0.0,0.0,35.0,3.64931
2012-26,3.64931,4.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,5.0,7.0,3.0,0.0,6.0,5.0,0.0,0.0,0.0,8.0,0.0,9.0,6.0,0.0,0.0,0.0,0.0,36.0,0.0,16.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,38.0,11.0,0.0,0.0,11.0,9.0,4.0,0.0,13.0,5.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,31.0,0.0,2.0,2.0,15.0,15.0,0.0,0.0,0.0,0.0,35.0,3.06588
2012-27,3.06588,7.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,3.0,5.0,3.0,0.0,4.0,7.0,0.0,2.0,0.0,0.0,0.0,8.0,6.0,0.0,0.0,6.0,0.0,34.0,0.0,34.0,1.0,0.0,0.0,2.0,0.0,11.0,11.0,0.0,0.0,12.0,60.0,12.0,0.0,18.0,0.0,0.0,0.0,0.0,1.0,31.0,25.0,0.0,0.0,17.0,4.0,0.0,8.0,12.0,28.0,17.0,3.0,0.0,0.0,0.0,7.0,0.0,11.0,0.0,11.0,0.0,18.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,33.0,0.0,4.0,2.0,14.0,14.0,0.0,0.0,0.0,0.0,63.0,2.62541
2012-28,2.62541,7.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,3.0,5.0,3.0,0.0,4.0,7.0,0.0,2.0,0.0,0.0,0.0,8.0,6.0,0.0,0.0,6.0,0.0,34.0,0.0,34.0,1.0,0.0,0.0,2.0,0.0,11.0,11.0,0.0,0.0,12.0,60.0,12.0,0.0,18.0,0.0,0.0,0.0,0.0,1.0,31.0,25.0,0.0,0.0,17.0,4.0,0.0,8.0,12.0,28.0,17.0,3.0,0.0,0.0,0.0,7.0,0.0,11.0,0.0,11.0,0.0,18.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,33.0,0.0,4.0,2.0,14.0,14.0,0.0,0.0,0.0,0.0,63.0,2.8072
2012-29,2.8072,7.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,3.0,5.0,3.0,0.0,4.0,7.0,0.0,2.0,0.0,0.0,0.0,8.0,6.0,0.0,0.0,6.0,0.0,34.0,0.0,34.0,1.0,0.0,0.0,2.0,0.0,11.0,11.0,0.0,0.0,12.0,60.0,12.0,0.0,18.0,0.0,0.0,0.0,0.0,1.0,31.0,25.0,0.0,0.0,17.0,4.0,0.0,8.0,12.0,28.0,17.0,3.0,0.0,0.0,0.0,7.0,0.0,11.0,0.0,11.0,0.0,18.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,33.0,0.0,4.0,2.0,14.0,14.0,0.0,0.0,0.0,0.0,63.0,2.9925200000000003
2012-30,2.9925200000000003,7.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,3.0,5.0,3.0,0.0,4.0,7.0,0.0,2.0,0.0,0.0,0.0,8.0,6.0,0.0,0.0,6.0,0.0,34.0,0.0,34.0,1.0,0.0,0.0,2.0,0.0,11.0,11.0,0.0,0.0,12.0,60.0,12.0,0.0,18.0,0.0,0.0,0.0,0.0,1.0,31.0,25.0,0.0,0.0,17.0,4.0,0.0,8.0,12.0,28.0,17.0,3.0,0.0,0.0,0.0,7.0,0.0,11.0,0.0,11.0,0.0,18.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,33.0,0.0,4.0,2.0,14.0,14.0,0.0,0.0,0.0,0.0,63.0,3.13253
2012-31,3.13253,7.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,3.0,5.0,3.0,0.0,4.0,7.0,0.0,2.0,0.0,0.0,0.0,8.0,6.0,0.0,0.0,6.0,0.0,34.0,0.0,34.0,1.0,0.0,0.0,2.0,0.0,11.0,11.0,0.0,0.0,12.0,60.0,12.0,0.0,18.0,0.0,0.0,0.0,0.0,1.0,31.0,25.0,0.0,0.0,17.0,4.0,0.0,8.0,12.0,28.0,17.0,3.0,0.0,0.0,0.0,7.0,0.0,11.0,0.0,11.0,0.0,18.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,33.0,0.0,4.0,2.0,14.0,14.0,0.0,0.0,0.0,0.0,63.0,3.1074900000000003
2012-32,3.1074900000000003,18.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,11.0,19.0,0.0,0.0,37.0,4.0,6.0,4.0,0.0,11.0,11.0,2.0,0.0,0.0,0.0,0.0,9.0,7.0,0.0,0.0,17.0,0.0,30.0,17.0,26.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,13.0,0.0,14.0,41.0,27.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,39.0,65.0,0.0,0.0,8.0,5.0,0.0,5.0,16.0,6.0,26.0,0.0,4.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,10.0,20.0,0.0,0.0,20.0,49.0,0.0,2.0,2.0,0.0,16.0,0.0,0.0,0.0,0.0,58.0,2.42424
2012-33,2.42424,18.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,11.0,19.0,0.0,0.0,37.0,4.0,6.0,4.0,0.0,11.0,11.0,2.0,0.0,0.0,0.0,0.0,9.0,7.0,0.0,0.0,17.0,0.0,30.0,17.0,26.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,13.0,0.0,14.0,41.0,27.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,39.0,65.0,0.0,0.0,8.0,5.0,0.0,5.0,16.0,6.0,26.0,0.0,4.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,10.0,20.0,0.0,0.0,20.0,49.0,0.0,2.0,2.0,0.0,16.0,0.0,0.0,0.0,0.0,58.0,3.3239699999999996
2012-34,3.3239699999999996,18.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,11.0,19.0,0.0,0.0,37.0,4.0,6.0,4.0,0.0,11.0,11.0,2.0,0.0,0.0,0.0,0.0,9.0,7.0,0.0,0.0,17.0,0.0,30.0,17.0,26.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,13.0,0.0,14.0,41.0,27.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,39.0,65.0,0.0,0.0,8.0,5.0,0.0,5.0,16.0,6.0,26.0,0.0,4.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,10.0,20.0,0.0,0.0,20.0,49.0,0.0,2.0,2.0,0.0,16.0,0.0,0.0,0.0,0.0,58.0,2.81474
