date,iowa_flu,flu,flu recovery,having the flu,bird flu,flu duration,flu in children,influenza,influenza a and b,cure the flu,flu season,flu shots,dangerous fever,break a fever,how long is the flu contagious,medicine for the flu,treating flu,flu like symptoms,flu how long,fever cough,flu and cold,flu lasts,the flu,flu symptoms,cure flu,cold vs. flu,how long is the flu,symptoms of flu,fever reducer,cold and flu,treating the flu,flu children,flu iowa,incubation period for flu,how long contagious,i have the flu,low body,treat the flu,is the flu contagious,do i have the flu,flu shot,flu 2018,incubation period for the flu,flu vs cold,flu and fever,flu care,flu vs. cold,flu symptoms 2018,human temperature,high fever,medicine for flu,flu treatments,cold vs flu,influenza type a,influenza symptoms,the flu virus,how to treat flu,reduce fever,type a influenza,influenza incubation period,thermoscan,normal body temperature,how long does the flu last,fever flu,stomach flu,how long does flu last,influenza a,swine flu,flu vaccine,flu cough,contagious flu,what to do if you have the flu,flu report,flu in iowa,over the counter flu medicine,normal body,flu or cold,get rid of the flu,flu germs,ear thermometer,flu fever,early flu symptoms,symptoms of the flu,treatment for flu,cdc flu,taking temperature,flu contagious,flu length,bronchitis,get over the flu,symptoms of bronchitis,oscillococcinum,cold or flu,flu medicine,flu shot side effects,flu complications,signs of the flu,treat flu,body temperature,target_1,target_2,target_4,target_8
2015-43,0.630473,23.0,0.0,2.0,6.0,0.0,0.0,7.0,0.0,0.0,13.0,34.0,0.0,7.0,0.0,0.0,0.0,40.0,17.0,10.0,5.0,0.0,20.0,9.0,1.0,0.0,0.0,9.0,0.0,6.0,0.0,3.0,28.0,4.0,25.0,0.0,22.0,7.0,1.0,0.0,34.0,0.0,0.0,0.0,47.0,24.0,0.0,0.0,4.0,8.0,0.0,0.0,0.0,23.0,2.0,3.0,2.0,0.0,20.0,0.0,0.0,20.0,8.0,8.0,53.0,11.0,2.0,0.0,5.0,1.0,10.0,0.0,0.0,49.0,0.0,50.0,10.0,0.0,0.0,23.0,22.0,0.0,10.0,10.0,10.0,10.0,3.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,12.0,12.0,55.0,0.28571399999999997,0.559763,0.5251640000000001,0.370542
2015-44,0.28571399999999997,23.0,0.0,2.0,6.0,0.0,0.0,7.0,0.0,0.0,13.0,34.0,0.0,7.0,0.0,0.0,0.0,40.0,17.0,10.0,5.0,0.0,20.0,9.0,1.0,0.0,0.0,9.0,0.0,6.0,0.0,3.0,28.0,4.0,25.0,0.0,22.0,7.0,1.0,0.0,34.0,0.0,0.0,0.0,47.0,24.0,0.0,0.0,4.0,8.0,0.0,0.0,0.0,23.0,2.0,3.0,2.0,0.0,20.0,0.0,0.0,20.0,8.0,8.0,53.0,11.0,2.0,0.0,5.0,1.0,10.0,0.0,0.0,49.0,0.0,50.0,10.0,0.0,0.0,23.0,22.0,0.0,10.0,10.0,10.0,10.0,3.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,12.0,12.0,55.0,0.559763,0.49839799999999995,0.344531,0.73193
2015-45,0.559763,20.0,0.0,2.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,13.0,0.0,7.0,19.0,19.0,0.0,19.0,29.0,5.0,29.0,0.0,21.0,12.0,0.0,0.0,9.0,21.0,6.0,36.0,0.0,0.0,14.0,3.0,21.0,7.0,25.0,7.0,2.0,0.0,13.0,0.0,0.0,23.0,23.0,0.0,0.0,0.0,6.0,6.0,22.0,0.0,22.0,23.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,8.0,73.0,8.0,3.0,2.0,1.0,0.0,29.0,0.0,10.0,10.0,0.0,25.0,10.0,0.0,0.0,11.0,22.0,0.0,41.0,0.0,10.0,20.0,8.0,0.0,68.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,69.0,0.49839799999999995,0.5251640000000001,0.399113,1.30548
2015-46,0.49839799999999995,20.0,0.0,2.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,13.0,0.0,7.0,19.0,19.0,0.0,19.0,29.0,5.0,29.0,0.0,21.0,12.0,0.0,0.0,9.0,21.0,6.0,36.0,0.0,0.0,14.0,3.0,21.0,7.0,25.0,7.0,2.0,0.0,13.0,0.0,0.0,23.0,23.0,0.0,0.0,0.0,6.0,6.0,22.0,0.0,22.0,23.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,8.0,73.0,8.0,3.0,2.0,1.0,0.0,29.0,0.0,10.0,10.0,0.0,25.0,10.0,0.0,0.0,11.0,22.0,0.0,41.0,0.0,10.0,20.0,8.0,0.0,68.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,69.0,0.5251640000000001,0.344531,0.11411199999999999,0.824317
2015-47,0.5251640000000001,20.0,0.0,2.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,13.0,0.0,7.0,19.0,19.0,0.0,19.0,29.0,5.0,29.0,0.0,21.0,12.0,0.0,0.0,9.0,21.0,6.0,36.0,0.0,0.0,14.0,3.0,21.0,7.0,25.0,7.0,2.0,0.0,13.0,0.0,0.0,23.0,23.0,0.0,0.0,0.0,6.0,6.0,22.0,0.0,22.0,23.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,8.0,73.0,8.0,3.0,2.0,1.0,0.0,29.0,0.0,10.0,10.0,0.0,25.0,10.0,0.0,0.0,11.0,22.0,0.0,41.0,0.0,10.0,20.0,8.0,0.0,68.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,69.0,0.344531,0.399113,0.370542,0.587438
2015-48,0.344531,20.0,0.0,2.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,13.0,0.0,7.0,19.0,19.0,0.0,19.0,29.0,5.0,29.0,0.0,21.0,12.0,0.0,0.0,9.0,21.0,6.0,36.0,0.0,0.0,14.0,3.0,21.0,7.0,25.0,7.0,2.0,0.0,13.0,0.0,0.0,23.0,23.0,0.0,0.0,0.0,6.0,6.0,22.0,0.0,22.0,23.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,8.0,73.0,8.0,3.0,2.0,1.0,0.0,29.0,0.0,10.0,10.0,0.0,25.0,10.0,0.0,0.0,11.0,22.0,0.0,41.0,0.0,10.0,20.0,8.0,0.0,68.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,69.0,0.399113,0.11411199999999999,0.73193,0.288323
2015-49,0.399113,20.0,0.0,2.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,13.0,0.0,7.0,19.0,19.0,0.0,19.0,29.0,5.0,29.0,0.0,21.0,12.0,0.0,0.0,9.0,21.0,6.0,36.0,0.0,0.0,14.0,3.0,21.0,7.0,25.0,7.0,2.0,0.0,13.0,0.0,0.0,23.0,23.0,0.0,0.0,0.0,6.0,6.0,22.0,0.0,22.0,23.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,8.0,73.0,8.0,3.0,2.0,1.0,0.0,29.0,0.0,10.0,10.0,0.0,25.0,10.0,0.0,0.0,11.0,22.0,0.0,41.0,0.0,10.0,20.0,8.0,0.0,68.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,69.0,0.11411199999999999,0.370542,1.30548,0.549218
2015-50,0.11411199999999999,12.0,0.0,0.0,2.0,2.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,33.0,10.0,8.0,12.0,0.0,10.0,8.0,0.0,0.0,5.0,13.0,0.0,15.0,0.0,0.0,9.0,0.0,37.0,6.0,27.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,8.0,15.0,19.0,0.0,0.0,0.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,7.0,23.0,0.0,10.0,0.0,1.0,1.0,8.0,0.0,0.0,0.0,0.0,47.0,17.0,8.0,0.0,0.0,19.0,9.0,9.0,0.0,9.0,13.0,6.0,0.0,47.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.370542,0.73193,0.824317,0.528053
2015-51,0.370542,12.0,0.0,0.0,2.0,2.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,33.0,10.0,8.0,12.0,0.0,10.0,8.0,0.0,0.0,5.0,13.0,0.0,15.0,0.0,0.0,9.0,0.0,37.0,6.0,27.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,8.0,15.0,19.0,0.0,0.0,0.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,7.0,23.0,0.0,10.0,0.0,1.0,1.0,8.0,0.0,0.0,0.0,0.0,47.0,17.0,8.0,0.0,0.0,19.0,9.0,9.0,0.0,9.0,13.0,6.0,0.0,47.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.73193,1.30548,0.587438,0.5647439999999999
2015-52,0.73193,12.0,0.0,0.0,2.0,2.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,33.0,10.0,8.0,12.0,0.0,10.0,8.0,0.0,0.0,5.0,13.0,0.0,15.0,0.0,0.0,9.0,0.0,37.0,6.0,27.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,8.0,15.0,19.0,0.0,0.0,0.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,7.0,23.0,0.0,10.0,0.0,1.0,1.0,8.0,0.0,0.0,0.0,0.0,47.0,17.0,8.0,0.0,0.0,19.0,9.0,9.0,0.0,9.0,13.0,6.0,0.0,47.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,1.30548,0.824317,0.288323,1.1657
2015-53,1.30548,12.0,0.0,0.0,2.0,2.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,33.0,10.0,8.0,12.0,0.0,10.0,8.0,0.0,0.0,5.0,13.0,0.0,15.0,0.0,0.0,9.0,0.0,37.0,6.0,27.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,8.0,15.0,19.0,0.0,0.0,0.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,7.0,23.0,0.0,10.0,0.0,1.0,1.0,8.0,0.0,0.0,0.0,0.0,47.0,17.0,8.0,0.0,0.0,19.0,9.0,9.0,0.0,9.0,13.0,6.0,0.0,47.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.824317,0.587438,0.549218,1.35017
2016-01,0.824317,12.0,0.0,0.0,2.0,2.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,33.0,10.0,8.0,12.0,0.0,10.0,8.0,0.0,0.0,5.0,13.0,0.0,15.0,0.0,0.0,9.0,0.0,37.0,6.0,27.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,8.0,15.0,19.0,0.0,0.0,0.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,7.0,23.0,0.0,10.0,0.0,1.0,1.0,8.0,0.0,0.0,0.0,0.0,47.0,17.0,8.0,0.0,0.0,19.0,9.0,9.0,0.0,9.0,13.0,6.0,0.0,47.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.587438,0.288323,0.528053,1.6221
2016-02,0.587438,12.0,0.0,0.0,2.0,2.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,33.0,10.0,8.0,12.0,0.0,10.0,8.0,0.0,0.0,5.0,13.0,0.0,15.0,0.0,0.0,9.0,0.0,37.0,6.0,27.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,8.0,15.0,19.0,0.0,0.0,0.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,7.0,23.0,0.0,10.0,0.0,1.0,1.0,8.0,0.0,0.0,0.0,0.0,47.0,17.0,8.0,0.0,0.0,19.0,9.0,9.0,0.0,9.0,13.0,6.0,0.0,47.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.288323,0.549218,0.5647439999999999,1.23092
2016-03,0.288323,12.0,0.0,0.0,2.0,2.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,33.0,10.0,8.0,12.0,0.0,10.0,8.0,0.0,0.0,5.0,13.0,0.0,15.0,0.0,0.0,9.0,0.0,37.0,6.0,27.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,8.0,15.0,19.0,0.0,0.0,0.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,7.0,23.0,0.0,10.0,0.0,1.0,1.0,8.0,0.0,0.0,0.0,0.0,47.0,17.0,8.0,0.0,0.0,19.0,9.0,9.0,0.0,9.0,13.0,6.0,0.0,47.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.549218,0.528053,1.1657,0.896861
2016-04,0.549218,12.0,0.0,0.0,2.0,2.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,33.0,10.0,8.0,12.0,0.0,10.0,8.0,0.0,0.0,5.0,13.0,0.0,15.0,0.0,0.0,9.0,0.0,37.0,6.0,27.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,8.0,15.0,19.0,0.0,0.0,0.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,7.0,23.0,0.0,10.0,0.0,1.0,1.0,8.0,0.0,0.0,0.0,0.0,47.0,17.0,8.0,0.0,0.0,19.0,9.0,9.0,0.0,9.0,13.0,6.0,0.0,47.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.528053,0.5647439999999999,1.35017,1.0118
2016-05,0.528053,12.0,0.0,0.0,2.0,2.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,33.0,10.0,8.0,12.0,0.0,10.0,8.0,0.0,0.0,5.0,13.0,0.0,15.0,0.0,0.0,9.0,0.0,37.0,6.0,27.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,8.0,15.0,19.0,0.0,0.0,0.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,7.0,23.0,0.0,10.0,0.0,1.0,1.0,8.0,0.0,0.0,0.0,0.0,47.0,17.0,8.0,0.0,0.0,19.0,9.0,9.0,0.0,9.0,13.0,6.0,0.0,47.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.5647439999999999,1.1657,1.6221,1.0649600000000001
2016-06,0.5647439999999999,12.0,0.0,0.0,2.0,2.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,33.0,10.0,8.0,12.0,0.0,10.0,8.0,0.0,0.0,5.0,13.0,0.0,15.0,0.0,0.0,9.0,0.0,37.0,6.0,27.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,8.0,15.0,19.0,0.0,0.0,0.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,7.0,23.0,0.0,10.0,0.0,1.0,1.0,8.0,0.0,0.0,0.0,0.0,47.0,17.0,8.0,0.0,0.0,19.0,9.0,9.0,0.0,9.0,13.0,6.0,0.0,47.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,1.1657,1.35017,1.23092,0.7009350000000001
2016-07,1.1657,12.0,0.0,0.0,2.0,2.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,33.0,10.0,8.0,12.0,0.0,10.0,8.0,0.0,0.0,5.0,13.0,0.0,15.0,0.0,0.0,9.0,0.0,37.0,6.0,27.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,8.0,15.0,19.0,0.0,0.0,0.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,7.0,23.0,0.0,10.0,0.0,1.0,1.0,8.0,0.0,0.0,0.0,0.0,47.0,17.0,8.0,0.0,0.0,19.0,9.0,9.0,0.0,9.0,13.0,6.0,0.0,47.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,1.35017,1.6221,0.896861,0.627854
2016-08,1.35017,12.0,0.0,0.0,2.0,2.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,33.0,10.0,8.0,12.0,0.0,10.0,8.0,0.0,0.0,5.0,13.0,0.0,15.0,0.0,0.0,9.0,0.0,37.0,6.0,27.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,8.0,15.0,19.0,0.0,0.0,0.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,7.0,23.0,0.0,10.0,0.0,1.0,1.0,8.0,0.0,0.0,0.0,0.0,47.0,17.0,8.0,0.0,0.0,19.0,9.0,9.0,0.0,9.0,13.0,6.0,0.0,47.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,1.6221,1.23092,1.0118,0.619718
2016-09,1.6221,12.0,0.0,0.0,2.0,2.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,33.0,10.0,8.0,12.0,0.0,10.0,8.0,0.0,0.0,5.0,13.0,0.0,15.0,0.0,0.0,9.0,0.0,37.0,6.0,27.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,8.0,15.0,19.0,0.0,0.0,0.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,7.0,23.0,0.0,10.0,0.0,1.0,1.0,8.0,0.0,0.0,0.0,0.0,47.0,17.0,8.0,0.0,0.0,19.0,9.0,9.0,0.0,9.0,13.0,6.0,0.0,47.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,1.23092,0.896861,1.0649600000000001,0.287026
2016-10,1.23092,12.0,0.0,0.0,2.0,2.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,33.0,10.0,8.0,12.0,0.0,10.0,8.0,0.0,0.0,5.0,13.0,0.0,15.0,0.0,0.0,9.0,0.0,37.0,6.0,27.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,8.0,15.0,19.0,0.0,0.0,0.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,7.0,23.0,0.0,10.0,0.0,1.0,1.0,8.0,0.0,0.0,0.0,0.0,47.0,17.0,8.0,0.0,0.0,19.0,9.0,9.0,0.0,9.0,13.0,6.0,0.0,47.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.896861,1.0118,0.7009350000000001,0.36742199999999997
2016-11,0.896861,12.0,0.0,0.0,2.0,2.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,33.0,10.0,8.0,12.0,0.0,10.0,8.0,0.0,0.0,5.0,13.0,0.0,15.0,0.0,0.0,9.0,0.0,37.0,6.0,27.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,8.0,15.0,19.0,0.0,0.0,0.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,7.0,23.0,0.0,10.0,0.0,1.0,1.0,8.0,0.0,0.0,0.0,0.0,47.0,17.0,8.0,0.0,0.0,19.0,9.0,9.0,0.0,9.0,13.0,6.0,0.0,47.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,1.0118,1.0649600000000001,0.627854,0.0001
2016-12,1.0118,12.0,0.0,0.0,2.0,2.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,33.0,10.0,8.0,12.0,0.0,10.0,8.0,0.0,0.0,5.0,13.0,0.0,15.0,0.0,0.0,9.0,0.0,37.0,6.0,27.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,8.0,15.0,19.0,0.0,0.0,0.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,7.0,23.0,0.0,10.0,0.0,1.0,1.0,8.0,0.0,0.0,0.0,0.0,47.0,17.0,8.0,0.0,0.0,19.0,9.0,9.0,0.0,9.0,13.0,6.0,0.0,47.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,1.0649600000000001,0.7009350000000001,0.619718,0.09174310000000001
2016-13,1.0649600000000001,12.0,0.0,0.0,2.0,2.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,33.0,10.0,8.0,12.0,0.0,10.0,8.0,0.0,0.0,5.0,13.0,0.0,15.0,0.0,0.0,9.0,0.0,37.0,6.0,27.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,8.0,15.0,19.0,0.0,0.0,0.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,7.0,23.0,0.0,10.0,0.0,1.0,1.0,8.0,0.0,0.0,0.0,0.0,47.0,17.0,8.0,0.0,0.0,19.0,9.0,9.0,0.0,9.0,13.0,6.0,0.0,47.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.7009350000000001,0.627854,0.287026,0.17256300000000002
2016-14,0.7009350000000001,9.0,2.0,2.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,9.0,7.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,8.0,3.0,16.0,0.0,32.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,13.0,20.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,18.0,18.0,0.0,7.0,19.0,0.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,17.0,0.0,31.0,0.0,0.0,0.0,10.0,20.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,37.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,11.0,0.0,52.0,0.627854,0.619718,0.36742199999999997,0.115075
2016-15,0.627854,9.0,2.0,2.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,9.0,7.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,8.0,3.0,16.0,0.0,32.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,13.0,20.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,18.0,18.0,0.0,7.0,19.0,0.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,17.0,0.0,31.0,0.0,0.0,0.0,10.0,20.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,37.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,11.0,0.0,52.0,0.619718,0.287026,0.0001,0.0001
2016-16,0.619718,9.0,2.0,2.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,9.0,7.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,8.0,3.0,16.0,0.0,32.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,13.0,20.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,18.0,18.0,0.0,7.0,19.0,0.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,17.0,0.0,31.0,0.0,0.0,0.0,10.0,20.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,37.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,11.0,0.0,52.0,0.287026,0.36742199999999997,0.09174310000000001,0.19305
2016-17,0.287026,9.0,2.0,2.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,9.0,7.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,8.0,3.0,16.0,0.0,32.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,13.0,20.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,18.0,18.0,0.0,7.0,19.0,0.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,17.0,0.0,31.0,0.0,0.0,0.0,10.0,20.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,37.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,11.0,0.0,52.0,0.36742199999999997,0.0001,0.17256300000000002,0.0001
2016-18,0.36742199999999997,5.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,12.0,0.0,7.0,0.0,7.0,6.0,0.0,0.0,0.0,6.0,6.0,9.0,0.0,0.0,3.0,0.0,7.0,0.0,32.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,20.0,6.0,4.0,12.0,6.0,0.0,0.0,1.0,0.0,19.0,0.0,0.0,0.0,0.0,30.0,0.0,10.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,10.0,7.0,0.0,31.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0001,0.09174310000000001,0.115075,0.0001
2016-19,0.0001,5.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,12.0,0.0,7.0,0.0,7.0,6.0,0.0,0.0,0.0,6.0,6.0,9.0,0.0,0.0,3.0,0.0,7.0,0.0,32.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,20.0,6.0,4.0,12.0,6.0,0.0,0.0,1.0,0.0,19.0,0.0,0.0,0.0,0.0,30.0,0.0,10.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,10.0,7.0,0.0,31.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.09174310000000001,0.17256300000000002,0.0001,0.0001
2016-20,0.09174310000000001,5.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,12.0,0.0,7.0,0.0,7.0,6.0,0.0,0.0,0.0,6.0,6.0,9.0,0.0,0.0,3.0,0.0,7.0,0.0,32.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,20.0,6.0,4.0,12.0,6.0,0.0,0.0,1.0,0.0,19.0,0.0,0.0,0.0,0.0,30.0,0.0,10.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,10.0,7.0,0.0,31.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.17256300000000002,0.115075,0.19305,0.0001
