date,west_virginia_flu,flu,flu recovery,having the flu,bird flu,flu duration,flu in children,influenza a and b,cure the flu,remedies for flu,dangerous fever,break a fever,flu versus cold,how long is the flu contagious,treating flu,pneumonia,flu how long,fever cough,flu lasts,braun thermoscan,the flu,flu symptoms,cold vs. flu,how long flu,how long is the flu,symptoms of flu,cold and flu,flu contagious period,treating the flu,flu children,reduce a fever,how long contagious,i have the flu,low body,flu treatment,is the flu contagious,do i have the flu,flu shot,cold versus flu,incubation period for the flu,flu vs cold,flu and fever,flu care,flu headache,flu vs. cold,flu symptoms 2018,high fever,medicine for flu,flu treatments,cold vs flu,dog flu,fight the flu,flu a symptoms,influenza symptoms,how to treat flu,reduce fever,type a influenza,what is flu a,thermoscan,normal body temperature,how to treat the flu,how long does the flu last,stomach flu,how long does flu last,swine flu,flu cough,contagious flu,what to do if you have the flu,flu report,signs of flu,normal body,flu or cold,get rid of the flu,is flu contagious,ear thermometer,flu fever,early flu symptoms,how long is flu contagious,tamiflu,flu map,treatment for flu,cdc flu,exposed to flu,keto flu,flu contagious,flu length,get over the flu,stomach flu symptoms,flu a and b,symptoms of bronchitis,cold or flu,flu medicine,flu remedies,flu shot side effects,signs of the flu,treat flu,how to get rid of the flu,body temperature,target
2014-37,0.618632,27.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,3.0,3.0,0.0,0.0,21.0,13.0,0.0,7.0,7.0,10.0,0.0,0.0,0.0,37.0,0.0,20.0,10.0,10.0,4.0,0.0,0.0,58.0,0.0,0.0,21.0,21.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,17.0,18.0,0.0,18.0,0.0,0.0,21.0,0.0,0.0,17.0,17.0,0.0,17.0,25.0,8.0,8.0,0.0,0.0,0.0,26.0,13.0,17.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,19.0,77.0,0.0,0.0,0.0,14.0,0.5081869999999999
2014-38,0.5081869999999999,27.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,3.0,3.0,0.0,0.0,21.0,13.0,0.0,7.0,7.0,10.0,0.0,0.0,0.0,37.0,0.0,20.0,10.0,10.0,4.0,0.0,0.0,58.0,0.0,0.0,21.0,21.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,17.0,18.0,0.0,18.0,0.0,0.0,21.0,0.0,0.0,17.0,17.0,0.0,17.0,25.0,8.0,8.0,0.0,0.0,0.0,26.0,13.0,17.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,19.0,77.0,0.0,0.0,0.0,14.0,0.498453
2014-39,0.498453,27.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,3.0,3.0,0.0,0.0,21.0,13.0,0.0,7.0,7.0,10.0,0.0,0.0,0.0,37.0,0.0,20.0,10.0,10.0,4.0,0.0,0.0,58.0,0.0,0.0,21.0,21.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,17.0,18.0,0.0,18.0,0.0,0.0,21.0,0.0,0.0,17.0,17.0,0.0,17.0,25.0,8.0,8.0,0.0,0.0,0.0,26.0,13.0,17.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,19.0,77.0,0.0,0.0,0.0,14.0,0.913293
2014-40,0.913293,27.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,3.0,3.0,0.0,0.0,21.0,13.0,0.0,7.0,7.0,10.0,0.0,0.0,0.0,37.0,0.0,20.0,10.0,10.0,4.0,0.0,0.0,58.0,0.0,0.0,21.0,21.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,17.0,18.0,0.0,18.0,0.0,0.0,21.0,0.0,0.0,17.0,17.0,0.0,17.0,25.0,8.0,8.0,0.0,0.0,0.0,26.0,13.0,17.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,19.0,77.0,0.0,0.0,0.0,14.0,1.0974700000000002
2014-41,1.0974700000000002,17.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,21.0,0.0,0.0,0.0,0.0,42.0,6.0,3.0,0.0,0.0,13.0,8.0,0.0,11.0,0.0,7.0,20.0,0.0,0.0,0.0,0.0,16.0,11.0,11.0,4.0,0.0,4.0,29.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,19.0,20.0,0.0,23.0,0.0,22.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,21.0,0.0,0.0,14.0,19.0,0.0,0.0,19.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,21.0,0.0,0.0,19.0,0.0,0.0,0.0,42.0,0.0,42.0,0.0,0.0,0.0,10.0,0.9656469999999999
2014-42,0.9656469999999999,17.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,21.0,0.0,0.0,0.0,0.0,42.0,6.0,3.0,0.0,0.0,13.0,8.0,0.0,11.0,0.0,7.0,20.0,0.0,0.0,0.0,0.0,16.0,11.0,11.0,4.0,0.0,4.0,29.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,19.0,20.0,0.0,23.0,0.0,22.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,21.0,0.0,0.0,14.0,19.0,0.0,0.0,19.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,21.0,0.0,0.0,19.0,0.0,0.0,0.0,42.0,0.0,42.0,0.0,0.0,0.0,10.0,1.0825799999999999
2014-43,1.0825799999999999,17.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,21.0,0.0,0.0,0.0,0.0,42.0,6.0,3.0,0.0,0.0,13.0,8.0,0.0,11.0,0.0,7.0,20.0,0.0,0.0,0.0,0.0,16.0,11.0,11.0,4.0,0.0,4.0,29.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,19.0,20.0,0.0,23.0,0.0,22.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,21.0,0.0,0.0,14.0,19.0,0.0,0.0,19.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,21.0,0.0,0.0,19.0,0.0,0.0,0.0,42.0,0.0,42.0,0.0,0.0,0.0,10.0,1.1051
2014-44,1.1051,17.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,21.0,0.0,0.0,0.0,0.0,42.0,6.0,3.0,0.0,0.0,13.0,8.0,0.0,11.0,0.0,7.0,20.0,0.0,0.0,0.0,0.0,16.0,11.0,11.0,4.0,0.0,4.0,29.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,19.0,20.0,0.0,23.0,0.0,22.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,21.0,0.0,0.0,14.0,19.0,0.0,0.0,19.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,21.0,0.0,0.0,19.0,0.0,0.0,0.0,42.0,0.0,42.0,0.0,0.0,0.0,10.0,1.0583799999999999
2014-45,1.0583799999999999,35.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,48.0,20.0,20.0,0.0,40.0,0.0,44.0,19.0,3.0,0.0,0.0,23.0,26.0,0.0,36.0,7.0,25.0,49.0,0.0,0.0,20.0,0.0,31.0,0.0,0.0,4.0,0.0,4.0,19.0,0.0,0.0,0.0,44.0,8.0,0.0,0.0,0.0,73.0,18.0,0.0,0.0,0.0,0.0,38.0,38.0,0.0,0.0,22.0,22.0,18.0,18.0,0.0,36.0,35.0,17.0,0.0,17.0,48.0,0.0,14.0,0.0,36.0,27.0,0.0,55.0,0.0,44.0,0.0,15.0,48.0,0.0,5.0,18.0,0.0,0.0,48.0,0.0,18.0,18.0,18.0,55.0,31.0,41.0,20.0,31.0,10.0,10.0,0.0,15.0,1.19482
2014-46,1.19482,35.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,48.0,20.0,20.0,0.0,40.0,0.0,44.0,19.0,3.0,0.0,0.0,23.0,26.0,0.0,36.0,7.0,25.0,49.0,0.0,0.0,20.0,0.0,31.0,0.0,0.0,4.0,0.0,4.0,19.0,0.0,0.0,0.0,44.0,8.0,0.0,0.0,0.0,73.0,18.0,0.0,0.0,0.0,0.0,38.0,38.0,0.0,0.0,22.0,22.0,18.0,18.0,0.0,36.0,35.0,17.0,0.0,17.0,48.0,0.0,14.0,0.0,36.0,27.0,0.0,55.0,0.0,44.0,0.0,15.0,48.0,0.0,5.0,18.0,0.0,0.0,48.0,0.0,18.0,18.0,18.0,55.0,31.0,41.0,20.0,31.0,10.0,10.0,0.0,15.0,0.9511950000000001
2014-47,0.9511950000000001,35.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,48.0,20.0,20.0,0.0,40.0,0.0,44.0,19.0,3.0,0.0,0.0,23.0,26.0,0.0,36.0,7.0,25.0,49.0,0.0,0.0,20.0,0.0,31.0,0.0,0.0,4.0,0.0,4.0,19.0,0.0,0.0,0.0,44.0,8.0,0.0,0.0,0.0,73.0,18.0,0.0,0.0,0.0,0.0,38.0,38.0,0.0,0.0,22.0,22.0,18.0,18.0,0.0,36.0,35.0,17.0,0.0,17.0,48.0,0.0,14.0,0.0,36.0,27.0,0.0,55.0,0.0,44.0,0.0,15.0,48.0,0.0,5.0,18.0,0.0,0.0,48.0,0.0,18.0,18.0,18.0,55.0,31.0,41.0,20.0,31.0,10.0,10.0,0.0,15.0,1.41531
2014-48,1.41531,35.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,48.0,20.0,20.0,0.0,40.0,0.0,44.0,19.0,3.0,0.0,0.0,23.0,26.0,0.0,36.0,7.0,25.0,49.0,0.0,0.0,20.0,0.0,31.0,0.0,0.0,4.0,0.0,4.0,19.0,0.0,0.0,0.0,44.0,8.0,0.0,0.0,0.0,73.0,18.0,0.0,0.0,0.0,0.0,38.0,38.0,0.0,0.0,22.0,22.0,18.0,18.0,0.0,36.0,35.0,17.0,0.0,17.0,48.0,0.0,14.0,0.0,36.0,27.0,0.0,55.0,0.0,44.0,0.0,15.0,48.0,0.0,5.0,18.0,0.0,0.0,48.0,0.0,18.0,18.0,18.0,55.0,31.0,41.0,20.0,31.0,10.0,10.0,0.0,15.0,1.65785
2014-49,1.65785,35.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,48.0,20.0,20.0,0.0,40.0,0.0,44.0,19.0,3.0,0.0,0.0,23.0,26.0,0.0,36.0,7.0,25.0,49.0,0.0,0.0,20.0,0.0,31.0,0.0,0.0,4.0,0.0,4.0,19.0,0.0,0.0,0.0,44.0,8.0,0.0,0.0,0.0,73.0,18.0,0.0,0.0,0.0,0.0,38.0,38.0,0.0,0.0,22.0,22.0,18.0,18.0,0.0,36.0,35.0,17.0,0.0,17.0,48.0,0.0,14.0,0.0,36.0,27.0,0.0,55.0,0.0,44.0,0.0,15.0,48.0,0.0,5.0,18.0,0.0,0.0,48.0,0.0,18.0,18.0,18.0,55.0,31.0,41.0,20.0,31.0,10.0,10.0,0.0,15.0,2.0446400000000002
2014-50,2.0446400000000002,10.0,0.0,0.0,20.0,0.0,0.0,67.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,36.0,3.0,0.0,0.0,0.0,9.0,5.0,0.0,10.0,7.0,10.0,19.0,0.0,0.0,0.0,0.0,20.0,0.0,25.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,72.0,0.0,36.0,0.0,0.0,21.0,0.0,31.0,0.0,17.0,0.0,17.0,20.0,8.0,0.0,8.0,0.0,0.0,0.0,13.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,4.00363
2014-51,4.00363,10.0,0.0,0.0,20.0,0.0,0.0,67.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,36.0,3.0,0.0,0.0,0.0,9.0,5.0,0.0,10.0,7.0,10.0,19.0,0.0,0.0,0.0,0.0,20.0,0.0,25.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,72.0,0.0,36.0,0.0,0.0,21.0,0.0,31.0,0.0,17.0,0.0,17.0,20.0,8.0,0.0,8.0,0.0,0.0,0.0,13.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,6.77623
2014-52,6.77623,10.0,0.0,0.0,20.0,0.0,0.0,67.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,36.0,3.0,0.0,0.0,0.0,9.0,5.0,0.0,10.0,7.0,10.0,19.0,0.0,0.0,0.0,0.0,20.0,0.0,25.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,72.0,0.0,36.0,0.0,0.0,21.0,0.0,31.0,0.0,17.0,0.0,17.0,20.0,8.0,0.0,8.0,0.0,0.0,0.0,13.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,7.373639999999999
2015-01,7.373639999999999,10.0,0.0,0.0,20.0,0.0,0.0,67.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,36.0,3.0,0.0,0.0,0.0,9.0,5.0,0.0,10.0,7.0,10.0,19.0,0.0,0.0,0.0,0.0,20.0,0.0,25.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,72.0,0.0,36.0,0.0,0.0,21.0,0.0,31.0,0.0,17.0,0.0,17.0,20.0,8.0,0.0,8.0,0.0,0.0,0.0,13.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,6.14404
2015-02,6.14404,10.0,0.0,0.0,20.0,0.0,0.0,67.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,36.0,3.0,0.0,0.0,0.0,9.0,5.0,0.0,10.0,7.0,10.0,19.0,0.0,0.0,0.0,0.0,20.0,0.0,25.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,72.0,0.0,36.0,0.0,0.0,21.0,0.0,31.0,0.0,17.0,0.0,17.0,20.0,8.0,0.0,8.0,0.0,0.0,0.0,13.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,5.2228
2015-03,5.2228,10.0,0.0,0.0,20.0,0.0,0.0,67.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,36.0,3.0,0.0,0.0,0.0,9.0,5.0,0.0,10.0,7.0,10.0,19.0,0.0,0.0,0.0,0.0,20.0,0.0,25.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,72.0,0.0,36.0,0.0,0.0,21.0,0.0,31.0,0.0,17.0,0.0,17.0,20.0,8.0,0.0,8.0,0.0,0.0,0.0,13.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,6.23661
2015-04,6.23661,10.0,0.0,0.0,20.0,0.0,0.0,67.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,36.0,3.0,0.0,0.0,0.0,9.0,5.0,0.0,10.0,7.0,10.0,19.0,0.0,0.0,0.0,0.0,20.0,0.0,25.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,72.0,0.0,36.0,0.0,0.0,21.0,0.0,31.0,0.0,17.0,0.0,17.0,20.0,8.0,0.0,8.0,0.0,0.0,0.0,13.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,6.54133
2015-05,6.54133,10.0,0.0,0.0,20.0,0.0,0.0,67.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,36.0,3.0,0.0,0.0,0.0,9.0,5.0,0.0,10.0,7.0,10.0,19.0,0.0,0.0,0.0,0.0,20.0,0.0,25.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,72.0,0.0,36.0,0.0,0.0,21.0,0.0,31.0,0.0,17.0,0.0,17.0,20.0,8.0,0.0,8.0,0.0,0.0,0.0,13.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,5.15766
2015-06,5.15766,10.0,0.0,0.0,20.0,0.0,0.0,67.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,36.0,3.0,0.0,0.0,0.0,9.0,5.0,0.0,10.0,7.0,10.0,19.0,0.0,0.0,0.0,0.0,20.0,0.0,25.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,72.0,0.0,36.0,0.0,0.0,21.0,0.0,31.0,0.0,17.0,0.0,17.0,20.0,8.0,0.0,8.0,0.0,0.0,0.0,13.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,4.70409
2015-07,4.70409,10.0,0.0,0.0,20.0,0.0,0.0,67.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,36.0,3.0,0.0,0.0,0.0,9.0,5.0,0.0,10.0,7.0,10.0,19.0,0.0,0.0,0.0,0.0,20.0,0.0,25.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,72.0,0.0,36.0,0.0,0.0,21.0,0.0,31.0,0.0,17.0,0.0,17.0,20.0,8.0,0.0,8.0,0.0,0.0,0.0,13.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,3.4363
2015-08,3.4363,10.0,0.0,0.0,20.0,0.0,0.0,67.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,36.0,3.0,0.0,0.0,0.0,9.0,5.0,0.0,10.0,7.0,10.0,19.0,0.0,0.0,0.0,0.0,20.0,0.0,25.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,72.0,0.0,36.0,0.0,0.0,21.0,0.0,31.0,0.0,17.0,0.0,17.0,20.0,8.0,0.0,8.0,0.0,0.0,0.0,13.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,1.94764
2015-09,1.94764,10.0,0.0,0.0,20.0,0.0,0.0,67.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,36.0,3.0,0.0,0.0,0.0,9.0,5.0,0.0,10.0,7.0,10.0,19.0,0.0,0.0,0.0,0.0,20.0,0.0,25.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,72.0,0.0,36.0,0.0,0.0,21.0,0.0,31.0,0.0,17.0,0.0,17.0,20.0,8.0,0.0,8.0,0.0,0.0,0.0,13.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,1.8735400000000002
2015-10,1.8735400000000002,10.0,0.0,0.0,20.0,0.0,0.0,67.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,36.0,3.0,0.0,0.0,0.0,9.0,5.0,0.0,10.0,7.0,10.0,19.0,0.0,0.0,0.0,0.0,20.0,0.0,25.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,72.0,0.0,36.0,0.0,0.0,21.0,0.0,31.0,0.0,17.0,0.0,17.0,20.0,8.0,0.0,8.0,0.0,0.0,0.0,13.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,1.12277
2015-11,1.12277,10.0,0.0,0.0,20.0,0.0,0.0,67.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,36.0,3.0,0.0,0.0,0.0,9.0,5.0,0.0,10.0,7.0,10.0,19.0,0.0,0.0,0.0,0.0,20.0,0.0,25.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,72.0,0.0,36.0,0.0,0.0,21.0,0.0,31.0,0.0,17.0,0.0,17.0,20.0,8.0,0.0,8.0,0.0,0.0,0.0,13.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,1.4147100000000001
2015-12,1.4147100000000001,10.0,0.0,0.0,20.0,0.0,0.0,67.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,36.0,3.0,0.0,0.0,0.0,9.0,5.0,0.0,10.0,7.0,10.0,19.0,0.0,0.0,0.0,0.0,20.0,0.0,25.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,72.0,0.0,36.0,0.0,0.0,21.0,0.0,31.0,0.0,17.0,0.0,17.0,20.0,8.0,0.0,8.0,0.0,0.0,0.0,13.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,1.62009
2015-13,1.62009,10.0,0.0,0.0,20.0,0.0,0.0,67.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,36.0,3.0,0.0,0.0,0.0,9.0,5.0,0.0,10.0,7.0,10.0,19.0,0.0,0.0,0.0,0.0,20.0,0.0,25.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,72.0,0.0,36.0,0.0,0.0,21.0,0.0,31.0,0.0,17.0,0.0,17.0,20.0,8.0,0.0,8.0,0.0,0.0,0.0,13.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,1.5217200000000002
2015-14,1.5217200000000002,10.0,0.0,0.0,20.0,0.0,0.0,67.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,36.0,3.0,0.0,0.0,0.0,9.0,5.0,0.0,10.0,7.0,10.0,19.0,0.0,0.0,0.0,0.0,20.0,0.0,25.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,72.0,0.0,36.0,0.0,0.0,21.0,0.0,31.0,0.0,17.0,0.0,17.0,20.0,8.0,0.0,8.0,0.0,0.0,0.0,13.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,1.7151599999999998
2015-15,1.7151599999999998,7.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,21.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,38.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,35.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,15.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,1.26955
2015-16,1.26955,7.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,21.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,38.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,35.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,15.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,1.15489
