date,texas_flu,flu,treating flu,medicine for the flu,high fever,is the flu contagious,get over the flu,medicine for flu,how to get rid of the flu,fever cough,pneumonia,fever flu,flu type a,normal body,signs of flu,symptoms of the flu,cold or flu,stomach flu,flu 2018,cold versus flu,incubation period for flu,how long flu,treating the flu,flu treatments,flu complications,flu contagious,contagious flu,how to treat flu,flu fever,symptoms of bronchitis,cure the flu,flu vs cold,flu contagious period,bronchitis,flu test,signs of the flu,the flu virus,flu cough,treat flu,ear thermometer,taking temperature,treatment for flu,over the counter flu,reduce a fever,flu and cold,fight the flu,flu vs. cold,cure flu,human temperature,how to treat the flu,flu length,remedies for flu,how long does flu last,break a fever,flu shots,symptoms of flu,treat the flu,flu headache,flu report,incubation period for the flu,influenza a and b,how long is the flu contagious,normal body temperature,tamiflu,flu germs,flu lasts,thermoscan,flu treatment,is flu contagious,flu care,flu children,swine flu,cold vs flu,flu like symptoms,flu recovery,flu versus cold,exposed to flu,body temperature,influenza type a,flu medicine,symptoms,flu texas,the flu symptoms,flu shot,flu or cold,the flu,cold vs. flu,flu a symptoms,flu in children,do i have the flu,i have the flu,influenza incubation period,flu season,oscillococcinum,what is the flu,low body,remedies for the flu,target
2010-40,2.06514,10.0,0.0,0.0,36.0,5.0,0.0,5.0,5.0,10.0,33.0,2.0,1.0,3.0,4.0,8.0,4.0,40.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,2.0,3.0,0.0,9.0,5.0,1.0,0.0,0.0,32.0,7.0,12.0,5.0,7.0,9.0,18.0,18.0,0.0,0.0,3.0,16.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,4.0,4.0,14.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,4.0,17.0,0.0,13.0,4.0,11.0,0.0,2.0,0.0,0.0,0.0,46.0,0.0,0.0,68.0,0.0,1.0,9.0,1.0,7.0,0.0,3.0,3.0,10.0,1.0,1.0,6.0,3.0,15.0,11.0,0.0,2.0939400000000004
2010-41,2.0939400000000004,10.0,0.0,0.0,36.0,5.0,0.0,5.0,5.0,10.0,33.0,2.0,1.0,3.0,4.0,8.0,4.0,40.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,2.0,3.0,0.0,9.0,5.0,1.0,0.0,0.0,32.0,7.0,12.0,5.0,7.0,9.0,18.0,18.0,0.0,0.0,3.0,16.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,4.0,4.0,14.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,4.0,17.0,0.0,13.0,4.0,11.0,0.0,2.0,0.0,0.0,0.0,46.0,0.0,0.0,68.0,0.0,1.0,9.0,1.0,7.0,0.0,3.0,3.0,10.0,1.0,1.0,6.0,3.0,15.0,11.0,0.0,2.10072
2010-42,2.10072,10.0,0.0,0.0,36.0,5.0,0.0,5.0,5.0,10.0,33.0,2.0,1.0,3.0,4.0,8.0,4.0,40.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,2.0,3.0,0.0,9.0,5.0,1.0,0.0,0.0,32.0,7.0,12.0,5.0,7.0,9.0,18.0,18.0,0.0,0.0,3.0,16.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,4.0,4.0,14.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,4.0,17.0,0.0,13.0,4.0,11.0,0.0,2.0,0.0,0.0,0.0,46.0,0.0,0.0,68.0,0.0,1.0,9.0,1.0,7.0,0.0,3.0,3.0,10.0,1.0,1.0,6.0,3.0,15.0,11.0,0.0,2.20655
2010-43,2.20655,10.0,0.0,0.0,36.0,5.0,0.0,5.0,5.0,10.0,33.0,2.0,1.0,3.0,4.0,8.0,4.0,40.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,2.0,3.0,0.0,9.0,5.0,1.0,0.0,0.0,32.0,7.0,12.0,5.0,7.0,9.0,18.0,18.0,0.0,0.0,3.0,16.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,4.0,4.0,14.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,4.0,17.0,0.0,13.0,4.0,11.0,0.0,2.0,0.0,0.0,0.0,46.0,0.0,0.0,68.0,0.0,1.0,9.0,1.0,7.0,0.0,3.0,3.0,10.0,1.0,1.0,6.0,3.0,15.0,11.0,0.0,2.36381
2010-44,2.36381,10.0,0.0,0.0,36.0,5.0,0.0,5.0,5.0,10.0,33.0,2.0,1.0,3.0,4.0,8.0,4.0,40.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,2.0,3.0,0.0,9.0,5.0,1.0,0.0,0.0,32.0,7.0,12.0,5.0,7.0,9.0,18.0,18.0,0.0,0.0,3.0,16.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,4.0,4.0,14.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,4.0,17.0,0.0,13.0,4.0,11.0,0.0,2.0,0.0,0.0,0.0,46.0,0.0,0.0,68.0,0.0,1.0,9.0,1.0,7.0,0.0,3.0,3.0,10.0,1.0,1.0,6.0,3.0,15.0,11.0,0.0,2.51778
2010-45,2.51778,10.0,5.0,5.0,65.0,0.0,0.0,10.0,5.0,25.0,42.0,3.0,1.0,4.0,7.0,9.0,3.0,39.0,0.0,0.0,0.0,4.0,4.0,2.0,0.0,11.0,10.0,5.0,10.0,3.0,1.0,1.0,0.0,36.0,5.0,0.0,3.0,7.0,14.0,14.0,9.0,18.0,3.0,3.0,22.0,0.0,0.0,40.0,27.0,27.0,0.0,6.0,10.0,9.0,6.0,6.0,2.0,0.0,0.0,0.0,11.0,0.0,1.0,4.0,0.0,0.0,4.0,21.0,0.0,0.0,2.0,12.0,2.0,2.0,0.0,0.0,3.0,46.0,0.0,0.0,67.0,0.0,2.0,4.0,0.0,7.0,0.0,7.0,3.0,0.0,3.0,0.0,2.0,4.0,10.0,27.0,3.0,2.24622
2010-46,2.24622,10.0,5.0,5.0,65.0,0.0,0.0,10.0,5.0,25.0,42.0,3.0,1.0,4.0,7.0,9.0,3.0,39.0,0.0,0.0,0.0,4.0,4.0,2.0,0.0,11.0,10.0,5.0,10.0,3.0,1.0,1.0,0.0,36.0,5.0,0.0,3.0,7.0,14.0,14.0,9.0,18.0,3.0,3.0,22.0,0.0,0.0,40.0,27.0,27.0,0.0,6.0,10.0,9.0,6.0,6.0,2.0,0.0,0.0,0.0,11.0,0.0,1.0,4.0,0.0,0.0,4.0,21.0,0.0,0.0,2.0,12.0,2.0,2.0,0.0,0.0,3.0,46.0,0.0,0.0,67.0,0.0,2.0,4.0,0.0,7.0,0.0,7.0,3.0,0.0,3.0,0.0,2.0,4.0,10.0,27.0,3.0,2.5986599999999997
2010-47,2.5986599999999997,10.0,5.0,5.0,65.0,0.0,0.0,10.0,5.0,25.0,42.0,3.0,1.0,4.0,7.0,9.0,3.0,39.0,0.0,0.0,0.0,4.0,4.0,2.0,0.0,11.0,10.0,5.0,10.0,3.0,1.0,1.0,0.0,36.0,5.0,0.0,3.0,7.0,14.0,14.0,9.0,18.0,3.0,3.0,22.0,0.0,0.0,40.0,27.0,27.0,0.0,6.0,10.0,9.0,6.0,6.0,2.0,0.0,0.0,0.0,11.0,0.0,1.0,4.0,0.0,0.0,4.0,21.0,0.0,0.0,2.0,12.0,2.0,2.0,0.0,0.0,3.0,46.0,0.0,0.0,67.0,0.0,2.0,4.0,0.0,7.0,0.0,7.0,3.0,0.0,3.0,0.0,2.0,4.0,10.0,27.0,3.0,2.56617
2010-48,2.56617,10.0,5.0,5.0,65.0,0.0,0.0,10.0,5.0,25.0,42.0,3.0,1.0,4.0,7.0,9.0,3.0,39.0,0.0,0.0,0.0,4.0,4.0,2.0,0.0,11.0,10.0,5.0,10.0,3.0,1.0,1.0,0.0,36.0,5.0,0.0,3.0,7.0,14.0,14.0,9.0,18.0,3.0,3.0,22.0,0.0,0.0,40.0,27.0,27.0,0.0,6.0,10.0,9.0,6.0,6.0,2.0,0.0,0.0,0.0,11.0,0.0,1.0,4.0,0.0,0.0,4.0,21.0,0.0,0.0,2.0,12.0,2.0,2.0,0.0,0.0,3.0,46.0,0.0,0.0,67.0,0.0,2.0,4.0,0.0,7.0,0.0,7.0,3.0,0.0,3.0,0.0,2.0,4.0,10.0,27.0,3.0,2.40335
2010-49,2.40335,15.0,5.0,5.0,70.0,8.0,3.0,6.0,8.0,38.0,63.0,5.0,3.0,6.0,5.0,22.0,5.0,36.0,0.0,0.0,1.0,9.0,2.0,0.0,0.0,13.0,15.0,2.0,20.0,10.0,2.0,1.0,0.0,55.0,13.0,4.0,6.0,8.0,17.0,20.0,37.0,17.0,2.0,7.0,23.0,3.0,0.0,17.0,72.0,17.0,4.0,5.0,14.0,8.0,4.0,17.0,1.0,2.0,14.0,0.0,7.0,0.0,2.0,18.0,0.0,0.0,3.0,29.0,27.0,16.0,8.0,18.0,3.0,7.0,0.0,0.0,3.0,66.0,0.0,0.0,77.0,0.0,4.0,2.0,0.0,16.0,0.0,32.0,19.0,6.0,6.0,1.0,4.0,5.0,16.0,51.0,2.0,2.84097
2010-50,2.84097,15.0,5.0,5.0,70.0,8.0,3.0,6.0,8.0,38.0,63.0,5.0,3.0,6.0,5.0,22.0,5.0,36.0,0.0,0.0,1.0,9.0,2.0,0.0,0.0,13.0,15.0,2.0,20.0,10.0,2.0,1.0,0.0,55.0,13.0,4.0,6.0,8.0,17.0,20.0,37.0,17.0,2.0,7.0,23.0,3.0,0.0,17.0,72.0,17.0,4.0,5.0,14.0,8.0,4.0,17.0,1.0,2.0,14.0,0.0,7.0,0.0,2.0,18.0,0.0,0.0,3.0,29.0,27.0,16.0,8.0,18.0,3.0,7.0,0.0,0.0,3.0,66.0,0.0,0.0,77.0,0.0,4.0,2.0,0.0,16.0,0.0,32.0,19.0,6.0,6.0,1.0,4.0,5.0,16.0,51.0,2.0,3.87315
2010-51,3.87315,15.0,5.0,5.0,70.0,8.0,3.0,6.0,8.0,38.0,63.0,5.0,3.0,6.0,5.0,22.0,5.0,36.0,0.0,0.0,1.0,9.0,2.0,0.0,0.0,13.0,15.0,2.0,20.0,10.0,2.0,1.0,0.0,55.0,13.0,4.0,6.0,8.0,17.0,20.0,37.0,17.0,2.0,7.0,23.0,3.0,0.0,17.0,72.0,17.0,4.0,5.0,14.0,8.0,4.0,17.0,1.0,2.0,14.0,0.0,7.0,0.0,2.0,18.0,0.0,0.0,3.0,29.0,27.0,16.0,8.0,18.0,3.0,7.0,0.0,0.0,3.0,66.0,0.0,0.0,77.0,0.0,4.0,2.0,0.0,16.0,0.0,32.0,19.0,6.0,6.0,1.0,4.0,5.0,16.0,51.0,2.0,3.40711
2010-52,3.40711,15.0,5.0,5.0,70.0,8.0,3.0,6.0,8.0,38.0,63.0,5.0,3.0,6.0,5.0,22.0,5.0,36.0,0.0,0.0,1.0,9.0,2.0,0.0,0.0,13.0,15.0,2.0,20.0,10.0,2.0,1.0,0.0,55.0,13.0,4.0,6.0,8.0,17.0,20.0,37.0,17.0,2.0,7.0,23.0,3.0,0.0,17.0,72.0,17.0,4.0,5.0,14.0,8.0,4.0,17.0,1.0,2.0,14.0,0.0,7.0,0.0,2.0,18.0,0.0,0.0,3.0,29.0,27.0,16.0,8.0,18.0,3.0,7.0,0.0,0.0,3.0,66.0,0.0,0.0,77.0,0.0,4.0,2.0,0.0,16.0,0.0,32.0,19.0,6.0,6.0,1.0,4.0,5.0,16.0,51.0,2.0,3.21248
2011-01,3.21248,15.0,5.0,5.0,70.0,8.0,3.0,6.0,8.0,38.0,63.0,5.0,3.0,6.0,5.0,22.0,5.0,36.0,0.0,0.0,1.0,9.0,2.0,0.0,0.0,13.0,15.0,2.0,20.0,10.0,2.0,1.0,0.0,55.0,13.0,4.0,6.0,8.0,17.0,20.0,37.0,17.0,2.0,7.0,23.0,3.0,0.0,17.0,72.0,17.0,4.0,5.0,14.0,8.0,4.0,17.0,1.0,2.0,14.0,0.0,7.0,0.0,2.0,18.0,0.0,0.0,3.0,29.0,27.0,16.0,8.0,18.0,3.0,7.0,0.0,0.0,3.0,66.0,0.0,0.0,77.0,0.0,4.0,2.0,0.0,16.0,0.0,32.0,19.0,6.0,6.0,1.0,4.0,5.0,16.0,51.0,2.0,4.05996
2011-02,4.05996,15.0,5.0,5.0,70.0,8.0,3.0,6.0,8.0,38.0,63.0,5.0,3.0,6.0,5.0,22.0,5.0,36.0,0.0,0.0,1.0,9.0,2.0,0.0,0.0,13.0,15.0,2.0,20.0,10.0,2.0,1.0,0.0,55.0,13.0,4.0,6.0,8.0,17.0,20.0,37.0,17.0,2.0,7.0,23.0,3.0,0.0,17.0,72.0,17.0,4.0,5.0,14.0,8.0,4.0,17.0,1.0,2.0,14.0,0.0,7.0,0.0,2.0,18.0,0.0,0.0,3.0,29.0,27.0,16.0,8.0,18.0,3.0,7.0,0.0,0.0,3.0,66.0,0.0,0.0,77.0,0.0,4.0,2.0,0.0,16.0,0.0,32.0,19.0,6.0,6.0,1.0,4.0,5.0,16.0,51.0,2.0,4.7320199999999994
2011-03,4.7320199999999994,15.0,5.0,5.0,70.0,8.0,3.0,6.0,8.0,38.0,63.0,5.0,3.0,6.0,5.0,22.0,5.0,36.0,0.0,0.0,1.0,9.0,2.0,0.0,0.0,13.0,15.0,2.0,20.0,10.0,2.0,1.0,0.0,55.0,13.0,4.0,6.0,8.0,17.0,20.0,37.0,17.0,2.0,7.0,23.0,3.0,0.0,17.0,72.0,17.0,4.0,5.0,14.0,8.0,4.0,17.0,1.0,2.0,14.0,0.0,7.0,0.0,2.0,18.0,0.0,0.0,3.0,29.0,27.0,16.0,8.0,18.0,3.0,7.0,0.0,0.0,3.0,66.0,0.0,0.0,77.0,0.0,4.0,2.0,0.0,16.0,0.0,32.0,19.0,6.0,6.0,1.0,4.0,5.0,16.0,51.0,2.0,5.9343900000000005
2011-04,5.9343900000000005,15.0,5.0,5.0,70.0,8.0,3.0,6.0,8.0,38.0,63.0,5.0,3.0,6.0,5.0,22.0,5.0,36.0,0.0,0.0,1.0,9.0,2.0,0.0,0.0,13.0,15.0,2.0,20.0,10.0,2.0,1.0,0.0,55.0,13.0,4.0,6.0,8.0,17.0,20.0,37.0,17.0,2.0,7.0,23.0,3.0,0.0,17.0,72.0,17.0,4.0,5.0,14.0,8.0,4.0,17.0,1.0,2.0,14.0,0.0,7.0,0.0,2.0,18.0,0.0,0.0,3.0,29.0,27.0,16.0,8.0,18.0,3.0,7.0,0.0,0.0,3.0,66.0,0.0,0.0,77.0,0.0,4.0,2.0,0.0,16.0,0.0,32.0,19.0,6.0,6.0,1.0,4.0,5.0,16.0,51.0,2.0,6.68052
2011-05,6.68052,15.0,5.0,5.0,70.0,8.0,3.0,6.0,8.0,38.0,63.0,5.0,3.0,6.0,5.0,22.0,5.0,36.0,0.0,0.0,1.0,9.0,2.0,0.0,0.0,13.0,15.0,2.0,20.0,10.0,2.0,1.0,0.0,55.0,13.0,4.0,6.0,8.0,17.0,20.0,37.0,17.0,2.0,7.0,23.0,3.0,0.0,17.0,72.0,17.0,4.0,5.0,14.0,8.0,4.0,17.0,1.0,2.0,14.0,0.0,7.0,0.0,2.0,18.0,0.0,0.0,3.0,29.0,27.0,16.0,8.0,18.0,3.0,7.0,0.0,0.0,3.0,66.0,0.0,0.0,77.0,0.0,4.0,2.0,0.0,16.0,0.0,32.0,19.0,6.0,6.0,1.0,4.0,5.0,16.0,51.0,2.0,8.12867
2011-06,8.12867,7.0,11.0,3.0,63.0,3.0,4.0,4.0,4.0,29.0,41.0,2.0,2.0,5.0,4.0,8.0,1.0,31.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,4.0,2.0,3.0,6.0,8.0,0.0,0.0,0.0,38.0,5.0,3.0,6.0,6.0,16.0,18.0,16.0,8.0,3.0,3.0,14.0,2.0,0.0,8.0,31.0,15.0,2.0,0.0,15.0,8.0,0.0,6.0,1.0,1.0,6.0,6.0,0.0,6.0,3.0,5.0,0.0,0.0,2.0,15.0,2.0,2.0,1.0,10.0,1.0,4.0,0.0,0.0,0.0,54.0,0.0,0.0,76.0,0.0,1.0,1.0,0.0,6.0,0.0,2.0,0.0,2.0,1.0,0.0,3.0,4.0,5.0,39.0,0.0,8.265189999999999
2011-07,8.265189999999999,7.0,11.0,3.0,63.0,3.0,4.0,4.0,4.0,29.0,41.0,2.0,2.0,5.0,4.0,8.0,1.0,31.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,4.0,2.0,3.0,6.0,8.0,0.0,0.0,0.0,38.0,5.0,3.0,6.0,6.0,16.0,18.0,16.0,8.0,3.0,3.0,14.0,2.0,0.0,8.0,31.0,15.0,2.0,0.0,15.0,8.0,0.0,6.0,1.0,1.0,6.0,6.0,0.0,6.0,3.0,5.0,0.0,0.0,2.0,15.0,2.0,2.0,1.0,10.0,1.0,4.0,0.0,0.0,0.0,54.0,0.0,0.0,76.0,0.0,1.0,1.0,0.0,6.0,0.0,2.0,0.0,2.0,1.0,0.0,3.0,4.0,5.0,39.0,0.0,6.66045
2011-08,6.66045,7.0,11.0,3.0,63.0,3.0,4.0,4.0,4.0,29.0,41.0,2.0,2.0,5.0,4.0,8.0,1.0,31.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,4.0,2.0,3.0,6.0,8.0,0.0,0.0,0.0,38.0,5.0,3.0,6.0,6.0,16.0,18.0,16.0,8.0,3.0,3.0,14.0,2.0,0.0,8.0,31.0,15.0,2.0,0.0,15.0,8.0,0.0,6.0,1.0,1.0,6.0,6.0,0.0,6.0,3.0,5.0,0.0,0.0,2.0,15.0,2.0,2.0,1.0,10.0,1.0,4.0,0.0,0.0,0.0,54.0,0.0,0.0,76.0,0.0,1.0,1.0,0.0,6.0,0.0,2.0,0.0,2.0,1.0,0.0,3.0,4.0,5.0,39.0,0.0,4.58565
2011-09,4.58565,7.0,11.0,3.0,63.0,3.0,4.0,4.0,4.0,29.0,41.0,2.0,2.0,5.0,4.0,8.0,1.0,31.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,4.0,2.0,3.0,6.0,8.0,0.0,0.0,0.0,38.0,5.0,3.0,6.0,6.0,16.0,18.0,16.0,8.0,3.0,3.0,14.0,2.0,0.0,8.0,31.0,15.0,2.0,0.0,15.0,8.0,0.0,6.0,1.0,1.0,6.0,6.0,0.0,6.0,3.0,5.0,0.0,0.0,2.0,15.0,2.0,2.0,1.0,10.0,1.0,4.0,0.0,0.0,0.0,54.0,0.0,0.0,76.0,0.0,1.0,1.0,0.0,6.0,0.0,2.0,0.0,2.0,1.0,0.0,3.0,4.0,5.0,39.0,0.0,3.68025
2011-10,3.68025,4.0,0.0,3.0,48.0,3.0,0.0,0.0,3.0,23.0,35.0,1.0,0.0,5.0,2.0,4.0,0.0,19.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,6.0,6.0,1.0,4.0,6.0,0.0,0.0,0.0,33.0,4.0,4.0,6.0,3.0,5.0,13.0,16.0,0.0,0.0,2.0,4.0,0.0,0.0,24.0,40.0,0.0,0.0,4.0,6.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,5.0,2.0,1.0,4.0,0.0,3.0,2.0,0.0,0.0,48.0,0.0,0.0,77.0,0.0,1.0,0.0,0.0,3.0,0.0,2.0,0.0,2.0,2.0,0.0,3.0,2.0,2.0,25.0,2.0,2.84749
2011-11,2.84749,4.0,0.0,3.0,48.0,3.0,0.0,0.0,3.0,23.0,35.0,1.0,0.0,5.0,2.0,4.0,0.0,19.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,6.0,6.0,1.0,4.0,6.0,0.0,0.0,0.0,33.0,4.0,4.0,6.0,3.0,5.0,13.0,16.0,0.0,0.0,2.0,4.0,0.0,0.0,24.0,40.0,0.0,0.0,4.0,6.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,5.0,2.0,1.0,4.0,0.0,3.0,2.0,0.0,0.0,48.0,0.0,0.0,77.0,0.0,1.0,0.0,0.0,3.0,0.0,2.0,0.0,2.0,2.0,0.0,3.0,2.0,2.0,25.0,2.0,3.1125
2011-12,3.1125,4.0,0.0,3.0,48.0,3.0,0.0,0.0,3.0,23.0,35.0,1.0,0.0,5.0,2.0,4.0,0.0,19.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,6.0,6.0,1.0,4.0,6.0,0.0,0.0,0.0,33.0,4.0,4.0,6.0,3.0,5.0,13.0,16.0,0.0,0.0,2.0,4.0,0.0,0.0,24.0,40.0,0.0,0.0,4.0,6.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,5.0,2.0,1.0,4.0,0.0,3.0,2.0,0.0,0.0,48.0,0.0,0.0,77.0,0.0,1.0,0.0,0.0,3.0,0.0,2.0,0.0,2.0,2.0,0.0,3.0,2.0,2.0,25.0,2.0,2.13536
2011-13,2.13536,4.0,0.0,3.0,48.0,3.0,0.0,0.0,3.0,23.0,35.0,1.0,0.0,5.0,2.0,4.0,0.0,19.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,6.0,6.0,1.0,4.0,6.0,0.0,0.0,0.0,33.0,4.0,4.0,6.0,3.0,5.0,13.0,16.0,0.0,0.0,2.0,4.0,0.0,0.0,24.0,40.0,0.0,0.0,4.0,6.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,5.0,2.0,1.0,4.0,0.0,3.0,2.0,0.0,0.0,48.0,0.0,0.0,77.0,0.0,1.0,0.0,0.0,3.0,0.0,2.0,0.0,2.0,2.0,0.0,3.0,2.0,2.0,25.0,2.0,1.8321599999999998
2011-14,1.8321599999999998,4.0,3.0,3.0,52.0,8.0,3.0,3.0,3.0,13.0,29.0,1.0,0.0,5.0,2.0,2.0,0.0,29.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,4.0,4.0,0.0,0.0,0.0,29.0,2.0,0.0,4.0,0.0,0.0,10.0,10.0,5.0,0.0,3.0,2.0,2.0,0.0,8.0,27.0,8.0,0.0,3.0,3.0,4.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,7.0,2.0,10.0,0.0,1.0,7.0,1.0,3.0,0.0,0.0,0.0,60.0,0.0,0.0,76.0,0.0,1.0,1.0,0.0,4.0,0.0,6.0,0.0,2.0,1.0,0.0,2.0,1.0,4.0,23.0,0.0,1.67025
2011-15,1.67025,4.0,3.0,3.0,52.0,8.0,3.0,3.0,3.0,13.0,29.0,1.0,0.0,5.0,2.0,2.0,0.0,29.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,4.0,4.0,0.0,0.0,0.0,29.0,2.0,0.0,4.0,0.0,0.0,10.0,10.0,5.0,0.0,3.0,2.0,2.0,0.0,8.0,27.0,8.0,0.0,3.0,3.0,4.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,7.0,2.0,10.0,0.0,1.0,7.0,1.0,3.0,0.0,0.0,0.0,60.0,0.0,0.0,76.0,0.0,1.0,1.0,0.0,4.0,0.0,6.0,0.0,2.0,1.0,0.0,2.0,1.0,4.0,23.0,0.0,1.66212
2011-16,1.66212,4.0,3.0,3.0,52.0,8.0,3.0,3.0,3.0,13.0,29.0,1.0,0.0,5.0,2.0,2.0,0.0,29.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,4.0,4.0,0.0,0.0,0.0,29.0,2.0,0.0,4.0,0.0,0.0,10.0,10.0,5.0,0.0,3.0,2.0,2.0,0.0,8.0,27.0,8.0,0.0,3.0,3.0,4.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,7.0,2.0,10.0,0.0,1.0,7.0,1.0,3.0,0.0,0.0,0.0,60.0,0.0,0.0,76.0,0.0,1.0,1.0,0.0,4.0,0.0,6.0,0.0,2.0,1.0,0.0,2.0,1.0,4.0,23.0,0.0,1.4454
2011-17,1.4454,4.0,3.0,3.0,52.0,8.0,3.0,3.0,3.0,13.0,29.0,1.0,0.0,5.0,2.0,2.0,0.0,29.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,4.0,4.0,0.0,0.0,0.0,29.0,2.0,0.0,4.0,0.0,0.0,10.0,10.0,5.0,0.0,3.0,2.0,2.0,0.0,8.0,27.0,8.0,0.0,3.0,3.0,4.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,7.0,2.0,10.0,0.0,1.0,7.0,1.0,3.0,0.0,0.0,0.0,60.0,0.0,0.0,76.0,0.0,1.0,1.0,0.0,4.0,0.0,6.0,0.0,2.0,1.0,0.0,2.0,1.0,4.0,23.0,0.0,1.6271799999999998
2011-18,1.6271799999999998,4.0,3.0,3.0,52.0,8.0,3.0,3.0,3.0,13.0,29.0,1.0,0.0,5.0,2.0,2.0,0.0,29.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,4.0,4.0,0.0,0.0,0.0,29.0,2.0,0.0,4.0,0.0,0.0,10.0,10.0,5.0,0.0,3.0,2.0,2.0,0.0,8.0,27.0,8.0,0.0,3.0,3.0,4.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,7.0,2.0,10.0,0.0,1.0,7.0,1.0,3.0,0.0,0.0,0.0,60.0,0.0,0.0,76.0,0.0,1.0,1.0,0.0,4.0,0.0,6.0,0.0,2.0,1.0,0.0,2.0,1.0,4.0,23.0,0.0,1.7883
2011-19,1.7883,3.0,0.0,0.0,39.0,3.0,0.0,4.0,3.0,13.0,22.0,1.0,0.0,3.0,1.0,2.0,2.0,18.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,19.0,2.0,2.0,2.0,2.0,8.0,11.0,11.0,0.0,2.0,4.0,5.0,0.0,0.0,12.0,36.0,0.0,0.0,0.0,4.0,9.0,1.0,1.0,0.0,0.0,7.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,5.0,1.0,3.0,0.0,0.0,0.0,45.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,22.0,0.0,1.43878
2011-20,1.43878,3.0,0.0,0.0,39.0,3.0,0.0,4.0,3.0,13.0,22.0,1.0,0.0,3.0,1.0,2.0,2.0,18.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,19.0,2.0,2.0,2.0,2.0,8.0,11.0,11.0,0.0,2.0,4.0,5.0,0.0,0.0,12.0,36.0,0.0,0.0,0.0,4.0,9.0,1.0,1.0,0.0,0.0,7.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,5.0,1.0,3.0,0.0,0.0,0.0,45.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,22.0,0.0,1.18284
