date,connecticut_flu,flu,flu recovery,having the flu,flu duration,remedies for the flu,influenza a and b,cure the flu,remedies for flu,flu season,dangerous fever,break a fever,flu versus cold,how long is the flu contagious,treating flu,pneumonia,flu how long,fever cough,flu lasts,braun thermoscan,the flu,flu symptoms,cold vs. flu,how long flu,how long is the flu,symptoms of flu,cold and flu,flu contagious period,treating the flu,flu children,reduce a fever,how long contagious,i have the flu,low body,flu treatment,is the flu contagious,do i have the flu,flu shot,cold versus flu,incubation period for the flu,flu vs cold,flu and fever,flu connecticut,flu headache,flu vs. cold,ct flu,high fever,cvs flu shot,medicine for flu,flu treatments,influenza type a,fight the flu,influenza symptoms,the flu virus,reduce fever,cdc,type a influenza,influenza incubation period,normal body temperature,how to treat the flu,flu virus,how long does the flu last,stomach flu,how long does flu last,swine flu,flu vaccine,over the counter flu,contagious flu,what to do if you have the flu,flu report,flu test,over the counter flu medicine,the flu symptoms,normal body,get rid of the flu,is flu contagious,flu germs,ear thermometer,early flu symptoms,how long is flu contagious,symptoms of the flu,treatment for flu,taking temperature,exposed to flu,flu in ct,flu contagious,bronchitis,get over the flu,symptoms of bronchitis,what is the flu,cold or flu,flu clinic,flu medicine,flu remedies,signs of the flu,treat flu,how to get rid of the flu,body temperature,target_1,target_2,target_4,target_8
2014-39,0.362976,31.0,44.0,0.0,0.0,0.0,0.0,6.0,0.0,13.0,0.0,26.0,0.0,0.0,0.0,56.0,4.0,4.0,0.0,0.0,11.0,7.0,0.0,9.0,3.0,12.0,44.0,0.0,0.0,22.0,0.0,14.0,9.0,23.0,1.0,0.0,0.0,63.0,0.0,0.0,19.0,19.0,4.0,2.0,0.0,23.0,24.0,44.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,16.0,0.0,4.0,0.0,4.0,52.0,0.0,0.0,0.0,0.0,6.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,12.0,0.0,12.0,0.0,5.0,0.0,16.0,0.0,70.0,0.0,7.0,5.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,55.0,1.48994,1.59107,1.45909,1.7299900000000001
2014-40,1.48994,31.0,44.0,0.0,0.0,0.0,0.0,6.0,0.0,13.0,0.0,26.0,0.0,0.0,0.0,56.0,4.0,4.0,0.0,0.0,11.0,7.0,0.0,9.0,3.0,12.0,44.0,0.0,0.0,22.0,0.0,14.0,9.0,23.0,1.0,0.0,0.0,63.0,0.0,0.0,19.0,19.0,4.0,2.0,0.0,23.0,24.0,44.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,16.0,0.0,4.0,0.0,4.0,52.0,0.0,0.0,0.0,0.0,6.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,12.0,0.0,12.0,0.0,5.0,0.0,16.0,0.0,70.0,0.0,7.0,5.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,55.0,1.59107,1.55388,2.06852,1.68593
2014-41,1.59107,14.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,27.0,0.0,0.0,0.0,55.0,4.0,4.0,0.0,0.0,11.0,6.0,0.0,8.0,0.0,15.0,55.0,0.0,0.0,16.0,0.0,44.0,0.0,10.0,3.0,1.0,1.0,34.0,0.0,0.0,20.0,0.0,0.0,2.0,0.0,12.0,26.0,26.0,0.0,0.0,21.0,21.0,0.0,0.0,2.0,49.0,2.0,0.0,0.0,0.0,26.0,0.0,9.0,0.0,0.0,37.0,0.0,21.0,0.0,10.0,18.0,0.0,18.0,6.0,20.0,20.0,0.0,60.0,0.0,0.0,33.0,0.0,6.0,0.0,11.0,11.0,57.0,0.0,0.0,4.0,11.0,56.0,0.0,0.0,0.0,18.0,0.0,41.0,1.55388,1.45909,2.27323,1.7543900000000001
2014-42,1.55388,14.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,27.0,0.0,0.0,0.0,55.0,4.0,4.0,0.0,0.0,11.0,6.0,0.0,8.0,0.0,15.0,55.0,0.0,0.0,16.0,0.0,44.0,0.0,10.0,3.0,1.0,1.0,34.0,0.0,0.0,20.0,0.0,0.0,2.0,0.0,12.0,26.0,26.0,0.0,0.0,21.0,21.0,0.0,0.0,2.0,49.0,2.0,0.0,0.0,0.0,26.0,0.0,9.0,0.0,0.0,37.0,0.0,21.0,0.0,10.0,18.0,0.0,18.0,6.0,20.0,20.0,0.0,60.0,0.0,0.0,33.0,0.0,6.0,0.0,11.0,11.0,57.0,0.0,0.0,4.0,11.0,56.0,0.0,0.0,0.0,18.0,0.0,41.0,1.45909,2.06852,2.1150599999999997,1.5677
2014-43,1.45909,14.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,27.0,0.0,0.0,0.0,55.0,4.0,4.0,0.0,0.0,11.0,6.0,0.0,8.0,0.0,15.0,55.0,0.0,0.0,16.0,0.0,44.0,0.0,10.0,3.0,1.0,1.0,34.0,0.0,0.0,20.0,0.0,0.0,2.0,0.0,12.0,26.0,26.0,0.0,0.0,21.0,21.0,0.0,0.0,2.0,49.0,2.0,0.0,0.0,0.0,26.0,0.0,9.0,0.0,0.0,37.0,0.0,21.0,0.0,10.0,18.0,0.0,18.0,6.0,20.0,20.0,0.0,60.0,0.0,0.0,33.0,0.0,6.0,0.0,11.0,11.0,57.0,0.0,0.0,4.0,11.0,56.0,0.0,0.0,0.0,18.0,0.0,41.0,2.06852,2.27323,1.7299900000000001,1.54565
2014-44,2.06852,14.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,27.0,0.0,0.0,0.0,55.0,4.0,4.0,0.0,0.0,11.0,6.0,0.0,8.0,0.0,15.0,55.0,0.0,0.0,16.0,0.0,44.0,0.0,10.0,3.0,1.0,1.0,34.0,0.0,0.0,20.0,0.0,0.0,2.0,0.0,12.0,26.0,26.0,0.0,0.0,21.0,21.0,0.0,0.0,2.0,49.0,2.0,0.0,0.0,0.0,26.0,0.0,9.0,0.0,0.0,37.0,0.0,21.0,0.0,10.0,18.0,0.0,18.0,6.0,20.0,20.0,0.0,60.0,0.0,0.0,33.0,0.0,6.0,0.0,11.0,11.0,57.0,0.0,0.0,4.0,11.0,56.0,0.0,0.0,0.0,18.0,0.0,41.0,2.27323,2.1150599999999997,1.68593,2.0569599999999997
2014-45,2.27323,15.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,7.0,0.0,28.0,0.0,28.0,0.0,49.0,7.0,10.0,0.0,0.0,10.0,11.0,0.0,13.0,6.0,13.0,55.0,0.0,0.0,16.0,0.0,49.0,0.0,19.0,3.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,10.0,21.0,0.0,0.0,0.0,21.0,0.0,0.0,43.0,0.0,46.0,2.0,2.0,26.0,0.0,26.0,9.0,14.0,9.0,0.0,19.0,20.0,41.0,0.0,0.0,6.0,0.0,12.0,18.0,0.0,20.0,0.0,0.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,23.0,77.0,4.0,4.0,7.0,0.0,0.0,0.0,11.0,9.0,0.0,0.0,68.0,2.1150599999999997,1.7299900000000001,1.7543900000000001,1.7391299999999998
2014-46,2.1150599999999997,15.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,7.0,0.0,28.0,0.0,28.0,0.0,49.0,7.0,10.0,0.0,0.0,10.0,11.0,0.0,13.0,6.0,13.0,55.0,0.0,0.0,16.0,0.0,49.0,0.0,19.0,3.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,10.0,21.0,0.0,0.0,0.0,21.0,0.0,0.0,43.0,0.0,46.0,2.0,2.0,26.0,0.0,26.0,9.0,14.0,9.0,0.0,19.0,20.0,41.0,0.0,0.0,6.0,0.0,12.0,18.0,0.0,20.0,0.0,0.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,23.0,77.0,4.0,4.0,7.0,0.0,0.0,0.0,11.0,9.0,0.0,0.0,68.0,1.7299900000000001,1.68593,1.5677,2.2769
2014-47,1.7299900000000001,15.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,7.0,0.0,28.0,0.0,28.0,0.0,49.0,7.0,10.0,0.0,0.0,10.0,11.0,0.0,13.0,6.0,13.0,55.0,0.0,0.0,16.0,0.0,49.0,0.0,19.0,3.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,10.0,21.0,0.0,0.0,0.0,21.0,0.0,0.0,43.0,0.0,46.0,2.0,2.0,26.0,0.0,26.0,9.0,14.0,9.0,0.0,19.0,20.0,41.0,0.0,0.0,6.0,0.0,12.0,18.0,0.0,20.0,0.0,0.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,23.0,77.0,4.0,4.0,7.0,0.0,0.0,0.0,11.0,9.0,0.0,0.0,68.0,1.68593,1.7543900000000001,1.54565,3.10894
2014-48,1.68593,15.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,7.0,0.0,28.0,0.0,28.0,0.0,49.0,7.0,10.0,0.0,0.0,10.0,11.0,0.0,13.0,6.0,13.0,55.0,0.0,0.0,16.0,0.0,49.0,0.0,19.0,3.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,10.0,21.0,0.0,0.0,0.0,21.0,0.0,0.0,43.0,0.0,46.0,2.0,2.0,26.0,0.0,26.0,9.0,14.0,9.0,0.0,19.0,20.0,41.0,0.0,0.0,6.0,0.0,12.0,18.0,0.0,20.0,0.0,0.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,23.0,77.0,4.0,4.0,7.0,0.0,0.0,0.0,11.0,9.0,0.0,0.0,68.0,1.7543900000000001,1.5677,2.0569599999999997,5.03205
2014-49,1.7543900000000001,15.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,7.0,0.0,28.0,0.0,28.0,0.0,49.0,7.0,10.0,0.0,0.0,10.0,11.0,0.0,13.0,6.0,13.0,55.0,0.0,0.0,16.0,0.0,49.0,0.0,19.0,3.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,10.0,21.0,0.0,0.0,0.0,21.0,0.0,0.0,43.0,0.0,46.0,2.0,2.0,26.0,0.0,26.0,9.0,14.0,9.0,0.0,19.0,20.0,41.0,0.0,0.0,6.0,0.0,12.0,18.0,0.0,20.0,0.0,0.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,23.0,77.0,4.0,4.0,7.0,0.0,0.0,0.0,11.0,9.0,0.0,0.0,68.0,1.5677,1.54565,1.7391299999999998,5.03132
2014-50,1.5677,10.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,27.0,27.0,0.0,0.0,0.0,56.0,6.0,4.0,0.0,0.0,9.0,9.0,0.0,13.0,0.0,7.0,15.0,15.0,0.0,15.0,19.0,38.0,10.0,14.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,7.0,61.0,10.0,0.0,0.0,0.0,21.0,0.0,0.0,2.0,43.0,0.0,0.0,0.0,0.0,17.0,8.0,18.0,5.0,0.0,9.0,0.0,10.0,0.0,0.0,12.0,0.0,6.0,15.0,19.0,39.0,0.0,19.0,0.0,13.0,13.0,0.0,5.0,0.0,0.0,5.0,59.0,0.0,4.0,7.0,0.0,22.0,11.0,0.0,0.0,9.0,9.0,31.0,1.54565,2.0569599999999997,2.2769,6.16069
2014-51,1.54565,10.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,27.0,27.0,0.0,0.0,0.0,56.0,6.0,4.0,0.0,0.0,9.0,9.0,0.0,13.0,0.0,7.0,15.0,15.0,0.0,15.0,19.0,38.0,10.0,14.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,7.0,61.0,10.0,0.0,0.0,0.0,21.0,0.0,0.0,2.0,43.0,0.0,0.0,0.0,0.0,17.0,8.0,18.0,5.0,0.0,9.0,0.0,10.0,0.0,0.0,12.0,0.0,6.0,15.0,19.0,39.0,0.0,19.0,0.0,13.0,13.0,0.0,5.0,0.0,0.0,5.0,59.0,0.0,4.0,7.0,0.0,22.0,11.0,0.0,0.0,9.0,9.0,31.0,2.0569599999999997,1.7391299999999998,3.10894,6.26584
2014-52,2.0569599999999997,10.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,27.0,27.0,0.0,0.0,0.0,56.0,6.0,4.0,0.0,0.0,9.0,9.0,0.0,13.0,0.0,7.0,15.0,15.0,0.0,15.0,19.0,38.0,10.0,14.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,7.0,61.0,10.0,0.0,0.0,0.0,21.0,0.0,0.0,2.0,43.0,0.0,0.0,0.0,0.0,17.0,8.0,18.0,5.0,0.0,9.0,0.0,10.0,0.0,0.0,12.0,0.0,6.0,15.0,19.0,39.0,0.0,19.0,0.0,13.0,13.0,0.0,5.0,0.0,0.0,5.0,59.0,0.0,4.0,7.0,0.0,22.0,11.0,0.0,0.0,9.0,9.0,31.0,1.7391299999999998,2.2769,5.03205,6.44041
2015-01,1.7391299999999998,10.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,27.0,27.0,0.0,0.0,0.0,56.0,6.0,4.0,0.0,0.0,9.0,9.0,0.0,13.0,0.0,7.0,15.0,15.0,0.0,15.0,19.0,38.0,10.0,14.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,7.0,61.0,10.0,0.0,0.0,0.0,21.0,0.0,0.0,2.0,43.0,0.0,0.0,0.0,0.0,17.0,8.0,18.0,5.0,0.0,9.0,0.0,10.0,0.0,0.0,12.0,0.0,6.0,15.0,19.0,39.0,0.0,19.0,0.0,13.0,13.0,0.0,5.0,0.0,0.0,5.0,59.0,0.0,4.0,7.0,0.0,22.0,11.0,0.0,0.0,9.0,9.0,31.0,2.2769,3.10894,5.03132,3.9564
2015-02,2.2769,10.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,27.0,27.0,0.0,0.0,0.0,56.0,6.0,4.0,0.0,0.0,9.0,9.0,0.0,13.0,0.0,7.0,15.0,15.0,0.0,15.0,19.0,38.0,10.0,14.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,7.0,61.0,10.0,0.0,0.0,0.0,21.0,0.0,0.0,2.0,43.0,0.0,0.0,0.0,0.0,17.0,8.0,18.0,5.0,0.0,9.0,0.0,10.0,0.0,0.0,12.0,0.0,6.0,15.0,19.0,39.0,0.0,19.0,0.0,13.0,13.0,0.0,5.0,0.0,0.0,5.0,59.0,0.0,4.0,7.0,0.0,22.0,11.0,0.0,0.0,9.0,9.0,31.0,3.10894,5.03205,6.16069,2.7155299999999998
2015-03,3.10894,10.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,27.0,27.0,0.0,0.0,0.0,56.0,6.0,4.0,0.0,0.0,9.0,9.0,0.0,13.0,0.0,7.0,15.0,15.0,0.0,15.0,19.0,38.0,10.0,14.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,7.0,61.0,10.0,0.0,0.0,0.0,21.0,0.0,0.0,2.0,43.0,0.0,0.0,0.0,0.0,17.0,8.0,18.0,5.0,0.0,9.0,0.0,10.0,0.0,0.0,12.0,0.0,6.0,15.0,19.0,39.0,0.0,19.0,0.0,13.0,13.0,0.0,5.0,0.0,0.0,5.0,59.0,0.0,4.0,7.0,0.0,22.0,11.0,0.0,0.0,9.0,9.0,31.0,5.03205,5.03132,6.26584,2.73245
2015-04,5.03205,10.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,27.0,27.0,0.0,0.0,0.0,56.0,6.0,4.0,0.0,0.0,9.0,9.0,0.0,13.0,0.0,7.0,15.0,15.0,0.0,15.0,19.0,38.0,10.0,14.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,7.0,61.0,10.0,0.0,0.0,0.0,21.0,0.0,0.0,2.0,43.0,0.0,0.0,0.0,0.0,17.0,8.0,18.0,5.0,0.0,9.0,0.0,10.0,0.0,0.0,12.0,0.0,6.0,15.0,19.0,39.0,0.0,19.0,0.0,13.0,13.0,0.0,5.0,0.0,0.0,5.0,59.0,0.0,4.0,7.0,0.0,22.0,11.0,0.0,0.0,9.0,9.0,31.0,5.03132,6.16069,6.44041,2.10243
2015-05,5.03132,10.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,27.0,27.0,0.0,0.0,0.0,56.0,6.0,4.0,0.0,0.0,9.0,9.0,0.0,13.0,0.0,7.0,15.0,15.0,0.0,15.0,19.0,38.0,10.0,14.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,7.0,61.0,10.0,0.0,0.0,0.0,21.0,0.0,0.0,2.0,43.0,0.0,0.0,0.0,0.0,17.0,8.0,18.0,5.0,0.0,9.0,0.0,10.0,0.0,0.0,12.0,0.0,6.0,15.0,19.0,39.0,0.0,19.0,0.0,13.0,13.0,0.0,5.0,0.0,0.0,5.0,59.0,0.0,4.0,7.0,0.0,22.0,11.0,0.0,0.0,9.0,9.0,31.0,6.16069,6.26584,3.9564,2.0923
2015-06,6.16069,10.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,27.0,27.0,0.0,0.0,0.0,56.0,6.0,4.0,0.0,0.0,9.0,9.0,0.0,13.0,0.0,7.0,15.0,15.0,0.0,15.0,19.0,38.0,10.0,14.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,7.0,61.0,10.0,0.0,0.0,0.0,21.0,0.0,0.0,2.0,43.0,0.0,0.0,0.0,0.0,17.0,8.0,18.0,5.0,0.0,9.0,0.0,10.0,0.0,0.0,12.0,0.0,6.0,15.0,19.0,39.0,0.0,19.0,0.0,13.0,13.0,0.0,5.0,0.0,0.0,5.0,59.0,0.0,4.0,7.0,0.0,22.0,11.0,0.0,0.0,9.0,9.0,31.0,6.26584,6.44041,2.7155299999999998,2.1783099999999997
2015-07,6.26584,10.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,27.0,27.0,0.0,0.0,0.0,56.0,6.0,4.0,0.0,0.0,9.0,9.0,0.0,13.0,0.0,7.0,15.0,15.0,0.0,15.0,19.0,38.0,10.0,14.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,7.0,61.0,10.0,0.0,0.0,0.0,21.0,0.0,0.0,2.0,43.0,0.0,0.0,0.0,0.0,17.0,8.0,18.0,5.0,0.0,9.0,0.0,10.0,0.0,0.0,12.0,0.0,6.0,15.0,19.0,39.0,0.0,19.0,0.0,13.0,13.0,0.0,5.0,0.0,0.0,5.0,59.0,0.0,4.0,7.0,0.0,22.0,11.0,0.0,0.0,9.0,9.0,31.0,6.44041,3.9564,2.73245,1.7314
2015-08,6.44041,10.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,27.0,27.0,0.0,0.0,0.0,56.0,6.0,4.0,0.0,0.0,9.0,9.0,0.0,13.0,0.0,7.0,15.0,15.0,0.0,15.0,19.0,38.0,10.0,14.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,7.0,61.0,10.0,0.0,0.0,0.0,21.0,0.0,0.0,2.0,43.0,0.0,0.0,0.0,0.0,17.0,8.0,18.0,5.0,0.0,9.0,0.0,10.0,0.0,0.0,12.0,0.0,6.0,15.0,19.0,39.0,0.0,19.0,0.0,13.0,13.0,0.0,5.0,0.0,0.0,5.0,59.0,0.0,4.0,7.0,0.0,22.0,11.0,0.0,0.0,9.0,9.0,31.0,3.9564,2.7155299999999998,2.10243,1.6576
2015-09,3.9564,10.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,27.0,27.0,0.0,0.0,0.0,56.0,6.0,4.0,0.0,0.0,9.0,9.0,0.0,13.0,0.0,7.0,15.0,15.0,0.0,15.0,19.0,38.0,10.0,14.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,7.0,61.0,10.0,0.0,0.0,0.0,21.0,0.0,0.0,2.0,43.0,0.0,0.0,0.0,0.0,17.0,8.0,18.0,5.0,0.0,9.0,0.0,10.0,0.0,0.0,12.0,0.0,6.0,15.0,19.0,39.0,0.0,19.0,0.0,13.0,13.0,0.0,5.0,0.0,0.0,5.0,59.0,0.0,4.0,7.0,0.0,22.0,11.0,0.0,0.0,9.0,9.0,31.0,2.7155299999999998,2.73245,2.0923,1.6629900000000002
2015-10,2.7155299999999998,10.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,27.0,27.0,0.0,0.0,0.0,56.0,6.0,4.0,0.0,0.0,9.0,9.0,0.0,13.0,0.0,7.0,15.0,15.0,0.0,15.0,19.0,38.0,10.0,14.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,7.0,61.0,10.0,0.0,0.0,0.0,21.0,0.0,0.0,2.0,43.0,0.0,0.0,0.0,0.0,17.0,8.0,18.0,5.0,0.0,9.0,0.0,10.0,0.0,0.0,12.0,0.0,6.0,15.0,19.0,39.0,0.0,19.0,0.0,13.0,13.0,0.0,5.0,0.0,0.0,5.0,59.0,0.0,4.0,7.0,0.0,22.0,11.0,0.0,0.0,9.0,9.0,31.0,2.73245,2.10243,2.1783099999999997,1.61093
2015-11,2.73245,10.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,27.0,27.0,0.0,0.0,0.0,56.0,6.0,4.0,0.0,0.0,9.0,9.0,0.0,13.0,0.0,7.0,15.0,15.0,0.0,15.0,19.0,38.0,10.0,14.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,7.0,61.0,10.0,0.0,0.0,0.0,21.0,0.0,0.0,2.0,43.0,0.0,0.0,0.0,0.0,17.0,8.0,18.0,5.0,0.0,9.0,0.0,10.0,0.0,0.0,12.0,0.0,6.0,15.0,19.0,39.0,0.0,19.0,0.0,13.0,13.0,0.0,5.0,0.0,0.0,5.0,59.0,0.0,4.0,7.0,0.0,22.0,11.0,0.0,0.0,9.0,9.0,31.0,2.10243,2.0923,1.7314,1.57008
2015-12,2.10243,10.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,27.0,27.0,0.0,0.0,0.0,56.0,6.0,4.0,0.0,0.0,9.0,9.0,0.0,13.0,0.0,7.0,15.0,15.0,0.0,15.0,19.0,38.0,10.0,14.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,7.0,61.0,10.0,0.0,0.0,0.0,21.0,0.0,0.0,2.0,43.0,0.0,0.0,0.0,0.0,17.0,8.0,18.0,5.0,0.0,9.0,0.0,10.0,0.0,0.0,12.0,0.0,6.0,15.0,19.0,39.0,0.0,19.0,0.0,13.0,13.0,0.0,5.0,0.0,0.0,5.0,59.0,0.0,4.0,7.0,0.0,22.0,11.0,0.0,0.0,9.0,9.0,31.0,2.0923,2.1783099999999997,1.6576,1.3197
2015-13,2.0923,10.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,27.0,27.0,0.0,0.0,0.0,56.0,6.0,4.0,0.0,0.0,9.0,9.0,0.0,13.0,0.0,7.0,15.0,15.0,0.0,15.0,19.0,38.0,10.0,14.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,7.0,61.0,10.0,0.0,0.0,0.0,21.0,0.0,0.0,2.0,43.0,0.0,0.0,0.0,0.0,17.0,8.0,18.0,5.0,0.0,9.0,0.0,10.0,0.0,0.0,12.0,0.0,6.0,15.0,19.0,39.0,0.0,19.0,0.0,13.0,13.0,0.0,5.0,0.0,0.0,5.0,59.0,0.0,4.0,7.0,0.0,22.0,11.0,0.0,0.0,9.0,9.0,31.0,2.1783099999999997,1.7314,1.6629900000000002,1.2913
2015-14,2.1783099999999997,10.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,27.0,27.0,0.0,0.0,0.0,56.0,6.0,4.0,0.0,0.0,9.0,9.0,0.0,13.0,0.0,7.0,15.0,15.0,0.0,15.0,19.0,38.0,10.0,14.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,7.0,61.0,10.0,0.0,0.0,0.0,21.0,0.0,0.0,2.0,43.0,0.0,0.0,0.0,0.0,17.0,8.0,18.0,5.0,0.0,9.0,0.0,10.0,0.0,0.0,12.0,0.0,6.0,15.0,19.0,39.0,0.0,19.0,0.0,13.0,13.0,0.0,5.0,0.0,0.0,5.0,59.0,0.0,4.0,7.0,0.0,22.0,11.0,0.0,0.0,9.0,9.0,31.0,1.7314,1.6576,1.61093,1.23775
2015-15,1.7314,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,44.0,2.0,3.0,0.0,0.0,5.0,2.0,0.0,4.0,0.0,6.0,16.0,0.0,0.0,0.0,0.0,20.0,0.0,29.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,9.0,0.0,9.0,9.0,14.0,0.0,0.0,5.0,0.0,15.0,0.0,10.0,0.0,0.0,0.0,12.0,0.0,30.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,61.0,4.0,0.0,4.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,73.0,1.6576,1.6629900000000002,1.57008,0.8733620000000001
2015-16,1.6576,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,44.0,2.0,3.0,0.0,0.0,5.0,2.0,0.0,4.0,0.0,6.0,16.0,0.0,0.0,0.0,0.0,20.0,0.0,29.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,9.0,0.0,9.0,9.0,14.0,0.0,0.0,5.0,0.0,15.0,0.0,10.0,0.0,0.0,0.0,12.0,0.0,30.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,61.0,4.0,0.0,4.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,73.0,1.6629900000000002,1.61093,1.3197,0.740741
2015-17,1.6629900000000002,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,44.0,2.0,3.0,0.0,0.0,5.0,2.0,0.0,4.0,0.0,6.0,16.0,0.0,0.0,0.0,0.0,20.0,0.0,29.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,9.0,0.0,9.0,9.0,14.0,0.0,0.0,5.0,0.0,15.0,0.0,10.0,0.0,0.0,0.0,12.0,0.0,30.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,61.0,4.0,0.0,4.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,73.0,1.61093,1.57008,1.2913,0.641975
