date,hawaii_flu,flu,bird flu,cure the flu,flu season,pneumonia,flu how long,fever cough,flu and cold,braun thermoscan,the flu,flu symptoms,cure flu,how long flu,how long is the flu,symptoms of flu,fever reducer,cold and flu,flu children,incubation period for flu,how long contagious,i have the flu,low body,flu treatment,is the flu contagious,do i have the flu,flu shot,flu hawaii,flu vs cold,flu and fever,flu care,flu headache,flu symptoms 2018,human temperature,high fever,spanish flu,medicine for flu,cold vs flu,influenza symptoms,the flu virus,reduce fever,thermoscan,normal body temperature,how long does the flu last,fever flu,stomach flu,how long does flu last,food poisoning,flu symptoms 2016,swine flu,flu cough,contagious flu,flu report,signs of flu,normal body,flu or cold,is flu contagious,flu germs,ear thermometer,flu fever,how long is flu contagious,symptoms of the flu,tamiflu,flu map,cdc flu,taking temperature,flu symptoms 2019,flu shot symptoms,keto flu,flu contagious,bronchitis,stomach flu symptoms,symptoms of bronchitis,oscillococcinum,cold or flu,flu medicine,flu remedies,flu shot side effects,treat flu,body temperature,h1n1 flu,target_1,target_2,target_4,target_8
2014-51,6.849819999999999,17.0,0.0,0.0,0.0,67.0,41.0,35.0,20.0,29.0,30.0,32.0,28.0,51.0,78.0,16.0,28.0,20.0,0.0,0.0,17.0,27.0,22.0,16.0,28.0,0.0,14.0,5.0,14.0,30.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,14.0,0.0,29.0,0.0,0.0,15.0,80.0,28.0,66.0,20.0,51.0,0.0,0.0,0.0,47.0,0.0,0.0,30.0,0.0,27.0,0.0,0.0,19.0,56.0,30.0,8.0,0.0,0.0,29.0,0.0,0.0,0.0,47.0,85.0,22.0,29.0,0.0,0.0,0.0,26.0,0.0,64.0,39.0,0.0,10.3704,13.8313,16.1445,11.6471
2014-52,10.3704,17.0,0.0,0.0,0.0,67.0,41.0,35.0,20.0,29.0,30.0,32.0,28.0,51.0,78.0,16.0,28.0,20.0,0.0,0.0,17.0,27.0,22.0,16.0,28.0,0.0,14.0,5.0,14.0,30.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,14.0,0.0,29.0,0.0,0.0,15.0,80.0,28.0,66.0,20.0,51.0,0.0,0.0,0.0,47.0,0.0,0.0,30.0,0.0,27.0,0.0,0.0,19.0,56.0,30.0,8.0,0.0,0.0,29.0,0.0,0.0,0.0,47.0,85.0,22.0,29.0,0.0,0.0,0.0,26.0,0.0,64.0,39.0,0.0,13.8313,11.99,15.7855,10.6383
2015-01,13.8313,17.0,0.0,0.0,0.0,67.0,41.0,35.0,20.0,29.0,30.0,32.0,28.0,51.0,78.0,16.0,28.0,20.0,0.0,0.0,17.0,27.0,22.0,16.0,28.0,0.0,14.0,5.0,14.0,30.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,14.0,0.0,29.0,0.0,0.0,15.0,80.0,28.0,66.0,20.0,51.0,0.0,0.0,0.0,47.0,0.0,0.0,30.0,0.0,27.0,0.0,0.0,19.0,56.0,30.0,8.0,0.0,0.0,29.0,0.0,0.0,0.0,47.0,85.0,22.0,29.0,0.0,0.0,0.0,26.0,0.0,64.0,39.0,0.0,11.99,16.1445,15.5854,8.05215
2015-02,11.99,17.0,0.0,0.0,0.0,67.0,41.0,35.0,20.0,29.0,30.0,32.0,28.0,51.0,78.0,16.0,28.0,20.0,0.0,0.0,17.0,27.0,22.0,16.0,28.0,0.0,14.0,5.0,14.0,30.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,14.0,0.0,29.0,0.0,0.0,15.0,80.0,28.0,66.0,20.0,51.0,0.0,0.0,0.0,47.0,0.0,0.0,30.0,0.0,27.0,0.0,0.0,19.0,56.0,30.0,8.0,0.0,0.0,29.0,0.0,0.0,0.0,47.0,85.0,22.0,29.0,0.0,0.0,0.0,26.0,0.0,64.0,39.0,0.0,16.1445,15.7855,13.8272,8.738660000000001
2015-03,16.1445,17.0,0.0,0.0,0.0,67.0,41.0,35.0,20.0,29.0,30.0,32.0,28.0,51.0,78.0,16.0,28.0,20.0,0.0,0.0,17.0,27.0,22.0,16.0,28.0,0.0,14.0,5.0,14.0,30.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,14.0,0.0,29.0,0.0,0.0,15.0,80.0,28.0,66.0,20.0,51.0,0.0,0.0,0.0,47.0,0.0,0.0,30.0,0.0,27.0,0.0,0.0,19.0,56.0,30.0,8.0,0.0,0.0,29.0,0.0,0.0,0.0,47.0,85.0,22.0,29.0,0.0,0.0,0.0,26.0,0.0,64.0,39.0,0.0,15.7855,15.5854,11.6471,8.16012
2015-04,15.7855,17.0,0.0,0.0,0.0,67.0,41.0,35.0,20.0,29.0,30.0,32.0,28.0,51.0,78.0,16.0,28.0,20.0,0.0,0.0,17.0,27.0,22.0,16.0,28.0,0.0,14.0,5.0,14.0,30.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,14.0,0.0,29.0,0.0,0.0,15.0,80.0,28.0,66.0,20.0,51.0,0.0,0.0,0.0,47.0,0.0,0.0,30.0,0.0,27.0,0.0,0.0,19.0,56.0,30.0,8.0,0.0,0.0,29.0,0.0,0.0,0.0,47.0,85.0,22.0,29.0,0.0,0.0,0.0,26.0,0.0,64.0,39.0,0.0,15.5854,13.8272,10.6383,4.90196
2015-05,15.5854,17.0,0.0,0.0,0.0,67.0,41.0,35.0,20.0,29.0,30.0,32.0,28.0,51.0,78.0,16.0,28.0,20.0,0.0,0.0,17.0,27.0,22.0,16.0,28.0,0.0,14.0,5.0,14.0,30.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,14.0,0.0,29.0,0.0,0.0,15.0,80.0,28.0,66.0,20.0,51.0,0.0,0.0,0.0,47.0,0.0,0.0,30.0,0.0,27.0,0.0,0.0,19.0,56.0,30.0,8.0,0.0,0.0,29.0,0.0,0.0,0.0,47.0,85.0,22.0,29.0,0.0,0.0,0.0,26.0,0.0,64.0,39.0,0.0,13.8272,11.6471,8.05215,6.49029
2015-06,13.8272,17.0,0.0,0.0,0.0,67.0,41.0,35.0,20.0,29.0,30.0,32.0,28.0,51.0,78.0,16.0,28.0,20.0,0.0,0.0,17.0,27.0,22.0,16.0,28.0,0.0,14.0,5.0,14.0,30.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,14.0,0.0,29.0,0.0,0.0,15.0,80.0,28.0,66.0,20.0,51.0,0.0,0.0,0.0,47.0,0.0,0.0,30.0,0.0,27.0,0.0,0.0,19.0,56.0,30.0,8.0,0.0,0.0,29.0,0.0,0.0,0.0,47.0,85.0,22.0,29.0,0.0,0.0,0.0,26.0,0.0,64.0,39.0,0.0,11.6471,10.6383,8.738660000000001,6.16184
2015-07,11.6471,17.0,0.0,0.0,0.0,67.0,41.0,35.0,20.0,29.0,30.0,32.0,28.0,51.0,78.0,16.0,28.0,20.0,0.0,0.0,17.0,27.0,22.0,16.0,28.0,0.0,14.0,5.0,14.0,30.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,14.0,0.0,29.0,0.0,0.0,15.0,80.0,28.0,66.0,20.0,51.0,0.0,0.0,0.0,47.0,0.0,0.0,30.0,0.0,27.0,0.0,0.0,19.0,56.0,30.0,8.0,0.0,0.0,29.0,0.0,0.0,0.0,47.0,85.0,22.0,29.0,0.0,0.0,0.0,26.0,0.0,64.0,39.0,0.0,10.6383,8.05215,8.16012,6.63667
2015-08,10.6383,17.0,0.0,0.0,0.0,67.0,41.0,35.0,20.0,29.0,30.0,32.0,28.0,51.0,78.0,16.0,28.0,20.0,0.0,0.0,17.0,27.0,22.0,16.0,28.0,0.0,14.0,5.0,14.0,30.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,14.0,0.0,29.0,0.0,0.0,15.0,80.0,28.0,66.0,20.0,51.0,0.0,0.0,0.0,47.0,0.0,0.0,30.0,0.0,27.0,0.0,0.0,19.0,56.0,30.0,8.0,0.0,0.0,29.0,0.0,0.0,0.0,47.0,85.0,22.0,29.0,0.0,0.0,0.0,26.0,0.0,64.0,39.0,0.0,8.05215,8.738660000000001,4.90196,6.0069300000000005
2015-09,8.05215,17.0,0.0,0.0,0.0,67.0,41.0,35.0,20.0,29.0,30.0,32.0,28.0,51.0,78.0,16.0,28.0,20.0,0.0,0.0,17.0,27.0,22.0,16.0,28.0,0.0,14.0,5.0,14.0,30.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,14.0,0.0,29.0,0.0,0.0,15.0,80.0,28.0,66.0,20.0,51.0,0.0,0.0,0.0,47.0,0.0,0.0,30.0,0.0,27.0,0.0,0.0,19.0,56.0,30.0,8.0,0.0,0.0,29.0,0.0,0.0,0.0,47.0,85.0,22.0,29.0,0.0,0.0,0.0,26.0,0.0,64.0,39.0,0.0,8.738660000000001,8.16012,6.49029,4.33333
2015-10,8.738660000000001,17.0,0.0,0.0,0.0,67.0,41.0,35.0,20.0,29.0,30.0,32.0,28.0,51.0,78.0,16.0,28.0,20.0,0.0,0.0,17.0,27.0,22.0,16.0,28.0,0.0,14.0,5.0,14.0,30.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,14.0,0.0,29.0,0.0,0.0,15.0,80.0,28.0,66.0,20.0,51.0,0.0,0.0,0.0,47.0,0.0,0.0,30.0,0.0,27.0,0.0,0.0,19.0,56.0,30.0,8.0,0.0,0.0,29.0,0.0,0.0,0.0,47.0,85.0,22.0,29.0,0.0,0.0,0.0,26.0,0.0,64.0,39.0,0.0,8.16012,4.90196,6.16184,4.70639
2015-11,8.16012,17.0,0.0,0.0,0.0,67.0,41.0,35.0,20.0,29.0,30.0,32.0,28.0,51.0,78.0,16.0,28.0,20.0,0.0,0.0,17.0,27.0,22.0,16.0,28.0,0.0,14.0,5.0,14.0,30.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,14.0,0.0,29.0,0.0,0.0,15.0,80.0,28.0,66.0,20.0,51.0,0.0,0.0,0.0,47.0,0.0,0.0,30.0,0.0,27.0,0.0,0.0,19.0,56.0,30.0,8.0,0.0,0.0,29.0,0.0,0.0,0.0,47.0,85.0,22.0,29.0,0.0,0.0,0.0,26.0,0.0,64.0,39.0,0.0,4.90196,6.49029,6.63667,5.75365
2015-12,4.90196,17.0,0.0,0.0,0.0,67.0,41.0,35.0,20.0,29.0,30.0,32.0,28.0,51.0,78.0,16.0,28.0,20.0,0.0,0.0,17.0,27.0,22.0,16.0,28.0,0.0,14.0,5.0,14.0,30.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,14.0,0.0,29.0,0.0,0.0,15.0,80.0,28.0,66.0,20.0,51.0,0.0,0.0,0.0,47.0,0.0,0.0,30.0,0.0,27.0,0.0,0.0,19.0,56.0,30.0,8.0,0.0,0.0,29.0,0.0,0.0,0.0,47.0,85.0,22.0,29.0,0.0,0.0,0.0,26.0,0.0,64.0,39.0,0.0,6.49029,6.16184,6.0069300000000005,5.51905
2015-13,6.49029,17.0,0.0,0.0,0.0,67.0,41.0,35.0,20.0,29.0,30.0,32.0,28.0,51.0,78.0,16.0,28.0,20.0,0.0,0.0,17.0,27.0,22.0,16.0,28.0,0.0,14.0,5.0,14.0,30.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,14.0,0.0,29.0,0.0,0.0,15.0,80.0,28.0,66.0,20.0,51.0,0.0,0.0,0.0,47.0,0.0,0.0,30.0,0.0,27.0,0.0,0.0,19.0,56.0,30.0,8.0,0.0,0.0,29.0,0.0,0.0,0.0,47.0,85.0,22.0,29.0,0.0,0.0,0.0,26.0,0.0,64.0,39.0,0.0,6.16184,6.63667,4.33333,5.65386
2015-14,6.16184,17.0,0.0,0.0,0.0,67.0,41.0,35.0,20.0,29.0,30.0,32.0,28.0,51.0,78.0,16.0,28.0,20.0,0.0,0.0,17.0,27.0,22.0,16.0,28.0,0.0,14.0,5.0,14.0,30.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,14.0,0.0,29.0,0.0,0.0,15.0,80.0,28.0,66.0,20.0,51.0,0.0,0.0,0.0,47.0,0.0,0.0,30.0,0.0,27.0,0.0,0.0,19.0,56.0,30.0,8.0,0.0,0.0,29.0,0.0,0.0,0.0,47.0,85.0,22.0,29.0,0.0,0.0,0.0,26.0,0.0,64.0,39.0,0.0,6.63667,6.0069300000000005,4.70639,5.62566
2015-15,6.63667,16.0,22.0,0.0,0.0,81.0,26.0,22.0,38.0,0.0,12.0,12.0,0.0,25.0,0.0,0.0,27.0,28.0,0.0,0.0,49.0,26.0,29.0,0.0,26.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,13.0,31.0,28.0,29.0,0.0,35.0,0.0,0.0,67.0,39.0,81.0,0.0,0.0,26.0,0.0,0.0,30.0,100.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,15.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,85.0,0.0,27.0,0.0,0.0,31.0,24.0,0.0,0.0,48.0,0.0,6.0069300000000005,4.33333,5.75365,4.81513
2015-16,6.0069300000000005,16.0,22.0,0.0,0.0,81.0,26.0,22.0,38.0,0.0,12.0,12.0,0.0,25.0,0.0,0.0,27.0,28.0,0.0,0.0,49.0,26.0,29.0,0.0,26.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,13.0,31.0,28.0,29.0,0.0,35.0,0.0,0.0,67.0,39.0,81.0,0.0,0.0,26.0,0.0,0.0,30.0,100.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,15.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,85.0,0.0,27.0,0.0,0.0,31.0,24.0,0.0,0.0,48.0,0.0,4.33333,4.70639,5.51905,1.17139
2015-17,4.33333,16.0,22.0,0.0,0.0,81.0,26.0,22.0,38.0,0.0,12.0,12.0,0.0,25.0,0.0,0.0,27.0,28.0,0.0,0.0,49.0,26.0,29.0,0.0,26.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,13.0,31.0,28.0,29.0,0.0,35.0,0.0,0.0,67.0,39.0,81.0,0.0,0.0,26.0,0.0,0.0,30.0,100.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,15.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,85.0,0.0,27.0,0.0,0.0,31.0,24.0,0.0,0.0,48.0,0.0,4.70639,5.75365,5.65386,0.992282
2015-18,4.70639,16.0,22.0,0.0,0.0,81.0,26.0,22.0,38.0,0.0,12.0,12.0,0.0,25.0,0.0,0.0,27.0,28.0,0.0,0.0,49.0,26.0,29.0,0.0,26.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,13.0,31.0,28.0,29.0,0.0,35.0,0.0,0.0,67.0,39.0,81.0,0.0,0.0,26.0,0.0,0.0,30.0,100.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,15.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,85.0,0.0,27.0,0.0,0.0,31.0,24.0,0.0,0.0,48.0,0.0,5.75365,5.51905,5.62566,0.7922
2015-19,5.75365,12.0,42.0,0.0,0.0,35.0,15.0,26.0,22.0,0.0,14.0,9.0,0.0,14.0,0.0,18.0,0.0,22.0,0.0,0.0,94.0,0.0,0.0,18.0,0.0,0.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,31.0,52.0,0.0,0.0,0.0,36.0,0.0,0.0,37.0,65.0,0.0,0.0,24.0,23.0,40.0,0.0,0.0,0.0,52.0,0.0,0.0,16.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,66.0,16.0,0.0,66.0,0.0,35.0,0.0,0.0,36.0,31.0,0.0,5.51905,5.65386,4.81513,1.45128
2015-20,5.51905,12.0,42.0,0.0,0.0,35.0,15.0,26.0,22.0,0.0,14.0,9.0,0.0,14.0,0.0,18.0,0.0,22.0,0.0,0.0,94.0,0.0,0.0,18.0,0.0,0.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,31.0,52.0,0.0,0.0,0.0,36.0,0.0,0.0,37.0,65.0,0.0,0.0,24.0,23.0,40.0,0.0,0.0,0.0,52.0,0.0,0.0,16.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,66.0,16.0,0.0,66.0,0.0,35.0,0.0,0.0,36.0,31.0,0.0,5.65386,5.62566,1.17139,1.00711
2015-21,5.65386,12.0,42.0,0.0,0.0,35.0,15.0,26.0,22.0,0.0,14.0,9.0,0.0,14.0,0.0,18.0,0.0,22.0,0.0,0.0,94.0,0.0,0.0,18.0,0.0,0.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,31.0,52.0,0.0,0.0,0.0,36.0,0.0,0.0,37.0,65.0,0.0,0.0,24.0,23.0,40.0,0.0,0.0,0.0,52.0,0.0,0.0,16.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,66.0,16.0,0.0,66.0,0.0,35.0,0.0,0.0,36.0,31.0,0.0,5.62566,4.81513,0.992282,0.931099
2015-22,5.62566,12.0,42.0,0.0,0.0,35.0,15.0,26.0,22.0,0.0,14.0,9.0,0.0,14.0,0.0,18.0,0.0,22.0,0.0,0.0,94.0,0.0,0.0,18.0,0.0,0.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,31.0,52.0,0.0,0.0,0.0,36.0,0.0,0.0,37.0,65.0,0.0,0.0,24.0,23.0,40.0,0.0,0.0,0.0,52.0,0.0,0.0,16.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,66.0,16.0,0.0,66.0,0.0,35.0,0.0,0.0,36.0,31.0,0.0,4.81513,1.17139,0.7922,1.30516
2015-23,4.81513,12.0,42.0,0.0,0.0,35.0,15.0,26.0,22.0,0.0,14.0,9.0,0.0,14.0,0.0,18.0,0.0,22.0,0.0,0.0,94.0,0.0,0.0,18.0,0.0,0.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,31.0,52.0,0.0,0.0,0.0,36.0,0.0,0.0,37.0,65.0,0.0,0.0,24.0,23.0,40.0,0.0,0.0,0.0,52.0,0.0,0.0,16.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,66.0,16.0,0.0,66.0,0.0,35.0,0.0,0.0,36.0,31.0,0.0,1.17139,0.992282,1.45128,0.624025
2015-24,1.17139,14.0,0.0,0.0,0.0,36.0,18.0,0.0,0.0,0.0,7.0,17.0,0.0,0.0,0.0,0.0,37.0,26.0,0.0,0.0,89.0,0.0,19.0,22.0,36.0,0.0,0.0,14.0,0.0,0.0,0.0,44.0,0.0,37.0,51.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,64.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,73.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,39.0,39.0,37.0,0.0,0.0,42.0,0.0,0.0,0.0,29.0,0.0,0.992282,0.7922,1.00711,1.35811
2015-25,0.992282,14.0,0.0,0.0,0.0,36.0,18.0,0.0,0.0,0.0,7.0,17.0,0.0,0.0,0.0,0.0,37.0,26.0,0.0,0.0,89.0,0.0,19.0,22.0,36.0,0.0,0.0,14.0,0.0,0.0,0.0,44.0,0.0,37.0,51.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,64.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,73.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,39.0,39.0,37.0,0.0,0.0,42.0,0.0,0.0,0.0,29.0,0.0,0.7922,1.45128,0.931099,0.573248
2015-26,0.7922,14.0,0.0,0.0,0.0,36.0,18.0,0.0,0.0,0.0,7.0,17.0,0.0,0.0,0.0,0.0,37.0,26.0,0.0,0.0,89.0,0.0,19.0,22.0,36.0,0.0,0.0,14.0,0.0,0.0,0.0,44.0,0.0,37.0,51.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,64.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,73.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,39.0,39.0,37.0,0.0,0.0,42.0,0.0,0.0,0.0,29.0,0.0,1.45128,1.00711,1.30516,0.676133
2015-27,1.45128,14.0,0.0,0.0,0.0,36.0,18.0,0.0,0.0,0.0,7.0,17.0,0.0,0.0,0.0,0.0,37.0,26.0,0.0,0.0,89.0,0.0,19.0,22.0,36.0,0.0,0.0,14.0,0.0,0.0,0.0,44.0,0.0,37.0,51.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,64.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,73.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,39.0,39.0,37.0,0.0,0.0,42.0,0.0,0.0,0.0,29.0,0.0,1.00711,0.931099,0.624025,1.14141
2015-28,1.00711,19.0,0.0,0.0,29.0,40.0,17.0,30.0,25.0,0.0,9.0,11.0,0.0,16.0,0.0,41.0,0.0,25.0,0.0,0.0,22.0,0.0,38.0,0.0,0.0,0.0,13.0,7.0,0.0,38.0,0.0,0.0,0.0,35.0,0.0,34.0,0.0,0.0,0.0,0.0,39.0,0.0,19.0,0.0,24.0,51.0,26.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,10.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,33.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.931099,1.30516,1.35811,1.13208
2015-29,0.931099,19.0,0.0,0.0,29.0,40.0,17.0,30.0,25.0,0.0,9.0,11.0,0.0,16.0,0.0,41.0,0.0,25.0,0.0,0.0,22.0,0.0,38.0,0.0,0.0,0.0,13.0,7.0,0.0,38.0,0.0,0.0,0.0,35.0,0.0,34.0,0.0,0.0,0.0,0.0,39.0,0.0,19.0,0.0,24.0,51.0,26.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,10.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,33.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,1.30516,0.624025,0.573248,2.0979
2015-30,1.30516,19.0,0.0,0.0,29.0,40.0,17.0,30.0,25.0,0.0,9.0,11.0,0.0,16.0,0.0,41.0,0.0,25.0,0.0,0.0,22.0,0.0,38.0,0.0,0.0,0.0,13.0,7.0,0.0,38.0,0.0,0.0,0.0,35.0,0.0,34.0,0.0,0.0,0.0,0.0,39.0,0.0,19.0,0.0,24.0,51.0,26.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,10.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,33.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.624025,1.35811,0.676133,2.0552
2015-31,0.624025,19.0,0.0,0.0,29.0,40.0,17.0,30.0,25.0,0.0,9.0,11.0,0.0,16.0,0.0,41.0,0.0,25.0,0.0,0.0,22.0,0.0,38.0,0.0,0.0,0.0,13.0,7.0,0.0,38.0,0.0,0.0,0.0,35.0,0.0,34.0,0.0,0.0,0.0,0.0,39.0,0.0,19.0,0.0,24.0,51.0,26.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,10.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,33.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,1.35811,0.573248,1.14141,2.17267
2015-32,1.35811,21.0,0.0,0.0,19.0,60.0,0.0,29.0,0.0,0.0,24.0,16.0,0.0,0.0,0.0,30.0,0.0,25.0,0.0,0.0,43.0,0.0,19.0,0.0,0.0,0.0,46.0,10.0,18.0,0.0,0.0,0.0,0.0,36.0,99.0,34.0,0.0,18.0,42.0,0.0,39.0,0.0,37.0,0.0,24.0,47.0,0.0,39.0,0.0,0.0,70.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,24.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,76.0,19.0,0.0,0.0,0.0,81.0,0.0,0.0,82.0,42.0,0.0,0.573248,0.676133,1.13208,1.89255
2015-33,0.573248,21.0,0.0,0.0,19.0,60.0,0.0,29.0,0.0,0.0,24.0,16.0,0.0,0.0,0.0,30.0,0.0,25.0,0.0,0.0,43.0,0.0,19.0,0.0,0.0,0.0,46.0,10.0,18.0,0.0,0.0,0.0,0.0,36.0,99.0,34.0,0.0,18.0,42.0,0.0,39.0,0.0,37.0,0.0,24.0,47.0,0.0,39.0,0.0,0.0,70.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,24.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,76.0,19.0,0.0,0.0,0.0,81.0,0.0,0.0,82.0,42.0,0.0,0.676133,1.14141,2.0979,2.33303
2015-34,0.676133,21.0,0.0,0.0,19.0,60.0,0.0,29.0,0.0,0.0,24.0,16.0,0.0,0.0,0.0,30.0,0.0,25.0,0.0,0.0,43.0,0.0,19.0,0.0,0.0,0.0,46.0,10.0,18.0,0.0,0.0,0.0,0.0,36.0,99.0,34.0,0.0,18.0,42.0,0.0,39.0,0.0,37.0,0.0,24.0,47.0,0.0,39.0,0.0,0.0,70.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,24.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,76.0,19.0,0.0,0.0,0.0,81.0,0.0,0.0,82.0,42.0,0.0,1.14141,1.13208,2.0552,1.7902799999999999
2015-35,1.14141,21.0,0.0,0.0,19.0,60.0,0.0,29.0,0.0,0.0,24.0,16.0,0.0,0.0,0.0,30.0,0.0,25.0,0.0,0.0,43.0,0.0,19.0,0.0,0.0,0.0,46.0,10.0,18.0,0.0,0.0,0.0,0.0,36.0,99.0,34.0,0.0,18.0,42.0,0.0,39.0,0.0,37.0,0.0,24.0,47.0,0.0,39.0,0.0,0.0,70.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,24.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,76.0,19.0,0.0,0.0,0.0,81.0,0.0,0.0,82.0,42.0,0.0,1.13208,2.0979,2.17267,1.30685
2015-36,1.13208,21.0,0.0,0.0,19.0,60.0,0.0,29.0,0.0,0.0,24.0,16.0,0.0,0.0,0.0,30.0,0.0,25.0,0.0,0.0,43.0,0.0,19.0,0.0,0.0,0.0,46.0,10.0,18.0,0.0,0.0,0.0,0.0,36.0,99.0,34.0,0.0,18.0,42.0,0.0,39.0,0.0,37.0,0.0,24.0,47.0,0.0,39.0,0.0,0.0,70.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,24.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,76.0,19.0,0.0,0.0,0.0,81.0,0.0,0.0,82.0,42.0,0.0,2.0979,2.0552,1.89255,1.5625
